,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
62,4658,144,False,False,0,8501.00023572199,3025.7099609375,-2402.360107421875,614.6799926757812,-12159.49951171875,4353.2000732421875,6121.199951171875,-1076.3999938964844,2325.5999755859375,5425.10009765625,0.0,0.8970451105750717,-1.1390860713925814,0.8597548174944044,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,3100.580078125,-2478.199951171875,451.07000732421875,-9086.500244140625,1728.6000061035156,2992.0001220703125,-1032.0999908447266,-627.9999923706055,-387.20001220703125,,128.0,,-1.2579656027297073,-2.4217288149918264,-1.5489262699936908,True,False,15,16,176.0,False,,76561198023840998,Westi,6.0,-1635.75,-509.2699890136719,17.059999465942383,1105.6999969482422,-21667.80029296875,1.2999999523162842,0.0,-0.7000000029802322,282.39999771118164,255.0,128.0,,0.016788691256943475,-1.4927034678273008,-0.0001611096835043076,True,66.0,False,4,False,4,,enpitsu,76561198039309853,27,1243.280029296875,4323.10986328125,17.049999237060547,15228.00048828125,953.8999938964844,-2.0000000298023224,0.29999999329447746,0.0,0.0,255.0,,,0.01677067159890191,0.06257586248778088,-2.025730220294208e-05,True,15.0,False,12,False,12,,games5425898691,bf81d8692db,17.0,3254.800048828125,-2353.489990234375,317.3900146484375,-11208.00048828125,-15189.200439453125,190.20000457763672,191.5999984741211,-1783.9999389648438,5199.000244140625,255.0,40.0,,-0.7254050559389049,-1.6747060111283516,1.5017970543818897,True,40.0,False,False,14,9,
63,4715,146,False,False,0,6839.830845958472,671.1799926757812,-1517.8699951171875,575.1799926757812,7632.9998779296875,6813.499755859375,14303.399658203125,-737.7999877929688,-5325.999755859375,2662.5,0.0,0.7354488319381902,-0.880527550579828,1.5008896321900462,76561198023840998,Westi,6.0,652.97998046875,-1557.9200439453125,353.80999755859375,12331.99951171875,-12.200000286102295,2261.300048828125,-1827.7999877929688,-3860.7998657226562,2258.8999938964844,255.0,255.0,,-1.3331244856320752,-1.1308873626459073,1.0025289754589894,True,4,4,6,22.135819355646756,True,,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,1494.5400390625,-2316.610107421875,17.0,-3620.7000732421875,6338.699951171875,7.599999904632568,2.199999988079071,-8.600000143051147,3.700000047683716,255.0,128.0,,0.009382045535880497,2.0869391059317617,0.0004485462764152943,True,207.0,False,16,False,16,,enpitsu,76561198039309853,27,2665.0,3993.840087890625,17.049999237060547,-9140.800170898438,1275.999984741211,2.5999999046325684,0.7000000029802322,0.0,-10.499999523162842,255.0,128.0,False,0.016678117875958597,3.0013863387681545,6.735839292642901e-05,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,18.0,558.0,-4838.22998046875,17.010000228881836,-15606.300048828125,6504.69970703125,2.3999999463558197,-0.29999999329447746,0.09999999776482582,-1987.2999572753906,255.0,0.0,,0.009585619595454582,2.6767443944495493,-4.583538792130405e-05,True,71.0,False,False,14,10,
64,4814,150,False,False,0,6152.759878833538,3112.340087890625,472.05999755859375,174.9499969482422,1092.0999908447266,21312.39990234375,-582.0999908447266,5077.5,2783.599853515625,-1571.6000366210938,0.0,-1.2610359216971727,0.8970415710561502,1.3315584373514757,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,3112.02001953125,346.2200012207031,96.66000366210938,-2131.999969482422,17354.7998046875,968.7999725341797,-5466.9000244140625,322.5,-507.90000915527344,255.0,57.0,,0.8448987114155475,1.7994907106642977,0.20333135165644953,True,False,17,18,190.0,False,,76561198023840998,Westi,6.0,3500.530029296875,-2674.090087890625,17.059999465942383,-9250.30029296875,-8914.7998046875,1.899999976158142,-0.5000000074505806,-0.5000000074505806,-2232.4000549316406,255.0,0.0,,0.016729497214997485,-2.4258327359526604,-8.496097966843302e-05,True,37.0,False,6,4,4,,enpitsu,76561198039309853,27,3079.669921875,1290.47998046875,212.61000061035156,5575.0,-22096.10107421875,3110.7000732421875,-1111.2999725341797,-309.59999084472656,110.60000419616699,255.0,0.0,False,-0.8095558573234105,-1.195504580243119,-0.0436794235840485,True,87.0,False,14,False,13,,games5425898691,bf81d8692db,18.0,-1262.4100341796875,2362.6201171875,17.010000228881836,-5972.60009765625,21528.30078125,2.3000000417232513,-0.09999999776482582,0.9000000357627869,-1678.3000183105469,255.0,0.0,,0.009604549984700743,1.7976940181962908,-0.00018803507863961733,True,101.0,False,False,18,14,
65,4819,150,False,False,1,7185.792153133269,-3122.3798828125,-817.2000122070312,137.39999389648438,9653.300170898438,-3976.7001342773438,-12983.299560546875,-5992.0001220703125,-260.0,165.30000686645508,1.0,0.47353831570212046,0.9181701575559575,3.125370407792169,76561198039309853,enpitsu,27.0,-3169.64990234375,-921.2100219726562,260.0400085449219,-1109.800033569336,22882.5,2026.1000061035156,-2026.7999267578125,1056.500015258789,645.4000091552734,255.0,0.0,False,0.8880291166970656,1.2541719193442509,0.01537155963317534,True,False,13,14,79.0,False,,bf81d8692db,games5425898691,18.0,1307.989990234375,-2780.780029296875,17.010000228881836,-1276.2999725341797,-21686.99951171875,2.3000000417232513,-0.0,-0.3999999910593033,-1971.1000061035156,255.0,0.0,,-0.009570958448388909,-1.43676318738804,-3.8294502129207574e-05,True,101.0,False,18,False,14,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,-3074.5400390625,-650.239990234375,98.98999786376953,2151.3999938964844,-17367.2998046875,-168.1999969482422,5466.9000244140625,-382.90000915527344,-464.59999084472656,255.0,29.0,,-0.9998004595700823,1.9954256169295823,2.9187188357838125,True,190.0,False,18,False,17,,Westi,76561198023840998,6.0,-3322.050048828125,2789.739990234375,17.059999465942383,11819.3994140625,4943.500061035156,1.899999976158142,-0.09999999776482582,-0.0,-2317.5,255.0,0.0,,-0.016733404308288458,2.807520001963476,1.4749626033113672e-05,True,37.0,False,4,6,4,
66,4821,150,False,False,0,5793.085843192821,3094.409912109375,940.4199829101562,106.98999786376953,-1450.0,21946.39892578125,6283.499755859375,-5924.1998291015625,-197.39999771118164,929.8999786376953,0.0,-0.5977413472819098,-0.6776956269316461,2.8650396311646498,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,3056.27001953125,754.9400024414062,96.23999786376953,-2929.5999145507812,15184.300537109375,-249.50000762939453,-5489.89990234375,295.6999969482422,-150.39999961853027,255.0,29.0,,0.5244161111785555,-1.8613290877787374,3.101924822707252,True,False,17,18,190.0,False,,76561198023840998,Westi,6.0,3209.610107421875,-2822.47998046875,17.059999465942383,-12551.300048828125,-2581.400146484375,1.5999999642372131,-6.499999761581421,-1.0000000149011612,-1746.4999389648438,255.0,128.0,,0.016724034180780452,-3.013107558951541,0.0001190138923725662,True,37.0,False,6,4,4,,enpitsu,76561198039309853,27,3183.10009765625,724.2100219726562,284.9700012207031,1798.2000732421875,-20696.0009765625,3080.8999633789062,5059.200134277344,-1761.1000061035156,1245.999984741211,255.0,0.0,False,-0.316311738865996,-1.3508546606321847,0.2903887683717214,True,79.0,False,14,False,13,,games5425898691,bf81d8692db,18.0,-1281.5699462890625,2958.1298828125,17.010000228881836,4704.2999267578125,20861.8994140625,2.3000000417232513,-0.09999999776482582,0.0,-1995.5999755859375,255.0,0.0,,0.009576140503396077,1.2712540226558617,5.519922608152274e-06,True,101.0,False,False,18,14,
67,4984,156,True,True,0,973.7652193213521,67.95999908447266,5002.16015625,368.4599914550781,3278.599853515625,12799.49951171875,7629.2999267578125,1360.3999328613281,-2027.1000671386719,-5480.8001708984375,0.0,0.4186858024922476,0.9161623817086233,-2.966711211716705,76561198023840998,Westi,6.0,-22.8700008392334,4870.2998046875,248.32000732421875,-9055.800170898438,15946.099853515625,3046.300048828125,1766.6999816894531,375.09998321533203,-782.7999877929688,255.0,128.0,,-0.45328684067982705,1.5675583654924572,0.04491745432358404,True,6,4,8,221.0,False,,18624a07afe64d58aea00239724b97cf,SCARΣD,12.0,73.88999938964844,5101.990234375,837.7100219726562,-4164.200134277344,818.4999847412109,-691.9999694824219,713.3000183105469,-1398.3000183105469,-2204.600067138672,135.0,128.0,,0.20448975529688393,-3.1314523990285457,-1.5190854661409279,True,100.0,False,22,4,18,,enpitsu,76561198039309853,27,408.7699890136719,2337.1201171875,17.059999465942383,-4457.699890136719,22562.19970703125,1.1999999731779099,0.09999999776482582,-0.3999999910593033,0.0,255.0,128.0,,0.016784502627872122,1.7658541035249502,3.9949427990553696e-05,True,179.0,False,14,False,14,,games5425898691,bf81d8692db,18.0,1482.0,5102.97998046875,834.5,2887.0001220703125,-1.7000000178813934,-12608.299560546875,0.0,2304.1000366210938,-0.09999999776482582,255.0,0.0,,1.401247074533921,0.05672925223581873,1.626696204939914,True,25.0,False,False,20,14,
68,5243,156,False,False,0,5181.587504834928,-14.350000381469727,33.970001220703125,95.19000244140625,-10410.799560546875,25626.99951171875,2097.2000122070312,-3562.2000122070312,-1322.5999450683594,-1634.1000366210938,0.0,-0.022823899659928443,-0.026567865341943556,-0.05906300761971139,76561198023840998,Westi,6.0,85.18000030517578,-217.5,58.369998931884766,-8310.800170898438,18010.799560546875,3737.5,-783.3999633789062,-275.3000068664551,198.1999969482422,255.0,255.0,,0.04792757149677636,1.9412283978380032,0.0021178741057540427,True,False,False,4,0.0,False,,18624a07afe64d58aea00239724b97cf,SCARΣD,12.0,0.0,-2586.419921875,17.010000228881836,0.0,13881.800537109375,2.0999999344348907,-0.7999999821186066,0.0,0.0,255.0,,,0.009498631517434493,1.5707883339511282,-3.803362393823418e-08,True,146.0,False,False,False,False,,enpitsu,76561198039309853,27,0.0,2877.139892578125,17.049999237060547,-0.3999999910593033,-12071.800537109375,2.7000001072883606,0.7999999821186066,0.0,0.0,255.0,0.0,,0.016640020507064878,-1.5708645114575948,-5.674434756947697e-07,True,146.0,False,2,False,2,,games5425898691,bf81d8692db,17.0,5.010000228881836,362.5799865722656,63.099998474121094,-2909.5001220703125,-22586.8994140625,3203.599853515625,2341.300048828125,-1364.9000549316406,-2323.8999938964844,255.0,55.0,,0.06933401998377997,-1.7488960651822343,0.005395547428684957,True,22.0,False,False,4,3,
69,5245,156,False,False,1,5264.344409446609,156.38999938964844,-72.12999725341797,135.80999755859375,33420.70068359375,-7727.1002197265625,8459.099731445312,-1118.0999755859375,-611.3999938964844,5862.9998779296875,1.0,0.1376328123070223,0.019736884322094063,-0.26787206777810396,bf81d8692db,games5425898691,17.0,22.469999313354492,-180.66000366210938,88.23999786376953,3439.5001220703125,12212.099609375,1865.8999633789062,-2476.0000610351562,4226.700134277344,-2500.7000732421875,255.0,55.0,,-0.5414076440754934,1.7799281787047336,0.4691208177072141,True,False,3,4,22.0,False,,76561198039309853,enpitsu,27.0,-0.0,-2795.7900390625,17.049999237060547,0.3999999910593033,12303.399658203125,2.7000001072883606,-0.7999999821186066,-0.0,0.0,255.0,0.0,,-0.016655279165528458,1.5708643012814238,-5.665598436273808e-07,True,146.0,False,2,False,2,,SCARΣD,18624a07afe64d58aea00239724b97cf,12,-0.0,2493.449951171875,17.010000228881836,-0.0,-13992.900390625,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,,-0.009498631517434493,-1.5707883339511282,-3.803362393823418e-08,True,146.0,False,False,False,False,,Westi,76561198023840998,6.0,9.140000343322754,33.599998474121094,98.13999938964844,9267.39990234375,-11886.800537109375,3740.5999755859375,-395.60001373291016,1266.6999816894531,5001.600036621094,255.0,128.0,,0.06293133851775498,-2.2677498670100062,-0.04472323439655415,True,0.0,False,False,4,3,
70,5305,159,False,False,1,6904.437734536874,2143.570068359375,-1650.7900390625,387.30999755859375,15306.500244140625,-7219.69970703125,4339.89990234375,2472.4000549316406,-2037.4000549316406,-1893.8999938964844,1.0,0.00781562632721866,-0.35256027565893566,-0.18189443187958876,76561198039309853,enpitsu,27.0,2004.989990234375,-1628.8900146484375,274.1600036621094,8262.7001953125,-2768.900146484375,1277.7999877929688,3285.2999877929688,-3106.400146484375,3131.4999389648438,128.0,0.0,,0.7332541808397368,-2.654095746987219,1.0125321833595682,True,False,3,4,92.0,False,,bf81d8692db,games5425898691,17.0,1178.4200439453125,-1399.27001953125,94.0,2072.5999450683594,-15581.300048828125,87.5,5413.599853515625,963.6000061035156,116.99999809265137,255.0,145.0,,-1.2599861386566147,-0.9580865533888708,-0.7702544431260376,True,22.0,False,6,False,5,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,1246.5,-973.0800170898438,17.010000228881836,7348.3001708984375,-21767.19970703125,2.0000000298023224,0.9000000357627869,-3.0000001192092896,437.2999954223633,255.0,200.0,,-0.009595305357130891,-1.905867865249517,-4.8589053730077996e-05,True,75.0,False,False,False,False,,Westi,76561198023840998,6.0,2866.39990234375,-599.3800048828125,17.059999465942383,13123.900146484375,10583.900146484375,1.1999999731779099,-0.5000000074505806,-0.3999999910593033,440.49999237060547,255.0,128.0,,-0.016776061149719832,2.427203854522282,-0.00015964803113452413,True,0.0,False,False,4,4,
71,5348,160,False,False,0,3761.9690299601743,-3755.550048828125,2695.5400390625,296.67999267578125,-11160.2001953125,21331.39892578125,3277.39990234375,-1254.5999908447266,3688.699951171875,-4562.699890136719,0.0,-0.38772692727424557,1.3621751718585826,1.3978629481266467,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,-3640.25,2568.52001953125,197.05999755859375,-20193.199462890625,6431.9000244140625,1308.0000305175781,1169.1999816894531,-5180.0,1431.6999816894531,255.0,224.0,,1.1107323870513952,2.351489590215768,-0.9182987437185413,True,False,3,4,75.0,False,,76561198023840998,Westi,6.0,-3191.550048828125,-1160.739990234375,17.059999465942383,13021.199951171875,-352.5,2.0999999344348907,0.0,0.0,2342.4000549316406,255.0,255.0,,0.016743921259016817,0.04191688140917912,2.3500693462326792e-07,True,255.0,False,4,False,4,,enpitsu,76561198039309853,27,-3266.010009765625,2070.110107421875,16.469999313354492,-6924.2999267578125,5003.2000732421875,-762.5,-2043.5000610351562,-2186.999969482422,12.599999904632568,255.0,0.0,,-0.024792224385725797,2.454452533094997,-0.008486542241785175,True,92.0,False,4,False,4,,games5425898691,bf81d8692db,17.0,-2081.919921875,3613.330078125,17.010000228881836,-15317.80029296875,7178.499755859375,2.0999999344348907,3.1999999284744263,-1.5999999642372131,783.7999725341797,255.0,,,0.009568648914852079,2.744267929973987,-5.773559092950896e-06,True,,False,False,6,6,
72,5379,161,False,False,1,9920.236252846415,3418.0400390625,-4454.2900390625,201.75,-364.0999984741211,2030.0,6892.39990234375,1193.6000061035156,-2165.7000732421875,5466.5997314453125,1.0,-0.43466539383711894,0.41056824332432323,1.708071216634409,bf81d8692db,games5425898691,17.0,3337.6201171875,-4608.14013671875,112.76000213623047,796.5000152587891,-7864.7998046875,3614.7000122070312,-3563.9999389648438,-4094.7000122070312,883.3000183105469,255.0,220.0,,0.5422346461887586,-1.7098099729046738,0.4285477849598292,True,False,6,8,255.0,False,,76561198039309853,enpitsu,27.0,3222.590087890625,-3522.39990234375,17.049999237060547,-10323.1005859375,-14343.00048828125,3.0000001192092896,-0.7000000029802322,-1.1999999731779099,-1870.8000183105469,255.0,128.0,,-0.016765497878941087,-0.8939252842738498,-0.00014222027760207233,True,59.0,False,4,False,4,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,3706.830078125,-3470.81005859375,135.6199951171875,-3148.2998657226562,-8145.0,-3705.7998657226562,-2377.899932861328,4419.599914550781,-1884.4999694824219,128.0,16.0,,-0.544540776917293,-1.3189541451966662,-0.6942384694283046,True,75.0,False,4,False,4,,Westi,76561198023840998,6.0,1908.0799560546875,279.739990234375,17.059999465942383,-8330.2001953125,-10724.89990234375,1.899999976158142,0.29999999329447746,0.3999999910593033,2233.3999633789062,255.0,255.0,,-0.016739373558067434,-0.971570538104062,5.93236557834067e-05,True,255.0,False,False,4,4,
73,5424,163,False,False,0,2659.4242344381278,-3358.580078125,4135.89013671875,449.260009765625,7000.5999755859375,-310.40000915527344,7777.39990234375,5240.7000732421875,-1758.5000610351562,2332.7999877929688,0.0,0.9064276628300634,-2.6797036421206997,2.5630349651953708,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,-3426.050048828125,4083.429931640625,257.9200134277344,5160.30029296875,9130.900268554688,3409.1000366210938,-727.5,624.3999862670898,-19.800000190734863,255.0,128.0,,-1.2277023255786568,0.9217362415682706,0.2503776629355113,True,False,5,6,53.0,False,,76561198023840998,Westi,6.0,-1680.9599609375,1083.0,17.059999465942383,468.10001373291016,5210.10009765625,1.2999999523162842,0.3999999910593033,0.5999999865889549,44.099998474121094,255.0,128.0,,0.016644195043694975,1.485276637269125,-7.837226579090354e-05,True,255.0,False,4,False,4,,enpitsu,76561198039309853,27,-1178.81005859375,4769.0498046875,17.049999237060547,3388.2998657226562,2071.7999267578125,2.7000001072883606,5.699999928474426,-5.099999904632568,22.100000381469727,128.0,128.0,False,0.016904857441209148,2.1198710857187852,0.0007108457488579737,True,89.0,False,4,False,4,,games5425898691,bf81d8692db,17.0,-2815.419921875,4709.9501953125,16.940000534057617,-4690.7000732421875,-5932.8997802734375,16.699999570846558,39.20000076293945,0.5000000074505806,-1626.300048828125,0.0,67.0,,0.008136936907377063,-2.297669939378046,0.0011987950856928533,True,255.0,False,False,8,6,
74,5490,165,False,False,0,1332.1514522126372,-1739.4200439453125,4108.85009765625,444.1000061035156,6802.1002197265625,18908.00048828125,3760.7000732421875,2997.0001220703125,3400.8999633789062,-3930.7000732421875,0.0,0.5499947356647812,1.8785036883471846,-0.018601650200546674,76561198023840998,Westi,6.0,-1761.72998046875,3912.419921875,334.8900146484375,-1815.0999450683594,14721.099853515625,246.70000076293945,-59.89999771118164,-304.3000030517578,-98.29999923706055,128.0,0.0,,-0.13697019159586907,2.988426640185933,-0.4132867424019881,True,4,4,6,226.0,False,,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,-3070.2099609375,4949.490234375,564.030029296875,-6761.5997314453125,-4422.799987792969,-2418.2000732421875,1142.9000091552734,-2240.0,975.9999847412109,255.0,255.0,False,0.2757679587997669,-2.5292551142427597,-1.5598017546010976,True,53.0,False,6,False,6,,enpitsu,76561198039309853,27,-1569.9200439453125,4272.080078125,345.92999267578125,-8784.600219726562,-10665.2001953125,4010.7998657226562,2457.7000427246094,-1135.5999755859375,-2867.0001220703125,255.0,255.0,False,-1.2335573667168782,-2.3462930239739226,-0.27969543155765214,True,14.0,False,6,False,5,,games5425898691,bf81d8692db,17.0,-1897.47998046875,4908.9599609375,115.55999755859375,5913.699951171875,-1624.1000366210938,-3075.10009765625,-1768.3999633789062,-2553.9999389648438,2271.4999389648438,255.0,128.0,,0.37880700107007736,-0.9010031991354431,0.6048062515756895,True,255.0,False,False,10,8,
75,5491,165,False,False,1,9295.392961939366,1762.47998046875,-4114.919921875,453.80999755859375,18813.299560546875,905.4000091552734,5362.5,733.8999938964844,-2406.6000366210938,-5446.9000244140625,1.0,-0.5552007651732386,-1.7391602108271145,0.0865970523829024,76561198039309853,enpitsu,27.0,1640.239990234375,-4184.9599609375,379.80999755859375,6687.19970703125,9212.899780273438,3858.2000732421875,986.6000366210938,-991.6999816894531,3039.2999267578125,255.0,255.0,False,0.97192789103195,2.458344804795582,-0.46752193269489134,True,False,5,6,14.0,False,,bf81d8692db,games5425898691,17.0,1847.8900146484375,-4895.10009765625,87.33999633789062,-6070.3997802734375,1771.6000366210938,-3661.199951171875,1456.199951171875,2142.899932861328,1972.8999328613281,255.0,128.0,,-0.14941644412043395,0.7118554998362676,0.654529636352509,True,251.92258943793595,True,10,False,8,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,3070.2099609375,-4949.490234375,564.030029296875,6761.5997314453125,4422.799987792969,-2418.2000732421875,-1142.9000091552734,2240.0,975.9999847412109,255.0,255.0,False,-0.2757679587997669,2.5292551142427597,-1.5598017546010976,True,53.0,False,6,False,6,,Westi,76561198023840998,6.0,1776.0899658203125,-4027.93994140625,328.42999267578125,1587.7000427246094,-13180.699462890625,-1601.4999389648438,-4177.200012207031,-64.6999979019165,-983.3000183105469,128.0,0.0,,0.15792597618637833,-2.9658308319486157,-0.603367708323956,True,226.0,False,4,6,4,
76,5492,165,False,False,0,1374.2760861255294,-1855.219970703125,4155.85986328125,509.04998779296875,-14843.299560546875,12217.5,12557.5,3573.2000732421875,-4730.7000732421875,-922.6000213623047,0.0,0.3951322329421955,1.5100334112269922,-0.12289963026393673,76561198023840998,Westi,6.0,-1776.0899658203125,4027.93994140625,328.42999267578125,-1587.7000427246094,13180.699462890625,-1601.4999389648438,4177.200012207031,64.6999979019165,-983.3000183105469,128.0,0.0,,-0.15792597618637833,2.9658308319486157,-0.603367708323956,True,4,4,6,226.0,False,,18624a07afe64d58aea00239724b97cf,SCARΣD,13.0,-3129.93994140625,4903.759765625,530.9299926757812,-6566.099853515625,-5352.19970703125,-4677.699890136719,1178.7000274658203,-2212.5,914.5999908447266,255.0,255.0,False,0.5029082083519707,-2.444041119721808,-1.561710149185882,True,49.8804386995172,True,6,False,6,,enpitsu,76561198039309853,27,-1640.239990234375,4184.9599609375,379.80999755859375,-6687.19970703125,-9212.899780273438,3858.2000732421875,-986.6000366210938,991.6999816894531,3039.2999267578125,255.0,255.0,False,-0.97192789103195,-2.458344804795582,-0.46752193269489134,True,14.0,False,6,False,5,,games5425898691,bf81d8692db,17.0,-1847.8900146484375,4895.10009765625,87.33999633789062,6070.3997802734375,-1771.6000366210938,-3661.199951171875,-1456.199951171875,-2142.899932861328,1972.8999328613281,255.0,128.0,,0.14941644412043395,-0.7118554998362676,0.654529636352509,True,248.80302813745314,True,False,10,8,
77,5573,168,False,False,1,7978.582642592366,3451.60009765625,-2418.219970703125,722.719970703125,15840.6005859375,24405.30029296875,-113.29999923706055,-4516.499938964844,2275.399932861328,3228.3999633789062,1.0,-0.8306889161024094,-2.300078520084951,2.031256137565497,bf81d8692db,games5425898691,18.0,3350.68994140625,-2569.89990234375,593.3200073242188,13074.000244140625,12568.1005859375,5425.8001708984375,-1180.999984741211,93.69999885559082,-95.20000457763672,255.0,232.0,,0.644163117945312,1.5897482586567007,-0.9575593455111691,True,False,8,12,124.15168164878753,True,,76561198039309853,enpitsu,27.0,3461.39990234375,-1361.56005859375,17.049999237060547,5526.500244140625,7623.900146484375,2.800000011920929,4.900000095367432,6.700000166893005,-1084.4000244140625,255.0,128.0,False,-0.016688327805969596,2.2155591402286383,-0.0001287131301517392,True,14.0,False,6,False,6,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,3509.85009765625,326.5400085449219,16.829999923706055,-510.8000183105469,22994.19921875,37.5,7.200000286102295,-18.200000524520874,-42.89999961853027,255.0,128.0,False,-0.009970494159068533,1.5531626204965476,0.0010416342117618167,False,2.8331354920582137,True,8,False,8,,Westi,76561198023840998,6.0,3188.909912109375,-2618.489990234375,17.020000457763672,8338.300170898438,21435.30029296875,2.3000000417232513,-2.5,-6.1000001430511475,796.9999694824219,255.0,128.0,,-0.016776360912356087,1.9065085265410422,9.009202306359191e-05,False,72.50461071281016,True,4,6,4,
78,5635,171,True,True,1,4240.209123576297,2428.429931640625,1186.3900146484375,304.45001220703125,-13547.099609375,17402.099609375,6213.900146484375,1530.2000427246094,2150.0,-1317.5,1.0,-1.326145630405759,0.7322346704127424,3.0477042755527846,76561198039309853,enpitsu,27.0,2583.469970703125,1041.1099853515625,173.66000366210938,-12023.199462890625,16682.80029296875,4569.100036621094,-156.00000381469727,-88.4000015258789,628.4000015258789,255.0,255.0,,-0.09420898019621972,0.646559898798592,0.021085218094944996,True,2,6,8,172.62879143222685,True,,bf81d8692db,games5425898691,18.0,3607.300048828125,-490.95001220703125,44.2400016784668,-13520.10009765625,-3046.7001342773438,3681.7999267578125,71.90000057220459,-534.900016784668,433.10001373291016,255.0,133.0,,-0.019114107413741054,-0.2538731481098629,-0.00040502353135681045,True,121.0,False,14,False,8,,SCARΣD,18624a07afe64d58aea00239724b97cf,13,2103.070068359375,4652.56982421875,17.0,-19946.800537109375,-1087.3999786376953,3.4999999403953552,-0.0,-0.0,2013.0000305175781,247.0,255.0,,-0.00959515501380941,-0.13215750694891615,2.4012868664017334e-05,True,255.0,False,8,False,8,,Westi,76561198023840998,6.0,2297.050048828125,1046.530029296875,102.38999938964844,-19515.699462890625,10931.8994140625,2445.399932861328,-2304.9000549316406,-3129.4000244140625,-1056.2000274658203,255.0,128.0,,-0.6249155995891772,0.632535135465717,0.24248746205332408,True,31.0,False,4,6,4,
