,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
77,5106,161,False,False,0,6237.796176617032,1845.989990234375,-462.82000732421875,93.13999938964844,8525.2001953125,-2313.000030517578,0.0,1581.3999938964844,5725.8001708984375,844.3000030517578,0.0,-0.3370060896352787,2.2702599141951385,2.5197540553517004,8226738855089929114,HeroCharras,14.0,1690.6300048828125,-449.3699951171875,17.010000228881836,19274.89990234375,-548.8000106811523,2.8999999165534973,3.0000001192092896,0.0,-1683.9999389648438,255.0,5.0,False,0.009581449736913897,-0.06220911413872873,-0.00031431756807204263,True,0.0,False,False,False,False,,540822383123922006,CesarMocinha,13.0,-171.1999969482422,149.3300018310547,16.84000015258789,-7555.30029296875,-377.59998321533203,33.399999141693115,60.19999980926514,0.09999999776482582,2452.5999450683594,255.0,255.0,,0.009359269189583987,-3.082916686412399,0.004209208162477401,True,0.0,True,4,4,False,,enpitsu,76561198039309853,25.0,-110.94000244140625,249.85000610351562,57.47999954223633,-1409.2999267578125,1830.7000732421875,-489.70001220703125,-690.4000091552734,2331.0000610351562,666.2000274658203,255.0,128.0,,-0.038434137683757266,-0.6840333208486034,-0.3553679091952268,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,1637.5899658203125,3631.4599609375,17.010000228881836,17303.499755859375,6300.9002685546875,0.09999999776482582,-0.7999999821186066,-0.3999999910593033,-544.0999984741211,255.0,58.0,,0.009602446890840072,0.3564069096904964,-0.00020547944171158428,False,92.00516966850529,True,4,False,4,
78,5208,164,False,False,0,7745.395378833496,3433.0400390625,-1282.6600341796875,1069.3699951171875,-13918.499755859375,748.3000183105469,1536.1000061035156,2757.0001220703125,3243.2998657226562,3989.4000244140625,0.0,1.2247858979968886,-2.767303135514025,1.5385419508973186,8226738855089929114,HeroCharras,14.0,3587.7900390625,-1298.3599853515625,999.4199829101562,-9962.60009765625,2546.4999389648438,-39.20000076293945,1469.4000244140625,-2561.7999267578125,-4639.800109863281,255.0,252.0,,-0.4946895672832152,1.1284550912057467,-2.2453859774764093,True,225.3526453741135,True,4,3,False,,540822383123922006,CesarMocinha,13.0,-3187.5400390625,-1699.5699462890625,17.010000228881836,13918.00048828125,-9459.600219726562,0.0,-3.3000001311302185,1.899999976158142,754.0000152587891,255.0,128.0,False,0.009599757519434076,-0.5432133573817207,-0.00013657419552801295,True,211.2549679510055,True,6,6,False,,enpitsu,76561198039309853,25.0,2369.1201171875,670.260009765625,17.049999237060547,7363.0999755859375,-10513.199462890625,-0.5999999865889549,-3.799999952316284,5.099999904632568,-1176.1000061035156,255.0,128.0,False,0.01673950575266752,-0.9506672240311134,-0.0002607782509164675,True,66.9751571686037,True,2,False,2,,games5425898691,bf81d8692db,20.0,1109.5,3476.81005859375,17.010000228881836,-8921.500244140625,-11154.599609375,1.0999999940395355,1.0999999940395355,1.1999999731779099,1647.5999450683594,255.0,228.0,,0.009590266370677182,-2.214736285746231,0.00017884472271404778,True,245.70418073285012,True,4,False,4,
79,5262,166,False,False,0,6498.15505351773,747.75,-1146.8199462890625,106.19000244140625,-19585.50048828125,-5180.10009765625,-11823.00048828125,5173.900146484375,336.6999816894531,3019.4000244140625,0.0,1.121978379493122,-1.4659259369892574,-2.62549126014414,8226738855089929114,HeroCharras,14.0,888.8900146484375,-1037.6600341796875,124.48999786376953,-20027.5,-3876.199951171875,-8491.300048828125,2196.6000366210938,-292.5,999.8000335693359,255.0,150.0,,-0.529255990986579,-1.9664662361621743,-0.08021965671167763,True,91.55865821787103,True,4,4,False,,540822383123922006,CesarMocinha,13.0,-501.4700012207031,-2075.2099609375,135.72999572753906,11074.69970703125,12810.799560546875,2999.89990234375,940.9999847412109,-680.4000091552734,-602.400016784668,255.0,128.0,False,-0.3324194646316704,0.7659367457304834,0.02602928644676465,True,203.17794400902204,True,8,6,False,,enpitsu,76561198039309853,25.0,2803.639892578125,-1441.3499755859375,17.049999237060547,11512.2998046875,3760.4000854492188,0.0,0.0,0.09999999776482582,2414.499969482422,255.0,255.0,False,0.016706560922776916,0.37802510113712284,-1.7320125853234684e-05,False,16.908731317007422,True,2,False,2,,games5425898691,bf81d8692db,20.0,593.75,-614.010009765625,93.4800033569336,2228.800048828125,-18733.399658203125,2714.7000122070312,-1833.3999633789062,2273.9999389648438,2730.4998779296875,255.0,255.0,,-0.15576703018263519,-1.3571792293091134,-0.046719838147366875,True,116.0,False,6,False,5,
80,5274,167,False,False,0,6483.95125056276,192.50999450683594,-1251.9300537109375,371.8800048828125,2100.0,19725.2001953125,10835.0,2081.699981689453,-3530.7000732421875,4381.7999267578125,0.0,-1.080884651085132,0.5871425587340721,-0.9000835202541371,540822383123922006,CesarMocinha,13.0,159.42999267578125,-1432.1400146484375,244.58999633789062,17210.0,9691.400146484375,732.6999664306641,3850.8999633789062,3857.6998901367188,733.1999969482422,255.0,24.0,False,0.20218975311069115,0.37401343489403377,0.7451959030914409,True,184.0,False,8,7,False,,8226738855089929114,HeroCharras,14.0,302.30999755859375,-1216.8900146484375,16.809999465942383,-11999.49951171875,-4924.89990234375,40.0,-23.299999237060547,12.899999618530273,-172.5,255.0,128.0,,0.01082200170073156,-2.7726050083777194,-0.0006750353985969595,True,91.0,False,4,4,False,,enpitsu,76561198039309853,25.0,3189.31005859375,-1018.1699829101562,17.049999237060547,4880.799865722656,14509.3994140625,1.8000000715255737,-1.5999999642372131,-5.299999713897705,1229.4000244140625,255.0,128.0,False,0.01677133233924404,1.318609188535382,-0.00019571622651035932,False,0.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,688.6799926757812,-1399.8699951171875,124.0,2335.500030517578,-18978.800048828125,-151.70000076293945,-2149.7999572753906,4977.9998779296875,-920.2999877929688,255.0,128.0,,-0.17363432913758245,-1.0494764196125532,3.136393953712787,True,116.0,False,6,False,5,
81,5421,172,False,False,1,9455.781496986294,716.6300048828125,-4314.080078125,138.0500030517578,13388.599853515625,5430.10009765625,443.80001068115234,-980.9999847412109,-575.9000015258789,-1741.9999694824219,1.0,1.168813570123908,-0.5450553573381121,-0.12535178989215448,76561198039309853,enpitsu,25.0,613.1400146484375,-4351.7998046875,17.059999465942383,10589.49951171875,3848.5000610351562,1.8000000715255737,-1.0999999940395355,-0.0,-139.49999809265137,255.0,128.0,False,-0.016688866192343145,2.8083724706689743,0.00014236553465566217,True,0.0,False,4,4,False,,bf81d8692db,games5425898691,20.0,3314.739990234375,-3773.25,17.010000228881836,-4621.300048828125,-21325.70068359375,2.800000011920929,-0.09999999776482582,-0.5000000074505806,-1803.800048828125,255.0,0.0,,-0.009592029860016022,-1.3013627179933303,-0.00012210815778700097,True,81.0,False,8,8,False,,HeroCharras,8226738855089929114,14.0,2257.639892578125,-459.9700012207031,17.010000228881836,-774.1000366210938,-22842.39990234375,0.29999999329447746,-0.0,-0.7999999821186066,0.0,255.0,128.0,False,-0.009590360455278448,-1.5369238453783278,-7.087442028376715e-05,True,133.76704515693007,True,4,False,4,,CesarMocinha,540822383123922006,13.0,-1395.5,-1619.949951171875,17.020000457763672,519.7000122070312,13893.00048828125,1.2999999523162842,-0.09999999776482582,-0.5000000074505806,512.9000091552734,255.0,128.0,False,-0.009568801074692202,1.5589532086553284,-0.0002256321341020503,True,197.0,False,8,False,8,
82,5433,173,False,False,1,9217.349616714793,1324.800048828125,-4067.3701171875,92.45999908447266,11870.400390625,4920.799865722656,1479.2999267578125,-2165.399932861328,3071.300048828125,-1741.9999694824219,1.0,0.8316728270761503,0.9223826256020012,0.6367262047761216,76561198039309853,enpitsu,25.0,1063.72998046875,-4195.1298828125,17.049999237060547,11737.7001953125,4057.9998779296875,3.1999999284744263,0.5000000074505806,-0.3999999910593033,0.0,255.0,255.0,,-0.016772482820562085,2.808712949100134,-3.2432482787277005e-05,True,,False,4,4,False,,bf81d8692db,games5425898691,20.0,2832.760009765625,-4470.97021484375,17.010000228881836,-15795.10009765625,-9623.400268554688,2.800000011920929,0.7999999821186066,-1.5000000596046448,-1941.6000366210938,0.0,0.0,,-0.009639993040962856,-0.47076032090229764,3.177497505622908e-05,True,255.0,False,8,8,False,,HeroCharras,8226738855089929114,14.0,2216.5400390625,-1399.1500244140625,17.010000228881836,-1413.0000305175781,-22950.50048828125,2.5,-0.0,-0.19999999552965164,-14.800000190734863,255.0,,,-0.009594557163608108,-1.5075527533717785,-1.3435213937266614e-05,True,124.0,False,4,False,4,,CesarMocinha,540822383123922006,13.0,-1409.7900390625,-999.280029296875,17.020000457763672,372.79998779296875,14051.099853515625,1.5999999642372131,0.09999999776482582,-0.5999999865889549,-1560.2999877929688,255.0,7.0,,-0.009594892556018808,1.6078785522088113,-0.0002465988594448841,True,197.0,False,8,False,8,
83,5454,173,False,False,1,8934.599424062908,2276.64990234375,-3687.280029296875,92.5999984741211,17983.699951171875,5610.2001953125,-684.4999694824219,-1754.1999816894531,931.2000274658203,-1436.6999816894531,1.0,-1.2435554201826724,-0.30725719588076467,-1.1949281542490506,76561198039309853,enpitsu,25.0,2104.419921875,-3689.419921875,109.44999694824219,16552.19970703125,8017.9998779296875,2440.8999633789062,-1498.2000732421875,5223.900146484375,-845.6999969482422,255.0,0.0,,-0.7825427882765358,3.0445899053514416,-0.11919606630688119,True,,False,6,5,False,,bf81d8692db,games5425898691,20.0,1901.989990234375,-4526.14990234375,17.010000228881836,-12756.500244140625,1476.4999389648438,2.5999999046325684,0.5000000074505806,0.09999999776482582,5.0,255.0,128.0,,-0.009582995872104212,0.11495782953036046,3.7580496579869526e-05,True,255.0,False,8,8,False,,HeroCharras,8226738855089929114,14.0,2427.60009765625,-3246.639892578125,143.44000244140625,3370.0,-22560.2001953125,60.50000190734863,-0.19999999552965164,0.19999999552965164,146.99999809265137,128.0,101.0,,-0.009820810925253087,-2.0173875219611572,-0.0015252382444493364,True,124.0,False,6,False,4,,CesarMocinha,540822383123922006,13.0,-1196.3399658203125,29.479999542236328,17.020000457763672,6612.5,12298.199462890625,1.5999999642372131,0.5000000074505806,0.9000000357627869,-2120.0999450683594,255.0,0.0,,-0.009576880830623203,2.120659721606333,-0.00010922461395413931,True,197.0,False,8,False,8,
84,5457,173,False,False,0,2166.4734934436124,-2462.669921875,3643.6201171875,88.20999908447266,-8941.900024414062,26265.50048828125,-7614.6002197265625,-4137.39990234375,1992.8999328613281,3861.300048828125,0.0,1.0593821063536293,0.3795121825777575,-1.0568750272992573,8226738855089929114,HeroCharras,14.0,-2464.830078125,3488.3701171875,140.8699951171875,-4211.199951171875,19574.000244140625,287.00000762939453,4812.5,-2328.5000610351562,1291.1000061035156,128.0,0.0,,-0.007134283635519525,1.9981319634657277,-0.048089752927747434,True,124.0,False,6,4,False,,540822383123922006,CesarMocinha,13.0,1159.800048828125,-88.75,17.020000457763672,-7797.2998046875,-11513.00048828125,1.5999999642372131,-0.19999999552965164,-0.5999999865889549,-2162.7000427246094,255.0,0.0,,0.009570717045482716,-2.228007774883331,-6.319754116687786e-05,True,228.0,False,8,8,False,,enpitsu,76561198039309853,25.0,-2214.8701171875,3635.97998046875,121.06999969482422,-16576.199951171875,-8018.2000732421875,467.09999084472656,1167.5,-5328.499755859375,-702.6999664306641,255.0,0.0,,1.2456657985871666,2.9599436442398925,-0.36442541565219866,True,,False,6,False,5,,games5425898691,bf81d8692db,20.0,-1794.6500244140625,4513.75,17.010000228881836,12979.000244140625,-1497.5999450683594,2.5999999046325684,-0.3999999910593033,-0.09999999776482582,0.7999999821186066,255.0,128.0,,0.009582992114200812,-0.11477409872289486,3.8460817467822534e-05,True,255.0,False,8,False,8,
85,5475,174,False,False,0,1855.7462880252785,-2733.3701171875,4879.490234375,275.6700134277344,-7188.3001708984375,724.7000122070312,16791.600341796875,5916.400146484375,982.9000091552734,170.6999969482422,0.0,-0.10539146668614557,-0.041247435771615285,1.7670623825651235,8226738855089929114,HeroCharras,14.0,-2650.97998046875,4799.47998046875,131.08999633789062,-3367.60009765625,21468.9990234375,-154.0999984741211,-2986.400146484375,4598.800048828125,-426.1000061035156,206.0,128.0,,-0.12173210854831347,2.444282979738011,-2.5588364094527565,True,124.0,False,6,5,False,,540822383123922006,CesarMocinha,13.0,365.2099914550781,-281.19000244140625,17.020000457763672,-11485.30029296875,6402.39990234375,1.5999999642372131,-1.5000000596046448,0.7000000029802322,-2113.8999938964844,255.0,70.0,,0.00957245274853124,2.562390623224855,-9.622152929245548e-06,True,228.0,False,8,8,False,,enpitsu,76561198039309853,25.0,-3014.85009765625,3171.60009765625,98.95999908447266,-10970.799560546875,-6621.199951171875,-1313.2000732421875,-1895.5000305175781,-2680.1998901367188,-711.2000274658203,128.0,128.0,,-1.0624200302558582,2.9257503810577106,-0.03141359473667321,True,,False,6,False,6,,games5425898691,bf81d8692db,20.0,-896.25,4354.830078125,17.010000228881836,13225.699462890625,-4708.599853515625,2.800000011920929,0.0,-0.09999999776482582,-1761.0000610351562,255.0,0.0,,0.009589724905238286,-0.36489776455191497,-0.00020583888941077695,True,255.0,False,8,False,8,
86,5579,178,False,False,0,3445.182318025132,-3807.3798828125,3297.949951171875,1000.3699951171875,4453.2000732421875,-9874.69970703125,-5982.9998779296875,-1307.4000549316406,-3124.2001342773438,-608.3000183105469,0.0,1.0502789928309233,2.0425708529904454,-1.0554835827711162,8226738855089929114,HeroCharras,14.0,-3955.06005859375,3434.320068359375,978.6099853515625,3642.0999145507812,-9201.500244140625,-7802.7001953125,922.7999877929688,-1870.7000732421875,1665.3999328613281,255.0,128.0,,0.7611758397554009,-0.5839355590404406,-0.7310827803013453,True,69.0,False,8,6,False,,540822383123922006,CesarMocinha,13.0,-3465.35009765625,418.05999755859375,17.020000457763672,-7800.10009765625,-5793.900146484375,1.8000000715255737,1.0000000149011612,0.7999999821186066,2615.4000854492188,255.0,255.0,False,0.00954276105716811,-2.4277726587823554,8.642858071127081e-05,True,208.0,False,8,8,False,,enpitsu,76561198039309853,25.0,-2047.0899658203125,4304.35986328125,17.059999465942383,-7109.69970703125,-2201.699981689453,2.3999999463558197,-0.09999999776482582,0.0,-2435.5999755859375,255.0,128.0,False,0.016652473422002316,-2.8491188823373053,-2.8429261218791347e-05,True,,False,6,False,6,,games5425898691,bf81d8692db,20.0,-2731.570068359375,3774.429931640625,17.010000228881836,-13869.49951171875,-8799.7998046875,2.5,-0.3999999910593033,0.0,0.0,255.0,128.0,,0.009606385514239946,-2.576202478407334,-5.781676320223099e-05,True,255.0,False,8,False,8,
87,5607,179,False,False,1,7856.635261839889,3366.760009765625,-2318.02001953125,96.48999786376953,-4334.700012207031,17225.30029296875,9699.89990234375,-4525.0,-1883.9999389648438,-3460.2999877929688,1.0,1.4078883212379292,0.8590727196457043,-3.063883414283154,bf81d8692db,games5425898691,20.0,3374.860107421875,-2486.070068359375,31.079999923706055,-1291.199951171875,12365.899658203125,1609.2999267578125,-1693.5000610351562,1218.0999755859375,-5088.999938964844,255.0,158.0,,-0.39726390332321804,1.995258073318329,-0.05697454928180025,True,255.0,False,10,9,False,,76561198039309853,enpitsu,25.0,2998.070068359375,-4015.840087890625,17.059999465942383,4639.800109863281,7562.8997802734375,3.4999999403953552,-0.0,-0.5000000074505806,3251.7999267578125,255.0,255.0,False,-0.01670140604254649,1.7464618057904002,5.3489323659345956e-05,True,,False,6,6,False,,HeroCharras,8226738855089929114,14.0,3419.639892578125,-2556.43994140625,40.15999984741211,-1536.6000366210938,7992.80029296875,-1597.7000427246094,-3928.3999633789062,-3100.10009765625,-392.5,236.0,0.0,,0.926889594647121,0.03780411173637671,-0.022734224917539302,True,69.0,False,8,4,6,,CesarMocinha,540822383123922006,13.0,3148.8798828125,245.92999267578125,17.020000457763672,-10104.89990234375,2383.8999938964844,1.7000000178813934,-2.3000000417232513,0.29999999329447746,-2393.699951171875,255.0,0.0,False,-0.009543221648726478,0.2704444162409626,-0.0002475888569084426,True,255.0,False,8,False,8,
88,5689,182,False,False,0,7780.7313188476,-2169.889892578125,-2535.739990234375,123.80000305175781,-9286.500244140625,5649.2999267578125,6077.80029296875,5102.60009765625,1210.8000183105469,-2760.4998779296875,0.0,-1.0897372865035626,2.266715704334973,0.5950765193057651,540822383123922006,CesarMocinha,13.0,-2030.050048828125,-2645.8798828125,76.1500015258789,-3111.400146484375,3954.5001220703125,2993.900146484375,-2988.9999389648438,-3130.7000732421875,-1406.6999816894531,128.0,0.0,False,0.08633548453608281,-2.6877323846342063,0.04890347938694466,True,253.0,False,10,9,False,,8226738855089929114,HeroCharras,15.0,-2711.489990234375,-1989.3599853515625,17.010000228881836,-2263.6000061035156,-22556.4990234375,2.7000001072883606,0.5000000074505806,0.0,-11.100000143051147,255.0,128.0,,0.009550428823518904,-1.6721042432581747,2.7646701062829418e-05,False,0.0,False,10,8,4,,enpitsu,76561198039309853,25.0,-1537.43994140625,2687.989990234375,17.059999465942383,2156.4999389648438,-13300.6005859375,1.899999976158142,0.0,-0.7999999821186066,8.600000143051147,255.0,128.0,False,0.016738801681877916,-1.4089120970684261,-7.35607769058039e-05,True,,False,6,False,6,,games5425898691,bf81d8692db,20.0,-3708.639892578125,-924.97998046875,17.010000228881836,3457.0999145507812,-12867.2998046875,2.8999999165534973,0.0,0.5999999865889549,2117.2999572753906,128.0,255.0,,0.00962177263965743,-1.2473707483110128,6.226615668788047e-05,True,198.0,False,10,False,10,
89,5742,184,False,False,1,4712.4670208160105,3884.090087890625,1496.010009765625,105.93000030517578,3664.8001098632812,-2235.2000427246094,5805.999755859375,2679.4000244140625,5297.19970703125,-871.6999816894531,1.0,-0.0486966990355577,-2.493840089235206,1.3214561679329988,bf81d8692db,games5425898691,20.0,3709.239990234375,1502.0,107.80999755859375,3430.8999633789062,-2669.2999267578125,-308.50000381469727,-3439.5001220703125,4098.699951171875,-1260.0,255.0,0.0,,-0.9597891753869003,0.5689039790009843,-1.0282431280986677,True,198.0,False,12,12,False,,76561198039309853,enpitsu,25.0,2739.93994140625,-420.4200134277344,17.059999465942383,10501.99951171875,9410.700073242188,1.899999976158142,-0.5999999865889549,-0.19999999552965164,-0.29999999329447746,128.0,0.0,,-0.016759901330279624,2.41100775315091,5.061345613434143e-05,True,31.0,False,6,6,False,,HeroCharras,8226738855089929114,15.0,2185.050048828125,5024.4599609375,37.540000915527344,-8430.10009765625,-5639.0997314453125,-3346.4999389648438,-5046.400146484375,-1633.6000061035156,1454.1999816894531,255.0,255.0,False,-0.32353561501179395,-0.9510394918684146,-0.2994165698624032,True,255.0,False,10,4,8,,CesarMocinha,540822383123922006,13.0,2904.969970703125,2457.090087890625,16.989999771118164,9451.400146484375,-6394.6002197265625,5.400000214576721,0.09999999776482582,-0.0,-2378.5000610351562,255.0,0.0,,-0.009536520839006163,-2.485975387098385,-2.3653486408255472e-05,True,194.0,False,10,False,10,
90,5777,185,False,False,0,7039.9254876153045,-3838.969970703125,-1255.27001953125,377.7300109863281,2383.800048828125,16966.300048828125,3479.1000366210938,1872.2000122070312,-728.4999847412109,-5653.599853515625,0.0,0.8678498044125249,1.7750350078336308,1.2059217112956013,540822383123922006,CesarMocinha,13.0,-3868.6201171875,-1405.5,269.70001220703125,-4681.300048828125,11455.30029296875,1621.9000244140625,-3237.60009765625,2178.300018310547,3875.7998657226562,255.0,24.0,,0.0312753408202309,1.8348666910513314,0.8104459220341242,True,160.0,False,12,11,False,,8226738855089929114,HeroCharras,15.0,-2384.570068359375,-3499.659912109375,17.010000228881836,-3174.5999145507812,13734.89990234375,0.5000000074505806,0.0,-0.3999999910593033,0.0,255.0,128.0,False,0.00957018922363708,1.7979157566935475,4.7156113431521765e-05,True,248.7252559328592,True,10,8,4,,enpitsu,76561198039309853,25.0,-3490.889892578125,-48.040000915527344,17.059999465942383,502.40001678466797,885.5999755859375,1.899999976158142,0.0,0.7999999821186066,947.9000091552734,0.0,128.0,False,0.01693416298410521,-1.9232258145468002,0.00013878307360020513,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,-4023.739990234375,-1040.260009765625,107.94999694824219,-1812.7999877929688,6600.999755859375,2437.7999877929688,-214.89999771118164,1373.3000183105469,-236.49999618530273,128.0,128.0,,0.3736808185352933,-1.2402849560290892,-0.8481089426137838,True,198.0,False,12,False,12,
91,5870,188,False,False,1,8877.948614716317,3220.080078125,-3428.35009765625,133.7899932861328,8786.099853515625,-4461.300048828125,-414.7999954223633,5308.599853515625,255.10000228881836,-1487.8999328613281,1.0,-0.6863227820554486,-1.2382343180130182,-2.166300506783641,76561198039309853,enpitsu,25.0,3079.739990234375,-3480.02001953125,127.97000122070312,5675.5999755859375,-5386.9000244140625,196.8000030517578,-2201.199951171875,5032.300109863281,-283.6000061035156,128.0,0.0,False,-0.0406421383607136,1.1956599776051802,1.2830205958073115,True,31.0,False,10,9,False,,bf81d8692db,games5425898691,20.0,3996.580078125,-3185.419921875,77.08000183105469,-5708.2000732421875,-21195.10009765625,-5167.8997802734375,1357.8999328613281,3262.9000854492188,-997.6999664306641,255.0,0.0,,-0.2885327205048239,-1.2512876196289715,0.6996190960528109,True,0.0,False,12,12,False,,HeroCharras,8226738855089929114,15.0,1538.0400390625,-1553.0699462890625,17.010000228881836,-14691.400146484375,-7386.199951171875,2.5999999046325684,-1.0000000149011612,-0.29999999329447746,1035.8000183105469,255.0,255.0,False,-0.009587179970650488,-0.43981678212192615,0.0004127139841928593,True,165.0,False,10,4,8,,CesarMocinha,540822383123922006,13.0,3647.1298828125,-3519.590087890625,67.33000183105469,-15845.30029296875,-14039.000244140625,3111.199951171875,-1524.6000671386719,-1392.4000549316406,-2569.5001220703125,124.0,0.0,,0.027664131118208146,-0.8298773867370376,-0.02519865450278093,True,5.0,False,14,False,13,
92,5879,189,False,False,1,9093.779271117388,3500.800048828125,-3572.739990234375,94.83000183105469,7364.000244140625,-4481.7999267578125,1301.0000610351562,4648.399963378906,3545.4998779296875,-1349.7000122070312,1.0,-0.5026240761277598,1.1753211674446682,1.9076375705328865,bf81d8692db,games5425898691,20.0,3577.219970703125,-3785.25,16.889999389648438,-16495.50048828125,-13830.0,50.59999942779541,-83.29999923706055,-172.70000457763672,-387.7000045776367,255.0,128.0,,-0.005451914493262676,-0.6609989141409931,-0.00889206325199415,True,0.0,False,12,12,False,,76561198039309853,enpitsu,25.0,3244.1298828125,-3675.070068359375,123.11000061035156,4701.7999267578125,-5750.3997802734375,-154.7000026702881,-2705.2999877929688,4784.100036621094,-206.20000839233398,128.0,0.0,False,-0.06804996975073155,1.0319044312984262,-2.4712406670681375,True,31.0,False,10,10,False,,HeroCharras,8226738855089929114,15.0,1046.739990234375,-1816.8800048828125,17.010000228881836,-14993.900146484375,-6209.2999267578125,2.5999999046325684,-1.4000000059604645,-0.3999999910593033,-405.40000915527344,255.0,128.0,False,-0.009600025504705801,-0.35727457251988703,0.00011619512493554835,True,165.0,False,10,4,8,,CesarMocinha,540822383123922006,13.0,3131.969970703125,-3976.110107421875,105.30000305175781,-15897.5,-14081.600341796875,-155.20000457763672,-4126.700134277344,-3633.3999633789062,-133.50000381469727,255.0,0.0,,-0.0516809638923759,-0.694138795005679,2.3481065566624215,True,255.0,False,14,False,13,310.0
93,5921,190,False,False,1,9575.986034732518,3918.0,-3946.639892578125,385.7300109863281,-1119.000015258789,8689.400024414062,4490.899963378906,1684.7999572753906,590.6000137329102,4644.4000244140625,1.0,0.9767922948765202,-2.3198034048090364,-1.746174019440562,76561198039309853,enpitsu,25.0,3921.52001953125,-4099.81982421875,269.0899963378906,3191.4999389648438,4230.299987792969,5223.0999755859375,-2186.7999267578125,1064.3000030517578,644.3000030517578,255.0,255.0,False,0.8103726434495682,2.2125206712638175,-1.5203809934987644,True,31.0,False,10,10,False,,bf81d8692db,games5425898691,20.0,731.3300170898438,-4258.64013671875,17.020000457763672,-18027.60009765625,8283.400268554688,1.2999999523162842,0.5999999865889549,-0.09999999776482582,-1.5000000596046448,255.0,128.0,,-0.009605105843382377,0.4309408753873003,5.705450249659061e-05,False,0.0,False,12,12,False,,HeroCharras,8226738855089929114,15.0,447.4100036621094,-954.8200073242188,106.48999786376953,8292.2998046875,13619.49951171875,-165.59999465942383,-4710.5999755859375,2811.0000610351562,-397.40001678466797,255.0,128.0,False,-0.6223717802304112,-1.352152249521116,-2.8924178393417277,True,141.0,False,12,4,9,,CesarMocinha,540822383123922006,13.0,874.77001953125,-4975.81982421875,14.829999923706055,-10154.199829101562,7438.499755859375,75.79999923706055,1137.6000213623047,-293.8999938964844,-1638.8999938964844,255.0,0.0,False,0.018600929083546294,0.6812790721923562,-0.032497711148019276,True,248.7355870841652,True,14,False,14,
