,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
34,2964,83,False,False,1,542.4883535184388,1357.6800537109375,4855.14013671875,102.70999908447266,-4263.500061035156,-11763.00048828125,2673.900146484375,-302.2999954223633,-3350.4000854492188,-3036.199951171875,1.0,0.10391630216503436,1.905338321145759,-2.666953602952525,bfdb3949bdb,RauunZ,9.0,1315.43994140625,5060.72021484375,61.220001220703125,-516.6999816894531,-6562.1002197265625,-7150.7000732421875,-5485.2001953125,-262.8000068664551,305.3000068664551,255.0,144.0,False,-0.7965427060156298,-1.5226535272223534,-0.0055306740528336595,True,184.0,False,14,10,4,,76561198053484766,8.6,11.0,3421.639892578125,-1435.43994140625,57.7599983215332,-5280.0,13273.00048828125,-1751.9000244140625,3657.7999877929688,2751.099853515625,1339.1999816894531,0.0,128.0,False,-0.6727286856406974,0.34078929423921905,0.3003102662926791,246.0,False,14,4,10,True,,enpitsu,76561198039309853,25.0,669.9000244140625,5072.64990234375,46.18000030517578,9605.800170898438,-4967.300109863281,3455.10009765625,3.3000001311302185,-4.000000059604645,743.3000183105469,128.0,0.0,False,-0.016530984401868266,-2.717503294032484,0.0006297172640447164,True,False,239.0,False,6,4,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,True,,,,,,,
35,3023,85,False,False,1,2446.8151761068275,510.2099914550781,2723.7900390625,93.1500015258789,-3300.1998901367188,-7235.4998779296875,0.0,5305.30029296875,-2521.9000244140625,-1221.9000244140625,1.0,-0.028571241636998736,0.13743174585622192,-2.709239344769004,bfdb3949bdb,RauunZ,9.0,634.75,2635.5,17.010000228881836,-12302.900390625,-6307.39990234375,2.3000000417232513,-0.3999999910593033,-0.19999999552965164,-2192.2000122070312,255.0,0.0,,-0.009579787238282412,-0.40849109500850395,-4.864570798648483e-05,True,163.0,False,14,10,4,,76561198053484766,8.6,11.0,1474.9599609375,-700.3900146484375,17.0,-16857.19970703125,4231.700134277344,0.9000000357627869,-0.09999999776482582,-0.0,329.50000762939453,255.0,128.0,,-0.00957934482596076,0.21356354121987547,-0.0001749682792007623,214.3705549675931,True,14,4,10,True,,enpitsu,76561198039309853,25.0,1580.77001953125,2599.0400390625,17.020000457763672,-15473.199462890625,-6353.0999755859375,2.800000011920929,-0.0,-0.0,-2056.300048828125,255.0,128.0,,-0.016774249748453592,-0.3226651468609875,2.506151345498559e-06,True,False,162.13927751459096,True,6,6,,games5425898691,bf81d8692db,19.0,1465.97998046875,4256.22998046875,17.010000228881836,-9399.299926757812,7095.7000732421875,2.3999999463558197,1.5000000596046448,-1.5000000596046448,2128.3999633789062,255.0,255.0,-0.009534169035463046,0.6159047845696166,0.0002339331108093325,True,False,False,False,85.0,False,,
36,3047,86,False,False,0,8017.746879791756,305.3699951171875,-2787.22998046875,148.5399932861328,20798.40087890625,7645.30029296875,496.30001068115234,-2393.000030517578,-4369.89990234375,3343.0999755859375,0.0,-0.20396188680064387,0.9240490369610822,-2.3537699063248927,76561198039309853,enpitsu,25.0,70.44999694824219,-2872.6201171875,88.30999755859375,22640.30029296875,-3144.4000244140625,2555.2000427246094,-1064.8999786376953,5038.999938964844,1134.1000366210938,255.0,255.0,,0.21028671785040468,-0.37350312551355364,-0.03405292832932983,True,139.0,False,8,7,False,,bf81d8692db,games5425898691,19.0,-597.5399780273438,-4370.97998046875,17.010000228881836,3375.0,-93.19999694824219,2.0999999344348907,-0.7000000029802322,-2.3999999463558197,-86.99999809265137,128.0,128.0,,0.00983939799206952,-0.04444081051892038,9.970226535858557e-05,85.0,False,False,False,False,True,,8.6,76561198053484766,11.0,276.05999755859375,235.92999267578125,17.0,19524.69970703125,-3576.4999389648438,3.3000001311302185,0.5999999865889549,0.0,24.700000286102295,255.0,128.0,,0.009585938816668263,-0.17789357024907934,-6.954161523139975e-05,True,4,198.0,False,14,10,,RauunZ,bfdb3949bdb,9.0,242.75999450683594,-2630.590087890625,17.010000228881836,5522.1002197265625,-5033.999938964844,2.0999999344348907,1.1999999731779099,-1.7000000178813934,-660.0,255.0,128.0,0.009535154706985849,-0.7823372062754663,0.00023996282933595937,True,14,4,10,163.0,False,,
37,3092,87,False,False,1,5497.992321677515,-3364.820068359375,1665.3299560546875,107.7699966430664,-31486.4990234375,11525.6005859375,7532.5,3788.9999389648438,-1924.9000549316406,4235.199890136719,1.0,-1.1227151812384581,1.160438656973051,-0.4819611004105051,76561198053484766,8.6,11.0,-3204.679931640625,1541.6500244140625,17.0,-10955.2001953125,19386.300048828125,3.4999999403953552,-0.29999999329447746,0.09999999776482582,-1959.1000366210938,255.0,0.0,,-0.009568734593347858,1.1316780270891302,-3.782378379515978e-05,True,176.0,False,14,10,4,,bfdb3949bdb,RauunZ,9.0,-934.8200073242188,1643.550048828125,101.41999816894531,2459.7999572753906,-16422.39990234375,-167.90000915527344,5383.699951171875,1124.5999908447266,16.200000047683716,255.0,128.0,False,-0.9062595375416463,1.3686400343824927,3.136774384543844,163.0,False,16,4,11,True,,enpitsu,76561198039309853,25.0,-3216.25,4003.219970703125,17.059999465942383,-6008.2000732421875,16229.300537109375,1.899999976158142,-0.0,0.3999999910593033,-3195.4998779296875,255.0,0.0,False,-0.016772480428712107,1.6509038172536963,-7.65843991259826e-05,True,False,255.0,False,8,8,,games5425898691,bf81d8692db,19.0,-764.3900146484375,4181.06982421875,17.010000228881836,-12642.7001953125,-1198.1999969482422,2.0999999344348907,0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,-0.009529825754474638,-0.09450512021541187,5.63828538432666e-05,True,False,False,False,116.0,False,,
38,3175,90,False,False,0,9513.031310286702,-609.9600219726562,-4368.72998046875,401.8699951171875,-9802.2998046875,11960.400390625,1687.1000671386719,1650.0,3693.900146484375,4119.200134277344,0.0,0.7694721846250635,-1.7056083067156722,-0.15156959500157033,76561198039309853,enpitsu,25.0,-625.2100219726562,-4495.39013671875,275.260009765625,-15348.699951171875,7016.099853515625,798.1999969482422,-1327.2999572753906,3918.0999755859375,3624.2999267578125,128.0,0.0,False,-0.707850637749201,1.845799487473247,1.8922720221941043,True,118.0,False,10,9,False,,bf81d8692db,games5425898691,19.0,-384.2699890136719,-4720.169921875,187.91000366210938,-22871.69921875,-1307.4000549316406,314.59999084472656,4194.89990234375,-2423.000030517578,-2604.1000366210938,255.0,240.0,,-0.031445997544064935,2.889307290833679,-1.1567201069032327,66.3466752908563,True,4,False,3,True,,8.6,76561198053484766,11.0,-399.489990234375,-3889.9599609375,388.989990234375,-20834.29931640625,-6892.19970703125,516.1999893188477,436.3999938964844,377.5,329.50000762939453,128.0,0.0,False,-0.06538955943180515,-1.5805588565555844,-1.4018784022407593,True,6,111.0,False,16,10,,RauunZ,bfdb3949bdb,9.0,-695.0399780273438,-1103.1500244140625,17.010000228881836,-10366.700439453125,-7807.1002197265625,2.0000000298023224,1.1999999731779099,0.5999999865889549,-118.4000015258789,255.0,128.0,0.009558210948509711,-2.5121409963986454,0.00014440408572162004,True,16,4,12,163.0,False,,False
39,3180,90,False,False,1,942.5873896903039,776.719970703125,4204.990234375,427.5,2267.2999572753906,9040.599975585938,2078.300018310547,93.29999923706055,-2506.4999389648438,5450.4998779296875,1.0,-0.9237076028332422,1.6920430313002073,-1.2580202324695655,76561198053484766,8.6,11.0,903.7000122070312,4048.7900390625,381.1000061035156,21004.19921875,5010.4998779296875,-1226.9999694824219,1225.8000183105469,2889.8001098632812,4516.199951171875,128.0,0.0,True,0.19685671001665606,1.2249090442239838,-1.0139441067308925,True,111.0,False,16,10,6,,bfdb3949bdb,RauunZ,9.0,878.4000244140625,1242.9300537109375,17.010000228881836,10102.60009765625,8660.999755859375,2.3000000417232513,-0.09999999776482582,-0.0,1733.800048828125,255.0,255.0,False,-0.009557248003918781,2.4202469004843774,0.0002663284508363931,163.0,False,16,4,12,True,,enpitsu,76561198039309853,25.0,896.8400268554688,4404.6298828125,270.510009765625,15531.500244140625,-5114.800109863281,-154.89999771118164,542.5,-3712.5,4021.4999389648438,128.0,128.0,False,0.7835984506702737,-1.7198210368729552,-3.055192409456002,True,False,118.0,False,10,9,,games5425898691,bf81d8692db,19.0,749.1699829101562,4734.68017578125,186.1699981689453,22995.400390625,432.90000915527344,-148.29999923706055,-4298.2000732421875,2270.0999450683594,-2573.2998657226562,255.0,128.0,0.05949148326581068,-2.329446268577029,-2.1708684840356445,True,4,False,3,50.791870976007104,True,,
40,3259,93,False,False,0,9244.607942152948,-1282.1400146484375,-4096.5400390625,149.07000732421875,23227.60009765625,14964.3994140625,8038.599853515625,-978.4999847412109,-5797.1002197265625,1198.3000183105469,0.0,0.00377690535670992,1.1868650144182418,2.041256830528718,bf81d8692db,games5425898691,19.0,-1531.6800537109375,-4208.580078125,57.33000183105469,21988.701171875,4707.60009765625,3252.39990234375,-1408.3999633789062,1867.2999572753906,1763.6000061035156,255.0,208.0,,0.04190480610540468,0.14344839119084413,-0.00873381921862734,True,203.0,False,6,5,False,,76561198039309853,enpitsu,25.0,-2061.570068359375,-3511.31005859375,17.059999465942383,3617.0001220703125,-14951.400146484375,1.2999999523162842,1.0000000149011612,-7.5,-201.29999160766602,255.0,255.0,False,0.016777911566816173,-1.3989605746528864,0.0003576899128115477,56.0,False,10,False,10,True,,8.6,76561198053484766,11.0,-2580.679931640625,-4239.66015625,16.989999771118164,12566.600341796875,9621.799926757812,2.3000000417232513,-0.3999999910593033,0.29999999329447746,1.8000000715255737,255.0,128.0,False,0.009550221583148655,0.6537485296805506,7.98841277587055e-06,True,6,57.7538236289896,True,16,10,,RauunZ,bfdb3949bdb,8.0,-1399.25,-5103.2001953125,232.9600067138672,-1940.2000427246094,40.0,4061.4999389648438,38.09999942779541,-2140.0,10.0,255.0,0.0,-1.204429035251901,-3.121046186288706,1.5527449763350238,True,18,4,12,106.0,False,,False
41,3395,98,True,True,0,4067.9055920162928,1035.9200439453125,1560.1199951171875,127.02999877929688,-12556.400146484375,26227.7001953125,5439.000244140625,-1179.1000366210938,-5167.19970703125,763.8999938964844,0.0,-0.8022169571349151,-0.5022269891692703,-0.5222114553526441,bf81d8692db,games5425898691,19.0,1105.6400146484375,1367.8800048828125,52.150001525878906,-3552.2000122070312,22279.49951171875,3603.5000610351562,-453.10001373291016,-36.90000057220459,-320.40000915527344,255.0,213.0,,0.024294852658818956,1.6568665383294776,0.0006490426375039936,True,0.0,False,7,6,False,,76561198039309853,enpitsu,25.0,15.15999984741211,-5455.490234375,20.68000030517578,60.0,-9465.700073242188,413.69998931884766,22.000000476837158,1.1999999731779099,0.0,128.0,128.0,False,0.060204971353969315,1.577167004477857,0.00018419707544858747,87.0,False,10,False,10,True,,8.6,76561198053484766,11.0,-1781.75,4651.14990234375,16.989999771118164,19019.599609375,-3717.9000854492188,4.799999892711639,0.5999999865889549,0.0,-1873.0000305175781,255.0,0.0,,0.0095853451220446,-0.2520523040573901,-9.966253288379591e-05,True,6,255.0,False,18,12,,RauunZ,bfdb3949bdb,9.0,-2679.3701171875,1909.199951171875,16.989999771118164,11246.500244140625,18334.7998046875,4.4999998807907104,-0.29999999329447746,-0.7000000029802322,0.0,255.0,128.0,0.00960250211974953,1.0205751578055025,6.415926201637925e-05,True,20,4,14,255.0,False,,
42,3687,100,False,False,1,5189.128086932635,-22.510000228881836,32.810001373291016,92.94999694824219,-13668.199462890625,22776.39892578125,929.1999816894531,-4285.299987792969,-3431.9000244140625,-463.6000061035156,1.0,-0.057426549368364686,0.005679575038689581,0.07129307410614935,76561198053484766,8.6,12.0,82.58000183105469,-148.8800048828125,83.75,-10789.300537109375,16515.699462890625,3665.4000854492188,-1304.7000122070312,-1015.0,2487.899932861328,255.0,255.0,,-0.1257807644759035,0.717896043266488,0.015220563350526309,True,0.0,False,4,False,False,,bfdb3949bdb,RauunZ,8.0,-12.319999694824219,-2172.60009765625,17.010000228881836,-245.30000686645508,14013.399658203125,2.0999999344348907,0.5999999865889549,-0.0,0.0,255.0,,,-0.00962869841819569,1.5532718578438762,4.4400767220667666e-07,119.0,False,4,False,4,True,,enpitsu,76561198039309853,25.0,-0.0,4268.93994140625,17.049999237060547,-0.0,-7946.400146484375,2.5,0.19999999552965164,-0.0,0.0,255.0,0.0,,-0.016624701214700947,-1.5707738416867683,-2.4633792924850446e-07,True,False,107.0,False,False,False,,games5425898691,bf81d8692db,19.0,-11.350000381469727,385.6700134277344,45.900001525878906,-1022.9000091552734,-19078.900146484375,3226.6000366210938,347.90000915527344,-58.89999866485596,-2175.2000427246094,255.0,32.0,-0.016879384010811824,-1.3440574680170172,-0.0003246680924685336,True,4,False,False,22.0,False,,
43,3689,100,False,False,0,5347.813183166388,137.63999938964844,-106.97000122070312,105.26000213623047,27778.00048828125,21203.40087890625,5553.800048828125,3249.1000366210938,1808.800048828125,-4708.500061035156,0.0,0.2785290685993755,-0.09420426433199361,0.368125726599647,bf81d8692db,games5425898691,19.0,19.5,-319.7900085449219,56.20000076293945,6709.89990234375,21791.201171875,3006.7999267578125,-1783.5000610351562,1691.300048828125,-2371.699981689453,255.0,48.0,,0.0486562414817084,1.2680984618351705,0.007940461681495009,True,22.0,False,4,3,False,,76561198039309853,enpitsu,25.0,0.0,-4199.81982421875,17.049999237060547,0.0,8573.699951171875,2.5,-0.3999999910593033,0.0,0.0,255.0,0.0,,0.016624701214700947,1.5707738416867683,-2.4633792924850446e-07,107.0,False,False,False,False,True,,8.6,76561198053484766,12.0,19.90999984741211,6.829999923706055,116.91000366210938,15896.99951171875,-13052.2998046875,3006.7999267578125,-918.1999969482422,3192.9000854492188,-596.8000030517578,255.0,255.0,,0.005845715628125889,-0.8210210571977394,-0.02273150684698202,True,False,0.0,False,4,3,,RauunZ,bfdb3949bdb,8.0,13.970000267028809,2078.919921875,17.010000228881836,246.39999389648438,-14071.199951171875,2.0999999344348907,-0.3999999910593033,0.0,0.0,255.0,,0.00962869841819569,-1.5532718578438762,4.4400767220667666e-07,True,4,False,4,119.0,False,,
44,3863,106,False,False,1,8301.655548961398,1792.469970703125,-3113.110107421875,101.22000122070312,22624.49951171875,8115.30029296875,1135.5000305175781,-1937.7999877929688,643.3000183105469,-1181.2000274658203,1.0,-0.0055061354709850865,0.1762579709152258,-0.10791835142896483,76561198053484766,8.6,11.0,1642.77001953125,-3164.52001953125,15.890000343322754,16605.999755859375,5788.900146484375,-240.0,-138.90000343322754,-396.1000061035156,392.79998779296875,255.0,128.0,,0.0013584124924890507,2.8034319408382973,-0.0070784320665825485,True,245.5503225582902,True,6,6,False,,bfdb3949bdb,RauunZ,8.0,1345.72998046875,-3990.449951171875,16.989999771118164,15845.2001953125,-2230.0999450683594,4.699999988079071,-0.09999999776482582,-0.0,-1607.7000427246094,255.0,28.0,,-0.009592711640572937,-2.9780038770558908,-0.0001855524151025208,0.9051528361535843,True,6,False,4,False,,enpitsu,76561198039309853,25.0,1564.9300537109375,4761.85009765625,15.829999923706055,14089.100341796875,3859.2999267578125,177.09999084472656,-67.8000020980835,-111.09999656677246,283.29999923706055,255.0,128.0,,-0.021909646981003974,2.8508538001379677,0.00605946886669431,True,False,255.0,False,2,False,,games5425898691,bf81d8692db,19.0,-2915.22998046875,-1778.739990234375,17.010000228881836,16577.19970703125,15761.700439453125,2.199999988079071,2.3999999463558197,2.0999999344348907,-1345.8000183105469,255.0,87.0,-0.009604174949440663,2.4295465295447296,-0.00011794509315527982,True,4,False,4,195.0,False,,
45,3903,108,False,False,1,7881.613895408052,3993.139892578125,-2107.590087890625,601.4099731445312,-3184.5999145507812,12079.69970703125,9543.200073242188,-4310.799865722656,3750.4000854492188,983.0999755859375,1.0,-0.41521909409396385,1.6700102785156077,0.06693077605659065,76561198053484766,8.6,11.0,4079.1298828125,-2256.2099609375,590.52001953125,-109.70000267028809,8718.400268554688,13028.1005859375,-1581.6999816894531,86.09999656677246,25.399999618530273,255.0,255.0,,0.9446864591642921,1.556195776291556,-1.5615314957809527,True,200.0,False,6,6,False,,bfdb3949bdb,RauunZ,8.0,3512.2099609375,-3496.2900390625,16.989999771118164,1246.3999938964844,14584.89990234375,4.900000095367432,-0.0,-0.0,2086.0000610351562,255.0,255.0,False,-0.00959804448949324,1.588759661177149,-1.7541151403654046e-05,255.0,False,6,False,4,True,,enpitsu,76561198039309853,25.0,3343.1201171875,4603.39013671875,98.12000274658203,6495.7000732421875,-8858.800048828125,-2105.8999633789062,606.6999816894531,2113.2000732421875,-1107.6000213623047,255.0,0.0,True,-0.6695138321833702,-1.4898998802889887,0.52780955003146,True,False,255.0,False,2,False,,games5425898691,bf81d8692db,19.0,-1725.0699462890625,776.3400268554688,17.010000228881836,-3520.2999877929688,20537.60009765625,2.0000000298023224,-0.0,0.7999999821186066,1.2999999523162842,255.0,128.0,-0.009600288737729798,1.4008284579393504,-7.037924208411271e-05,True,4,False,4,226.0,False,,
46,4014,112,False,False,1,3411.440643198475,2891.639892578125,2373.169921875,436.30999755859375,-11070.899658203125,20853.1005859375,3382.0001220703125,590.9000015258789,1554.7000122070312,5764.7998046875,1.0,1.379804915512522,1.415774860997422,0.506168151993094,bfdb3949bdb,RauunZ,9.0,3021.97998046875,2214.929931640625,369.6400146484375,980.6999969482422,22894.3994140625,1970.2999877929688,-168.99999618530273,-4906.499938964844,-1818.6000061035156,255.0,255.0,False,0.3589190572450017,1.545463530930386,-0.7100566228117424,True,155.78418081037458,True,8,4,4,,76561198053484766,8.6,11.0,1520.6300048828125,3584.72998046875,17.010000228881836,-1581.199951171875,856.6999816894531,3.400000035762787,-9.200000166893005,-2.3000000417232513,1832.5,255.0,255.0,False,-0.009444274415768932,-1.2213338778885847,0.0003083756977747533,120.0,False,8,4,6,True,,enpitsu,76561198039309853,25.0,2888.22998046875,2575.550048828125,311.4599914550781,4492.60009765625,-18285.799560546875,3278.900146484375,2885.4998779296875,-1373.0999755859375,2435.800018310547,255.0,0.0,False,0.8931543025150104,-1.712209938591899,0.3309279810858779,True,False,198.0,False,4,1,,games5425898691,bf81d8692db,19.0,-33.72999954223633,4524.8798828125,17.010000228881836,6392.39990234375,1424.1999816894531,2.0000000298023224,0.5999999865889549,-0.0,20.899999141693115,255.0,128.0,-0.009501177244043191,2.9193470511405106,-6.349317461172885e-05,True,4,False,4,255.0,False,,
47,4015,112,False,False,0,7788.4032814038865,-2859.10009765625,-2396.93994140625,472.5400085449219,11482.19970703125,10003.099975585938,16158.599853515625,5582.0001220703125,2199.9000549316406,-20.69999933242798,0.0,-1.1815053207141717,-1.3135421133752216,0.49662265725960886,76561198039309853,enpitsu,25.0,-2888.22998046875,-2575.550048828125,311.4599914550781,-4492.60009765625,18285.799560546875,3278.900146484375,-2885.4998779296875,1373.0999755859375,2435.800018310547,255.0,0.0,False,-0.8931543025150104,1.712209938591899,0.3309279810858779,True,198.0,False,4,1,False,,bf81d8692db,games5425898691,19.0,-22.8700008392334,-4537.6201171875,17.010000228881836,-7112.1002197265625,-1607.4000549316406,2.0000000298023224,-0.5999999865889549,-0.09999999776482582,4.1999998688697815,255.0,128.0,,0.009501201422747876,-2.9185544565149377,-5.9727900881978214e-05,255.0,False,4,False,4,True,,8.6,76561198053484766,11.0,-1520.6300048828125,-3584.72998046875,17.010000228881836,1581.199951171875,-856.6999816894531,3.400000035762787,9.200000166893005,2.3000000417232513,1832.5,255.0,255.0,False,0.009444274415768932,1.2213338778885847,0.0003083756977747533,True,4,120.0,False,8,6,,RauunZ,bfdb3949bdb,9.0,-3021.97998046875,-2214.929931640625,369.6400146484375,-980.6999969482422,-22894.3994140625,1970.2999877929688,168.99999618530273,4906.499938964844,-1818.6000061035156,255.0,255.0,-0.3589190572450017,-1.545463530930386,-0.7100566228117424,True,8,4,4,152.67317854460848,True,,False
48,4102,115,False,False,0,4810.259871934794,-116.19000244140625,393.3699951171875,161.27000427246094,-1182.5,27895.80078125,10614.49951171875,1276.500015258789,4669.2999267578125,108.69999885559082,0.0,-0.44631836446035517,-0.6252024030993063,-1.5195190839411072,bf81d8692db,games5425898691,19.0,-76.05999755859375,194.82000732421875,99.33999633789062,2180.500030517578,22700.30029296875,2702.6998901367188,-404.7999954223633,16.49999976158142,1179.1999816894531,255.0,128.0,,0.059978961827688956,1.6965361578441898,0.004518826459903507,True,115.0,False,6,4,False,,76561198039309853,enpitsu,25.0,-1869.1099853515625,720.72998046875,17.049999237060547,5296.9000244140625,17075.0,-2.199999988079071,-0.5999999865889549,-1.7000000178813934,727.3999786376953,255.0,128.0,,0.016769576066028243,1.326400764778657,-0.0003376297435083036,176.6616858718216,True,4,False,2,False,,8.6,76561198053484766,11.0,-2144.89990234375,1312.8199462890625,15.710000038146973,-749.8000335693359,22563.30078125,-61.79999828338623,342.5,-214.40000534057617,42.5,255.0,,,0.01476813296730086,1.6027642485817666,0.002662601862800207,True,4,120.0,False,10,8,,RauunZ,bfdb3949bdb,9.0,-2400.14990234375,-2632.68994140625,84.72000122070312,-940.1000213623047,19231.800537109375,-587.2999954223633,-4523.500061035156,-229.3000030517578,0.3999999910593033,128.0,128.0,-1.20922381323943,1.6211160578883586,0.0004196183085242061,True,10,4,6,140.0,False,,
49,4184,118,False,False,0,2109.085236983021,-407.95001220703125,3088.159912109375,396.8900146484375,255.59999465942383,4438.599853515625,5438.499755859375,4233.699951171875,4031.199951171875,-1350.7000732421875,0.0,1.3444010944597893,-1.2614832195980374,-2.6592421760413782,bf81d8692db,games5425898691,19.0,-370.92999267578125,2981.330078125,245.39999389648438,-7655.7000732421875,1742.1000671386719,-344.70001220703125,2208.5000610351562,-2379.7999572753906,-3380.7998657226562,255.0,16.0,,-0.7577658755177703,2.420214686396281,0.9487223011582148,True,103.90678715705872,True,8,6,False,,76561198039309853,enpitsu,25.0,-308.8900146484375,2858.56005859375,17.049999237060547,364.90001678466797,-14435.2001953125,-2.0000000298023224,0.7000000029802322,0.0,-0.7999999821186066,255.0,128.0,,0.01673282094653544,-1.5456322932965945,-3.098347782430631e-06,110.0,False,4,False,2,True,,8.6,76561198053484766,11.0,-391.2699890136719,3032.780029296875,16.989999771118164,2299.4000244140625,-10102.60009765625,4.900000095367432,0.09999999776482582,0.0,-1826.7999267578125,255.0,0.0,,0.009537050585430007,-1.34628522711144,-0.0002838566239011318,True,4,125.0,False,10,8,,RauunZ,bfdb3949bdb,9.0,-2298.14990234375,3781.050048828125,17.010000228881836,14370.400390625,14892.2998046875,2.5999999046325684,0.7999999821186066,0.5000000074505806,-2684.5999145507812,255.0,0.0,0.009601659820404493,0.6535888053338273,-4.3695444673469874e-05,True,12,4,8,140.0,False,,False
50,4228,119,False,False,1,8938.806578305246,365.489990234375,-3783.050048828125,428.2300109863281,-6699.5001220703125,-766.9999694824219,11981.600341796875,3027.0999145507812,3992.5,-30.799999237060547,1.0,1.2190352180280895,-0.9601660027688174,2.3354269980442925,bfdb3949bdb,RauunZ,9.0,446.82000732421875,-3790.0,236.88999938964844,-11217.900390625,1147.5,3894.8001098632812,101.00000381469727,3948.2998657226562,1360.0,128.0,151.0,False,0.6285493390199925,-0.2275420118480913,-0.09007048656248354,True,144.910847602352,True,14,8,6,,76561198053484766,8.6,11.0,1198.0899658203125,-3188.8798828125,16.989999771118164,-3226.9000244140625,-14050.2001953125,2.199999988079071,0.5000000074505806,1.2999999523162842,-116.5999984741211,255.0,128.0,False,-0.009585639537202754,-1.3301491079436958,0.00014747178875558516,99.91084760235202,True,10,4,8,True,,enpitsu,76561198039309853,25.0,223.92999267578125,-394.6499938964844,17.049999237060547,-5873.699951171875,13730.10009765625,2.5999999046325684,-0.29999999329447746,0.7000000029802322,86.80000305175781,255.0,128.0,,-0.016773325377552852,1.1566185484614941,-9.328165050325765e-05,True,False,110.0,False,4,2,,games5425898691,bf81d8692db,19.0,466.55999755859375,-3693.81005859375,120.38999938964844,-10453.00048828125,-6802.8997802734375,3574.2999267578125,-1093.6000061035156,1605.2000427246094,-978.0999755859375,255.0,74.0,0.29112804144993376,-0.4467321976635147,0.01784690879895237,True,10,False,6,35.0,False,,
51,4334,123,False,False,1,9665.326571834143,-2065.1201171875,-4060.56005859375,142.3800048828125,-11048.499755859375,1739.2999267578125,841.3999938964844,3058.800048828125,4203.2000732421875,-31.400001049041748,1.0,1.0033434195805535,-1.7979220515065477,1.414844247302288,76561198053484766,8.6,11.0,-1961.969970703125,-4105.0,16.989999771118164,-6518.2000732421875,3357.9000854492188,4.600000083446503,0.5999999865889549,-0.29999999329447746,-15.299999713897705,255.0,128.0,False,-0.009508111588784512,0.47800816787980444,7.643509048238651e-05,True,147.0,False,10,8,4,,bfdb3949bdb,RauunZ,9.0,-2571.75,-5004.81982421875,28.469999313354492,6895.30029296875,3477.9000854492188,-1259.800033569336,2755.8999633789062,-133.59999656677246,1518.699951171875,207.0,255.0,False,-0.15141433761994588,2.6794965579762633,-0.34210288450152504,255.0,False,14,6,8,True,,enpitsu,76561198039309853,25.0,-2262.239990234375,5095.919921875,121.20999908447266,14815.30029296875,1701.6000366210938,5287.39990234375,2915.4000854492188,1517.7000427246094,-621.5000152587891,255.0,128.0,False,0.3686035314622651,3.0308876301026006,1.261030071920862,True,False,255.0,False,4,2,,games5425898691,bf81d8692db,19.0,-3137.260009765625,-2342.389892578125,89.33000183105469,-3219.1000366210938,18228.800048828125,-140.0,-5096.7999267578125,-2032.7000427246094,373.6000061035156,255.0,128.0,1.227338377710828,2.693886850392331,1.5000711910720461,False,12,False,8,0.0,False,,
