,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
75,4965,146,True,True,1,836.3539500088272,1349.47998046875,4437.259765625,371.17999267578125,-21850.2001953125,24546.201171875,1649.9000549316406,3047.6998901367188,1713.800048828125,3815.2999877929688,1.0,0.2731124112305041,-2.542325078282331,0.06714754657000284,76561198349747130,Wrax Walking,7.0,1492.989990234375,4199.2900390625,308.0400085449219,-8447.5,21230.2001953125,2612.9000854492188,-2497.7000427246094,-4117.0001220703125,-2657.3001098632812,255.0,213.0,,0.26241122656421295,1.2421697841562758,-0.526139178894259,5,6,145.0,False,False,True,,76561198447795727,Bidoux,14.0,1627.22998046875,4140.3701171875,17.010000228881836,-7882.2998046875,-2317.5,2.0999999344348907,-0.0,-0.0,0.0,168.0,,,-0.009576458079064818,-0.2859794950328983,-2.1695049364315766e-07,True,10,False,217.0,False,10,,enpitsu,76561198039309853,25,911.8800048828125,4602.919921875,187.9499969482422,12421.99951171875,-1843.699951171875,2812.6998901367188,-63.00000190734863,-761.9000244140625,394.39998626708984,255.0,0.0,,0.4025599885932248,2.996299296756739,-0.04833724960742064,True,False,10,9,0.0,False,,games5425898691,bf81d8692db,19.0,2622.429931640625,5084.52978515625,102.30000305175781,-11674.000244140625,2889.7000122070312,3415.8999633789062,3616.199951171875,984.8000335693359,1331.3999938964844,255.0,128.0,0.37626050060779676,0.24882808698943137,-1.0846514030585623,True,10,10,False,21.0,False,,
76,5228,147,False,False,1,5189.152238168629,-12.020000457763672,30.90999984741211,94.54000091552734,-8827.999877929688,24005.80078125,1359.1000366210938,2691.0000610351562,1493.5000610351562,-5150.3997802734375,1.0,0.041774418437605876,0.12815761343809512,-0.0650557937819199,76561198447795727,Bidoux,14.0,24.15999984741211,-103.62999725341797,92.16999816894531,-14534.89990234375,15198.900146484375,-190.10000228881836,-5318.2000732421875,-1054.4999694824219,924.4000244140625,255.0,37.0,True,-0.6275356488526853,-0.11723012843740054,1.4967411522912448,5,6,8.084696685114213,True,False,True,,76561198349747130,Wrax Walking,7.0,-9.800000190734863,-1103.1600341796875,17.049999237060547,414.59999084472656,4919.100036621094,2.5999999046325684,0.09999999776482582,-0.5000000074505806,-0.3999999910593033,0.0,128.0,,-0.017344093986280045,1.655079112864133,4.7564714731554486e-05,True,4,False,92.0,False,4,,enpitsu,76561198039309853,26,-27.81999969482422,3632.590087890625,17.049999237060547,-773.4999847412109,-10022.100219726562,2.5999999046325684,0.19999999552965164,0.5000000074505806,-4.699999988079071,255.0,128.0,False,-0.016661993352381447,-1.4930838012832128,4.6999533613068854e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,19.0,-64.83999633789062,410.8399963378906,61.75,1734.4999694824219,-22731.99951171875,2932.3001098632812,4450.4998779296875,-1516.6000366210938,-1383.0999755859375,128.0,101.0,-0.1015366390403794,-1.5517759254639092,0.04918509432365529,True,3,4,False,0.0,False,,
77,5231,147,False,False,0,5304.720901450278,113.80999755859375,-67.72000122070312,152.6699981689453,17685.6005859375,9298.300170898438,7924.000244140625,3538.699951171875,78.89999866485596,-4844.599914550781,0.0,0.2153560167181926,-0.9289988414750712,0.09439256964066052,bf81d8692db,games5425898691,19.0,53.720001220703125,-165.97000122070312,80.29000091552734,1346.7999267578125,4030.7998657226562,-50.0,-3768.9999389648438,1931.6000366210938,-3508.900146484375,128.0,107.0,,1.378216602213253,2.041353421911146,0.83656122225487,3,4,0.0,False,False,True,,76561198039309853,enpitsu,26.0,33.11000061035156,-3564.389892578125,17.049999237060547,807.9000091552734,10386.500244140625,2.5999999046325684,-0.29999999329447746,-0.5000000074505806,-1.5000000596046448,255.0,128.0,False,0.016661996970060836,1.4929074184060571,4.5530512561995e-05,True,False,False,116.0,False,False,,Wrax Walking,76561198349747130,7,7.269999980926514,1071.050048828125,17.049999237060547,-209.79999542236328,-3584.8001098632812,2.7000001072883606,-4.900000095367432,-1.4000000059604645,227.60000228881836,133.0,171.0,,0.01712928421170852,-1.651237489624068,5.8973955735238806e-05,True,False,4,4,92.0,False,,Bidoux,76561198447795727,14.0,84.97000122070312,61.34000015258789,105.41999816894531,12456.300048828125,978.7000274658203,2418.0999755859375,69.6999979019165,1125.8999633789062,328.1999969482422,255.0,37.0,0.6456536953113218,0.07931601775748422,1.2324230684799082,True,5,6,False,0.0,True,,True
78,5232,147,False,False,1,5200.348995016194,-204.69000244140625,57.470001220703125,188.57000732421875,-18815.799560546875,2967.9000854492188,6980.9002685546875,4292.200012207031,827.2000122070312,1898.699951171875,1.0,-0.13063961058412293,0.949918366714601,0.0693880156326463,76561198447795727,Bidoux,14.0,-84.97000122070312,-61.34000015258789,105.41999816894531,-12456.300048828125,-978.7000274658203,2418.0999755859375,-69.6999979019165,-1125.8999633789062,328.1999969482422,255.0,37.0,True,-0.6456536953113218,-0.07931601775748422,1.2324230684799082,5,6,0.0,False,False,True,,76561198349747130,Wrax Walking,7.0,-7.269999980926514,-1071.050048828125,17.049999237060547,209.79999542236328,3584.8001098632812,2.7000001072883606,4.900000095367432,1.4000000059604645,227.60000228881836,133.0,171.0,,-0.01712928421170852,1.651237489624068,5.8973955735238806e-05,True,4,False,92.0,False,4,,enpitsu,76561198039309853,26,-40.0099983215332,3475.889892578125,17.049999237060547,-843.3000183105469,-10808.499755859375,2.5999999046325684,0.3999999910593033,0.3999999910593033,-0.19999999552965164,255.0,128.0,False,-0.01666932380599227,-1.4928632295379178,3.724208723518191e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,19.0,-53.720001220703125,165.97000122070312,80.29000091552734,-1346.7999267578125,-4030.7998657226562,-50.0,3768.9999389648438,-1931.6000366210938,-3508.900146484375,128.0,107.0,-1.378216602213253,-2.041353421911146,0.83656122225487,True,3,4,False,0.0,False,,
79,5315,150,False,False,0,7103.874967457544,2941.780029296875,-838.0,149.80999755859375,-20401.199951171875,11355.899658203125,2372.4000549316406,2140.0999450683594,248.89999389648438,5599.7998046875,0.0,-0.07643656720055296,0.8750156017139809,-1.845419153749593,76561198039309853,enpitsu,25.0,3083.679931640625,-988.3099975585938,67.55999755859375,-7775.10009765625,12872.60009765625,2999.2999267578125,-1549.1000366210938,-2258.2000732421875,3462.9998779296875,255.0,255.0,False,0.09319361977705858,2.0701142664842003,-0.0035555266661519247,1,2,53.0,False,False,True,,bf81d8692db,games5425898691,19.0,-2106.5400390625,6.059999942779541,79.61000061035156,-15658.900146484375,-2875.10009765625,-1734.1999816894531,197.29999542236328,-2519.1000366210938,-79.0999984741211,255.0,128.0,,-0.4799687200596198,-3.0184157239352145,-0.04845497926034092,False,6,False,0.0,False,6,,Wrax Walking,76561198349747130,7,1927.3499755859375,-332.32000732421875,17.049999237060547,12010.10009765625,-6881.6998291015625,-2.0000000298023224,0.9000000357627869,0.09999999776482582,-120.69999694824219,255.0,128.0,,0.016729075449190944,-0.5271593583645848,1.7263040884010187e-05,True,False,4,4,31.510589140717705,True,,Bidoux,76561198447795727,14.0,3688.93994140625,-299.0,17.010000228881836,-1804.2999267578125,-9350.10009765625,2.7000001072883606,-0.3999999910593033,-0.19999999552965164,-2708.2998657226562,255.0,0.0,0.00957161831690504,-1.8644729682529575,3.4156007549357477e-06,True,6,6,False,255.0,False,,False
80,5324,150,False,False,1,5678.082261311323,-2310.530029296875,453.9800109863281,215.2899932861328,16482.19970703125,-22190.90087890625,9441.500244140625,1347.7999877929688,3898.699951171875,4356.9000244140625,1.0,0.46498091187545976,-2.697994906878471,-1.886495209136649,76561198349747130,Wrax Walking,7.0,-2422.47998046875,617.6099853515625,76.91000366210938,-12915.999755859375,-426.5999984741211,2963.9999389648438,4308.500061035156,1373.699951171875,1297.7999877929688,255.0,241.0,,0.08185709148895225,0.5237101182624769,-0.055971482977006444,5,6,8.0,False,False,True,,76561198447795727,Bidoux,14.0,-3505.1298828125,542.8599853515625,17.010000228881836,8823.099975585938,5386.099853515625,2.5,-0.0,-0.0,-2385.2999877929688,255.0,0.0,False,-0.009531982957673428,2.6471535695308632,-3.500464511926551e-06,True,6,False,255.0,False,6,,enpitsu,76561198039309853,25,-2839.39990234375,594.3300170898438,93.8499984741211,7735.10009765625,-12523.00048828125,-165.0,443.8999938964844,5424.69970703125,790.5000305175781,128.0,128.0,False,-0.6395621148003637,-0.8950696740394287,-2.609298311990519,True,False,2,1,53.0,False,,games5425898691,bf81d8692db,19.0,2604.89990234375,63.900001525878906,15.760000228881836,15682.39990234375,-402.20001220703125,131.00000381469727,-18.40000033378601,-8.500000238418579,-1612.2999572753906,255.0,0.0,-0.010009619594949951,-3.078057894324443,0.0022889462913544874,True,6,6,False,0.0,False,,
81,5444,154,False,False,0,2960.2674652365954,-3177.1201171875,3253.2900390625,219.94000244140625,5049.100036621094,10804.3994140625,8001.400146484375,5453.2000732421875,-1022.6000213623047,-2283.8999938964844,0.0,-0.19708427009196275,0.5966548479616417,-1.4611852533375098,bf81d8692db,games5425898691,19.0,-3247.320068359375,3165.3798828125,102.7699966430664,-3010.4998779296875,19843.00048828125,-619.7000122070312,-3905.4000854492188,3512.0999145507812,-919.1000366210938,255.0,104.0,,0.014845117271381755,1.8022817915430542,0.37181690950765584,6,8,164.0,False,False,True,,76561198039309853,enpitsu,25.0,-4009.570068359375,3699.89990234375,93.30000305175781,-8664.299926757812,-16733.199462890625,6568.900146484375,1287.1000671386719,3369.5999145507812,2221.9000244140625,255.0,255.0,,-0.3157726077924867,-2.0168487542973126,-0.7880031471174304,True,2,False,255.0,False,2,,Wrax Walking,76561198349747130,7,3159.9599609375,4019.639892578125,16.510000228881836,-8313.800048828125,17596.700439453125,102.89999961853027,40.999999046325684,17.000000476837158,1768.9999389648438,255.0,255.0,,0.019370954228679002,2.0567090573363527,0.000273515073303001,True,False,8,8,255.0,False,,Bidoux,76561198447795727,14.0,-1451.6800537109375,4528.56005859375,17.0,-1213.7000274658203,-377.59998321533203,3.6000001430511475,-1.7000000178813934,0.0,117.29999542236328,0.0,1.0,0.009916702403308483,-2.8593733069465155,-3.527457507066429e-05,True,10,10,False,225.0,False,,False
82,5491,156,False,False,0,1445.0509683808973,-2335.469970703125,5013.1201171875,616.530029296875,10426.300048828125,-11013.299560546875,4487.699890136719,208.60000610351562,582.0999908447266,5167.7001953125,0.0,1.2941375040348944,-0.6903254021191011,1.8722744455804345,bf81d8692db,games5425898691,19.0,-2437.429931640625,5050.5,479.1600036621094,3396.7999267578125,-8558.599853515625,4665.400085449219,3567.3001098632812,3938.3999633789062,-1418.6000061035156,255.0,3.0,,-0.22422832680060753,-0.06330530279856265,1.5636328820505612,7,10,164.0,False,False,True,,76561198039309853,enpitsu,25.0,-2363.489990234375,2698.860107421875,17.059999465942383,8208.099975585938,7389.000244140625,2.0000000298023224,3.100000023841858,-1.8000000715255737,-1830.0,128.0,128.0,False,0.017198902652251456,0.7142972841344885,-0.000244481685075606,True,2,False,230.0,False,2,,Wrax Walking,76561198349747130,7,765.6400146484375,4878.6298828125,17.059999465942383,-11496.8994140625,-888.0000305175781,1.1999999731779099,-0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,,0.016743935153495187,-3.0644739688600913,-5.0500472482200806e-05,True,False,8,8,255.0,False,,Bidoux,76561198447795727,14.0,-1181.8699951171875,4783.02001953125,17.0,-5354.6002197265625,-2172.7999877929688,3.6000001430511475,-0.7000000029802322,-4.099999964237213,-2068.6000061035156,11.0,3.0,0.009547586674796887,-2.758269293019544,-1.0308068151571418e-05,True,10,10,False,200.0,False,,False
83,5551,158,False,False,0,2542.207525084835,-153.27000427246094,2708.7099609375,113.73999786376953,7114.4000244140625,-7409.1998291015625,5307.0001220703125,3933.900146484375,3777.3001098632812,2501.1000061035156,0.0,1.2725078335721274,-2.4315264733025623,1.4384145861090678,76561198039309853,enpitsu,25.0,-209.67999267578125,2629.81005859375,252.1999969482422,14534.599609375,-2694.7000122070312,-154.49999809265137,2854.2999267578125,3501.4999389648438,3137.0999145507812,128.0,255.0,False,-0.6067486495250876,0.8869594608814924,-2.7666658132013504,4,4,169.0,False,False,True,,bf81d8692db,games5425898691,19.0,-1658.18994140625,3046.56005859375,16.989999771118164,5087.60009765625,-13560.2001953125,3.400000035762787,-1.5999999642372131,2.0000000298023224,506.50001525878906,255.0,124.0,,0.009640446158817224,-1.1744726784263346,-0.00011081781580241193,True,8,False,116.98344954367607,True,10,,Wrax Walking,76561198349747130,7,-1421.9300537109375,2633.85009765625,704.510009765625,-10438.599853515625,-14892.099609375,2376.199951171875,1420.8999633789062,1576.199951171875,265.3000068664551,128.0,128.0,,1.4447205559753007,0.6847523277579928,0.24982500697850174,True,4,10,8,183.0,False,,Bidoux,76561198447795727,14.0,-535.780029296875,3584.090087890625,17.0,8723.300170898438,-9415.399780273438,3.3000001311302185,-0.5000000074505806,0.5999999865889549,-15.499999523162842,171.0,128.0,0.009579538347087491,-0.8259787718863324,7.260801855633124e-05,True,10,10,False,155.0,False,,False
84,5570,159,False,False,1,8007.821580425569,-310.8999938964844,-2776.35009765625,113.69000244140625,-14025.30029296875,9779.89990234375,3581.6000366210938,3844.2001342773438,-703.8999938964844,-883.7999725341797,1.0,0.4842879294790805,0.3353565046389871,-1.9380792036837362,76561198447795727,Bidoux,14.0,-217.58999633789062,-2907.52001953125,16.170000076293945,-12311.099853515625,5520.999755859375,-298.8999938964844,20.299999713897705,199.3000030517578,-1260.5000305175781,255.0,44.0,False,-0.0052694624069512495,0.41680873510910904,0.005596344506879067,10,10,140.0,False,False,True,,76561198349747130,Wrax Walking,7.0,2126.43994140625,-1629.72998046875,714.489990234375,10429.000244140625,14778.299560546875,-2050.8999633789062,-632.599983215332,1031.6999816894531,1440.2000427246094,255.0,66.0,False,-0.2238033886407065,-1.640633205120172,-0.3122895498252512,True,8,4,183.0,False,10,,enpitsu,76561198039309853,26,-773.47998046875,-2398.06005859375,154.72000122070312,-14566.500244140625,3496.099853515625,-3546.7001342773438,1935.8000183105469,-1087.7999877929688,1621.199951171875,128.0,0.0,False,-0.3776761031072819,-1.5656280535621405,-0.8025124013902465,True,False,4,4,169.0,False,,games5425898691,bf81d8692db,19.0,1299.6700439453125,-1897.1700439453125,16.989999771118164,-10426.8994140625,17304.3994140625,4.000000059604645,-0.3999999910593033,0.7000000029802322,172.29999542236328,255.0,128.0,-0.009592579807248277,1.0088726136923414,-0.00013794979689058708,True,8,10,False,66.0,False,,
85,5595,160,False,False,1,7453.327345506935,-1580.010009765625,-1890.0400390625,168.75,-16116.700439453125,15114.300537109375,2718.0999755859375,2232.4000549316406,-691.3999938964844,-1483.0999755859375,1.0,-0.07854229603691171,0.20027738638993686,0.6325715991109054,76561198447795727,Bidoux,14.0,-1461.260009765625,-2051.6298828125,49.15999984741211,-16112.60009765625,11436.400146484375,3539.2001342773438,4.799999892711639,-3.3000001311302185,363.69998931884766,255.0,128.0,False,-0.00960574590140463,0.5685175224663603,-0.0005752396138580188,10,12,87.0,False,False,True,,76561198349747130,Wrax Walking,7.0,3063.139892578125,-326.07000732421875,260.0299987792969,10305.699462890625,14214.69970703125,-7990.5999755859375,-1276.9999694824219,1190.5999755859375,-1573.800048828125,255.0,6.0,False,-0.05213272037139199,-0.8768873434216006,-0.6809615918189721,True,8,4,183.0,False,10,,enpitsu,76561198039309853,25,-1872.719970703125,-1853.5,46.25,-8755.499877929688,9741.699829101562,3471.4999389648438,-357.5,-208.89999389648438,-1594.4999694824219,0.0,255.0,False,-0.008226505464779696,-2.064291353820335,0.0002310503505630747,True,False,6,5,159.55667109386894,True,,games5425898691,bf81d8692db,19.0,53.099998474121094,-576.3099975585938,16.989999771118164,-15776.8994140625,11945.10009765625,4.600000083446503,3.1999999284744263,-2.3000000417232513,949.8000335693359,255.0,132.0,-0.009594260022152166,0.6105636845888855,9.318394703528971e-05,True,8,10,False,66.0,False,,
86,5600,160,False,False,0,4478.546902482255,1867.3800048828125,1615.6400146484375,211.75,2711.199951171875,-12291.199951171875,5000.799865722656,-1563.3000183105469,5002.699890136719,-2920.1998901367188,0.0,0.09448207001861712,-0.5230994285226966,0.1874267757097582,76561198039309853,enpitsu,25.0,1991.8399658203125,1616.969970703125,106.2699966430664,4974.89990234375,-14227.7001953125,2982.0999145507812,4905.799865722656,-2471.7999267578125,-269.4000053405762,0.0,255.0,False,-0.5743398366213273,2.1251779773467434,-0.6276868519565347,5,6,161.0,False,False,True,,bf81d8692db,games5425898691,19.0,219.13999938964844,391.1600036621094,16.989999771118164,16632.80029296875,-10644.69970703125,4.600000083446503,0.19999999552965164,0.0,62.89999961853027,255.0,128.0,,0.009591113510697056,-0.5615604423531184,-5.417439961379722e-05,True,8,False,66.0,False,10,,Wrax Walking,76561198349747130,7,-3318.52001953125,-26.850000381469727,44.61000061035156,-9402.80029296875,-13037.099609375,-5092.5,5115.5999755859375,2016.199951171875,-120.69999694824219,255.0,32.0,False,-0.6259438770112494,0.18678150584789335,-0.3053448252388329,True,4,10,8,183.0,False,,Bidoux,76561198447795727,14.0,1753.9599609375,1846.2900390625,94.80000305175781,15981.400146484375,-11195.10009765625,1845.7000732421875,1650.0999450683594,199.20000076293945,-25.69999933242798,200.0,109.0,0.28793072384218343,-0.5026197203964325,0.3160969957682288,True,10,12,False,87.0,False,,False
87,5639,161,False,False,0,6082.137649504561,2289.02001953125,-41.5099983215332,283.1700134277344,18820.50048828125,597.400016784668,2859.2999267578125,71.99999809265137,1150.4000091552734,-692.3000335693359,0.0,0.09321063104029916,-2.0272187072184025,-1.487470945295167,bf81d8692db,games5425898691,19.0,2131.56005859375,-132.5399932861328,179.3699951171875,11800.699462890625,-3179.2999267578125,139.79999542236328,4945.400085449219,1911.7999267578125,1461.9999694824219,255.0,0.0,,-0.1468711846946782,0.5233669571618526,1.2822715194838,9,12,65.63110539733721,True,False,True,,76561198039309853,enpitsu,25.0,2792.18994140625,-4.679999828338623,16.989999771118164,1557.7000427246094,1560.0,15.700000524520874,-16.200000047683716,9.700000286102295,1061.9999694824219,255.0,128.0,,0.018039175644513513,-1.9006602828085752,-0.00012523600847457145,True,6,False,191.0,False,6,,Wrax Walking,76561198349747130,7,-2882.780029296875,-359.5,17.049999237060547,8509.500122070312,4958.399963378906,2.5999999046325684,-2.199999988079071,-1.4000000059604645,949.7000122070312,255.0,128.0,,0.016693670185550492,0.5868288462578085,-0.000282017728097219,True,4,10,8,183.0,False,,Bidoux,76561198447795727,14.0,3441.18994140625,24.399999618530273,17.0,-2786.4999389648438,-14338.1005859375,3.6000001430511475,-0.19999999552965164,0.19999999552965164,-2071.300048828125,139.0,0.0,0.009615557768459859,-1.8280779450051328,-5.250354502551502e-06,True,10,12,False,255.0,False,,False
88,5683,163,False,False,0,6559.966018844442,3245.659912109375,52.779998779296875,94.94999694824219,-8251.599731445312,400.0,2815.5999755859375,-282.5,-5975.4998779296875,-461.50001525878906,0.0,0.287707955104659,-3.031798059173347,-2.0798171941008374,76561198039309853,enpitsu,25.0,3358.330078125,-242.1199951171875,17.049999237060547,2547.100067138672,6274.7998046875,3.799999952316284,0.0,-0.29999999329447746,3135.0,255.0,255.0,False,0.016685633039010633,1.4486587120365813,-1.1327495181399591e-05,6,6,183.0,False,False,True,,bf81d8692db,games5425898691,19.0,3884.780029296875,-136.57000732421875,23.700000762939453,1742.5999450683594,9843.200073242188,397.5,-836.2999725341797,-937.9000091552734,2282.4000549316406,255.0,255.0,,-0.025474215967988944,1.4191935425315296,-0.18066619087837826,True,10,False,57.0,False,12,,Wrax Walking,76561198349747130,7,-1171.050048828125,907.4400024414062,17.049999237060547,11300.699462890625,8434.199829101562,2.5999999046325684,0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,,0.016732452070373095,0.6411649141750185,-4.3430289945612485e-05,True,4,10,8,183.0,False,,Bidoux,76561198447795727,14.0,2518.699951171875,165.99000549316406,17.0,1179.1999816894531,1277.0999908447266,3.3000001311302185,1.8000000715255737,-3.4999999403953552,-95.29999732971191,241.0,128.0,0.00975762398606501,0.8037575600395759,0.00014344523487356333,True,10,12,False,255.0,False,,False
89,5722,165,False,False,0,5872.901665170756,2148.8798828125,118.08000183105469,95.83999633789062,-10856.400146484375,9842.80029296875,1938.5000610351562,1874.2999267578125,-3411.099853515625,-4566.199951171875,0.0,0.774043570226998,-0.29147480568181694,1.0287315916559667,76561198039309853,enpitsu,26.0,2255.159912109375,-47.77000045776367,17.049999237060547,-13271.99951171875,4837.0001220703125,-1.4000000059604645,2.0999999344348907,-0.9000000357627869,-1670.0,255.0,0.0,False,0.016744290675126464,2.771241619952128,-0.00024402951117030134,6,6,122.81079560710536,True,False,True,,bf81d8692db,games5425898691,19.0,2768.22998046875,-105.83999633789062,90.4000015258789,-10358.499755859375,-14056.400146484375,2469.7000122070312,4723.2000732421875,-2816.9000244140625,79.20000076293945,255.0,147.0,,0.7152655292952291,-2.1856522923404156,-0.04709125994793052,True,11,False,57.0,False,14,,Wrax Walking,76561198349747130,7,300.8299865722656,900.8800048828125,17.049999237060547,6503.0999755859375,-4964.800109863281,3.4999999403953552,0.29999999329447746,3.0000001192092896,1843.6000061035156,0.0,255.0,,0.0171329455667601,-0.6132160716647983,4.7887999098848376e-05,True,4,10,8,213.0,False,,Bidoux,76561198447795727,14.0,2116.080078125,596.1699829101562,17.0,-10215.800170898438,-3482.3001098632812,3.6000001430511475,-0.09999999776482582,0.09999999776482582,2371.699981689453,255.0,255.0,0.009560245970529232,-2.756697463201892,-1.1331275209991473e-05,True,10,12,False,221.6817374921614,True,,False
90,5728,165,False,False,1,6121.984301922324,-1943.949951171875,-283.4100036621094,145.6699981689453,-1548.5000610351562,8191.400146484375,7414.1998291015625,3197.60009765625,707.7999877929688,5027.300109863281,1.0,-0.2854879718319317,0.6092576904964283,1.6894063940345398,76561198447795727,Bidoux,14.0,-1852.9300537109375,-396.7300109863281,44.2400016784668,9530.900268554688,8497.80029296875,2491.4999389648438,2050.800018310547,3126.9000244140625,711.2000274658203,255.0,255.0,False,-0.010159150021109207,2.1330239570057263,0.06509616009008777,10,14,208.0,False,False,True,,76561198349747130,Wrax Walking,7.0,-421.1400146484375,-850.0900268554688,17.049999237060547,-5047.9998779296875,611.3000106811523,3.100000023841858,0.29999999329447746,1.7000000178813934,2046.300048828125,255.0,243.0,,-0.016745067850383613,0.17312000428993882,7.94006323414606e-05,True,8,4,213.0,False,10,,enpitsu,76561198039309853,26,-1943.1099853515625,-152.8000030517578,17.020000457763672,10582.900390625,-11161.99951171875,4.799999892711639,2.7000001072883606,-1.7000000178813934,-2075.5999755859375,255.0,128.0,False,-0.016738387430439892,-2.267826034851724,-0.0002011804474525142,True,False,6,6,116.0,False,,games5425898691,bf81d8692db,19.0,-2500.22998046875,469.3500061035156,101.7300033569336,10361.8994140625,14044.000244140625,-165.0,-4742.0001220703125,2784.8001098632812,87.79999732971191,255.0,128.0,-0.5547874185461492,-1.1100122191916182,-3.118275082337438,True,11,14,False,57.0,False,,
91,5791,167,False,False,1,4822.913599937127,-2314.18994140625,1540.6700439453125,117.87000274658203,-13930.699462890625,8229.000244140625,645.0,-891.9000244140625,375.29998779296875,759.7000122070312,1.0,-0.04017818188064887,-0.2926585522811506,1.1499696165858881,76561198447795727,Bidoux,14.0,-2131.4599609375,1487.72998046875,17.010000228881836,-9629.400024414062,439.50000762939453,2.3000000417232513,2.8999999165534973,-0.19999999552965164,-1134.1999816894531,180.0,32.0,False,-0.009573211404558808,0.06736740055853359,8.225836640364576e-05,12,14,208.0,False,False,True,,76561198349747130,Wrax Walking,7.0,-2322.719970703125,585.3499755859375,17.049999237060547,-4787.0001220703125,5912.39990234375,2.8999999165534973,1.1999999731779099,-1.899999976158142,1304.7000122070312,0.0,177.0,,-0.017302962563694093,0.8564039767912734,-1.652885349207869e-05,True,8,4,134.0,False,10,,enpitsu,76561198039309853,26,-610.1799926757812,-736.9600219726562,17.049999237060547,7064.5001220703125,-750.9999847412109,3.1999999284744263,0.19999999552965164,-0.0,2440.0,255.0,255.0,False,-0.016652371533755088,-3.0432830804354083,-3.594912903388811e-06,True,False,6,6,116.0,False,,games5425898691,bf81d8692db,19.0,-2962.280029296875,3909.75,16.989999771118164,-19591.400146484375,10020.800170898438,4.799999892711639,-1.0000000149011612,0.5000000074505806,-1840.8999633789062,255.0,0.0,-0.00959185878315056,0.5320775184879378,-0.0001143517609778408,True,12,14,False,255.0,False,,
