,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
66,4404,144,False,False,0,9571.590114033757,-3342.60009765625,-4113.6201171875,180.22999572753906,-10965.50048828125,12994.89990234375,10396.400146484375,2362.100067138672,2470.2000427246094,-4931.300048828125,0.0,-1.0257651373921688,0.6897805574144938,1.5687602272870067,76561198039309853,enpitsu,27.0,-3258.43994140625,-4239.60986328125,131.77999877929688,-14095.799560546875,-288.29999923706055,2496.300048828125,4183.299865722656,1477.1000671386719,1708.2000732421875,128.0,0.0,,-0.027474763710557105,3.1056995271416548,-0.1086775043701402,True,12,False,18,255.0,False,,bf81d8692db,games5425898691,19.0,-3491.5400390625,-1235.9599609375,16.989999771118164,-23.499999046325684,-22999.69970703125,4.399999976158142,-0.19999999552965164,-0.5999999865889549,1.2999999523162842,255.0,128.0,,0.009613050813019363,-1.5716278937313841,-5.740369431955574e-05,True,123.0,False,20,False,18,,Mars,76561198229272448,15.0,-3283.81005859375,-2020.739990234375,17.010000228881836,10397.19970703125,-6110.10009765625,2.3999999463558197,-0.09999999776482582,0.09999999776482582,2339.499969482422,255.0,255.0,,0.00955310372729484,-0.4700608311931799,2.568942586744598e-05,True,22,22,255.0,False,False,,Canfected,76561198094452080,18.0,-457.3900146484375,-940.4600219726562,17.040000915527344,-12140.899658203125,5375.3997802734375,4.399999976158142,0.0,0.0,-2290.500030517578,255.0,0.0,,0.016744479953304803,2.65988436213549,-1.862418041083961e-05,True,123.0,False,22,False,18,
67,4469,147,False,False,1,3728.2888032861397,2916.179931640625,2006.469970703125,372.92999267578125,11976.800537109375,14274.200439453125,12674.3994140625,4008.0999755859375,-4039.8001098632812,1901.199951171875,1.0,0.12139069243410558,-1.5469257622776094,2.0628956361151616,76561198094452080,Canfected,18.0,2823.330078125,1882.6300048828125,210.80999755859375,18236.99951171875,13821.300048828125,2319.7000122070312,1322.5999450683594,4584.800109863281,2547.2000122070312,255.0,8.0,True,0.4424246278060504,2.1491376611721327,0.2446368605246881,True,19,False,24,14.314038525345516,True,,76561198229272448,Mars,15.0,1906.3299560546875,437.5199890136719,17.010000228881836,8958.400268554688,2487.5,2.5999999046325684,-0.0,-0.0,2568.9999389648438,255.0,255.0,False,-0.009533503614622097,2.803774557505094,-3.2442623181657955e-05,True,255.0,False,22,False,22,,enpitsu,76561198039309853,27.0,3708.030029296875,3377.4599609375,16.770000457763672,-8661.500244140625,1334.6000671386719,62.69999980926514,-45.999999046325684,-80.39999961853027,-2454.600067138672,255.0,0.0,,-0.011965569944845617,0.18293492202819403,-0.002262306634519164,True,18,12,255.0,False,False,,games5425898691,bf81d8692db,19.0,451.3800048828125,3911.860107421875,16.989999771118164,-11533.00048828125,753.8999938964844,4.900000095367432,-0.29999999329447746,0.09999999776482582,-2200.0,128.0,0.0,,-0.009643796171825928,0.12012470233219989,-5.56844094562632e-05,True,123.0,False,20,False,18,
68,4570,150,False,False,0,9972.792458886463,-2064.159912109375,-4764.14013671875,159.91000366210938,-3459.5001220703125,13574.7998046875,6300.3997802734375,1838.9999389648438,4887.900085449219,-2953.900146484375,0.0,-0.6038852358816341,-1.2306318382560142,-0.27891406983545114,76561198039309853,enpitsu,27.0,-1977.4000244140625,-4862.39990234375,76.75,-4010.5999755859375,6479.89990234375,1009.5999908447266,-2974.8001098632812,-2772.60009765625,2536.4999389648438,255.0,128.0,False,1.5222001441510271,-1.0345023975233039,-3.068111451987432,True,13,False,20,234.0,False,,bf81d8692db,games5425898691,19.0,-1439.0999755859375,-4793.4599609375,113.80999755859375,-11377.7001953125,-615.9000015258789,3163.900146484375,-545.9000015258789,2369.2999267578125,969.4999694824219,255.0,94.0,,-0.3097079546262705,-2.7840237604138345,-0.02833405256537719,True,138.369316088256,True,22,False,18,,Mars,76561198229272448,15.0,62.279998779296875,-2520.2900390625,17.010000228881836,-3222.7999877929688,-7033.4002685546875,2.5,-0.09999999776482582,-0.29999999329447746,-2830.4000854492188,255.0,0.0,False,0.009535933725317159,-2.1166505947468734,-3.8895486406842476e-05,True,22,22,255.0,False,False,,Canfected,76561198094452080,18.0,-2680.0,-3364.300048828125,90.1500015258789,-7346.5997314453125,14854.200439453125,2659.4000244140625,-5394.4000244140625,1062.2000122070312,-145.79999923706055,255.0,6.0,True,0.26455504026113935,2.628119330791858,0.598208775624797,True,0.0,False,26,False,21,
69,4628,153,False,False,1,3632.4501638123384,2831.590087890625,2066.2099609375,152.55999755859375,23515.70068359375,10417.19970703125,8743.400268554688,5324.0997314453125,-133.90000343322754,-2763.0999755859375,1.0,1.4659043010150608,0.5964519349867973,-0.8718079846445583,76561198229272448,Mars,15.0,2666.429931640625,1934.9200439453125,76.91999816894531,15793.299560546875,4468.999938964844,3625.1998901367188,2127.100067138672,-3673.2000732421875,3311.099853515625,128.0,128.0,False,0.07306879108465558,2.4180033002115917,-0.01330978597323401,True,22,False,23,168.0,False,,76561198094452080,Canfected,17.0,3508.93994140625,-79.18000030517578,102.51000213623047,-1523.2000732421875,-21369.29931640625,-145.39999961853027,5388.4002685546875,-1101.2999725341797,-34.700000286102295,255.0,128.0,False,0.8011371434892384,1.7789457342898516,-3.1324519472221035,False,0.0,False,28,False,23,,enpitsu,76561198039309853,27.0,1639.219970703125,3821.070068359375,17.059999465942383,-8863.699951171875,7009.0997314453125,2.0999999344348907,-0.09999999776482582,0.09999999776482582,-2388.6000061035156,255.0,0.0,True,-0.016721980344781,0.7249268719086173,-1.186875924081732e-05,True,20,14,234.0,False,False,,games5425898691,bf81d8692db,19.0,3521.85009765625,4518.06005859375,587.52001953125,4644.4000244140625,-4645.0,2185.2999877929688,1707.5,1707.4000549316406,0.0,255.0,0.0,,0.3621917764652646,-2.3663776485709613,1.5671769929907955,True,105.0,False,22,False,20,
70,4692,155,False,False,0,9157.154925365994,-1573.199951171875,-3992.080078125,145.8000030517578,16458.00048828125,-1196.3999938964844,1805.5000305175781,3940.0,306.299991607666,-4514.599914550781,0.0,0.004975290290912137,1.948871623888212,2.751535097608162,76561198039309853,enpitsu,27.0,-1486.4000244140625,-4110.580078125,89.1500015258789,-12553.599853515625,11847.2998046875,2041.4999389648438,-1277.7999877929688,-5296.5997314453125,750.1000213623047,255.0,255.0,False,0.5104020704437091,2.015959741449519,-0.45305749105602544,True,15,False,22,164.0,False,,bf81d8692db,games5425898691,19.0,-1673.97998046875,-4027.39990234375,16.989999771118164,10533.299560546875,2257.7000427246094,4.900000095367432,2.199999988079071,0.5999999865889549,-2036.4999389648438,128.0,0.0,,0.0096187179665767,0.18660316109483974,-0.00024322604000299295,True,83.88532499856846,True,22,False,20,,Mars,76561198229272448,15.0,-3366.639892578125,-2389.080078125,17.010000228881836,2144.4000244140625,10782.39990234375,2.5,-0.09999999776482582,-0.09999999776482582,2383.3999633789062,255.0,255.0,False,0.00953754410487446,1.432324845407259,1.1605828555561539e-05,True,24,22,168.0,False,False,,Canfected,76561198094452080,17.0,-2706.68994140625,5095.89990234375,179.05999755859375,16284.300537109375,3646.9000244140625,9172.100219726562,3047.9998779296875,1863.5000610351562,-2308.0999755859375,255.0,0.0,False,-0.5172253489546322,0.1957176983076691,1.5379695502575377,True,239.3102539739301,True,30,False,26,
71,4778,158,False,False,1,5922.092253340107,2233.14990234375,-629.1599731445312,338.8299865722656,5615.4998779296875,30448.9990234375,4106.9000244140625,2503.5000610351562,-4229.2999267578125,-3441.6000366210938,1.0,-0.035363463423676425,-1.8727328007933277,2.7984558732057505,76561198094452080,Canfected,18.0,2195.139892578125,-930.0999755859375,248.8000030517578,3689.2999267578125,22619.19921875,1938.9999389648438,-4184.700012207031,-1041.1000061035156,-622.0999908447266,255.0,186.0,False,0.4941447389323925,1.7570863789877653,-0.08236096484677773,True,27,False,32,138.0,False,,76561198229272448,Mars,15.0,3266.43994140625,-2619.590087890625,17.010000228881836,-7280.30029296875,-14304.300537109375,2.5,-0.19999999552965164,-0.0,-2669.2001342773438,255.0,0.0,False,-0.009613686786553513,-0.9729238513237091,-7.263760204183398e-05,True,255.0,False,24,False,22,,enpitsu,76561198039309853,27.0,2101.820068359375,903.77001953125,17.030000686645508,3585.7000732421875,-15769.49951171875,5.5000001192092896,-0.0,1.0999999940395355,1579.1000366210938,0.0,255.0,False,-0.01683449447945524,-1.8171343105761146,0.00026199336911387333,True,22,16,139.0,False,False,,games5425898691,bf81d8692db,19.0,234.25,4828.89013671875,17.010000228881836,-7461.5997314453125,-3358.9999389648438,2.0999999344348907,-0.5000000074505806,0.09999999776482582,11.90000057220459,255.0,128.0,,-0.009551329849070995,-0.4251110115372685,-4.1422735383679126e-05,True,78.0,False,22,False,20,
72,4883,162,False,False,0,10180.781817536343,-1686.8299560546875,-5010.02001953125,1148.800048828125,-14522.39990234375,11529.599609375,4031.199951171875,973.3999633789062,-618.3000183105469,-5888.0999755859375,0.0,-0.1372204281746491,2.57107415205428,0.7653263814056899,bf81d8692db,games5425898691,19.0,-1546.75,-5104.10986328125,1112.8599853515625,-10001.599731445312,-1.8000000715255737,6803.800048828125,135.50000190734863,-3896.7001342773438,71.50000095367432,255.0,0.0,,-0.47884361227187966,3.1266038043470314,1.6146550171721314,True,20,False,22,11.931664579658136,True,,76561198039309853,enpitsu,27.0,-2299.830078125,-5102.93017578125,546.8599853515625,6417.80029296875,2.0999999344348907,10158.900146484375,7.599999904632568,1452.7999877929688,5.199999809265137,255.0,128.0,False,-1.0278077709719133,-0.03211605492677129,-1.543317163798303,True,255.0,False,22,False,16,,Mars,76561198229272448,16.0,337.6099853515625,-1217.0,17.010000228881836,-3170.7000732421875,-8771.900024414062,2.5,0.0,0.0,-2465.7000732421875,255.0,0.0,False,0.009526666924218297,-1.9624384059236375,-7.443360618842674e-06,True,24,22,233.0,False,False,,Canfected,76561198094452080,18.0,-1849.5899658203125,-1936.800048828125,17.049999237060547,-9411.900024414062,-1444.1000366210938,2.5999999046325684,-0.7999999821186066,0.5000000074505806,530.6999969482422,225.0,128.0,False,0.016752092767977737,-2.9369131060537326,-0.0003133046091228249,True,138.0,False,32,False,28,
73,4975,165,False,False,1,3382.1870840622746,2682.6201171875,2268.2099609375,393.1400146484375,-21493.60107421875,8828.900146484375,5200.0,4461.9000244140625,634.5000076293945,3960.7000732421875,1.0,-0.820269609587771,1.9493762946905049,2.609661115952725,76561198094452080,Canfected,19.0,2848.6201171875,2129.090087890625,305.80999755859375,-10498.699951171875,15999.49951171875,2923.900146484375,-3520.1998901367188,-3763.5000610351562,-1921.6999816894531,255.0,221.0,,0.1983863034943954,1.628241760464072,-0.3768393948461098,True,29,False,34,94.0,False,,76561198229272448,Mars,16.0,20.079999923706055,-1599.22998046875,17.010000228881836,-6799.1998291015625,-12352.19970703125,2.0000000298023224,0.29999999329447746,0.5999999865889549,0.0,255.0,128.0,,-0.009594983244038678,-1.0675913729769146,6.227503101855857e-05,True,233.0,False,24,False,22,,enpitsu,76561198039309853,27.0,1050.8499755859375,4631.14013671875,17.049999237060547,-4886.700134277344,-4368.699951171875,3.400000035762787,-0.29999999329447746,-2.8999999165534973,-2036.9999694824219,0.0,128.0,,-0.016728135501505516,-0.7480792807962563,-0.0001973446901351093,True,22,16,255.0,False,False,,games5425898691,bf81d8692db,19.0,3015.22998046875,2151.719970703125,356.5799865722656,409.00001525878906,-14592.39990234375,1984.1000366210938,1421.3999938964844,-574.3000030517578,-66.90000057220459,255.0,128.0,,-0.4565379462462436,-1.1649366503933551,-0.01849664110404808,True,,False,24,4,20,
74,5096,170,True,True,1,4161.553425865517,-2915.949951171875,3470.39990234375,141.8300018310547,24750.90087890625,11836.600341796875,2487.4000549316406,-192.60000228881836,5966.500244140625,-602.599983215332,1.0,-0.3073167516212356,2.5971027596312966,-2.86653467178121,76561198229272448,Mars,16.0,-3113.330078125,3347.6298828125,122.77999877929688,18533.199462890625,9170.0,2258.000030517578,5248.3001708984375,1539.7000122070312,-577.9000091552734,255.0,0.0,False,-0.05449497249540908,2.8953531513361,0.6462868932341455,True,23,False,26,212.83403885492714,True,,76561198094452080,Canfected,18.0,-4074.800048828125,3662.7900390625,236.88999938964844,-1725.8999633789062,-12255.2001953125,7113.0999755859375,2809.5001220703125,2628.2000732421875,1601.4999389648438,255.0,255.0,False,0.46027982141914264,-1.4453845331361794,-1.4624254681002948,True,0.0,False,34,False,30,,enpitsu,76561198039309853,27.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19.0,3419.64990234375,501.5899963378906,17.010000228881836,-4956.000061035156,15866.8994140625,-0.19999999552965164,0.19999999552965164,-0.7999999821186066,-32.00000047683716,255.0,128.0,,-0.009601373991184221,1.2721119159025827,7.90389728677186e-05,True,214.27596572906742,True,24,4,20,
75,5403,171,False,False,1,5230.1637827431005,-9.0600004196167,-11.260000228881836,126.62000274658203,-1803.6000061035156,1060.5999755859375,-668.8999938964844,-2355.0,2611.199951171875,3282.7999877929688,1.0,0.21452354911475185,-0.034701570142673055,0.6161631958816376,76561198229272448,Mars,15.0,17.93000030517578,-160.49000549316406,114.8499984741211,3932.7999877929688,-732.7999877929688,4897.900085449219,1378.2000732421875,5040.199890136719,1716.6000366210938,255.0,0.0,,0.19376336991239979,1.4810138124406051,0.3573952043634151,True,3,False,4,14.0,False,,76561198094452080,Canfected,19.0,3777.60009765625,-4070.419921875,41.22999954223633,19241.500244140625,4598.299865722656,5204.1998291015625,-3002.0999145507812,-3983.9999389648438,2303.5000610351562,255.0,255.0,False,0.2706990395093317,2.8705864784018575,-0.36119381043737514,True,255.0,False,4,False,4,,enpitsu,76561198039309853,27.0,-20.709999084472656,125.16000366210938,110.93000030517578,-2186.300048828125,-835.4000091552734,43.80000114440918,5430.5999755859375,-53.80000114440918,869.1999816894531,255.0,0.0,,-1.2075154987668175,2.9469557536749402,1.7741207092120652,True,2,1,31.0,False,False,,games5425898691,bf81d8692db,19.0,-0.0,5415.3798828125,19.440000534057617,-0.0,-1580.0999450683594,-61.90000057220459,-1.7000000178813934,-0.0,0.0,255.0,,,-0.04900874439786922,-1.5707405351760673,-1.3668424198058091e-06,True,116.0,False,False,False,False,
76,5405,171,False,False,0,5186.778239226374,22.190000534057617,35.13999938964844,103.4000015258789,1736.3999938964844,3366.300048828125,-3797.60009765625,1866.9000244140625,-3532.39990234375,1937.7999877929688,0.0,-0.4946881955329328,0.17244248775158486,0.7634878961031849,76561198039309853,enpitsu,27.0,38.29999923706055,-128.4600067138672,110.7300033569336,2407.7999877929688,-1074.8999786376953,-84.89999771118164,-5342.5,-734.5999908447266,-1080.5999755859375,255.0,0.0,,0.945302075683367,-2.1895565797187917,2.644912273075027,True,1,False,2,31.0,False,,bf81d8692db,games5425898691,19.0,0.0,-5399.06005859375,18.81999969482422,0.0,2637.39990234375,-82.39999771118164,76.10000133514404,0.0,0.0,255.0,,,0.04795557541540943,1.5707455283441152,-1.2180319024044507e-06,True,116.0,False,False,False,False,,Mars,76561198229272448,15.0,-47.529998779296875,171.8000030517578,137.5399932861328,-3939.5001220703125,1637.5999450683594,437.20001220703125,3175.5999755859375,-3500.8999633789062,2812.2000122070312,255.0,0.0,,-0.09303704481886298,-1.3165695451657544,0.8085604229075319,True,4,3,14.0,False,False,,Canfected,76561198094452080,19.0,-3917.239990234375,4011.639892578125,104.80999755859375,-14323.800048828125,-9218.900146484375,9234.89990234375,2073.300018310547,3382.3001098632812,2701.7001342773438,255.0,255.0,False,-0.4816443274843879,-2.52414868134021,-0.801215972825097,True,255.0,False,4,False,4,
77,5450,173,False,False,0,4888.414189698478,75.52999877929688,349.1000061035156,94.45999908447266,-1692.7000427246094,12052.39990234375,2491.0000610351562,1040.6999969482422,1973.5000610351562,971.2000274658203,0.0,0.04411949505005703,-1.5139593239797589,1.8817817475008227,76561198039309853,enpitsu,27.0,90.44000244140625,196.92999267578125,16.700000762939453,-3407.5,8585.999755859375,-129.49999809265137,-113.4000015258789,705.1999664306641,-2884.7000122070312,255.0,128.0,,0.011512301414583764,1.947930837343137,0.018717988473197195,True,2,False,2,0.0,False,,bf81d8692db,games5425898691,19.0,0.0,-3486.300048828125,17.0,0.0,19939.89990234375,1.0000000149011612,-0.7999999821186066,0.0,0.0,255.0,,,0.009529149764070306,1.570773137270861,-1.1085273162241994e-07,True,34.5522839587222,True,False,False,False,,Mars,76561198229272448,15.0,-750.739990234375,479.760009765625,17.010000228881836,-6149.1998291015625,5256.199951171875,2.0999999344348907,1.4000000059604645,-1.2999999523162842,-140.9000015258789,255.0,128.0,,0.009501719107419114,2.4169732196862372,0.00021199692654104402,True,4,4,14.0,False,False,,Canfected,76561198094452080,18.0,-2575.139892578125,2536.340087890625,17.030000686645508,19854.000244140625,-1777.1000671386719,5.299999713897705,3.799999952316284,-0.09999999776482582,960.4000091552734,255.0,255.0,False,0.01675471889347305,-0.08727935726162406,0.00021337003127263804,True,198.0,False,4,False,4,
78,5475,174,False,True,0,3796.373634356782,-74.61000061035156,1433.550048828125,106.8499984741211,-3028.900146484375,18066.099853515625,813.3000183105469,2327.7000427246094,1395.3999328613281,1924.4000244140625,0.0,0.7194812072820038,-1.71567005308335,-0.06459406907489225,76561198039309853,enpitsu,27.0,-22.989999771118164,1267.02001953125,100.43000030517578,-37.89999961853027,16860.50048828125,2314.499969482422,-5467.60009765625,433.8999938964844,408.4000015258789,255.0,128.0,,0.8361324308320781,1.4626353147448496,-0.02269573012501143,True,3,False,4,0.0,False,,bf81d8692db,games5425898691,19.0,0.0,-1537.449951171875,17.0,0.0,23000.0,3.1999999284744263,-0.7999999821186066,0.0,0.0,255.0,,,0.009529149764070306,1.570773137270861,-1.1085273162241994e-07,True,0.0,False,False,False,False,,Mars,76561198229272448,15.0,-1008.9600219726562,1390.22998046875,51.540000915527344,2211.300048828125,12493.699951171875,3238.9999389648438,-610.2000045776367,120.29999732971191,-113.80000114440918,255.0,128.0,,0.02767877251651595,1.373160334922222,0.0001616603002008269,True,6,4,0.0,False,False,,Canfected,76561198094452080,18.0,-1164.52001953125,3063.699951171875,17.030000686645508,10986.600341796875,5457.9998779296875,5.600000023841858,-0.7999999821186066,-0.9000000357627869,1868.2000732421875,255.0,255.0,False,0.016754609491127392,0.4752467109487218,0.0002889407981884191,True,198.0,False,4,False,4,
79,5485,174,True,True,0,3115.3391482691823,-187.35000610351562,2106.330078125,92.7300033569336,-2806.0000610351562,16983.499755859375,939.0000152587891,-71.19999885559082,883.1999969482422,1924.4000244140625,0.0,1.297520627272304,-2.769388314137962,-2.018344145160003,76561198039309853,enpitsu,27.0,-24.25,1856.8800048828125,107.5999984741211,-40.50000190734863,16774.3994140625,-153.80000114440918,-5483.3001708984375,420.49999237060547,-75.19999980926514,255.0,128.0,,-0.226653481764726,-1.6504929004981428,-3.127522248166945,True,3,False,4,0.0,False,,bf81d8692db,games5425898691,19.0,3.309999942779541,-713.3400268554688,17.0,930.2999877929688,22941.39892578125,3.400000035762787,-0.19999999552965164,-1.1999999731779099,-1307.5,255.0,0.0,,0.009573365563241858,1.5108100940089926,-0.00019562803558600392,True,0.0,False,False,False,False,,Mars,76561198229272448,15.0,-887.239990234375,2050.31005859375,102.37000274658203,3237.9998779296875,17479.69970703125,-166.00000381469727,-5381.5997314453125,1134.800033569336,-7.300000190734863,255.0,128.0,,0.6521270102836222,-1.7775781522193705,-3.1398529788274323,True,6,5,0.0,False,False,,Canfected,76561198094452080,18.0,-889.7899780273438,3339.169921875,17.030000686645508,4811.099853515625,9337.000122070312,5.099999904632568,-0.3999999910593033,-0.7999999821186066,687.9000091552734,128.0,128.0,False,0.016853330695225884,1.1511960766705467,-0.00027341952104565926,True,229.0,False,4,False,4,
80,5511,175,False,False,1,8775.29586328648,430.29998779296875,-3622.929931640625,95.30000305175781,-7767.60009765625,-8551.300048828125,3704.89990234375,5060.0,1084.000015258789,929.4000244140625,1.0,0.8520675393416473,0.8412356461429511,-2.519124537104196,76561198229272448,Mars,15.0,564.3200073242188,-3633.780029296875,16.40999984741211,-6620.4998779296875,-16114.3994140625,110.10000228881836,-11.90000057220459,-25.899999141693115,-1738.9999389648438,255.0,0.0,,-0.009617806198480634,-1.1366975367493641,-0.0016990754689920067,True,6,False,6,,False,,76561198094452080,Canfected,18.0,434.1099853515625,-3755.389892578125,22.56999969482422,-5084.89990234375,-15853.800048828125,3283.2998657226562,-127.89999961853027,5.199999809265137,-5372.9998779296875,90.0,128.0,,-0.017466680981053345,0.251394745528083,0.0038343100378059503,True,229.0,False,4,False,4,,enpitsu,76561198039309853,27.0,71.37999725341797,-3419.6298828125,16.899999618530273,4680.10009765625,-15905.699462890625,35.39999961853027,17.000000476837158,1.5000000596046448,1964.4999694824219,255.0,255.0,,-0.01578436830395661,-1.915116046439593,-0.0001904179483112152,True,4,4,31.0,False,False,,games5425898691,bf81d8692db,19.0,-1392.030029296875,-454.1000061035156,17.0,-19991.700439453125,1010.0,3.3000001311302185,1.0000000149011612,-0.09999999776482582,-84.89999771118164,255.0,128.0,,-0.009583733738981968,0.061883238333923916,0.00010817492541798364,True,,False,False,False,False,
81,5562,177,False,False,1,10371.212327317575,-815.1300048828125,-5089.080078125,110.55999755859375,49.49999809265137,-2574.2999267578125,6125.8001708984375,5049.2999267578125,-3126.9000244140625,-852.0999908447266,1.0,-0.7308349033062269,1.17587226064609,-0.8093127487976688,76561198094452080,Canfected,18.0,-726.2100219726562,-5428.18017578125,25.969999313354492,-4054.8001098632812,-1502.5999450683594,-1463.5000610351562,-2904.2001342773438,-1291.0000610351562,3951.7999267578125,255.0,252.0,,0.11637952265735603,1.71128877009006,-0.0293134574680356,True,6,False,4,203.97046025850437,True,,76561198229272448,Mars,15.0,229.77999877929688,-5915.8701171875,101.66000366210938,-866.6999816894531,-1601.1000061035156,1726.1000061035156,-1010.9999847412109,-700.1000213623047,-760.1999664306641,255.0,255.0,,-0.632120631659084,2.2145472384249127,-0.4530604782578554,True,,False,6,False,6,,enpitsu,76561198039309853,27.0,2285.64990234375,-3870.219970703125,17.040000915527344,13084.3994140625,-4074.7000122070312,4.399999976158142,0.19999999552965164,-0.0,-2239.4000244140625,255.0,0.0,True,-0.016754978566460323,-2.7755128305214503,-3.458563102644219e-05,True,4,4,0.0,False,False,,games5425898691,bf81d8692db,19.0,-3891.860107421875,1420.9300537109375,25.280000686645508,1605.8999633789062,15497.900390625,-308.1999969482422,-352.20001220703125,-643.1999969482422,-1770.7000732421875,255.0,60.0,,-0.04235973458276749,1.7346830756281448,0.23738084535904927,False,,False,False,False,False,
82,5846,178,False,False,1,5115.954536818046,51.66999816894531,94.19999694824219,92.83999633789062,12725.799560546875,24277.39990234375,68.00000190734863,-2567.7999877929688,338.3000183105469,-3083.3999633789062,1.0,0.004614693065955754,0.12872579514317234,0.10292172743114322,76561198094452080,Canfected,18.0,11.59000015258789,-56.15999984741211,90.31999969482422,13003.900146484375,15628.299560546875,-108.19999694824219,-4245.199890136719,2719.7000122070312,2197.7999877929688,255.0,128.0,True,-1.2533218632012249,-0.9991445001699498,2.9995281192339385,True,3,False,4,0.0,False,,76561198229272448,Mars,15.0,-0.0,-2658.3701171875,17.010000228881836,-0.0,13789.599609375,2.0999999344348907,-0.7999999821186066,-0.0,0.0,255.0,,,-0.009498631517434493,1.5707883339511282,3.803362393823418e-08,True,146.0,False,False,False,False,,enpitsu,76561198039309853,27.0,1.3300000429153442,2896.760009765625,17.049999237060547,21.80000066757202,-12193.599853515625,2.7000001072883606,-0.09999999776482582,-0.0,0.0,255.0,,,-0.016739146562941763,-1.5726025531428982,7.428720900635139e-06,True,2,False,146.0,False,False,8.0,games5425898691,bf81d8692db,19.0,62.04999923706055,340.6000061035156,82.72000122070312,-2564.89990234375,-22665.400390625,2353.5000610351562,5497.7001953125,-135.79999923706055,78.49999904632568,128.0,150.0,,-0.6451469686885513,-1.5273767726312153,-0.004545894351681682,True,0.0,False,4,False,3,
83,5849,178,False,False,0,5334.977497504233,-181.8300018310547,-146.9600067138672,106.33999633789062,-22578.00048828125,-7841.400146484375,-731.8000030517578,4791.000061035156,1509.1000366210938,-3281.400146484375,0.0,-0.015724296875967454,-0.04243680076658687,0.6771420887764793,bf81d8692db,games5425898691,19.0,-50.61000061035156,-196.42999267578125,86.11000061035156,164.0999984741211,10192.000122070312,-257.8000068664551,-3938.9999389648438,-3546.0000610351562,1469.2999267578125,128.0,148.0,,1.430072682468062,0.9338458993925985,-1.414955186491413,True,3,False,4,0.0,False,,76561198039309853,enpitsu,27.0,-1.5700000524520874,-2773.010009765625,17.049999237060547,-22.40000009536743,12523.199462890625,2.7000001072883606,0.09999999776482582,0.0,0.0,255.0,,,0.016739146562941763,1.5726025531428982,7.428720900635139e-06,True,146.0,False,2,False,False,,Mars,76561198229272448,15.0,0.0,2542.780029296875,17.010000228881836,0.0,-13934.89990234375,2.0999999344348907,0.7999999821186066,0.0,0.0,255.0,,,0.009498631517434493,-1.5707883339511282,3.803362393823418e-08,True,False,False,146.0,False,False,,Canfected,76561198094452080,18.0,-116.72000122070312,-28.969999313354492,102.63999938964844,-13202.5,-5076.600036621094,2875.7000732421875,-1639.6000671386719,-839.3000030517578,-3880.2999877929688,255.0,121.0,True,1.2618980465397678,0.3750463534882618,2.415350653397958,True,0.0,False,4,False,3,
