,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
87,6130,160,True,True,1,4705.555116461986,-266.0199890136719,580.1799926757812,97.87999725341797,4148.399963378906,25225.70068359375,3853.5000610351562,1074.1000366210938,117.20000267028809,-5901.9000244140625,1.0,-0.32626660713821853,0.39582341742828975,1.8888198619094063,bf81d8692db,games5425898691,18.0,-295.17999267578125,340.9200134277344,32.290000915527344,-6702.7001953125,20599.29931640625,2428.8999938964844,-611.3000106811523,332.00000762939453,-318.0999946594238,255.0,126.0,,-0.03723730147358449,1.127334451111154,0.03708835996853975,True,0.0,False,4,False,4,,76561198039309853,enpitsu,25.0,-282.3900146484375,228.8699951171875,22.360000610351562,25.69999933242798,14180.699462890625,2933.9999389648438,-324.3000030517578,39.000000953674316,53.400001525878906,255.0,128.0,,-0.0032189896185968545,1.571741341647476,-0.001306149314533185,True,3,False,4,40.0,False,,FullSpectrum,76561198892496095,5.0,1143.4100341796875,1632.969970703125,17.010000228881836,-15142.2998046875,-974.7000122070312,0.0,-0.0,-0.0,-2099.499969482422,255.0,0.0,False,-0.009586685464976414,0.005335411513152778,2.2979187919469778e-05,True,False,False,False,92.71715267242924,True,,BoofBung,76561198183186199,8.0,-55.63999938964844,527.7100219726562,106.66999816894531,-5352.1002197265625,6976.9000244140625,-496.3999938964844,-3647.0001220703125,90.9000015258789,4115.799865722656,128.0,48.0,,-0.7666228582966098,-1.3440190466630728,2.4057018527282454,True,4,3,False,0.0,False,
88,6436,162,False,False,0,5206.370566974522,-7.809999942779541,9.949999809265137,92.5199966430664,-11911.700439453125,21938.40087890625,322.90000915527344,-3727.2000122070312,-2662.5,-3875.2999877929688,0.0,-0.028884634747995054,-0.04034230430716847,-0.03875472323490578,76561198183186199,BoofBung,8.0,54.0099983215332,-144.0,90.69000244140625,-13815.799560546875,11573.1005859375,2657.9000854492188,4486.199951171875,-2476.999969482422,-1996.9000244140625,255.0,255.0,,-0.0012979752210317086,2.1916348172847417,-0.6582682771373028,True,0.0,False,4,False,3,,76561198892496095,FullSpectrum,5.0,-21.729999542236328,-2580.27001953125,17.010000228881836,-1406.6000366210938,9488.300170898438,2.0999999344348907,0.0,0.9000000357627869,97.39999771118164,204.0,128.0,,0.009562397610795489,1.7307091810564792,-0.00012929620863176076,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25.0,13.9399995803833,3500.7099609375,17.049999237060547,867.3999786376953,-10583.199462890625,2.5999999046325684,0.7999999821186066,0.0,0.0,255.0,128.0,False,0.016630880028793617,-1.4890003709648725,9.570867874582136e-07,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,19.0,-94.11000061035156,348.2300109863281,82.1500015258789,4457.799987792969,-22370.50048828125,2296.9000244140625,5473.499755859375,536.1000061035156,-51.19999885559082,128.0,128.0,,0.6949149380139966,-1.480796123639813,-0.005974746386098887,True,4,3,False,0.0,False,
89,6437,162,False,False,1,5257.26601756448,41.81999969482422,-47.40999984741211,101.25,3513.800048828125,20858.60107421875,6625.10009765625,4777.200012207031,1817.2000122070312,-3142.60009765625,1.0,0.1804013627297031,0.20641399479624095,-0.2581134031357112,bf81d8692db,games5425898691,19.0,57.970001220703125,-167.8000030517578,93.51000213623047,-3517.9000854492188,17481.800537109375,-614.7000122070312,-5219.6002197265625,-1102.7999877929688,1337.5999450683594,128.0,128.0,,-1.4058110596555093,1.5588965346434218,-0.1296473999628981,True,0.0,False,4,False,3,,76561198039309853,enpitsu,25.0,-13.9399995803833,-3500.7099609375,17.049999237060547,-867.3999786376953,10583.199462890625,2.5999999046325684,-0.7999999821186066,-0.0,0.0,255.0,0.0,False,-0.016630880028793617,1.4890003709648725,9.570867874582136e-07,True,False,False,False,116.0,False,,FullSpectrum,76561198892496095,5.0,21.729999542236328,2580.27001953125,17.010000228881836,1406.6000366210938,-9488.300170898438,2.0999999344348907,-0.0,-0.9000000357627869,97.39999771118164,204.0,128.0,,-0.009562397610795489,-1.7307091810564792,-0.00012929620863176076,True,False,False,False,116.0,False,,BoofBung,76561198183186199,8.0,-54.0099983215332,144.0,90.69000244140625,13815.799560546875,-11573.1005859375,2657.9000854492188,-4486.199951171875,2476.999969482422,-1996.9000244140625,255.0,255.0,,0.0012979752210317086,-2.1916348172847417,-0.6582682771373028,True,4,3,False,0.0,False,
90,6440,162,False,False,0,5216.858759125723,-119.98999786376953,-18.81999969482422,94.77999877929688,-7636.400146484375,-485.29998779296875,517.5,869.8999786376953,-1992.8999328613281,-5582.5,0.0,-0.3790228945097094,-0.8504582885544314,-0.4002870344555142,76561198183186199,BoofBung,8.0,-68.11000061035156,-115.06999969482422,113.79000091552734,-11583.900146484375,-2044.9000549316406,310.9000015258789,4664.89990234375,-2071.7999267578125,2048.0999755859375,255.0,255.0,,-0.362016510250904,2.6793422097279427,-1.4264283836525475,True,0.0,False,4,False,3,,76561198892496095,FullSpectrum,5.0,-34.34000015258789,-2499.949951171875,17.010000228881836,-1578.3000183105469,9762.39990234375,2.0999999344348907,0.0,0.9000000357627869,22.200000286102295,203.0,128.0,,0.009568363910806824,1.7346458698777036,-8.703718302764808e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25.0,27.43000030517578,3336.239990234375,17.049999237060547,925.1999664306641,-11288.900146484375,2.5999999046325684,0.7999999821186066,0.0,0.0,255.0,0.0,False,0.016630880028793617,-1.4890003709648725,9.570867874582136e-07,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,19.0,-48.290000915527344,129.1999969482422,88.4800033569336,1330.2000427246094,-5578.4002685546875,-247.19999313354492,5114.89990234375,-205.6999969482422,-2011.1000061035156,128.0,128.0,,1.2804207020159548,1.5911469017213251,-2.992677971150066,True,4,3,False,0.0,False,
91,6441,162,False,False,1,5161.5854288164255,166.9600067138672,30.15999984741211,93.9000015258789,10409.100341796875,1123.0999755859375,-50.79999923706055,873.7000274658203,2982.9998779296875,-1254.7000122070312,1.0,0.47977846113897576,1.0314056542757606,-0.32262986735169574,bf81d8692db,games5425898691,19.0,38.90999984741211,-89.1500015258789,92.16000366210938,-1039.8999786376953,4684.4000244140625,514.1999816894531,-5183.599853515625,1375.8000183105469,-1219.4000244140625,128.0,128.0,,-0.7678302733707856,-1.3470317937173073,-2.982343123174383,True,0.0,False,4,False,3,,76561198039309853,enpitsu,25.0,-28.979999542236328,-3317.330078125,17.049999237060547,-931.1000061035156,11360.799560546875,2.5999999046325684,-0.7999999821186066,-0.0,0.0,255.0,0.0,False,-0.016630880028793617,1.4890003709648725,9.570867874582136e-07,True,False,False,False,116.0,False,,FullSpectrum,76561198892496095,5.0,47.88999938964844,2417.360107421875,17.010000228881836,1657.8999328613281,-10030.399780273438,2.0999999344348907,-0.0,-0.7999999821186066,5.0,202.0,128.0,,-0.009560170547424217,-1.7355231111576659,-7.586497745583124e-05,True,False,False,False,116.0,False,,BoofBung,76561198183186199,8.0,167.16000366210938,141.16000366210938,112.94999694824219,12030.0,4197.699890136719,-248.99999618530273,-4985.400085449219,2009.1999816894531,-1165.2999877929688,255.0,255.0,,0.31485552945169,-2.913501839516131,-1.9876631899558277,True,4,3,False,0.0,False,
92,6483,164,False,False,0,5259.801655375021,-1440.0400390625,-91.58999633789062,106.0999984741211,-217.90000915527344,22598.00048828125,7029.2999267578125,3092.60009765625,-1816.199951171875,-4810.0,0.0,0.1015030127127642,-2.704272623372345,1.7764279397728455,76561198892496095,FullSpectrum,5.0,-1454.510009765625,-311.3900146484375,17.010000228881836,-11235.400390625,19698.1005859375,2.199999988079071,-2.199999988079071,4.1999998688697815,-1181.500015258789,197.0,128.0,,0.009601079886545728,2.0422919550724594,-0.0001182374736273963,True,16.0,False,False,False,False,,76561198183186199,BoofBung,8.0,-1565.260009765625,-440.8299865722656,17.010000228881836,-3110.7000732421875,3097.0999145507812,2.3000000417232513,0.0,0.09999999776482582,-2033.3000183105469,255.0,0.0,,0.00949864876461453,2.4303287105490488,-6.932000529252337e-05,True,4,False,4,0.0,False,,enpitsu,76561198039309853,25.0,-1130.6600341796875,949.9400024414062,17.049999237060547,-10247.2998046875,-20585.2001953125,0.5000000074505806,-3.4999999403953552,-7.300000190734863,-1056.3999938964844,255.0,128.0,False,0.016769827430547612,-2.0669241468662896,-0.00022564190429312227,True,False,False,2,36.0,False,,games5425898691,bf81d8692db,19.0,-276.8699951171875,-278.54998779296875,17.010000228881836,-6904.1998291015625,3776.9000244140625,2.5,-0.7999999821186066,0.29999999329447746,-2463.2000732421875,255.0,0.0,,0.009526431706174888,2.6229341969258253,-8.830291237626067e-05,True,4,4,False,0.0,False,
93,6551,166,False,False,0,534.2891919968216,-1413.010009765625,5005.22021484375,170.36000061035156,11240.30029296875,-7228.2000732421875,-790.5999755859375,587.9999923706055,-146.19999885559082,5969.2999267578125,0.0,0.31314892369372505,-2.7783001064875448,-2.9036839089832567,76561198892496095,FullSpectrum,5.0,-1498.3399658203125,4943.83984375,260.1499938964844,4028.2998657226562,7252.9998779296875,5022.39990234375,2032.8999328613281,-1170.5000305175781,-3887.6998901367188,128.0,253.0,True,-0.8659490535973698,0.14890576030967084,-0.7158268512519201,True,31.0,False,4,False,False,,76561198183186199,BoofBung,8.0,-2142.5,1379.0400390625,17.0,993.7000274658203,6945.4998779296875,3.799999952316284,0.0,-0.3999999910593033,-1711.9999694824219,,0.0,,0.009639156288725872,1.454242205695976,-0.00022611467594067398,True,4,False,4,,False,,enpitsu,76561198039309853,25.0,-3494.72998046875,-934.3499755859375,17.059999465942383,-4307.300109863281,3907.39990234375,2.8999999165534973,0.0,0.29999999329447746,-3039.4000244140625,255.0,128.0,,0.016672012013083288,2.1159186694549588,4.15759967901414e-05,True,2,False,2,27.0,False,,games5425898691,bf81d8692db,19.0,-1080.2900390625,3004.72998046875,82.05000305175781,2300.2999877929688,18033.699951171875,-578.3000183105469,-4046.4999389648438,1740.0,-217.29999542236328,255.0,,,-1.1633661442234045,1.5896932032108217,-0.412020265180166,True,8,8,False,,False,
94,6615,169,False,False,1,8963.755436213745,-566.1500244140625,-3703.699951171875,94.76000213623047,-8149.7998046875,12347.19970703125,1363.800048828125,96.49999618530273,-2807.9998779296875,-2309.7999572753906,1.0,0.3656224675396829,1.1697760054431035,2.828351058159982,bf81d8692db,games5425898691,19.0,-528.239990234375,-3870.090087890625,16.959999084472656,-9930.700073242188,8202.999877929688,35.0,1047.9000091552734,376.8000030517578,-342.79998779296875,255.0,128.0,,0.011204567325213566,0.7177051834772641,-0.013112018819910124,True,61.0,False,8,False,8,,76561198039309853,enpitsu,25.0,1945.219970703125,-1298.22998046875,17.059999465942383,-19265.6005859375,-1370.7000732421875,1.1999999731779099,0.9000000357627869,-0.29999999329447746,-72.30000019073486,128.0,128.0,,-0.016821201962972505,-0.0629438649294294,9.237258057060997e-05,True,2,False,2,172.0,False,,FullSpectrum,76561198892496095,5.0,1259.780029296875,-4803.89990234375,17.0,4616.000061035156,4388.800048828125,3.3000001311302185,-1.7000000178813934,-0.7999999821186066,-58.80000114440918,204.0,128.0,False,-0.009504782377449207,2.389645157557115,0.0001502668726275197,True,False,False,4,31.0,False,,BoofBung,76561198183186199,8.0,-60.290000915527344,-2858.610107421875,16.510000228881836,-14902.39990234375,-5259.7998046875,94.39999580383301,-10.700000524520874,27.100000381469727,-694.4999694824219,255.0,128.0,,-0.011281978091167303,-0.30171082617528105,0.00026892786528417593,True,6,6,False,18.54601260667206,True,
95,6626,169,False,False,0,2626.4121882315076,950.77001953125,3272.52001953125,106.16999816894531,25014.89990234375,9754.099731445312,1978.6000061035156,4062.9000854492188,-984.1999816894531,-4303.900146484375,0.0,-0.11532917970546577,-1.9165742749111536,1.7498318885948154,76561198183186199,BoofBung,8.0,808.2899780273438,3165.080078125,110.0,16241.500244140625,9104.400024414062,1170.199966430664,-5028.399963378906,2227.4000549316406,58.20000171661377,255.0,0.0,,0.8057894808676895,-0.08278091125198274,-1.0413707230378644,True,18.0,False,8,False,7,,76561198892496095,FullSpectrum,5.0,-1534.5699462890625,4676.52978515625,17.0,-7920.0,-1855.8999633789062,3.3000001311302185,1.2999999523162842,0.0,-87.60000228881836,204.0,128.0,False,0.009543075720708774,-2.92363396291056,0.0001269708955437722,True,False,False,4,31.0,False,,enpitsu,76561198039309853,25.0,-1174.2099609375,1344.719970703125,17.059999465942383,17050.899658203125,990.8999633789062,1.1999999731779099,-0.5999999865889549,0.29999999329447746,0.0,128.0,128.0,,0.01682137791809898,0.058053420239723326,5.1239775460519876e-05,True,2,False,2,172.0,False,,games5425898691,bf81d8692db,19.0,887.719970703125,3527.139892578125,16.979999542236328,9525.2001953125,-11944.3994140625,4.4999998807907104,0.0,-2.5,-1778.2000732421875,255.0,33.0,,0.009690960842627872,-0.9413814368760581,-0.00011892339575628294,True,8,8,False,44.0,False,
96,6628,169,False,False,1,8627.51149560694,-1125.3800048828125,-3247.3701171875,147.63999938964844,-27574.09912109375,14008.1005859375,9276.500244140625,2234.1000366210938,-2393.9999389648438,5027.60009765625,1.0,0.16658874375499547,1.7429142537225428,1.646935584783857,bf81d8692db,games5425898691,19.0,-947.030029296875,-3444.699951171875,21.950000762939453,-8449.600219726562,12674.3994140625,3002.6998901367188,-1.7000000178813934,4.399999976158142,-1052.2000122070312,255.0,98.0,,-0.009642896113376001,1.0347484216102567,9.270045200028047e-05,True,74.0,False,9,False,8,,76561198039309853,enpitsu,25.0,1061.8499755859375,-1351.25,17.059999465942383,-16701.300048828125,-970.5999755859375,1.1999999731779099,0.5999999865889549,-0.29999999329447746,0.0,255.0,128.0,,-0.01682137791809898,-0.058053420239723326,5.1239775460519876e-05,True,2,False,2,172.0,False,,FullSpectrum,76561198892496095,5.0,1602.3599853515625,-4661.2099609375,17.0,8304.500122070312,1836.9999694824219,3.3000001311302185,-0.7000000029802322,-0.0,-19.299999475479126,204.0,128.0,False,-0.009547902270103301,2.927128943938258,6.738321945791719e-05,False,False,False,4,31.0,False,,BoofBung,76561198183186199,8.0,-835.3699951171875,-3180.260009765625,110.91999816894531,-16249.000244140625,-9103.400268554688,398.3000183105469,5042.900085449219,-2166.4999389648438,353.3000183105469,255.0,0.0,,-0.8377936139584887,0.20334701162227323,-1.2146100050354665,True,8,7,False,18.0,False,
97,6704,172,False,False,1,5580.776246631644,-1367.22998046875,38.7400016784668,202.27000427246094,13428.900146484375,19887.80029296875,2979.5999145507812,-50.59999942779541,-1730.7000732421875,5744.69970703125,1.0,-0.21393803645728565,-2.3108851149108776,1.4038861281712287,bf81d8692db,games5425898691,19.0,-1392.7900390625,-66.95999908447266,67.80000305175781,19843.800048828125,11300.30029296875,2723.800048828125,-2086.0000610351562,4186.499938964844,-321.89998626708984,255.0,128.0,,-0.12018954039510248,2.68632156377031,-4.5945740296669406e-05,True,16.0,False,12,False,11,,76561198039309853,enpitsu,25.0,-1099.3199462890625,-116.58000183105469,43.369998931884766,-7811.5997314453125,9210.499877929688,3402.3001098632812,-225.6999969482422,-210.20000457763672,-1860.0999450683594,255.0,0.0,,-0.021704512193721798,0.9245594357569755,-0.0018160792502069484,True,3,False,4,162.58133331678246,True,,FullSpectrum,76561198892496095,5.0,2736.8701171875,-1150.030029296875,93.66000366210938,-7900.10009765625,20918.20068359375,1145.1000213623047,-5064.5001220703125,-2142.899932861328,-90.0,128.0,128.0,False,-0.7214145291939713,-1.9883732153730769,-3.117431585927699,True,3,False,6,167.0,False,,BoofBung,76561198183186199,8.0,-3774.1201171875,-1185.280029296875,62.15999984741211,6738.599853515625,16401.600341796875,369.0999984741211,-5200.8001708984375,1687.8999328613281,592.9999923706055,255.0,128.0,,-0.8609188805209887,1.7688155353560533,0.15660193666602257,True,10,9,False,0.0,False,
98,6770,174,False,False,1,341.63374118357683,1099.4200439453125,4865.52978515625,212.0399932861328,504.00001525878906,15431.800537109375,-1348.800048828125,-3308.9999389648438,476.19998931884766,4982.200012207031,1.0,-0.17996104842442462,-2.028996626753298,-2.1464755319256446,bf81d8692db,games5425898691,19.0,1133.699951171875,4683.7998046875,223.8000030517578,15254.49951171875,13541.99951171875,5079.700012207031,5356.9000244140625,515.2000045776367,-1134.4999694824219,255.0,128.0,,0.47487348388013106,2.5325714035289124,0.046581628005431475,True,4.0,False,14,4,12,,76561198039309853,enpitsu,25.0,500.1199951171875,3124.590087890625,17.049999237060547,5550.0,4512.39990234375,3.1999999284744263,0.29999999329447746,0.5000000074505806,-2381.7999267578125,255.0,128.0,,-0.016652328096223655,2.4563781885148206,-6.896815122207678e-05,True,4,False,4,157.61372891292777,True,,FullSpectrum,76561198892496095,5.0,848.4199829101562,3627.280029296875,17.0,-4257.39990234375,10633.00048828125,3.400000035762787,2.0999999344348907,1.7000000178813934,-107.10000038146973,128.0,128.0,False,-0.009850540732898887,1.1980774088759045,9.495740804757076e-06,True,4,False,6,177.0,False,,BoofBung,76561198183186199,8.0,-2349.840087890625,2353.2900390625,17.010000228881836,-1720.0,14739.200439453125,2.199999988079071,0.09999999776482582,-2.800000011920929,1758.0999755859375,255.0,128.0,,-0.00956469206231532,1.3842616286259963,-1.7195650875303917e-05,True,10,10,False,0.0,False,
99,6793,175,False,False,0,9567.247334696895,-1221.4599609375,-4421.7099609375,129.82000732421875,-14055.999755859375,-1083.1999969482422,7855.7000732421875,-5364.69970703125,2681.6000366210938,-167.90000915527344,0.0,-0.39023570525457235,-2.439906711160532,-0.7799208458214248,76561198892496095,FullSpectrum,5.0,-1071.5400390625,-4347.68994140625,17.0,-11093.00048828125,-4806.9000244140625,0.9000000357627869,0.3999999910593033,0.0,-425.99998474121094,255.0,128.0,False,0.00953908081908359,-2.773698920401608,0.0002547405899053779,True,158.13391828793354,True,6,False,4,,76561198183186199,BoofBung,8.0,2716.68994140625,-3491.590087890625,17.010000228881836,7688.499755859375,-12250.6005859375,2.0999999344348907,-2.8999999165534973,4.300000071525574,1063.7999725341797,255.0,128.0,,0.009604803874824132,-0.9508473378174194,-4.796648641900387e-05,True,10,False,10,0.0,False,,enpitsu,76561198039309853,25.0,-1213.68994140625,-3681.239990234375,22.020000457763672,-3654.4000244140625,-12126.600341796875,2998.699951171875,0.7000000029802322,5.0,2044.4000244140625,128.0,128.0,,0.016718487550074202,-1.7935319516646993,-1.9410403513078696e-05,True,4,False,6,129.0,False,,games5425898691,bf81d8692db,19.0,-2323.3798828125,-5102.97021484375,388.3900146484375,-13091.600341796875,1.5999999642372131,-5449.0997314453125,-0.5000000074505806,-2094.2999267578125,0.0,255.0,5.0,,0.4344711396894231,-3.131030407545137,1.5752164113116442,True,14,12,4,4.0,False,
100,6855,177,False,False,0,9427.405980356947,-3353.409912109375,-3961.489990234375,177.77000427246094,52.60000228881836,24127.900390625,-782.6000213623047,-2829.2001342773438,3324.4000244140625,1088.0000305175781,0.0,-0.33074289442296095,-0.5410813688264918,2.858672483597532,76561198892496095,FullSpectrum,5.0,-3351.97998046875,-4149.91015625,101.19999694824219,-3747.6998901367188,15388.599853515625,3049.2001342773438,-2687.0001220703125,4791.499938964844,265.5999946594238,202.0,0.0,True,0.008545749949503478,1.9348592460474032,0.6116424618146172,True,130.0,False,8,False,5,,76561198183186199,BoofBung,8.0,459.1400146484375,-4379.77978515625,75.0,-19958.900146484375,3522.39990234375,-1493.699951171875,-750.0,-2828.0999755859375,-11.299999952316284,128.0,128.0,,-0.6657390429723649,2.8854054195938965,-0.005240526222059245,True,12,False,12,213.0,False,,enpitsu,76561198039309853,25.0,-1772.3499755859375,-4701.22998046875,17.049999237060547,711.6000366210938,-719.0000152587891,2.7000001072883606,0.3999999910593033,0.0,578.3000183105469,255.0,255.0,False,0.016623810968376472,-0.9748032001486401,0.00013356713459210535,True,4,False,6,129.0,False,,games5425898691,bf81d8692db,19.0,-3415.530029296875,-3407.969970703125,58.33000183105469,-434.50000762939453,1020.9999847412109,3740.0,748.8999938964844,372.7000045776367,-529.5999908447266,255.0,56.0,,-0.022186269950895312,2.017510557372944,9.28756735928639e-05,True,15,12,4,255.0,False,
101,6861,178,False,False,1,2917.7980231391916,3323.510009765625,3521.1298828125,153.83999633789062,-10427.7001953125,2824.4000244140625,1089.800033569336,-1004.0000152587891,-3923.3999633789062,4426.9000244140625,1.0,-0.19380694684281732,0.07335198466999805,2.1619274554093306,bf81d8692db,games5425898691,19.0,3427.840087890625,3374.360107421875,146.91000366210938,1046.9999694824219,-3833.599853515625,3100.5999755859375,2203.000030517578,-1889.1000366210938,4092.2000122070312,255.0,128.0,,0.2919552157582898,-1.975830039868814,0.13204526206190387,True,255.0,False,16,4,12,,76561198039309853,enpitsu,25.0,1741.800048828125,4727.43994140625,17.049999237060547,-2637.6998901367188,1962.5999450683594,2.7000001072883606,0.19999999552965164,-0.0,1642.2999572753906,255.0,255.0,False,-0.016642946152474154,0.7616364292151357,0.00013005572983731934,True,4,False,6,129.0,False,,FullSpectrum,76561198892496095,5.0,3436.47998046875,3830.179931640625,119.18000030517578,4191.7999267578125,-15313.499755859375,-153.90000343322754,2643.2998657226562,-4803.2000732421875,437.59998321533203,128.0,0.0,False,-0.06534502799953519,-2.187136173714271,2.2902974205584408,True,5,False,8,119.0,False,,BoofBung,76561198183186199,8.0,-93.16999816894531,4315.009765625,36.22999954223633,19962.60009765625,-3639.89990234375,-2672.5,385.99998474121094,1672.7000427246094,193.60000610351562,255.0,128.0,,0.2551837500516764,-2.88525522526364,-0.004822683078759104,True,12,12,False,244.0,False,
102,6891,179,False,False,0,9047.646288725888,-2278.679931640625,-3801.3701171875,113.75,-14541.400146484375,8893.699951171875,8906.599731445312,-932.0999908447266,4975.199890136719,-3221.400146484375,0.0,0.7569395693066998,-0.45407266923998374,1.367790321451622,76561198183186199,BoofBung,8.0,-2155.0,-3872.02001953125,15.460000038146973,-17110.699462890625,-6776.5997314453125,-1098.7000274658203,-244.20000076293945,-985.5999755859375,-1212.0999908447266,190.0,0.0,,0.019027473778656667,-2.840773367518233,0.004100610634008043,True,208.0,False,12,False,12,,76561198892496095,FullSpectrum,5.0,-3811.469970703125,-2126.659912109375,17.1299991607666,1324.6000671386719,14251.099853515625,1.2999999523162842,17.5,-66.90000057220459,-1884.1999816894531,209.0,0.0,False,0.013775745278836507,1.4429972956387327,0.006679621278993835,True,6,False,8,119.0,False,,enpitsu,76561198039309853,25.0,-1159.3199462890625,-4048.580078125,17.049999237060547,-4608.900146484375,14888.499755859375,-2.0000000298023224,1.7000000178813934,-5.299999713897705,1082.3999786376953,255.0,128.0,False,0.016769533657859333,1.9399124335580382,-0.00027669634907202963,True,4,False,6,35.04453317580685,True,,games5425898691,bf81d8692db,19.0,-3452.449951171875,-2926.2900390625,383.0199890136719,-205.10000228881836,4203.299865722656,-730.8000183105469,2608.5000610351562,2926.300048828125,709.4000244140625,255.0,128.0,,-0.7814576182046797,-0.9018496789359222,-1.9731169699071336,True,16,12,6,255.0,False,
103,6956,181,False,False,0,7598.361374204824,-3050.330078125,-2146.56005859375,198.39999389648438,13068.499755859375,8483.300170898438,-5930.10009765625,299.20000076293945,2337.5,4495.400085449219,0.0,0.8484027562896431,-1.5856822225011091,0.014909702593526825,76561198183186199,BoofBung,8.0,-3164.2900390625,-2210.889892578125,144.33999633789062,3792.0999145507812,10985.400390625,-1026.3999938964844,1564.7999572753906,5043.500061035156,-1537.5,128.0,13.0,,0.06452486426514269,2.256620915554613,-3.0833565598628936,True,182.0,False,14,False,13,,76561198892496095,FullSpectrum,5.0,-1066.530029296875,-3207.3701171875,17.010000228881836,3235.10009765625,-16853.199462890625,2.5999999046325684,0.0,-0.3999999910593033,-2987.39990234375,136.0,0.0,False,0.00958943294364706,-1.584566541891965,-0.00014232266155751768,True,6,False,8,62.0,False,,enpitsu,76561198039309853,25.0,-3213.1298828125,-2035.9000244140625,203.82000732421875,-14234.89990234375,6392.9998779296875,-154.49999809265137,-4921.7999267578125,198.89999389648438,2446.6000366210938,128.0,128.0,False,-0.45148487190146946,3.1070336892778005,-2.63725631736499,True,6,False,8,24.0,False,,games5425898691,bf81d8692db,19.0,-3179.97998046875,-2478.85009765625,17.010000228881836,6833.900146484375,3017.2000122070312,2.3000000417232513,0.0,0.0,2476.699981689453,255.0,255.0,,0.00950925500573896,0.43148226382902605,-2.023449366350193e-05,True,16,12,6,255.0,False,
