,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
31,1881,53,False,False,0,6388.073497281815,-1814.6099853515625,-1181.6800537109375,94.23999786376953,14872.2998046875,3175.10009765625,1506.6999816894531,-3809.5001220703125,4267.0001220703125,-1811.1000061035156,0.0,0.5347669310900104,-2.017961692178507,2.3872628250220673,3174726269217609860,Snipermaster47,6.0,-2111.22998046875,-998.739990234375,104.68000030517578,16522.39990234375,6607.0001220703125,-154.7000026702881,3614.5999145507812,3826.099853515625,-1595.0999450683594,128.0,128.0,,0.11545664599327551,0.8921645328845794,-1.9686279093651653,True,78.0,False,12,9,False,,4930199885324953284,san45derr,7.0,-1051.18994140625,-1497.6400146484375,17.0,3359.89990234375,6574.5001220703125,3.8999998569488525,-2.0000000298023224,-1.0999999940395355,256.70000076293945,0.0,128.0,False,0.009876515842133794,1.110302953167525,1.2266868587488298e-05,True,False,10,10,126.0,False,,enpitsu,76561198039309853,27,-3747.469970703125,-108.56999969482422,17.030000686645508,-3442.0999145507812,15677.80029296875,2.3000000417232513,-1.0000000149011612,0.19999999552965164,-2033.8999938964844,255.0,0.0,,0.016724429696744727,1.7267542379155851,-4.0138901579788075e-05,True,18.591165606693558,True,10,False,10,,games5425898691,bf81d8692db,21.0,-2628.360107421875,4956.02978515625,18.68000030517578,12972.80029296875,5023.599853515625,304.7999954223633,1130.6999969482422,-280.40000915527344,-2195.0,128.0,0.0,-0.00558264274163634,0.3159984374870254,0.06551306186248945,True,False,14,255.0,False,14,,
32,1896,53,False,False,0,6148.570653240247,-1028.6300048828125,-1007.1400146484375,100.66000366210938,2183.699951171875,11749.000244140625,4674.800109863281,305.2000045776367,5340.30029296875,2717.9000854492188,0.0,-0.546707836369418,0.6899269017365833,-1.332100383989275,4930199885324953284,san45derr,7.0,-945.8200073242188,-1143.3900146484375,17.0,2617.6998901367188,9719.69970703125,1.5999999642372131,0.0,0.29999999329447746,-63.80000114440918,255.0,128.0,False,0.009532813031294192,1.3028009693676763,1.596002646959033e-05,True,97.88432690917807,True,10,10,False,,3174726269217609860,Snipermaster47,6.0,-1141.489990234375,-593.5900268554688,16.850000381469727,14283.00048828125,9124.600219726562,-1187.699966430664,3372.2000122070312,2154.1000366210938,1283.9999389648438,255.0,128.0,,0.01958229875162431,0.8036135720034961,-0.06813062150574418,True,False,12,10,78.0,False,,enpitsu,76561198039309853,27,-3383.75,793.02001953125,17.040000915527344,14754.000244140625,11415.2001953125,4.399999976158142,3.0000001192092896,2.0999999344348907,-1071.1000061035156,255.0,0.0,,0.016775367208924856,0.5873516022987757,0.0001979338166389187,True,0.0,False,10,False,10,,games5425898691,bf81d8692db,21.0,-2027.0799560546875,4978.10986328125,20.8799991607666,11074.200439453125,-758.0999755859375,-96.99999809265137,-437.09999084472656,36.80000066757202,17.799999713897705,128.0,124.0,0.025425746374488908,-0.0669082680020583,0.14889117066260638,True,False,14,255.0,False,14,,
33,1936,55,False,False,0,4480.900085042456,-711.739990234375,662.8900146484375,91.0,10587.39990234375,1008.3999633789062,-8148.499755859375,4467.799987792969,3377.7999877929688,-2151.4999389648438,0.0,-0.014590488560356642,1.66253070760785,0.7246729713966931,4930199885324953284,san45derr,7.0,-699.6699829101562,502.2799987792969,13.210000038146973,-67.10000038146973,6152.7001953125,-1101.2000274658203,-496.6999816894531,824.3000030517578,-2892.2000122070312,128.0,13.0,False,0.05031256057372992,1.6769826690887726,0.02603061633719201,True,68.0,False,10,10,False,,3174726269217609860,Snipermaster47,6.0,1317.47998046875,158.60000610351562,69.3499984741211,21133.798828125,3827.5,-258.4000015258789,-4324.100036621094,2652.5,192.70000457763672,255.0,128.0,,-0.17200951486355032,-0.5095532254683481,1.3779032137132374,False,False,14,12,78.0,False,,enpitsu,76561198039309853,27,-742.0800170898438,744.5999755859375,227.61000061035156,20661.8994140625,-790.0,3904.5999145507812,519.3000030517578,3745.10009765625,3994.2001342773438,255.0,128.0,,0.7597338510867615,-0.2134030652412142,-0.04549675900529282,True,0.0,False,12,False,11,,games5425898691,bf81d8692db,21.0,-1394.18994140625,4646.81982421875,17.010000228881836,2301.999969482422,-1865.3999328613281,2.5,-0.9000000357627869,0.9000000357627869,288.50000381469727,255.0,128.0,0.009462344837730794,-0.6903789577302436,-7.165989175437904e-05,True,False,14,255.0,False,14,,
34,1938,55,False,False,1,5831.3789086668285,639.1599731445312,-685.719970703125,113.66000366210938,-8437.19970703125,-440.9000015258789,-965.8000183105469,-3295.7000732421875,-3666.9000244140625,-3419.2001342773438,1.0,0.1884950772452283,-1.3746686445695446,1.1924375908967644,76561198039309853,enpitsu,27.0,606.5,-740.469970703125,248.6199951171875,-20391.500244140625,395.29998779296875,1052.9000091552734,411.1000061035156,-5322.5,1323.3999633789062,255.0,128.0,,-1.165784503314099,0.2783020826053495,-0.2879599819576842,True,0.0,False,12,11,False,,bf81d8692db,games5425898691,21.0,1371.3299560546875,-4628.169921875,17.010000228881836,-3103.9999389648438,2524.600067138672,2.5,-0.3999999910593033,-0.0,49.699997901916504,255.0,128.0,,-0.009458367777640031,0.6800116425038499,-6.689563909498523e-05,True,False,14,14,255.0,False,,Snipermaster47,3174726269217609860,6,-1493.8199462890625,-190.3800048828125,64.76000213623047,-21182.19970703125,-3802.0001220703125,-790.8000183105469,2872.39990234375,-1813.5000610351562,245.9000015258789,255.0,128.0,,0.1436825171924976,0.43552453270798924,1.033452192965547,False,78.0,False,14,False,12,,san45derr,4930199885324953284,7.0,696.1300048828125,-544.760009765625,15.100000381469727,-783.0000305175781,-4578.500061035156,317.2999954223633,-97.20000267028809,362.99999237060547,-2940.7000732421875,128.0,1.0,-0.020343398710379865,-1.407884485441865,0.04584408614222852,True,False,10,68.0,False,10,,False
35,1975,56,False,False,0,4664.146100072319,285.0,627.8499755859375,100.58999633789062,13965.0,-7776.199951171875,2322.2999572753906,-3216.0000610351562,3193.699951171875,780.9999847412109,0.0,0.18929509127361901,0.445871284283298,2.771612871433622,4930199885324953284,san45derr,7.0,139.74000549316406,716.3200073242188,17.020000457763672,8341.099853515625,-7301.6998291015625,178.70000839233398,-355.6999969482422,-219.79999542236328,-705.5000305175781,128.0,62.0,False,-0.02574981890651586,-0.7368670718225242,-0.01967583864476993,True,12.0,False,10,10,False,,3174726269217609860,Snipermaster47,6.0,4076.429931640625,-525.3400268554688,213.10000610351562,1283.2000732421875,-16291.700439453125,8064.5001220703125,2731.0000610351562,-2901.7999267578125,867.9000091552734,134.0,0.0,True,-0.40848542998420906,-1.493681115141136,1.3661408284985315,True,False,14,12,255.0,False,,enpitsu,76561198039309853,27,2099.219970703125,703.6099853515625,14.59000015258789,19684.599609375,2918.599853515625,-87.10000038146973,111.49999618530273,-663.1999969482422,2283.699951171875,255.0,255.0,False,0.020979719153208905,0.2497054009657804,0.003312842194480284,True,0.0,False,12,False,12,,games5425898691,bf81d8692db,21.0,-444.0199890136719,3834.110107421875,17.010000228881836,8218.599853515625,-7068.599853515625,2.5,0.7000000029802322,0.19999999552965164,0.0,128.0,128.0,0.009592006738402473,-0.7103201381880392,-3.0403708701444443e-05,True,False,14,255.0,False,14,,
36,2029,58,False,False,0,6858.056188285686,2761.669921875,-661.239990234375,103.05000305175781,-10081.699829101562,22997.19970703125,12445.699462890625,2983.2998657226562,5089.800109863281,-1092.2000122070312,0.0,-0.5485653667833282,-1.6025417161513589,-2.3301891545921305,3174726269217609860,Snipermaster47,6.0,2897.679931640625,-862.2899780273438,17.0,-11548.1005859375,15246.99951171875,1.5000000596046448,-0.3999999910593033,0.3999999910593033,-274.0999984741211,255.0,128.0,,0.009586864529333324,2.194530593835755,0.00010067946447934125,True,172.82619347367236,True,14,12,False,,4930199885324953284,san45derr,7.0,2046.68994140625,-834.8499755859375,17.010000228881836,5828.800048828125,-12685.699462890625,2.5999999046325684,0.0,-0.09999999776482582,-441.89998626708984,249.0,128.0,,0.009584362732662435,-1.1836483994031015,0.0002072644969689217,False,False,10,10,,False,,enpitsu,76561198039309853,27,2678.25,1091.43994140625,17.06999969482422,3981.6000366210938,-8860.700073242188,1.0999999940395355,3.3000001311302185,-8.00000011920929,1143.499984741211,255.0,255.0,,0.01667943566977537,-1.155071150867887,3.243787677697803e-05,True,,False,12,False,12,,games5425898691,bf81d8692db,21.0,397.5400085449219,3110.31005859375,17.010000228881836,482.99999237060547,-415.29998779296875,2.5,0.7000000029802322,0.19999999552965164,0.0,,,0.009592006738402473,-0.7103201381880392,-3.0403708701444443e-05,True,False,14,255.0,False,14,,
37,2133,62,True,True,0,1568.9303238019904,-522.8499755859375,3616.090087890625,151.63999938964844,143.69999885559082,18776.600341796875,-8161.099853515625,-2248.300018310547,2344.4000244140625,-5044.599914550781,0.0,-0.006732704801043793,2.9797511574545594,0.8850931231510042,3174726269217609860,Snipermaster47,8.0,-555.4099731445312,3461.219970703125,172.1999969482422,-10041.900024414062,15542.39990234375,2210.2000427246094,-4833.800048828125,735.8999633789062,2518.3999633789062,255.0,0.0,False,0.1331330553669458,2.789464714171188,0.5478376194397634,True,66.60828390941826,True,18,15,False,,4930199885324953284,san45derr,7.0,42.2400016784668,-3956.929931640625,17.010000228881836,-20486.99951171875,3942.9998779296875,0.29999999329447746,1.0999999940395355,-0.29999999329447746,-1195.5999755859375,255.0,26.0,False,0.009583058493989252,2.937033583012662,-0.0002080729257147012,True,False,10,10,165.21409038061736,True,,enpitsu,76561198039309853,26,1525.31005859375,4652.14990234375,17.040000915527344,-20189.89990234375,6668.3001708984375,4.399999976158142,0.29999999329447746,-0.09999999776482582,-397.40001678466797,255.0,128.0,,0.016777789349672854,2.786438552686749,0.00018439046067699643,True,201.0,False,14,False,14,,games5425898691,bf81d8692db,21.0,399.8900146484375,3108.2900390625,17.010000228881836,0.0,0.0,2.5,0.0,-0.19999999552965164,0.0,,,0.009615991044685008,-0.7103201696409228,-2.7791388956732964e-05,True,False,14,255.0,False,14,,
38,2415,63,False,False,0,5139.34196267657,138.49000549316406,105.8499984741211,161.16000366210938,7185.5999755859375,867.3999786376953,5667.39990234375,-819.4000244140625,1407.7000427246094,5774.6002197265625,0.0,0.6392988662311676,0.29627419089855267,-0.8184696643038865,3174726269217609860,Snipermaster47,7.0,78.19000244140625,-16.760000228881836,113.93000030517578,11476.500244140625,-1039.3000030517578,4420.199890136719,5418.800048828125,941.3999938964844,0.9000000357627869,255.0,127.0,False,-0.4966014132956791,0.6387854757509752,1.1355265103727583,True,0.0,False,6,5,False,,4930199885324953284,san45derr,6.0,125.16999816894531,-3237.8701171875,17.010000228881836,-3091.199951171875,6797.19970703125,3.0000001192092896,-0.09999999776482582,0.0,1980.5000305175781,236.0,240.0,,0.009510590426034572,1.9748239185018974,0.0002578911843592377,True,False,False,False,61.0,False,,enpitsu,76561198039309853,27,126.11000061035156,233.50999450683594,106.58999633789062,-6396.400146484375,-2758.2000732421875,-248.29999923706055,1833.3000183105469,236.10000610351562,5180.0,255.0,128.0,,1.4217375791138438,-2.5028468686138665,-0.8340432888562684,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,22.0,297.6300048828125,4726.009765625,17.010000228881836,-1491.9999694824219,-3026.6000366210938,2.7000001072883606,0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,0.009397265221244039,-2.02883974842063,1.8568497596709922e-05,True,False,4,116.0,False,4,,
39,2416,63,False,False,1,5329.239526303757,-154.8800048828125,-84.5999984741211,172.85000610351562,-7089.6002197265625,11414.000244140625,4935.299987792969,2683.800048828125,-835.5999755859375,5300.8001708984375,1.0,-0.6954759123142754,-0.4125931039118874,-0.911255131194714,76561198039309853,enpitsu,27.0,-126.11000061035156,-233.50999450683594,106.58999633789062,6396.400146484375,2758.2000732421875,-248.29999923706055,-1833.3000183105469,-236.10000610351562,5180.0,255.0,128.0,,-1.4217375791138438,2.5028468686138665,-0.8340432888562684,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,22.0,-297.6300048828125,-4726.009765625,17.010000228881836,1491.9999694824219,3026.6000366210938,2.7000001072883606,-0.7999999821186066,0.09999999776482582,0.0,255.0,128.0,,-0.009397265221244039,2.02883974842063,1.8568497596709922e-05,True,False,4,4,116.0,False,,Snipermaster47,3174726269217609860,7,-78.19000244140625,16.760000228881836,113.93000030517578,-11476.500244140625,1039.3000030517578,4420.199890136719,-5418.800048828125,-941.3999938964844,0.9000000357627869,255.0,127.0,False,0.4966014132956791,-0.6387854757509752,1.1355265103727583,True,0.0,False,6,False,5,,san45derr,4930199885324953284,6.0,-125.16999816894531,3237.8701171875,17.010000228881836,3091.199951171875,-6797.19970703125,3.0000001192092896,0.09999999776482582,-0.0,1980.5000305175781,236.0,240.0,-0.009510590426034572,-1.9748239185018974,0.0002578911843592377,True,False,False,61.0,False,False,,
40,2417,63,False,False,0,5181.300277655253,189.25,73.62999725341797,192.27999877929688,7063.900146484375,-1391.9999694824219,3750.4998779296875,41.10000133514404,1458.0000305175781,5819.89990234375,0.0,0.7563849800095545,0.7476828617108732,-0.8545336744583671,3174726269217609860,Snipermaster47,7.0,144.19000244140625,-31.610000610351562,136.22000122070312,11379.3994140625,-2936.0000610351562,1824.1999816894531,5099.89990234375,1812.5999450683594,976.9999694824219,255.0,0.0,True,-0.5970880207198203,0.3897052649390445,1.6707829341459466,True,0.0,False,6,5,False,,4930199885324953284,san45derr,6.0,100.08000183105469,-3185.409912109375,17.010000228881836,-3490.7998657226562,7167.1002197265625,2.7000001072883606,2.5,-4.799999892711639,374.0999984741211,236.0,81.0,,0.00953159889420397,2.0633056394202804,-0.00011366619525944252,True,False,False,False,61.0,False,,enpitsu,76561198039309853,27,89.94999694824219,219.86000061035156,106.01000213623047,-6117.7001953125,-2168.5000610351562,-129.7000026702881,5327.8997802734375,519.900016784668,1261.9000244140625,255.0,128.0,,1.3392200593907122,2.2221948724528833,-2.6305706724107316,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,22.0,284.739990234375,4699.8798828125,17.010000228881836,-1893.3999633789062,-3840.7000732421875,2.7000001072883606,0.7999999821186066,-0.09999999776482582,0.0,255.0,128.0,0.009402963413179947,-2.0288398154085683,9.406136849415027e-06,True,False,4,116.0,False,4,,
41,2474,65,False,False,0,5801.551634496868,1492.8900146484375,-146.88999938964844,155.69000244140625,482.5,27127.099609375,7256.300048828125,4176.9000244140625,4179.5001220703125,-1041.2999725341797,0.0,0.7881956226395157,-0.10681794120094454,-2.1000008332314772,4930199885324953284,san45derr,6.0,1500.530029296875,-389.0199890136719,71.52999877929688,1635.5999755859375,20998.5009765625,2806.9000244140625,-655.1999664306641,-2045.2999877929688,2473.699951171875,235.0,240.0,,0.00898730958044755,1.3427305177922244,-0.016073360005901025,True,0.0,False,4,3,False,,3174726269217609860,Snipermaster47,6.0,2463.47998046875,-458.92999267578125,17.010000228881836,12699.300537109375,418.6000061035156,2.5999999046325684,0.5999999865889549,0.0,25.199999809265137,255.0,128.0,False,0.009556844276673533,0.03583984072325503,-6.073864068248466e-05,False,False,6,6,0.0,False,,enpitsu,76561198039309853,27,73.31999969482422,0.550000011920929,17.059999465942383,5124.7998046875,8254.000244140625,2.5,0.0,0.0,2426.1000061035156,255.0,128.0,False,0.016686192352742248,1.0584312370073035,-9.306380315050278e-06,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,1309.1800537109375,2218.330078125,17.010000228881836,6208.499755859375,-22146.10107421875,0.09999999776482582,-0.09999999776482582,0.7000000029802322,-10.499999523162842,255.0,128.0,0.009600140124482398,-1.2987742576887957,7.405055134114252e-05,True,False,4,30.723879665456803,True,4,,
42,2558,68,False,False,1,9154.505034294698,-1669.5400390625,-3647.659912109375,234.88999938964844,-26576.0009765625,4854.89990234375,1321.9000244140625,-5503.599853515625,-386.30001068115234,-2357.899932861328,1.0,-0.596244855598492,1.1537479405072948,-2.9697480244580206,76561198039309853,enpitsu,27.0,-1506.6099853515625,-3611.699951171875,200.77999877929688,-14575.10009765625,44.20000076293945,224.69999313354492,-5111.499938964844,606.8000030517578,-1937.4000549316406,128.0,128.0,,-0.011878885695192373,-0.4306701568133956,1.2729339927822056,True,,False,4,3,False,,bf81d8692db,games5425898691,23.0,-2530.6298828125,-497.3299865722656,17.010000228881836,-9982.999877929688,-2319.2999267578125,3.100000023841858,0.19999999552965164,-0.0,2382.100067138672,255.0,255.0,,-0.009538337502996399,-0.28047565345291714,1.1639604931983591e-05,True,False,4,4,,False,,Snipermaster47,3174726269217609860,7,-2159.139892578125,-2737.030029296875,164.1999969482422,14344.599609375,-17670.10009765625,3173.699951171875,-502.00000762939453,-409.70001220703125,11.59999966621399,255.0,128.0,,0.302864214123225,-2.261712519147176,-0.0009116676317124135,True,150.0,False,8,False,6,,san45derr,4930199885324953284,6.0,,,,,,,,,,,,,,,True,,,,,,,
43,2689,73,False,False,0,5030.175293366867,3116.169921875,2106.0,403.54998779296875,18282.099609375,17773.800048828125,4229.89990234375,969.0000152587891,-96.99999809265137,5920.3997802734375,0.0,-0.6806562101348725,-1.9571964360032055,-1.9401681709037877,3174726269217609860,Snipermaster47,7.0,3040.5,2032.9200439453125,266.8500061035156,19642.7001953125,5447.0001220703125,719.1000366210938,4534.89990234375,-3077.0999145507812,463.6000061035156,255.0,255.0,False,-0.649932688804076,-0.43442956473186456,0.33214671422708864,True,39.0,False,12,9,False,,4930199885324953284,san45derr,6.0,519.1599731445312,-2478.64990234375,17.010000228881836,12672.80029296875,6178.499755859375,2.5999999046325684,-0.5999999865889549,-0.19999999552965164,-3.8999998569488525,227.0,128.0,,0.0095922136463084,0.4529814636018246,5.6889755557262626e-05,True,False,False,False,177.0,False,,enpitsu,76561198039309853,27,3032.300048828125,2294.31005859375,262.94000244140625,8662.999877929688,-17832.099609375,2499.7000122070312,2524.499969482422,4708.800048828125,-1305.0,255.0,255.0,False,0.02051739034037861,-1.3641268861586882,-0.4696675619125035,True,197.0,False,6,False,5,,games5425898691,bf81d8692db,23.0,1787.22998046875,4325.52001953125,17.010000228881836,-319.0999984741211,-11009.3994140625,3.0000001192092896,0.0,-0.19999999552965164,-2373.0999755859375,255.0,0.0,0.009544051472436102,-1.6557725320328582,-3.157360925641248e-05,True,False,6,31.0,False,6,33.0,
44,2780,77,False,False,1,10244.475636778885,-1664.8900146484375,-4779.22998046875,117.05000305175781,-22613.701171875,-2351.0000610351562,3166.9000244140625,1725.3999328613281,2862.0001220703125,2330.500030517578,1.0,-0.7027640673490424,-2.7505646602245353,-0.3152019122549135,bf81d8692db,games5425898691,22.0,-1418.1400146484375,-4731.1298828125,80.7699966430664,-15176.199951171875,-6030.999755859375,2401.9000244140625,4552.900085449219,-3063.5000610351562,367.79998779296875,255.0,154.0,,-0.4299157901618865,-0.07192042934645948,-0.4491370976068137,True,61.0,False,8,7,False,,76561198039309853,enpitsu,27.0,-3705.389892578125,-1520.56005859375,17.020000457763672,2178.300018310547,-14376.099853515625,2.800000011920929,0.19999999552965164,0.5999999865889549,-4.600000083446503,255.0,128.0,False,-0.01675960072164907,-1.7205852175034368,4.8647286233433945e-05,True,False,6,6,140.60712266737414,True,,Snipermaster47,3174726269217609860,7,-2933.93994140625,-1192.56005859375,17.010000228881836,-5743.4002685546875,-10175.800170898438,2.8999999165534973,2.5999999046325684,4.799999892711639,-1194.4000244140625,255.0,40.0,False,-0.009555612655102077,-1.057778883626583,-4.541353319622547e-05,True,39.0,False,12,False,10,,san45derr,4930199885324953284,6.0,-1205.1600341796875,-229.02999877929688,17.010000228881836,-3024.5001220703125,-4145.4998779296875,2.7000001072883606,-0.19999999552965164,0.29999999329447746,-0.7999999821186066,234.0,128.0,-0.009537276292333285,-0.9402669796203585,1.1192351638390883e-05,True,False,False,207.0,False,False,,
45,2833,79,False,False,0,5081.853358840283,3873.1201171875,3384.800048828125,438.42999267578125,-12103.900146484375,25828.5009765625,-4380.10009765625,-2676.099853515625,-129.60000038146973,-3330.0,0.0,0.7180008298993446,1.3055120070657307,1.6366224938078702,3174726269217609860,Snipermaster47,7.0,3921.419921875,3220.300048828125,435.6400146484375,-9620.599975585938,14023.599853515625,528.1000137329102,2856.4999389648438,-2463.699951171875,-4002.5,255.0,255.0,,-0.17843183429019316,1.2598183522332662,-1.8742077386100167,True,0.0,False,14,11,False,,4930199885324953284,san45derr,6.0,1859.449951171875,699.1099853515625,17.010000228881836,3462.2000122070312,5546.5997314453125,2.7000001072883606,0.19999999552965164,-0.09999999776482582,407.5,236.0,128.0,,0.00953400047646484,1.0435977415048598,-0.0002497294386354105,True,False,False,False,207.0,False,,enpitsu,76561198039309853,27,1513.3900146484375,4431.240234375,17.040000915527344,-13664.3994140625,13706.99951171875,4.399999976158142,0.29999999329447746,0.0,0.0,255.0,255.0,,0.016790942459221452,2.3546339018054967,2.157881900244429e-05,True,172.0,False,6,False,6,,games5425898691,bf81d8692db,22.0,2858.699951171875,4083.669921875,17.020000457763672,-8723.200073242188,-9634.7998046875,1.8000000715255737,-0.09999999776482582,-0.09999999776482582,-2292.2000122070312,255.0,0.0,0.009566227188573246,-2.373763629616894,-1.6485143668734816e-05,True,False,8,61.0,False,8,,
46,2893,81,False,False,1,9578.854652662701,-602.22998046875,-4320.9599609375,154.32000732421875,-5349.69970703125,20092.900390625,9463.099975585938,524.0999984741211,5292.8997802734375,-2776.6000366210938,1.0,-0.68145543866075,0.043993532953945806,-0.9110136425706576,76561198039309853,enpitsu,27.0,-456.8900146484375,-4492.240234375,70.05999755859375,-10767.7001953125,10365.50048828125,2960.5999755859375,-932.7999877929688,-2643.5000610351562,3529.7000122070312,255.0,128.0,False,-0.1042313206729857,0.7799057831612128,-0.0012633966225858223,True,98.0,False,8,7,False,,bf81d8692db,games5425898691,22.0,-1902.219970703125,-4866.509765625,125.41999816894531,-1484.1999816894531,2255.2999877929688,-1680.0999450683594,-404.39998626708984,-1716.4999389648438,617.7999877929688,255.0,255.0,,-0.03587551726936272,-1.2913607512907774,-0.7304009765898684,True,False,10,10,61.0,False,,Snipermaster47,3174726269217609860,7,-2168.6298828125,-4972.77001953125,22.139999389648438,-829.5999908447266,200.59999465942383,-126.09999656677246,-279.3000030517578,-468.4000015258789,60.900001525878906,255.0,128.0,,-0.045187033267730006,0.05813324867852292,-0.0252352270530185,True,0.0,False,14,False,12,,san45derr,4930199885324953284,7.0,-360.6199951171875,-2752.030029296875,17.010000228881836,15224.7998046875,530.099983215332,0.5999999865889549,-0.0,0.09999999776482582,2004.7999572753906,255.0,234.0,-0.009587291582331622,3.0418052505502486,8.808958707529526e-06,True,False,False,139.0133506072465,True,False,,
47,2966,83,False,False,0,6595.514522078445,1974.75,-797.97998046875,334.82000732421875,19860.6005859375,-5234.5001220703125,1660.7000732421875,-3698.9999389648438,-3792.9000854492188,2816.0000610351562,0.0,-0.22406172095219423,-2.7676170636738457,1.2902390938983812,4930199885324953284,san45derr,7.0,1850.81005859375,-849.3400268554688,223.27999877929688,19577.80029296875,-11681.600341796875,2346.3999938964844,-204.40000534057617,-465.09998321533203,-218.70000839233398,179.0,178.0,,-0.4829854257244499,-0.6433499869585354,0.03546257848253816,True,40.0,False,4,False,False,,3174726269217609860,Snipermaster47,7.0,3461.4599609375,2407.860107421875,49.9900016784668,3522.39990234375,-18853.599853515625,-1670.3999328613281,648.7999725341797,-906.8000030517578,-161.5999984741211,255.0,128.0,False,-0.14503210816521098,-1.6242139934752713,-0.4134013698084413,True,False,16,14,242.48369883465506,True,,enpitsu,76561198039309853,27,3375.320068359375,288.1000061035156,17.030000686645508,11558.699951171875,-19876.99951171875,5.799999833106995,-1.7000000178813934,3.700000047683716,-259.3000030517578,255.0,128.0,False,0.016746760421984596,-1.0416853906307229,-4.781837048582136e-05,True,0.0,False,8,False,8,,games5425898691,bf81d8692db,22.0,48.790000915527344,4954.14990234375,15.890000343322754,-13547.099609375,-1117.9000091552734,21.600000858306885,-314.6999931335449,183.99999618530273,677.6000213623047,255.0,128.0,0.016369244563925356,-2.9883949798817544,0.01126104027000912,False,False,12,35.93734186695468,True,12,,
48,3073,87,False,False,1,4025.1240802456323,-1990.010009765625,2334.18994140625,154.25999450683594,17757.19970703125,-2638.5000610351562,8036.199951171875,-4477.5,-3178.0999755859375,2418.800048828125,1.0,-0.27733072189100727,-2.07740724311608,0.5887743760627291,76561198039309853,enpitsu,27.0,-2059.5400390625,2365.43994140625,35.7400016784668,16588.199462890625,-13978.00048828125,1857.8999328613281,-1178.1999969482422,1580.2000427246094,2025.8000183105469,255.0,,,-0.02100785239130673,-2.2640823474855893,-0.0925346473950791,True,233.8498323553352,True,10,8,2,,bf81d8692db,games5425898691,23.0,2332.159912109375,-728.530029296875,16.989999771118164,-17880.400390625,5693.499755859375,3.799999952316284,1.5000000596046448,-0.19999999552965164,-811.8000030517578,255.0,36.0,,-0.009610814007470863,0.31488804183399044,-0.00012196270276579839,True,False,12,12,218.8498323553352,True,,Snipermaster47,3174726269217609860,6,-2233.889892578125,2348.39990234375,29.229999542236328,14947.900390625,-8572.60009765625,2779.5999145507812,231.70000076293945,-259.3000030517578,1375.8999633789062,209.0,,,0.003337860736542524,3.12946890567127,0.012188507101626955,True,192.8498323553352,True,16,False,14,,san45derr,4930199885324953284,7.0,-2391.3701171875,4497.64013671875,17.0,14965.6005859375,2131.300048828125,3.8999998569488525,-1.0000000149011612,0.09999999776482582,-145.79999923706055,188.0,,-0.009574436578942592,3.0184299346389105,0.0001417341287614827,True,False,False,242.0,False,4,,
