,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
70,5143,143,False,False,0,5369.351175410727,-139.6999969482422,-175.82000732421875,114.5999984741211,-14514.7998046875,12952.39990234375,9325.800170898438,5003.500061035156,-1029.5999908447266,3147.0001220703125,0.0,0.15519145040599655,0.18277712177379224,0.021265524531087206,bf81d8692db,games5425898691,18.0,-111.5199966430664,-441.9700012207031,82.77999877929688,535.2999877929688,22687.5,2358.9999389648438,-5496.099853515625,180.49999237060547,96.00000381469727,128.0,118.0,0.6410374003813275,1.6643876332151986,0.08425175516645207,True,4,3,0.0,False,False,,76561198039309853,enpitsu,27.0,0.0,-2678.52001953125,17.049999237060547,0.7999999821186066,12685.0,2.7000001072883606,0.29999999329447746,0.0,0.0,255.0,,,0.01676203604198391,1.5706986121649065,-8.795410940076898e-07,True,2,146.0,False,2,False,,XxRamboxX93,7535495033952380612,11.0,0.0,1563.1700439453125,16.989999771118164,0.0,-17174.89990234375,9.300000071525574,0.5999999865889549,0.0,0.0,206.0,,,0.009536779219789907,-1.570804158287167,7.592445270637361e-06,True,4,94.0,False,False,4,,flokizerrr,8555012962064523188,16.0,65.80999755859375,114.29000091552734,117.54000091552734,-11730.799560546875,-15949.3994140625,2533.800048828125,4296.9000244140625,-3240.0,1134.8999786376953,247.0,35.0,,0.8606602364438641,-2.0549022906926737,0.14706902951910275,True,4,False,3,0.0,False,,
71,5145,143,False,False,1,5103.374206471887,226.36000061035156,80.75,164.8800048828125,33498.9990234375,-9352.7001953125,6908.599853515625,-956.9999694824219,-2088.0999755859375,-5542.80029296875,1.0,-0.11755074715913115,-0.1609737886871736,0.2591292090329399,8555012962064523188,flokizerrr,16.0,31.989999771118164,18.739999771118164,129.9600067138672,11738.499755859375,15969.89990234375,110.39999961853027,-4328.500061035156,3363.9999389648438,-443.6000061035156,248.0,15.0,-1.4114664538841009,1.3576800697212352,0.893409628528148,True,4,3,0.0,False,False,,7535495033952380612,XxRamboxX93,11.0,-0.0,-1563.1700439453125,16.989999771118164,-0.0,17174.89990234375,9.300000071525574,-0.5999999865889549,-0.0,0.0,206.0,,,-0.009536779219789907,1.570804158287167,7.592445270637361e-06,True,4,94.0,False,4,False,,enpitsu,76561198039309853,27.0,-0.0,2571.719970703125,17.049999237060547,-0.7999999821186066,-12921.400146484375,2.7000001072883606,-0.29999999329447746,-0.0,0.0,255.0,,,-0.01676203604198391,-1.5706986121649065,-8.795410940076898e-07,True,2,146.0,False,False,2,,games5425898691,bf81d8692db,18.0,109.08000183105469,265.2099914550781,94.79000091552734,319.7999954223633,-18652.900390625,66.30000114440918,5043.0999755859375,836.3999938964844,2028.9999389648438,128.0,117.0,,-1.3246168708145056,-2.0358774913383275,0.2865635870165624,True,4,False,3,0.0,False,,
72,5201,145,False,False,1,6702.559242448531,2302.239990234375,-1413.3800048828125,159.1199951171875,17092.099609375,5238.699951171875,-2512.2999572753906,-1363.0000305175781,1554.6000671386719,5632.5,1.0,-0.09880317081495914,1.2779972092001934,0.48421415876891755,7535495033952380612,XxRamboxX93,11.0,2143.77001953125,-1444.18994140625,126.22000122070312,20406.300048828125,-6954.4000244140625,3806.9000244140625,-1022.3000335693359,1605.5000305175781,-1368.2000732421875,255.0,255.0,0.16402889462544232,-2.0955084501484387,0.008158251072089428,True,6,5,106.0,False,False,,8555012962064523188,flokizerrr,16.0,2925.10009765625,133.5500030517578,96.37000274658203,19613.699951171875,3644.1000366210938,-147.60000228881836,3.4999999403953552,5499.89990234375,-12.300000190734863,233.0,35.0,,0.7367006554446491,0.3286589087662403,-2.8749944723196514,True,5,0.0,False,6,False,,enpitsu,76561198039309853,27.0,1871.31005859375,-504.989990234375,40.34000015258789,10992.900390625,-19939.000244140625,3254.2001342773438,-0.0,-0.0,0.0,128.0,128.0,,-0.01682632412192492,-2.07466279492497,5.949834447711328e-06,True,2,18.0,False,False,4,,games5425898691,bf81d8692db,18.0,664.3400268554688,-520.8699951171875,17.010000228881836,8692.7001953125,-6365.5999755859375,2.0999999344348907,0.5999999865889549,-0.09999999776482582,30.899999141693115,255.0,128.0,,-0.009530612816103014,-2.514024704503802,-8.10286623715202e-05,True,4,False,4,0.0,False,,False
73,5277,148,False,False,1,6411.850714718775,3883.1201171875,-533.530029296875,544.489990234375,-14815.400390625,15084.69970703125,-4220.4998779296875,-2591.199951171875,2840.1998901367188,4606.300048828125,1.0,-0.06158515621643807,1.7716901646117529,-2.348884825134498,7535495033952380612,XxRamboxX93,17.0,4049.39990234375,-738.6199951171875,623.5900268554688,-3679.1000366210938,19084.599609375,-3614.4000244140625,-2173.0999755859375,-8.500000238418579,-54.60000038146973,255.0,255.0,-0.3015768493822054,1.5820206449586423,-1.573854067565619,True,8,6,25.0,False,False,,8555012962064523188,flokizerrr,16.0,3560.090087890625,570.6500244140625,61.58000183105469,1466.199951171875,11941.99951171875,-885.2999877929688,-10.59999942779541,22.000000476837158,-427.7000045776367,207.0,255.0,,-0.05672860906105855,2.0889246478975854,0.06432741935299369,True,6,255.0,False,6,False,,enpitsu,76561198039309853,27.0,3032.110107421875,-3996.360107421875,17.059999465942383,4884.89990234375,9813.300170898438,-4.099999964237213,0.5999999865889549,1.7000000178813934,510.6999969482422,255.0,128.0,,-0.016701763311948246,1.990295901365567,-0.0004352570782213594,True,4,216.94750958617018,True,False,4,,games5425898691,bf81d8692db,18.0,3560.780029296875,246.6699981689453,18.479999542236328,6008.2000732421875,4889.800109863281,-928.7000274658203,-132.5,1285.2000427246094,2871.300048828125,255.0,255.0,,0.034602877902144245,2.485676894100315,-0.024113570977744435,True,4,False,4,,False,,
74,5366,151,False,False,1,1960.4693414173444,460.7799987792969,3228.449951171875,94.55000305175781,-6674.7998046875,7736.099853515625,1785.2999877929688,-4525.799865722656,-3907.5,497.59998321533203,1.0,-0.5547912624579153,0.31401568540426217,2.208946109143431,8555012962064523188,flokizerrr,19.0,335.75,3198.81005859375,108.98999786376953,-12416.700439453125,18923.800048828125,-205.30000686645508,-461.3999938964844,-5303.0999755859375,1383.0999755859375,233.0,128.0,-0.4949452877324387,2.3778630633151376,-2.9730204538609906,True,8,7,100.0,False,False,,7535495033952380612,XxRamboxX93,13.0,731.5399780273438,4692.8701171875,17.010000228881836,-5597.8997802734375,11278.199462890625,2.0999999344348907,0.29999999329447746,-0.5000000074505806,-3.0000001192092896,215.0,128.0,False,-0.009577769832314096,1.110606386511719,5.7303043521041775e-05,True,8,25.0,False,8,False,,enpitsu,76561198039309853,27.0,2653.4599609375,2501.909912109375,17.059999465942383,-8069.6002197265625,21537.80029296875,-3.8999998569488525,-0.09999999776482582,0.09999999776482582,0.0,255.0,128.0,,-0.016774111436936256,1.212306086217047,-1.5665134926662077e-05,True,4,72.0,False,False,4,,games5425898691,bf81d8692db,18.0,1255.77001953125,2097.139892578125,17.010000228881836,-4693.699951171875,6864.6002197265625,2.0999999344348907,-0.29999999329447746,0.9000000357627869,17.40000009536743,255.0,128.0,,-0.009547218918522246,0.9682159815219582,-7.712385353908948e-05,True,6,False,6,,False,,
75,5407,153,False,False,1,1586.1470904524865,-400.6099853515625,4226.39990234375,93.1500015258789,-4623.599853515625,5355.0,0.0,-4539.89990234375,-3919.4000244140625,163.4000015258789,1.0,0.14767035698647762,-1.8871350862560723,-1.2915892096027812,7535495033952380612,XxRamboxX93,13.0,-252.35000610351562,4337.66015625,17.010000228881836,-8877.899780273438,-10826.199951171875,0.09999999776482582,-0.3999999910593033,-0.5999999865889549,-2206.6000366210938,255.0,5.0,-0.009581926595373292,-0.8226227789652817,-4.0495410836778576e-05,True,8,8,2.992920465366818,True,False,,8555012962064523188,flokizerrr,19.0,-1317.0699462890625,4807.919921875,17.010000228881836,-8695.0,-5717.60009765625,2.5,0.09999999776482582,-0.0,2372.5,244.0,239.0,,-0.009536697447631394,-0.6346728898896709,2.6144215060205517e-05,True,8,100.0,False,8,False,,enpitsu,76561198039309853,27.0,215.5399932861328,4502.85986328125,19.530000686645508,-22482.2998046875,248.60000610351562,2957.9998779296875,8.899999856948853,0.09999999776482582,1316.300048828125,255.0,128.0,,-0.016782715195279727,-0.06009247163136737,-8.389801901815131e-05,True,5,0.0,False,False,6,,games5425898691,bf81d8692db,18.0,263.29998779296875,4009.820068359375,20.540000915527344,-6343.4002685546875,14190.899658203125,-2060.2999877929688,-3113.599853515625,-1140.199966430664,999.0000152587891,255.0,169.0,,0.08342045325994876,1.1654735373678222,-0.00663499510118519,True,8,False,8,,False,,False
76,5447,154,False,False,1,4324.671428030216,-3188.570068359375,3719.06005859375,150.7100067138672,-18897.19970703125,-612.0999908447266,1529.7000122070312,-3257.3001098632812,-2841.7001342773438,-1635.8999633789062,1.0,0.4581932277058753,1.1078416403335773,1.3149447836793862,8555012962064523188,flokizerrr,19.0,-3181.8701171875,3668.570068359375,16.329999923706055,-16346.99951171875,-6262.80029296875,-80.0,-232.29999542236328,-36.90000057220459,-315.49999237060547,245.0,101.0,-0.005900471357665276,-0.3652420064571307,0.023632507990398306,True,8,8,58.0,False,False,,7535495033952380612,XxRamboxX93,16.0,-1498.9200439453125,2840.1298828125,118.04000091552734,-9447.100219726562,-15026.400146484375,-160.59999465942383,2488.8999938964844,-4835.7000732421875,-818.8999938964844,255.0,128.0,False,-0.24820103500792373,-3.0261503065239426,-3.1305502291177354,True,9,0.0,False,10,False,,enpitsu,76561198039309853,27.0,-3110.010009765625,4162.85009765625,24.399999618530273,-17847.900390625,-10403.199462890625,3108.2998657226562,-4.000000059604645,34.90000009536743,1069.8999786376953,255.0,128.0,,-0.017694160378456916,-0.5874514119709483,-0.0002673184737516601,True,7,245.54266656598736,True,False,8,,games5425898691,bf81d8692db,18.0,-1470.6400146484375,4407.1201171875,17.010000228881836,-12266.300048828125,-6948.0999755859375,2.0999999344348907,-0.0,-0.0,83.69999885559082,255.0,128.0,,-0.009602141173101101,-0.524029301500752,-4.447414540160248e-05,True,8,False,8,31.0,False,,
77,5458,155,False,False,0,10007.515160598157,3970.179931640625,-3604.75,202.02999877929688,-7854.0997314453125,10005.599975585938,16414.7998046875,-7.799999713897705,4182.099914550781,-4302.300109863281,0.0,0.7693694380128414,-2.6359717001943697,0.09537038070908736,76561198039309853,enpitsu,27.0,3806.22998046875,-3716.1201171875,97.30999755859375,18292.39990234375,11600.799560546875,-168.50000381469727,-3308.800048828125,4389.800109863281,-174.79999542236328,255.0,128.0,1.4039827308986883,-2.670947794004456,2.928260333851265,True,8,7,241.0,False,False,,bf81d8692db,games5425898691,18.0,1916.22998046875,-4041.25,17.010000228881836,7156.5997314453125,11855.799560546875,2.3000000417232513,-0.19999999552965164,-0.29999999329447746,2185.2999877929688,255.0,255.0,,0.00957016016261059,1.0922346190968226,5.2679513086099745e-05,True,8,61.0,False,8,False,,XxRamboxX93,7535495033952380612,16.0,1903.8900146484375,-2186.760009765625,101.95999908447266,9318.200073242188,15169.000244140625,-1208.3000183105469,-1508.0000305175781,2483.000030517578,-833.8999938964844,255.0,128.0,False,-0.4696467018692083,1.266885954412789,-0.6361835717082495,True,10,31.0,False,False,10,,flokizerrr,8555012962064523188,17.0,3862.389892578125,-3457.760009765625,19.959999084472656,16725.50048828125,3240.4998779296875,1555.5999755859375,906.6999816894531,-5180.9002685546875,-1460.0,245.0,93.0,,-0.0920593304377915,0.14911367891314473,-0.00987602101710076,True,8,False,8,58.0,False,,
78,5550,158,False,False,0,6532.218204633089,1685.8199462890625,-860.3400268554688,513.4099731445312,13008.399658203125,28767.2998046875,-3940.5999755859375,3765.7998657226562,3644.89990234375,-1682.7000427246094,0.0,0.5349608355203356,1.408516902530133,-0.5273292094982704,bf81d8692db,games5425898691,18.0,1606.9300537109375,-985.3200073242188,433.5299987792969,8970.700073242188,14328.699951171875,1717.7999877929688,-5258.4002685546875,-1230.999984741211,1040.8999633789062,255.0,214.0,-0.2809297577734961,0.7846567945388888,-0.3102382660895291,True,10,9,0.0,False,False,,76561198039309853,enpitsu,27.0,3413.510009765625,-2098.3798828125,17.059999465942383,-8481.900024414062,5936.6998291015625,1.1999999731779099,-0.5999999865889549,0.09999999776482582,3.1999999284744263,255.0,128.0,,0.01667435334605953,2.5313979857625135,-5.333134758791505e-05,True,8,241.0,False,8,False,,XxRamboxX93,7535495033952380612,14.0,3608.52001953125,4144.2001953125,21.739999771118164,-15232.2998046875,10429.599609375,-328.80001068115234,-957.6999664306641,479.70001220703125,3058.699951171875,255.0,242.0,False,0.08514849144648197,2.8886237059155797,-0.16170250679987275,True,10,224.0,False,False,10,,flokizerrr,8555012962064523188,17.0,3848.10009765625,1871.530029296875,97.98999786376953,-776.6000366210938,22852.80029296875,-2478.800048828125,-1884.1000366210938,-42.89999961853027,609.5999908447266,235.0,128.0,False,-0.29996298470449984,1.3548566646179012,-0.13143190673448737,,10,False,10,,False,,
79,5586,159,False,False,1,8721.456169983529,-3288.449951171875,-2512.070068359375,309.04998779296875,-14020.2001953125,14839.3994140625,17768.199462890625,5886.9000244140625,-847.2000122070312,790.9999847412109,1.0,1.1849381923276245,1.0990619490666735,-0.878674236531411,7535495033952380612,XxRamboxX93,14.0,-3196.830078125,-2775.340087890625,168.50999450683594,-7747.80029296875,21417.60009765625,3167.39990234375,-2543.000030517578,-2511.9000244140625,819.8000335693359,255.0,131.0,0.3181030763427974,0.8962038544401093,-0.08647312873870829,True,12,11,200.0,False,False,,8555012962064523188,flokizerrr,17.0,-2692.06005859375,-4246.1298828125,17.010000228881836,18780.699462890625,-9967.999877929688,2.199999988079071,1.5999999642372131,-0.7000000029802322,1501.0000610351562,234.0,235.0,False,-0.009586566595161152,-2.687393975050412,0.0001046794932656503,True,10,,False,10,False,,enpitsu,76561198039309853,27.0,-1993.0799560546875,1105.4300537109375,17.059999465942383,11554.599609375,-8076.5997314453125,1.1999999731779099,0.7000000029802322,0.29999999329447746,0.0,255.0,255.0,,-0.016714954794311964,-2.531545206929818,-3.094942196792882e-05,True,8,255.0,False,False,8,,games5425898691,bf81d8692db,18.0,-2763.449951171875,-815.27001953125,283.6600036621094,-9315.599975585938,-14420.999755859375,-4289.700012207031,1439.1000366210938,-354.50000762939453,62.5,255.0,128.0,,0.24308563763524593,-1.2447478168935175,0.06118830601423624,True,10,False,10,0.0,False,,False
80,5778,166,False,False,0,8843.355295866548,-89.47000122070312,-3666.5,300.8299865722656,-1072.699966430664,22063.40087890625,4225.299987792969,3562.2000122070312,-2797.9998779296875,2246.0000610351562,0.0,-1.3829389788248152,-2.1990868445072413,0.293853850531578,76561198039309853,enpitsu,27.0,-104.43000030517578,-3838.68994140625,220.69000244140625,197.99999237060547,10569.49951171875,1268.1999969482422,-3667.0001220703125,-3183.5000610351562,-2582.0999145507812,255.0,255.0,0.18737566912300027,1.5627145485777878,-0.5796875910226135,True,10,9,182.0,False,False,,bf81d8692db,games5425898691,18.0,-852.1599731445312,-5006.18017578125,17.010000228881836,12880.699462890625,-6217.7001953125,2.3000000417232513,0.0,0.5999999865889549,2060.800018310547,128.0,255.0,,0.009602599917890246,-0.38296073197069,1.2364647669766851e-05,True,12,122.0,False,12,False,,XxRamboxX93,7535495033952380612,19.0,-1076.5400390625,-4614.5,17.010000228881836,-12578.499755859375,-3652.60009765625,2.3000000417232513,0.0,0.0,-2286.1000061035156,255.0,20.0,False,0.009558298060290413,-2.9269231971895713,-2.818319293718018e-05,True,14,0.0,False,False,14,,flokizerrr,8555012962064523188,16.0,551.5599975585938,-593.77001953125,17.010000228881836,3990.4000854492188,-7725.30029296875,2.3999999463558197,0.29999999329447746,0.0,-2253.6000061035156,128.0,6.0,False,0.00961914438949978,-1.1354255916915537,-3.676978172620337e-05,True,12,False,12,176.0,False,,False
81,5866,170,False,False,1,7611.84120403063,70.3499984741211,-2426.929931640625,172.25,-17148.499755859375,-8202.100219726562,4730.299987792969,1959.4999694824219,2520.399932861328,-2275.2999877929688,1.0,0.6166720484503745,2.6161019019212954,2.222286188495246,8555012962064523188,flokizerrr,16.0,200.25999450683594,-2474.800048828125,86.86000061035156,-15432.19970703125,-10859.3994140625,2702.0001220703125,-452.40001678466797,-3989.1000366210938,482.40001678466797,238.0,0.0,-0.03093317773760109,-0.6785135156239994,0.038478491641113055,True,14,13,83.03235278334668,True,False,,7535495033952380612,XxRamboxX93,19.0,3567.9599609375,-92.68000030517578,17.0,-3769.4000244140625,-20927.39990234375,1.0000000149011612,-0.0,0.5000000074505806,-185.0,255.0,128.0,,-0.009603257850906223,-1.372602177784377,0.00011860388674390875,True,16,245.61038289018856,True,16,False,,enpitsu,76561198039309853,27.0,-264.8900146484375,-1860.469970703125,17.030000686645508,-5299.000244140625,-22319.69970703125,5.199999809265137,1.2999999523162842,6.1000001430511475,1007.6000213623047,128.0,128.0,,-0.016779982706246564,-1.368892630444909,0.00016370734774575634,True,10,21.313152490123624,True,False,11,,games5425898691,bf81d8692db,18.0,-239.10000610351562,-129.38999938964844,17.010000228881836,-7860.2001953125,-21360.2001953125,2.0999999344348907,0.7000000029802322,2.199999988079071,-440.40000915527344,255.0,64.0,,-0.009602091171404994,-1.2068432430724527,3.2841899057799243e-05,True,14,False,14,100.0,False,,
82,5921,172,False,False,0,4214.473805439808,3160.97998046875,3998.639892578125,177.02999877929688,18989.69970703125,22413.40087890625,-86.89999580383301,769.8000335693359,2383.300018310547,-3972.0999145507812,0.0,-0.011025080553672129,0.558378476336419,-1.5495322245883631,bf81d8692db,games5425898691,18.0,3079.27001953125,3818.840087890625,143.8000030517578,12936.600341796875,18923.199462890625,1885.8000183105469,-1797.1000671386719,957.3999786376953,66.19999885559082,255.0,128.0,-0.2682470827239988,1.0712704648327587,-0.007981406951794405,True,16,15,81.0,False,False,,76561198039309853,enpitsu,27.0,124.05999755859375,5956.3701171875,160.27999877929688,-722.6000213623047,420.2000045776367,1347.8999328613281,602.0000076293945,-1551.300048828125,1218.0999755859375,255.0,255.0,False,0.6138591406077819,-2.7498409329722735,-1.0191798777507828,True,12,0.0,False,12,False,,XxRamboxX93,7535495033952380612,12.0,-1794.93994140625,4236.10009765625,17.0,16575.50048828125,15022.2998046875,3.3000001311302185,-0.5999999865889549,-0.3999999910593033,-37.30000019073486,201.0,128.0,,0.009586426900580616,0.7315834698493912,8.435724839118875e-05,True,16,212.0,False,False,16,,flokizerrr,8555012962064523188,16.0,,,,,,,,,,,,,,,,True,,,,,,,
83,5999,174,False,False,1,8968.406395323507,-905.1500244140625,-3645.679931640625,984.739990234375,-14156.99951171875,9114.69970703125,1690.5999755859375,3277.2000122070312,-4467.699890136719,-2301.7999267578125,1.0,0.6291053114089711,2.2914374932889174,3.1328145689589184,7535495033952380612,XxRamboxX93,15.0,-701.6799926757812,-3684.169921875,910.0399780273438,-5199.000244140625,6084.000244140625,6086.400146484375,3936.7999267578125,2232.100067138672,-3125.4000854492188,128.0,224.0,0.04590527070549803,-0.8100237539726672,2.024372662918534,True,18,16,107.0,False,4,,8555012962064523188,flokizerrr,16.0,1856.3800048828125,-4136.35986328125,17.010000228881836,-10902.099609375,5132.19970703125,1.4000000059604645,-0.29999999329447746,-0.0,5.400000214576721,232.0,128.0,,-0.009561916616741299,0.43910735846284316,-2.776987623222708e-05,True,False,62.0,False,False,False,,enpitsu,76561198039309853,27.0,6.050000190734863,-3261.31005859375,17.049999237060547,-2991.6000366210938,11876.8994140625,2.5,-0.7000000029802322,-0.0,0.09999999776482582,128.0,128.0,False,-0.016799090984514847,1.3239951890811614,-7.517348564534427e-06,True,12,31.0,False,False,12,,games5425898691,bf81d8692db,18.0,-2407.719970703125,-4640.2900390625,16.989999771118164,8324.600219726562,10335.899658203125,2.3999999463558197,-0.0,0.5000000074505806,1473.6000061035156,255.0,238.0,,-0.009549368930603897,2.2356218451274374,0.00019012620015431306,True,16,False,16,195.44201284326533,True,,True
84,6140,180,False,False,0,5605.561045682951,2684.840087890625,827.239990234375,193.30999755859375,5946.500244140625,20738.40087890625,5327.80029296875,2290.5999755859375,-2973.5000610351562,4680.899963378906,0.0,0.20066576753074175,2.766451346270688,2.712601779268404,bf81d8692db,games5425898691,18.0,2549.2099609375,598.7000122070312,133.02000427246094,10164.500122070312,12590.6005859375,1725.3999328613281,2807.9000854492188,4510.4998779296875,1421.3999938964844,255.0,110.0,0.08923784852428995,0.4510303568587299,0.6536548978108367,True,18,17,193.56659795904673,True,False,,76561198039309853,enpitsu,27.0,167.0500030517578,-4669.27978515625,17.049999237060547,5424.1998291015625,-8894.69970703125,4.1999998688697815,1.0999999940395355,0.19999999552965164,2745.0,255.0,255.0,False,0.016636467361450254,0.3796178433956008,-3.945845025867579e-05,True,12,118.0,False,12,False,,XxRamboxX93,7535495033952380612,15.0,2849.489990234375,1064.280029296875,161.7899932861328,-5345.0,-20371.199951171875,2697.5,5377.9998779296875,-1052.3999786376953,467.40001678466797,255.0,229.0,False,0.1865526910575729,-2.4785986541737532,-0.06318508288295197,True,17,0.0,False,4,20,,flokizerrr,8555012962064523188,16.0,1510.4300537109375,4098.97021484375,17.010000228881836,-11604.69970703125,-7455.3997802734375,2.0999999344348907,0.29999999329447746,0.19999999552965164,342.5,232.0,128.0,False,0.00958298740427253,-2.536841403735062,-0.00015839310149017114,True,False,False,False,63.0,False,,
85,6141,180,False,False,1,6993.7578527780715,-2684.6298828125,-867.6400146484375,217.86000061035156,18740.6005859375,8661.900024414062,12731.300048828125,4523.699951171875,-493.1999969482422,-3910.4998779296875,1.0,-0.2633579873247654,-2.831016528085654,2.691092093745788,7535495033952380612,XxRamboxX93,15.0,-2849.489990234375,-1064.280029296875,161.7899932861328,5345.0,20371.199951171875,2697.5,-5377.9998779296875,1052.3999786376953,467.40001678466797,255.0,229.0,-0.1865526910575729,2.4785986541737532,-0.06318508288295197,True,20,17,0.0,False,4,,8555012962064523188,flokizerrr,16.0,-1510.4300537109375,-4098.97021484375,17.010000228881836,11604.69970703125,7455.3997802734375,2.0999999344348907,-0.29999999329447746,-0.19999999552965164,342.5,232.0,128.0,False,-0.00958298740427253,2.536841403735062,-0.00015839310149017114,True,False,63.0,False,False,False,,enpitsu,76561198039309853,27.0,-209.61000061035156,4731.5,17.049999237060547,-4725.0,6292.39990234375,5.099999904632568,-1.0000000149011612,-0.9000000357627869,3441.9000244140625,255.0,255.0,False,-0.016633987030515798,-0.6373358118629608,0.00011932738842559174,True,12,118.0,False,False,12,,games5425898691,bf81d8692db,18.0,-2635.02001953125,-700.0499877929688,140.27999877929688,-9985.399780273438,-10928.599853515625,-277.99999237060547,-2941.300048828125,-4643.599853515625,186.5999984741211,255.0,113.0,,-0.34270475478973544,-0.6848006029942642,1.2191588598929246,True,18,False,17,190.44917858031488,True,,False
86,6247,183,False,False,0,7997.847310654278,-3913.8701171875,-2266.6201171875,228.1699981689453,12020.699462890625,21962.60009765625,10617.39990234375,5319.7998046875,1811.199951171875,-2101.999969482422,0.0,0.39572314901388217,-3.0008018585983267,0.6918845219414724,76561198039309853,enpitsu,27.0,-3923.10009765625,-2451.030029296875,109.16999816894531,2362.5999450683594,22653.30078125,3200.5999755859375,-1025.8000183105469,4103.599853515625,-1068.3000183105469,128.0,0.0,0.017203438423286557,1.8032070084348188,0.05252712313098197,True,14,13,184.0,False,False,,bf81d8692db,games5425898691,18.0,2736.449951171875,-4651.27978515625,16.719999313354492,-15595.999755859375,-10364.000244140625,60.19999980926514,22.799999713897705,-2.0999999344348907,-2327.7999877929688,255.0,0.0,,0.008766759589552595,-2.6776720267354936,0.0010674883027853375,True,20,251.77167336146036,True,20,False,,XxRamboxX93,7535495033952380612,12.0,3263.43994140625,1668.9100341796875,120.16999816894531,-699.5999908447266,16488.800048828125,-141.5999984741211,-5157.19970703125,-1847.5,489.0999984741211,255.0,128.0,False,-1.0384668416787857,0.11514799672231477,1.8218700404736696,True,20,0.0,False,4,22,,flokizerrr,8555012962064523188,20.0,-3835.469970703125,1893.22998046875,18.209999084472656,971.6000366210938,-20359.200439453125,-46.39999866485596,29.000000953674316,-186.00000381469727,429.90001678466797,232.0,175.0,False,0.014118298068265494,-1.52154357784249,-0.04599745422761374,True,False,False,False,255.0,False,,False
87,6341,187,False,False,1,9624.587531179961,374.1600036621094,-4470.43017578125,210.9600067138672,13849.49951171875,14975.400390625,2753.5000610351562,4047.39990234375,4302.699890136719,1051.1000061035156,1.0,-0.8098473151866652,-2.7154144922960524,-0.7587067966325752,7535495033952380612,XxRamboxX93,18.0,341.44000244140625,-4616.1201171875,268.8800048828125,18358.399658203125,3287.3001098632812,-151.09999656677246,-5497.60009765625,-94.49999809265137,130.6999969482422,255.0,226.0,-0.5576065466197255,-2.390779875020015,-2.7218214165747,True,24,21,202.0,False,4,,8555012962064523188,flokizerrr,18.0,-554.0700073242188,-4297.27001953125,16.989999771118164,-3358.3999633789062,-21886.0009765625,4.799999892711639,-0.0,0.3999999910593033,1913.2000732421875,232.0,235.0,False,-0.0096009358366921,-1.4872719169877648,5.697583514557566e-05,True,False,220.0,False,False,False,,enpitsu,76561198039309853,27.0,1236.1800537109375,-874.280029296875,17.049999237060547,-9480.2001953125,13094.100341796875,2.5999999046325684,0.3999999910593033,-0.5000000074505806,-6.1000001430511475,255.0,0.0,False,-0.0167811685534484,0.9449045864277448,5.732790393577372e-05,True,14,255.0,False,False,14,,games5425898691,bf81d8692db,18.0,-72.36000061035156,-114.72000122070312,17.010000228881836,10718.699951171875,-7828.2000732421875,2.3000000417232513,-0.0,-0.09999999776482582,-1745.5999755859375,255.0,0.0,,-0.009570314005088185,-2.495676344928009,-0.00025039800744945553,True,22,False,22,184.0,False,,False
