,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
78,5645,162.0,False,False,0,8392.977431757763,-2886.39990234375,-3013.550048828125,198.8800048828125,-1443.3000183105469,12548.199462890625,14169.200439453125,5832.8997802734375,-1314.4000244140625,499.00001525878906,0.0,-0.1253967790952377,-0.9388923159801962,3.0292869083940452,76561198039309853,enpitsu,27.0,-2902.050048828125,-3149.159912109375,82.47000122070312,49.29999828338623,17968.299560546875,2158.5000610351562,-3963.9999389648438,-3765.7000732421875,596.3000106811523,255.0,128.0,False,0.5111248685383378,1.4137930030447532,-0.4843373466044368,True,7,False,8,232.0,False,,bf81d8692db,games5425898691,18.0,729.3200073242188,1373.8900146484375,17.010000228881836,5833.699951171875,-11047.19970703125,2.3000000417232513,-1.5999999642372131,2.800000011920929,-1432.7000427246094,255.0,0.0,,0.009569842270227093,-1.0874531258549178,-0.00015562721447132295,True,10,25.0,False,8,4,,VTS_Sem070,2298688272173828900,6.0,-3564.9599609375,-2468.97998046875,51.36000061035156,-12929.49951171875,-18776.800537109375,-3042.60009765625,-442.40001678466797,-818.6000061035156,-710.1999664306641,255.0,0.0,,-0.2287900035896353,-1.8086759405032986,-0.2848978763368355,True,20,18,122.0,False,4,,LagacyyPP,7864449511119550642,5.0,-3226.090087890625,3171.409912109375,17.020000457763672,4753.399963378906,-15720.50048828125,-2.0999999344348907,-1.5999999642372131,4.399999976158142,815.2999877929688,255.0,128.0,False,0.009611318153921801,-1.221452543268652,-0.00020198040086839706,True,211.1730837950142,True,10,8,False,
79,5760,166.0,False,False,0,4073.484886564014,-3423.929931640625,1945.81005859375,320.8299865722656,10653.399658203125,22354.3994140625,1294.2999267578125,3164.4000244140625,4557.9998779296875,-2282.5999450683594,0.0,-0.07761482212630606,-0.9845707889742287,2.8778497146754143,76561198039309853,enpitsu,27.0,-3511.929931640625,1807.550048828125,196.02999877929688,-1028.6000061035156,19965.999755859375,1634.1999816894531,-4571.300048828125,2896.0000610351562,-982.5,255.0,0.0,False,0.6556940067709629,1.9510297598603552,0.6089392135691921,True,9,False,10,195.0,False,,bf81d8692db,games5425898691,18.0,3466.64990234375,442.3900146484375,16.989999771118164,-3326.199951171875,17444.49951171875,2.7000001072883606,0.19999999552965164,-0.7000000029802322,1857.5,255.0,255.0,,0.009605354272737784,1.8137881696846145,8.1364681097824e-05,True,12,248.72577218599216,True,10,4,,VTS_Sem070,2298688272173828900,6.0,-2862.580078125,160.0800018310547,17.0,-2267.899932861328,13916.500244140625,3.3000001311302185,0.0,-0.7999999821186066,-2.3000000417232513,255.0,128.0,False,0.009600357361803775,1.731942665519484,7.101800292696362e-05,True,22,20,255.0,False,4,,LagacyyPP,7864449511119550642,5.0,-3377.7099609375,3655.18994140625,17.020000457763672,7624.69970703125,-1375.0,1.0999999940395355,0.09999999776482582,0.09999999776482582,2765.0,255.0,255.0,False,0.009530387793951128,-0.07800262506155627,3.303328667529855e-05,True,208.0,False,10,8,False,
80,5839,169.0,False,False,1,8769.458882611118,1032.280029296875,-3628.39990234375,145.55999755859375,-25103.60107421875,4071.4999389648438,3266.0000610351562,-3632.5,513.8000106811523,-4747.699890136719,1.0,-0.7938979955878216,-0.5713297999580067,1.3095749651288233,2298688272173828900,VTS_Sem070,6.0,1247.7900390625,-3618.93994140625,95.83000183105469,-14635.899658203125,-6987.7001953125,1971.1000061035156,498.8999938964844,-1270.999984741211,-415.6999969482422,255.0,0.0,,-0.2791572197426587,-0.8152554954677759,0.03663038688896825,True,20,4,24,213.0,False,,7864449511119550642,LagacyyPP,5.0,1179.449951171875,-3947.6298828125,64.37000274658203,-15763.900146484375,14310.10009765625,2968.699951171875,-749.8000335693359,-4469.100036621094,2801.199951171875,255.0,216.0,,-0.09897694771017858,0.7566941644705641,-0.028845714685227,True,12,138.0,False,9,False,,enpitsu,76561198039309853,27.0,1328.3800048828125,-3350.360107421875,17.030000686645508,-21661.69921875,7730.9002685546875,0.7999999821186066,-0.29999999329447746,-0.0,2.3000000417232513,255.0,255.0,,-0.01677604007302611,0.34254518289186286,-2.734816450894952e-05,True,10,10,71.0,False,False,,games5425898691,bf81d8692db,18.0,766.0399780273438,-2806.199951171875,16.989999771118164,11526.600341796875,-14789.599609375,4.799999892711639,0.3999999910593033,-0.7999999821186066,-1866.199951171875,128.0,0.0,,-0.009653214587281897,-2.17244975755203,-8.859373269343251e-05,True,214.0,False,12,10,4,
81,5937,173.0,False,False,1,8977.415902074403,-3817.18994140625,-2500.669921875,1135.3900146484375,14285.50048828125,16687.900390625,11755.0,2690.10009765625,-5341.500244140625,480.6999969482422,1.0,0.1984046417673804,-2.294809005203076,-2.0456070488192934,7864449511119550642,LagacyyPP,6.0,-3979.550048828125,-2439.050048828125,1135.1800537109375,3811.400146484375,9361.500244140625,5760.2001953125,-4331.700134277344,705.5000305175781,-1990.3999328613281,174.0,28.0,False,-0.1452272689326226,1.7969843406469332,1.6031398193327595,True,10,False,14,136.0,False,,2298688272173828900,VTS_Sem070,6.0,-3936.68994140625,-2643.320068359375,978.1599731445312,13139.3994140625,15291.600341796875,5577.5,157.29999542236328,3513.800048828125,2383.6000061035156,255.0,0.0,,0.6151884001356056,1.5878685331021394,1.6344909374074208,True,26,255.0,False,23,4,,enpitsu,76561198039309853,27.0,-9.9399995803833,-1873.780029296875,17.030000686645508,102.5,14082.099609375,5.099999904632568,-0.0,0.19999999552965164,291.3999938964844,255.0,128.0,,-0.01677954936325695,1.551444478918721,-0.00015809470610581337,True,10,10,0.0,False,False,,games5425898691,bf81d8692db,18.0,-2108.9599609375,280.05999755859375,17.010000228881836,-13635.899658203125,13549.7998046875,2.3000000417232513,-0.5999999865889549,0.7000000029802322,-1838.9999389648438,255.0,0.0,,-0.009596234132513393,0.8362163774362141,-0.00012541875821970674,True,201.0,False,14,12,4,
82,6013,175.0,False,False,0,6732.788774052188,305.69000244140625,-1484.6800537109375,410.6499938964844,-32633.20068359375,5718.499755859375,-9343.400268554688,-4236.199951171875,-752.0999908447266,4181.9000244140625,0.0,0.026376923216958018,2.466994876294021,2.0129567814373557,bf81d8692db,games5425898691,18.0,457.05999755859375,-1576.6700439453125,390.30999755859375,-12250.899658203125,8910.999755859375,3240.0,188.89999389648438,-3352.3001098632812,4356.099853515625,255.0,216.0,,0.15945873498181043,2.323547789624418,0.15636456268732424,True,13,4,16,141.34796536609687,True,,76561198039309853,enpitsu,27.0,138.4499969482422,-1738.300048828125,174.25,-186.90000534057617,5094.200134277344,2765.4998779296875,-5496.300048828125,-201.5999984741211,0.0,0.0,128.0,,-0.42728864753945683,-1.5340711397241305,-3.5406197512708066e-05,True,14,61.0,False,13,False,,VTS_Sem070,2298688272173828900,6.0,405.1600036621094,-1314.530029296875,113.77999877929688,-15307.39990234375,-8652.7001953125,5439.89990234375,162.70000457763672,-84.89999771118164,43.400001525878906,128.0,128.0,,0.04032886272620508,-2.681000687929348,-0.04271783101779934,False,28,24,242.0,False,6,,LagacyyPP,7864449511119550642,5.0,2904.830078125,-174.4600067138672,206.22999572753906,-3987.0001220703125,-9300.700073242188,-12211.800537109375,-716.3999938964844,-637.599983215332,220.10000228881836,191.0,52.0,False,-0.17316167673123356,3.0746516947877516,0.582142896995685,True,136.0,False,14,10,False,
83,6100,179.0,False,False,1,5176.071752096779,1912.3900146484375,64.69999694824219,203.47000122070312,14854.49951171875,17976.99951171875,2397.5999450683594,-147.70000457763672,-758.3999633789062,5950.0,1.0,0.4101443638712951,-0.28184189012969446,2.2436176256273743,7864449511119550642,LagacyyPP,5.0,1740.469970703125,-69.36000061035156,169.41000366210938,22852.39990234375,271.49999618530273,2558.699951171875,807.3000335693359,2056.999969482422,589.900016784668,242.0,0.0,,-0.024408032414288197,2.2037385984026288,0.020645640948085284,True,11,False,16,50.0,False,,2298688272173828900,VTS_Sem070,6.0,3834.2900390625,1711.0699462890625,17.959999084472656,2598.599853515625,-13881.500244140625,156.30000114440918,120.50000190734863,-560.2000045776367,-245.59999465942383,255.0,128.0,,-0.0012823280325217259,-1.73336280568012,0.034253720172029684,True,28,242.0,False,24,6,,enpitsu,76561198039309853,27.0,1425.6600341796875,318.44000244140625,153.2899932861328,16628.299560546875,5147.5,3152.9000854492188,-4179.89990234375,709.7000122070312,460.09998321533203,,255.0,,-0.016736641966391536,-2.9782112469012847,-0.05330356451113323,True,16,15,27.0,False,False,,games5425898691,bf81d8692db,18.0,3687.360107421875,586.5999755859375,17.0,2416.6000366210938,14451.300048828125,3.4999999403953552,-0.09999999776482582,-0.09999999776482582,2080.5999755859375,255.0,255.0,,-0.009580116792423094,1.669878234995651,2.1525021350161454e-05,True,255.0,False,16,14,4,
84,6123,180.0,False,False,0,7044.435376712634,-3122.02001953125,-1543.47998046875,191.57000732421875,9677.60009765625,3358.0999755859375,9106.799926757812,2480.2000427246094,-4311.000061035156,3356.0000610351562,0.0,-0.5694122744918663,-1.0008129279286595,2.4622745310045775,bf81d8692db,games5425898691,18.0,-3197.14990234375,-1640.75,105.22000122070312,11983.900146484375,-8166.099853515625,1394.9000549316406,-3429.8001098632812,3902.0001220703125,1805.7000732421875,255.0,227.0,,0.44784341780489595,-0.48915881117075183,-0.5786629794554367,True,15,4,18,255.0,False,,76561198039309853,enpitsu,27.0,-2928.610107421875,-742.7000122070312,166.9499969482422,-17762.5,-4985.0,-1506.9999694824219,2034.6000671386719,112.79999732971191,298.799991607666,,128.0,,-0.053719087394750786,3.0084268979530058,0.7543486820891182,True,16,27.0,False,16,False,,VTS_Sem070,2298688272173828900,6.0,-3749.760009765625,-541.3699951171875,16.510000228881836,9693.400268554688,8195.999755859375,81.09999656677246,15.59999942779541,51.19999885559082,-2880.10009765625,255.0,0.0,False,0.006534436411149462,0.5419709360356041,-0.006208203952127122,True,28,24,238.8808344615403,True,6,,LagacyyPP,7864449511119550642,5.0,-3544.860107421875,182.1199951171875,171.3800048828125,-20413.699951171875,1184.1000366210938,-1637.8999328613281,-204.89999771118164,-1788.9999389648438,579.0000152587891,189.0,255.0,,-0.2987309618978939,-2.1229246225866913,-0.7938430291868105,True,50.0,False,16,12,False,
85,6193,182.0,True,True,0,5846.6268864166805,-757.6599731445312,-704.989990234375,368.6099853515625,8889.89990234375,32018.30078125,-2566.9000244140625,-2623.599853515625,-3311.0000610351562,-1961.4999389648438,0.0,-0.6658271347662417,-1.105484239601479,-1.1259018407016244,bf81d8692db,games5425898691,18.0,-782.010009765625,-898.0800170898438,328.7300109863281,7961.199951171875,21227.900390625,3871.9000244140625,-4872.60009765625,1876.6999816894531,1727.5999450683594,255.0,70.0,,-0.1854873476796811,1.4957710183985293,0.3014410595538515,True,17,4,20,179.89093337007742,True,,76561198039309853,enpitsu,27.0,-3243.260009765625,-3884.169921875,17.049999237060547,8289.89990234375,-15314.100341796875,2.5999999046325684,0.0,0.5999999865889549,0.0,255.0,255.0,,0.01676659001682579,-1.0746448675403026,5.192835308536041e-05,True,16,0.0,False,16,False,,VTS_Sem070,2298688272173828900,5.0,-573.0599975585938,384.4599914550781,17.010000228881836,13442.60009765625,6050.2001953125,0.09999999776482582,-0.5000000074505806,-0.3999999910593033,2455.0999450683594,255.0,253.0,False,0.009607897879763417,0.5308467591401838,-3.256630041111063e-05,True,28,24,184.91012482489307,True,6,,LagacyyPP,7864449511119550642,6.0,-1979.77001953125,-250.52000427246094,34.97999954223633,11220.30029296875,7322.80029296875,3201.400146484375,0.5000000074505806,0.0,2318.8999938964844,255.0,245.0,False,0.009554161414087868,0.67910763704648,5.067515049591623e-05,True,0.0,False,17,12,False,
86,6510,184.0,False,True,0,5264.137961718318,8.779999732971191,-45.79999923706055,123.12000274658203,4463.999938964844,27573.9990234375,8773.200073242188,5745.8001708984375,694.3000030517578,-1582.2000122070312,0.0,0.022583185146683685,0.007575324957081474,-0.09195126645119646,76561198039309853,enpitsu,27.0,-6.619999885559082,-195.39999389648438,93.93000030517578,-62.5,22951.99951171875,23.599998950958252,-5499.89990234375,-15.299999713897705,0.09999999776482582,255.0,128.0,,1.3987432017188215,1.573923935973329,0.0003183701311792689,True,1,False,2,31.0,False,,bf81d8692db,games5425898691,17.0,2770.679931640625,-4036.010009765625,17.010000228881836,20206.8994140625,-2815.10009765625,2.3000000417232513,-0.29999999329447746,0.09999999776482582,1959.7000122070312,255.0,255.0,,0.009582547641997913,-0.0677238858208223,3.705254219126425e-05,True,False,0.0,False,False,False,,VTS_Sem070,2298688272173828900,6.0,-36.2400016784668,144.4600067138672,16.81999969482422,-420.40000915527344,-22206.8994140625,35.09999990463257,-19.600000381469727,-9.900000095367432,-1758.3999633789062,255.0,0.0,False,0.010712968913466849,-1.6393548279404397,7.539141217533458e-05,True,4,4,25.96633119480585,True,False,,LagacyyPP,7864449511119550642,5.0,-3385.219970703125,3894.280029296875,16.989999771118164,-17655.6005859375,-10321.600341796875,4.799999892711639,0.5999999865889549,0.19999999552965164,1963.3000183105469,248.0,255.0,False,0.009584579291612756,-2.541292016792604,6.937420906321999e-05,True,255.0,False,4,4,False,
87,6511,184.0,False,False,1,5217.391578991389,-53.529998779296875,9.739999771118164,158.66000366210938,-21737.5,-8992.19970703125,16102.900390625,-2092.7999877929688,-770.0,-5570.10009765625,1.0,-0.035492295343359355,0.06031407237892755,-0.08728928351801264,2298688272173828900,VTS_Sem070,6.0,38.869998931884766,-40.29999923706055,11.979999542236328,-268.700008392334,11959.3994140625,231.29999160766602,-1587.2000122070312,2297.899932861328,1872.2999572753906,255.0,0.0,False,0.05600803388475176,1.3217680455535055,-0.15600362258683512,True,4,False,4,22.833187085326006,True,,7864449511119550642,LagacyyPP,5.0,3385.219970703125,-3894.280029296875,16.989999771118164,17655.6005859375,10321.600341796875,4.799999892711639,-0.5999999865889549,-0.19999999552965164,1963.3000183105469,248.0,255.0,False,-0.009584579291612756,2.541292016792604,6.937420906321999e-05,True,4,255.0,False,4,False,,enpitsu,76561198039309853,27.0,6.619999885559082,195.39999389648438,93.93000030517578,62.5,-22951.99951171875,23.599998950958252,5499.89990234375,15.299999713897705,0.09999999776482582,255.0,128.0,,-1.3987432017188215,-1.573923935973329,0.0003183701311792689,True,2,1,31.0,False,False,,games5425898691,bf81d8692db,17.0,-2770.679931640625,4036.010009765625,17.010000228881836,-20206.8994140625,2815.10009765625,2.3000000417232513,0.29999999329447746,-0.09999999776482582,1959.7000122070312,255.0,255.0,,-0.009582547641997913,0.0677238858208223,3.705254219126425e-05,True,0.0,False,False,False,False,
88,6598,187.0,False,False,0,5288.1627836519165,3626.27001953125,2398.8798828125,208.8800048828125,1612.4000549316406,30359.599609375,10201.199951171875,2985.4000854492188,-4736.7999267578125,-2156.1000061035156,0.0,-0.5335106986991538,0.9748487355058844,-2.4533840338295407,bf81d8692db,games5425898691,18.0,3591.909912109375,2229.570068359375,152.3699951171875,-1076.2999725341797,20643.30078125,1375.3999328613281,-824.0000152587891,-4536.7999267578125,841.2000274658203,255.0,240.0,,-0.00593618137752259,1.286654991237028,-0.32195233057440903,True,3,False,4,226.8154925172047,True,,76561198039309853,enpitsu,27.0,1371.219970703125,325.7699890136719,17.030000686645508,10281.400146484375,8260.10009765625,5.099999904632568,0.29999999329447746,0.19999999552965164,25.399999618530273,255.0,128.0,,0.016742940817481736,0.6799935054610519,-4.596814279687594e-05,True,2,31.0,False,2,False,,VTS_Sem070,2298688272173828900,6.0,-3922.510009765625,898.8200073242188,34.130001068115234,438.80001068115234,21208.00048828125,-66.90000057220459,-724.4000244140625,2.8999999165534973,-1795.7000732421875,255.0,47.0,False,0.039745207290247477,1.4981455444509286,0.38510004573577766,True,6,6,211.14394833964684,True,False,,LagacyyPP,7864449511119550642,5.0,200.9600067138672,4447.97021484375,17.0,12302.80029296875,4770.10009765625,3.3000001311302185,0.3999999910593033,-1.4000000059604645,-1.1999999731779099,128.0,128.0,False,0.009751479878399362,0.36965975836935155,6.54701261296927e-06,True,218.0,False,4,4,False,
89,6662,190.0,False,False,1,9568.984590235974,-452.7799987792969,-4333.4501953125,281.42999267578125,5971.400146484375,13188.900146484375,-1654.7000122070312,201.8000030517578,-1964.4000244140625,-5665.7000732421875,1.0,-0.8564201114922076,1.566609795602842,-0.6612655240558226,7864449511119550642,LagacyyPP,6.0,-384.489990234375,-4509.18017578125,208.75999450683594,6492.8997802734375,1209.1000366210938,803.1999969482422,-2795.10009765625,1271.8000030517578,-4562.799987792969,166.0,9.0,,0.4818939257466229,0.72736058240969,0.3324068766171265,True,4,False,6,218.0,False,,2298688272173828900,VTS_Sem070,6.0,1231.77001953125,-5044.16015625,41.599998474121094,-20612.39990234375,-4997.60009765625,2043.3999633789062,-4156.400146484375,-2520.500030517578,-760.2999877929688,255.0,0.0,,0.08437834244715708,-0.22267756288593354,0.5539680834742051,True,8,210.0,False,8,False,,enpitsu,76561198039309853,27.0,-666.3699951171875,-3655.969970703125,122.05000305175781,21192.099609375,-8091.300048828125,3768.0999755859375,-3315.10009765625,2621.0000610351562,1354.4000244140625,128.0,255.0,,-0.01724922547320839,-2.4885326946194755,-0.05237614367250041,True,4,3,32.0,False,False,,games5425898691,bf81d8692db,18.0,-3450.860107421875,-4036.719970703125,16.709999084472656,7341.300048828125,6237.8997802734375,67.30000019073486,-19.40000057220459,65.99999904632568,-2417.7000427246094,255.0,0.0,,-0.005909300344282788,2.483876795035953,-0.0018653468645663345,True,248.0,False,4,4,False,
90,6715,192.0,False,False,1,7429.052164809548,429.9599914550781,-2274.419921875,123.16000366210938,6656.6998291015625,22649.3994140625,4785.5999755859375,2992.6998901367188,-1079.3000030517578,-1687.7999877929688,1.0,1.4095707741864616,-0.5784685478651138,-0.4802782582140829,2298688272173828900,VTS_Sem070,6.0,406.5199890136719,-2415.659912109375,16.219999313354492,6032.80029296875,18973.00048828125,-232.70000457763672,248.70000839233398,-885.4000091552734,1447.7000427246094,255.0,128.0,False,0.0033743374311704555,1.8548302457260952,-0.02052725445886769,False,8,False,8,159.0796471462455,True,,7864449511119550642,LagacyyPP,6.0,1067.8199462890625,-4572.2001953125,16.989999771118164,11718.299560546875,7824.7998046875,5.0,-0.0,-0.0,2165.800018310547,202.0,255.0,False,-0.009591517863851168,2.483889641599548,-2.742816798360054e-05,True,6,141.0,False,4,False,,enpitsu,76561198039309853,27.0,3111.030029296875,-4174.22998046875,17.049999237060547,10008.200073242188,17002.39990234375,-1.0999999940395355,2.7000001072883606,5.400000214576721,503.1999969482422,255.0,128.0,,-0.016773571430640087,2.081199040067088,-0.0001418287491836631,True,4,4,6.944653690502205,True,False,,games5425898691,bf81d8692db,18.0,-1618.050048828125,-1683.9100341796875,17.010000228881836,9939.400024414062,20741.39892578125,-0.29999999329447746,-0.0,-0.0,0.0,255.0,128.0,,-0.009598568020596587,2.017663952384543,-6.014508011856558e-06,True,114.11747076178108,True,4,4,False,
91,6789,194.0,False,True,1,2204.4062472777405,2049.340087890625,3261.3798828125,120.55999755859375,-6151.500244140625,9099.400024414062,6660.0,-4337.099914550781,3935.2999877929688,1304.7000122070312,1.0,1.0290097383153334,1.7598521503506799,2.528443210774577,2298688272173828900,VTS_Sem070,6.0,2137.330078125,3325.3701171875,16.389999389648438,-5308.499755859375,12031.8994140625,-714.3000030517578,-972.2000122070312,931.8000030517578,2425.5999755859375,117.0,230.0,False,-0.01042296901949865,0.8031388707658379,0.011170498887642964,False,8,False,8,58.0,False,,7864449511119550642,LagacyyPP,6.0,2577.510009765625,459.8299865722656,16.989999771118164,-2509.4000244140625,22309.3994140625,4.600000083446503,-0.29999999329447746,3.4999999403953552,1178.3000183105469,193.0,231.0,False,-0.009591304641811425,1.4384979322970826,6.956988679572456e-05,True,6,65.0,False,4,False,,enpitsu,76561198039309853,27.0,3685.5,1854.75,17.049999237060547,1924.4999694824219,22149.49951171875,2.5999999046325684,-0.0,-0.0,-0.09999999776482582,255.0,128.0,,-0.016778088294039702,1.657485840987361,5.4210615860003285e-06,True,4,4,0.0,False,False,,games5425898691,bf81d8692db,18.0,1313.25,3740.7900390625,161.88999938964844,12382.900390625,15457.39990234375,3034.2001342773438,1278.3999633789062,1477.7999877929688,-3409.4000244140625,255.0,0.0,,0.021177238348256088,-3.0986139486306645,0.7498819452468818,True,70.0,False,6,4,False,
92,6840,196.0,True,True,1,228.22350944219184,927.780029296875,4914.0,217.69000244140625,-17087.19970703125,14368.399658203125,1515.5999755859375,-891.5000152587891,2238.9999389648438,5494.69970703125,1.0,0.7143864792121586,-0.45875839988852124,-0.14391695681473157,2298688272173828900,VTS_Sem070,6.0,1052.219970703125,4812.39990234375,141.47999572753906,-13621.99951171875,13546.400146484375,1885.8999633789062,1111.3999938964844,-5131.199951171875,1638.6000061035156,255.0,251.0,False,-0.2849720361214318,1.3181643443453885,-0.7872397873464211,False,9,False,10,11.069169905877882,True,,7864449511119550642,LagacyyPP,5.0,695.5599975585938,3758.18994140625,16.989999771118164,-14968.1005859375,13063.800048828125,4.799999892711639,0.9000000357627869,-0.3999999910593033,1878.800048828125,185.0,255.0,False,-0.009612696901892199,0.658181417903954,0.0001205167753746044,True,6,95.0,False,4,False,,enpitsu,76561198039309853,27.0,1588.8499755859375,4858.830078125,17.049999237060547,-20851.8994140625,9705.499877929688,-2.199999988079071,-0.5000000074505806,0.19999999552965164,0.09999999776482582,255.0,128.0,,-0.016785195143837785,0.4356031591286283,-2.9328009978421072e-05,True,4,4,181.23212036266122,True,False,,games5425898691,bf81d8692db,18.0,2912.81005859375,4999.91015625,110.08000183105469,-5761.7999267578125,3147.5,145.50000190734863,-5.699999928474426,-478.6000061035156,1159.1999816894531,255.0,128.0,,0.023014428678683033,0.5278337758985381,-0.9992482715376995,True,70.0,False,6,6,False,
93,7096,196.0,False,True,1,5183.572377356288,-6.170000076293945,35.540000915527344,97.18000030517578,-2884.5999145507812,26024.29931640625,3348.2000732421875,-461.5999984741211,239.59999084472656,-3039.2001342773438,1.0,0.0037905206061216276,0.05066178842082461,0.007796915971026201,7864449511119550642,LagacyyPP,5.0,-6.210000038146973,-146.32000732421875,50.290000915527344,-11673.00048828125,15210.799560546875,2737.3001098632812,3257.3001098632812,1160.8000183105469,-4273.0999755859375,247.0,8.0,False,0.059484653466265046,1.1956575824325555,-0.007416738450906395,,4,False,6,3.0,False,,2298688272173828900,VTS_Sem070,6.0,-0.0,-2505.52001953125,88.66999816894531,-0.0,15806.700439453125,-922.9000091552734,-3730.0,-0.0,0.0,255.0,,,0.9152271361603891,1.5708407662884132,2.187054926871846e-05,True,4,146.0,False,4,False,,enpitsu,76561198039309853,27.0,-0.0,2956.8798828125,17.049999237060547,-0.0,-13528.800048828125,2.5,0.7999999821186066,-0.0,0.0,255.0,0.0,,-0.016670479252160426,-1.5707742227540715,-2.4338197291840506e-07,True,False,False,115.81624065163315,True,False,,games5425898691,bf81d8692db,18.0,-110.63999938964844,543.030029296875,48.849998474121094,-192.80000686645508,-18209.000244140625,3293.3999633789062,515.9000015258789,-61.19999885559082,-1262.2000122070312,255.0,103.0,,-0.022577005727155597,-1.424064055024912,0.00012306192971509586,True,0.0,False,4,False,False,
94,7099,196.0,False,False,0,5473.924164317359,12.359999656677246,-258.0299987792969,134.22999572753906,-14530.899658203125,256.1000061035156,7794.5001220703125,2981.7001342773438,370.9000015258789,5193.4002685546875,0.0,0.030167474609928947,-0.011076327571979789,0.21051252815383098,bf81d8692db,games5425898691,18.0,115.30000305175781,-474.94000244140625,59.34000015258789,2605.0,22643.00048828125,3054.2999267578125,-4115.7000732421875,1511.9000244140625,-1287.8999328613281,255.0,103.0,,0.0910510562785341,1.3822938816531356,0.009008216375072368,True,3,False,4,0.0,False,,76561198039309853,enpitsu,27.0,1.350000023841858,-2864.89990234375,17.049999237060547,526.1000061035156,14085.400390625,-0.9000000357627869,-0.7999999821186066,-5.400000214576721,-1114.5999908447266,255.0,128.0,,0.016706534882211008,1.540046330742865,-0.0002645797810202954,True,False,106.43739339613145,True,False,False,,VTS_Sem070,2298688272173828900,6.0,0.0,2294.330078125,70.66999816894531,0.0,-15872.7001953125,-1731.199951171875,2529.499969482422,0.0,0.0,255.0,,,-0.5080892824638195,-1.5707922029600034,-8.936298336982126e-06,True,4,4,146.0,False,False,,LagacyyPP,7864449511119550642,5.0,65.1500015258789,-49.869998931884766,74.16999816894531,5372.7001953125,-20046.500244140625,2091.3999938964844,2981.400146484375,-4604.700012207031,396.6999816894531,255.0,24.0,False,0.048356171246067614,-1.416991353015989,0.5320941990498114,,3.0,False,6,5,False,
