,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
77,4311,141,False,False,0,9881.914130705485,-3535.5400390625,-4382.8701171875,265.30999755859375,-17520.799560546875,-413.8999938964844,22316.201171875,4392.60009765625,-3429.89990234375,1755.8000183105469,0.0,-0.748136364943394,0.20859184570635664,1.2322455371808043,bf81d8692db,games5425898691,19.0,-3386.639892578125,-4373.9501953125,121.4800033569336,-16424.7998046875,-13616.300048828125,3773.9999389648438,-293.700008392334,3419.5001220703125,-2466.199951171875,255.0,128.0,,-0.3784749187405654,-2.8854329481610104,-0.14035791657809987,True,12,14,132.81941506170458,True,False,,76561198039309853,enpitsu,25.0,-643.47998046875,-3441.2900390625,17.030000686645508,10581.300048828125,-9268.200073242188,5.099999904632568,-0.3999999910593033,0.5000000074505806,-48.60000133514404,255.0,128.0,False,0.016756425995111873,-0.7252493948726292,7.622945717525337e-05,True,24,False,22,135.0,False,,TrapStoner,76561198099276943,12.0,-2332.320068359375,-1734.75,18.34000015258789,2250.0,-9393.300170898438,2.7000001072883606,-0.29999999329447746,0.29999999329447746,2618.599853515625,255.0,255.0,False,0.01700197711800756,-1.253234841150821,-2.046881811284243e-05,True,201.0,False,50,4,40,,Faces,76561198355844717,6.0,-2708.830078125,-2882.10009765625,16.8799991607666,619.1999816894531,-20467.60009765625,35.999999046325684,-2.5,-6.700000166893005,-89.20000076293945,128.0,128.0,0.009768825561198695,-1.5514291140537688,-0.0002792612869633621,True,112.0,False,10,30,40,,
78,4395,144,False,False,0,6829.080835358972,-3114.919921875,-1318.5400390625,324.8399963378906,-11125.30029296875,-6276.099853515625,23608.1005859375,-5420.9002685546875,2559.1000366210938,-253.89999389648438,0.0,-0.0063958296667138564,0.9715895008805076,0.31425732529244593,bf81d8692db,games5425898691,19.0,-3120.340087890625,-1465.3199462890625,198.27999877929688,486.3999938964844,22896.201171875,2127.5,-4150.299987792969,-2706.300048828125,-2387.5999450683594,255.0,217.0,,-0.1614384766827949,1.4359146114201315,-0.5018855074854488,True,13,16,18.28747519370048,True,False,,76561198039309853,enpitsu,25.0,67.23999786376953,-4623.56982421875,120.68000030517578,-561.8000030517578,1365.5999755859375,-3487.3001098632812,-0.29999999329447746,-0.3999999910593033,-7.699999809265137,255.0,128.0,False,0.025925474022491093,1.885630861003174,-0.0060824319377512405,True,26,False,22,166.0,False,,TrapStoner,76561198099276943,12.0,-3036.10009765625,-1185.06005859375,213.1699981689453,-11774.300537109375,-19655.6005859375,2004.9000549316406,5330.8001708984375,-1332.1000671386719,-239.20000076293945,255.0,128.0,True,0.44077462691796737,-1.8362701925594678,-0.05185954874691009,True,58.0,False,52,4,41,,Faces,76561198355844717,6.0,2729.719970703125,-4291.7001953125,16.989999771118164,19950.50048828125,10351.500244140625,4.699999988079071,-0.19999999552965164,0.0,1564.1999816894531,209.0,255.0,0.009593214311507748,0.5128563544256663,0.0001896636775453516,True,0.0,False,10,30,40,,
79,4524,149,False,False,0,3678.90483667677,-1477.9200439453125,1507.4100341796875,636.72998046875,2338.0999755859375,26745.70068359375,-6656.7999267578125,-4463.699951171875,2168.2000732421875,-3372.39990234375,0.0,0.21134577919146963,-2.6223578732437653,-0.7094011234675842,76561198039309853,enpitsu,25.0,-1471.949951171875,1302.75,575.489990234375,-7644.69970703125,21525.10009765625,2688.2998657226562,-4352.900085449219,-1546.7999267578125,-4.300000071525574,255.0,128.0,,-1.1596715132073756,1.914385378744966,-0.0025984398115254503,True,23,28,38.0,False,False,,bf81d8692db,games5425898691,19.0,-2868.85009765625,4279.93994140625,17.010000228881836,14750.50048828125,8190.30029296875,2.0000000298023224,1.899999976158142,1.0999999940395355,-772.3000335693359,255.0,128.0,,0.009582364102643634,0.4461750356728034,0.00016580979441575388,True,18,False,16,255.0,False,,TrapStoner,76561198099276943,12.0,-3607.719970703125,2466.739990234375,18.34000015258789,-3087.9998779296875,16105.6005859375,2.0999999344348907,0.7000000029802322,-2.7000001072883606,-1121.8000030517578,255.0,0.0,False,0.017076430898225435,1.7569515624487044,-0.0002067496619152077,True,9.0,False,52,4,42,,Faces,76561198355844717,6.0,-247.74000549316406,3525.919921875,17.0,-1871.7999267578125,13219.7998046875,3.3000001311302185,0.09999999776482582,-1.4000000059604645,-187.60000228881836,191.0,128.0,0.009579992968908824,1.6874371139451378,0.00019250882267546633,True,255.0,False,10,32,42,,False
80,4559,150,False,False,0,728.7319070982862,-1168.81005859375,4464.259765625,380.5,13831.600341796875,14098.1005859375,11238.599853515625,-5507.5,-596.1999893188477,2304.7000122070312,0.0,-1.177188939905273,2.3218179695924914,1.0635993130364827,bf81d8692db,games5425898691,19.0,-1214.239990234375,4435.91015625,216.72000122070312,10404.49951171875,-810.5999755859375,697.6000213623047,-2301.0000610351562,-4995.4998779296875,4.399999976158142,255.0,22.0,,-0.9970085207835827,-2.695539151359016,2.347548361529977,True,16,20,255.0,False,False,,76561198039309853,enpitsu,25.0,-2365.75,3474.93994140625,458.3599853515625,-7002.7001953125,16861.300048828125,-4199.200134277344,-853.0999755859375,71.99999809265137,-144.7000026702881,255.0,0.0,,-1.402171515857458,3.061172672562752,-1.575430760017032,True,28,False,24,38.0,False,,TrapStoner,76561198099276943,12.0,-3213.260009765625,4395.47998046875,18.34000015258789,5732.80029296875,13083.699951171875,1.8000000715255737,-0.5000000074505806,0.0,-0.09999999776482582,255.0,128.0,False,0.017065712912134007,1.1578051575186745,1.0789952031101764e-05,True,9.0,False,52,4,42,,Faces,76561198355844717,6.0,-900.530029296875,4655.6298828125,182.97000122070312,-9684.69970703125,5124.2999267578125,2462.7999877929688,-1546.9000244140625,1325.5000305175781,1432.7999877929688,128.0,128.0,-0.7856967259052869,-2.640236654715827,1.3382142913964374,True,229.96883458988643,True,10,32,44,,False
81,4700,155,False,False,1,8249.74065401829,-3465.239990234375,-1862.699951171875,337.7099914550781,5667.5,18916.099853515625,3811.6000366210938,4493.2000732421875,-3973.9999389648438,130.600004196167,1.0,-0.38438669167649453,0.17092203625246963,0.29940909471887767,76561198099276943,TrapStoner,12.0,-3529.760009765625,-1948.9599609375,238.9499969482422,6198.599853515625,20955.400390625,1062.300033569336,-2523.0999755859375,4886.7999267578125,49.40000057220459,255.0,0.0,True,-0.17474685855532734,1.7225622242060363,0.34821985073730605,True,45,56,220.79299785244848,True,4,,76561198355844717,Faces,6.0,-245.50999450683594,-2365.050048828125,17.010000228881836,-4185.400085449219,15855.799560546875,2.0000000298023224,-0.0,-0.5999999865889549,-303.99999618530273,222.0,128.0,False,-0.009598618136144193,1.3460761200234812,0.00019243563088435075,True,46,10,34,255.0,False,,enpitsu,76561198039309853,25.0,2893.02001953125,1107.8199462890625,91.58999633789062,-15294.300537109375,17040.10009765625,2037.1000671386719,-4081.6000366210938,-3686.4999389648438,1.0000000149011612,255.0,128.0,,-0.8086818167431807,0.836002279945712,0.00020587816540902352,True,255.0,False,32,False,27,,games5425898691,bf81d8692db,19.0,-3909.27001953125,1122.6199951171875,29.280000686645508,3946.7999267578125,16617.19970703125,-1244.4999694824219,208.60000610351562,-1897.5,-1117.9000091552734,255.0,0.0,-0.08767912981908274,1.815830130939378,0.3000901667378293,True,255.0,False,False,16,20,,
82,4745,157,False,False,0,7057.1251608418925,2558.10009765625,-1014.0399780273438,94.33000183105469,-4808.699951171875,18397.19970703125,3560.7998657226562,-5978.800048828125,-494.3000030517578,96.40000343322754,0.0,-0.6134813996804972,-1.101691381351455,3.05577598184107,bf81d8692db,games5425898691,19.0,2536.719970703125,-1205.0400390625,125.93000030517578,-8139.1998291015625,11764.599609375,-76.10000133514404,-4931.7999267578125,-966.9000244140625,-2234.2999267578125,255.0,235.0,,0.8714581707966071,1.0879995656977,-0.6157064231482846,True,17,22,223.6732558153009,True,False,,76561198039309853,enpitsu,25.0,-719.0499877929688,-4058.409912109375,17.049999237060547,8836.199951171875,-20419.000244140625,3.1999999284744263,-0.19999999552965164,0.19999999552965164,1909.1000366210938,255.0,255.0,False,0.016785155494132634,-1.113962118328546,0.0003068065039264359,True,32,False,28,255.0,False,,TrapStoner,76561198099276943,12.0,2667.31005859375,-1632.260009765625,18.25,-2870.10009765625,-21838.89892578125,18.40000033378601,3.4999999403953552,-6.3999998569488525,1532.4000549316406,255.0,255.0,False,0.016809769589852867,-1.6672299301174924,-0.00020771553437621355,False,182.2153462440737,True,56,4,46,,Faces,76561198355844717,6.0,303.2200012207031,137.9600067138672,17.010000228881836,-13678.199462890625,-2238.6000061035156,2.3999999463558197,0.3999999910593033,0.0,-2202.4000549316406,255.0,3.0,0.009573962745288192,-3.047465681203792,3.505592117649393e-05,True,232.0,False,10,34,46,,False
83,4808,159,False,False,1,8241.74861316704,-1686.81005859375,-2686.590087890625,144.42999267578125,-17805.899658203125,6769.5001220703125,9272.39990234375,2635.7998657226562,3660.1998901367188,-3956.6000366210938,1.0,1.254938538759909,-1.468552465053886,0.10736039501828648,76561198355844717,Faces,6.0,-1482.739990234375,-2811.590087890625,17.010000228881836,-21367.2998046875,-2137.7999877929688,2.199999988079071,-7.400000095367432,-0.5999999865889549,86.40000343322754,235.0,255.0,False,-0.009578287181908576,-0.06485271094129558,7.859930448709938e-05,True,34,46,136.0,False,10,,76561198099276943,TrapStoner,12.0,-4063.659912109375,654.22998046875,182.00999450683594,2663.5000610351562,-18271.700439453125,-8696.199951171875,79.80000019073486,-3848.800048828125,335.0,255.0,128.0,False,-0.47171788921529484,-1.735276375338876,-1.2480454627600872,True,56,4,46,103.0,False,,enpitsu,76561198039309853,25.0,27.479999542236328,1282.969970703125,17.049999237060547,-4354.5001220703125,-22062.39990234375,2.5,0.09999999776482582,0.3999999910593033,-3.6000001430511475,255.0,0.0,False,-0.01677668339688698,-1.3755296840504672,3.566544442649396e-05,True,180.0,False,32,False,28,,games5425898691,bf81d8692db,19.0,-1784.3900146484375,-2482.510009765625,16.989999771118164,2633.900146484375,-22848.60107421875,2.199999988079071,0.19999999552965164,-1.5999999642372131,531.3000106811523,255.0,194.0,-0.009589232788508558,-1.7022910759210763,-1.852861938683568e-05,True,111.29720408173016,True,False,18,22,,
84,4879,162,False,True,0,5227.210162892917,2753.139892578125,1397.3399658203125,229.49000549316406,-15047.60009765625,18177.39990234375,5172.5,962.5,-3289.5001220703125,4924.599914550781,0.0,-0.635559836462824,1.3754935238494503,-1.4598089436241624,76561198039309853,enpitsu,25.0,2762.590087890625,1217.68994140625,110.27999877929688,11923.00048828125,15342.80029296875,2785.7998657226562,-3861.199951171875,2274.7999572753906,1060.5000305175781,255.0,255.0,False,0.3550192054134841,1.1261171825239766,0.03409529246206025,True,29,34,223.0,False,False,,bf81d8692db,games5425898691,19.0,627.4299926757812,1596.8900146484375,17.0,10684.69970703125,-135.6999969482422,3.6000001430511475,0.0,0.0,2373.5000610351562,255.0,255.0,,0.009535177770435823,0.0414085473882078,-2.3787958849330712e-05,True,22,False,18,119.0,False,,TrapStoner,76561198099276943,13.0,536.260009765625,3787.9599609375,18.329999923706055,-14106.099853515625,17309.300537109375,3.100000023841858,3.700000047683716,-4.1999998688697815,945.2999877929688,255.0,128.0,False,0.017072278724501146,2.3046817404135305,6.427148796518556e-06,True,103.0,False,58,4,48,,Faces,76561198355844717,6.0,,,,,,,,,,,,,,,True,,,,,,,
85,4929,164,False,False,1,9715.336824601634,-105.87999725341797,-4523.5400390625,103.6500015258789,13182.19970703125,21792.5,614.5000076293945,-2975.1998901367188,3627.9998779296875,-3739.5999145507812,1.0,-0.22114812624934818,0.34959033417131824,-1.142473519992365,76561198099276943,TrapStoner,13.0,-133.80999755859375,-4714.5,65.56999969482422,5679.0997314453125,11899.599609375,2958.800048828125,91.00000381469727,4357.0001220703125,-2033.9999389648438,128.0,0.0,True,-0.03302554396832033,1.677570470777197,0.10224239483569142,True,49,60,92.0,False,4,,76561198355844717,Faces,6.0,1973.3499755859375,-4252.85986328125,17.010000228881836,-10153.499755859375,5963.4002685546875,2.3000000417232513,3.0000001192092896,-2.5,-1541.6999816894531,128.0,0.0,,-0.00958129690622539,0.5449939778566785,-5.0372482247987296e-05,True,False,False,False,61.0,False,,enpitsu,76561198039309853,25.0,-3359.93994140625,-3103.6201171875,17.059999465942383,10633.399658203125,4700.5999755859375,2.199999988079071,-0.7999999821186066,-0.0,2382.2000122070312,255.0,255.0,False,-0.016711135796463734,2.667491586207488,4.6793305291357946e-05,True,223.0,False,34,False,30,,games5425898691,bf81d8692db,19.0,38.880001068115234,-3951.64990234375,83.69999694824219,11731.800537109375,-19368.00048828125,4030.2999877929688,-135.600004196167,-65.99999904632568,-1029.000015258789,255.0,128.0,0.012113292297675504,-1.9160839137011232,0.0002265504977251285,True,9.348885969449103,True,False,18,23,,
86,4933,164,False,False,0,1244.6206483403964,-39.959999084472656,4236.52001953125,102.4800033569336,5633.599853515625,-2460.7000732421875,-701.5000152587891,-1157.300033569336,461.30001068115234,-5869.1998291015625,0.0,-0.025366880703683415,-1.2086941696470235,-0.6667786086078286,bf81d8692db,games5425898691,19.0,-136.39999389648438,4114.35009765625,115.37000274658203,-11602.80029296875,19548.499755859375,3496.7001342773438,103.10000419616699,59.60000038146973,-1272.9000091552734,255.0,0.0,,-0.022976027292290445,1.8266334218716032,0.00208336694697448,True,18,24,0.0,False,False,,76561198039309853,enpitsu,25.0,3189.590087890625,2975.669921875,17.059999465942383,-7763.599853515625,-8865.2001953125,2.0999999344348907,0.09999999776482582,0.0,2380.7000732421875,255.0,128.0,False,0.016708433154605472,-2.230844737321639,1.8623492689983007e-05,True,34,False,30,223.0,False,,TrapStoner,76561198099276943,13.0,27.709999084472656,4574.91015625,89.4000015258789,-5803.599853515625,-7780.999755859375,1.8000000715255737,-835.5999755859375,-5435.3997802734375,88.00000190734863,128.0,0.0,True,-0.01615097282775902,-1.7234382781831952,1.514580254927351,True,92.0,False,60,4,49,,Faces,76561198355844717,6.0,-1835.75,4147.97021484375,17.010000228881836,8202.60009765625,-7858.499755859375,2.5,0.19999999552965164,-0.29999999329447746,-2661.9000244140625,147.0,0.0,0.009596484453846163,-0.8786526173613519,-0.00014062542009185574,True,91.0,False,False,False,False,,False
87,4986,166,False,False,1,9230.45034381707,-753.719970703125,-3941.830078125,93.1500015258789,-19350.799560546875,11558.00048828125,785.5000305175781,-403.8999938964844,-1774.7999572753906,-5717.19970703125,1.0,0.221671945798187,0.6294698123310315,0.43094995214697246,76561198099276943,TrapStoner,12.0,-552.6300048828125,-4042.2900390625,72.87000274658203,-21875.50048828125,-7103.4002685546875,53.89999866485596,-20.499999523162842,-17.999999523162842,-1332.7999877929688,255.0,,,-0.0202923705261278,0.4073831747068873,0.03105110898801825,True,50,60,0.0,False,4,,76561198355844717,Faces,6.0,-174.92999267578125,-3858.610107421875,17.010000228881836,-17662.7001953125,-1602.5999450683594,0.0,1.5000000596046448,0.3999999910593033,1435.8999633789062,255.0,255.0,,-0.009612749215376398,-0.10215500490024482,0.00036718267688537975,True,False,False,False,65.78099777108879,True,,enpitsu,76561198039309853,25.0,-1468.280029296875,-3281.489990234375,17.059999465942383,11186.199951171875,-17669.200439453125,-3.8999998569488525,4.399999976158142,-6.800000071525574,-635.9000015258789,128.0,128.0,,-0.016784384797933743,-2.104494519481884,-3.08399284802775e-05,True,121.86979766814939,True,36,False,30,,games5425898691,bf81d8692db,19.0,864.530029296875,-5813.68017578125,94.37999725341797,1947.2999572753906,2913.9999389648438,2642.9998779296875,-739.8999786376953,-3792.39990234375,3812.3001098632812,255.0,255.0,0.8707208084200058,2.037643368743989,-1.07107846559232,True,,False,False,18,24,,
88,4992,166,False,True,0,2425.2155585146897,1089.77001953125,3747.739990234375,98.13999938964844,-20181.400146484375,14570.400390625,1915.2999877929688,-1657.2999572753906,-1712.7999877929688,5506.300048828125,0.0,-0.05544158948720349,-1.5951934557193084,0.1974346277454226,76561198039309853,enpitsu,25.0,1244.97998046875,3657.64990234375,74.73999786376953,-14089.000244140625,11740.30029296875,3050.5999755859375,2984.2999267578125,2942.3001098632812,1108.3999633789062,128.0,255.0,,-0.08806621570457608,2.081080153865852,0.07234574416331052,True,31,36,116.0,False,False,,bf81d8692db,games5425898691,19.0,-879.25,5741.06005859375,146.4199981689453,-149.399995803833,-5196.500244140625,2712.0001220703125,2275.2999877929688,335.49999237060547,-852.2000122070312,255.0,255.0,,-0.5891936941228928,-1.557784736604113,-1.5750275627363508,True,24,False,18,,False,,TrapStoner,76561198099276943,12.0,1054.030029296875,4089.570068359375,68.20999908447266,19901.99951171875,688.3000183105469,686.6999816894531,4575.299987792969,-2920.4000854492188,887.3000335693359,128.0,0.0,True,0.4151613328682178,-0.43718655131190676,1.0661867646446153,True,0.0,False,60,4,51,,Faces,76561198355844717,6.0,628.2000122070312,3928.610107421875,64.83999633789062,22816.8994140625,447.79998779296875,2861.4999389648438,487.2999954223633,2791.300048828125,-1464.2999267578125,255.0,78.0,0.07984767564824348,0.07206036246436286,0.0014588161896888544,True,4.866804297252369,True,False,3,4,,
89,4994,166,False,False,1,9186.226227691843,-946.6099853515625,-3859.530029296875,119.58999633789062,-14016.400146484375,1411.4999389648438,9583.400268554688,1785.5999755859375,5693.2000732421875,-631.5999984741211,1.0,0.3248337755974809,1.2611395706092847,0.47355826758575315,76561198355844717,Faces,6.0,-815.239990234375,-3934.06005859375,83.6500015258789,-19119.000244140625,-1798.699951171875,1128.1999969482422,-3067.2000122070312,-4075.8999633789062,-2056.300048828125,255.0,72.0,,-0.6841043957606845,-0.05516852969388138,0.3301906268637282,True,3,4,0.0,True,False,,76561198099276943,TrapStoner,12.0,-1185.719970703125,-4093.919921875,71.66000366210938,-19736.099853515625,-645.1000213623047,355.60001373291016,-5254.69970703125,1051.8000030517578,1237.5,128.0,0.0,True,-0.39155718943723944,0.139301226766059,1.582557997308433,True,60,4,51,0.0,False,,enpitsu,76561198039309853,25.0,-1125.530029296875,-3758.89990234375,98.3499984741211,14545.0,-12472.2998046875,2681.4999389648438,-3204.2001342773438,4368.500061035156,-947.6999664306641,128.0,255.0,,0.2583392847670586,-2.174969824138835,-0.4384538403101578,True,116.0,False,36,False,31,,games5425898691,bf81d8692db,19.0,879.3300170898438,-5683.22998046875,169.7899932861328,-53.69999885559082,6276.500244140625,1939.4999694824219,-2350.800018310547,138.4000015258789,1.2999999523162842,255.0,255.0,0.35781665546132924,1.5780319958019164,-1.5762724348888273,True,,False,False,18,24,,
90,5156,172,False,False,1,10299.188919217628,-3776.1298828125,-4038.47998046875,118.45999908447266,3072.7999877929688,4364.89990234375,-3645.8999633789062,-5224.69970703125,2926.199951171875,-373.1999969482422,1.0,0.8034180267467267,0.1465034967445535,0.2887314781798703,76561198099276943,TrapStoner,12.0,-3690.989990234375,-4170.14013671875,49.41999816894531,-8774.299926757812,10618.499755859375,-660.1999664306641,592.0000076293945,-545.4999923706055,-123.19999694824219,255.0,128.0,False,-0.08264973690928676,0.876513050986914,0.5143848655492074,True,52,60,211.07862389215862,True,4,,76561198355844717,Faces,6.0,-3151.340087890625,-2306.1298828125,17.010000228881836,13164.69970703125,2265.8999633789062,2.3000000417232513,3.700000047683716,0.29999999329447746,-1848.3999633789062,255.0,124.0,,-0.009574961167553207,3.0455862100027544,2.249837852678247e-05,False,6,4,4,31.0,False,,enpitsu,76561198039309853,25.0,1550.6400146484375,-1611.8800048828125,17.049999237060547,-16988.00048828125,5049.700012207031,2.5999999046325684,-0.3999999910593033,-0.0,1.5000000596046448,255.0,128.0,False,-0.016758895151375592,0.2887340675842403,-3.2239537420117164e-05,True,251.7996731240262,True,36,False,32,,games5425898691,bf81d8692db,19.0,-2870.679931640625,1331.510009765625,17.020000457763672,9615.800170898438,-8862.80029296875,1.2999999523162842,0.3999999910593033,-0.09999999776482582,-2288.000030517578,255.0,0.0,-0.009560166488811,-2.328999581970753,-4.318149740598482e-05,True,255.0,False,False,22,28,,
91,5197,173,False,False,1,8301.915258306351,-3983.510009765625,-1576.56005859375,202.3300018310547,-1588.800048828125,19617.5,7009.69970703125,-1150.8999633789062,2906.7999267578125,5016.400146484375,1.0,-0.5285684885589694,2.322792103923945,2.249492063986826,76561198099276943,TrapStoner,12.0,-3950.8798828125,-1654.1800537109375,47.25,-9732.5,18666.600341796875,4895.4998779296875,633.4000015258789,4406.700134277344,1660.0,255.0,255.0,False,0.2928529551228351,0.9917820994983925,0.3829884800864844,True,52,60,109.04474852162019,True,4,,76561198355844717,Faces,6.0,-258.510009765625,-2706.2099609375,82.5999984741211,21749.49951171875,-3639.5999145507812,-1683.9999389648438,477.90000915527344,2547.100067138672,-13.899999856948853,255.0,128.0,,0.4876211483759634,-2.964826247576036,-0.009373892232212808,False,8,4,6,0.0,False,,enpitsu,76561198039309853,25.0,-691.9000244140625,321.69000244140625,17.049999237060547,-2221.1000061035156,21146.10107421875,2.5,-0.0,-1.0000000149011612,-319.20000076293945,255.0,128.0,False,-0.016773694817968338,1.4972465238452586,0.00019722754477400758,True,210.0,False,36,False,32,,games5425898691,bf81d8692db,19.0,-3947.22998046875,-971.1500244140625,41.689998626708984,-8269.199829101562,-21062.5,4121.9000244140625,759.4999694824219,4310.7000732421875,1728.0000305175781,255.0,255.0,0.15369142089083054,-1.2111062112135706,-0.42100472968043484,True,132.84880880386592,True,False,22,28,,
92,5288,177,False,False,0,10030.188128022439,3665.830078125,-3792.77001953125,182.9199981689453,7479.69970703125,14362.099609375,3823.2998657226562,97.60000228881836,1066.9999694824219,4218.599853515625,0.0,1.0960443836723175,-1.6443353492039918,2.376953482165341,76561198039309853,enpitsu,25.0,3589.8701171875,-3988.820068359375,126.4000015258789,9880.900268554688,1064.3000030517578,1512.5,1360.8000183105469,413.8999938964844,1479.9000549316406,128.0,128.0,,0.008096804539143753,0.622642568926166,0.02966762897041773,True,32,38,255.0,False,False,,bf81d8692db,games5425898691,19.0,3705.659912109375,2737.22998046875,17.0,-3147.7999877929688,-12403.800048828125,3.400000035762787,0.0,-1.5000000596046448,71.79999828338623,255.0,128.0,,0.009536170084288677,-1.816116479596295,-9.17175178328078e-05,True,30,False,22,104.0,False,,TrapStoner,76561198099276943,12.0,-2687.9599609375,4608.0,31.110000610351562,21.400001049041748,0.7999999821186066,-757.5,0.0,0.0,208.50000381469727,,,,7.627535682685307e-06,-1.5266479616820625,1.6839895997422456e-07,True,85.0,False,False,False,False,,Faces,76561198355844717,6.0,-3047.60009765625,4571.2001953125,16.43000030517578,-1278.8999938964844,-6672.0001220703125,75.10000228881836,75.70000171661377,28.19999933242798,-2430.0,148.0,0.0,0.0038956115137664966,-1.8044484681533213,0.00936783253816852,True,,False,4,6,8,,False
93,5344,179,False,False,0,8073.677564698906,3399.929931640625,-1695.8800048828125,183.72000122070312,-9060.0,22445.6005859375,8568.400268554688,5504.2999267578125,1636.1000061035156,-1739.1999816894531,0.0,-0.4804432849833129,-3.100978616557385,2.224377505212689,76561198039309853,enpitsu,25.0,3446.530029296875,-1803.3900146484375,72.56999969482422,-8300.10009765625,19857.60009765625,993.4999847412109,-4876.000061035156,-2534.7000122070312,222.19999313354492,255.0,128.0,,0.6787190990896516,2.0108659137638565,-0.0008926334442759888,True,33,40,153.0,False,False,,bf81d8692db,games5425898691,19.0,2410.89990234375,-621.6900024414062,17.010000228881836,-11897.099609375,-13936.300048828125,2.3999999463558197,-0.9000000357627869,0.09999999776482582,-1935.5000305175781,255.0,0.0,,0.009654987276387991,-2.34310916294637,-5.455189763289525e-05,True,32,False,24,135.0,False,,TrapStoner,76561198099276943,12.0,-2121.320068359375,3873.030029296875,18.329999923706055,10122.60009765625,4776.499938964844,3.4999999403953552,0.3999999910593033,0.19999999552965164,-1330.2000427246094,255.0,0.0,False,0.016976832470942622,0.4775276924658379,-0.0005150733176124305,True,85.0,False,False,False,False,,Faces,76561198355844717,6.0,-3071.469970703125,4050.080078125,17.010000228881836,-3096.6000366210938,1198.7000274658203,2.0000000298023224,0.19999999552965164,-0.5999999865889549,1.5000000596046448,0.0,128.0,0.009764771843826228,-0.3692100474785507,-5.0741128079172025e-05,True,,False,4,6,8,,False
94,5409,181,False,False,1,8850.732851620365,-1351.31005859375,-3420.669921875,353.2900085449219,-16830.6005859375,10461.8994140625,-5462.0001220703125,-2208.800048828125,-918.7000274658203,5502.39990234375,1.0,0.4875859309966837,2.5179795429655103,0.3659486454158735,76561198099276943,TrapStoner,12.0,-1169.3599853515625,-3580.2900390625,300.45001220703125,-19199.100341796875,8769.7998046875,3012.0999145507812,-809.8999786376953,-973.7000274658203,29.700000286102295,255.0,128.0,False,0.6223047637122076,0.7098959324495018,0.12363322277423307,True,False,4,0.41926001989715767,True,False,,76561198355844717,Faces,6.0,2947.3701171875,-4046.0400390625,17.010000228881836,-6729.000244140625,-158.1999969482422,2.0999999344348907,0.29999999329447746,0.5000000074505806,-343.49998474121094,211.0,109.0,False,-0.009610491169378345,-0.03236502408972634,-6.568152121785774e-05,True,8,4,6,255.0,False,,enpitsu,76561198039309853,25.0,-1672.5999755859375,-3093.52001953125,261.7300109863281,1469.1000366210938,-22701.201171875,-154.49999809265137,-165.6999969482422,-4305.199890136719,3418.599853515625,128.0,255.0,,0.6947603379227159,-1.492804001209857,-2.222911861490952,True,97.0,False,42,False,36,,games5425898691,bf81d8692db,19.0,626.1599731445312,-279.8900146484375,17.010000228881836,838.7000274658203,-13369.599609375,2.3000000417232513,0.09999999776482582,-0.0,-2256.699981689453,255.0,0.0,-0.009552064924347577,-1.5652876643447498,-3.421176215984416e-06,True,135.0,False,False,24,32,,
