,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
78,5026,149,False,False,1,10098.631050963086,-1113.93994140625,-4756.58984375,105.9800033569336,-24637.2998046875,-11914.300537109375,1835.5999755859375,-1206.2999725341797,-2616.099853515625,5263.0999755859375,1.0,-0.7681100078414539,-1.7558039892628563,1.4660703686083627,76561198039309853,enpitsu,26.0,-935.9199829101562,-4790.06982421875,98.70999908447266,-12066.99951171875,-5111.099853515625,3153.9999389648438,-85.50000190734863,-1848.800048828125,5028.500061035156,255.0,0.0,False,-0.27205052984995515,0.01525342769501271,0.25977683237792015,True,11,157.0,False,14,False,,bf81d8692db,games5425898691,18.0,-1011.3699951171875,-4219.0498046875,17.010000228881836,5251.400146484375,-22392.39990234375,-0.19999999552965164,-0.0,-0.9000000357627869,82.89999961853027,255.0,128.0,,-0.009608561166540979,-1.8102917038513553,-8.874801145180241e-05,True,32.04350109510525,True,18,14,False,,Scapy,76561198380510545,22,1130.5999755859375,-957.6900024414062,17.010000228881836,9554.199829101562,6037.80029296875,2.3999999463558197,-0.09999999776482582,-0.0,2369.4000244140625,233.0,255.0,False,-0.009543991806654608,2.5177444689188775,2.222614788600803e-05,True,161.0,False,4,False,4,,KingOfTheDucks10,1544103406048076041,11.0,-1136.4599609375,-4577.2998046875,88.37999725341797,13280.799560546875,-10504.89990234375,1799.2999267578125,5069.4000244140625,2119.7999572753906,238.99999618530273,255.0,0.0,,-0.32770121465762236,3.124248892519165,0.668136120016799,False,12,False,13,186.05798690549784,True,
79,5113,152,False,False,1,8900.389455655508,-3990.9599609375,-2298.719970703125,204.38999938964844,1865.2000427246094,7533.800048828125,690.6999969482422,-4022.6998901367188,-113.90000343322754,4450.10009765625,1.0,-0.6561011653812486,3.087220022495508,2.3369169974796025,76561198039309853,enpitsu,26.0,-3970.85009765625,-2471.070068359375,94.62000274658203,3212.3001098632812,21911.8994140625,1817.8999328613281,-907.5,799.8000335693359,-684.5999908447266,255.0,128.0,,-0.10671073276662309,1.6635364288638859,0.8191560527520394,True,13,182.62341498815886,True,16,False,,bf81d8692db,games5425898691,17.0,-1381.9200439453125,-2766.330078125,17.540000915527344,-10493.1005859375,7728.499755859375,-503.3000183105469,-873.6000061035156,-1437.5999450683594,-2349.9000549316406,255.0,15.0,,0.02391381413629477,0.7007087162662483,-0.009027564586789745,True,92.0,False,20,16,False,,Scapy,76561198380510545,22,-1833.2900390625,683.3599853515625,17.010000228881836,-9939.600219726562,17154.300537109375,-0.29999999329447746,0.29999999329447746,-0.9000000357627869,-58.00000190734863,255.0,128.0,,-0.009583462029458728,1.0529709099634441,5.211979013217499e-05,False,153.0053506846069,True,4,False,4,,KingOfTheDucks10,1544103406048076041,12.0,-1506.8900146484375,-2933.449951171875,15.640000343322754,-16012.60009765625,4507.9998779296875,142.5,-72.89999961853027,-37.10000038146973,-570.8000183105469,255.0,111.0,,-0.008280023294343438,0.19189753129096196,0.0015064935763915164,,14,False,16,35.70178928682881,True,
80,5176,154,False,False,1,5454.525092555697,-3895.070068359375,2532.800048828125,109.3499984741211,-5887.80029296875,27672.39990234375,3924.2999267578125,-5561.099853515625,-774.8000335693359,-2114.7999572753906,1.0,-0.6617997627673727,2.5165676170998332,2.4073058179735476,76561198039309853,enpitsu,26.0,-3831.10009765625,2288.239990234375,92.41999816894531,-9742.999877929688,20381.800537109375,1321.9999694824219,-5359.5001220703125,-1127.0999908447266,-505.2000045776367,128.0,128.0,,-0.6756372995698866,1.4232535593093303,-0.045460820199315806,True,15,128.0,False,18,False,,bf81d8692db,games5425898691,17.0,-2209.2900390625,856.1799926757812,16.270000457763672,-290.2000045776367,18522.60009765625,126.70000076293945,27.300000190734863,9.800000190734863,-445.40000915527344,255.0,51.0,,-0.01126777005791496,1.5565556447213944,-0.0009039992124942646,True,153.0,False,22,18,False,,Scapy,76561198380510545,22,-2541.360107421875,5106.22021484375,191.77000427246094,-860.8000183105469,-68.09999942779541,8666.799926757812,939.0000152587891,-1311.9000244140625,-404.3000030517578,237.0,255.0,False,1.2411892458232539,-0.06222373027839664,-1.6517080587752555,True,157.0,False,4,False,4,,KingOfTheDucks10,1544103406048076041,12.0,-3332.60009765625,1349.4200439453125,16.969999313354492,-0.5999999865889549,22382.900390625,12.999999523162842,-2.0999999344348907,-9.300000071525574,-26.19999885559082,247.0,128.0,,-0.009430752393722146,1.573821213793083,0.0005121712984296227,,16,False,18,0.0,False,
81,5207,155,False,False,0,10647.987711189024,3195.35009765625,-4690.58984375,351.1199951171875,-13962.39990234375,7307.9998779296875,-12682.099609375,-2702.2000122070312,3012.39990234375,4429.700012207031,0.0,0.21557378903807808,1.1875576153187524,-0.4058542630975837,76561198380510545,Scapy,22.0,3247.510009765625,-4794.31005859375,521.219970703125,5255.7000732421875,5238.2000732421875,-2383.9999389648438,-3678.9999389648438,3369.8001098632812,154.60000038146973,237.0,250.0,False,0.6382618040032431,0.7955101291158202,-1.5924954607834223,True,4,157.0,False,4,False,,1544103406048076041,KingOfTheDucks10,12.0,3383.889892578125,-3844.719970703125,17.010000228881836,-8177.60009765625,-19773.900146484375,2.0999999344348907,-0.09999999776482582,-0.5999999865889549,-1896.7999267578125,237.0,0.0,,0.009560744892493984,-2.024529645107556,-0.00010072262460615382,,31.0,False,16,18,False,,enpitsu,76561198039309853,26,3969.110107421875,-4027.7900390625,295.1499938964844,-6090.5999755859375,-11678.499755859375,2353.8999938964844,1643.6000061035156,-1563.3000183105469,-1753.5000610351562,255.0,0.0,False,-0.1575266745778666,-2.080050947492982,1.5810003709525353,True,128.0,False,18,False,16,,games5425898691,bf81d8692db,18.0,1418.0899658203125,-2539.47998046875,17.010000228881836,-15463.199462890625,-7267.60009765625,2.3000000417232513,0.0,0.0,-1974.7000122070312,255.0,0.0,,0.009592392982808196,-2.771746462785169,-2.230259348214055e-05,True,22,False,18,184.0,False,
82,5263,157,False,False,0,8899.760932666242,1292.7099609375,-3486.429931640625,530.02001953125,-12933.499755859375,15751.99951171875,7812.0001220703125,5437.7001953125,-1669.4000244140625,1908.8999938964844,0.0,-0.8680643657860131,1.6982590015689376,1.0150348974243844,1544103406048076041,KingOfTheDucks10,12.0,1335.02001953125,-3561.14990234375,380.7799987792969,-7943.4002685546875,13853.499755859375,4286.600036621094,-2940.1998901367188,-2314.2999267578125,-341.1000061035156,255.0,89.0,,-0.22218228636888682,1.9715410626904912,0.0073769679204539525,False,18,189.26956540794782,True,18,4,,76561198380510545,Scapy,22.0,1439.81005859375,-3721.219970703125,346.6000061035156,-14464.49951171875,10604.89990234375,6176.199951171875,-974.8000335693359,336.19998931884766,-799.5999908447266,227.0,0.0,False,-0.9086238670438186,2.7082724866028864,-0.019027282688562703,True,60.297892226967754,True,6,4,4,,enpitsu,76561198039309853,26,2050.260009765625,-2860.179931640625,17.059999465942383,-6570.5999755859375,17094.7998046875,-4.1999998688697815,0.19999999552965164,-1.2999999523162842,-95.39999961853027,255.0,128.0,False,0.016776385381981035,1.9274355143270532,8.545298085567516e-05,True,59.09776319996005,True,18,False,16,,games5425898691,bf81d8692db,18.0,757.8499755859375,-3286.110107421875,17.010000228881836,10444.69970703125,4165.799865722656,2.3999999463558197,0.0,0.0,2353.0999755859375,255.0,255.0,,0.009540878608156585,0.4360675890141903,8.5688343572232e-06,True,22,False,18,214.0,False,
83,5339,160,False,False,1,5946.726979378569,2147.85009765625,-673.469970703125,174.66000366210938,20883.701171875,-1376.3999938964844,-11187.2998046875,-5537.5,2308.3999633789062,84.39999580383301,1.0,-1.1364460973454054,-0.42601938035921444,0.6862681906043291,76561198039309853,enpitsu,26.0,2027.199951171875,-802.2899780273438,206.72999572753906,13620.2001953125,-4462.099914550781,-232.5,-3751.199951171875,-2965.10009765625,-2717.6998901367188,128.0,128.0,False,0.36025718980904936,2.393213232473279,-2.8332535316616143,True,17,0.0,False,20,False,,bf81d8692db,games5425898691,18.0,-6.070000171661377,-1587.3199462890625,17.010000228881836,5437.39990234375,-21896.0009765625,2.0999999344348907,-0.5000000074505806,-0.09999999776482582,-0.5999999865889549,255.0,128.0,,-0.009638245162724266,-1.8141302504415084,2.4814414687914076e-06,True,229.0,False,24,20,False,,Scapy,76561198380510545,22,3212.949951171875,-166.89999389648438,227.5399932861328,16212.39990234375,-13696.99951171875,-8862.60009765625,48.20000171661377,85.60000419616699,828.3000183105469,230.0,200.0,False,-0.018089608663897742,-2.7921429117711756,-0.424096005000936,True,20.0,False,6,4,4,,KingOfTheDucks10,1544103406048076041,12.0,2190.320068359375,-884.0999755859375,16.979999542236328,19019.000244140625,-12933.499755859375,3.3000001311302185,-0.29999999329447746,-0.0,-66.79999828338623,255.0,129.0,,-0.009581761202534232,-2.5366601533676802,4.488366311861012e-05,False,18,4,18,39.34741499347073,True,
84,5403,162,False,False,1,6058.638910059886,2987.43994140625,-546.2100219726562,183.30999755859375,-11209.69970703125,31288.1005859375,-6668.0999755859375,-713.7000274658203,675.8000183105469,5918.900146484375,1.0,1.212068757644958,-0.5858296047275965,0.14184164203375735,bf81d8692db,games5425898691,18.0,3025.9599609375,-759.4199829101562,188.86000061035156,4263.800048828125,22550.0,1521.0000610351562,-4727.200012207031,-1753.5000610351562,-2197.2000122070312,255.0,239.0,,0.2316228712033614,1.9311031612616527,-0.40231930156550166,True,21,125.92215930518289,True,26,False,,76561198039309853,enpitsu,26.0,3143.679931640625,-920.7999877929688,75.08999633789062,-12400.6005859375,6141.500244140625,2871.199951171875,-1574.4999694824219,-4705.0,1802.1000671386719,255.0,128.0,,-0.16232376893928638,0.26727907547313634,0.01033486384584968,True,,False,22,19,False,,Scapy,76561198380510545,22,3130.550048828125,-427.1099853515625,134.63999938964844,-19545.50048828125,-7337.80029296875,3182.5,-2805.0,-4505.899963378906,1441.4999389648438,255.0,7.0,True,0.13487970508770947,-0.967409701883763,0.517716327643347,True,214.14030107118754,True,8,4,5,,KingOfTheDucks10,1544103406048076041,12.0,3896.080078125,1832.93994140625,23.59000015258789,-10397.60009765625,18179.200439453125,-3003.2000732421875,-3.700000047683716,4931.9000244140625,691.1000061035156,238.0,127.0,,-0.13861651875205208,0.9836243424020857,-0.2079760217084469,,18,4,18,0.0,False,
85,5404,162,False,False,0,5041.583243095775,-2889.0,509.07000732421875,180.1999969482422,37830.80078125,-5126.400146484375,313.6000061035156,3475.5999755859375,176.49999618530273,-2728.900146484375,0.0,-1.2566849418649746,0.3328326547142122,0.3893250101877378,76561198380510545,Scapy,22.0,-3130.550048828125,427.1099853515625,134.63999938964844,19545.50048828125,7337.80029296875,3182.5,2805.0,4505.899963378906,1441.4999389648438,255.0,7.0,True,-0.13487970508770947,0.967409701883763,0.517716327643347,True,5,211.0366365858304,True,8,4,,1544103406048076041,KingOfTheDucks10,12.0,-3786.590087890625,-2012.969970703125,14.619999885559082,10868.1005859375,-18084.200439453125,236.70000076293945,4.399999976158142,-565.099983215332,-1409.6000671386719,238.0,0.0,,-0.0076126479556534584,-1.030071508259607,0.024523925223404654,,0.0,False,18,18,4,,enpitsu,76561198039309853,26,-3019.35009765625,859.3099975585938,100.1500015258789,12456.300048828125,-6153.599853515625,2190.2999877929688,1214.800033569336,5360.4998779296875,196.29999160766602,255.0,128.0,,0.8768364931733792,-0.18003688372060547,0.04532177094221565,True,,False,22,False,19,,games5425898691,bf81d8692db,18.0,-3025.9599609375,759.4199829101562,188.86000061035156,-4263.800048828125,-22550.0,1521.0000610351562,4727.200012207031,1753.5000610351562,-2197.2000122070312,255.0,239.0,,-0.2316228712033614,-1.9311031612616527,-0.40231930156550166,True,26,False,21,122.81849481982574,True,
86,5557,168,False,False,0,7253.791715387951,2742.800048828125,-1135.0799560546875,1199.989990234375,-15066.099853515625,20180.0,-1249.3000030517578,-3180.4000854492188,-420.40000915527344,5070.199890136719,0.0,0.440963472580581,-0.2613271424880426,2.619891125299191,1544103406048076041,KingOfTheDucks10,12.0,2865.93994140625,-1253.300048828125,1128.6600341796875,3498.9999389648438,13262.7001953125,8708.699951171875,727.2000122070312,-1580.8000183105469,5017.60009765625,255.0,180.0,,-1.0618183663598275,2.1039919022924556,-0.4048665890561538,True,18,135.50723419138177,True,20,6,,76561198380510545,Scapy,22.0,1382.239990234375,-2904.510009765625,16.110000610351562,-14964.300537109375,-11693.199462890625,133.59999656677246,12.000000476837158,8.799999952316284,-1508.8999938964844,255.0,0.0,False,0.00925645360366133,-2.5054484051102768,-0.0010133015538167991,True,255.0,False,10,8,4,,enpitsu,76561198039309853,26,3030.530029296875,-348.3999938964844,17.059999465942383,-7896.5997314453125,-7488.699951171875,1.1999999731779099,0.5000000074505806,0.3999999910593033,-12.5,255.0,128.0,False,0.016701245413114307,-2.384415458195575,6.517829262730393e-05,True,61.0,False,24,False,22,,games5425898691,bf81d8692db,17.0,-522.010009765625,1790.27001953125,17.010000228881836,-4176.400146484375,18195.400390625,2.0999999344348907,-0.09999999776482582,0.7999999821186066,0.0,255.0,128.0,,0.009599126009646432,1.7964395490316352,-7.948545394189341e-05,True,28,False,24,141.0,False,
87,5679,172,False,False,1,9720.205124008868,2207.659912109375,-4491.2998046875,138.6999969482422,13441.300048828125,3637.9000854492188,3431.6000366210938,-4362.300109863281,-2818.599853515625,-3004.1000366210938,1.0,-0.080222456827463,1.280407095740667,2.724968025409809,bf81d8692db,games5425898691,17.0,2082.919921875,-4459.64013671875,16.43000030517578,12372.19970703125,4018.2000732421875,-256.1000061035156,219.79999542236328,168.50000381469727,-1013.3999633789062,255.0,115.0,,-0.01198968298084526,2.871540448399039,0.005162299136879547,True,24,93.0,False,28,False,,76561198039309853,enpitsu,26.0,310.5199890136719,-4392.97021484375,17.059999465942383,18518.00048828125,-8981.699829101562,1.8000000715255737,-0.29999999329447746,0.19999999552965164,2023.699951171875,255.0,255.0,,-0.01677835959151755,-2.762677713465095,4.006665491768324e-05,True,106.0,False,24,22,False,,Scapy,76561198380510545,22,963.22998046875,-825.8599853515625,17.010000228881836,16492.099609375,9565.999755859375,2.3000000417232513,-0.3999999910593033,-0.0,2002.1000671386719,254.0,243.0,,-0.009570327685149666,2.54050141000156,4.616253844549296e-05,True,204.0,False,10,4,8,,KingOfTheDucks10,1544103406048076041,12.0,-3161.669921875,-3979.389892578125,17.0,10591.099853515625,-2771.4999389648438,1.2999999523162842,-0.9000000357627869,0.29999999329447746,2344.9000549316406,255.0,255.0,,-0.009510426271468985,-2.927227374491544,8.904719671127835e-05,True,20,6,18,248.69760001859356,True,300.0
88,5699,173,False,False,1,9642.565652936739,3183.81005859375,-4227.22998046875,215.7100067138672,17194.300537109375,3627.39990234375,3342.3001098632812,-4413.699951171875,-172.60000228881836,-3345.2999877929688,1.0,1.2501625524222955,-0.9155658899963374,1.3991170054184618,bf81d8692db,games5425898691,17.0,2992.419921875,-4241.58984375,74.66000366210938,13855.799560546875,2908.9999389648438,3954.4000244140625,276.00000381469727,-1320.8000183105469,-1.5999999642372131,255.0,128.0,,0.06918318699158894,2.9353301002845504,1.652482386631929e-05,True,24,255.0,False,30,False,,76561198039309853,enpitsu,26.0,1709.989990234375,-4132.35009765625,17.059999465942383,17405.899658203125,7395.0,1.7000000178813934,0.7000000029802322,0.19999999552965164,-1522.4000549316406,255.0,255.0,,-0.01677652714919575,2.7633279258395764,-0.00026558704934599866,True,136.0,False,24,22,False,,Scapy,76561198380510545,22,1816.4100341796875,272.42999267578125,17.010000228881836,10167.5,15334.300537109375,2.0999999344348907,-0.0,0.5000000074505806,-66.19999885559082,225.0,120.0,,-0.009576590613888178,2.1574227939900803,-6.308636848886556e-05,True,204.0,False,10,4,8,,KingOfTheDucks10,1544103406048076041,12.0,-2318.050048828125,-3462.27001953125,17.0,10636.600341796875,14144.49951171875,0.7000000029802322,0.3999999910593033,0.7999999821186066,26.80000066757202,255.0,128.0,,-0.009556529969201954,2.2123967453756532,-8.018644983022337e-05,True,20,6,18,186.08692476826326,True,
89,5711,174,False,False,1,9622.33652011356,3852.10009765625,-4017.010009765625,297.1400146484375,15213.800048828125,16767.099609375,6824.89990234375,-4185.4998779296875,-4287.0001220703125,320.6999969482422,1.0,-0.051382193377966213,2.3710271782391077,2.938162145394013,bf81d8692db,games5425898691,17.0,3699.909912109375,-4098.56982421875,173.16000366210938,16569.200439453125,3267.2000122070312,770.2999877929688,41.19999885559082,465.09998321533203,1418.5000610351562,255.0,206.0,,0.06598674631703895,2.8667826104156897,0.3616595471954506,True,24,232.0,False,30,False,,76561198039309853,enpitsu,26.0,2356.889892578125,-3748.570068359375,17.059999465942383,11878.499755859375,13707.39990234375,1.8000000715255737,-0.5000000074505806,-0.3999999910593033,2005.8999633789062,128.0,255.0,,-0.01676565899106924,2.21590704281438,5.168756928663864e-05,True,136.0,False,24,22,False,,Scapy,76561198380510545,22,2347.1298828125,791.510009765625,17.010000228881836,15427.39990234375,7703.599853515625,2.5999999046325684,-0.0,0.29999999329447746,-3020.5999755859375,219.0,0.0,False,-0.009569554684174123,2.891118389193353,-0.00012739576576586238,True,204.0,False,10,4,8,,KingOfTheDucks10,1544103406048076041,12.0,-1778.8900146484375,-2772.179931640625,85.41000366210938,14405.0,17899.7998046875,-134.79999542236328,-3966.4999389648438,3807.5,-139.20000076293945,172.0,109.0,,-1.4774004620820615,0.35296861190588785,1.9986302623752614,True,22,6,19,162.0,False,
90,5753,175,False,False,1,7310.531337061153,3900.669921875,-1524.52001953125,274.4700012207031,17940.999755859375,12851.099853515625,5976.6998291015625,-2733.599853515625,-3805.7000732421875,-3747.5,1.0,-0.05665623140489975,-1.4937681840771424,2.2210877332056183,76561198039309853,enpitsu,26.0,3790.1201171875,-1510.2900390625,164.55999755859375,12476.400146484375,14956.500244140625,1653.0999755859375,-1624.7999572753906,2626.7001342773438,2328.6000061035156,128.0,0.0,,0.08767723222048925,2.3000912994973604,0.023980901433692574,True,23,77.0,False,26,False,,bf81d8692db,games5425898691,17.0,3803.0400390625,-2133.7900390625,16.520000457763672,-5490.2001953125,18770.699462890625,-87.60000228881836,187.5,670.9999847412109,9.900000095367432,255.0,128.0,,-0.012547513793019124,1.2761541153628488,0.004376495166111684,True,159.0,False,30,24,False,,Scapy,76561198380510545,22,3751.669921875,-647.27001953125,99.5999984741211,5271.199951171875,-18090.899658203125,4250.7000732421875,-1018.0000305175781,-263.50000381469727,485.8000183105469,255.0,128.0,False,0.14023034669634668,-1.8898692056474686,-0.003327058555134952,True,204.87162146517016,True,12,4,8,,KingOfTheDucks10,1544103406048076041,12.0,-44.11000061035156,61.779998779296875,17.010000228881836,5206.400146484375,20938.30078125,1.899999976158142,0.19999999552965164,1.4000000059604645,-1058.6000061035156,160.0,96.0,,-0.009556619712019815,1.8496241040374213,-8.52458378553534e-05,True,22,6,20,162.0,False,
91,5788,176,False,False,1,5691.810742665238,2733.8798828125,-246.9199981689453,199.42999267578125,-170.20000457763672,9568.099975585938,4186.9000244140625,990.8999633789062,-954.8999786376953,-5840.0,1.0,0.37709874868449705,-0.31594753231325573,2.4202861472766117,bf81d8692db,games5425898691,17.0,2665.85009765625,-279.6099853515625,74.75,-5158.800048828125,14525.699462890625,4072.2000122070312,930.4000091552734,2097.7000427246094,-1938.6000061035156,255.0,27.0,,0.056495535021328556,1.5227209539071855,0.1622822414052241,True,24,159.0,False,32,False,,76561198039309853,enpitsu,26.0,3762.3701171875,-998.02001953125,95.55000305175781,-2174.499969482422,3267.9000854492188,-3645.7000732421875,1925.3999328613281,874.8000335693359,1022.6999664306641,128.0,128.0,,-0.01311936930919263,1.3353384873972178,-0.44599980294327995,True,77.0,False,26,24,False,,Scapy,76561198380510545,22,3956.39990234375,-3610.070068359375,93.86000061035156,1381.6999816894531,-22698.89892578125,-3442.39990234375,459.1999816894531,-1574.9000549316406,-2133.6000061035156,228.0,0.0,False,0.28023958353618567,-0.9402657886040114,0.3007338067379135,True,175.0,False,12,4,10,,KingOfTheDucks10,1544103406048076041,12.0,1819.5699462890625,673.7899780273438,17.010000228881836,17008.900146484375,-3600.2999877929688,2.3000000417232513,-0.5000000074505806,0.29999999329447746,2555.500030517578,255.0,255.0,True,-0.009541768494803548,-3.044712196366326,0.00018017122670534985,True,22,6,20,162.0,False,
92,5845,179,False,True,1,4032.075378244559,2683.570068359375,1525.8299560546875,177.16000366210938,-10736.99951171875,17328.499755859375,6628.599853515625,1586.6999816894531,5551.5997314453125,-1631.4999389648438,1.0,0.6756724867214526,-2.163104699584455,-0.41352997011949694,76561198039309853,enpitsu,26.0,2827.669921875,1366.93994140625,64.41999816894531,-15597.099609375,13579.3994140625,2968.0999755859375,-599.5000076293945,-2623.9999389648438,2902.0999145507812,255.0,128.0,,-0.08350884008558176,0.7355673156481815,-0.006382223066841203,True,25,0.0,False,28,False,,bf81d8692db,games5425898691,17.0,1580.31005859375,1175.3599853515625,17.010000228881836,-10116.099853515625,3102.2000122070312,2.0999999344348907,-1.2999999523162842,-0.0,255.10000228881836,255.0,128.0,,-0.009523543575388248,0.2682666222909668,-0.0002236183819429515,True,159.0,False,32,26,False,,Scapy,76561198380510545,22,1684.030029296875,-2320.9599609375,121.80999755859375,-4692.5,21639.19921875,676.6999816894531,-5234.69970703125,-1675.0999450683594,203.4000015258789,235.0,128.0,False,0.1788350996114166,-2.1972236234828295,3.0451247746360854,True,104.0,False,14,4,11,,KingOfTheDucks10,1544103406048076041,12.0,1941.0799560546875,3226.989990234375,17.010000228881836,-2666.199951171875,15203.299560546875,2.0000000298023224,-0.09999999776482582,0.7999999821186066,1525.0,237.0,197.0,False,-0.009552802745701349,1.3758806160440686,0.00014437812128246263,True,22,6,20,151.0,False,
93,5889,180,False,False,0,9390.009071917882,-988.8699951171875,-4249.5498046875,389.8599853515625,11873.599853515625,4291.9000244140625,7341.6998291015625,4422.60009765625,-2604.8001098632812,-3107.2000122070312,0.0,0.06931578299699052,0.4894620566340069,3.026091649100977,1544103406048076041,KingOfTheDucks10,12.0,-1032.8699951171875,-4352.31005859375,231.39999389648438,6966.7999267578125,2378.300018310547,764.5999908447266,-3178.900146484375,1737.1000671386719,445.2000045776367,255.0,219.0,False,-0.9947181464380184,0.5121645200363306,0.11546473202037565,True,21,144.7077078127092,True,24,6,,76561198380510545,Scapy,22.0,-860.280029296875,-1075.949951171875,17.010000228881836,7742.0001220703125,-20410.400390625,2.0999999344348907,0.19999999552965164,-0.7000000029802322,0.19999999552965164,224.0,128.0,False,0.009592560244790924,-1.2081934708428559,-7.209352493863252e-05,True,104.0,False,14,12,4,,enpitsu,76561198039309853,26,-784.77001953125,-3600.669921875,17.059999465942383,2714.5001220703125,-17373.399658203125,1.2999999523162842,0.0,1.0999999940395355,-162.29999542236328,255.0,255.0,,0.016845394636855568,-1.4336819616988936,0.00013957773755108119,True,31.0,False,28,False,26,,games5425898691,bf81d8692db,17.0,543.4000244140625,-2671.25,17.010000228881836,20450.799560546875,1160.8000183105469,2.0000000298023224,1.0000000149011612,0.09999999776482582,200.59999465942383,255.0,128.0,,0.009589476644942429,0.07970816772377913,-0.00015213025037271992,True,32,False,26,66.0,False,
94,5948,182,False,False,1,2952.856213272452,-1464.1400146484375,3365.429931640625,453.7900085449219,8267.39990234375,5024.5001220703125,7051.7999267578125,2757.6998901367188,-4806.9000244140625,-2299.600067138672,1.0,-0.012634996468814991,-0.32229712198063704,3.121264023436621,bf81d8692db,games5425898691,17.0,-1620.780029296875,3280.68994140625,328.010009765625,8337.000122070312,5021.099853515625,2652.39990234375,-1148.0000305175781,3903.699951171875,2703.3999633789062,255.0,108.0,,-0.1448207053763278,2.659903034687542,1.2125458086718341,True,27,6.620516256619543,True,34,False,,76561198039309853,enpitsu,26.0,181.19000244140625,3568.18994140625,17.059999465942383,7323.900146484375,-12025.50048828125,1.1999999731779099,-0.19999999552965164,0.29999999329447746,-408.3000183105469,255.0,0.0,,-0.016774644873406304,-2.0801989636942886,0.00022042623820803188,True,0.0,False,28,26,False,,Scapy,76561198380510545,22,-1359.280029296875,3231.320068359375,140.1699981689453,-8972.999877929688,3317.7999877929688,6369.000244140625,393.49998474121094,808.3999633789062,47.30000019073486,179.0,128.0,False,0.24780131676802503,0.4457996438549269,0.002279789362232017,True,135.0,False,16,5,12,,KingOfTheDucks10,1544103406048076041,11.0,-173.89999389648438,4484.759765625,17.010000228881836,-3628.0999755859375,4332.200012207031,2.199999988079071,-0.0,-0.5000000074505806,2077.7999877929688,128.0,255.0,,-0.0095883753097431,0.8781989779715427,-3.4991576074577438e-06,True,24,6,22,172.0,False,
