,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
27,2079,60,False,False,1,4300.524572528721,-762.1099853515625,1171.97998046875,132.77000427246094,13138.399658203125,3259.89990234375,1289.9000549316406,899.1000366210938,4409.700012207031,-3548.9999389648438,1.0,0.09109493586205147,1.2614427209328287,-0.46791664777921765,2533274821298753,TotalRAWR,12.0,-805.97998046875,1092.300048828125,17.010000228881836,6273.499755859375,-3253.599853515625,2.3999999463558197,-0.0,-3.100000023841858,1950.2000427246094,255.0,251.0,-0.009791460302105207,-2.6760015783395854,2.3773922294601654e-05,True,12,238.0,False,12,False,,b14207431fb,xNeestah,14.0,-1433.6500244140625,3502.739990234375,781.5399780273438,8223.499755859375,-4672.9998779296875,-11073.1005859375,-588.4000015258789,-511.8000030517578,608.8999938964844,198.0,133.0,,0.48212507130229587,-2.7131890127736686,0.24352097557466026,True,0.0,False,16,False,10,,enpitsu,76561198039309853,27,-1621.0699462890625,2915.64990234375,954.239990234375,6835.30029296875,-7738.499755859375,-10976.400146484375,198.29999923706055,63.09999942779541,747.0999908447266,128.0,128.0,False,-0.010550256247891356,-1.9248364288266868,-0.13489415725871373,True,0.0,False,10,False,10,,games5425898691,bf81d8692db,21.0,-4078.989990234375,3126.719970703125,792.6199951171875,2.7000001072883606,-5742.8997802734375,-14014.89990234375,-10.399999618530273,-0.09999999776482582,0.0,255.0,128.0,,-1.1735129394806698,-1.5459593611579583,-1.5937107665867485,True,20,12,4,124.0,False,,
28,2115,61,False,False,1,3569.8961277730978,806.3400268554688,1571.22998046875,106.05000305175781,11977.5,13524.200439453125,2554.4000244140625,1563.0000305175781,1678.6000061035156,5544.1998291015625,1.0,0.6165125009880397,1.9312759264090613,1.0400232559176141,2533274821298753,TotalRAWR,12.0,748.0900268554688,1373.9300537109375,17.010000228881836,15593.199462890625,11106.400146484375,-0.19999999552965164,-0.7000000029802322,-0.5000000074505806,-1336.199951171875,255.0,0.0,-0.009560741163827956,2.5342531585913224,-0.00025478781336011827,True,12,231.43569049783935,True,12,False,,b14207431fb,xNeestah,14.0,-241.02999877929688,2966.110107421875,17.010000228881836,12423.199462890625,-6472.60009765625,0.9000000357627869,-1.7000000178813934,0.9000000357627869,128.50000381469727,200.0,125.0,,-0.009584598412547498,-2.6688240695913046,5.175091201218447e-06,True,0.0,False,16,False,10,,enpitsu,76561198039309853,27,-579.4600219726562,2190.47998046875,17.059999465942383,11035.0,3205.0,2.0999999344348907,0.29999999329447746,0.29999999329447746,2684.1000366210938,255.0,255.0,,-0.016709660038277358,2.7653574387494255,6.717571144885742e-05,True,,False,10,False,10,,games5425898691,bf81d8692db,21.0,-2669.35009765625,3168.5,16.989999771118164,17827.39990234375,11767.099609375,4.300000071525574,-1.5000000596046448,-1.0000000149011612,1532.5,255.0,212.0,,-0.009595264464552831,2.5090311925849123,0.00011470560930034551,True,20,12,4,63.0,False,,
29,2206,64,False,False,0,9926.815223526659,-3457.5,-4450.64013671875,497.8399963378906,-6167.1002197265625,22813.89892578125,8207.899780273438,2886.0000610351562,-1530.8000183105469,-5032.60009765625,0.0,0.9376926257770739,-0.47600657957936865,1.2860843797716854,bf81d8692db,games5425898691,21.0,-3433.280029296875,-4608.41015625,401.239990234375,-12663.800048828125,12497.80029296875,5312.39990234375,3021.300048828125,1137.5,-1741.300048828125,255.0,0.0,-0.3945478741816614,2.332470883074293,1.5305087356890006,True,20,45.0,False,12,4,,76561198039309853,enpitsu,27.0,-1867.5799560546875,-4187.10986328125,17.059999465942383,-13314.000244140625,3523.0999755859375,1.899999976158142,0.19999999552965164,0.0,2226.3999938964844,255.0,128.0,,0.01675762571520206,2.9463126344575326,2.2714420158837118e-05,True,31.0,False,10,False,10,,xNeestah,b14207431fb,14,-4076.010009765625,-1032.6500244140625,221.02999877929688,-1578.0000305175781,-14898.900146484375,9160.800170898438,-1662.2000122070312,3137.0001220703125,-737.0999908447266,197.0,0.0,False,-0.6520812932617767,-1.6920025528540403,-1.3526626545542442,True,217.0,False,12,False,18,,TotalRAWR,2533274821298753,12.0,-1381.4200439453125,-2144.64990234375,16.989999771118164,-9291.599731445312,15565.50048828125,2.0000000298023224,-0.29999999329447746,0.7000000029802322,16.200000047683716,255.0,128.0,False,0.009575137264312621,2.1109009030952817,-7.26839169345794e-05,True,12,12,False,48.2782881541919,True,,
30,2231,65,False,False,1,4117.714138751053,3974.56005859375,2405.39990234375,976.2999877929688,-15227.099609375,18968.399658203125,5942.39990234375,2054.1000366210938,2540.0,5032.699890136719,1.0,-0.8909956363063815,0.13274386231637736,0.5587894090120586,b14207431fb,xNeestah,14.0,4052.429931640625,2215.81005859375,934.4500122070312,-3559.4000244140625,14200.30029296875,-1901.3999938964844,-2128.300018310547,-656.1000061035156,447.40001678466797,200.0,147.0,-0.2353578183285746,1.5755928996597253,-1.5859405113353924,True,19,207.59890739379392,True,12,False,,2533274821298753,TotalRAWR,12.0,2317.02001953125,421.6499938964844,16.989999771118164,8589.89990234375,-21335.70068359375,2.0000000298023224,-0.0,0.09999999776482582,-25.299999713897705,255.0,128.0,False,-0.009574957868199873,-1.950862427422253,2.3769700217908174e-05,False,19.461212781167806,True,12,False,12,,enpitsu,76561198039309853,27,2987.739990234375,3957.5,17.059999465942383,4545.4998779296875,-11269.200439453125,2.0999999344348907,-0.0,0.19999999552965164,-2454.9000549316406,255.0,0.0,False,-0.01672367816074818,-1.879460667500426,5.361737887374066e-05,True,255.0,False,10,False,10,,games5425898691,bf81d8692db,21.0,4061.25,3336.199951171875,168.0500030517578,-2808.900146484375,-15263.900146484375,-9008.800048828125,-115.50000190734863,4582.900085449219,58.20000171661377,255.0,128.0,,-0.5153294461756092,-1.3325362922626336,1.1576125055919917,True,20,12,4,45.0,False,,False
31,2379,70,True,False,0,6954.513526373316,804.9299926757812,-1603.300048828125,202.9199981689453,-739.7000122070312,22828.20068359375,8260.800170898438,4689.2999267578125,2241.300048828125,2660.1998901367188,0.0,-0.7521140494949871,0.06922396067776287,2.0382241266882364,76561198039309853,enpitsu,27.0,852.7899780273438,-1716.77001953125,100.91000366210938,5316.9000244140625,22317.39990234375,1630.8999633789062,-5393.900146484375,1070.5000305175781,96.89999580383301,255.0,128.0,0.8368528468323004,1.3943706693216011,0.006171606501986217,True,14,53.0,False,13,False,,bf81d8692db,games5425898691,21.0,975.1900024414062,-2936.18994140625,17.010000228881836,-1837.5,11934.200439453125,2.0999999344348907,-0.09999999776482582,0.7999999821186066,12.799999713897705,255.0,128.0,,0.00955613836631381,1.7256443577393545,-7.744520036270343e-05,True,61.0,False,22,4,14,,xNeestah,b14207431fb,14,4077.590087890625,-3105.580078125,228.9499969482422,567.9999923706055,20715.10009765625,5587.9998779296875,-1656.1000061035156,-2095.399932861328,459.7999954223633,200.0,150.0,False,-0.22914565694709324,1.5314874393198852,-1.4416545296446805,True,210.0,False,12,False,20,,TotalRAWR,2533274821298753,12.0,782.0399780273438,-83.48999786376953,137.36000061035156,408.10001373291016,-22822.39990234375,2822.7999877929688,0.0,0.0,-43.20000171661377,255.0,128.0,False,0.009567164930798596,-1.5760315304994685,-6.319048418985575e-05,True,16,14,False,152.60374190730434,True,,False
32,2723,74,False,False,1,5191.152719897077,-31.350000381469727,32.349998474121094,97.23999786376953,-17235.799560546875,20357.5,3329.89990234375,-2515.399932861328,-3138.5000610351562,3114.7000122070312,1.0,-0.05127250188757559,-0.053137874392004444,0.04339325555773795,2533274821298753,TotalRAWR,13.0,78.01000213623047,-104.12999725341797,61.349998474121094,-16019.49951171875,15827.5,2718.5000610351562,222.5,1537.5999450683594,-2791.400146484375,254.0,128.0,0.0008740902649522518,0.7431232270515753,0.014948622221512636,True,4,0.0,False,3,False,,b14207431fb,xNeestah,13.0,-3492.330078125,-3947.72998046875,16.90999984741211,-4376.700134277344,-2650.0,26.700000762939453,-23.599998950958252,-2.800000011920929,848.0999755859375,198.0,19.0,,-0.008592014353956472,2.5144631840255287,0.0012945113169983207,True,85.0,False,4,False,4,,enpitsu,76561198039309853,27,3241.340087890625,4092.300048828125,17.049999237060547,7412.5,9985.399780273438,2.5,-2.3999999463558197,1.4000000059604645,0.0,255.0,128.0,,-0.016731856531178115,-0.9322260911056303,-1.906557481691699e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-22.579999923706055,344.0899963378906,60.31999969482422,-2492.5,-22644.29931640625,3150.8999633789062,2555.399932861328,-781.9999694824219,-1323.0999755859375,255.0,110.0,,-0.06293488732108528,-1.3597701667280386,0.001430626651626238,True,4,3,False,22.0,False,,
33,2724,74,False,False,0,5340.041883844218,121.9000015258789,-102.12999725341797,122.33000183105469,25923.798828125,14857.099609375,11917.099609375,4558.299865722656,1858.8999938964844,-3430.10009765625,0.0,0.19491643286769839,0.13335197653318515,0.2849587085533543,bf81d8692db,games5425898691,21.0,22.579999923706055,-344.0899963378906,60.31999969482422,2492.5,22644.29931640625,3150.8999633789062,-2555.399932861328,781.9999694824219,-1323.0999755859375,255.0,110.0,0.06293488732108528,1.3597701667280386,0.001430626651626238,True,4,22.0,False,3,False,,76561198039309853,enpitsu,27.0,-3295.139892578125,-4164.7900390625,17.049999237060547,-5673.499755859375,-7643.2000732421875,2.5,2.0000000298023224,-1.5000000596046448,0.0,255.0,128.0,,0.016408506723445637,0.9322248930797098,-5.703152476905784e-07,True,255.0,False,False,False,False,,xNeestah,b14207431fb,13,3517.22998046875,3962.52001953125,17.010000228881836,1841.0000610351562,1098.3000183105469,3.6000001430511475,8.100000023841858,1.899999976158142,582.5,198.0,0.0,,0.009122353465431467,-2.447175647654125,0.0003005502200494161,True,85.0,False,4,False,4,,TotalRAWR,2533274821298753,13.0,-78.01000213623047,104.12999725341797,61.349998474121094,16019.49951171875,-15827.5,2718.5000610351562,-222.5,-1537.5999450683594,-2791.400146484375,254.0,128.0,,-0.0008740902649522518,-0.7431232270515753,0.014948622221512636,True,4,3,False,0.0,False,,
34,2725,74,False,False,1,5164.170309141984,-167.91000366210938,86.61000061035156,143.27999877929688,-37390.10009765625,2888.800048828125,13653.1005859375,4435.799865722656,414.7999954223633,4018.699951171875,1.0,-0.21230376176279134,-0.19129021301903623,0.20952931968894611,2533274821298753,TotalRAWR,13.0,-55.369998931884766,23.209999084472656,82.12000274658203,-16106.800537109375,14166.500244140625,2563.9999389648438,-2108.2000732421875,-4083.800048828125,3021.0000610351562,255.0,128.0,-0.3986052546982176,0.752981304148721,-0.027119277794183598,True,4,0.0,False,3,False,,b14207431fb,xNeestah,13.0,-3517.22998046875,-3962.52001953125,17.010000228881836,-1841.0000610351562,-1098.3000183105469,3.6000001430511475,-8.100000023841858,-1.899999976158142,582.5,198.0,0.0,,-0.009122353465431467,2.447175647654125,0.0003005502200494161,True,85.0,False,4,False,4,,enpitsu,76561198039309853,27,3295.139892578125,4164.7900390625,17.049999237060547,5673.499755859375,7643.2000732421875,2.5,-2.0000000298023224,1.5000000596046448,0.0,255.0,128.0,,-0.016408506723445637,-0.9322248930797098,-5.703152476905784e-07,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-41.779998779296875,174.11000061035156,79.26000213623047,-2288.300018310547,-18701.099853515625,1697.1000671386719,4112.9998779296875,-3470.4998779296875,-1135.0,255.0,100.0,,-0.6030548024252724,-1.196645285563902,0.22870304242297854,True,4,3,False,22.0,False,,
35,2823,77,False,False,0,6257.156723358869,-1284.5699462890625,-1105.0799560546875,256.1000061035156,2596.4999389648438,28378.60107421875,-9644.69970703125,-4444.200134277344,3930.4998779296875,-894.4000244140625,0.0,0.5607154034195337,-2.068464793431971,2.7135605736888944,76561198039309853,enpitsu,27.0,-1352.6099853515625,-1255.1700439453125,271.2900085449219,-1205.5999755859375,19826.400146484375,988.3000183105469,-1896.199951171875,-3362.9998779296875,3917.0999145507812,255.0,128.0,0.4249603705399541,1.9149701140939455,-0.16476258661725707,True,2,141.0,False,1,False,,bf81d8692db,games5425898691,21.0,3672.8701171875,-2756.580078125,17.010000228881836,-6555.999755859375,-21967.2998046875,2.8999999165534973,-0.19999999552965164,-8.299999833106995,-1545.2999877929688,255.0,0.0,,0.009475427682274691,-1.89462354770227,-0.0005814372663808361,True,194.0,False,4,False,4,,xNeestah,b14207431fb,13,-973.489990234375,800.0999755859375,17.010000228881836,-17221.99951171875,10275.2001953125,2.3000000417232513,-0.29999999329447746,0.0,-2013.6000061035156,204.0,0.0,,0.00957205359599535,2.5257657438676664,-3.815788583300513e-05,True,150.0,False,4,False,4,,TotalRAWR,2533274821298753,13.0,4078.989990234375,705.9500122070312,355.6400146484375,-2.5,11623.00048828125,-5124.2999267578125,-4.000000059604645,0.5000000074505806,-0.5000000074505806,255.0,128.0,False,0.3960747980253336,1.5604793423618024,-1.5748441925248462,True,4,4,False,0.0,False,,
36,2876,79,False,False,1,8285.330991276498,759.7100219726562,-3144.2099609375,247.69000244140625,25.799999237060547,-6658.3001708984375,15364.000244140625,5933.499755859375,460.2000045776367,-762.2000122070312,1.0,-1.1577849159353795,2.8173783363202154,1.2899379029170812,b14207431fb,xNeestah,13.0,747.47998046875,-3155.25,81.9800033569336,-6822.0001220703125,574.3999862670898,2713.2998657226562,-5455.3997802734375,310.9000015258789,-625.9000015258789,193.0,0.0,0.14095703490341455,-0.23893016019061675,0.49949845291352485,True,6,150.0,False,5,False,,2533274821298753,TotalRAWR,12.0,-3266.090087890625,-3476.93994140625,17.010000228881836,5882.5,-17152.60009765625,1.8000000715255737,-0.0,-0.09999999776482582,-51.79999828338623,254.0,128.0,,-0.009571363159108502,-1.8963079926065902,2.182927482825993e-06,True,0.0,False,4,False,4,,enpitsu,76561198039309853,27,1146.25,-2423.110107421875,17.020000457763672,-13716.700439453125,-18336.8994140625,2.199999988079071,1.0000000149011612,0.9000000357627869,-181.29999160766602,128.0,255.0,,-0.0167624846216292,-0.9116144526972587,0.00016051736074748638,True,86.57034828585962,True,2,False,3,,games5425898691,bf81d8692db,21.0,-901.219970703125,2187.81005859375,17.010000228881836,5139.5001220703125,-20554.89990234375,0.0,-0.0,-0.19999999552965164,-1043.3000183105469,255.0,72.0,,-0.009600403655944861,-1.7853109056087646,-7.898080198950898e-05,True,4,4,False,172.0,False,,
37,2989,83,False,False,1,9868.517896636675,782.9299926757812,-4727.8701171875,722.3499755859375,8414.400024414062,12248.599853515625,-3258.699951171875,-5300.8001708984375,-2218.5000610351562,1725.8999633789062,1.0,-0.4332127798762094,-2.697719583478892,0.3903515878435975,b14207431fb,xNeestah,14.0,702.8900146484375,-4825.2900390625,631.260009765625,7299.7998046875,-1007.3000335693359,1831.0000610351562,-5155.999755859375,753.7999725341797,-1759.6000671386719,203.0,255.0,0.44023059035852874,2.8151800366077246,2.5916973086988557,True,8,66.61823669043923,True,6,False,,2533274821298753,TotalRAWR,12.0,3543.719970703125,-4319.0498046875,48.189998626708984,-3829.89990234375,-6587.2998046875,989.8999786376953,211.49999618530273,-1776.9999694824219,-2498.800048828125,255.0,0.0,False,0.12692372095028237,-1.0104241842961197,0.4896259507664539,True,255.0,False,6,False,6,,enpitsu,76561198039309853,27,141.80999755859375,-3293.8798828125,17.030000686645508,-4956.700134277344,16220.30029296875,5.099999904632568,-1.0999999940395355,4.1999998688697815,-709.4999694824219,255.0,0.0,False,-0.016775337441121977,1.3167543805412714,5.797198411875339e-05,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,765.0499877929688,-3973.0,206.33999633789062,689.8999786376953,-17526.700439453125,3746.7001342773438,-1291.4999389648438,-308.799991607666,343.3000183105469,255.0,177.0,,0.8379190297841382,-1.5405439403926255,0.48373906776443926,True,6,4,False,129.80130757311335,True,,
38,3036,85,False,False,1,7998.314344153559,1960.280029296875,-2787.18994140625,338.239990234375,-14916.8994140625,27457.39990234375,4392.5,-839.7000122070312,5196.500244140625,-2879.2999267578125,1.0,-0.025349268472470692,-3.112660149570987,2.4733040287005883,2533274821298753,TotalRAWR,12.0,2197.010009765625,-3009.429931640625,262.0,-15010.0,17284.000244140625,2226.9000244140625,175.79999923706055,-3147.6998901367188,1028.7000274658203,255.0,128.0,0.21986178954120417,0.016830746891939138,-0.27102248930550116,True,8,161.58190981547037,True,7,False,,b14207431fb,xNeestah,14.0,2310.60009765625,-4912.0400390625,87.36000061035156,10053.400268554688,-375.6999969482422,-8542.899780273438,-75.79999923706055,-92.20000267028809,192.29999542236328,200.0,165.0,,0.4470539730245986,2.8484543966400606,-0.2253740563909292,True,53.0,False,8,False,6,,enpitsu,76561198039309853,27,-184.99000549316406,124.69999694824219,16.889999389648438,-837.6000213623047,21748.20068359375,38.80000114440918,20.799999237060547,-0.3999999910593033,-11.000000238418579,255.0,128.0,False,-0.017854603993188254,1.5333496145511474,8.252135604250184e-05,True,31.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,151.91000366210938,-5817.2998046875,42.150001525878906,-2047.5,6856.5997314453125,-1868.0999755859375,3353.900146484375,28.499999046325684,157.2000026702881,255.0,128.0,,-0.22679722668318078,1.2748495979369614,0.10280058456781517,True,6,4,False,104.0,False,,False
39,3101,88,False,False,0,8747.85854272865,1326.3199462890625,-3320.8701171875,232.4600067138672,20856.39892578125,-4634.100036621094,6846.7999267578125,5863.699951171875,-1182.0999908447266,-467.90000915527344,0.0,0.5753215035744225,1.880938143031797,-1.2685038900981163,76561198039309853,enpitsu,27.0,1218.3900146484375,-3438.64990234375,186.38999938964844,17557.5,-2542.2999572753906,242.00000762939453,1454.9000549316406,5292.8997802734375,-343.8999938964844,255.0,0.0,0.7450938191908406,1.004802332622899,1.1778164978689112,True,8,61.0,False,7,False,,bf81d8692db,games5425898691,21.0,-57.66999816894531,1963.0899658203125,130.52999877929688,-873.0000305175781,-19364.200439453125,3769.1000366210938,2977.5,-104.0999984741211,32.30000019073486,255.0,128.0,,0.37954939896869316,-1.6011038275197254,0.0017145728518915733,True,102.0,False,10,False,6,,xNeestah,b14207431fb,14,-4016.860107421875,1510.1099853515625,97.36000061035156,-1893.3999633789062,-19656.800537109375,2136.9000244140625,1326.4999389648438,1243.0999755859375,1035.6999969482422,200.0,238.0,,-0.08600201872138277,-1.6789454286505359,-0.829893383697968,True,0.0,False,8,False,10,,TotalRAWR,2533274821298753,12.0,1592.2900390625,-452.75,17.010000228881836,19990.699462890625,2293.800048828125,1.8000000715255737,0.9000000357627869,0.0,210.49999237060547,254.0,128.0,False,0.009574565421494466,0.13659056135108816,-0.0001291610668674661,True,8,8,False,143.0,False,,False
40,3163,90,False,False,1,4215.997167628134,-2921.610107421875,3351.010009765625,199.75999450683594,21929.29931640625,24147.60009765625,4744.4000244140625,1677.5999450683594,1809.6000671386719,-5469.000244140625,1.0,0.24203244495609666,-1.6749535253800958,-1.44776231158525,2533274821298753,TotalRAWR,12.0,-3004.389892578125,3204.25,112.98999786376953,14508.800048828125,13610.30029296875,584.0000152587891,1426.199951171875,903.7999725341797,-197.5,254.0,0.0,0.0017897715513539069,2.1603602794607575,0.005239716178177019,True,10,73.84818906168783,True,9,False,,b14207431fb,xNeestah,14.0,747.5,1545.8299560546875,17.020000457763672,-19699.300537109375,9629.500122070312,1.0000000149011612,-0.19999999552965164,-0.0,-1499.7999572753906,201.0,0.0,,-0.009593194098883994,0.4814532398423682,-0.00022744244577195874,True,251.0,False,10,False,8,,enpitsu,76561198039309853,27,-2774.5,3945.909912109375,17.059999465942383,11054.89990234375,-6905.8001708984375,-3.1999999284744263,4.799999892711639,-3.0000001192092896,-2025.7000732421875,128.0,128.0,,-0.016736244899257593,-2.515223729752754,4.097857103376555e-05,True,198.19716118740777,True,8,False,9,,games5425898691,bf81d8692db,21.0,719.6699829101562,3104.3701171875,17.0,6546.199951171875,21820.30029296875,3.400000035762787,-0.0,-0.3999999910593033,1455.0,255.0,243.0,,-0.009598141089821214,1.8263736155596333,0.00016671805329470925,True,10,8,False,76.0,False,,
41,3206,91,False,False,1,1719.6467702565728,-221.63999938964844,3833.070068359375,100.80000305175781,-13198.800048828125,-12870.400390625,-3053.3999633789062,-329.1999816894531,-2763.900146484375,5315.2001953125,1.0,1.0680569432857063,-2.799870666266192,-1.7957153301271824,b14207431fb,xNeestah,14.0,-39.61000061035156,3844.719970703125,77.16999816894531,-3042.39990234375,-3419.5999145507812,3117.3001098632812,2931.400146484375,783.4999847412109,2068.3999633789062,192.0,255.0,0.09657553209929315,0.48980673685537685,-0.024822515733822915,True,12,254.0,False,9,False,,2533274821298753,TotalRAWR,12.0,-869.3200073242188,4801.18994140625,17.0,15816.300048828125,-1300.3999328613281,3.6000001430511475,-2.5,2.0000000298023224,-291.00000381469727,255.0,83.0,,-0.009464920172398437,-3.0425406746824932,0.000141220602866577,True,53.0,False,10,False,10,,enpitsu,76561198039309853,27,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,21.0,-772.6500244140625,4533.7099609375,17.0,-10505.6005859375,-10246.400146484375,3.4999999403953552,0.3999999910593033,-0.0,2079.7000122070312,255.0,255.0,,-0.009567668966851994,-0.839853898387197,4.751277755944167e-05,True,10,8,False,76.0,False,,
42,3237,92,False,False,0,8098.307584408877,1526.239990234375,-2587.570068359375,99.04000091552734,12209.7998046875,20571.8994140625,2192.7999877929688,716.9000244140625,3087.5,2013.800048828125,0.0,-0.8540715481173383,2.4440076380901696,-0.9169398178472513,bf81d8692db,games5425898691,21.0,1474.9100341796875,-2782.719970703125,17.0,11759.49951171875,17486.300048828125,1.0000000149011612,-1.1999999731779099,-2.0999999344348907,-1235.6999969482422,255.0,0.0,0.009600196961683512,0.965826320836085,-0.00017457492862165265,True,10,3.9538582089126706,True,8,False,,76561198039309853,enpitsu,27.0,,,,,,,,,,,,,,,,True,,,,,,,xNeestah,b14207431fb,14,603.8499755859375,-3325.02001953125,15.930000305175781,11014.300537109375,4170.10009765625,-6.899999976158142,-164.69999313354492,35.49999952316284,2078.5000610351562,255.0,255.0,,0.011578084095629214,0.3263789899624941,-0.0075251207713547905,True,169.3685332626425,True,10,False,12,,TotalRAWR,2533274821298753,12.0,-245.3699951171875,-3538.72998046875,17.0,3488.0999755859375,19454.000244140625,2.800000011920929,0.0,-0.7999999821186066,-250.49999237060547,255.0,128.0,,0.009562620414969452,1.367683616937257,0.00014516824651714024,True,10,10,False,0.0,False,,
43,3292,94,False,False,0,6150.547138694597,3780.699951171875,1145.2900390625,93.1500015258789,9894.600219726562,15988.199462890625,0.0,-4680.10009765625,3664.8001098632812,815.5000305175781,0.0,1.0365894597239773,1.470056500394455,3.0418932151419966,bf81d8692db,games5425898691,21.0,3891.719970703125,956.6099853515625,24.950000762939453,2921.9000244140625,22803.20068359375,687.9000091552734,-400.2000045776367,-1343.800048828125,650.6999969482422,255.0,226.0,-0.015228144591996206,1.4511283010384042,-0.2141186142360841,True,10,217.4162149685686,True,8,False,,76561198039309853,enpitsu,27.0,1819.4200439453125,-4015.580078125,17.049999237060547,-2514.7000122070312,9974.299926757812,3.400000035762787,-0.09999999776482582,0.19999999552965164,-2371.0000610351562,255.0,128.0,,0.01668875171897853,1.7719772282816226,-2.5664435813716336e-05,True,116.0,False,False,False,False,,xNeestah,b14207431fb,14,2487.3798828125,7.369999885559082,46.13999938964844,8749.500122070312,21097.900390625,-2705.7000732421875,-1599.7000122070312,431.1000061035156,598.1999969482422,198.0,137.0,,-0.18289457128189326,1.1774346415981825,0.02523087458722826,True,161.0,False,12,False,14,,TotalRAWR,2533274821298753,12.0,-177.3300018310547,816.010009765625,16.850000381469727,4200.10009765625,22134.89990234375,38.499999046325684,14.500000476837158,1.2999999523162842,-1550.2000427246094,255.0,100.0,,0.010305266653773505,1.3184673845409753,-6.123176829289981e-05,True,12,12,False,0.0,False,,
44,3330,96,False,False,0,4602.6508976459645,3612.300048828125,4212.83984375,123.41999816894531,-2941.0000610351562,13788.699951171875,8325.30029296875,-5945.5999755859375,-7.099999785423279,-805.6999969482422,0.0,0.10121584102245997,-1.6763656910723863,-1.1845782052130214,bf81d8692db,games5425898691,21.0,3763.97998046875,4134.60009765625,61.15999984741211,-10158.900146484375,20185.400390625,4282.900085449219,2136.7999267578125,-1541.7999267578125,-891.2999725341797,255.0,128.0,-0.22584039624436955,1.9914248706780837,-0.5601240413153888,True,10,123.3963355377156,True,8,False,,76561198039309853,enpitsu,27.0,1726.22998046875,-2162.3798828125,101.19000244140625,-1938.5000610351562,18464.000244140625,-167.39999771118164,-5452.9998779296875,-717.0999908447266,8.00000011920929,255.0,128.0,,0.8121568165275821,-1.441570499532786,3.1394200936300085,True,116.0,False,2,False,1,,xNeestah,b14207431fb,14,2857.06005859375,2988.070068359375,17.010000228881836,4436.600036621094,21493.00048828125,2.0999999344348907,0.0,-0.7999999821186066,106.40000343322754,198.0,132.0,,0.009600196428201568,1.3608861937202257,0.0001010831185935621,True,154.7221936641201,True,12,False,14,,TotalRAWR,2533274821298753,12.0,12.210000038146973,3794.64990234375,17.0,-4867.900085449219,21103.5009765625,3.3000001311302185,0.0,0.29999999329447746,-1449.6000671386719,255.0,29.0,,0.00956209571044769,1.7673857534441728,-0.00017635751922290375,True,12,12,False,31.0,False,,
