,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
33,2497,75,False,False,0,2757.7077840312513,-352.6000061035156,2436.360107421875,872.5499877929688,4158.2000732421875,14407.900390625,6183.2000732421875,3618.800048828125,1577.7999877929688,383.4000015258789,0.0,0.2754412386259565,-0.7935925996703269,-0.9876154864656426,bf81d8692db,games5425898691,21.0,-379.7799987792969,2274.919921875,738.7999877929688,9408.599853515625,10418.00048828125,4888.500061035156,-1332.7000427246094,130.9000015258789,247.90000915527344,255.0,201.0,,-0.8013732446621654,1.2807616622663598,-0.4260572836311515,True,4,False,6,83.0,False,,76561198039309853,enpitsu,27.0,-3868.5400390625,-228.36000061035156,74.05000305175781,-2021.9000244140625,-21735.50048828125,-1223.3000183105469,3210.7000732421875,-299.50000762939453,0.0,255.0,128.0,False,-0.7363944811965426,-1.663953367226835,-0.00015311673806536164,True,6,0.0,False,False,6,,Scubame7,2533274927462919,10,-735.8400268554688,3421.52001953125,531.4400024414062,8465.2001953125,-11764.49951171875,6066.099853515625,653.4999847412109,477.20001220703125,-23.80000114440918,255.0,128.0,False,-1.107532296224583,-0.8807872120121268,-0.07016287507929303,True,94.70959115028379,True,14,False,10,,Boss_Dems,7446556733963769775,18.0,-540.1699829101562,4170.669921875,17.059999465942383,1016.2999725341797,-840.1999664306641,1.8000000715255737,2.5,5.799999833106995,192.60000228881836,93.0,160.0,0.016757465147927423,-0.7253191280406005,1.754862318518344e-05,True,False,14,236.0,False,18,,
34,2574,77,False,False,1,9548.33390458242,-763.9400024414062,-4262.93994140625,153.58999633789062,-26286.8994140625,7069.69970703125,-636.8999862670898,-5296.199951171875,-1636.9999694824219,-2295.500030517578,1.0,-0.8605068623966741,1.0377630701685217,-0.7190068937499936,7446556733963769775,Boss_Dems,15.0,-496.8999938964844,-4304.580078125,92.19000244140625,-15048.499755859375,-6786.400146484375,3465.0,3354.89990234375,-3401.7001342773438,562.0000076293945,255.0,255.0,,-0.13493245148240887,0.026484533683602846,-0.04352304308158434,True,15,False,20,239.0,False,,2533274927462919,Scubame7,10.0,-2049.909912109375,394.54998779296875,487.8599853515625,-10006.599731445312,13617.7001953125,-9194.199829101562,740.1999664306641,1357.5,1286.1000061035156,137.0,255.0,,-0.032755405196442884,0.5267054105019074,-0.03809824826112475,False,10,69.0,False,False,14,,enpitsu,76561198039309853,27,1571.0899658203125,4058.139892578125,94.20999908447266,-13070.30029296875,-15752.7001953125,2188.000030517578,5145.4998779296875,1591.6999816894531,1113.1999969482422,255.0,128.0,,-0.5660706413197684,-1.0042853540186325,-0.45316571446823445,True,255.0,False,8,False,7,,games5425898691,bf81d8692db,21.0,-1486.4599609375,-4312.97998046875,17.010000228881836,875.2999877929688,4792.300109863281,2.7000001072883606,-0.09999999776482582,-0.29999999329447746,2133.800048828125,255.0,255.0,-0.009495097453682747,1.8055274073150178,6.352799551157154e-05,True,False,4,83.0,False,6,,
35,2581,78,False,False,0,2511.756737303915,1386.7099609375,4092.070068359375,124.4800033569336,2033.3000183105469,-12409.200439453125,8850.999755859375,2120.8999633789062,5445.8001708984375,-1358.0999755859375,0.0,0.9535394503505851,1.7609768000225074,2.7194009316839534,bf81d8692db,games5425898691,21.0,1483.25,4153.419921875,16.040000915527344,2215.0,-7206.199951171875,-1159.8999786376953,2901.9000244140625,2593.0999755859375,3886.400146484375,255.0,128.0,,0.04973228313120257,-1.4846545918514458,-0.031896627677306805,True,4,False,6,83.0,False,,76561198039309853,enpitsu,27.0,-1232.219970703125,-3650.35009765625,103.77999877929688,13174.000244140625,15786.600341796875,-163.4000015258789,-5077.60009765625,-1910.7000732421875,903.6000061035156,128.0,128.0,,0.4864960890425036,-0.33886183409573506,-2.825117768795276,True,7,255.0,False,False,8,,Scubame7,2533274927462919,10,2225.050048828125,-632.9000244140625,316.54998779296875,10006.900024414062,-13617.900390625,-10330.30029296875,-1747.2999572753906,-3220.4998779296875,2960.8999633789062,128.0,255.0,,-0.4225739261493691,-0.1253127434493447,-0.11852736185104847,True,69.0,False,14,False,10,,Boss_Dems,7446556733963769775,15.0,816.75,4455.81005859375,117.62000274658203,13274.599609375,6216.199951171875,-160.9000015258789,-3765.4998779296875,3624.2001342773438,1713.2000732421875,255.0,255.0,0.8581164744307618,-0.9235138302660874,-1.932811788558792,True,False,15,239.0,False,20,,
36,2652,80,False,False,0,4973.845203270649,1901.3199462890625,1027.3199462890625,198.0500030517578,10639.3994140625,27820.70068359375,-3915.2999877929688,-3879.7000122070312,4527.0001220703125,-673.3999633789062,0.0,-0.505799973722409,0.9765302262243407,-0.8996983233586214,76561198039309853,enpitsu,27.0,1869.93994140625,859.7100219726562,189.27000427246094,10040.30029296875,15409.200439453125,3443.2998657226562,996.2000274658203,-1997.4000549316406,5026.700134277344,128.0,128.0,,-0.0014362005389433328,1.0889043207361317,-0.011408113589641035,True,8,2,10,194.0,False,,bf81d8692db,games5425898691,21.0,3344.27001953125,607.2899780273438,16.989999771118164,4643.399963378906,-22526.298828125,2.7000001072883606,0.0,0.7000000029802322,-19.600000381469727,255.0,128.0,,0.00960023014633172,-1.369924735091049,7.796675685873243e-05,False,6,0.0,True,False,8,,Scubame7,2533274927462919,10,2624.52001953125,568.7100219726562,17.0,-12017.60009765625,6768.599853515625,4.099999964237213,-0.7000000029802322,0.7999999821186066,-1926.6000366210938,176.0,0.0,,0.009627578909668253,2.5928663557478364,-0.00018219107684942757,True,228.84803428188448,True,14,False,10,,Boss_Dems,7446556733963769775,15.0,2576.239990234375,2908.330078125,17.040000915527344,-12249.200439453125,-10437.099609375,4.799999892711639,0.0,0.0,-2045.5000305175781,255.0,1.0,0.01676328910476666,-2.5015300904418982,-8.322255960499253e-06,True,False,16,157.0,False,20,,
37,2744,84,False,False,1,10528.074350197288,-2144.830078125,-4939.3701171875,1359.2099609375,11012.099609375,7141.099853515625,7869.5001220703125,-162.70000457763672,-1948.9999389648438,-1161.6999816894531,1.0,-0.7609065028913465,-0.5573779922416405,-1.2556646968817684,7446556733963769775,Boss_Dems,11.0,-2222.570068359375,-5032.02001953125,1223.3299560546875,6216.6998291015625,3783.699951171875,6724.1998291015625,1714.7999572753906,4410.400085449219,-1158.3000183105469,255.0,255.0,False,0.45519027309156923,-3.053777319680719,-1.5091757013010387,True,16,False,22,97.0,False,,2533274927462919,Scubame7,10.0,813.9299926757812,-4807.06982421875,17.0,-5739.5001220703125,-13415.0,4.099999964237213,-0.0,-0.09999999776482582,-2013.0999755859375,128.0,0.0,,-0.009639675736989362,-1.1017685244481077,-3.605692257286284e-05,True,10,231.0,False,False,14,,enpitsu,76561198039309853,27,-3261.75,-4034.989990234375,17.059999465942383,5435.999755859375,-6120.8001708984375,3.3000001311302185,-0.3999999910593033,1.5000000596046448,3024.89990234375,128.0,128.0,False,-0.016722043819133725,-2.632115640924187,5.529207543013166e-05,True,255.0,False,10,2,8,300.0,games5425898691,bf81d8692db,21.0,-1083.4300537109375,2890.699951171875,16.989999771118164,7725.10009765625,-21237.39990234375,5.099999904632568,-0.09999999776482582,0.3999999910593033,-33.29999923706055,255.0,128.0,-0.009599993182887645,-1.9155018265943533,6.0380371840991925e-05,True,False,6,237.0,False,8,,
38,2828,87,True,True,0,2257.917919874857,-1038.449951171875,2886.580078125,733.219970703125,14849.200439453125,22565.10009765625,1771.9999694824219,-1156.2999725341797,1512.1000671386719,839.8000335693359,0.0,1.1823692496652336,0.7822002998392831,-0.6179194131908254,bf81d8692db,games5425898691,21.0,-1151.510009765625,2778.360107421875,646.510009765625,-1346.300048828125,17411.600341796875,4061.0000610351562,2094.7000122070312,3440.2999877929688,-3745.10009765625,255.0,0.0,,-0.8335519005243429,1.2775950834060277,0.9871734357255657,True,7,False,10,143.0717936485044,True,,76561198039309853,enpitsu,27.0,1640.030029296875,1817.5400390625,17.059999465942383,-11111.500244140625,-4848.299865722656,1.8000000715255737,0.7999999821186066,0.0,-29.200000762939453,255.0,128.0,,0.016826735238456174,-2.734115569810742,6.654557600922698e-05,True,8,255.0,False,2,10,,Scubame7,2533274927462919,10,-860.6900024414062,3374.14990234375,299.70001220703125,-10681.099853515625,-13529.000244140625,3199.7000122070312,-169.69999313354492,340.6999969482422,446.6999816894531,255.0,128.0,,-0.6103267202956497,-1.7172487240561023,-0.24806827891370942,True,179.85764302233213,True,16,False,10,,Boss_Dems,7446556733963769775,11.0,-554.6599731445312,2573.0400390625,634.52001953125,-12100.50048828125,-6318.699951171875,-5874.89990234375,117.20000267028809,149.60000038146973,-70.50000190734863,255.0,128.0,0.08973088323782567,2.5100912123012082,-0.46216405912786274,True,False,18,0.0,False,22,,
39,2926,90,False,False,1,10340.062236415135,-109.47000122070312,-5151.06005859375,274.5400085449219,-14770.30029296875,-328.1999969482422,4743.500061035156,-2169.9000549316406,5019.4000244140625,-2469.1000366210938,1.0,-1.244315439296009,-1.4930175764047813,-1.746062771049585,7446556733963769775,Boss_Dems,11.0,83.83999633789062,-5132.240234375,189.16000366210938,-11538.800048828125,-7687.60009765625,2400.500030517578,-4867.200012207031,-2559.4000244140625,94.60000038146973,255.0,0.0,,0.20949523070288603,-0.6375642752344066,0.6036889925930607,True,19,False,24,0.0,False,,2533274927462919,Scubame7,10.0,4030.7099609375,-1293.6500244140625,116.37999725341797,-1663.699951171875,-12296.300048828125,-2368.9999389648438,1311.6000366210938,927.5,-749.0000152587891,254.0,126.0,,-0.23243424507398608,-1.4148789339095609,0.9445295539048036,True,12,255.0,False,False,16,,enpitsu,76561198039309853,27,-434.1700134277344,-4750.60009765625,283.05999755859375,14883.800048828125,-17423.900146484375,1968.9999389648438,2616.9000244140625,3834.5001220703125,-484.3000030517578,255.0,255.0,False,0.49312791149438145,-1.7966255770937631,0.06625856274152957,True,92.0,False,12,2,9,,games5425898691,bf81d8692db,21.0,-425.07000732421875,-5500.97021484375,57.7599983215332,-8040.0,-3991.300048828125,-1052.699966430664,981.6999816894531,-652.6000213623047,-118.80000114440918,255.0,104.0,0.020186211633935296,-2.6918732900092315,-1.7601607772735002,True,False,8,48.0,False,10,,
40,3206,91,False,False,1,5209.413891477,4.300000190734863,7.46999979019165,92.91000366210938,4236.7999267578125,21308.20068359375,1411.9999694824219,-115.50000190734863,-64.29999828338623,5998.499755859375,1.0,-0.0012718960359334697,-0.13518559023009255,0.002697753854747444,7446556733963769775,Boss_Dems,10.0,-38.959999084472656,-182.74000549316406,66.75,19194.599609375,12353.599853515625,2809.2999267578125,-619.5000076293945,2739.5999145507812,-1739.1000366210938,255.0,35.0,,-0.09402822708586292,2.4142626173211488,0.006705310323394933,True,3,False,4,0.0,False,,2533274927462919,Scubame7,9.0,45.91999816894531,-1757.780029296875,17.010000228881836,683.7999725341797,14018.599853515625,2.7000001072883606,-0.0,0.19999999552965164,36.500000953674316,255.0,128.0,,-0.009576302114891291,1.6147734939081428,-4.2716191439077294e-05,True,False,99.0,False,False,False,,enpitsu,76561198039309853,27,57.119998931884766,1584.3699951171875,17.049999237060547,-1422.7999877929688,-14027.60009765625,3.1999999284744263,0.19999999552965164,0.29999999329447746,-0.09999999776482582,255.0,128.0,,-0.016746855017810418,-1.4696619832544129,3.0891199011226714e-05,True,82.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,108.20999908447266,542.2000122070312,61.900001525878906,-454.90001678466797,-22652.39990234375,3022.9998779296875,2783.0999755859375,-395.8000183105469,266.1000061035156,128.0,116.0,-0.07174667661905894,-1.6056339514359004,0.015238685007570228,True,False,3,0.0,False,4,,
41,3209,91,False,False,0,5324.1345586710195,-4.409999847412109,-108.94999694824219,130.00999450683594,11909.49951171875,16877.900390625,7648.499755859375,5090.4998779296875,-211.29999160766602,-3168.900146484375,0.0,-0.16036684800631715,0.3600970912466444,0.29570275080529723,bf81d8692db,games5425898691,21.0,-104.54000091552734,-215.1300048828125,95.80000305175781,-112.79999732971191,19340.699462890625,951.2999725341797,-5134.000244140625,1365.8000183105469,-1423.3999633789062,128.0,142.0,,1.1796686874830968,1.8627913037395156,0.5090417139954081,True,3,False,4,0.0,False,,76561198039309853,enpitsu,27.0,-45.220001220703125,-1467.469970703125,17.049999237060547,1423.2000732421875,14029.200439453125,3.1999999284744263,-0.19999999552965164,-0.29999999329447746,-0.09999999776482582,255.0,128.0,,0.016746855017810418,1.4696619832544129,3.0891199011226714e-05,True,False,82.0,False,False,False,,Scubame7,2533274927462919,9,-51.25,1640.6600341796875,17.010000228881836,-616.6999816894531,-14071.199951171875,2.7000001072883606,0.0,-0.19999999552965164,8.999999761581421,255.0,128.0,,0.00957633242198223,-1.6132348630264948,-3.534864904408349e-05,True,99.0,False,False,False,False,,Boss_Dems,7446556733963769775,10.0,-114.72000122070312,90.58999633789062,87.38999938964844,-18372.2998046875,-10929.89990234375,2221.7999267578125,-783.4999847412109,-5427.39990234375,-422.7000045776367,255.0,48.0,0.4384716231993451,-2.36621469752331,0.4820836646669569,True,False,3,0.0,False,4,,
42,3335,96,False,False,0,3390.848807163223,2293.139892578125,3987.93994140625,163.1300048828125,-28714.49951171875,9023.300170898438,6729.6002197265625,5639.1998291015625,1759.7999572753906,1049.3000030517578,0.0,0.014692992373689429,-2.507495546239596,0.9621950224350012,76561198039309853,enpitsu,27.0,2474.81005859375,3902.429931640625,101.25,-19137.900390625,12602.7001953125,1977.4000549316406,3505.8999633789062,-4221.700134277344,368.4000015258789,128.0,255.0,,0.030654786549071972,2.2922228127624864,-0.6614670387206772,True,1,False,2,171.0,False,,bf81d8692db,games5425898691,21.0,3165.489990234375,2309.889892578125,17.020000457763672,-13498.199462890625,-4549.4000244140625,1.4000000059604645,-4.600000083446503,-1.2999999523162842,-829.4999694824219,255.0,128.0,,0.009595061557106722,-2.8663789419206394,4.8863513519608065e-05,True,6,255.0,False,False,6,,Scubame7,2533274927462919,10,1423.8499755859375,4527.47998046875,17.020000457763672,-2340.2000427246094,-11613.499755859375,1.5999999642372131,3.6000001430511475,2.0999999344348907,2015.7000732421875,1.0,255.0,,0.009742508245654868,-1.7034954276352592,1.786269772244209e-05,True,,False,False,False,False,,Boss_Dems,7446556733963769775,11.0,-2701.030029296875,4222.0400390625,17.059999465942383,16363.00048828125,13809.000244140625,1.899999976158142,-0.3999999910593033,-0.19999999552965164,-57.69999980926514,255.0,128.0,0.016774132157750313,0.6948010620920076,5.4907332462988435e-05,True,False,6,255.0,False,6,,
43,3443,100,False,False,0,3882.0272869102087,-3972.56005859375,2772.530029296875,512.6500244140625,13084.300537109375,-6891.099853515625,4114.4000244140625,2377.4000549316406,467.99999237060547,-5488.900146484375,0.0,0.6767638342501707,-1.233092778319799,-0.406771832463408,bf81d8692db,games5425898691,21.0,-4085.669921875,2796.030029296875,375.2300109863281,512.0000076293945,5309.5001220703125,3666.400146484375,3171.400146484375,1215.1000213623047,2138.699951171875,255.0,255.0,,-1.1004309352179424,1.5747350708311314,1.419159090528062,True,8,False,10,214.0,False,,76561198039309853,enpitsu,27.0,-3644.280029296875,3689.72998046875,17.040000915527344,-8852.2998046875,-12492.5,5.0,0.0,0.0,2096.1000061035156,255.0,255.0,False,0.016775440583375528,-2.1188392564572847,-7.837501984042809e-06,True,2,255.0,False,False,2,,Scubame7,2533274927462919,10,185.25,4135.39013671875,17.010000228881836,-5026.499938964844,8909.89990234375,2.5999999046325684,0.5999999865889549,0.0,0.0,254.0,128.0,,0.009596743217105531,2.0844507367633125,1.1933115719259615e-05,True,31.0,False,4,False,False,,Boss_Dems,7446556733963769775,11.0,-3617.860107421875,3889.409912109375,17.049999237060547,-14808.1005859375,-2824.8001098632812,3.6000001430511475,-0.09999999776482582,0.0,-2078.000030517578,255.0,4.0,0.016772681891444555,-3.0180061351853373,-5.4392155252455504e-06,True,False,6,148.0,False,6,,
44,3504,102,False,False,0,3411.8343201398043,-961.7899780273438,1728.800048828125,124.4000015258789,15287.900390625,10118.400268554688,1249.3000030517578,3230.7000732421875,-4478.500061035156,183.60000610351562,0.0,-1.0617771272641126,-1.298334304193232,1.3144086574102913,76561198039309853,enpitsu,27.0,-972.3800048828125,1614.6300048828125,17.049999237060547,19261.600341796875,10493.800048828125,6.9999998807907104,9.200000166893005,0.0,-925.5999755859375,255.0,128.0,False,0.01696591082264549,0.5168544836433792,-0.0010005846775985243,True,2,False,2,186.0,False,,bf81d8692db,games5425898691,21.0,-3593.949951171875,651.1300048828125,16.959999084472656,12196.800537109375,-13249.7998046875,19.09999966621399,-10.399999618530273,73.4000015258789,365.49999237060547,255.0,128.0,,0.007568607988862238,-0.8004385688529098,0.0026733887034992836,True,8,155.0,False,False,10,,Scubame7,2533274927462919,10,-464.05999755859375,3817.77001953125,17.010000228881836,5146.9000244140625,-14807.19970703125,0.0,0.19999999552965164,-0.7000000029802322,1.8000000715255737,255.0,128.0,False,0.009589048149013329,-1.2359631594480316,-5.8526404613495644e-05,True,14.05027083684041,True,4,False,False,,Boss_Dems,7446556733963769775,11.0,-2522.97998046875,4679.919921875,17.049999237060547,14063.599853515625,51.79999828338623,3.700000047683716,2.3000000417232513,3.799999952316284,-1446.7999267578125,255.0,47.0,0.016566093658969733,-0.008813185063054481,-0.0003805190876917522,True,False,6,148.0,False,6,,
45,3520,103,False,False,0,2943.3425072706614,-80.87000274658203,2311.780029296875,94.68000030517578,13899.89990234375,9184.299926757812,1312.2000122070312,1169.000015258789,-1421.9999694824219,183.60000610351562,0.0,1.0049021885608391,-0.6416225552007315,-1.8869695985662007,76561198039309853,enpitsu,27.0,103.37999725341797,2072.60009765625,17.049999237060547,9696.799926757812,8267.19970703125,3.799999952316284,-0.19999999552965164,0.09999999776482582,1829.2999267578125,128.0,255.0,False,0.01729004231860954,0.7637326287388984,4.254883872686695e-05,True,2,False,4,173.86132483584908,True,,bf81d8692db,games5425898691,21.0,-2733.510009765625,82.0,17.010000228881836,16812.5,-4489.700012207031,2.7000001072883606,0.7000000029802322,-0.09999999776482582,1280.2999877929688,255.0,219.0,,0.009597182542905236,-0.2338226943012143,8.415419259381342e-05,True,8,155.0,False,False,10,,Scubame7,2533274927462919,10,-144.39999389648438,2858.090087890625,78.11000061035156,5168.800048828125,-16957.900390625,4021.300048828125,427.09999084472656,106.80000305175781,160.0,148.0,247.0,False,0.013894276422802663,-1.3113235465712707,0.0006586679344817414,True,0.0,False,6,False,False,,Boss_Dems,7446556733963769775,11.0,-1754.760009765625,4527.6298828125,17.049999237060547,13922.19970703125,-2049.499969482422,3.1999999284744263,-2.3000000417232513,0.0,1036.3999938964844,255.0,152.0,0.016779469794638374,-0.11477689330578963,1.4073967494856576e-05,True,False,6,148.0,False,6,,
46,3525,103,False,False,1,7659.604101689123,-158.42999267578125,-2446.679931640625,106.81999969482422,-30097.7001953125,13857.2998046875,927.0999908447266,428.1999969482422,1645.5999755859375,5753.900146484375,1.0,-0.8579890004073906,0.17822138407606286,-1.437891105004496,2533274927462919,Scubame7,10.0,4.369999885559082,-2625.919921875,125.16000366210938,-13032.60009765625,17985.10009765625,3007.39990234375,-1085.999984741211,-5350.9002685546875,661.5000152587891,148.0,255.0,False,-0.35363288281504435,1.3227472577367303,-0.5290956435644882,True,3,False,6,21.588275335168323,True,,7446556733963769775,Boss_Dems,11.0,1509.3199462890625,-4505.14990234375,17.049999237060547,-14071.600341796875,848.3000183105469,3.1999999284744263,-0.5999999865889549,-0.09999999776482582,71.99999809265137,255.0,128.0,,-0.016754772869536874,0.05201971333652203,-7.431139050089564e-05,True,6,148.0,False,False,6,,enpitsu,76561198039309853,27,-210.74000549316406,-2187.110107421875,49.04999923706055,-8565.800170898438,-9915.499877929688,3403.2998657226562,-12.200000286102295,-11.499999761581421,2552.7000427246094,255.0,255.0,False,-0.016905380104855424,-1.0329825942091946,0.0007226548285603383,True,167.0,False,4,False,3,,games5425898691,bf81d8692db,21.0,2464.52001953125,-24.68000030517578,17.010000228881836,-17090.0,3061.7999267578125,2.7000001072883606,-0.3999999910593033,-0.0,90.9000015258789,255.0,128.0,-0.009580801830851849,0.16637068546283443,-7.882587839162821e-05,True,False,8,155.0,False,10,,
47,3526,103,False,True,0,2908.262036776368,217.5800018310547,2453.3798828125,114.62000274658203,3177.6998901367188,20861.8994140625,4196.600036621094,-807.0999908447266,-1757.2999572753906,5679.7998046875,0.0,0.7958952703179534,0.00698699946264469,-1.463486533045637,76561198039309853,enpitsu,27.0,279.9800109863281,2276.1298828125,74.87999725341797,4909.200134277344,15485.30029296875,2850.7998657226562,-1803.3000183105469,-979.5999908447266,3341.0000610351562,255.0,255.0,False,0.029114058913500336,1.2804594512537488,-0.009562116939545897,True,3,False,4,167.0,False,,bf81d8692db,games5425898691,21.0,-2464.52001953125,24.68000030517578,17.010000228881836,17090.0,-3061.7999267578125,2.7000001072883606,0.3999999910593033,0.0,90.9000015258789,255.0,128.0,,0.009580801830851849,-0.16637068546283443,-7.882587839162821e-05,True,8,155.0,False,False,10,,Scubame7,2533274927462919,10,-4.369999885559082,2625.919921875,125.16000366210938,13032.60009765625,-17985.10009765625,3007.39990234375,1085.999984741211,5350.9002685546875,661.5000152587891,148.0,255.0,False,0.35363288281504435,-1.3227472577367303,-0.5290956435644882,True,18.853496759168564,True,6,False,3,,Boss_Dems,7446556733963769775,11.0,-1392.02001953125,4498.72021484375,17.049999237060547,14080.999755859375,-739.4999694824219,3.1999999284744263,0.0,0.09999999776482582,-17.5,255.0,122.0,0.01675485753887176,-0.04931037143512908,-5.16136229554125e-05,True,False,6,148.0,False,6,,
48,3579,105,False,False,0,3184.2117343277405,2195.06005859375,4375.43994140625,153.8699951171875,-6003.699951171875,16522.19970703125,7140.8001708984375,3473.2998657226562,768.4999847412109,4831.700134277344,0.0,0.498400419067636,-0.8704112749895504,-0.4991374879738004,76561198039309853,enpitsu,27.0,2254.919921875,4248.85986328125,89.37000274658203,9110.800170898438,14558.900146484375,3126.199951171875,-3650.4000854492188,-2156.199951171875,449.7999954223633,128.0,255.0,False,0.016927016192163174,0.5382459612486283,-0.053301703153760774,True,5,False,6,187.0,False,,bf81d8692db,games5425898691,21.0,1142.0799560546875,668.5700073242188,95.30000305175781,21011.79931640625,6465.8001708984375,-479.7999954223633,-1224.000015258789,4476.199951171875,-16.699999570846558,255.0,128.0,,-1.2359377099994004,0.2775293699965081,-0.01116423490788071,True,10,185.0,False,False,12,,Scubame7,2533274927462919,10,2676.330078125,336.54998779296875,17.010000228881836,15988.299560546875,-8681.799926757812,2.5999999046325684,-0.3999999910593033,0.0,-209.79999542236328,255.0,128.0,False,0.00960827851334883,-0.5204772621606364,0.0001268622684018672,True,0.0,False,6,False,4,,Boss_Dems,7446556733963769775,11.0,1226.510009765625,4331.10986328125,17.049999237060547,14055.999755859375,-345.29998779296875,3.3000001311302185,-6.299999952316284,0.0,1303.3000183105469,255.0,144.0,0.016761600313015,0.0158784086061258,9.531358968063405e-05,True,False,6,148.0,False,6,,
49,3628,107,False,False,1,9175.68624748988,-1552.8499755859375,-3702.8701171875,99.5199966430664,3323.3999633789062,13017.39990234375,2962.9000854492188,119.70000267028809,160.59999465942383,687.3999786376953,1.0,0.15975429943071465,-2.2544259607150834,0.35418895807396283,7446556733963769775,Boss_Dems,11.0,-1579.0,-3892.030029296875,98.06999969482422,8112.60009765625,10216.199951171875,462.40001678466797,-3076.4999389648438,4558.699951171875,-52.89999961853027,38.0,128.0,,1.0832705099739537,-1.3955249334818203,-0.7290920689527786,True,7,False,8,179.0,False,,2533274927462919,Scubame7,10.0,-2966.5400390625,-1484.9000244140625,17.0,15438.699951171875,-12796.300048828125,1.5000000596046448,-0.0,-0.0,0.09999999776482582,255.0,128.0,False,-0.00959388709868758,-2.4495281330364387,-9.185416685643706e-07,True,4,160.41811618753658,True,False,6,,enpitsu,76561198039309853,27,-2988.179931640625,-4532.08984375,16.34000015258789,-8.00000011920929,13786.300048828125,139.49999809265137,-194.0999984741211,60.300002098083496,991.6000366210938,255.0,128.0,False,-0.004746075659104245,1.5178906652482136,-0.0042857725448423355,True,127.4181161875366,True,6,False,6,,games5425898691,bf81d8692db,21.0,-2141.3798828125,-3188.340087890625,19.459999084472656,21215.10009765625,-8372.100219726562,2952.3001098632812,-0.7999999821186066,0.09999999776482582,481.30001068115234,255.0,128.0,-0.009597246057012093,-2.8120343852424297,-0.00020132921579842024,True,False,10,129.0,False,13,,
