,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
32,2124,61.0,False,True,1,3764.5228802453344,-1162.3900146484375,1988.0699462890625,151.74000549316406,5894.4000244140625,15012.099609375,1949.1999816894531,2185.2000427246094,1096.8000030517578,1225.999984741211,1.0,-0.9572816054007054,0.36032101662537347,-1.0706814494213288,76561198855022967,Squishy Rasenmäher,5.0,-1127.010009765625,1914.18994140625,18.280000686645508,9959.69970703125,14628.599853515625,-128.90000343322754,-924.0000152587891,-1171.9999694824219,1830.8999633789062,235.0,255.0,False,0.0022845695412739954,2.145404161830612,-0.03858785203832563,False,4,False,4,78.0,False,,76561198387707174,Squishy Browniez,9.0,-2538.949951171875,-2927.409912109375,18.780000686645508,7158.499755859375,12087.19970703125,2.800000011920929,-0.0,0.19999999552965164,-1630.0999450683594,255.0,0.0,,0.0048083872589371095,2.1224987839152534,0.00010036134991537281,True,232.0,False,False,False,False,,enpitsu,76561198039309853,26,-46.279998779296875,5487.08984375,22.309999465942383,-18.200000524520874,-2946.0000610351562,-116.40000343322754,0.3999999910593033,-7.699999809265137,149.0999984741211,128.0,128.0,False,-0.05628213382668894,-1.5778554887211809,8.42194176834384e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,850.3699951171875,-2744.239990234375,87.18000030517578,-479.50000762939453,22844.89990234375,2416.0000610351562,-5470.7000732421875,-564.1999816894531,48.00000190734863,255.0,128.0,,-0.754898859987384,1.4598281980344237,0.007452878706965936,True,7,4,10,63.0,False,
33,2141,62.0,False,True,1,2809.670552194883,-809.6799926757812,2907.31005859375,155.4499969482422,2233.800048828125,17434.200439453125,2366.199951171875,-1801.9999694824219,2539.199981689453,528.3000183105469,1.0,0.14743457714191638,0.10293576340562255,-2.1447478728709974,76561198855022967,Squishy Rasenmäher,5.0,-783.5499877929688,2799.7900390625,18.670000076293945,3018.900146484375,11203.599853515625,15.700000524520874,-716.2000274658203,-231.8000030517578,642.2000122070312,255.0,239.0,False,-0.012611900781370039,1.8500696609781526,-0.00844484180537555,False,4,False,4,78.0,False,,76561198387707174,Squishy Browniez,9.0,-1992.8900146484375,-2163.139892578125,18.780000686645508,8367.999877929688,11348.1005859375,2.800000011920929,-0.0,-0.0,0.0,255.0,128.0,,0.004813203415997498,2.2062086703422126,-7.403250597735617e-06,True,232.0,False,False,False,False,,enpitsu,76561198039309853,26,-57.599998474121094,5357.39013671875,17.940000534057617,-576.3000106811523,-2595.8999633789062,-62.69999980926514,-115.69999694824219,36.40000104904175,-484.59999084472656,255.0,128.0,False,-0.03412171015267181,-1.3605815960409082,-0.004766265848007112,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,822.0399780273438,-1376.8299560546875,90.44999694824219,-461.1000061035156,22693.89892578125,-430.9000015258789,-4727.799987792969,-503.8999938964844,28.69999885559082,255.0,128.0,,1.2962403611474786,1.4863494606436336,0.02260067418539224,True,8,4,10,63.0,False,
34,2165,63.0,False,True,1,1678.0340256121374,-616.9099731445312,4414.1201171875,111.41000366210938,4995.7000732421875,22511.201171875,-1755.0,-1621.9999694824219,3699.8001098632812,-2309.9000549316406,1.0,0.3560498164964654,1.8314637503056854,1.0060205490453522,76561198855022967,Squishy Rasenmäher,5.0,-721.3499755859375,4195.85986328125,110.7699966430664,-2438.800048828125,21896.69921875,-346.1000061035156,-3956.099853515625,-3798.900146484375,408.3000183105469,255.0,87.0,False,-0.8543695017547162,2.795931012464662,-2.1169610966479544,False,5,False,6,17.220533299189746,True,,76561198387707174,Squishy Browniez,9.0,-1418.030029296875,-1137.3399658203125,18.780000686645508,4630.0,13317.19970703125,2.800000011920929,-0.0,-0.09999999776482582,5.699999928474426,255.0,128.0,,0.004807561794317112,1.9043709039413652,2.794610940562368e-05,True,232.0,False,False,False,False,,enpitsu,76561198039309853,26,-440.1199951171875,4944.89990234375,19.520000457763672,-9147.80029296875,-6785.0,2959.7000122070312,0.7000000029802322,-1.0999999940395355,1733.0000305175781,255.0,255.0,False,-0.016784328141115173,-0.6401227424115017,0.00037427426522741367,True,209.7971612458588,True,False,2,1,,games5425898691,bf81d8692db,24.0,871.27001953125,664.1599731445312,16.989999771118164,3358.2998657226562,22753.40087890625,2.199999988079071,-0.0,-0.0,-48.09999942779541,255.0,128.0,,-0.009602896761268524,1.722176256241589,6.293499410110613e-06,True,8,4,10,16.02369870165343,True,
35,2169,63.0,False,False,0,9821.861526910576,513.1500244140625,-4580.25,107.56999969482422,-11865.400390625,18026.99951171875,3146.4999389648438,2307.2999572753906,-1192.0999908447266,5408.800048828125,0.0,0.16545528887825348,-1.8227986436131232,1.286380171782101,76561198039309853,enpitsu,26.0,578.2100219726562,-4824.72021484375,67.58000183105469,7354.89990234375,13887.5,3014.4000244140625,-2739.89990234375,282.39999771118164,3050.7998657226562,255.0,255.0,False,0.0936710584556676,0.9882126253887067,-0.0038011075374321667,True,1,False,2,208.0,False,,bf81d8692db,games5425898691,24.0,-923.3400268554688,-1005.8800048828125,16.989999771118164,-3514.5999145507812,-22729.3994140625,4.399999976158142,0.0,0.0,-4.900000095367432,255.0,128.0,,0.009602896875283914,-1.7248490504814593,-6.53960950521978e-06,True,10.0,False,10,8,4,,Squishy Rasenmäher,76561198855022967,5,749.9500122070312,-4557.39990234375,105.6500015258789,949.7000122070312,-21543.40087890625,-199.50000762939453,4111.400146484375,3615.2999877929688,524.900016784668,255.0,55.0,False,0.047865163519691015,3.0027003427608556,3.0883990844977185,False,7.0,False,False,6,5,,Squishy Browniez,76561198387707174,9.0,1348.72998046875,937.5399780273438,18.780000686645508,-4613.800048828125,-13323.399658203125,2.800000011920929,0.0,0.09999999776482582,0.29999999329447746,255.0,128.0,,-0.0048075657179712265,-1.9040927802138943,2.7277480945858307e-05,True,False,False,False,232.0,False,
36,2230,65.0,False,False,1,4226.275707919872,1882.4100341796875,1030.449951171875,106.9000015258789,9406.699829101562,14232.39990234375,6959.2999267578125,3676.0000610351562,206.5999984741211,4737.39990234375,1.0,0.02331257831753202,1.5397140733437906,2.4478899067035544,76561198387707174,Squishy Browniez,9.0,1874.18994140625,879.7000122070312,17.5,18052.60009765625,8597.999877929688,-154.0999984741211,2075.800018310547,1190.999984741211,-1428.9999389648438,255.0,255.0,,0.005681426132305724,2.5954435382211836,0.08848707427751525,True,False,False,False,176.75331626143506,True,,76561198855022967,Squishy Rasenmäher,5.0,-3076.590087890625,4319.33984375,93.08999633789062,-6328.499755859375,-16919.100341796875,681.6999816894531,5456.099853515625,-609.3999862670898,329.70001220703125,255.0,147.0,,-1.116453139416847,-1.6421962355015038,0.1841787736038506,True,7.0,False,8,7,False,,enpitsu,76561198039309853,26,-529.4500122070312,5834.330078125,296.4700012207031,1703.699951171875,-754.7000122070312,-3461.4999389648438,245.9000015258789,150.0,-1857.1000671386719,128.0,128.0,False,-0.6319305882450332,2.671615670614587,-0.07828293265508016,True,208.0,False,False,2,2,,games5425898691,bf81d8692db,24.0,1044.199951171875,4257.759765625,16.989999771118164,7750.2001953125,11272.2998046875,4.600000083446503,-2.0999999344348907,-3.1999999284744263,-632.7000045776367,255.0,44.0,,-0.009590727415112273,2.1819249055119703,4.666908824844916e-05,True,8,4,10,41.0,False,
37,2274,67.0,False,False,1,3079.1880545761314,3316.489990234375,3236.679931640625,398.9800109863281,-625.2000045776367,11720.999755859375,5206.7999267578125,4027.6998901367188,-1086.2000274658203,4312.39990234375,1.0,-0.06834545920541295,-1.7435443696476993,1.1803165762873076,76561198387707174,Squishy Browniez,9.0,3370.2099609375,3137.43994140625,216.4199981689453,3299.2001342773438,21405.90087890625,4377.699890136719,1278.1999969482422,2101.0000610351562,517.9000091552734,128.0,128.0,,1.021167214383334,1.0903736823850974,1.2064248991909863,True,False,3,4,158.83092467246516,True,,76561198855022967,Squishy Rasenmäher,5.0,-3562.050048828125,1682.719970703125,18.780000686645508,10192.7001953125,-12388.900146484375,2.800000011920929,-0.0,-0.0,2011.300048828125,255.0,255.0,,0.004807004128342857,-2.3357209682137254,-9.402343963327988e-06,True,255.0,False,8,8,False,,enpitsu,76561198039309853,26,-415.2099914550781,5762.22998046875,34.25,-16.49999976158142,-32.89999961853027,-3.8999998569488525,-12.000000476837158,0.9000000357627869,6.1000001430511475,255.0,128.0,False,-0.053354641984006364,-2.6096063215355696,0.06474384955126769,True,208.0,False,False,2,2,,games5425898691,bf81d8692db,24.0,2994.7099609375,4158.740234375,118.23999786376953,12294.200439453125,-10529.300537109375,2417.100067138672,-1543.2000732421875,-1658.3000183105469,79.80000019073486,255.0,128.0,,0.4579792556626908,-2.409235372953013,-0.0009029427554246675,True,8,4,12,245.61364287971168,True,
38,2339,69.0,False,False,0,9968.407652675003,-2688.070068359375,-4666.0,228.2899932861328,-28907.900390625,9703.200073242188,7292.80029296875,-699.4000244140625,1188.3000183105469,582.2000122070312,0.0,-0.23989787824373088,2.4309998042240406,1.2615678612742092,76561198039309853,enpitsu,26.0,-2473.64990234375,-4735.16015625,172.5,-19024.69970703125,1709.7999572753906,2141.1000061035156,-155.20000457763672,4245.5999755859375,-3305.7998657226562,128.0,128.0,False,-0.061924440410543784,2.9751317705973612,0.013914625059851245,True,2,False,4,79.0,False,,bf81d8692db,games5425898691,24.0,-3923.4599609375,-4096.18994140625,252.27999877929688,6717.9998779296875,-10226.099853515625,1160.5000305175781,-1202.699966430664,-386.5999984741211,1396.4999389648438,255.0,29.0,,-0.12371496814333334,-0.9607196775506422,-1.5156504842128176,True,187.0,False,12,8,4,,Squishy Rasenmäher,76561198855022967,5,-44.2599983215332,-1850.510009765625,18.780000686645508,-15493.699951171875,-4247.9998779296875,2.800000011920929,0.19999999552965164,0.0,-1896.3999938964844,255.0,0.0,,-0.004793344075914543,-2.9320140194270143,3.289335782094226e-05,True,239.0,False,False,8,8,,Squishy Browniez,76561198387707174,9.0,-2979.030029296875,-4386.81982421875,154.3800048828125,949.1000366210938,1276.2000274658203,1019.1000366210938,1493.6000061035156,4502.799987792969,-2782.60009765625,128.0,0.0,,-0.41590476349573985,-1.8370332766367214,-1.0600321946733815,True,False,4,8,140.33807299983118,True,
39,2348,70.0,False,False,0,9859.420839133913,-3494.81005859375,-4370.75,420.3699951171875,5230.10009765625,12022.19970703125,7527.7001953125,-487.99999237060547,-1289.1000366210938,5839.5001220703125,0.0,-0.3265591796045793,2.6991968619774283,1.6355623913407207,bf81d8692db,games5425898691,24.0,-3633.260009765625,-4413.009765625,348.1199951171875,6281.5997314453125,-7484.69970703125,3229.2001342773438,-464.7999954223633,-2364.1000366210938,490.0,255.0,128.0,,-0.3627340004400142,-0.8523874902577602,-1.4161014050839031,True,8,4,12,187.0,False,,76561198039309853,enpitsu,26.0,-3012.60009765625,-4686.7900390625,206.33999633789062,-19035.400390625,1728.5000610351562,315.40000915527344,-805.0,1821.9000244140625,-2238.8999938964844,255.0,0.0,False,-0.6729099966473131,1.995435429528951,0.5436205582618503,True,79.0,False,4,2,False,,Squishy Rasenmäher,76561198855022967,5,-548.75,-1825.3800048828125,18.780000686645508,-15206.99951171875,5810.999755859375,3.8999998569488525,0.0,0.29999999329447746,-2018.0000305175781,255.0,21.0,,-0.004777775574079684,2.702058178702765,-3.27873566454327e-05,True,223.34067092916018,True,False,8,8,,Squishy Browniez,76561198387707174,9.0,-2963.639892578125,-4383.81982421875,173.38999938964844,355.09998321533203,-523.8000106811523,233.60000610351562,894.7000122070312,4686.199951171875,-2736.4999389648438,128.0,128.0,,-0.6080425100041755,-1.8721509184601623,-2.524895267661986,True,False,4,8,125.0,False,
40,2417,72.0,False,False,1,3746.305737239546,2208.60009765625,1631.1700439453125,249.75999450683594,-6527.5,29026.39892578125,-1014.1000366210938,15.59999942779541,2069.1000366210938,3123.699951171875,1.0,0.14833495846995817,1.160603014323766,2.1172230955245275,76561198855022967,Squishy Rasenmäher,5.0,2233.7099609375,1365.31005859375,206.16000366210938,-6327.2998046875,13757.80029296875,1597.1000671386719,-2290.5999755859375,-2547.100067138672,-4302.799987792969,255.0,132.0,False,0.259184620742533,1.6043273382682708,-0.8337037514846284,True,9,False,10,142.0,False,,76561198387707174,Squishy Browniez,9.0,3110.6298828125,3270.669921875,18.780000686645508,-5982.1002197265625,-11004.3994140625,2.800000011920929,-0.0,-0.0,-126.80000305175781,255.0,128.0,,0.004791567600146385,-1.0556952797507544,-3.9687635567655066e-05,True,125.0,False,8,False,4,,enpitsu,76561198039309853,26,2389.159912109375,1514.8299560546875,62.27000045776367,-16870.30029296875,-9765.900268554688,2697.0001220703125,560.099983215332,-2682.7999877929688,-1351.6999816894531,255.0,0.0,False,-0.0836967871436748,-0.7528678571762412,0.009361917998729232,True,0.0,False,False,6,3,,games5425898691,bf81d8692db,24.0,740.1199951171875,2691.030029296875,16.989999771118164,-9284.7998046875,-20433.599853515625,4.4999998807907104,1.0999999940395355,2.8999999165534973,-1114.7000122070312,255.0,0.0,,-0.009599024040801247,-1.1261350151793377,-9.72148121185913e-05,True,8,4,12,136.0,False,
41,2543,77.0,False,False,1,2243.05477495028,384.3900146484375,2956.070068359375,1547.75,-6086.099853515625,2325.2999877929688,-405.6999969482422,-4368.800048828125,-4011.0000610351562,908.1999969482422,1.0,-0.07870729727381924,-0.34283378449669955,1.7719750778005987,76561198855022967,Squishy Rasenmäher,5.0,410.4200134277344,2893.75,1420.760009765625,-5135.2001953125,-3734.8001098632812,4010.7000732421875,-1008.7000274658203,-948.6000061035156,-5322.80029296875,221.0,185.0,,1.319857178590114,-3.134128017220744,2.663523538367396,True,10,4,12,0.0,False,,76561198387707174,Squishy Browniez,9.0,1080.4100341796875,2762.5,18.790000915527344,-6742.39990234375,-8027.5,1.5999999642372131,0.09999999776482582,0.19999999552965164,58.499999046325684,255.0,128.0,,0.004779442417812321,-0.8817803122239621,5.328205471841871e-05,True,98.0,False,10,False,4,,enpitsu,76561198039309853,26,313.5400085449219,3528.719970703125,17.059999465942383,8398.300170898438,10057.000122070312,1.8000000715255737,0.09999999776482582,-0.0,-3273.5000610351562,255.0,0.0,True,-0.016743765681464295,2.8570891387858643,-4.898257981349717e-05,True,61.0,False,False,6,4,,games5425898691,bf81d8692db,24.0,-292.5799865722656,4495.990234375,16.989999771118164,-98.59999656677246,274.7999954223633,4.600000083446503,-1.0000000149011612,-0.09999999776482582,-10.700000524520874,0.0,128.0,,-0.009896080490402496,-1.9375515960013279,2.7369002200684247e-05,True,8,4,12,167.0,False,
42,2590,78.0,False,False,0,8606.050435926854,652.8400268554688,-3325.530029296875,556.8099975585938,10082.19970703125,21778.5009765625,7292.8997802734375,5307.60009765625,1704.1000366210938,2219.199981689453,0.0,-0.6553310988923643,0.8184630554655502,-0.4351672929109029,bf81d8692db,games5425898691,24.0,593.4299926757812,-3508.429931640625,380.42999267578125,5857.0001220703125,16474.3994140625,4380.299987792969,-3606.7001342773438,2092.5999450683594,977.9000091552734,255.0,50.0,,-0.9652159302058091,1.7554419363628566,-0.46099169878654184,True,9,4,14,91.80669258743207,True,,76561198039309853,enpitsu,26.0,-526.219970703125,-4103.68994140625,17.059999465942383,11721.600341796875,-4204.100036621094,-4.000000059604645,-0.19999999552965164,0.5999999865889549,-8.199999928474426,255.0,128.0,False,0.016702073513751713,-0.3454030637965687,2.7289846522041537e-05,True,8.0,False,6,4,False,,Squishy Rasenmäher,76561198855022967,5,373.8599853515625,-2158.3798828125,1019.219970703125,4772.9998779296875,4519.89990234375,-7779.6002197265625,177.99999237060547,668.1999969482422,-1055.5999755859375,191.0,0.0,False,0.3556662478718968,1.2522901741252948,0.3869720862109675,True,0.0,False,4,12,10,,Squishy Browniez,76561198387707174,9.0,613.7899780273438,-3261.9599609375,340.989990234375,16189.3994140625,-14146.99951171875,3608.0999755859375,3625.4000854492188,-1579.7999572753906,3740.4998779296875,255.0,128.0,,-0.5991143247592963,0.07489919145985512,3.0365553488490766,True,3,4,12,47.871845142815715,True,
43,2726,83.0,False,False,0,4024.303169908136,3101.550048828125,4676.740234375,142.6199951171875,-10939.599609375,27453.00048828125,2465.800018310547,-971.8000030517578,-3127.60009765625,3439.8001098632812,0.0,-0.8908644183450987,-0.9571033659249193,-2.2480028237570213,bf81d8692db,games5425898691,24.0,3151.530029296875,4359.2099609375,96.19000244140625,2065.0,22796.201171875,2251.300048828125,73.4000015258789,-5.600000023841858,85.0,255.0,128.0,,-0.01034320022686345,1.4860709483071606,0.0004537046608527819,True,10,4,16,236.2096171481635,True,,76561198039309853,enpitsu,26.0,1261.56005859375,-1121.5699462890625,17.059999465942383,-1428.2000732421875,14051.400146484375,1.1999999731779099,0.0,-1.2999999523162842,-146.70000076293945,255.0,128.0,False,0.016770288170068957,1.6552170124074437,0.0001584320661317629,True,255.0,False,6,4,False,,Squishy Rasenmäher,76561198855022967,5,3119.3701171875,4499.8701171875,18.790000915527344,6914.7998046875,19835.400390625,1.5999999642372131,0.5000000074505806,0.0,1986.1000061035156,255.0,255.0,False,-0.004763760672782623,1.320131109608306,-3.0356417861915895e-05,True,0.0,False,4,16,14,,Squishy Browniez,76561198387707174,9.0,2878.800048828125,-298.0400085449219,96.80999755859375,-8667.100219726562,21065.80078125,-157.10000038146973,-4770.5999755859375,-2736.400146484375,48.400001525878906,128.0,128.0,False,0.7526654067070775,-1.0582730425482534,3.129488117933335,True,7,4,16,0.0,False,
44,2801,86.0,False,False,1,9826.650230909398,930.4500122070312,-4686.58984375,129.66000366210938,27879.599609375,-7106.6998291015625,3813.599853515625,-1212.699966430664,1995.8000183105469,3220.7000732421875,1.0,1.0014509366399218,-0.5118344930438222,-0.07221723776175686,76561198387707174,Squishy Browniez,9.0,763.9099731445312,-4647.509765625,113.95999908447266,18041.300048828125,-10546.600341796875,3402.60009765625,-4920.899963378906,-1359.1000366210938,2046.199951171875,0.0,128.0,,0.04962136817467757,-2.894009107710411,-0.48430758448659256,True,8,4,18,39.0,False,,76561198855022967,Squishy Rasenmäher,5.0,715.8400268554688,-4881.81982421875,189.33999633789062,18218.800048828125,-1486.6000366210938,-143.29999923706055,4447.39990234375,2059.600067138672,2495.500030517578,255.0,254.0,False,0.8638510603134975,2.345425393018716,-2.4060233371524298,True,,False,18,15,4,,enpitsu,76561198039309853,26,2058.169921875,-1672.449951171875,17.059999465942383,17804.89990234375,9388.800048828125,1.1999999731779099,0.3999999910593033,0.09999999776482582,2.0000000298023224,255.0,255.0,,-0.0167887041264091,2.6560728864799152,-3.853946432178564e-05,True,184.0,False,False,6,4,,games5425898691,bf81d8692db,24.0,-1030.6500244140625,-3009.969970703125,97.1500015258789,8932.19970703125,19585.2001953125,-145.20000457763672,-5004.100036621094,2282.2000122070312,0.0,255.0,128.0,,0.8193279166274805,-1.1428887443181914,3.1415864122129182,True,11,4,18,176.0,False,
45,2876,89.0,False,False,0,3979.03789063453,-3976.469970703125,2621.3798828125,446.3999938964844,12097.7001953125,16109.100341796875,14907.5,4882.60009765625,-1570.5999755859375,-3113.2998657226562,0.0,-0.6302342142072334,-3.0197654731056365,-2.5455338474666003,76561198039309853,enpitsu,26.0,-4048.760009765625,2513.8798828125,309.9800109863281,708.0999755859375,15468.299560546875,4586.7999267578125,1267.2000122070312,4270.400085449219,-2920.0,255.0,0.0,False,-0.3807927349259513,1.3948682470267542,1.8180451696556128,True,5,False,8,87.0,False,,bf81d8692db,games5425898691,24.0,-945.8599853515625,-2061.2099609375,17.010000228881836,-18071.700439453125,-8378.699951171875,2.0999999344348907,0.7999999821186066,0.0,-53.60000133514404,255.0,128.0,,0.00957892779650386,-2.7143173387546,9.63399228950394e-05,True,206.0,False,18,12,4,,Squishy Rasenmäher,76561198855022967,5,-3024.9599609375,3289.530029296875,18.780000686645508,7434.69970703125,-11145.50048828125,2.800000011920929,-0.29999999329447746,-0.19999999552965164,2236.199951171875,255.0,255.0,False,-0.004755605944170152,-0.9078221119136054,9.188257503657175e-06,True,,False,4,18,16,,Squishy Browniez,76561198387707174,9.0,-3808.14990234375,2716.7099609375,281.04998779296875,-11927.7001953125,-14255.50048828125,6321.7999267578125,-765.1000213623047,503.10001373291016,-1347.5999450683594,255.0,255.0,,-0.5506337509321787,3.003812438175363,0.3188175370775253,True,8,6,20,202.6633292295599,True,
46,2948,91.0,False,False,1,10075.72015815629,1372.0,-4924.47021484375,126.6500015258789,14919.000244140625,-6096.9000244140625,-1958.3000183105469,-5481.6998291015625,-1211.2999725341797,2117.2999572753906,1.0,-0.18829464571992519,-2.932331144304752,0.9335234815906766,76561198855022967,Squishy Rasenmäher,4.0,1243.8699951171875,-4872.68017578125,15.630000114440918,2226.999969482422,-8737.899780273438,-755.0,1040.2999877929688,935.6999969482422,-709.7000122070312,255.0,255.0,False,-0.06331403868653522,-1.9634246604157317,-0.017477440293600478,True,16,4,18,,False,,76561198387707174,Squishy Browniez,9.0,3353.409912109375,-3722.2099609375,17.219999313354492,-10540.2001953125,-8744.500122070312,290.9000015258789,192.00000762939453,327.7000045776367,-28.399999141693115,255.0,128.0,,-0.0024199962115947857,-0.6629259946112631,0.018548234970385727,True,158.0,False,22,10,6,,enpitsu,76561198039309853,26,2049.6298828125,-3373.639892578125,17.049999237060547,-12983.199462890625,-5503.499755859375,2.5999999046325684,-0.5000000074505806,-0.29999999329447746,0.5000000074505806,255.0,128.0,False,-0.01676350891179901,-0.40103262283418256,-5.560534424808088e-05,True,66.0,False,False,8,6,,games5425898691,bf81d8692db,24.0,2644.219970703125,-1141.6199951171875,17.010000228881836,-19483.00048828125,-4735.10009765625,2.0000000298023224,-2.5,-0.3999999910593033,-628.3000183105469,255.0,158.0,,-0.00958891777689258,-0.1791506262610269,0.00016250352513666775,True,12,4,18,255.0,False,
47,2996,93.0,False,False,1,10068.090264343065,3203.949951171875,-4659.990234375,164.47000122070312,18903.599853515625,9095.999755859375,3323.2000732421875,-468.4000015258789,-5783.900146484375,-1525.2999877929688,1.0,-0.05772905145258088,-0.5468120941588558,-1.8148535067971976,76561198855022967,Squishy Rasenmäher,4.0,3075.969970703125,-4713.7099609375,69.33999633789062,16452.19970703125,6935.7000732421875,1988.0000305175781,-2196.4999389648438,5023.500061035156,435.29998779296875,255.0,93.0,False,-0.35816581694813265,2.7335505399038142,0.007594262183203121,True,17,4,20,,False,,76561198387707174,Squishy Browniez,9.0,1195.3399658203125,-3879.830078125,18.780000686645508,-6742.8997802734375,11310.30029296875,2.7000001072883606,-0.0,-0.0,-2994.5001220703125,255.0,0.0,False,0.004802758886013146,1.2276494254931918,1.1789022732860912e-05,True,189.0,False,22,10,6,,enpitsu,76561198039309853,26,225.22999572753906,-2100.679931640625,17.049999237060547,-2338.300018310547,19878.00048828125,2.5999999046325684,-0.09999999776482582,0.5000000074505806,-517.9000091552734,255.0,128.0,False,-0.01675893219993766,1.4964366178814632,0.00018820443473460728,False,0.0,False,False,8,6,,games5425898691,bf81d8692db,24.0,174.9499969482422,-311.25,17.010000228881836,4044.7000122070312,15548.699951171875,2.0000000298023224,-0.09999999776482582,-0.3999999910593033,-360.49999237060547,255.0,128.0,,-0.009594105742912138,1.8634772405282383,0.0002130879949464649,True,12,4,18,255.0,False,
48,3049,95.0,False,False,1,8003.272167456129,3855.989990234375,-2295.780029296875,95.05999755859375,-4494.599914550781,9355.499877929688,98.90000343322754,-3570.10009765625,-2244.7999572753906,-4267.799987792969,1.0,0.2394497787077408,-1.5392626983584503,-1.9341882849487766,76561198855022967,Squishy Rasenmäher,5.0,3846.419921875,-2544.75,20.1299991607666,-1613.0000305175781,13774.100341796875,-28.19999933242798,-31.400001049041748,214.40000534057617,-572.2999954223633,255.0,128.0,,0.0012425228456191088,1.486873458463162,-0.05626927455921816,True,18,4,20,,False,,76561198387707174,Squishy Browniez,9.0,1363.9599609375,-1499.4599609375,18.780000686645508,-4954.100036621094,13199.69970703125,2.800000011920929,-0.0,-0.09999999776482582,2.8999999165534973,255.0,128.0,,0.004804737671184764,1.211198103219347,2.6192210920783063e-05,True,189.0,False,22,10,6,,enpitsu,76561198039309853,26,73.72000122070312,1749.0999755859375,17.049999237060547,-3438.9999389648438,19389.7998046875,2.5999999046325684,-0.0,0.19999999552965164,3.4999999403953552,255.0,128.0,,-0.016782939179209286,1.3948355670376973,-2.0794897127690737e-05,True,,False,False,8,6,,games5425898691,bf81d8692db,24.0,2424.239990234375,1386.9599609375,17.010000228881836,16479.69970703125,-8340.999755859375,0.0,0.3999999910593033,-0.0,-1973.9999389648438,255.0,0.0,,-0.009575665106908935,-2.6028585566414364,-4.118448003786983e-05,True,12,4,18,214.19644704429055,True,
