,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
80,5499,156.0,False,False,1,5202.737831243959,-8.390000343322754,16.469999313354492,92.58000183105469,-9823.699951171875,27798.60107421875,1542.1000671386719,307.90000915527344,1298.5000610351562,5825.2001953125,1.0,0.010751216562435715,-0.04856864371864659,-0.0028244615620202328,76561198039309853,enpitsu,26.0,58.52000045776367,-176.80999755859375,76.05999755859375,-8750.800170898438,21073.5009765625,2873.5000610351562,-3037.0001220703125,-346.19998931884766,-1512.8999328613281,255.0,0.0,-0.13026806199717522,1.000532797768456,0.0061057223445819655,True,1,False,2,0.0,False,,bf81d8692db,games5425898691,17.0,-0.0,-5173.18017578125,17.010000228881836,-0.0,1802.2999572753906,2.0999999344348907,-0.7000000029802322,-0.0,0.0,255.0,,,-0.009391819022345399,1.5707878295104034,3.9981008938747724e-08,True,False,116.0,False,False,False,,Aquarius,76561198319789890,10.0,-314.6700134277344,469.9800109863281,135.30999755859375,16876.700439453125,-14008.199462890625,-942.0999908447266,-258.1999969482422,5476.7999267578125,-432.5,128.0,255.0,True,0.07870274919490455,-1.6179240381329116,1.3413808464594228,True,4,False,3,12.814348323370819,True,,CouTo KINGI,76561198107778094,12.0,-10.229999542236328,2690.1298828125,17.010000228881836,-1615.5000305175781,-10235.30029296875,2.3999999463558197,-0.0,-1.2999999523162842,-1971.4999389648438,128.0,0.0,,-0.009631583806664469,-1.3953017237824674,-0.0002116350565433845,True,False,False,False,146.0,False,,
81,5503,156.0,False,False,0,5459.651286550504,-0.4399999976158142,-245.6999969482422,95.69000244140625,-28430.2001953125,-8259.89990234375,-5270.5999755859375,-5467.5,1240.5000305175781,2136.999969482422,0.0,-0.12513356060489259,0.5652793581767345,-0.8173214866179374,76561198319789890,Aquarius,10.0,72.61000061035156,-271.1199951171875,157.75,-8134.0997314453125,3162.6998901367188,5949.6002197265625,-466.50001525878906,-3144.2001342773438,3328.900146484375,255.0,255.0,-0.4802175545301896,1.3942285882648944,0.5310501389533906,True,4,False,4,0.44775896431297335,True,,76561198107778094,CouTo KINGI,12.0,30.010000228881836,-2608.949951171875,17.010000228881836,3002.39990234375,9291.199951171875,2.3999999463558197,0.19999999552965164,0.7999999821186066,-2144.1000366210938,128.0,0.0,,0.009644911067197675,1.2215302535216768,-9.022509388389709e-05,True,False,146.0,False,False,False,,enpitsu,76561198039309853,26.0,17.329999923706055,-9.010000228881836,103.41999816894531,7543.2000732421875,-18467.19970703125,2443.2000732421875,4842.300109863281,-2441.0000610351562,-918.0999755859375,255.0,0.0,,0.5082364040827905,-1.142998169220516,0.500681980936454,True,2,False,1,0.0,False,,games5425898691,bf81d8692db,17.0,0.0,5123.60009765625,17.010000228881836,0.0,-3976.9000244140625,2.0999999344348907,0.7999999821186066,0.0,0.0,255.0,,,0.009407078266615514,-1.5707879012257133,3.964947833289374e-08,True,False,False,False,116.0,False,,True
82,5680,163.0,False,False,0,8077.529557281959,-3271.659912109375,-2580.280029296875,101.52999877929688,8553.200073242188,10855.999755859375,3267.2000122070312,4122.300109863281,3920.1998901367188,-1907.2000122070312,0.0,-1.3512426915160283,-0.21029071920441997,0.13459865606369445,76561198107778094,CouTo KINGI,12.0,-3338.110107421875,-2783.360107421875,17.0,5131.6998291015625,8739.600219726562,3.400000035762787,0.19999999552965164,0.7999999821186066,4.600000083446503,255.0,128.0,0.009528053691430878,1.040687173908741,-8.026395654001476e-05,True,False,False,False,255.0,False,,76561198319789890,Aquarius,11.0,-1702.0999755859375,-2708.570068359375,15.949999809265137,15626.500244140625,-10261.500244140625,140.9000015258789,-13.899999856948853,-18.99999976158142,1670.0999450683594,255.0,255.0,False,0.011266182368199894,-0.5463727205812297,0.0002777014130306738,True,8,244.0,False,8,False,,enpitsu,76561198039309853,26.0,1810.0799560546875,4439.81982421875,17.049999237060547,-12156.300048828125,17327.900390625,3.1999999284744263,0.0,-0.09999999776482582,1967.2000122070312,255.0,255.0,True,0.01677335814119713,2.2348695369746645,0.00027143091238933343,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-3972.110107421875,-3890.639892578125,171.05999755859375,1055.5999755859375,-21068.89892578125,-1637.4000549316406,2088.000030517578,-802.0999908447266,-877.3000335693359,255.0,255.0,,-0.38374079592317756,-1.2470581433191854,-1.284628384882578,True,4,4,False,175.0,False,,
83,5704,164.0,False,False,0,6976.209880958304,-2524.550048828125,-1643.4599609375,140.5399932861328,15478.00048828125,10905.799560546875,2162.100067138672,815.5999755859375,-2006.199951171875,1279.3000030517578,0.0,-0.6336331318956138,2.3797066394566504,-2.140964772604337,76561198107778094,CouTo KINGI,12.0,-2659.25,-1704.3199462890625,16.979999542236328,14388.599853515625,11599.599609375,3.6000001430511475,0.3999999910593033,0.19999999552965164,-1799.6000671386719,255.0,0.0,0.009593975109673318,0.6291214465339544,-0.00010651393162377234,True,False,False,False,184.0,False,,76561198319789890,Aquarius,11.0,-461.5799865722656,-2366.830078125,17.010000228881836,9472.39990234375,11433.800048828125,2.0000000298023224,0.0,0.29999999329447746,-40.10000228881836,255.0,127.0,False,0.009583184116904531,0.8764826611630642,-1.907845279523759e-05,False,8,244.0,False,8,False,,enpitsu,76561198039309853,26.0,497.7300109863281,5118.419921875,154.97999572753906,-13502.60009765625,502.20001220703125,601.1000061035156,447.79998779296875,668.0999755859375,-80.9000015258789,0.0,0.0,True,-0.07685240073622897,2.768927959136923,-1.7061909423952528,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-2769.35009765625,-4743.10986328125,15.260000228881836,19720.400390625,3820.0,421.6999816894531,-343.8999938964844,222.80000686645508,1770.5000305175781,255.0,255.0,,-0.01877796258998748,0.25051152274566085,0.036098404680950345,True,4,4,False,143.68064518897762,True,,
84,5726,164.0,False,False,0,5877.901015195465,-1311.5999755859375,-723.1900024414062,140.08999633789062,12871.700439453125,14962.39990234375,307.1999931335449,874.1999816894531,-127.5,631.3000106811523,0.0,0.7148895022315774,-2.8060901609238407,-3.0685680713338717,76561198107778094,CouTo KINGI,12.0,-1292.6099853515625,-827.6500244140625,16.8700008392334,13574.599609375,15163.199462890625,-16.399999856948853,-70.0,72.69999980926514,426.6999816894531,255.0,128.0,0.01744171477566757,0.8849812415884732,-0.0008396638701455252,True,False,False,False,159.0,False,,76561198319789890,Aquarius,11.0,206.47000122070312,-1489.02001953125,17.010000228881836,5152.8997802734375,13421.099853515625,2.199999988079071,-1.2999999523162842,-3.4999999403953552,1562.5999450683594,255.0,128.0,False,0.009587294178685465,1.2456971654211202,0.00014407588885566053,True,8,244.0,False,8,False,,enpitsu,76561198039309853,26.0,-513.22998046875,5157.9501953125,63.08000183105469,-12109.69970703125,603.1000137329102,-1054.1000366210938,-1128.0000305175781,-2813.0999755859375,2597.9998779296875,0.0,128.0,False,-1.1836348030902963,-1.9867651564635829,-0.48771409037488406,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-1751.3399658203125,-3529.580078125,17.030000686645508,5494.7998046875,22269.3994140625,-1.0000000149011612,-0.7000000029802322,-3.400000035762787,1323.9999389648438,255.0,196.0,,0.009596256257086952,1.3750721678252265,0.00013880257937953544,True,4,4,False,86.0,False,,
85,5746,165.0,False,False,0,4803.897537385817,-413.3500061035156,360.4100036621094,109.6500015258789,10190.0,15842.39990234375,801.3999938964844,-1288.3999633789062,1816.3999938964844,2068.0999755859375,0.0,0.09741269195188287,-2.547094850401324,2.9891051086949987,76561198107778094,CouTo KINGI,12.0,-404.32000732421875,167.1699981689453,16.989999771118164,11279.89990234375,16071.199951171875,4.600000083446503,0.0,0.7000000029802322,23.299999237060547,128.0,128.0,0.009616880682910634,0.9619546885395617,-6.256057463944459e-05,True,False,False,False,159.0,False,,76561198319789890,Aquarius,11.0,639.8099975585938,-539.97998046875,17.010000228881836,2955.7998657226562,11490.400390625,2.3999999463558197,-0.29999999329447746,-1.0999999940395355,2167.5999450683594,128.0,255.0,False,0.009642098734706804,1.3704553967192425,0.00011207249592730124,True,8,244.0,False,8,False,,enpitsu,76561198039309853,26.0,-737.760009765625,5206.56005859375,16.5,4204.4000244140625,1048.6000061035156,-6.299999952316284,-210.59999465942383,12.999999523162842,1750.7000732421875,0.0,0.0,True,0.028089210780194215,-2.6543789682843646,0.001972743383333587,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-1612.8900146484375,-1788.1700439453125,88.80000305175781,1180.8000183105469,22590.2001953125,-146.30000114440918,-5374.7998046875,-1057.6000213623047,491.6999816894531,255.0,128.0,,-0.7219356543463562,-1.0644920420643975,2.864905100802745,True,5,6,False,117.0,False,,
86,5763,166.0,False,False,0,3888.4979027487225,119.26000213623047,1386.3800048828125,93.08000183105469,6425.3997802734375,17498.399658203125,555.9999847412109,-3025.4998779296875,801.2999725341797,2813.9999389648438,0.0,-1.0175419830120236,-0.7182067549511701,2.1742033447970552,76561198107778094,CouTo KINGI,12.0,252.75,1332.550048828125,16.920000076293945,8352.60009765625,19415.0,16.59999966621399,16.799999475479126,59.89999771118164,1277.5,255.0,255.0,0.009261583141164379,1.180321390681484,-0.0033481107796045763,True,False,False,False,170.0,False,,76561198319789890,Aquarius,11.0,499.5400085449219,130.05999755859375,17.010000228881836,-3966.9000244140625,12226.800537109375,2.0999999344348907,0.0,0.0,-34.30000066757202,255.0,128.0,False,0.009563325902011852,1.8802430934026386,2.4475147386128206e-05,True,8,244.0,False,8,False,,enpitsu,76561198039309853,26.0,-430.2699890136719,5398.240234375,18.829999923706055,3600.7000732421875,3897.0001220703125,107.20000267028809,160.59999465942383,-61.19999885559082,2161.999969482422,255.0,128.0,False,0.051383073366011785,-1.1837579658982194,0.010662811350289311,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-1541.97998046875,-313.1000061035156,15.949999809265137,1479.1000366210938,22952.099609375,103.99999618530273,63.89999866485596,-6.1000001430511475,-249.3000030517578,255.0,128.0,,0.013671998040444286,1.4779663972787869,-0.007226542690265017,True,6,6,False,104.44596973542245,True,,
87,5768,166.0,False,True,0,3612.9841282378993,230.22000122070312,1707.030029296875,94.08000183105469,1146.6999816894531,18002.19970703125,973.6000061035156,-2912.9998779296875,941.6999816894531,3038.2998657226562,0.0,-0.8811078217722997,0.6309547773773607,1.2006382419796704,76561198107778094,CouTo KINGI,12.0,354.0400085449219,1666.239990234375,17.0,3459.8001098632812,20476.400146484375,3.3000001311302185,0.0,2.800000011920929,1929.2999267578125,255.0,255.0,0.009566023177666114,1.4707822315771186,-0.00011209811999356754,True,False,False,False,170.0,False,,76561198319789890,Aquarius,11.0,395.9200134277344,454.7699890136719,17.010000228881836,-4084.1000366210938,12852.2998046875,2.0999999344348907,0.0,0.0,-0.19999999552965164,255.0,128.0,False,0.009563344185546671,1.8784255684716613,1.578428908290132e-05,True,8,244.0,False,8,False,,enpitsu,76561198039309853,26.0,-381.6199951171875,5441.72998046875,20.479999542236328,2731.300048828125,1147.5,52.60000228881836,-13.09999942779541,-30.899999141693115,714.1999816894531,255.0,255.0,False,0.04911015338398346,-0.9405015526556305,0.023566601527118137,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-1505.239990234375,69.30999755859375,16.959999084472656,2734.2001342773438,22836.79931640625,12.000000476837158,6.200000047683716,10.59999942779541,-521.5000152587891,255.0,74.0,,0.009871160626728789,1.4426735271918711,-0.0006943935720701355,True,6,6,False,92.73697209101852,True,,
88,5779,166.0,False,False,0,2919.4953366816135,98.97000122070312,2395.280029296875,152.72999572753906,-9688.400268554688,12926.199951171875,5320.30029296875,-3218.2000732421875,2409.7000122070312,3640.7000732421875,0.0,0.20548215051750632,2.118865093423332,1.4398964049774958,76561198107778094,CouTo KINGI,13.0,173.44000244140625,2428.7900390625,21.959999084472656,-10903.00048828125,14343.900146484375,3013.800048828125,17.300000190734863,-33.59999895095825,1936.4999389648438,0.0,255.0,0.009626692750780647,2.3006934189136445,0.001374834336720681,True,False,False,3,170.0,False,,76561198319789890,Aquarius,11.0,346.9800109863281,958.1699829101562,17.010000228881836,-251.10000610351562,11172.60009765625,2.3999999463558197,0.0,-3.0000001192092896,1945.2000427246094,128.0,255.0,False,0.009639202528425574,1.6064547920627679,0.00033212409376706236,True,8,244.0,False,8,False,,enpitsu,76561198039309853,26.0,-285.9700012207031,5391.81982421875,18.65999984741211,1761.7999267578125,-1358.800048828125,-41.500000953674316,-51.39999866485596,-12.200000286102295,117.20000267028809,255.0,0.0,False,0.03715381988268209,-0.6480907036703414,0.02753020132712942,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-1334.5699462890625,1034.1199951171875,16.989999771118164,4392.200012207031,22576.69921875,2.199999988079071,0.09999999776482582,0.0,-1.7000000178813934,255.0,128.0,,0.009611732735762104,1.378410711666511,5.676600975657552e-09,True,6,6,False,68.39386662360161,True,,
89,5883,170.0,False,False,0,2447.95150532686,-3037.52001953125,3954.10009765625,113.79000091552734,-6386.7999267578125,15678.299560546875,3327.5,5682.8997802734375,-919.4999694824219,1690.5999755859375,0.0,-0.05916961026580174,-3.038278980609803,-2.64475211950555,76561198107778094,CouTo KINGI,13.0,-2987.550048828125,3794.93994140625,17.010000228881836,-6730.999755859375,10039.199829101562,2.3000000417232513,0.19999999552965164,0.0,1527.2000122070312,255.0,255.0,0.009560140228425698,2.1403930775599265,0.00044570259431813797,True,4,False,4,220.0,False,,76561198319789890,Aquarius,11.0,-3022.429931640625,2030.8199462890625,17.010000228881836,965.5999755859375,8976.500244140625,2.3999999463558197,0.0,0.7999999821186066,-2209.199981689453,128.0,0.0,,0.009632634531280212,1.427081354458842,-7.378897082937714e-05,True,8,244.0,False,8,False,,enpitsu,76561198039309853,26.0,-309.69000244140625,4910.080078125,17.049999237060547,0.0,0.0,2.5999999046325684,0.0,-0.3999999910593033,0.0,,,,0.016740983845311877,-2.5487846910443284,-1.4819139749776914e-05,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-2908.429931640625,5038.02978515625,492.5899963378906,11254.200439453125,4429.700012207031,-4454.5001220703125,-1137.5,1803.800048828125,-1440.7000732421875,255.0,0.0,,0.3552115821305733,0.3851154338013226,1.5739683366878339,True,6,6,False,70.0,False,,
90,5928,172.0,False,False,1,9666.302949087096,2343.889892578125,-4417.25,449.70001220703125,4350.400085449219,2742.6998901367188,8200.2001953125,1021.9000244140625,-5032.900085449219,3102.39990234375,1.0,-1.1122508702145717,2.3227684351343885,1.2596162569147793,bf81d8692db,games5425898691,17.0,2256.719970703125,-4441.4599609375,282.44000244140625,4611.099853515625,3611.099853515625,2993.9999389648438,582.7000045776367,3609.5001220703125,-594.5000076293945,255.0,42.0,0.23024809620322306,2.636943780168008,1.052356809134261,True,7,False,8,26.14369037330792,True,,76561198039309853,enpitsu,26.0,188.8000030517578,-4995.22998046875,17.049999237060547,-3409.4000244140625,-3258.699951171875,2.5999999046325684,1.0000000149011612,-0.0,13.200000524520874,255.0,128.0,,-0.016747414738754473,2.374547847432686,-5.4648480300344875e-05,True,4,255.0,False,4,False,,Aquarius,76561198319789890,11.0,2121.919921875,-2822.760009765625,17.010000228881836,-3741.400146484375,-1808.0000305175781,2.0999999344348907,4.099999964237213,-0.0,469.3000030517578,0.0,128.0,,-0.009827364890228545,-0.4430665686292171,9.544216805750162e-05,True,8,False,8,244.0,False,,CouTo KINGI,76561198107778094,13.0,2501.5400390625,-4513.39990234375,250.35000610351562,-9374.69970703125,-5289.0997314453125,2246.1000061035156,-5409.000244140625,-154.49999809265137,984.1000366210938,128.0,0.0,True,0.1646959224501832,0.04065783067933813,2.5615807712924643,True,4,6,False,218.0,False,,
91,5998,174.0,False,False,0,2889.1090124855123,-3439.360107421875,3769.5,395.3500061035156,-16489.89990234375,10187.39990234375,-5032.099914550781,-4854.5001220703125,-1344.1000366210938,3259.8001098632812,0.0,-0.42247867487019203,-1.2691870855585652,-0.6169237690734997,76561198319789890,Aquarius,11.0,-3303.510009765625,3613.93994140625,380.9100036621094,-8515.900268554688,9373.200073242188,693.8999938964844,1768.5000610351562,-5055.0,-1252.5,128.0,255.0,-0.1301305663142541,1.872976288969206,1.3458752684828823,True,8,4,10,190.0,False,,76561198107778094,CouTo KINGI,13.0,-1800.2900390625,4148.60009765625,17.010000228881836,-8428.099975585938,-6850.999755859375,2.0999999344348907,0.5999999865889549,-0.19999999552965164,-0.9000000357627869,128.0,128.0,False,0.009592452811497681,-2.459257204119023,2.247586267750816e-05,True,4,249.0,False,6,False,,enpitsu,76561198039309853,26.0,-66.25,4979.2998046875,17.049999237060547,-2951.9000244140625,-465.99998474121094,2.5,-1.7000000178813934,-0.09999999776482582,-383.10001373291016,128.0,128.0,,0.016585159781642673,-2.9728029668137057,0.00010906043724800992,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,17.0,-3399.320068359375,3811.93994140625,176.9199981689453,-1330.0999450683594,-3024.5001220703125,2401.4999389648438,5327.39990234375,972.5,-960.5999755859375,255.0,153.0,,-1.3041214897285975,1.866399130190364,-0.059281438928714715,True,9,10,False,10.0,False,,True
92,6010,175.0,False,False,0,3134.4400386227353,-3794.449951171875,3946.81005859375,210.0399932861328,-12146.600341796875,-2807.9998779296875,-6635.7000732421875,-3978.2000732421875,-2650.2999877929688,3626.199951171875,0.0,-0.5464607660149995,1.3370199361713706,-2.3623729327551755,76561198319789890,Aquarius,11.0,-3624.419921875,3966.659912109375,327.3599853515625,-7565.999755859375,8210.700073242188,-2669.2999267578125,2340.7000732421875,-1961.199951171875,-3364.4000244140625,128.0,255.0,-0.9743193443836654,0.3094482737511312,0.9538480698852014,True,8,4,10,190.0,False,,76561198107778094,CouTo KINGI,13.0,-2256.419921875,3916.300048828125,17.010000228881836,-11128.699951171875,-379.7999954223633,2.3999999463558197,-0.5000000074505806,0.0,-2370.399932861328,255.0,0.0,False,0.009543495945543446,3.1191545716534304,-4.772700356006979e-05,True,4,249.0,False,6,False,,enpitsu,76561198039309853,26.0,-250.85000610351562,4950.759765625,17.049999237060547,-2906.9000244140625,-440.99998474121094,2.5,0.19999999552965164,1.5000000596046448,0.0,255.0,128.0,,0.016795784381008712,-2.990977833233141,3.913048391506659e-05,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-3455.969970703125,3680.429931640625,187.64999389648438,-1343.5000610351562,-3198.3999633789062,-167.29999542236328,5337.0001220703125,926.1000061035156,-953.1999969482422,255.0,128.0,,1.064419277614105,-2.238649784656004,2.3073761163931783,True,9,10,False,10.0,False,,False
93,6064,177.0,False,False,0,3409.656698474948,-3445.300048828125,2875.75,122.81999969482422,7703.599853515625,-9231.099853515625,-809.1999816894531,-2045.8000183105469,2547.5,565.8000183105469,0.0,-1.204692508473698,3.1307879424677947,-0.18353171132748392,76561198107778094,CouTo KINGI,13.0,-3554.239990234375,2914.510009765625,16.329999923706055,-404.0999984741211,-11352.19970703125,-206.70000076293945,307.7000045776367,1399.4999694824219,2590.7000732421875,255.0,255.0,0.01642262086635823,-1.580602313350846,-0.03557607121007092,True,4,False,6,224.72301082457267,True,,76561198319789890,Aquarius,11.0,-3261.429931640625,4408.919921875,15.600000381469727,7596.500244140625,-5881.9000244140625,-325.9000015258789,-752.9000091552734,-622.9999923706055,-2467.100067138672,255.0,0.0,False,0.005697864995637291,-0.7129842298617787,0.0002901752123004382,True,8,190.0,False,10,4,,enpitsu,76561198039309853,26.0,-1481.550048828125,4124.25,17.049999237060547,-6265.10009765625,-6556.199951171875,3.400000035762787,0.0,0.09999999776482582,1833.8999938964844,255.0,255.0,,0.01668431945031424,-2.3493128969404453,0.00030598022477775356,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-3810.530029296875,3091.409912109375,17.239999771118164,1890.0,-7038.0999755859375,-29.000000953674316,-59.89999771118164,-140.2999973297119,2417.5,255.0,250.0,,0.01711706111538714,-1.2969912299876025,-0.009756718958865495,True,10,10,False,10.0,False,,False
94,6079,177.0,False,False,0,3468.3776999084835,-3046.72998046875,2418.969970703125,100.06999969482422,12812.099609375,-2566.9000244140625,1148.6000061035156,2489.9000549316406,1560.0,2688.9999389648438,0.0,-0.22243303357768002,0.330245155978931,-2.8715600767018516,76561198107778094,CouTo KINGI,13.0,-3152.2900390625,2328.60009765625,16.8799991607666,12435.2001953125,-5647.5,70.70000171661377,604.5999908447266,-157.2000026702881,854.1999816894531,255.0,255.0,0.012787781952255597,-0.35398117665048245,0.032543354000185855,True,4,False,6,231.0,False,,76561198319789890,Aquarius,11.0,-3102.60009765625,3885.760009765625,17.010000228881836,-539.0999984741211,-12188.900146484375,0.0,0.0,1.1999999731779099,-60.70000171661377,255.0,128.0,False,0.00955736743175047,-1.6235364367312175,7.60932335140452e-05,True,8,180.61917425483787,True,10,4,,enpitsu,76561198039309853,26.0,-1629.3599853515625,3641.489990234375,17.049999237060547,-557.400016784668,-11280.50048828125,2.5999999046325684,0.0,-1.2999999523162842,46.90000057220459,128.0,128.0,,0.016710219333363804,-1.6141470512842593,-0.00011042732400148457,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,18.0,-3516.489990234375,2679.7099609375,17.010000228881836,8049.0997314453125,-7040.2001953125,2.0999999344348907,-1.899999976158142,1.5999999642372131,505.40000915527344,255.0,128.0,,0.009546741953070698,-0.6846146781280271,-9.731037684130515e-05,True,10,10,False,10.0,False,,False
95,6100,178.0,False,False,0,2876.079957276308,-1982.93994140625,2477.219970703125,106.58999633789062,12754.7998046875,9306.900024414062,887.6999664306641,381.1000061035156,1442.7999877929688,3373.900146484375,0.0,-0.5262645832541485,2.0786803361875235,-1.054056871225293,76561198107778094,CouTo KINGI,13.0,-1985.3699951171875,2329.989990234375,16.8700008392334,15874.100341796875,8804.7998046875,-69.20000076293945,76.99999809265137,391.19998931884766,1460.2999877929688,255.0,255.0,0.013801037852859178,0.5730298028837638,0.004487952253424077,True,4,False,6,181.68787963159625,True,,76561198319789890,Aquarius,11.0,-2708.050048828125,2822.949951171875,17.010000228881836,8418.699951171875,-12600.6005859375,2.199999988079071,0.09999999776482582,0.0,1625.5000305175781,255.0,255.0,False,0.009585106669008811,-0.9601288317804132,0.0001973358992707432,True,8,157.0,False,10,4,,enpitsu,76561198039309853,26.0,-1624.8499755859375,2965.3798828125,17.049999237060547,2985.5999755859375,-8716.300048828125,-0.9000000357627869,0.0,1.5000000596046448,2371.4999389648438,255.0,0.0,,0.016688161999381623,-1.2224319930100578,7.800739259277052e-05,True,6,False,4,222.0,False,,games5425898691,bf81d8692db,18.0,-2549.159912109375,2503.93994140625,17.010000228881836,11995.899658203125,5664.000244140625,2.0999999344348907,0.29999999329447746,0.19999999552965164,666.9000244140625,255.0,155.0,,0.009567959430558656,0.47364489601669024,-0.00011598684719706836,True,10,10,False,0.0,False,,False
96,6103,178.0,False,True,0,2741.6928144080375,-1857.1700439453125,2572.31005859375,113.25,11396.099853515625,11326.500244140625,1255.2999877929688,393.1999969482422,1533.2000732421875,3295.7998657226562,0.0,-0.6443249978632833,2.3538198778874597,-0.9428572711578435,76561198107778094,CouTo KINGI,13.0,-1834.4200439453125,2434.260009765625,16.940000534057617,14105.699462890625,11534.69970703125,16.299999952316284,-13.799999952316284,-60.79999923706055,1871.199951171875,128.0,255.0,0.011632187580569563,0.7481515160662277,0.0025089064292530775,True,4,False,6,209.0,False,,76561198319789890,Aquarius,11.0,-2648.080078125,2742.110107421875,17.010000228881836,9383.099975585938,-11792.7001953125,2.199999988079071,-3.3000001311302185,4.099999964237213,1340.7000732421875,255.0,128.0,False,0.009594617453595506,-0.8473512798149396,8.190028999236244e-05,True,8,157.0,False,10,4,,enpitsu,76561198039309853,26.0,-1601.6099853515625,2904.5,22.0,3650.2999877929688,-9546.500244140625,2993.2000732421875,-12.599999904632568,25.399999618530273,5.299999713897705,128.0,0.0,,0.016681321623190744,-1.1314963082634315,-0.0007317425258849065,True,6,False,5,212.57446019623868,True,,games5425898691,bf81d8692db,18.0,-2450.2900390625,2554.97998046875,17.010000228881836,11773.199462890625,6460.3997802734375,2.0999999344348907,0.29999999329447746,0.0,517.2999954223633,255.0,154.0,,0.009588865242680615,0.5212816781756701,-5.002078706923086e-05,True,10,10,False,0.0,False,,False
