,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
72,4079,132,False,False,1,5430.232343938649,-3314.659912109375,1711.0400390625,380.70001220703125,-13770.0,15615.2001953125,8562.80029296875,5590.3997802734375,2012.2000122070312,-835.4000091552734,1.0,0.10431542361268274,1.8699189528816358,2.7611555333438296,76561198033127403,Neotos,7.0,-3218.639892578125,1628.8199462890625,221.22999572753906,-9962.000122070312,14605.400390625,-1316.3999938964844,-5283.4002685546875,-656.1000061035156,1380.0999450683594,249.0,13.0,-0.11486148098108874,0.46999953035782055,0.44907226097018904,True,25,6,36,0.0,False,,76561197982140705,Nerfable,7.0,-4078.409912109375,1946.030029296875,274.3399963378906,198.50000381469727,-13594.3994140625,-8374.500122070312,201.49999618530273,-946.5000152587891,193.89999389648438,255.0,128.0,,-0.5593315915609259,-1.5713256604637993,-1.55075735231298,True,36,22,0.0,False,4,,enpitsu,76561198039309853,25,-2968.18994140625,3764.590087890625,17.049999237060547,2368.5000610351562,-5665.8001708984375,3.4999999403953552,-0.29999999329447746,4.000000059604645,-480.40000915527344,0.0,128.0,False,-0.017205776048157897,-1.9925771021079954,-0.00011650744696555968,True,30,2,247.0,False,28,,games5425898691,bf81d8692db,20.0,-887.9600219726562,3340.590087890625,17.010000228881836,-13017.60009765625,-4987.60009765625,2.3000000417232513,-0.7999999821186066,-0.09999999776482582,-2139.9000549316406,255.0,0.0,,-0.009582645783837624,-0.30688163987051653,-8.470215086469494e-05,True,38,False,40,146.0,False,7.0,
73,4140,135,False,False,0,10050.434098721185,2688.639892578125,-4249.43994140625,344.8900146484375,10295.2001953125,11282.5,-3074.89990234375,-540.9000015258789,1423.2000732421875,957.3999786376953,0.0,-0.6913191649294991,0.2584565936238042,-1.0011300996741475,bf81d8692db,games5425898691,20.0,2570.0,-4371.47998046875,282.80999755859375,9725.0,-357.5,2973.9999389648438,-1192.3999786376953,1071.2000274658203,357.2999954223633,255.0,176.0,-0.574441210073975,0.6935862685524051,-0.310106116558981,True,38,False,42,147.0,False,,76561198039309853,enpitsu,25.0,2221.449951171875,-4701.43017578125,17.049999237060547,-2232.7999877929688,-1400.2999877929688,2.5999999046325684,-0.5000000074505806,0.19999999552965164,0.0,255.0,255.0,False,0.016659318064219754,0.5602488714890054,2.6694885663452854e-05,True,30,28,247.0,False,2,,Neotos,76561198033127403,7,4078.93994140625,-2766.25,501.4599914550781,-2.199999988079071,6978.2000732421875,476.1000061035156,-2343.0999755859375,0.0,-0.09999999776482582,242.0,255.0,,-0.11937523017511686,1.5540134304055193,-1.5687720709290212,True,36,6,0.0,False,26,,Nerfable,76561197982140705,7.0,2825.929931640625,334.4700012207031,17.049999237060547,-2423.8999938964844,-2586.4999389648438,3.6000001430511475,0.7000000029802322,0.5999999865889549,1206.1000061035156,19.0,255.0,False,0.01721324534618252,-2.311325859929514,-0.00014246051769505828,True,22,4,36,255.0,False,,
74,4210,137,False,False,1,5417.548507374554,-3735.35009765625,2329.22998046875,351.3699951171875,2682.9000854492188,26338.798828125,10320.699462890625,5788.599853515625,-1559.4999694824219,-243.99999618530273,1.0,0.17458337623576972,-0.7847282242771372,-0.9604468833874067,76561197982140705,Nerfable,7.0,-3736.929931640625,2166.2900390625,216.02999877929688,2543.300018310547,18032.60009765625,1490.7000732421875,-3158.5000610351562,4156.7999267578125,1730.2000427246094,255.0,29.0,0.2569517141094933,1.445375866338814,0.5084894282334342,True,23,4,38,203.98391392410443,True,,76561198033127403,Neotos,7.0,-3941.25,2339.679931640625,43.709999084472656,3444.2999267578125,1195.8000183105469,-1850.8999633789062,785.5999755859375,-1786.9999694824219,1642.2000122070312,240.0,255.0,,-0.4104420189994484,2.9250628726130166,0.10176526053735446,True,36,26,0.0,False,6,,enpitsu,76561198039309853,25,-479.6499938964844,4721.72998046875,17.049999237060547,9488.699951171875,8880.2001953125,3.0000001192092896,-0.09999999776482582,-0.3999999910593033,3121.0000610351562,255.0,255.0,False,-0.01674766877350932,1.948978238964402,8.077777278584843e-05,True,30,2,247.0,False,28,,games5425898691,bf81d8692db,20.0,-3481.919921875,3484.050048828125,17.010000228881836,-4369.89990234375,-10661.99951171875,2.3000000417232513,0.3999999910593033,1.0000000149011612,1795.8999633789062,255.0,239.0,,-0.009548660517904439,-1.2006394229760984,0.00021488304257901366,True,38,False,42,147.0,False,,False
75,4277,140,False,False,0,10158.821345530849,812.7000122070312,-4874.08984375,584.8200073242188,-8943.099975585938,12168.399658203125,8777.7001953125,1809.7999572753906,-4873.599853515625,2995.1998901367188,0.0,-0.3840098698282383,2.7596642698852487,1.290013311119429,76561198039309853,enpitsu,25.0,831.52001953125,-4975.52001953125,400.42999267578125,3773.2998657226562,6440.999755859375,4785.0,-532.0999908447266,-690.9999847412109,-5430.3997802734375,,255.0,-1.4339946992375716,1.2739795762533817,-1.572405350484811,True,29,2,32,169.0,False,,bf81d8692db,games5425898691,20.0,2136.080078125,-4803.2099609375,17.010000228881836,-5596.7999267578125,-21039.89990234375,2.3000000417232513,0.0,-0.5000000074505806,-1959.7999572753906,255.0,0.0,,0.00958631882505664,-1.904597272127436,-4.4387542912252434e-05,True,42,38,52.0,False,False,,Neotos,76561198033127403,7,1371.969970703125,-2763.280029296875,17.049999237060547,-12342.099609375,8244.500122070312,2.800000011920929,-0.7000000029802322,0.7999999821186066,1053.499984741211,239.0,255.0,,0.01677902945005471,2.5314469910386945,0.0004231690412570657,True,36,6,,False,26,,Nerfable,76561197982140705,7.0,2634.5,-4303.83984375,17.059999465942383,587.0999908447266,10590.999755859375,2.0999999344348907,0.0,0.0,-2383.2000732421875,255.0,0.0,,0.016693148118249037,1.465520448938913,-8.597849785027388e-06,True,24,4,38,191.0,False,,
76,4365,143,False,False,1,4056.195491228294,1888.6400146484375,1207.1400146484375,108.3499984741211,6875.2001953125,5244.7998046875,9365.499877929688,4857.099914550781,1264.4000244140625,3287.6998901367188,1.0,0.17993685042317045,-2.855253067234037,1.3999230364946134,76561198033127403,Neotos,7.0,1825.4000244140625,1050.6400146484375,17.049999237060547,10939.300537109375,5269.2999267578125,2.5999999046325684,0.9000000357627869,0.29999999329447746,360.99998474121094,235.0,128.0,-0.016735806987895473,2.6572306503133576,-0.00023914857938141948,True,26,6,36,31.0,False,,76561197982140705,Nerfable,7.0,-2631.18994140625,-353.42999267578125,17.049999237060547,17605.50048828125,-4136.700134277344,2.5999999046325684,-3.799999952316284,0.5999999865889549,-424.50000762939453,255.0,0.0,,-0.016758310428822764,-2.9505478397244587,-0.0003862873413708866,True,40,26,152.0,False,4,,enpitsu,76561198039309853,25,150.36000061035156,2764.389892578125,17.030000686645508,18387.19970703125,-4579.200134277344,5.699999928474426,-0.7999999821186066,0.09999999776482582,1967.7999877929688,255.0,128.0,,-0.016772626393135894,-2.9618650919306124,8.661134151213532e-05,True,32,2,139.0,False,30,,games5425898691,bf81d8692db,20.0,1365.4200439453125,4770.669921875,16.989999771118164,15456.600341796875,438.8999938964844,4.600000083446503,0.7000000029802322,0.29999999329447746,26.500000953674316,255.0,128.0,,-0.009567332794480507,3.109368007196611,-6.705142386606935e-05,True,38,False,42,0.0,False,,
77,4443,146,False,False,1,3809.685134173555,3771.10009765625,2640.5,100.29000091552734,4819.5001220703125,2156.6000366210938,5438.2000732421875,-2130.8999633789062,4762.0001220703125,2963.3999633789062,1.0,1.054221624462705,-3.0186303041913347,-0.25370492177666126,76561198033127403,Neotos,7.0,3526.5,2598.820068359375,235.75999450683594,-61.90000057220459,10912.2998046875,-141.09999656677246,530.2999877929688,-2544.7000122070312,-4846.9000244140625,243.0,155.0,1.1480465976460663,0.21975883734374835,-0.4033296705196081,True,27,6,38,0.0,False,,76561197982140705,Nerfable,7.0,1314.199951171875,-2497.239990234375,17.049999237060547,10441.800537109375,6767.2998046875,3.3000001311302185,0.19999999552965164,-0.3999999910593033,2301.1000061035156,220.0,255.0,False,-0.01679073284242936,2.5047003660802143,1.9608363887427334e-05,True,40,26,152.0,False,4,,enpitsu,76561198039309853,25,2947.56005859375,3706.239990234375,17.040000915527344,2785.4998779296875,11674.000244140625,4.000000059604645,1.5999999642372131,8.100000023841858,-980.2999877929688,255.0,0.0,,-0.016709665323729347,1.8273075256981062,-0.0001701723027772389,False,32,2,139.0,False,30,,games5425898691,bf81d8692db,20.0,3261.239990234375,1540.199951171875,325.05999755859375,-3050.5999755859375,-17246.300048828125,-286.200008392334,-1366.4999389648438,-1817.5,4322.099914550781,255.0,136.0,,1.1929828627000092,-0.30769941942128937,-0.13381227533333007,True,40,False,44,166.0,False,,
78,4524,149,False,False,0,8501.486910993934,-3557.25,-2934.219970703125,109.6500015258789,-4005.4000854492188,25547.60009765625,7472.7001953125,5717.19970703125,1816.6000366210938,-113.4000015258789,0.0,0.2764754409123823,2.4889283836354648,-2.152068821520954,76561198039309853,enpitsu,25.0,-3507.179931640625,-3183.510009765625,17.059999465942383,-6724.1998291015625,19709.000244140625,-3.799999952316284,2.3000000417232513,-6.600000262260437,-1056.6999816894531,255.0,128.0,0.016785204522702022,1.8894230114923203,-0.0002008554094888198,True,30,2,32,19.950993427666297,True,,bf81d8692db,games5425898691,20.0,-749.9000244140625,-512.469970703125,87.22000122070312,10160.399780273438,-15930.699462890625,-284.89999771118164,4687.0001220703125,2044.1999816894531,-53.29999923706055,255.0,128.0,,-1.4368978493567583,-1.0818764397997482,-0.07833559995005679,True,46,42,227.0,False,False,,Neotos,76561198033127403,7,-3062.219970703125,-3855.159912109375,17.059999465942383,-689.5999908447266,-121.70000076293945,1.4000000059604645,1.5000000596046448,-5.099999904632568,-475.9000015258789,200.0,155.0,,0.01658254907756777,-0.17461364834868265,0.0001894368773597251,True,38,6,0.0,False,28,,Nerfable,76561197982140705,7.0,-2866.429931640625,4257.14013671875,17.049999237060547,14500.699462890625,7316.500244140625,3.3000001311302185,0.3999999910593033,0.0,-2392.2000122070312,255.0,0.0,False,0.016780066653009504,0.3583138652168268,7.275611427093098e-05,True,26,4,40,255.0,False,,False
79,4618,152,False,False,0,2635.369157508246,-3435.219970703125,4434.64013671875,170.02000427246094,21491.10107421875,17033.900146484375,-2218.6000061035156,-4789.800109863281,-1215.5999755859375,3402.9000854492188,0.0,-0.3373785927063145,3.0516611690831934,-2.073331390566837,76561198039309853,enpitsu,25.0,-3672.860107421875,4346.06982421875,173.6999969482422,13984.89990234375,14229.69970703125,-2180.500030517578,-1817.5999450683594,1855.2000427246094,2149.2999267578125,255.0,0.0,0.15832147164099608,0.7537329215368515,1.2399337410464757,True,30,2,32,232.0,False,,bf81d8692db,games5425898691,20.0,2961.580078125,2108.7099609375,17.010000228881836,5846.099853515625,19520.2001953125,2.0999999344348907,-0.19999999552965164,0.0,841.9000244140625,255.0,188.0,,0.009580183652039114,1.30505438219759,3.5761010770907114e-05,True,46,42,186.0,False,False,,Neotos,76561198033127403,7,-2048.820068359375,-978.0399780273438,17.059999465942383,1636.6000366210938,13995.699462890625,1.2999999523162842,0.0,1.7000000178813934,138.00000190734863,240.0,153.0,,0.016762020478899603,1.4591137132672163,-5.828800654039464e-05,True,38,6,31.0,False,28,,Nerfable,76561197982140705,7.0,-1205.1300048828125,5046.2001953125,41.84000015258789,411.89998626708984,-176.39999389648438,-143.90000343322754,-208.29999923706055,15.199999809265137,-21.600000858306885,255.0,128.0,False,0.03987626364412038,-2.98088052204886,-0.5994011796875183,True,26,4,40,255.0,False,,
80,4678,154,True,True,0,1297.6915508875204,396.2099914550781,5020.85009765625,420.32000732421875,-7035.8001708984375,20414.89990234375,5556.300048828125,-1048.499984741211,4490.400085449219,-3838.800048828125,0.0,-0.38906377661218233,2.52765047587289,-1.2287357683752804,bf81d8692db,games5425898691,20.0,472.5,4915.91015625,293.0,-18873.00048828125,11470.999755859375,4222.699890136719,-89.79999542236328,506.19998931884766,-281.8000030517578,255.0,100.0,-1.0683623445595194,1.7434037147518169,0.527817082008531,True,42,False,48,166.87409025110225,True,,76561198039309853,enpitsu,25.0,149.2899932861328,2936.52001953125,17.049999237060547,19660.999755859375,-2089.2999267578125,2.5,0.7999999821186066,0.3999999910593033,79.89999771118164,255.0,128.0,,0.0168097578473338,-0.0970572143668943,-8.723263054843896e-05,True,32,30,255.0,False,2,,Neotos,76561198033127403,7,-1778.2900390625,2019.6300048828125,17.059999465942383,3588.0999755859375,13637.60009765625,1.2999999523162842,-0.09999999776482582,-0.5000000074505806,-0.09999999776482582,240.0,128.0,,0.016769161930827167,1.3134834628077814,4.6159895450048254e-05,True,38,6,61.0,False,28,,Nerfable,76561197982140705,7.0,-828.9099731445312,5102.93994140625,771.0900268554688,15799.49951171875,3.100000023841858,-5852.0001220703125,-1.8000000715255737,256.9000053405762,0.5000000074505806,255.0,128.0,False,0.3628785438202517,0.01796148435175366,1.5774157485978304,True,26,4,40,143.5530152372135,True,,
81,4933,154,False,False,1,5227.976892849878,-18.170000076293945,-7.429999828338623,92.37999725341797,-7137.80029296875,-11037.60009765625,1780.3999328613281,-2061.6000366210938,-1728.0999755859375,-5363.0999755859375,1.0,-0.12426875767045903,0.32616931995410864,0.1466961642382459,76561198033127403,Neotos,7.0,87.18000030517578,-148.25999450683594,84.1500015258789,-15784.69970703125,16450.400390625,3015.4000854492188,-1696.199951171875,-3361.099853515625,56.19999885559082,234.0,236.0,-0.16128253866231887,1.1107663171991027,0.027444525667369133,True,3,False,4,0.0,False,,76561197982140705,Nerfable,7.0,-2733.97998046875,-4288.91015625,16.15999984741211,-15418.199462890625,4838.699951171875,129.79999542236328,43.00000190734863,38.09999942779541,-1726.9999694824219,255.0,0.0,False,-0.01981122593175697,0.4547819443972369,0.0010695725425514837,True,4,4,53.0,False,False,,enpitsu,76561198039309853,25,-112.58999633789062,211.7899932861328,115.41000366210938,11267.900390625,-19899.49951171875,2267.2999572753906,5358.900146484375,-39.700000286102295,-1236.9000244140625,255.0,0.0,,-0.6687031422959737,-2.4608104572078164,0.5147214765804226,True,2,False,0.0,False,1,,games5425898691,bf81d8692db,20.0,-0.0,4988.2099609375,17.010000228881836,-0.0,-2811.400146484375,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,,-0.009391819022345399,-1.5707878295104034,-3.9981008938747724e-08,True,False,False,False,116.0,False,,
82,4994,157,False,False,1,6252.1199664918695,-1962.4300537109375,-420.42999267578125,101.44000244140625,11842.2998046875,22416.4990234375,11203.399658203125,3023.5000610351562,-5111.099853515625,856.8000030517578,1.0,0.4386118039623467,2.1660207589207436,2.442224981657325,76561197982140705,Nerfable,7.0,-2103.47998046875,-622.510009765625,17.059999465942383,11730.999755859375,16984.100341796875,1.4000000059604645,-1.0999999940395355,-1.7000000178813934,-308.50000381469727,255.0,87.0,-0.01678163660972632,2.184186243914793,2.348652116057043e-05,True,4,False,4,191.0,False,,76561198033127403,Neotos,7.0,-496.5899963378906,-1398.6300048828125,17.059999465942383,7532.1002197265625,-8265.399780273438,1.5000000596046448,3.1999999284744263,-3.4999999403953552,383.8999938964844,233.0,210.0,,-0.016712999873043262,-2.301552690790516,2.199380519143026e-05,False,4,4,0.0,False,False,,enpitsu,76561198039309853,25,-193.05999755859375,211.67999267578125,17.049999237060547,-2326.199951171875,9094.500122070312,3.1999999284744263,-0.0,-0.0,-2451.199951171875,255.0,128.0,,-0.016678259696031313,1.3602016332793456,5.813334447992484e-06,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,20.0,-1320.8499755859375,4325.81005859375,17.010000228881836,-2346.4999389648438,6368.3001708984375,2.3999999463558197,-0.19999999552965164,0.09999999776482582,-2412.4000549316406,255.0,0.0,,-0.009500922103899115,1.217647696775238,-4.0708541626655083e-05,True,False,False,False,116.0,False,,False
83,5170,163,False,False,1,4274.230699350609,2966.81005859375,1400.9100341796875,146.72000122070312,1407.2000122070312,2762.5,4384.800109863281,4837.5,3510.0,526.6999816894531,1.0,-0.47255725927855824,0.6657674359119542,0.5962032026280953,76561198033127403,Neotos,7.0,2972.3798828125,1311.25,16.489999771118164,-3237.60009765625,4302.60009765625,139.20000076293945,-46.599998474121094,-75.59999942779541,986.2000274658203,128.0,246.0,-0.03984072441303617,0.9636986175895825,0.040724889823953433,True,6,False,6,195.0,False,,76561197982140705,Nerfable,7.0,3265.469970703125,3678.10009765625,17.049999237060547,5682.9998779296875,-13482.099609375,2.3999999463558197,0.19999999552965164,-0.5999999865889549,38.499999046325684,255.0,128.0,False,-0.01678115849657882,-1.9744158012973125,-7.111157733643799e-05,True,6,4,247.0,False,4,,enpitsu,76561198039309853,25,281.1199951171875,5778.81982421875,35.91999816894531,981.3999938964844,-4075.5999755859375,-709.5999908447266,-1239.000015258789,-266.8000030517578,-124.0999984741211,128.0,128.0,False,-0.10483495106912866,-1.7924509610385153,0.04197999062339722,True,4,False,92.0,False,4,,games5425898691,bf81d8692db,20.0,77.20999908447266,4748.3701171875,17.010000228881836,5736.400146484375,987.6999664306641,2.3000000417232513,-1.1999999731779099,-0.0,-1269.8999786376953,255.0,15.0,,-0.009493338676886847,2.9264466708695025,-0.0002282654406286223,True,False,False,6,0.0,False,,False
84,5208,164,False,False,1,4056.4922697748684,3161.949951171875,1775.3900146484375,136.4199981689453,6353.800048828125,5173.499755859375,1230.8000183105469,3839.89990234375,-864.4999694824219,1493.8999938964844,1.0,1.127933500073458,-0.35761555022452846,-0.7226842442995787,76561198033127403,Neotos,7.0,3067.320068359375,1682.47998046875,17.040000915527344,4823.599853515625,6275.5999755859375,3.8999998569488525,-1.0999999940395355,-1.0999999940395355,-107.70000457763672,229.0,128.0,-0.016667493509846525,2.2388254474043605,0.00015995942855811588,True,6,False,6,195.0,False,,76561197982140705,Nerfable,7.0,4040.52001953125,1895.0,131.1199951171875,630.4999923706055,-15879.89990234375,984.5999908447266,1480.2999877929688,-441.50001525878906,-880.8000183105469,255.0,0.0,False,0.04435333488697673,-1.6228327668333242,1.0093195833289086,True,6,4,225.0,False,4,,enpitsu,76561198039309853,25,320.6199951171875,5601.31005859375,26.81999969482422,-2.0000000298023224,-3.1999999284744263,0.0,-0.0,-0.09999999776482582,0.0,128.0,128.0,False,-0.05538883581726542,-1.7855263028416544,0.008397057669317552,True,4,False,92.0,False,4,,games5425898691,bf81d8692db,20.0,1344.780029296875,4265.91015625,17.010000228881836,12516.600341796875,-3426.300048828125,2.0999999344348907,0.3999999910593033,0.19999999552965164,2.199999988079071,255.0,128.0,,-0.009535971548811339,-2.874774860460364,-4.418265571021383e-05,True,False,False,6,0.0,False,,False
85,5245,166,False,False,1,4080.14735381682,3993.719970703125,2484.489990234375,230.42999267578125,-2924.2001342773438,9570.2001953125,9614.099731445312,-1475.7000732421875,3925.4000854492188,-4291.000061035156,1.0,-0.370176323329928,0.28673295209110583,-2.9810204040776136,76561198033127403,Neotos,7.0,3880.929931640625,2394.89990234375,138.49000549316406,8526.099853515625,6428.900146484375,3190.7998657226562,-628.4000015258789,-5433.800048828125,572.7999877929688,242.0,255.0,0.32605525291637316,2.609193874966862,-0.0736826524245632,True,6,False,8,157.41632712784636,True,,76561197982140705,Nerfable,7.0,3253.050048828125,-58.619998931884766,17.040000915527344,-14313.00048828125,-9633.400268554688,4.300000071525574,-0.19999999552965164,-0.09999999776482582,-1969.1000366210938,255.0,0.0,False,-0.016782024404877013,-0.5289477041882795,-3.268132996416662e-05,True,6,4,255.0,False,4,,enpitsu,76561198039309853,25,320.6199951171875,5601.31005859375,26.81999969482422,-2.0000000298023224,-3.1999999284744263,0.0,-0.0,-0.09999999776482582,0.0,128.0,128.0,False,-0.05538883581726542,-1.7855263028416544,0.008397057669317552,True,4,False,92.0,False,4,,games5425898691,bf81d8692db,20.0,3120.5400390625,4009.93994140625,17.010000228881836,12567.099609375,5985.30029296875,2.3000000417232513,-0.5999999865889549,-0.19999999552965164,2156.3999938964844,255.0,255.0,,-0.009570943419980618,2.6360171669100185,7.081676543982077e-05,True,False,False,6,31.0,False,,False
86,5290,167,False,False,0,9848.578918295241,-3478.820068359375,-4363.8701171875,658.9000244140625,-7573.900146484375,18158.00048828125,-3614.89990234375,-1571.3999938964844,-3346.0000610351562,-1900.2000427246094,0.0,0.8440863428227198,-2.995865256894053,-1.8545925718071712,bf81d8692db,games5425898691,20.0,-3379.3798828125,-4567.14013671875,658.5399780273438,-2442.5999450683594,12185.400390625,1030.6999969482422,-2551.0000610351562,-1600.0,2865.7998657226562,255.0,53.0,-0.04665557450718059,2.459283020302743,1.5650426632329253,True,3,False,8,31.0,False,,76561198039309853,enpitsu,25.0,-320.6199951171875,-5601.31005859375,26.81999969482422,2.0000000298023224,3.1999999284744263,0.0,0.0,0.09999999776482582,0.0,128.0,128.0,False,0.05538883581726542,1.7855263028416544,0.008397057669317552,True,4,4,92.0,False,False,,Neotos,76561198033127403,7,-3767.820068359375,-4275.72998046875,532.2000122070312,12274.49951171875,-11781.300048828125,3581.7001342773438,-537.2999954223633,-542.7999877929688,-258.29999923706055,255.0,121.0,False,-0.2573721180162523,-0.7780996599436082,-1.5664974718609206,True,10,False,67.73102805691379,True,6,,Nerfable,76561197982140705,7.0,-1241.1300048828125,-798.0399780273438,17.040000915527344,1205.999984741211,-9834.600219726562,4.399999976158142,-1.8000000715255737,-0.19999999552965164,-1966.199951171875,255.0,20.0,False,0.016794568754891232,-1.4815029119102445,-1.3388578491906094e-05,True,4,4,6,247.0,False,,
87,5359,170,False,False,1,4452.178361192059,3087.10009765625,1264.31005859375,108.43000030517578,6609.000244140625,14224.89990234375,9281.599731445312,5235.10009765625,-2669.5001220703125,1210.999984741211,1.0,-0.554571220025996,1.2296269306977983,-2.408891927548315,76561197982140705,Nerfable,7.0,3016.300048828125,1129.219970703125,15.430000305175781,3268.2998657226562,9782.100219726562,-445.0,82.39999771118164,670.8999633789062,-4082.7999877929688,255.0,0.0,-0.023454303580582356,1.9714364081097195,0.030726238619902417,True,4,4,6,209.0,False,,76561198033127403,Neotos,7.0,362.92999267578125,4586.919921875,17.06999969482422,-402.00000762939453,-1546.300048828125,0.0,0.9000000357627869,2.5999999046325684,529.7999954223633,0.0,128.0,,-0.017278023606278507,-1.3513247393027366,-0.00013826745687763042,True,12,6,46.0,False,False,,enpitsu,76561198039309853,25,247.8000030517578,5898.2900390625,87.30000305175781,-90.0,-51.79999828338623,-35.59999942779541,-12.400000095367432,28.19999933242798,1.2999999523162842,128.0,,,-0.6523845287637804,-1.8113233642740763,0.15999650043513178,True,4,False,92.0,False,4,,games5425898691,bf81d8692db,20.0,3537.64990234375,2251.5400390625,16.989999771118164,-7871.500244140625,-7306.5997314453125,4.000000059604645,-4.600000083446503,-4.4999998807907104,-14.800000190734863,255.0,128.0,,-0.009531756629412753,-0.7454880584907896,-0.000333464909474699,True,4,False,8,26.545006336704375,True,,False
88,5434,173,False,False,1,2629.156562542189,3425.639892578125,4423.490234375,151.47999572753906,-17827.19970703125,21298.5009765625,4149.599914550781,2690.2999877929688,-4826.400146484375,-1586.300048828125,1.0,0.7638442556070758,0.9291489098987306,0.6639269646170414,76561197982140705,Nerfable,7.0,3552.610107421875,4217.9501953125,49.790000915527344,-9123.599853515625,16578.399658203125,3622.0001220703125,532.0000076293945,-588.8999938964844,-579.1999816894531,255.0,128.0,0.009997734797752785,1.1203496754269129,-0.11758641183426417,True,4,4,8,121.3399570834252,True,,76561198033127403,Neotos,7.0,898.6199951171875,3174.169921875,17.06999969482422,-4200.0,-7747.80029296875,1.5000000596046448,-0.09999999776482582,0.29999999329447746,-2991.099853515625,241.0,0.0,False,-0.01671534695279173,-0.35487036243652365,-2.257024849805176e-05,True,12,6,77.0,False,False,,enpitsu,76561198039309853,25,335.1099853515625,5455.2001953125,21.049999237060547,162.29999542236328,-452.79998779296875,-17.100000381469727,0.09999999776482582,-0.5000000074505806,0.5000000074505806,128.0,128.0,,-0.053882171221789316,-1.9243419105716235,0.013612617865110433,True,4,False,92.0,False,4,,games5425898691,bf81d8692db,20.0,559.2100219726562,2655.39990234375,74.54000091552734,-12160.899658203125,14146.400146484375,-1070.999984741211,-3140.0,-1469.7999572753906,-81.09999656677246,255.0,128.0,,0.8750184941299204,1.1047384518901098,-0.03662590168107172,True,6,False,10,31.0,False,,False
