,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
77,5161,162,False,False,0,7419.022118057097,1908.9100341796875,-1728.3599853515625,194.67999267578125,10829.100341796875,12467.2998046875,19914.3994140625,5317.5,2518.000030517578,-1176.1000061035156,0.0,0.867802735121467,0.1652359760396528,-2.672912560464707,76561198262556175,Shorty_oneTTV,6.0,1876.1400146484375,-1845.5,75.4800033569336,-8991.300048828125,21141.298828125,1040.4000091552734,-3096.7001342773438,2187.2000122070312,-3058.2000732421875,128.0,214.0,,0.1705901820360389,1.6327752721629705,0.11239042718464569,True,175.0,False,4,False,3,,76561198127502483,rYL*,7.0,-879.5999755859375,-4636.64990234375,17.010000228881836,4153.599853515625,-987.7999877929688,2.0999999344348907,-0.9000000357627869,-1.899999976158142,-0.29999999329447746,128.0,128.0,,0.009895972091947335,-0.23372530854657425,3.8680001862216364e-05,True,6,6,False,255.0,False,,enpitsu,76561198039309853,25,1762.1300048828125,-1534.6300048828125,122.9800033569336,10288.900146484375,-16780.699462890625,3207.7999877929688,88.90000343322754,54.60000038146973,0.5999999865889549,255.0,255.0,,0.01807490374121113,-1.02058268829137,2.8225218331951095e-05,True,2,4,False,217.0,False,,games5425898691,bf81d8692db,19.0,1890.3499755859375,-4790.25,16.84000015258789,-7554.69970703125,12645.50048828125,74.0999984741211,-310.49999237060547,161.70000076293945,-2016.9000244140625,255.0,0.0,,0.00031394131400695014,2.0563839011655425,-0.015516554360592242,True,6,4,8,98.5162407275169,True,
78,5162,162,False,False,1,4442.776264014037,-1983.2099609375,1756.449951171875,257.30999755859375,-23737.39990234375,9103.200073242188,18740.0,3970.1998901367188,1518.2000732421875,4234.599914550781,1.0,-0.8306741999940077,-0.14473330731370376,-2.9346800761264484,76561198039309853,enpitsu,25.0,-1832.949951171875,1646.8900146484375,148.0800018310547,-7180.30029296875,10617.60009765625,2732.9998779296875,4191.600036621094,2166.1000061035156,2463.6000061035156,255.0,255.0,,0.3087510421532675,0.9297618537401275,-0.011285008641104507,True,217.0,False,4,False,2,,bf81d8692db,games5425898691,19.0,-1890.3499755859375,4790.25,16.84000015258789,7554.69970703125,-12645.50048828125,74.0999984741211,310.49999237060547,-161.70000076293945,-2016.9000244140625,255.0,0.0,,-0.00031394131400695014,-2.0563839011655425,-0.015516554360592242,True,8,6,4,95.46857640820164,True,,Shorty_oneTTV,76561198262556175,6,-1876.1400146484375,1845.5,75.4800033569336,8991.300048828125,-21141.298828125,1040.4000091552734,3096.7001342773438,-2187.2000122070312,-3058.2000732421875,128.0,214.0,,-0.1705901820360389,-1.6327752721629705,0.11239042718464569,True,3,4,False,175.0,False,,rYL*,76561198127502483,7.0,843.8699951171875,4645.14990234375,17.010000228881836,-3685.0,876.9000244140625,2.0999999344348907,0.5000000074505806,1.0000000149011612,0.0,128.0,128.0,,-0.009720739531507204,0.23372526592661633,2.666051886060497e-05,True,6,False,6,255.0,False,
79,5258,166,False,False,0,9601.222351942768,59.689998626708984,-4413.5400390625,212.2100067138672,-12841.400146484375,14138.299560546875,1367.1000671386719,916.2000274658203,-2966.199951171875,5134.2999267578125,0.0,0.24991007853124417,-1.4226377138514719,0.2716647900866624,76561198127502483,rYL*,7.0,70.79000091552734,-4532.9501953125,119.86000061035156,79.29999828338623,7576.5997314453125,2613.3999633789062,-4994.89990234375,-2268.699951171875,391.5999984741211,128.0,255.0,,0.3310064725839116,0.866645435498064,-0.5873121976347434,True,255.0,False,8,False,7,,76561198262556175,Shorty_oneTTV,6.0,-478.5,-586.0499877929688,17.010000228881836,-2828.900146484375,-16422.900390625,2.0000000298023224,0.19999999552965164,1.899999976158142,-307.5,255.0,65.0,False,0.00960077253376484,-1.7398188943811808,-9.352381580807112e-06,True,4,4,False,167.0,False,,enpitsu,76561198039309853,25,4035.409912109375,-1783.199951171875,123.91000366210938,-683.0000305175781,13820.2001953125,-1005.5999755859375,-604.5999908447266,411.30001068115234,393.69998931884766,255.0,128.0,False,0.10556745098405337,1.620900167026351,-0.9800304837038898,True,2,4,False,217.0,False,,games5425898691,bf81d8692db,19.0,799.0399780273438,-3788.010009765625,17.010000228881836,-18854.200439453125,-3649.2999267578125,2.0999999344348907,1.2999999523162842,0.29999999329447746,475.6999969482422,255.0,148.0,,0.009612059510802901,-2.9177944362389447,-7.623579821405139e-05,True,6,4,8,0.0,False,
80,5303,167,False,False,0,7503.183937704205,-1900.4300537109375,-2295.64990234375,96.20999908447266,-10072.7001953125,10460.50048828125,1310.5999755859375,-3723.0999755859375,-4205.10009765625,2110.5999755859375,0.0,-0.7606675454757135,-2.904247287819361,-1.2583314597574022,76561198262556175,Shorty_oneTTV,6.0,-1683.9300537109375,-2390.610107421875,17.010000228881836,-13515.699462890625,1094.4999694824219,-0.09999999776482582,6.700000166893005,-0.7000000029802322,-989.7000122070312,255.0,0.0,False,0.009558591689043626,3.0453922834270823,8.538318160601102e-05,True,183.8551743415094,True,4,False,4,,76561198127502483,rYL*,7.0,-314.0199890136719,-3602.22998046875,17.010000228881836,-9515.499877929688,829.3000030517578,2.0999999344348907,4.799999892711639,-0.19999999552965164,1310.2000427246094,255.0,128.0,,0.009520496795186136,3.122002731576243,-0.00018497355778384294,True,8,8,False,255.0,False,,enpitsu,76561198039309853,25,3009.93994140625,785.030029296875,71.13999938964844,-10439.3994140625,16192.900390625,3100.1998901367188,-1134.5999908447266,-731.2000274658203,0.0,255.0,128.0,False,0.09552917011903872,2.143439303442438,3.140505919625505e-05,True,3,6,False,174.0,False,,games5425898691,bf81d8692db,19.0,-2608.510009765625,-4330.919921875,17.010000228881836,-21036.298828125,6324.5001220703125,2.0999999344348907,3.6000001430511475,-0.9000000357627869,-731.1000061035156,255.0,18.0,,0.009609735493465917,2.832461466313358,3.6957244045329774e-05,True,6,4,8,0.0,False,
81,5335,169,False,False,0,6653.980216028145,-2980.389892578125,-1179.0799560546875,93.1500015258789,-8270.599975585938,8505.999755859375,0.0,-4202.099914550781,-4192.0001220703125,876.9000244140625,0.0,-0.11232499754576714,-2.9936889372002273,-0.7958511632922671,76561198262556175,Shorty_oneTTV,6.0,-2882.090087890625,-1356.739990234375,17.010000228881836,-7115.8001708984375,14261.700439453125,-0.3999999910593033,-0.5000000074505806,1.2999999523162842,66.50000095367432,255.0,,,0.009608767526865609,2.041798465883389,-8.737023740373334e-05,True,151.8800602420684,True,4,False,4,,76561198127502483,rYL*,7.0,-1581.510009765625,-3306.949951171875,17.010000228881836,-7105.5999755859375,10646.300048828125,2.0999999344348907,-1.0000000149011612,1.5000000596046448,65.50000190734863,255.0,215.0,,0.009546297637886033,2.1184462723178914,0.00026434702268634955,True,8,8,False,255.0,False,,enpitsu,76561198039309853,25,1641.6400146484375,2907.260009765625,28.399999618530273,-12273.299560546875,19040.2001953125,-2895.4000854492188,-1720.2999877929688,-1109.5999908447266,0.29999999329447746,,,,-0.11176043974696603,2.1432815670105585,8.8589629267243e-05,True,4,6,False,174.0,False,,games5425898691,bf81d8692db,19.0,-3513.0,-2126.7900390625,17.010000228881836,3803.800048828125,22683.20068359375,-0.09999999776482582,0.19999999552965164,1.0000000149011612,-1270.5000305175781,255.0,77.0,,0.009597980628596873,1.371122767053893,-0.0001716655785067117,True,6,4,8,223.8800602420684,True,
82,5502,175,False,False,1,9069.537511891498,2963.239990234375,-3690.800048828125,102.87999725341797,-5686.300048828125,15619.89990234375,6590.10009765625,5425.2001953125,-2494.7000122070312,586.1999893188477,1.0,-0.020579554771774283,-2.323036744566537,-2.6623419369187933,bf81d8692db,games5425898691,19.0,2999.389892578125,-3865.679931640625,17.010000228881836,859.4999694824219,12448.1005859375,0.09999999776482582,-0.0,-1.1999999731779099,2185.0999450683594,255.0,251.0,,-0.009569037517654262,1.5938799316018493,9.556033116596024e-05,True,242.4543313698102,True,8,4,6,,76561198039309853,enpitsu,25.0,41.900001525878906,-4838.89990234375,17.049999237060547,-0.09999999776482582,1.0000000149011612,2.5999999046325684,0.09999999776482582,0.09999999776482582,0.0,128.0,128.0,,-0.016833021056248957,1.351945453977654,-8.097027168553947e-06,True,6,4,False,174.0,False,,Shorty_oneTTV,76561198262556175,6,1017.0399780273438,3613.14990234375,17.010000228881836,-4811.7999267578125,-10048.800048828125,2.3999999463558197,0.19999999552965164,0.19999999552965164,2232.5999450683594,128.0,255.0,,-0.009625343354793963,-1.1818042128119786,3.239766912628772e-05,True,False,False,False,116.0,False,,rYL*,76561198127502483,7.0,2863.14990234375,-261.6099853515625,17.020000457763672,-161.29999160766602,3459.2999267578125,0.7000000029802322,-0.7999999821186066,-0.0,0.0,0.0,128.0,,-0.009799032755360747,-1.6174439539922365,-7.98426406970499e-06,True,8,False,8,233.0,False,
83,5542,176,False,False,1,6715.346322894916,2149.22998046875,-1457.3699951171875,362.2799987792969,-12286.400146484375,25276.10107421875,3052.9998779296875,5652.5,-1575.0,-408.4000015258789,1.0,-0.06685125690768422,-3.076222448837148,-0.21658956382961103,bf81d8692db,games5425898691,19.0,2277.60009765625,-1710.8900146484375,232.99000549316406,-9472.7001953125,20787.099609375,2676.099853515625,-3564.89990234375,-3311.9000244140625,-1672.1000671386719,255.0,198.0,,0.7044160032639374,1.1527177519734548,-0.3996972181914594,True,140.4233463348881,True,10,4,7,,76561198039309853,enpitsu,25.0,41.900001525878906,-4838.89990234375,17.049999237060547,-0.09999999776482582,1.0000000149011612,2.5999999046325684,0.09999999776482582,0.09999999776482582,0.0,128.0,128.0,,-0.016833021056248957,1.351945453977654,-8.097027168553947e-06,True,6,4,False,174.0,False,,Shorty_oneTTV,76561198262556175,6,986.2000122070312,3507.239990234375,17.010000228881836,-45.19999980926514,3402.5,2.0000000298023224,-1.7000000178813934,-0.0,0.0,255.0,128.0,,-0.009361499985629563,-1.584188270347528,1.648315412678374e-06,True,False,False,False,146.0,False,,rYL*,76561198127502483,8.0,2365.419921875,-696.27001953125,195.49000549316406,-8660.399780273438,-8049.5001220703125,3506.9000244140625,-423.80001068115234,317.5,-187.90000915527344,255.0,80.0,,0.5805131053016305,-0.6901727262186785,0.01428923763469814,True,8,False,10,183.02900659140718,True,
84,5583,178,False,False,0,7293.5527991946265,-347.9100036621094,-2132.929931640625,114.44000244140625,10046.799926757812,19720.6005859375,3733.699951171875,567.5,1994.7000122070312,-5630.10009765625,0.0,-0.13857582834819285,2.5246072121746446,2.1792733420161596,76561198262556175,Shorty_oneTTV,6.0,-358.55999755859375,-2308.360107421875,48.25,4688.500061035156,10238.400268554688,2396.0000610351562,3102.0001220703125,-2501.999969482422,3727.7999877929688,255.0,255.0,,-0.10555948461606827,1.52926853999019,-0.07934252001071869,True,75.0,False,3,False,False,,76561198127502483,rYL*,8.0,-337.6499938964844,-973.52001953125,110.91999816894531,14259.100341796875,-15389.300537109375,-4329.5001220703125,-376.6999816894531,531.3999938964844,151.40000343322754,255.0,128.0,,-0.8459576227156781,0.46868077377949446,0.2626776948366906,True,10,10,False,186.0,False,,enpitsu,76561198039309853,25,-9.510000228881836,4411.33984375,17.049999237060547,-265.6999969482422,-6309.89990234375,2.5999999046325684,-1.0999999940395355,0.3999999910593033,-2.5,255.0,128.0,,0.016705393542043392,-1.6133538203973603,2.603733899030609e-05,True,4,6,False,174.0,False,,games5425898691,bf81d8692db,19.0,617.6799926757812,418.70001220703125,23.510000228881836,19631.99951171875,-7966.7999267578125,-1843.0999755859375,3114.4000244140625,2666.9000244140625,3665.7000732421875,255.0,128.0,,-0.2833568889639401,-0.5231686655753062,-0.0440081216971563,True,8,4,10,117.0,False,
85,5640,180,False,False,1,7161.686165021459,-1563.2099609375,-1586.219970703125,108.54000091552734,6060.2001953125,3208.3999633789062,7807.39990234375,2485.0999450683594,-4199.89990234375,3490.4998779296875,1.0,0.6404145478168846,-2.9752672952397754,1.6592224866579426,bf81d8692db,games5425898691,19.0,-1690.7099609375,-1682.8599853515625,17.010000228881836,11922.7001953125,-1511.6000366210938,2.0999999344348907,0.09999999776482582,0.09999999776482582,-764.8999786376953,255.0,72.0,,-0.009543232363964314,-3.014884053575674,-0.00013512346884696552,True,117.0,False,10,4,8,,76561198039309853,enpitsu,25.0,-1384.199951171875,-2273.330078125,22.020000457763672,-8732.7001953125,19042.099609375,2999.1000366210938,-1.0000000149011612,2.5999999046325684,-500.2000045776367,255.0,128.0,,-0.016769692086234432,1.183757231408742,0.00023874961577816095,True,8,5,False,114.0,False,,Shorty_oneTTV,76561198262556175,6,100.27999877929688,709.8499755859375,17.010000228881836,-7227.9998779296875,2738.2000732421875,2.5,-0.09999999776482582,-0.0,-2489.499969482422,255.0,0.0,,-0.00951818742159028,0.38280700467584594,-2.5492210130255975e-05,True,4,4,False,75.0,False,,rYL*,76561198127502483,8.0,-1232.22998046875,2836.0,17.010000228881836,7990.2001953125,8491.799926757812,2.3999999463558197,-0.09999999776482582,-0.0,-2244.9000549316406,128.0,0.0,,-0.009618349517041767,2.389471600727962,1.0333257505693424e-05,True,10,False,10,186.0,False,
86,5699,182,True,True,1,6140.245172477381,-295.4599914550781,-883.5399780273438,254.64999389648438,2509.7999572753906,24387.099609375,2896.7999267578125,5983.800048828125,-151.899995803833,-413.4000015258789,1.0,0.8647406563080261,-2.8740870180445146,2.098708383127739,bf81d8692db,games5425898691,19.0,-282.6099853515625,-1104.0400390625,159.69000244140625,-1059.7000122070312,18726.800537109375,1584.2999267578125,-5437.2998046875,-828.0000305175781,9.900000095367432,255.0,0.0,,0.08203728277679749,1.0475980049712081,-0.011992455276443553,True,66.91130309720191,True,12,4,9,,76561198039309853,enpitsu,25.0,-2961.639892578125,313.1700134277344,17.06999969482422,-3263.9999389648438,-10426.400146484375,-4.900000095367432,-0.0,-0.7999999821186066,-2306.1000061035156,255.0,0.0,False,-0.016713267421737735,-1.2312736124846497,-3.946547411520261e-05,True,8,6,False,103.33651603678226,True,,Shorty_oneTTV,76561198262556175,6,152.7899932861328,818.0599975585938,17.010000228881836,-9025.499877929688,-1452.8999328613281,2.5999999046325684,-0.29999999329447746,-0.0,-2873.800048828125,255.0,0.0,False,-0.00954471288214561,-0.03299122490699606,9.892092633788533e-07,True,4,4,False,105.0,False,,rYL*,76561198127502483,7.0,-117.18000030517578,1275.8199462890625,17.010000228881836,2836.400146484375,-8062.8997802734375,2.199999988079071,-0.3999999910593033,2.199999988079071,1322.7000427246094,0.0,184.0,,-0.009927584269542728,-1.9584749631114065,-3.380910993490159e-05,True,10,False,10,140.0,False,
87,6029,185,False,False,0,5183.892472280567,27.110000610351562,38.959999084472656,92.37999725341797,15079.7998046875,25176.201171875,304.3000030517578,827.6999664306641,-2905.10009765625,423.6000061035156,0.0,-0.04845971335448081,0.0067335838065583145,0.013635546188041178,76561198127502483,rYL*,7.0,-33.540000915527344,-91.87000274658203,113.0999984741211,12050.799560546875,15558.00048828125,319.20000076293945,-3941.400146484375,3223.800048828125,2078.800048828125,255.0,128.0,,-0.3469611159882416,-2.158767993752829,-3.1365530766202885,True,0.0,False,4,False,3,,76561198262556175,Shorty_oneTTV,6.0,388.1400146484375,-2800.1298828125,17.010000228881836,-7984.0997314453125,-9628.300170898438,2.5999999046325684,0.0,0.29999999329447746,3060.5999755859375,255.0,255.0,False,0.009588076771625728,-1.9870532770611478,9.61013946039794e-05,True,False,False,False,94.0,False,,enpitsu,76561198039309853,25,-96.52999877929688,377.4700012207031,78.52999877929688,9249.89990234375,-20856.0009765625,2884.1000366210938,4803.2000732421875,-410.0,-2480.2999877929688,255.0,0.0,,0.1631253748198493,-1.0769775138072832,0.02354568183088379,True,1,2,False,0.0,False,,games5425898691,bf81d8692db,19.0,3317.52001953125,1881.989990234375,17.010000228881836,6509.89990234375,13649.599609375,2.0999999344348907,-0.9000000357627869,-2.800000011920929,920.1999664306641,255.0,128.0,,0.009609030573642712,1.1916419840488819,-0.00016577679745214058,False,False,False,False,0.0,False,
88,6030,185,False,False,1,5271.534368404012,-101.12999725341797,-36.369998931884766,93.52999877929688,-28654.19921875,17858.1005859375,2552.4000549316406,132.39999771118164,2123.9999389648438,3658.0999755859375,1.0,0.1322973038118419,-0.07439030189453281,0.02319921659096096,76561198039309853,enpitsu,25.0,19.34000015258789,-203.4600067138672,100.01000213623047,-9272.999877929688,20901.69921875,2322.7000427246094,-5029.2999267578125,1938.0999755859375,-1095.0,255.0,0.0,,-0.5843184602271877,1.061705886279961,0.4696942462959893,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,-3366.18994140625,-1997.8699951171875,17.010000228881836,-5420.0,-14059.49951171875,2.0000000298023224,-0.29999999329447746,-0.7999999821186066,233.09999465942383,255.0,128.0,,-0.009600687977469536,-1.2303680114034354,-0.0001715540280297298,False,False,False,False,0.0,False,,Shorty_oneTTV,76561198262556175,6,-332.5400085449219,2884.10009765625,17.010000228881836,5417.5,10390.0,2.800000011920929,0.09999999776482582,-0.19999999552965164,3292.7999877929688,255.0,255.0,False,-0.009575871682279956,1.7202552109704718,6.344518436189286e-05,True,False,False,False,94.0,False,,rYL*,76561198127502483,7.0,33.540000915527344,91.87000274658203,113.0999984741211,-12050.799560546875,-15558.00048828125,319.20000076293945,3941.400146484375,-3223.800048828125,2078.800048828125,255.0,128.0,,0.3469611159882416,2.158767993752829,-3.1365530766202885,True,3,False,4,0.0,False,
89,6031,185,False,False,0,5218.785279181885,291.9100036621094,58.209999084472656,111.69000244140625,39186.39892578125,4175.899963378906,3608.699951171875,1301.6000366210938,-664.4999694824219,-5819.1998291015625,0.0,-0.16590253407392697,-0.35269670179338164,0.12140869858979884,76561198127502483,rYL*,7.0,42.9900016784668,-0.7099999785423279,113.98999786376953,10777.7001953125,11841.99951171875,71.79999828338623,-3709.4000244140625,3515.1998901367188,-2032.8999328613281,255.0,128.0,,-0.8458801617426885,-2.257478569222652,3.0887063380636213,True,0.0,False,4,False,3,,76561198262556175,Shorty_oneTTV,6.0,332.5400085449219,-2884.10009765625,17.010000228881836,-5417.5,-10390.0,2.800000011920929,-0.09999999776482582,0.19999999552965164,3292.7999877929688,255.0,255.0,False,0.009575871682279956,-1.7202552109704718,6.344518436189286e-05,True,False,False,False,94.0,False,,enpitsu,76561198039309853,25,-19.34000015258789,203.4600067138672,100.01000213623047,9272.999877929688,-20901.69921875,2322.7000427246094,5029.2999267578125,-1938.0999755859375,-1095.0,255.0,0.0,,0.5843184602271877,-1.061705886279961,0.4696942462959893,True,1,2,False,0.0,False,,games5425898691,bf81d8692db,19.0,3366.18994140625,1997.8699951171875,17.010000228881836,5420.0,14059.49951171875,2.0000000298023224,0.29999999329447746,0.7999999821186066,233.09999465942383,255.0,128.0,,0.009600687977469536,1.2303680114034354,-0.0001715540280297298,False,False,False,False,0.0,False,
90,6178,190,False,False,0,4689.966912008784,1994.4300537109375,1446.5999755859375,891.9500122070312,-4867.39990234375,21636.39892578125,7987.8997802734375,-1039.000015258789,-3185.1998901367188,-1621.1000061035156,0.0,-1.0468772191351274,-1.3916495786661616,1.0760761573609638,76561198262556175,Shorty_oneTTV,6.0,2013.1500244140625,1279.1800537109375,743.8900146484375,-106.49999618530273,16986.500244140625,5227.0001220703125,-1835.8999633789062,393.49998474121094,-4.4999998807907104,,128.0,,-0.5716364072936292,1.361032580514503,0.23877830907356154,True,49.0,False,4,4,False,,76561198127502483,rYL*,7.0,2837.35009765625,-480.1000061035156,17.010000228881836,-7520.3997802734375,11908.00048828125,2.0000000298023224,0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,,0.00957630329045366,2.1340763705255386,6.238113231487502e-05,True,4,4,False,255.0,False,,enpitsu,76561198039309853,25,1080.8499755859375,4240.31005859375,17.059999465942383,5829.000244140625,11900.400390625,2.0999999344348907,0.09999999776482582,0.0,-3012.39990234375,0.0,128.0,False,0.016742323818959903,0.5561512474778231,-6.22943814686697e-05,True,2,2,False,31.0,False,,games5425898691,bf81d8692db,19.0,381.32000732421875,4938.259765625,17.010000228881836,1200.8000183105469,575.8000183105469,2.199999988079071,0.0,0.19999999552965164,-748.7000274658203,128.0,0.0,,0.00961888978114135,0.5922635937009346,2.9983650318520088e-05,True,False,False,False,255.0,False,
91,6261,193,True,True,0,2313.1260304174393,695.989990234375,3461.8701171875,475.9100036621094,-12035.999755859375,13776.700439453125,-512.2999954223633,2293.5000610351562,-4201.499938964844,3617.5,0.0,-0.2952732540971144,-2.544797196063888,1.6047765312749553,76561198127502483,rYL*,7.0,708.7000122070312,3399.530029296875,416.8500061035156,-5628.4002685546875,9062.5,-2530.8999633789062,2500.800018310547,3205.8999633789062,-3703.699951171875,255.0,128.0,,-0.5885208418692147,-2.397157133970169,-2.2187176706522176,True,162.0,False,6,False,4,,76561198262556175,Shorty_oneTTV,6.0,2605.72998046875,4844.4501953125,16.93000030517578,9125.999755859375,-7473.599853515625,22.799999713897705,46.500000953674316,-21.099998950958252,-2304.4000244140625,255.0,3.0,,0.008782436673526834,-0.7466842582399771,-0.003005666807728093,True,4,False,4,41.0,False,,enpitsu,76561198039309853,25,3092.97998046875,4091.389892578125,17.059999465942383,11640.30029296875,-5359.6002197265625,2.5999999046325684,-0.09999999776482582,0.0,-3058.0999755859375,255.0,0.0,False,0.016758668880988058,-0.8234919761785863,-8.370138652688028e-05,True,2,2,False,31.0,False,,games5425898691,bf81d8692db,19.0,822.6799926757812,3560.10009765625,210.57000732421875,-1727.5999450683594,-11613.00048828125,3087.3001098632812,-1530.8000183105469,-1095.0,5167.8997802734375,255.0,0.0,,-0.8190899538642956,-2.923033466891811,1.433301895708174,True,3,False,4,163.1590709353006,True,
92,6554,195,False,False,0,5201.929275954813,47.880001068115234,24.420000076293945,102.48999786376953,9542.100219726562,-19110.30029296875,2634.1000366210938,-2729.89990234375,1143.0999755859375,5219.1998291015625,0.0,-0.03109567237189635,0.039895659161973435,-0.13924441956718533,76561198262556175,Shorty_oneTTV,6.0,-37.189998626708984,-81.0199966430664,98.47000122070312,4159.700012207031,7162.7001953125,693.1999969482422,-4202.699890136719,1841.4999389648438,3032.39990234375,255.0,102.0,,0.43291506681003444,-0.5612731406363204,-2.887673532021339,True,0.0,False,4,False,3,,76561198127502483,rYL*,7.0,-2.240000009536743,-3940.31005859375,17.010000228881836,-1312.2000122070312,9271.099853515625,2.0999999344348907,-0.7999999821186066,0.0,0.0,255.0,128.0,,0.009460372941968744,1.7114127456758232,8.484507097743795e-06,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25,37.58000183105469,146.94000244140625,104.8499984741211,-5079.200134277344,-4581.499938964844,-170.40000915527344,3144.2999267578125,-565.9000015258789,4476.9000244140625,255.0,128.0,,1.5228145964306616,2.2757784497477593,-2.453161586792453,True,1,2,False,4.0,False,,games5425898691,bf81d8692db,19.0,-2794.830078125,4034.97998046875,17.010000228881836,-17791.300048828125,2972.9998779296875,2.3000000417232513,0.7000000029802322,0.0,1880.2000427246094,255.0,255.0,,0.009593553470537705,3.034350842054297,7.397340911709192e-05,True,False,False,False,0.0,False,
93,6689,200,False,False,0,6459.642369977323,3965.030029296875,885.9000244140625,163.02000427246094,-910.8999633789062,8159.2999267578125,2256.4999389648438,3781.0000610351562,-1005.2999877929688,-3344.8001098632812,0.0,-1.004235465526918,2.2436284915332303,-0.6844042689364419,76561198127502483,rYL*,7.0,3927.22998046875,748.3200073242188,36.349998474121094,-1573.800048828125,7311.300048828125,-634.5999908447266,-923.7000274658203,568.8999938964844,2136.1000061035156,255.0,255.0,,0.09357631728690004,1.771182564496487,-0.38085948768574673,True,255.0,False,False,False,False,,76561198262556175,Shorty_oneTTV,6.0,3185.1201171875,-3759.25,17.010000228881836,-1303.6000061035156,-17523.699951171875,2.3999999463558197,0.0,0.5999999865889549,-1972.5,128.0,0.0,True,0.009594268368599427,-1.6963590392252188,-0.00023620025068309927,True,4,4,False,27.0,False,,enpitsu,76561198039309853,25,-3670.6201171875,1839.31005859375,17.049999237060547,331.5999984741211,19460.899658203125,2.5999999046325684,0.0,0.19999999552965164,262.99999237060547,255.0,0.0,,0.016785492690012883,1.577838592725576,-0.0001316967741658511,True,4,4,False,170.0,False,,games5425898691,bf81d8692db,19.0,-595.5399780273438,4943.60986328125,17.010000228881836,5567.39990234375,1165.2999877929688,2.0999999344348907,0.0,0.09999999776482582,0.0,255.0,128.0,,0.009475193860279384,0.20636947178264212,-5.032162959645828e-07,True,False,False,False,243.0,False,
