,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
62,4721,156,False,False,0,6249.573361546616,-1960.02001953125,-1018.3300170898438,93.29000091552734,730.9999847412109,12745.999755859375,2696.0000610351562,-5605.4998779296875,-1089.1999816894531,1841.6000366210938,0.0,-0.02465534533149547,-1.04293021809158,-2.5538431708704503,76561198039309853,enpitsu,26.0,-1773.3599853515625,-1111.1700439453125,16.850000381469727,-677.6999664306641,12704.49951171875,46.90000057220459,27.200000286102295,2.5,1913.3999633789062,255.0,255.0,,0.01860685160259999,1.673617619410906,6.354320327232247e-05,True,15,10,False,123.0,False,,bf81d8692db,games5425898691,20.0,-719.8400268554688,-2412.570068359375,17.010000228881836,8279.89990234375,11369.3994140625,2.0999999344348907,-0.29999999329447746,-0.29999999329447746,-183.50000381469727,255.0,128.0,,0.009580996348652601,0.9211669541243312,0.0001226400292076087,12,61.0,False,16,4,True,,Darkcreed,76561198007234559,5.0,398.32000732421875,1128.2900390625,18.639999389648438,-22598.798828125,4265.799865722656,3.3000001311302185,0.0,0.09999999776482582,0.0,255.0,128.0,,0.005987100164410858,2.955011318245708,-2.074884970235707e-06,True,12,False,18,224.0,False,,iSaniiro,76561198050018480,4.0,-943.280029296875,1033.0699462890625,17.030000686645508,-15053.199462890625,-13040.10009765625,0.7999999821186066,-0.3999999910593033,-0.3999999910593033,3.1999999284744263,255.0,128.0,,0.016782539636318077,-2.427352748453882,-5.482561332879329e-05,True,207.9217548908726,True,14,4,18,
63,4741,157,False,False,1,5303.072745884636,2354.68994140625,41.4900016784668,279.0299987792969,17913.499755859375,-1900.0,12252.19970703125,4388.2000732421875,-4025.4000854492188,734.1000366210938,1.0,-1.1082991028348714,0.8280997193564724,-0.8294400209770206,76561198050018480,iSaniiro,4.0,2259.8701171875,-18.040000915527344,133.92999267578125,21799.19921875,7333.800048828125,83.19999694824219,4592.39990234375,3005.7000732421875,-354.0999984741211,255.0,0.0,,-0.020799038388799082,2.584472789162896,0.7213467841943245,True,20,15,4,151.0,False,,76561198007234559,Darkcreed,5.0,1296.3800048828125,-1447.8599853515625,18.639999389648438,22598.798828125,-4265.799865722656,3.3000001311302185,-0.0,-0.09999999776482582,0.0,255.0,128.0,,-0.005987100164410858,-2.955011318245708,-2.074884970235707e-06,12,224.0,False,18,False,True,,enpitsu,76561198039309853,26.0,2406.02001953125,116.83999633789062,99.69000244140625,10874.49951171875,-13473.900146484375,-155.600004196167,440.6999969482422,5180.8001708984375,1792.8999328613281,128.0,128.0,,0.040405687332710646,-0.8446625582705882,2.5176455421398134,True,11,False,16,114.0,False,,games5425898691,bf81d8692db,20.0,92.93000030517578,1562.8299560546875,17.010000228881836,-6929.000244140625,-12265.999755859375,2.0999999344348907,0.5000000074505806,0.7999999821186066,296.8000030517578,255.0,128.0,,-0.009592537488696666,-1.081393100453028,-9.911548617755353e-05,True,61.0,False,12,4,16,
64,4821,160,False,False,0,4849.009541557152,-2029.43994140625,425.32000732421875,502.0199890136719,-1329.7999572753906,15056.400146484375,-9528.900146484375,-4511.9000244140625,-3523.0999755859375,-1797.2000122070312,0.0,0.8361231664585631,1.2519218711328841,2.1896049783947498,bf81d8692db,games5425898691,20.0,-1949.9100341796875,277.510009765625,484.5899963378906,-3575.1998901367188,3901.0000610351562,-193.79999160766602,393.6000061035156,4015.0,-3738.0999755859375,255.0,64.0,,-0.659244862633787,2.152721572492803,0.8663645056570313,True,18,13,4,0.0,False,,76561198039309853,enpitsu,25.0,,,,,,,,,,,,,,,,,,,,,True,,Darkcreed,76561198007234559,5.0,-2146.110107421875,574.25,223.89999389648438,9626.199951171875,-4211.9000244140625,3295.2999877929688,-308.6000061035156,-874.3000030517578,-102.60000228881836,255.0,128.0,,-1.088536049588021,-0.5547445313719165,0.10515319451689815,True,12,False,20,170.74840441314123,True,,iSaniiro,76561198050018480,4.0,-4063.219970703125,801.7000122070312,177.99000549316406,1749.1000366210938,13386.400146484375,-5572.19970703125,330.49999237060547,-2593.699951171875,-183.99999618530273,255.0,128.0,,0.3790650213560326,1.4309998281682537,1.2265197538825916,True,151.0,False,16,4,20,
65,4824,160,False,False,1,5829.172179701041,2041.7099609375,-575.469970703125,436.2200012207031,-12.000000476837158,-18290.899658203125,11347.099609375,4890.400085449219,3316.4999389648438,-1041.2000274658203,1.0,-0.9004292019298913,-0.22501550839697784,1.1319498641315133,76561198007234559,Darkcreed,5.0,2047.6800537109375,-530.75,258.4700012207031,-10017.100219726562,4464.200134277344,3594.8001098632812,101.40000343322754,413.69998931884766,-66.99999809265137,128.0,128.0,,1.1393254904939714,0.5951489113399697,0.14155081020722354,True,20,12,False,161.3452647398877,True,,76561198050018480,iSaniiro,4.0,4043.639892578125,-914.5999755859375,135.1300048828125,-2742.39990234375,-13663.199462890625,-4851.199951171875,-352.40001678466797,2460.2000427246094,-126.00000381469727,255.0,128.0,,-0.33299037950862337,-1.375796310769714,1.0124379523058655,16,151.0,False,20,4,True,,enpitsu,76561198039309853,25.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,20.0,1985.760009765625,-316.7699890136719,483.0799865722656,3584.5001220703125,-3946.099853515625,-143.50000381469727,-338.3000183105469,-5381.400146484375,-1084.3000030517578,255.0,53.0,,0.7902918101801817,-1.2959992580074517,1.7813337298433993,True,0.0,False,13,4,18,
66,4937,164,False,False,0,2032.2867451784819,-2085.389892578125,3492.110107421875,168.47000122070312,5041.099853515625,19465.799560546875,11493.900146484375,5929.7998046875,-640.8999633789062,-652.6999664306641,0.0,-0.6661891874773178,-1.4289883184358056,0.5713196036928834,bf81d8692db,games5425898691,20.0,-2103.260009765625,3224.239990234375,92.16999816894531,-689.1999816894531,15492.099609375,3086.7999267578125,-2309.4000244140625,3561.099853515625,-247.5,255.0,0.0,,0.009592523289706337,2.1436030898103646,0.05332695882885712,True,20,15,4,31.0,False,,76561198039309853,enpitsu,26.0,-3313.389892578125,-3843.25,17.059999465942383,-11735.6005859375,16500.400390625,2.0000000298023224,0.09999999776482582,0.09999999776482582,-2261.199951171875,255.0,128.0,False,0.01680657027222692,2.0888313430983296,4.900714743919113e-05,False,255.0,False,False,False,True,,Darkcreed,76561198007234559,5.0,56.099998474121094,1554.02001953125,18.6299991607666,469.3000030517578,13334.69970703125,4.600000083446503,0.0,-1.0000000149011612,-27.799999713897705,255.0,128.0,,0.005961298466079046,1.5318596331952232,8.233124585381201e-05,True,12,False,20,183.0,False,,iSaniiro,76561198050018480,4.0,-511.95001220703125,4829.56982421875,17.049999237060547,5314.4000244140625,9707.899780273438,2.8999999165534973,-2.3999999463558197,-3.700000047683716,-1815.7000732421875,0.0,200.0,,0.016842483245885064,-2.2192955087815993,-0.00015545119457850115,True,255.0,False,16,4,20,
67,5008,166,False,False,1,8136.489454354325,1123.0799560546875,-2993.320068359375,335.6400146484375,3858.599853515625,33186.79931640625,-5994.4000244140625,-1831.0000610351562,1421.6000366210938,5534.000244140625,1.0,-0.304946172704378,-3.0839571729232964,-1.7547376576974303,76561198050018480,iSaniiro,4.0,1067.3599853515625,-3218.159912109375,318.260009765625,7925.3997802734375,19227.60009765625,2006.4999389648438,-4148.900146484375,-255.10000228881836,-713.4999847412109,255.0,230.0,,0.22178157816693286,2.523265662458119,-0.37757511841798264,True,22,17,4,140.0,False,,76561198007234559,Darkcreed,5.0,926.1599731445312,-3012.889892578125,18.6299991607666,6807.80029296875,2936.300048828125,4.699999988079071,0.3999999910593033,-0.09999999776482582,0.0,255.0,128.0,,-0.005973872755483928,2.7343604343770047,-3.901686461034889e-05,12,214.0,False,20,False,True,,enpitsu,76561198039309853,26.0,1199.3199462890625,600.5,17.059999465942383,-12462.5,10006.300048828125,1.8000000715255737,-0.0,-0.0,-2065.2999877929688,255.0,0.0,False,-0.01676375304594062,0.7442109199548086,-4.432071580184193e-06,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,20.0,2549.52001953125,-3780.72998046875,101.38999938964844,4580.10009765625,14943.599853515625,-167.29999542236328,-5161.7999267578125,1898.5000610351562,-30.499999523162842,255.0,128.0,,-1.11035171001827,-1.2295904065758057,-3.1288491664156517,False,0.0,False,17,4,22,
68,5060,168,False,False,0,7462.969316850352,-1783.4200439453125,-2270.02001953125,96.08999633789062,-5425.999755859375,9364.000244140625,1333.699951171875,-3999.5001220703125,-1838.8999938964844,-4077.0001220703125,0.0,-0.5092357106669738,1.530276733928489,0.18950175591038929,76561198039309853,enpitsu,26.0,-1778.18994140625,-2436.56005859375,105.44999694824219,-10592.2998046875,917.7999877929688,2078.3999633789062,-3355.7000732421875,-4320.0,571.1999893188477,255.0,0.0,False,0.6134299240997132,-3.0524987397099954,0.3181843845627039,True,2,1,False,255.0,False,,bf81d8692db,games5425898691,20.0,-3391.169921875,681.0900268554688,96.41000366210938,-4827.200012207031,-20029.000244140625,-236.29999160766602,5102.9998779296875,-1187.699966430664,1.7000000178813934,255.0,128.0,,-1.451548671622086,-1.80268585632048,0.003191865122853872,20,0.0,False,24,4,True,,Darkcreed,76561198007234559,5.0,-113.44999694824219,2557.739990234375,18.6299991607666,5663.4002685546875,11015.799560546875,4.799999892711639,-0.19999999552965164,-0.19999999552965164,2309.499969482422,255.0,255.0,,0.005954134451477012,1.1558305823793389,2.5227349213280435e-05,True,12,False,20,214.0,False,,iSaniiro,76561198050018480,4.0,-2628.800048828125,-389.7200012207031,17.049999237060547,-2322.5999450683594,-13675.899658203125,3.0000001192092896,-0.09999999776482582,2.800000011920929,911.9999694824219,0.0,128.0,,0.017356370852418035,-1.6770989566564523,-0.00018992179289135743,True,140.0,False,18,4,22,
69,5086,169,False,True,1,3895.828613917025,2236.260009765625,1481.969970703125,110.05999755859375,-9518.599853515625,16276.400146484375,10474.7998046875,5298.699951171875,2749.2001342773438,-604.0000152587891,1.0,0.5870478610614203,-1.6266756688536277,0.9187266794182177,76561198050018480,iSaniiro,4.0,2323.35009765625,1333.31005859375,17.049999237060547,-8266.300048828125,11913.900146484375,2.3000000417232513,-0.3999999910593033,0.7000000029802322,0.7999999821186066,255.0,164.0,,-0.01678797398968053,0.9926505578627677,0.00026471818768588907,True,22,18,4,109.0,False,,76561198007234559,Darkcreed,5.0,729.510009765625,-3309.3798828125,18.6299991607666,12096.099853515625,3278.2998657226562,4.000000059604645,-0.19999999552965164,-0.0,2335.5999755859375,255.0,255.0,,-0.005937840447482782,2.8133937794866988,3.7228058854551566e-05,12,210.88297638329126,True,20,False,True,,enpitsu,76561198039309853,26.0,2767.39990234375,2368.669921875,64.5999984741211,10875.699462890625,-600.9000015258789,-2388.300018310547,2133.5000610351562,282.5,-3624.7000122070312,255.0,0.0,False,0.30784812074528156,-2.78005001350231,-0.3266464362781748,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,20.0,3532.2900390625,1228.6199951171875,17.010000228881836,-6298.800048828125,16800.10009765625,2.0000000298023224,-0.19999999552965164,0.9000000357627869,49.699997901916504,255.0,128.0,,-0.009607112958269005,1.2048131629715648,-9.20022596256067e-05,True,255.0,False,20,4,24,
70,5169,172,False,False,0,9571.803172941904,350.75,-4350.259765625,284.19000244140625,18266.099853515625,7592.80029296875,10583.199462890625,-2462.5,-5076.400146484375,-2041.0000610351562,0.0,-0.5024895893065991,3.1262659532038413,0.2749611108653692,76561198039309853,enpitsu,26.0,253.00999450683594,-4381.759765625,139.6999969482422,22549.19921875,3052.39990234375,3348.599853515625,2800.2999877929688,3193.599853515625,296.1000061035156,128.0,0.0,False,0.015576628807475937,0.856002319027548,0.057580406400787786,True,4,3,False,191.0,False,,bf81d8692db,games5425898691,20.0,-234.5800018310547,-4444.10009765625,49.15999984741211,19777.80029296875,6518.599853515625,3539.4000244140625,129.89999771118164,-502.79998779296875,-1345.5999755859375,255.0,33.0,,-0.00338735626787534,0.22587029626724606,-5.2993761950758834e-05,20,107.0,False,26,4,True,,Darkcreed,76561198007234559,5.0,-364.95001220703125,-461.6300048828125,18.6299991607666,11841.400146484375,-7650.8001708984375,4.699999988079071,0.3999999910593033,-0.29999999329447746,43.09999942779541,255.0,128.0,,0.005981953650029255,-0.568083734480378,-8.844656346209956e-05,True,12,False,20,237.0,False,,iSaniiro,76561198050018480,4.0,140.99000549316406,-3851.260009765625,77.01000213623047,10595.999755859375,-8777.5,3651.199951171875,-578.4000015258789,-895.5000305175781,1693.8999938964844,255.0,197.0,,-0.05166101325180657,-0.4800231266222146,-0.003394100553094035,True,90.22042994345391,True,18,4,24,
71,5255,175,False,False,0,8298.112856538433,2915.280029296875,-2231.080078125,296.30999755859375,-16171.400146484375,19332.80029296875,-4601.099853515625,-2282.5,-5524.69970703125,516.8999862670898,0.0,-0.51028381061881,3.087413209087982,0.26746481615520457,bf81d8692db,games5425898691,20.0,3035.300048828125,-2392.860107421875,180.19000244140625,-9110.2001953125,10574.89990234375,2856.400146484375,852.9000091552734,-2010.2000427246094,-1462.7000427246094,255.0,194.0,,-0.9851673257442504,2.8085504248830535,-0.45750977744279014,True,28,23,4,83.31227521229818,True,,76561198039309853,enpitsu,26.0,2729.760009765625,-2170.639892578125,22.020000457763672,-9639.69970703125,-2402.7999877929688,3000.5999755859375,2.5,-6.600000262260437,1890.2999877929688,128.0,128.0,False,0.017267652092348856,-2.8416556838100124,6.632427239161059e-06,4,255.0,False,6,False,True,,Darkcreed,76561198007234559,5.0,3274.419921875,725.260009765625,18.6299991607666,-12281.300048828125,3559.4000244140625,4.699999988079071,2.3999999463558197,-0.5999999865889549,760.0,255.0,128.0,False,0.005964071077718387,2.894566400441517,4.351864752584087e-06,True,12,False,20,255.0,False,,iSaniiro,76561198050018480,4.0,2394.419921875,-3795.56005859375,17.030000686645508,-4723.800048828125,17882.80029296875,0.7999999821186066,-0.29999999329447746,0.5000000074505806,0.3999999910593033,255.0,128.0,,0.01677121494363389,1.8291169125720939,-5.289384535491916e-05,False,18.215303390256825,True,18,6,24,
72,5297,177,False,False,1,5442.821379417355,-781.5499877929688,-37.849998474121094,214.67999267578125,10654.49951171875,16929.7998046875,10060.10009765625,5768.4002685546875,-271.70000076293945,1628.2000732421875,1.0,-0.33736629504835086,1.4264135373549132,2.3422113672066627,76561198007234559,Darkcreed,5.0,-782.3099975585938,-122.25,90.73999786376953,14951.800537109375,15576.99951171875,1090.1000213623047,-5419.000244140625,-489.59999084472656,802.6000213623047,255.0,255.0,False,-0.6500945130675561,2.456370211430825,-0.6537081818738212,True,22,13,False,177.0,False,,76561198050018480,iSaniiro,4.0,-1826.9599609375,685.8699951171875,17.030000686645508,-3315.4000854492188,-20368.499755859375,5.099999904632568,0.09999999776482582,1.0000000149011612,-54.29999828338623,255.0,110.0,,-0.01678197518829496,-1.4081757438921374,3.326198521669102e-05,18,0.0,False,24,6,True,,enpitsu,76561198039309853,26.0,-1615.56005859375,2664.1298828125,17.049999237060547,8260.800170898438,4531.9000244140625,2.5999999046325684,-0.7000000029802322,-0.5999999865889549,-22.000000476837158,255.0,128.0,False,-0.016699615492640665,2.642822143603078,7.230252808472929e-05,True,4,False,6,255.0,False,,games5425898691,bf81d8692db,20.0,-1453.6700439453125,727.8099975585938,16.190000534057617,11709.599609375,-7572.7001953125,-287.7000045776367,443.8999938964844,791.8000030517578,509.70001220703125,255.0,255.0,,-0.015605677543642157,-2.524286200851252,-0.0008705137293410233,True,67.0,False,24,4,28,
73,5375,180,False,False,1,1340.6335266038643,2108.18994140625,4567.3798828125,406.239990234375,-6872.39990234375,13393.699951171875,8704.600219726562,1921.3999938964844,3378.5000610351562,-725.5999755859375,1.0,-1.0413623202532798,-1.4063500195647964,-0.5609907080073121,76561198007234559,Darkcreed,6.0,2178.169921875,4516.02978515625,237.52000427246094,-2852.9998779296875,15138.699951171875,3447.9998779296875,2695.10009765625,-1702.5,-387.5,128.0,255.0,False,0.9464322209849862,0.45480146436197827,-0.6708870898893476,True,24,15,False,133.75874404753404,True,,76561198050018480,iSaniiro,4.0,-2610.2099609375,-4605.02978515625,17.030000686645508,14649.69970703125,-10649.69970703125,5.400000214576721,0.3999999910593033,-0.19999999552965164,1593.6000061035156,255.0,237.0,,-0.01678013280995237,-2.566991073694985,-2.1121903813956775e-06,18,255.0,False,24,6,True,,enpitsu,76561198039309853,26.0,2013.22998046875,4793.259765625,142.83999633789062,15615.999755859375,-73.49999904632568,3801.7999267578125,3.8999998569488525,-1641.0000610351562,-2143.9999389648438,255.0,128.0,False,0.35585028899688864,-2.6352396578942265,0.08723363306782546,True,5,False,8,164.46007760109438,True,,games5425898691,bf81d8692db,21.0,-65.5,2841.840087890625,17.010000228881836,-3697.2000122070312,8043.499755859375,2.0999999344348907,-1.5000000596046448,3.400000035762787,-710.8999633789062,128.0,128.0,,-0.009643742025879429,1.1823103664641608,0.00010875036334887878,True,128.0,False,24,4,28,
74,5433,182,False,False,0,8770.951790525578,-1007.739990234375,-3630.239990234375,347.9700012207031,-9006.400146484375,19673.00048828125,-5325.4998779296875,334.00001525878906,-3216.7001342773438,-5053.800048828125,0.0,1.2404498340391688,0.15412716545243002,2.7498439647999477,bf81d8692db,games5425898691,21.0,-843.72998046875,-3793.780029296875,366.1499938964844,-9903.800048828125,7272.0001220703125,1345.5000305175781,-5079.2999267578125,1021.1000061035156,1845.8999633789062,255.0,0.0,,0.5135613285015391,2.7691950088260078,1.421908487429414,True,30,25,4,46.55827967325849,True,,76561198039309853,enpitsu,26.0,-3313.510009765625,-4725.7900390625,285.42999267578125,4466.499938964844,-4300.400085449219,-4397.099914550781,2160.7000732421875,1363.8999938964844,98.00000190734863,255.0,255.0,False,0.6036342598320503,-0.7901600160954169,-1.5594490655739688,6,164.0,False,8,False,True,,Darkcreed,76561198007234559,5.0,-1558.9000244140625,-4959.56005859375,94.55000305175781,2844.8001098632812,820.1000213623047,614.3000030517578,446.89998626708984,2521.699981689453,-1224.3000030517578,255.0,255.0,False,1.0976833356443605,-2.809883388643386,2.4701707249843783,True,16,False,24,133.0,False,,iSaniiro,76561198050018480,4.0,-671.4600219726562,2678.27001953125,16.049999237060547,-13798.00048828125,-15384.3994140625,119.60000038146973,-21.700000762939453,21.099998950958252,-102.70000457763672,165.0,128.0,,0.017868474520063106,-2.3088938333771933,-0.00016219735358031958,True,255.0,False,20,6,26,
75,5483,184,False,False,1,4573.033023042451,2398.35009765625,820.7899780273438,107.08999633789062,-5436.5997314453125,24773.798828125,576.5999984741211,-4787.699890136719,721.8000030517578,1554.9000549316406,1.0,0.7206266704416032,2.979203852098486,-0.9387770252246348,76561198050018480,iSaniiro,4.0,2468.2900390625,635.1900024414062,77.94999694824219,3533.3999633789062,22449.3994140625,3520.4998779296875,202.09999084472656,1.1999999731779099,1983.9999389648438,255.0,128.0,,0.004715274991386075,1.4684827192161667,-0.0005622845458496761,True,28,20,6,206.0,False,,76561198007234559,Darkcreed,5.0,938.9600219726562,4852.9501953125,18.6299991607666,-6828.800048828125,-3989.5001220703125,4.799999892711639,-0.0,-0.0,2465.500030517578,255.0,255.0,,-0.005940991180727956,-0.5480152724064823,1.6740401165306776e-05,16,133.0,False,24,False,True,,enpitsu,76561198039309853,26.0,2183.239990234375,3653.56005859375,17.040000915527344,-9665.399780273438,7540.5999755859375,4.600000083446503,-0.0,-0.0,-2363.699951171875,255.0,128.0,,-0.0167320715754906,0.7244538501811331,-1.173673043302122e-05,True,6,False,8,254.0,False,,games5425898691,bf81d8692db,20.0,2907.18994140625,2791.949951171875,16.969999313354492,11721.300048828125,-3526.099853515625,13.700000047683716,14.40000057220459,-1.0999999940395355,-1322.4000549316406,255.0,128.0,,-0.009384659577002498,-2.7968854515136106,-0.0004782669568443259,True,28.0,False,26,4,30,
76,5523,185,False,False,0,9281.83908350706,-1708.5999755859375,-4106.2001953125,98.3499984741211,-10463.299560546875,470.9000015258789,3607.5,1820.5000305175781,-1485.2000427246094,5520.8001708984375,0.0,0.7629905885885612,-1.9476856872261892,-2.4407303746534152,76561198039309853,enpitsu,26.0,-1591.199951171875,-4213.490234375,63.72999954223633,-4401.000061035156,676.3999938964844,2590.8999633789062,2136.3999938964844,-1314.1000366210938,-901.8000030517578,0.0,128.0,,-0.009400723905741723,-0.4193103511866232,0.0431113809487145,True,10,7,False,255.0,False,,bf81d8692db,games5425898691,20.0,-4077.080078125,-3234.06005859375,242.58999633789062,81.09999656677246,-12563.199462890625,-600.8000183105469,2242.5999450683594,-160.79999923706055,72.1999979019165,255.0,255.0,,0.07590579115918303,-1.576020150060758,-1.5070697072652601,26,58.0,False,30,4,True,,Darkcreed,76561198007234559,5.0,-1462.3800048828125,-3546.77001953125,18.6299991607666,-5073.299865722656,12231.600341796875,4.799999892711639,-0.09999999776482582,0.3999999910593033,-2215.8999633789062,255.0,0.0,,0.00597293778711747,1.9059971410800658,-4.1798290871914156e-05,True,16,False,24,120.0,False,,iSaniiro,76561198050018480,4.0,-3020.7099609375,-2722.429931640625,17.049999237060547,331.3999938964844,215.79999923706055,3.700000047683716,2.5999999046325684,4.1999998688697815,431.1000061035156,255.0,255.0,,0.0164068387737412,0.32614097641155615,-6.159233109881085e-05,True,206.0,False,20,6,28,
77,5559,187,False,False,0,9421.467778369177,-2988.929931640625,-4046.06005859375,126.70999908447266,17878.599853515625,16067.5,9860.30029296875,476.89998626708984,-4759.200134277344,3622.39990234375,0.0,0.3292280796218492,-0.20319248853913166,-1.4801445310957226,bf81d8692db,games5425898691,21.0,-3121.820068359375,-4135.83984375,58.939998626708984,13036.500244140625,5860.3997802734375,2103.8999938964844,-377.79998779296875,-181.29999160766602,1328.9999389648438,255.0,128.0,,0.0462065920975112,0.5582328107920205,-0.008181816606458708,True,32,27,4,58.0,False,,76561198039309853,enpitsu,26.0,-2060.56005859375,-4140.8701171875,16.8799991607666,1750.0999450683594,-951.6000366210938,43.29999923706055,12.000000476837158,37.799999713897705,77.60000228881836,255.0,128.0,,0.014507416622027685,-0.4792569330252402,0.00039296421013079367,8,255.0,False,10,False,True,,Darkcreed,76561198007234559,5.0,-1888.52001953125,-1916.3699951171875,18.6299991607666,-4355.5999755859375,12992.60009765625,4.799999892711639,-0.09999999776482582,0.5999999865889549,-2166.1000061035156,255.0,0.0,,0.005973863798849321,1.8361821372538258,-6.469675957650589e-05,True,16,False,24,151.0,False,,iSaniiro,76561198050018480,4.0,-2947.550048828125,-2072.550048828125,17.049999237060547,-7853.900146484375,1151.3999938964844,3.6000001430511475,0.3999999910593033,0.0,2741.099853515625,255.0,255.0,False,0.016684451484115206,3.0718045193401045,-3.721297333103098e-05,True,206.0,False,20,6,28,
78,5644,190,False,False,1,6603.482489715262,-2278.139892578125,-650.5800170898438,156.6999969482422,-16404.100341796875,16038.299560546875,15024.89990234375,5961.500244140625,-48.499999046325684,676.6000366210938,1.0,-0.4821824413218741,1.1899059337781153,-2.599380690818615,76561198007234559,Darkcreed,5.0,-2217.9599609375,-817.27001953125,50.09000015258789,-17459.49951171875,14573.1005859375,3433.0999755859375,2.800000011920929,-3.0000001192092896,-2421.7999267578125,128.0,0.0,,-0.005945716752309489,0.8957404775195348,-0.0001691943953812049,True,25,16,False,52.0,False,,76561198050018480,iSaniiro,4.0,3127.06005859375,620.969970703125,17.049999237060547,12752.099609375,-19140.999755859375,-2.0999999344348907,0.29999999329447746,-0.7999999821186066,6.200000047683716,255.0,128.0,False,-0.016794863172500007,-2.1591468815741535,-4.5730744900282994e-05,20,99.5241205717928,True,28,6,False,,enpitsu,76561198039309853,26.0,-842.3499755859375,3495.159912109375,17.049999237060547,-7157.8997802734375,-10605.899658203125,2.5999999046325684,2.8999999165534973,-2.3999999463558197,17.799999713897705,0.0,128.0,,-0.016873531538750385,-0.9795586398492065,-3.442158635127748e-05,True,8,False,10,255.0,False,,games5425898691,bf81d8692db,21.0,-1828.43994140625,2263.02001953125,16.989999771118164,-19496.400146484375,-4662.699890136719,4.600000083446503,-0.0,-0.29999999329447746,-1.5999999642372131,255.0,128.0,,-0.00956568110343224,-0.23451831950362326,2.3843037327072147e-06,True,61.0,False,28,4,32,
79,5748,193,False,False,0,9417.877576053936,1542.0899658203125,-3956.820068359375,473.3299865722656,8003.499755859375,8634.299926757812,-11963.599853515625,-3915.7998657226562,3002.5,3413.2998657226562,0.0,1.4302887936278392,-3.0825440234064794,-2.217578219567424,76561198039309853,enpitsu,26.0,1461.56005859375,-4057.610107421875,478.70001220703125,9474.89990234375,-3173.5000610351562,1703.0999755859375,4321.700134277344,2355.2999877929688,2454.600067138672,255.0,0.0,,-0.4835888572570517,0.33732414711240866,1.00656368367015,True,12,9,False,181.0,False,,bf81d8692db,games5425898691,20.0,1417.8599853515625,-4299.02001953125,331.25,-18349.3994140625,4149.89990234375,639.0000152587891,365.8000183105469,-3987.39990234375,-3770.4998779296875,255.0,255.0,,-0.7885251176575843,1.6904178407488903,-0.5583886821605147,29,184.0,False,34,4,True,,Darkcreed,76561198007234559,6.0,3928.5400390625,89.94000244140625,36.310001373291016,5950.2001953125,-9627.000122070312,2046.0000610351562,1222.0999908447266,-2569.7000122070312,-2507.5,255.0,0.0,False,-0.20845153476423417,-1.0816886909729397,0.3571300018566615,True,18,False,26,7.0,False,,iSaniiro,76561198050018480,4.0,400.8299865722656,596.1300048828125,17.049999237060547,2768.599853515625,-3189.5001220703125,2.5,-0.5000000074505806,-0.09999999776482582,0.29999999329447746,255.0,128.0,,0.016640409470193733,-0.8558674311771671,1.7554815248279222e-05,True,255.0,False,20,6,28,
