,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
74,5382,161.0,False,False,0,3751.623234401605,-3993.4599609375,3023.300048828125,239.36000061035156,8150.10009765625,19212.7001953125,21087.7001953125,-2471.999969482422,-4390.899963378906,3257.0999145507812,0.0,-0.7632666809873875,-1.251311344287681,1.456713445323243,76561197967107537,O'Clock,9.0,-3801.550048828125,2817.10009765625,153.25999450683594,-18208.599853515625,11251.300048828125,3359.2001342773438,-3712.60009765625,2726.4999389648438,-953.3000183105469,255.0,0.0,,-0.3699384489828406,2.2666165752421708,0.1735013636315943,True,72.26562605365632,True,10,False,9,,76561198009871928,Sharyn,30.0,2282.199951171875,-166.17999267578125,107.87999725341797,3084.8001098632812,-20379.000244140625,-155.600004196167,2151.300048828125,4984.5001220703125,880.8000183105469,255.0,128.0,,-0.0056682113657660835,-2.3862237141159643,2.7419006007066367,True,11,False,14,16.0,False,,enpitsu,76561198039309853,26.0,2008.199951171875,4248.419921875,17.059999465942383,-12042.39990234375,-3492.0999145507812,1.899999976158142,-1.0999999940395355,-0.29999999329447746,-2256.300048828125,255.0,0.0,False,0.01672641931178991,-2.9093185951665177,-0.00011804667024249768,True,34.0,False,False,2,2,,games5425898691,bf81d8692db,24.0,-4069.030029296875,3255.219970703125,185.8699951171875,-2486.999969482422,-14909.599609375,8522.60009765625,1948.3999633789062,3890.1998901367188,662.6000213623047,255.0,255.0,,-0.5052117857217784,-1.7219714631782959,-1.236840166090133,True,8,False,8,176.68666694753918,True,
75,5385,161.0,False,False,1,8679.182427199128,3966.489990234375,-2977.89990234375,362.1000061035156,-4645.10009765625,4208.299865722656,8375.399780273438,5257.80029296875,1255.1000213623047,2603.800048828125,1.0,1.1117482386622668,0.32361385454715536,0.6200104479705367,bf81d8692db,games5425898691,24.0,4081.800048828125,-3108.659912109375,284.5899963378906,-541.3000106811523,6100.30029296875,2367.2000122070312,-1225.4000091552734,-635.099983215332,-385.29998779296875,255.0,255.0,,0.3393159671295111,1.5647144356339435,-1.542820310776119,True,167.27969911790666,True,8,False,8,,76561198039309853,enpitsu,26.0,-1874.1400146484375,-4227.52001953125,17.059999465942383,12547.39990234375,534.3999862670898,1.899999976158142,0.5999999865889549,-0.0,-2322.2999572753906,255.0,128.0,False,-0.016729631645637694,-3.124797367061137,-5.9568417707779034e-05,True,2,False,2,64.0,False,33.0,O'Clock,76561197967107537,9.0,3997.010009765625,-2887.340087890625,188.6199951171875,6962.7001953125,473.10001373291016,124.49999809265137,1154.5999908447266,-2365.800018310547,4828.999938964844,128.0,128.0,,0.7417248813968134,-2.0172204615414455,1.3775100543760725,True,68.0,False,False,10,9,,Sharyn,76561198009871928,30.0,-2335.489990234375,523.6199951171875,105.1500015258789,-3016.9000244140625,20469.49951171875,-150.39999961853027,-2151.699981689453,-4984.2999267578125,881.2000274658203,255.0,128.0,,0.27625790340443435,1.9373751333091263,1.4754960545103941,True,12,False,14,16.0,False,
76,5457,164.0,False,False,0,3720.359132189712,-2781.7099609375,1932.949951171875,321.1499938964844,21334.69970703125,3352.3001098632812,5871.400146484375,-511.19998931884766,-5965.999755859375,380.8000183105469,0.0,1.0586710094900451,2.588347067873993,-0.6075670885864991,76561197967107537,O'Clock,9.0,-3008.050048828125,1900.469970703125,159.1300048828125,17584.300537109375,-1711.0000610351562,3783.0999755859375,887.3999786376953,440.09998321533203,112.79999732971191,255.0,74.0,,-0.4465456694354924,-0.009807479952489928,0.014856933516642674,True,24.07053784913914,True,12,False,11,,76561198009871928,Sharyn,30.0,1728.5,-4910.85986328125,17.049999237060547,-16970.6005859375,-3818.800048828125,2.5999999046325684,0.7999999821186066,0.0,-107.79999732971191,255.0,128.0,False,0.016768083478334583,-2.9318544166991223,9.956020195991642e-05,True,12,False,14,255.0,False,,enpitsu,76561198039309853,26.0,-2191.429931640625,2399.219970703125,22.020000457763672,-16797.2998046875,-15367.39990234375,2995.10009765625,-1.2999999523162842,-1.2999999523162842,-217.90000915527344,255.0,255.0,False,0.016765984428356216,-2.4183263507109207,9.538081356006542e-05,True,15.788972016303772,True,False,4,3,,games5425898691,bf81d8692db,24.0,-3644.260009765625,3514.659912109375,17.020000457763672,-7486.500244140625,10550.0,1.0999999940395355,-0.3999999910593033,0.29999999329447746,-2266.0000610351562,255.0,0.0,,0.00955862414825731,2.126602322831193,-4.9903499637541904e-05,True,8,False,8,140.0,False,
77,5585,169.0,False,False,1,9592.127245487318,-3908.81005859375,-3161.969970703125,653.1500244140625,13604.7998046875,4113.900146484375,6244.7998046875,2893.2998657226562,-3505.4000854492188,-3916.6000366210938,1.0,1.1946687625891785,-2.5396939861752883,1.0960681494253572,bf81d8692db,games5425898691,24.0,-4042.64990234375,-3153.3798828125,552.1300048828125,2185.0999450683594,21726.201171875,-545.2999877929688,-1352.2000122070312,-81.19999885559082,2660.10009765625,255.0,128.0,,-0.1280604911264591,0.7531738849070582,1.6731180546654896,True,255.0,False,10,False,9,,76561198039309853,enpitsu,26.0,2684.300048828125,-645.3400268554688,17.059999465942383,-12998.900146484375,-4864.800109863281,1.1999999731779099,0.7000000029802322,-0.0,-106.49999618530273,255.0,255.0,False,-0.01673662806921057,-0.34647758257946376,9.726821386584366e-05,True,4,False,4,255.0,False,,O'Clock,76561197967107537,9.0,111.66999816894531,2862.77001953125,17.010000228881836,-360.8000183105469,14095.50048828125,2.0999999344348907,-0.0,0.5999999865889549,0.0,255.0,128.0,,-0.00959947089697053,1.5451649208743314,-6.772104598859977e-05,True,111.0,False,False,12,12,,Sharyn,76561198009871928,30.0,-3930.070068359375,704.02001953125,38.83000183105469,3649.8001098632812,-10907.2998046875,-1784.6000671386719,1360.8000183105469,-2529.7000122070312,2538.300018310547,255.0,255.0,False,-0.2548901149075368,-2.335919224987357,-0.3166663386436773,True,12,False,14,255.0,False,
78,5653,171.0,False,False,1,7463.940917920778,-691.5700073242188,-2153.14990234375,189.07000732421875,-12425.2001953125,25725.400390625,-7221.9000244140625,431.5999984741211,-2339.7999572753906,-5507.9998779296875,1.0,-0.21403718455848664,0.08155090496191808,2.0175033148937107,76561198039309853,enpitsu,26.0,-487.8599853515625,-2330.97998046875,203.57000732421875,-16972.2998046875,6787.5,1755.2000427246094,-5425.2001953125,801.6999816894531,-416.50001525878906,128.0,0.0,False,-0.034615719026552416,0.1786718850575564,0.6581165649173731,True,192.0,False,6,False,5,,bf81d8692db,games5425898691,24.0,-2760.3798828125,1128.8399658203125,17.010000228881836,14024.300537109375,-3404.2999267578125,2.3999999463558197,-0.19999999552965164,0.09999999776482582,-2108.9999389648438,255.0,0.0,,-0.009583394462161698,-2.8364574682783084,2.7443966442767117e-05,True,10,False,10,255.0,False,,O'Clock,76561197967107537,9.0,-639.1400146484375,2769.860107421875,17.010000228881836,8301.799926757812,-9345.800170898438,2.0999999344348907,-0.0,-0.0,-66.5999984741211,255.0,128.0,,-0.009566218062122699,-2.2894449637536747,4.8158402058434054e-05,True,142.0,False,False,12,12,,Sharyn,76561198009871928,30.0,-889.1699829101562,-1703.22998046875,157.5399932861328,5978.4002685546875,-22111.10107421875,2086.999969482422,3034.1000366210938,-4259.200134277344,1703.699951171875,255.0,0.0,False,0.3055208431367632,-2.0938640539350017,0.705798422466804,True,13,False,16,79.52682173380296,True,
79,5655,171.0,False,False,0,3485.5880121299915,727.0399780273438,2055.35009765625,142.66000366210938,-16074.3994140625,20119.100341796875,-7078.699951171875,-2425.500030517578,-740.5999755859375,5437.60009765625,0.0,0.29019470221949456,-0.26294897569493975,1.9199165276934842,76561198009871928,Sharyn,30.0,838.1199951171875,1888.1199951171875,169.61000061035156,-6216.300048828125,22142.39990234375,258.4000015258789,-3003.699951171875,4251.9000244140625,1774.4000244140625,255.0,3.0,False,-0.25754004426725025,2.1238816289793667,1.3156451961111681,True,73.285858118406,True,16,False,13,,76561197967107537,O'Clock,9.0,639.1400146484375,-2769.860107421875,17.010000228881836,-8301.799926757812,9345.800170898438,2.0999999344348907,0.0,0.0,-66.5999984741211,255.0,128.0,,0.009566218062122699,2.2894449637536747,4.8158402058434054e-05,True,12,False,12,142.0,False,,enpitsu,76561198039309853,26.0,615.4600219726562,2282.89990234375,211.63999938964844,14205.799560546875,-5087.300109863281,51.10000133514404,5383.900146484375,-694.4999694824219,-883.7999725341797,128.0,0.0,False,0.13125722649240437,-0.23998263228262226,1.3176675530507083,True,192.0,False,False,6,5,,games5425898691,bf81d8692db,24.0,2648.110107421875,-1089.75,17.010000228881836,-12960.50048828125,5712.9998779296875,2.3999999463558197,0.19999999552965164,0.0,-2140.8999633789062,255.0,0.0,,0.009586920802845922,2.6592628486760326,1.4319072618867335e-05,True,10,False,10,255.0,False,
80,5775,176.0,False,False,1,8985.413814678903,3434.1201171875,-3479.489990234375,164.17999267578125,27557.5,8805.399780273438,748.3999633789062,-1537.7999877929688,-1876.7999267578125,-4580.799865722656,1.0,0.8770715999037558,-2.5195768693942693,-0.17026938062680264,bf81d8692db,games5425898691,24.0,3201.06005859375,-3549.469970703125,131.5800018310547,19615.6005859375,12001.700439453125,428.49998474121094,-1234.8999786376953,5321.7999267578125,-634.5000076293945,255.0,128.0,,-0.1285279429148305,2.92870179866533,0.06173459919548862,True,171.08593543626927,True,12,False,11,,76561198039309853,enpitsu,26.0,-919.489990234375,-4589.5,17.030000686645508,13361.300048828125,-6901.7999267578125,5.600000023841858,-1.7000000178813934,0.9000000357627869,1897.2000122070312,255.0,255.0,,-0.016771009123031016,-2.7061904371836616,0.0002075634793832262,True,6,False,6,158.0,False,,O'Clock,76561197967107537,9.0,937.6500244140625,-1181.3299560546875,17.010000228881836,-11644.49951171875,-7841.6998291015625,2.3000000417232513,-0.19999999552965164,-0.0,-1799.1999816894531,255.0,0.0,,-0.009591954699900521,-0.5645134015218525,-0.00016731357523484312,True,172.0,False,False,12,12,,Sharyn,76561198009871928,30.0,3636.77001953125,-3487.169921875,70.75,-6067.80029296875,3681.099853515625,3555.4998779296875,-30.299999713897705,-65.70000171661377,-2217.7999877929688,255.0,128.0,,-0.018907264169513258,0.8136460005142342,-0.002677447709594696,True,14,False,18,,False,
81,5776,176.0,False,False,0,3085.825222672794,-3480.469970703125,3453.929931640625,185.19000244140625,6168.0999755859375,-5924.1998291015625,13209.89990234375,407.59998321533203,-5979.0997314453125,-289.89999771118164,0.0,-0.7831115190190457,2.5661410178015545,-0.34452855427932144,76561198009871928,Sharyn,30.0,-3636.77001953125,3487.169921875,70.75,6067.80029296875,-3681.099853515625,3555.4998779296875,30.299999713897705,65.70000171661377,-2217.7999877929688,255.0,128.0,,0.018907264169513258,-0.8136460005142342,-0.002677447709594696,True,,False,18,False,14,,76561197967107537,O'Clock,9.0,-836.27001953125,1239.0799560546875,17.010000228881836,12588.900146484375,6098.599853515625,2.3000000417232513,0.7000000029802322,0.19999999552965164,-2077.7000427246094,255.0,0.0,,0.009592184980924155,0.39944865661707313,-0.00010039228873175804,True,12,False,12,172.0,False,,enpitsu,76561198039309853,26.0,919.489990234375,4589.5,17.030000686645508,-13361.300048828125,6901.7999267578125,5.600000023841858,1.7000000178813934,-0.9000000357627869,1897.2000122070312,255.0,255.0,,0.016771009123031016,2.7061904371836616,0.0002075634793832262,True,158.0,False,False,6,6,,games5425898691,bf81d8692db,24.0,-3201.06005859375,3549.469970703125,131.5800018310547,-19615.6005859375,-12001.700439453125,428.49998474121094,1234.8999786376953,-5321.7999267578125,-634.5000076293945,255.0,128.0,,0.1285279429148305,-2.92870179866533,0.06173459919548862,True,11,False,12,167.94254637789982,True,
82,5777,176.0,False,False,1,8950.320569158097,3493.260009765625,-3425.18994140625,244.3699951171875,13482.2998046875,7731.9000244140625,16719.200439453125,1315.2000427246094,-5824.2999267578125,-588.8000106811523,1.0,0.8353200710349076,-2.454045248903906,-0.22111580481481005,bf81d8692db,games5425898691,24.0,3354.56005859375,-3452.31005859375,131.19000244140625,18086.8994140625,11561.300048828125,-486.8000030517578,-1014.5999908447266,5401.300048828125,215.0,255.0,96.0,,-0.7090932076575877,2.920427053423372,0.07045155260270829,True,164.8126279692496,True,12,False,11,,76561198039309853,enpitsu,26.0,-804.760009765625,-4637.47021484375,17.030000686645508,14059.69970703125,-4757.5,5.600000023841858,-0.5999999865889549,0.29999999329447746,2025.2999877929688,255.0,255.0,,-0.01676345705279369,-2.8708386442234763,7.419385126661614e-05,True,6,False,6,158.0,False,,O'Clock,76561197967107537,9.0,836.27001953125,-1239.0799560546875,17.010000228881836,-12588.900146484375,-6098.599853515625,2.3000000417232513,-0.7000000029802322,-0.19999999552965164,-2077.7000427246094,255.0,0.0,,-0.009592184980924155,-0.39944865661707313,-0.00010039228873175804,True,172.0,False,False,12,12,,Sharyn,76561198009871928,30.0,3622.47998046875,-3459.719970703125,82.43000030517578,209.20000076293945,8835.499877929688,1730.3999328613281,-4153.500061035156,1358.3000183105469,-3339.5001220703125,255.0,49.0,,-0.12540439466580425,1.0217536357509223,0.08852908571822057,True,15,False,18,,False,
83,5874,179.0,True,True,0,3745.6126521616593,-1600.6700439453125,1461.27001953125,252.47999572753906,10549.89990234375,27212.7001953125,-11814.200439453125,-3252.9000854492188,-1631.3999938964844,-4770.299987792969,0.0,0.21829396784809793,0.49382709240622275,1.988683172128632,76561197967107537,O'Clock,9.0,-1606.25,1161.22998046875,236.1199951171875,-3644.4000244140625,18278.199462890625,2741.400146484375,-2719.2999267578125,4160.199890136719,2355.2999877929688,255.0,0.0,,-0.4837598196508795,2.121860181726478,0.6442851187331141,True,137.1884902728501,True,14,False,13,,76561198009871928,Sharyn,30.0,-3214.68994140625,-1256.760009765625,16.729999542236328,-408.8999938964844,-17687.80029296875,70.3000020980835,-3.0000001192092896,24.700000286102295,-74.00000095367432,255.0,128.0,,0.016905286409594496,-1.604442516559134,0.0015698979367330763,True,18,False,20,255.0,False,,enpitsu,76561198039309853,26.0,-52.31999969482422,5125.3701171875,17.030000686645508,1677.4000549316406,7527.5,5.099999904632568,-0.7999999821186066,-0.29999999329447746,-1633.9999389648438,255.0,0.0,False,0.016732100416347595,-2.4241832354473276,0.0001372099139674129,True,188.0,False,False,6,6,,games5425898691,bf81d8692db,24.0,-2604.929931640625,4304.1298828125,17.0,11577.80029296875,7940.9002685546875,3.4999999403953552,0.19999999552965164,0.09999999776482582,-1793.699951171875,255.0,0.0,,0.009576896409781334,0.574327860929534,-0.00018114906896050985,True,12,False,12,255.0,False,
84,6177,181.0,False,True,0,5267.9493745499585,21.360000610351562,-47.459999084472656,100.30999755859375,1563.5000610351562,23173.1005859375,5416.9000244140625,4193.800048828125,620.6000137329102,-4245.7000732421875,0.0,0.03489571459764475,-0.275023457478282,0.08113493103329311,76561197967107537,O'Clock,9.0,91.83000183105469,-304.260009765625,83.16999816894531,-6791.400146484375,21883.89892578125,1974.1999816894531,-4888.500061035156,2418.699951171875,-708.1999969482422,255.0,0.0,,0.39893763052872444,2.241916800375367,0.5880372095345888,True,0.0,False,4,False,3,,76561198009871928,Sharyn,29.0,-529.030029296875,-2915.699951171875,17.049999237060547,12709.100341796875,-1982.4000549316406,2.7000001072883606,5.0,-0.5000000074505806,447.5,255.0,216.0,,0.01671876622718236,-0.15887174627188197,1.6699262450689105e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26.0,-72.6500015258789,186.08999633789062,105.30999755859375,9117.000122070312,-21008.798828125,2023.8999938964844,4882.799987792969,-2098.699951171875,-1415.2000427246094,255.0,0.0,,0.652045296020054,-1.1191336533167955,0.45238011364855835,True,0.0,False,False,2,1,,games5425898691,bf81d8692db,24.0,3413.139892578125,2136.22998046875,17.010000228881836,5423.4002685546875,14193.900146484375,2.0000000298023224,0.19999999552965164,1.0000000149011612,86.80000305175781,255.0,128.0,,0.009594288515895024,1.217594563194003,-0.00013120550397752517,False,False,False,False,0.0,False,
85,6178,181.0,False,False,1,5174.568225340365,-37.65999984741211,50.36000061035156,125.63999938964844,-8502.60009765625,-10962.60009765625,5280.2001953125,-1806.4999389648438,886.2999725341797,-5652.5,1.0,-0.0037619300740352217,0.9268601073045375,-0.06109430658781087,76561198039309853,enpitsu,26.0,5.389999866485596,-64.05999755859375,117.88999938964844,-6237.8997802734375,4444.700012207031,890.1999664306641,-4992.0001220703125,-1210.8000183105469,1965.5999755859375,255.0,0.0,,-1.081764493840555,-0.01923182535020147,1.2787132694366121,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,-3413.139892578125,-2136.22998046875,17.010000228881836,-5423.4002685546875,-14193.900146484375,2.0000000298023224,-0.19999999552965164,-1.0000000149011612,86.80000305175781,255.0,128.0,,-0.009594288515895024,-1.217594563194003,-0.00013120550397752517,False,False,False,False,0.0,False,,O'Clock,76561197967107537,9.0,-42.22999954223633,173.80999755859375,91.70999908447266,4102.5,-3780.2999877929688,83.00000190734863,1763.800048828125,685.8000183105469,5164.0997314453125,147.0,128.0,,-0.7066213997186976,-2.9685466765341526,1.2107378721488338,True,0.0,False,False,4,3,,Sharyn,76561198009871928,29.0,421.94000244140625,2927.219970703125,17.049999237060547,-12961.400146484375,809.8000335693359,3.100000023841858,0.29999999329447746,-0.0,1796.9999694824219,255.0,255.0,,-0.01674060882494191,0.048336380974432255,0.00025909860376689984,True,False,False,False,116.0,False,
86,6180,181.0,False,False,0,5278.021791930797,83.75,-46.290000915527344,138.1999969482422,8730.499877929688,5509.0997314453125,177.80000686645508,740.5999755859375,-997.2000122070312,-4502.0001220703125,0.0,-0.035704865137963976,-1.2201694776790677,-0.06746173341970549,76561197967107537,O'Clock,9.0,37.84000015258789,-174.5500030517578,91.05000305175781,-2596.4999389648438,-264.3000030517578,38.399999141693115,-1306.7999267578125,753.7999725341797,-1440.5000305175781,128.0,128.0,,0.7020437715555484,2.9903651946325462,1.2691042936832853,True,0.0,False,4,False,3,,76561198009871928,Sharyn,29.0,-313.4700012207031,-2926.030029296875,17.049999237060547,13012.39990234375,1009.5999908447266,3.1999999284744263,-1.2999999523162842,0.0,2145.5999755859375,255.0,255.0,,0.0167399943726218,0.1203663895134692,0.0001493495533383857,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26.0,3.9000000953674316,65.4000015258789,119.08000183105469,5740.4998779296875,-35.19999980926514,855.1000213623047,3283.599853515625,1016.2000274658203,3590.4000854492188,255.0,0.0,,1.0925653147047185,0.26737281897460624,1.434109888340357,True,0.0,False,False,2,1,,games5425898691,bf81d8692db,24.0,3456.6201171875,2255.090087890625,17.010000228881836,4903.999938964844,14352.60009765625,2.199999988079071,1.4000000059604645,4.000000059604645,866.3999938964844,255.0,252.0,,0.009592611691864088,1.2418868701562495,6.309969548174527e-05,False,False,False,False,0.0,False,
87,6181,181.0,False,False,1,5189.829503000478,-116.9800033569336,49.9900016784668,133.8300018310547,-11555.30029296875,4158.0999755859375,-1588.6000061035156,-195.40000915527344,2627.60009765625,629.0000152587891,1.0,0.060392411083817515,1.2032467728438336,0.016915124405517814,76561198039309853,enpitsu,26.0,-41.02000045776367,-78.36000061035156,122.0,-5608.4002685546875,-2577.39990234375,407.79998779296875,-4277.39990234375,-3457.2000122070312,30.59999942779541,255.0,0.0,,-1.025871863491012,-1.0717361745842877,2.225915677280946,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,-3456.6201171875,-2255.090087890625,17.010000228881836,-4903.999938964844,-14352.60009765625,2.199999988079071,-1.4000000059604645,-4.000000059604645,866.3999938964844,255.0,252.0,,-0.009592611691864088,-1.2418868701562495,6.309969548174527e-05,False,False,False,False,0.0,False,,O'Clock,76561197967107537,9.0,-23.600000381469727,179.9600067138672,91.02999877929688,1973.3999633789062,935.5000305175781,-94.39999580383301,5096.499938964844,-867.3999786376953,-1876.7999267578125,128.0,128.0,,-0.6701049527589354,-3.0710755738437134,1.7523682626706067,True,0.0,False,False,4,3,,Sharyn,76561198009871928,29.0,291.8299865722656,2923.820068359375,17.049999237060547,-12976.099853515625,-1432.5,3.1999999284744263,1.0999999940395355,-0.0,2177.4000549316406,255.0,255.0,,-0.01673835063452875,-0.15653516142002102,0.00012765260871670849,True,False,False,False,116.0,False,
88,6229,183.0,False,False,0,6307.995037781468,1672.1400146484375,-621.5499877929688,100.81999969482422,4001.0000610351562,25070.90087890625,9502.2998046875,5028.900146484375,1453.3999633789062,2932.0001220703125,0.0,0.3548059077762801,-0.6488128171741963,0.3996213392977793,76561198009871928,Sharyn,29.0,1687.4000244140625,-777.5700073242188,15.760000228881836,9285.10009765625,18446.099853515625,-1109.3000030517578,-1462.2999572753906,-1857.4000549316406,-158.29999923706055,255.0,1.0,,0.02197690336049652,1.1290261837520608,-0.0203950831644629,True,43.03255896414482,True,False,False,False,,76561197967107537,O'Clock,9.0,-653.5999755859375,-259.5400085449219,17.010000228881836,-8426.500244140625,-4480.0,2.0999999344348907,-0.5999999865889549,-0.5999999865889549,45.79999923706055,255.0,128.0,,0.009508667832124788,-2.645996621240416,-8.179267754918491e-05,True,4,False,4,0.0,False,,enpitsu,76561198039309853,26.0,1272.1800537109375,261.3399963378906,103.86000061035156,14456.099853515625,-3461.7001342773438,3276.9000244140625,785.8999633789062,3746.300048828125,-500.6999969482422,255.0,0.0,,0.2647148350924971,0.17954675457226704,0.013470958124282374,True,0.0,False,False,4,3,,games5425898691,bf81d8692db,24.0,2284.27001953125,4776.35986328125,17.010000228881836,-15546.800537109375,6308.3001708984375,2.3000000417232513,0.29999999329447746,-0.09999999776482582,1962.5999450683594,255.0,255.0,,0.009586445775392291,2.821001333925327,4.03154965524291e-05,True,False,False,False,255.0,False,
89,6327,186.0,False,False,0,4114.3649839367845,2874.159912109375,3492.610107421875,314.1600036621094,-14378.800048828125,13858.900146484375,8521.400146484375,4132.9998779296875,-179.50000762939453,4345.7000732421875,0.0,-0.3327267514734642,1.7484699103583674,2.777614217201785,76561198009871928,Sharyn,30.0,2957.9599609375,3325.3701171875,213.6199951171875,-3855.2999877929688,15860.2001953125,2704.1000366210938,1002.2000122070312,695.0,-1460.3999328613281,255.0,168.0,,-0.6165011378786408,1.161866212826633,0.23344438282444707,True,233.0740991074552,True,4,False,False,,76561197967107537,O'Clock,9.0,-3309.610107421875,-980.3099975585938,17.020000457763672,12118.399658203125,1130.999984741211,1.2999999523162842,-0.09999999776482582,0.0,2352.5,255.0,255.0,False,0.009562088731862175,0.15828379315877797,6.111659439272941e-06,True,4,False,4,255.0,False,,enpitsu,76561198039309853,26.0,3578.43994140625,2653.14990234375,17.049999237060547,-1460.0999450683594,14026.099853515625,2.5999999046325684,0.0,0.5000000074505806,0.09999999776482582,255.0,128.0,,0.01677172488631711,1.6745610254678958,-4.58944314372682e-05,True,31.0,False,False,4,4,,games5425898691,bf81d8692db,24.0,2089.010009765625,3926.89990234375,159.0800018310547,10192.899780273438,-10244.300537109375,2202.4000549316406,-423.80001068115234,-376.19998931884766,196.8000030517578,255.0,128.0,,-0.7133741518236865,-0.5354196578031406,-0.08252852321170195,True,False,False,4,195.4579959018256,True,
90,6448,191.0,False,False,1,8040.598557570663,1046.5,-2899.18994140625,98.47000122070312,7261.300048828125,15149.49951171875,-1693.2000732421875,-1020.1000213623047,3150.2999877929688,-3801.199951171875,1.0,-0.5617219804887424,-0.8656860193378204,1.9402592494904112,76561198039309853,enpitsu,26.0,1018.0399780273438,-3069.780029296875,17.049999237060547,4837.60009765625,11406.199951171875,2.7000001072883606,-0.7999999821186066,-1.5000000596046448,2097.100067138672,255.0,0.0,,-0.016713311839419993,1.939743096241816,0.00022651089814971207,True,52.0,False,4,False,4,,bf81d8692db,games5425898691,24.0,-3288.22998046875,-3033.64990234375,19.399999618530273,2868.2000732421875,-1749.7000122070312,-2073.000030517578,100.29999732971191,-45.999999046325684,-342.90000915527344,255.0,55.0,,-0.009610508314064016,-2.566001619032746,-0.008645532850532035,True,False,False,4,133.0,False,,O'Clock,76561197967107537,9.0,1929.4000244140625,-1496.550048828125,17.020000457763672,-7512.19970703125,-5212.19970703125,1.0000000149011612,2.0000000298023224,1.8000000715255737,2102.2000122070312,255.0,159.0,False,-0.009550679306102018,-0.6580791777289186,-3.9570144786582194e-05,True,246.0,False,False,4,4,,Sharyn,76561198009871928,31.0,-4033.1298828125,-1544.81005859375,120.47000122070312,1032.2000122070312,18451.8994140625,-1513.2000732421875,-783.0000305175781,-614.0000152587891,-468.3000183105469,255.0,128.0,,-0.12445283641259958,1.635233892786495,0.969463614344494,False,False,False,4,28.17088162770836,True,
