,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,shot_taker_handbrake
82,5263,157,True,True,1,3299.140442765929,2593.159912109375,2310.8701171875,484.25,-13871.199951171875,16398.199462890625,141.8000030517578,2890.8999633789062,-3997.60009765625,1934.1000366210938,1.0,1.2894841780960855,2.71031194384226,-0.006652022462665319,be246fadccb,Miško_Kranjec,8.0,2768.169921875,2188.780029296875,389.6000061035156,-6351.9000244140625,18412.19970703125,3864.2001342773438,259.0999984741211,-1573.0999755859375,926.3999938964844,255.0,255.0,0.6352891362266737,0.27984552543244473,-0.3491005000130052,,12,6,6,99.34006888122968,True,,b936195fd2b,francpetarda,10.0,974.260009765625,603.3800048828125,17.010000228881836,-12466.400146484375,6118.599853515625,2.0999999344348907,1.2999999523162842,-0.7000000029802322,-1008.7000274658203,213.0,33.0,,-0.009584535334879624,0.4606474519764723,-0.00012517089136837215,True,205.0,False,10,False,10,,enpitsu,76561198039309853,26.0,2594.110107421875,2449.5400390625,106.33999633789062,-7375.9002685546875,7584.0997314453125,4065.4000854492188,1630.0999450683594,1584.4000244140625,-0.5999999865889549,0.0,128.0,,0.19999238751601048,0.7996986207297497,1.188386592994557e-05,True,6,4,1,95.0,False,,games5425898691,bf81d8692db,20.0,3606.110107421875,4437.4599609375,383.7900085449219,670.5999755859375,-1328.8999938964844,14317.39990234375,-1484.4000244140625,-1196.1000061035156,-87.60000228881836,255.0,255.0,,1.5186969283521354,-2.293827235049176,1.642459157058012,True,8.0,False,False,12,14,,
83,5571,159,False,False,1,5237.6087283055995,-7.570000171661377,-19.079999923706055,92.56999969482422,8082.2998046875,22931.10107421875,-704.3000030517578,-545.6000137329102,-994.3000030517578,-4722.799987792969,1.0,0.012758747463341952,-0.07384350069386918,0.05372110468286545,be246fadccb,Miško_Kranjec,9.0,-75.76000213623047,-202.5500030517578,82.2300033569336,12323.699951171875,19159.89990234375,3151.0000610351562,-1569.7999572753906,1009.8000335693359,0.09999999776482582,255.0,128.0,-0.02515146896364856,2.142285156506879,-5.732982282026548e-05,False,4,3,False,0.0,False,,b936195fd2b,francpetarda,9.0,-0.0,-2612.699951171875,16.969999313354492,-0.19999999552965164,12692.7001953125,12.599999904632568,3.700000047683716,-0.0,0.0,228.0,,,-0.009788551694225704,1.5707438751676857,2.5662148071300576e-07,True,146.0,False,4,False,4,,enpitsu,76561198039309853,25.0,78.86000061035156,129.75999450683594,114.93000030517578,-8984.199829101562,-18445.50048828125,428.10001373291016,3789.7000122070312,-234.50000762939453,-3978.9999389648438,255.0,255.0,,-0.9207485923243964,-0.4081553254430425,-1.2257909686608408,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,20.0,-2167.64990234375,3896.010009765625,17.010000228881836,-18016.800537109375,10155.2001953125,2.0000000298023224,-1.5000000596046448,0.7999999821186066,383.8999938964844,255.0,212.0,,-0.009591387631376395,0.5145396248930448,9.277969858160393e-05,True,1.0,False,False,False,False,,
84,5573,159,False,False,0,5209.652030005493,44.959999084472656,16.030000686645508,92.36000061035156,10484.49951171875,3156.9000244140625,76.10000133514404,1248.0000305175781,-180.40000915527344,-2561.4999389648438,0.0,-0.1613139507622783,0.34205022996844325,0.25284693165142813,76561198039309853,enpitsu,25.0,-40.209999084472656,-82.29000091552734,114.97000122070312,3062.3001098632812,410.60001373291016,-106.40000343322754,-4209.100036621094,3021.6000366210938,-1844.4999694824219,255.0,255.0,0.8710393908255966,-1.1709952242357848,-2.1575567620942415,True,2,1,False,0.0,False,,bf81d8692db,games5425898691,20.0,2319.93994140625,-3976.10009765625,17.010000228881836,18554.89990234375,-8986.799926757812,2.199999988079071,-0.29999999329447746,0.09999999776482582,1543.800048828125,255.0,255.0,,0.009585082653156947,-0.4213689548265883,0.00021756069458833547,True,1.0,False,False,False,False,,francpetarda,b936195fd2b,9.0,0.0,2506.06005859375,17.010000228881836,0.19999999552965164,-12879.7998046875,2.3999999463558197,-0.7999999821186066,0.0,0.0,228.0,,,0.00962070332540976,-1.5707430607760973,2.562757004531526e-07,True,4,4,False,146.0,False,,Miško_Kranjec,be246fadccb,9.0,26.549999237060547,173.3300018310547,120.0,-3861.7001342773438,859.1000366210938,4631.9000244140625,3155.4000854492188,-176.00000381469727,4501.300048828125,255.0,0.0,,-0.12003237497965215,-1.594298120683663,0.12342804636974244,False,0.0,False,False,3,4,,
85,5574,159,False,False,1,5245.8978533259815,-70.8499984741211,-16.030000686645508,93.0199966430664,-11196.199951171875,5741.5997314453125,773.4999847412109,-1909.6000671386719,-683.3999633789062,-34.30000066757202,1.0,0.178382091447916,-0.31444034034439483,0.28583991980550505,be246fadccb,Miško_Kranjec,9.0,-26.549999237060547,-173.3300018310547,120.0,3861.7001342773438,-859.1000366210938,4631.9000244140625,-3155.4000854492188,176.00000381469727,4501.300048828125,255.0,0.0,0.12003237497965215,1.594298120683663,0.12342804636974244,False,4,3,False,0.0,False,,b936195fd2b,francpetarda,9.0,-0.0,-2506.06005859375,17.010000228881836,-0.19999999552965164,12879.7998046875,2.3999999463558197,0.7999999821186066,-0.0,0.0,228.0,,,-0.00962070332540976,1.5707430607760973,2.562757004531526e-07,True,146.0,False,4,False,4,,enpitsu,76561198039309853,25.0,40.209999084472656,82.29000091552734,114.97000122070312,-3062.3001098632812,-410.60001373291016,-106.40000343322754,4209.100036621094,-3021.6000366210938,-1844.4999694824219,255.0,255.0,,-0.8710393908255966,1.1709952242357848,-2.1575567620942415,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,20.0,-2319.93994140625,3976.10009765625,17.010000228881836,-18554.89990234375,8986.799926757812,2.199999988079071,0.29999999329447746,-0.09999999776482582,1543.800048828125,255.0,255.0,,-0.009585082653156947,0.4213689548265883,0.00021756069458833547,True,1.0,False,False,False,False,,
86,5636,162,False,False,1,5044.20455983488,-2046.97998046875,1043.31005859375,93.13999938964844,-6136.7999267578125,3397.9998779296875,0.0,-2910.8999633789062,-5246.500244140625,-4.799999892711639,1.0,0.5929197488953609,-1.274169885294527,-0.6309970881224704,b936195fd2b,francpetarda,9.0,-2113.31005859375,919.72998046875,17.010000228881836,-7553.0999755859375,5407.0001220703125,2.5,0.29999999329447746,1.2999999523162842,1832.2000122070312,128.0,254.0,-0.009900056869061464,0.5770523548340587,4.727123508480308e-06,True,4,4,False,96.0,False,15.0,be246fadccb,Miško_Kranjec,8.0,1183.2099609375,-5.039999961853027,17.010000228881836,12050.799560546875,2484.499969482422,0.09999999776482582,1.4000000059604645,0.3999999910593033,-2253.6000061035156,255.0,0.0,False,-0.009550795206312112,2.9836018257310357,-0.0001260646516930495,False,12.2507010916228,True,4,False,4,,enpitsu,76561198039309853,26.0,-1332.6300048828125,256.1099853515625,17.049999237060547,-5620.8001708984375,10785.10009765625,-0.5999999865889549,-0.29999999329447746,-0.0,-2374.499969482422,255.0,128.0,,-0.0167106943745327,1.1476239643886699,-1.5743030181543813e-05,True,2,2,False,9.068731164419528,True,,games5425898691,bf81d8692db,20.0,-2247.110107421875,1486.489990234375,17.010000228881836,17901.400146484375,-14440.799560546875,-0.3999999910593033,1.899999976158142,-1.8000000715255737,239.69999313354492,255.0,179.0,,-0.00960543861570387,-2.448565432492528,0.0001853082893953351,True,157.88890305385797,True,False,False,False,,
87,5639,162,False,False,1,5054.92511037503,-2121.8701171875,1084.7900390625,93.13999938964844,-5864.1998291015625,3247.9998779296875,0.0,-2908.800048828125,-5247.7001953125,-3.3000001311302185,1.0,0.5523603145172082,-0.7560873791314118,0.27764683715676675,b936195fd2b,francpetarda,9.0,-2177.760009765625,956.760009765625,17.010000228881836,-7826.099853515625,3674.7000122070312,2.5,0.3999999910593033,1.0999999940395355,2151.199951171875,128.0,255.0,-0.009732049181991801,0.407036895627535,4.621450579120056e-05,True,4,4,False,96.0,False,,be246fadccb,Miško_Kranjec,8.0,1289.1099853515625,6.5,29.65999984741211,13186.800537109375,471.5999984741211,3114.5999145507812,0.5999999865889549,-0.3999999910593033,-2322.5,255.0,0.0,False,-0.009554447228091678,-3.1090003978270246,-6.399069817147752e-05,False,2.8464689870034556,True,5,False,4,,enpitsu,76561198039309853,26.0,-1370.9300537109375,353.9200134277344,17.049999237060547,-3687.60009765625,12456.700439453125,-0.9000000357627869,-0.19999999552965164,-0.0,-2344.7999572753906,255.0,128.0,,-0.016731972031314546,1.344307542341814,-1.3652185761248759e-06,True,2,2,False,0.0,True,,games5425898691,bf81d8692db,20.0,-2097.510009765625,1365.5899658203125,17.010000228881836,17838.199462890625,-14518.800048828125,-0.29999999329447746,-5.199999809265137,4.099999964237213,-329.0999984741211,255.0,0.0,,-0.009592470806071694,-2.4665116719086173,1.2318811757772522e-05,True,148.48467094923865,True,False,False,False,,
88,5664,163,False,False,1,5147.178441651442,-2571.489990234375,1336.06005859375,95.12000274658203,892.6000213623047,4160.4998779296875,2595.8999633789062,-3167.60009765625,-3521.4999389648438,4.399999976158142,1.0,0.5576330257221008,-1.3820576254555639,-0.830389144530106,b936195fd2b,francpetarda,9.0,-2687.25,1268.5899658203125,17.010000228881836,-192.19999313354492,2252.2000122070312,2.3999999463558197,1.2999999523162842,-0.29999999329447746,-1140.999984741211,171.0,0.0,-0.00968622127928807,1.3796276647233783,1.6616570336948464e-05,True,4,4,False,96.0,False,,be246fadccb,Miško_Kranjec,8.0,2927.739990234375,-65.6500015258789,99.19000244140625,18795.899658203125,-942.0999908447266,-871.6999816894531,1678.699951171875,3454.2999267578125,-249.59999084472656,255.0,0.0,False,1.0351804684172907,-2.7991201467340283,-0.009076097646382144,True,2.0,False,6,False,6,,enpitsu,76561198039309853,26.0,-1612.22998046875,1720.010009765625,17.049999237060547,-6031.300048828125,13479.100341796875,2.5999999046325684,-0.29999999329447746,0.7000000029802322,20.59999942779541,255.0,128.0,,-0.016777337202654893,1.1474834311663071,-7.048354825614529e-05,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,21.0,-424.04998779296875,432.0899963378906,17.010000228881836,19961.99951171875,5358.599853515625,2.3000000417232513,-0.09999999776482582,-0.0,2013.3999633789062,255.0,255.0,,-0.009581216938239219,2.800566780088302,2.390241568568543e-05,True,137.0,False,False,False,False,,
89,5675,163,False,False,1,4998.149742349585,-2534.989990234375,1505.469970703125,145.85000610351562,2832.5,5252.9998779296875,1401.6000366210938,-1401.9000244140625,-3702.5,-453.10001373291016,1.0,0.22199248763317594,-0.1080382460718836,1.3350277103469883,b936195fd2b,francpetarda,9.0,-2632.68994140625,1459.3399658203125,16.940000534057617,3735.7998657226562,5447.7001953125,-81.30000114440918,303.50000381469727,625.4000091552734,-2197.2999572753906,255.0,93.0,-0.010453816351333235,2.1919954878586485,0.005707100267470465,False,4,4,False,96.0,False,,be246fadccb,Miško_Kranjec,8.0,3677.860107421875,-121.06999969482422,15.699999809265137,14031.099853515625,-4362.099914550781,-1166.3999938964844,-1818.3999633789062,3466.199951171875,-291.1000061035156,255.0,0.0,True,-0.015209874238965132,-2.172384503372887,0.0672767660804593,True,255.0,False,6,False,6,,enpitsu,76561198039309853,26.0,-1830.9599609375,2277.97998046875,17.049999237060547,-3153.599853515625,14218.00048828125,2.5999999046325684,-0.5000000074505806,3.0000001192092896,-694.8000335693359,255.0,0.0,True,-0.016789326518998143,1.3993997319875482,0.0001329052599358199,True,2,2,False,31.0,False,,games5425898691,bf81d8692db,21.0,253.13999938964844,963.9000244140625,17.010000228881836,11845.50048828125,15540.2001953125,2.0000000298023224,1.7000000178813934,2.5999999046325684,555.6999969482422,255.0,208.0,,-0.009580620155226052,2.211780937536672,-2.8960095618961886e-05,True,137.0,False,False,False,False,,
90,5687,163,False,False,1,4754.407395969637,-2416.06005859375,1729.0400390625,150.0,2766.7999267578125,5762.2998046875,244.0999984741211,-40.19999980926514,-1998.6000061035156,-473.80001068115234,1.0,-1.1967539801303653,-0.5464675511109186,2.414497462572651,b936195fd2b,francpetarda,9.0,-2455.7099609375,1706.7099609375,16.81999969482422,3585.2999877929688,5888.599853515625,-96.30000114440918,285.5999946594238,774.7000122070312,-75.10000228881836,128.0,128.0,-0.012420379553451719,2.0867029708032105,0.016031733883845874,,4,4,False,96.0,False,,be246fadccb,Miško_Kranjec,8.0,3874.419921875,-488.1700134277344,22.239999771118164,-2283.000030517578,-10039.099731445312,-402.90000915527344,429.3000030517578,721.3999938964844,-2313.000030517578,255.0,0.0,,-0.05632526910542551,-1.2890033168009403,0.1716645151787626,True,255.0,False,6,False,6,,enpitsu,76561198039309853,26.0,-1799.68994140625,2840.5400390625,17.049999237060547,4963.599853515625,11638.1005859375,4.099999964237213,0.19999999552965164,0.19999999552965164,-3352.9000854492188,255.0,0.0,False,-0.01674457066471841,2.350228329274754,-9.751175458033521e-05,True,2,2,False,31.0,False,,games5425898691,bf81d8692db,21.0,644.4500122070312,1652.8199462890625,17.010000228881836,7842.8997802734375,17732.2998046875,2.0999999344348907,-0.7999999821186066,-1.8000000715255737,362.59998321533203,255.0,128.0,,-0.009580523965225494,1.9642421370356,-1.8991762558977445e-05,True,137.0,False,False,False,False,,
91,5713,164,False,False,1,4002.049308548304,-2047.2099609375,2428.18994140625,230.02000427246094,8904.199829101562,16683.1005859375,9110.10009765625,3122.60009765625,-2362.899932861328,-420.09998321533203,1.0,-1.1943928707332097,-2.456593764604354,-1.3145489007842204,b936195fd2b,francpetarda,9.0,-2070.449951171875,2376.340087890625,86.4800033569336,7530.999755859375,13023.900146484375,1796.6999816894531,-4837.200012207031,2614.5001220703125,123.59999656677246,255.0,132.0,-0.8863512381111849,2.0992113145836075,-0.014482767968621437,,6,5,False,72.0,False,,be246fadccb,Miško_Kranjec,8.0,2951.110107421875,-738.510009765625,17.020000457763672,-13432.5,6003.0999755859375,-1.7000000178813934,-2.3999999463558197,0.7000000029802322,-2022.7999877929688,255.0,0.0,,-0.009596353990174484,0.4708826462617523,-0.00012175891715767894,True,223.62553973351754,True,6,False,6,,enpitsu,76561198039309853,26.0,-1410.6800537109375,3092.780029296875,17.049999237060547,44.099998474121094,870.2999877929688,2.5999999046325684,-0.0,2.5999999046325684,4.799999892711639,0.0,128.0,False,-0.01702830502083678,-1.5995128982249487,0.00017578600719124964,True,2,2,False,31.0,False,,games5425898691,bf81d8692db,21.0,1279.530029296875,3320.340087890625,17.010000228881836,2229.7999572753906,18886.199951171875,2.199999988079071,-0.09999999776482582,-0.7000000029802322,1643.3999633789062,255.0,234.0,,-0.009596410599684599,1.6312259839304588,6.107222666811218e-05,True,137.0,False,False,False,False,,
92,5785,167,False,False,1,1373.9034430291315,-31.09000015258789,4126.0400390625,320.239990234375,13016.600341796875,12169.89990234375,-445.0,-3874.8001098632812,2414.2999267578125,482.99999237060547,1.0,-1.0829752122193783,-1.7305237076487754,-1.8523173127526413,b936195fd2b,francpetarda,10.0,-183.47999572753906,3951.47998046875,227.4199981689453,10062.5,4300.7000732421875,4688.0999755859375,-200.10000228881836,503.4000015258789,307.00000762939453,209.0,254.0,0.2512194268765602,2.9116558125560372,0.06442603799311133,True,8,6,4,44.0,False,,be246fadccb,Miško_Kranjec,8.0,501.0,2981.75,115.91000366210938,-11705.2001953125,17242.2998046875,3890.7000732421875,2.8999999165534973,-5.0,-1102.0999908447266,128.0,128.0,,-0.009227198503130639,1.2954382931254582,-0.0018332661912573796,True,165.0,False,8,False,6,,enpitsu,76561198039309853,26.0,-49.95000076293945,4343.89990234375,78.0199966430664,-577.599983215332,-345.60001373291016,4106.7999267578125,73.60000133514404,-123.4000015258789,0.0,128.0,255.0,False,-0.03460290006625657,-0.5389000133241101,1.3230055232305227e-05,True,4,3,False,39.70720854369543,True,,games5425898691,bf81d8692db,20.0,-879.0,5670.02001953125,229.22000122070312,3.799999952316284,-335.29998779296875,-7466.400146484375,2410.800018310547,0.3999999910593033,2.7000001072883606,255.0,255.0,,-1.5202043527345608,-1.3821378750794489,-1.7590416957241615,True,103.0,False,False,False,4,,
93,5829,169,False,False,1,964.0422698793394,1609.52001953125,4491.72021484375,94.37999725341797,16232.39990234375,-342.40001678466797,2373.2000732421875,4666.499938964844,3019.1000366210938,-2260.0,1.0,0.6397078973759645,2.733541714296952,-0.10824211746078384,b936195fd2b,francpetarda,10.0,1409.8499755859375,4413.39013671875,39.290000915527344,8951.099853515625,3839.2001342773438,202.5,-4313.0999755859375,-3333.0999755859375,-732.7999877929688,222.0,0.0,-0.04787582370693535,2.398145987319975,0.7649389296642264,True,8,6,4,28.0,False,,be246fadccb,Miško_Kranjec,8.0,-1169.7099609375,4758.14013671875,41.18000030517578,-5959.6002197265625,-5909.4000244140625,-477.7000045776367,3477.6998901367188,-3610.1998901367188,-2263.000030517578,255.0,0.0,False,-0.013973570259959184,-2.289191299346843,-1.1711825228685926,True,165.0,False,8,False,6,,enpitsu,76561198039309853,26.0,4.28000020980835,3551.280029296875,16.020000457763672,-199.40000534057617,-934.1000366210938,111.30000114440918,-99.20000076293945,-86.49999618530273,-1087.2000122070312,255.0,0.0,False,-0.009111398697196236,0.3802431100053893,-0.004011432632962287,True,4,4,False,33.0,False,,games5425898691,bf81d8692db,20.0,244.86000061035156,5276.35009765625,16.459999084472656,12072.5,-10974.69970703125,29.40000057220459,-43.60000133514404,75.39999961853027,1152.7999877929688,255.0,230.0,,-0.00717801549043393,-2.4108930610641055,-0.0026013645893032287,True,52.93067524766409,True,False,False,4,,
94,5881,170,False,False,0,9653.70809525883,-3811.6298828125,-4062.889892578125,428.4100036621094,-420.6999969482422,16338.699951171875,12378.599853515625,-1011.6000366210938,1516.9999694824219,-1558.5000610351562,0.0,-1.1772061772545637,0.13984593872109666,-3.029139328312914,bf81d8692db,games5425898691,20.0,-3824.409912109375,-4210.68017578125,199.8000030517578,-10941.8994140625,5946.199951171875,13885.2001953125,-4460.899963378906,3144.5001220703125,-679.3000030517578,255.0,0.0,-0.8785417770108916,2.601631956572373,1.1902059229218027,True,4,False,False,0.0,False,,76561198039309853,enpitsu,26.0,-665.47998046875,-4712.77978515625,17.049999237060547,-12400.0,-1129.1000366210938,3.1999999284744263,-0.9000000357627869,0.0,-2286.4999389648438,255.0,128.0,False,0.016723417181717343,-3.103745146773931,-8.818136311012903e-05,True,33.0,False,4,False,4,,francpetarda,b936195fd2b,10.0,-3605.949951171875,-3687.75,16.989999771118164,-8698.300170898438,11059.49951171875,4.600000083446503,-0.09999999776482582,0.29999999329447746,-349.7999954223633,255.0,128.0,,0.009586238364202991,2.204568736886621,0.00014879561010062265,True,8,6,4,255.0,False,,Miško_Kranjec,be246fadccb,8.0,-100.56999969482422,-2849.179931640625,30.959999084472656,-10381.300048828125,12385.0,-2948.900146484375,-1360.5000305175781,-1452.8999328613281,-1538.699951171875,255.0,128.0,False,-0.1774394705033374,2.2641100578107936,0.06506375853748478,True,161.0,False,False,8,10,,
95,6033,176,False,False,0,2673.6412274324302,-2831.389892578125,3295.3798828125,93.1500015258789,5785.3997802734375,6470.4998779296875,0.0,-4444.5001220703125,3978.699951171875,644.3000030517578,0.0,0.5484882259145688,-0.3131967404147351,-1.8894175329747678,bf81d8692db,games5425898691,20.0,-3015.469970703125,3238.340087890625,21.979999542236328,12197.2998046875,7792.7001953125,2999.5001220703125,0.0,0.0,-2080.5999755859375,255.0,0.0,0.009579746372154776,0.5060986332901937,-4.6989410426362025e-05,True,5,False,False,31.0,False,,76561198039309853,enpitsu,26.0,-65.91000366210938,2396.389892578125,17.049999237060547,18767.60009765625,-2606.300048828125,3.3000001311302185,-1.5999999642372131,0.29999999329447746,2355.0,255.0,255.0,False,0.016744881010798497,-0.054649969168094836,0.0003356807980857078,True,31.0,False,4,False,4,,francpetarda,b936195fd2b,10.0,-2090.1201171875,4962.27001953125,18.899999618530273,3775.2999877929688,-5488.900146484375,-726.2000274658203,-1718.2000732421875,819.8000335693359,-1430.0,234.0,1.0,,0.04193217245322789,-0.9883882989693065,0.0898146509882071,True,10,8,4,255.0,False,,Miško_Kranjec,be246fadccb,9.0,-506.9599914550781,4749.89990234375,17.0,-8245.499877929688,-2298.5000610351562,3.799999952316284,1.2999999523162842,0.09999999776482582,2250.0,255.0,255.0,False,0.009517824907137425,-2.8652997352454803,0.00021760241548164888,True,153.0,False,False,10,12,,
96,6056,177,False,False,1,9157.88014791305,1629.8499755859375,-3988.429931640625,94.5199966430664,-7054.69970703125,26242.7001953125,1029.800033569336,196.90000534057617,-2852.9000854492188,5274.6002197265625,1.0,-0.4484654487642586,0.8793334605076407,-0.33508963247219553,b936195fd2b,francpetarda,10.0,1633.3699951171875,-4161.83984375,88.23999786376953,-5936.199951171875,13465.799560546875,3000.4998779296875,1249.1000366210938,-880.0,2682.5,139.0,3.0,-0.07084904779402851,0.9303935858044038,-0.005346011766263438,True,12,9,4,239.0,False,,be246fadccb,Miško_Kranjec,9.0,1335.699951171875,-4223.759765625,24.5,11480.0,8715.399780273438,3039.4000244140625,5.799999833106995,4.399999976158142,1478.2000732421875,255.0,255.0,False,-0.009575549205064924,2.4832496777592503,0.0002894359022588805,True,123.71595696736406,True,13,False,10,,enpitsu,76561198039309853,26.0,-592.4400024414062,-2684.68994140625,17.049999237060547,3328.5000610351562,-3480.4998779296875,3.0000001192092896,-0.19999999552965164,-0.29999999329447746,2057.899932861328,255.0,255.0,False,-0.016660812920613555,-2.274289823138084,4.3677295957788864e-05,True,4,4,False,31.0,False,,games5425898691,bf81d8692db,20.0,2063.35009765625,-3780.570068359375,225.27000427246094,-11502.099609375,-6493.2000732421875,142.7999973297119,-1007.7999877929688,865.5999755859375,-5337.1002197265625,255.0,0.0,,-0.2383020719420232,-2.6505726197983908,0.34253919997806864,True,31.0,False,False,False,6,,
97,6167,181,True,False,1,1759.783939217034,-701.5499877929688,4401.97998046875,93.1500015258789,-4250.799865722656,15045.50048828125,0.0,-5766.500244140625,-1648.0999755859375,173.79999160766602,1.0,0.2963543365423091,2.2337791624196943,-1.3878381076677315,b936195fd2b,francpetarda,10.0,-844.8400268554688,4303.39013671875,76.73999786376953,8273.599853515625,20984.3994140625,2825.2999877929688,367.40001678466797,4809.599914550781,-2642.39990234375,128.0,0.0,-0.07025227717476878,1.9799814833633023,0.09480256141045489,True,14,11,4,22.0,False,,be246fadccb,Miško_Kranjec,9.0,366.4599914550781,2421.81005859375,17.010000228881836,-7689.7998046875,15610.400390625,2.0999999344348907,0.5999999865889549,0.19999999552965164,0.0,128.0,128.0,False,-0.00970487024335033,1.1130713558669152,4.587684639124922e-06,True,123.0,False,16,False,14,,enpitsu,76561198039309853,26.0,-104.9000015258789,3430.719970703125,17.020000457763672,5133.499755859375,22419.69970703125,6.299999952316284,0.9000000357627869,-0.3999999910593033,-251.5999984741211,255.0,255.0,False,-0.016827289968934317,1.8150095076359574,0.0001334679280865397,True,8,8,False,23.45296347525812,True,,games5425898691,bf81d8692db,20.0,-1123.4200439453125,695.530029296875,49.91999816894531,-8114.5001220703125,21320.70068359375,-1930.3999328613281,-2142.4000549316406,-823.3999633789062,-0.7000000029802322,255.0,128.0,,0.4899437231679784,1.2033018819014532,-0.0003001343495605196,True,0.0,False,False,6,10,,
98,6438,181,False,False,1,5185.381761683174,24.610000610351562,28.360000610351562,91.63999938964844,7389.5001220703125,-5295.10009765625,474.70001220703125,-339.39998626708984,-557.9000091552734,4718.699951171875,1.0,-0.07011652579353345,0.15086421261026772,0.1562348582231209,b936195fd2b,francpetarda,10.0,-50.130001068115234,-119.7300033569336,99.26000213623047,-6101.9000244140625,1543.3999633789062,3241.300048828125,-673.0999755859375,-1705.2999877929688,-5185.3997802734375,214.0,234.0,-0.015587840820373604,1.8672094515306747,-0.3886305933516579,True,4,3,False,8.0,False,,be246fadccb,Miško_Kranjec,8.0,-0.0,-1624.0899658203125,17.010000228881836,-0.9000000357627869,16269.300537109375,2.5999999046325684,2.0999999344348907,-0.0,0.0,255.0,,,-0.009727516596377894,1.570713063036526,4.050819225376764e-07,True,92.0,False,4,False,4,,enpitsu,76561198039309853,26.0,-0.0,2402.929931640625,17.049999237060547,-0.0,-10930.30029296875,2.5999999046325684,-0.5999999865889549,-0.0,0.0,255.0,,,-0.01675440542550665,-1.570774988024285,7.391382104686838e-06,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,20.0,-36.63999938964844,153.8699951171875,109.13999938964844,-2416.0000610351562,-1486.6999816894531,1062.699966430664,5439.69970703125,781.6000366210938,219.59999084472656,128.0,128.0,,-1.117613546268457,2.2575798614824207,2.264304011852668,True,31.0,False,False,3,4,,
