,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,shot_taker_handbrake
77,5509,138,False,False,1,5792.981557746429,-3048.10009765625,897.0399780273438,161.8000030517578,15015.999755859375,23431.0009765625,11244.000244140625,4961.9000244140625,-3175.4998779296875,1137.7999877929688,1.0,0.5528884995500246,2.0965641694450095,1.5536855473481188,2533274960909038,Maxwell6873,8.0,-3030.300048828125,838.27001953125,37.189998626708984,11872.60009765625,17574.000244140625,4318.800048828125,-4595.400085449219,1767.2000122070312,-236.70000076293945,254.0,147.0,-0.1449187916745494,1.8929079153302857,0.18259315018042097,True,4,False,147.0,False,4,,2535473491471165,HarvM77,9.0,-3174.300048828125,802.2899780273438,55.869998931884766,13464.000244140625,17196.400146484375,2482.100067138672,-3826.0000610351562,1347.4000549316406,3714.2001342773438,254.0,128.0,False,-0.09125555301081635,2.2518003454062017,-0.027344922752736336,True,235.0,False,10,7,4,,enpitsu,76561198039309853,27.0,-1022.0900268554688,2854.639892578125,17.040000915527344,6762.19970703125,16558.299560546875,4.399999976158142,-0.09999999776482582,-0.19999999552965164,0.0,255.0,128.0,False,-0.016774733498460058,1.9585222687537798,1.8906086280245367e-05,True,121.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-2950.10009765625,-493.3599853515625,16.3700008392334,-1028.1999969482422,6057.60009765625,71.39999866485596,-38.29999923706055,118.10000419616699,-1719.4000244140625,255.0,0.0,,-0.009252112688731414,1.2756005608457688,2.5771327808730797e-05,True,176.5301333755575,True,4,6,8,,
78,5599,142,False,False,1,2026.1314817797459,1105.3199462890625,3124.7099609375,127.79000091552734,-768.0000305175781,5552.7001953125,2775.7000732421875,4339.599914550781,-524.5999908447266,4110.0,1.0,-0.5808174919476689,0.6229990991139839,0.3473687066246937,2535473491471165,HarvM77,8.0,1152.800048828125,3036.06005859375,15.25,7077.2998046875,6063.0999755859375,-619.5999908447266,-1638.6000061035156,207.5,-2995.5999755859375,98.0,0.0,-0.06148537381565395,2.2989674697585323,-0.03149854351492866,True,4,8,255.0,False,10,,2533274960909038,Maxwell6873,8.0,-920.9299926757812,4356.8701171875,17.010000228881836,-4732.5,-6828.4002685546875,2.8999999165534973,0.19999999552965164,-0.0,2503.6000061035156,254.0,255.0,,-0.009507955944930622,-0.9960643450472422,3.0126325615200265e-05,True,147.0,False,4,False,4,,enpitsu,76561198039309853,27.0,661.3599853515625,5626.0498046875,27.809999465942383,-2140.500030517578,-4353.999938964844,-171.20000839233398,2.8999999165534973,-74.80000019073486,1943.699951171875,255.0,128.0,False,-0.0507231798475935,-1.045558926381932,-0.0194785500629629,True,151.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,936.9199829101562,3154.050048828125,58.02000045776367,22581.8994140625,-3575.4998779296875,2493.5000610351562,-329.50000762939453,4394.2999267578125,272.09999084472656,255.0,178.0,,-0.08875255307477282,-2.864970316675986,-0.018986591817469176,True,61.0,False,4,9,12,,
79,5600,142,False,False,0,8272.210471365826,-1122.4599609375,-3129.110107421875,139.08999633789062,-28096.8994140625,-191.90000534057617,11223.199462890625,-445.29998779296875,5616.5997314453125,2062.5999450683594,0.0,0.644133098483919,-0.6171596263870691,0.22807580468361127,bf81d8692db,games5425898691,19.0,-936.9199829101562,-3154.050048828125,58.02000045776367,-22581.8994140625,3575.4998779296875,2493.5000610351562,329.50000762939453,-4394.2999267578125,272.09999084472656,255.0,178.0,0.08875255307477282,2.864970316675986,-0.018986591817469176,True,4,9,61.0,False,12,,76561198039309853,enpitsu,27.0,-661.3599853515625,-5626.0498046875,27.809999465942383,2140.500030517578,4353.999938964844,-171.20000839233398,-2.8999999165534973,74.80000019073486,1943.699951171875,255.0,128.0,False,0.0507231798475935,1.045558926381932,-0.0194785500629629,True,151.0,False,False,False,False,,HarvM77,2535473491471165,8.0,-1152.800048828125,-3036.06005859375,15.25,-7077.2998046875,-6063.0999755859375,-619.5999908447266,1638.6000061035156,-207.5,-2995.5999755859375,98.0,0.0,,0.06148537381565395,-2.2989674697585323,-0.03149854351492866,True,255.0,False,10,4,8,,Maxwell6873,2533274960909038,8.0,920.9299926757812,-4356.8701171875,17.010000228881836,4732.5,6828.4002685546875,2.8999999165534973,-0.19999999552965164,0.0,2503.6000061035156,254.0,255.0,,0.009507955944930622,0.9960643450472422,3.0126325615200265e-05,True,147.0,False,4,False,4,,
80,5668,144,False,False,1,2202.4470518412163,1708.02001953125,3092.7099609375,494.1600036621094,-4889.200134277344,16194.69970703125,3693.2998657226562,-1000.6999969482422,-4777.900085449219,3488.5000610351562,1.0,1.349605038190395,-2.2962857383410986,-1.7817341100941224,2533274960909038,Maxwell6873,8.0,1686.6800537109375,2991.760009765625,353.79998779296875,15906.700439453125,-2768.599853515625,1716.1000061035156,-1410.0999450683594,-3777.39990234375,2194.600067138672,254.0,255.0,1.0227434916081246,2.3981267935991815,-0.5588019368720705,True,6,False,114.0,False,6,,2535473491471165,HarvM77,9.0,4078.97998046875,2352.889892578125,890.3699951171875,-2.7000001072883606,-20509.09912109375,248.79999160766602,178.60000610351562,2.8999999165534973,0.0,255.0,86.0,,0.02466851231450155,-1.587585062469627,1.5704333148011955,True,126.46252041221946,True,10,8,4,,enpitsu,76561198039309853,27.0,1385.3299560546875,3337.919921875,265.0299987792969,7200.999755859375,-10119.7998046875,2912.3001098632812,-266.200008392334,548.4000015258789,793.8999938964844,255.0,255.0,False,0.5670746965933516,-2.6154732850558875,-0.16140618695315367,True,60.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,3202.760009765625,3981.760009765625,17.010000228881836,-7062.9998779296875,5079.700012207031,2.7000001072883606,2.0999999344348907,-1.5000000596046448,1732.4000549316406,255.0,189.0,,-0.009538318974711798,0.6152031537421472,0.00017932832180680012,True,255.0,False,4,10,12,40.0,
81,5779,148,False,False,0,8083.791151335845,-358.1700134277344,-2925.8798828125,110.52999877929688,15834.000244140625,4716.000061035156,3281.7001342773438,-5992.9998779296875,-226.5999984741211,179.50000762939453,0.0,-0.5904027519780346,-2.2124629332558796,-1.9185120596481449,bf81d8692db,games5425898691,19.0,-547.5800170898438,-2924.580078125,16.989999771118164,10620.30029296875,-2545.800018310547,3.100000023841858,-0.7999999821186066,0.19999999552965164,1982.4000549316406,255.0,251.0,0.00953923315042225,-0.22093131415419384,0.00021749342405474894,True,4,12,178.00945351200718,True,14,,76561198039309853,enpitsu,27.0,-2057.919921875,-3259.77001953125,17.049999237060547,17223.900146484375,-4231.9000244140625,3.400000035762787,1.1999999731779099,-0.09999999776482582,-1445.2999877929688,255.0,128.0,False,0.016759360078175498,-0.2543664322611078,-0.00032109029863891715,True,0.0,False,2,2,False,,HarvM77,2535473491471165,9.0,-2600.1298828125,4653.5,17.059999465942383,18288.299560546875,7994.69970703125,2.5,0.09999999776482582,0.0,-2087.5,225.0,0.0,,0.01677946542665486,0.3325187067178488,-1.2405459434101527e-05,True,255.0,False,10,4,8,,Maxwell6873,2533274960909038,8.0,-536.7999877929688,-1628.52001953125,17.010000228881836,13055.999755859375,-17040.10009765625,2.5999999046325684,0.0,0.0,-337.99999237060547,254.0,128.0,,0.009587910973420419,-0.9511254752425848,0.00015357603276248773,True,28.0,False,6,False,6,,
82,5817,150,False,False,0,7856.700079806592,1716.8900146484375,-2269.489990234375,128.91000366210938,19236.099853515625,18454.3994140625,1574.1000366210938,729.4999694824219,1694.4000244140625,-5093.800048828125,0.0,-0.6514925521459499,0.6152499142872982,1.4272134032741057,bf81d8692db,games5425898691,19.0,1599.4300537109375,-2444.580078125,72.62000274658203,13721.700439453125,15975.899658203125,3344.4000244140625,-4427.099914550781,-116.80000305175781,1770.8999633789062,255.0,236.0,0.09147241686477808,0.6963128233288498,-0.042239429469626694,True,4,13,134.0,False,16,,76561198039309853,enpitsu,27.0,15.65999984741211,-4279.31982421875,17.049999237060547,15605.6005859375,-4622.0001220703125,3.1999999284744263,-0.5999999865889549,0.0,-154.3000030517578,255.0,128.0,,0.016800633509996138,-0.3039080704780694,0.00011791665360750083,True,31.0,False,2,2,False,,HarvM77,2535473491471165,9.0,-2.299999952316284,4398.7900390625,17.059999465942383,19732.099609375,2051.300048828125,1.8000000715255737,0.0,0.09999999776482582,11.799999475479126,128.0,128.0,,0.016806995837576846,0.1049107275397166,-8.951597995027385e-06,True,238.0,False,10,4,8,,Maxwell6873,2533274960909038,8.0,1518.739990234375,-4047.64990234375,107.88999938964844,15517.2998046875,-16790.10009765625,-2475.2000427246094,118.90000343322754,717.6000213623047,2039.7000122070312,128.0,255.0,,-0.013054537130922379,-1.01774968641025,0.6007872020988809,False,59.0,False,6,4,8,,
83,5885,152,False,False,0,6254.39845328885,3980.5400390625,1223.77001953125,994.8200073242188,-7453.0999755859375,23351.4990234375,4451.600036621094,-1418.699951171875,3122.0999145507812,3228.599853515625,0.0,0.977752036900179,-1.509815156593712,0.9705922343840656,bf81d8692db,games5425898691,19.0,4079.010009765625,976.010009765625,922.219970703125,-3.0000001192092896,20801.69921875,6550.4998779296875,-1765.5000305175781,-1.0000000149011612,-0.3999999910593033,255.0,255.0,-0.2684967842251068,1.5608481113681627,-1.567994286654382,True,4,14,82.58588399425629,True,16,,76561198039309853,enpitsu,27.0,1771.6300048828125,-2243.4599609375,82.69000244140625,-2134.2999267578125,19156.500244140625,1505.8000183105469,-5486.7999267578125,-380.49999237060547,-10.0,255.0,128.0,,1.0138217391800186,1.6371639126712478,-0.002817250828583878,True,31.0,False,4,3,False,,HarvM77,2535473491471165,9.0,3055.81005859375,4804.509765625,49.470001220703125,-3975.1998901367188,2648.800048828125,-580.4999923706055,286.200008392334,955.5000305175781,-1596.199951171875,254.0,0.0,False,0.13890126775379888,2.627155520381283,-0.508622673037777,True,247.0,False,10,4,8,,Maxwell6873,2533274960909038,8.0,3683.27001953125,-2310.9599609375,17.010000228881836,1593.9999389648438,22944.599609375,0.29999999329447746,-0.09999999776482582,-5.0,1190.6999969482422,255.0,138.0,,0.009591446281099179,1.552773157874014,9.66777882373451e-05,True,178.3796216031556,True,6,4,8,,
84,5932,154,False,False,1,10717.971332033949,-2724.02001953125,-4948.1298828125,819.1900024414062,5634.0997314453125,20326.099853515625,7435.8001708984375,-2815.8999633789062,3978.699951171875,-3498.5000610351562,1.0,-0.7438639384155551,1.6688181142654142,-0.3856133956843958,2535473491471165,HarvM77,9.0,-2723.14990234375,-5036.47021484375,662.72998046875,-5869.69970703125,7175.9002685546875,5944.7998046875,-2777.9000854492188,-999.7000122070312,-1488.0999755859375,161.0,128.0,0.5294426940942198,0.19195683379160966,1.5987738278798969,True,5,8,197.0,False,12,,2533274960909038,Maxwell6873,8.0,-3200.179931640625,-1514.6600341796875,17.010000228881836,4747.5,-22428.40087890625,2.5999999046325684,-0.0,-0.0,0.0,255.0,128.0,,-0.009595801474290412,-1.7794017456346465,7.268908212090996e-06,True,255.0,False,8,4,6,,enpitsu,76561198039309853,27.0,-791.489990234375,-624.469970703125,17.059999465942383,8771.799926757812,-9565.700073242188,2.5,-0.19999999552965164,3.0000001192092896,-1392.1000671386719,128.0,0.0,,-0.017219178678625324,-2.2773537451161965,-3.388210312403063e-05,True,31.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-2695.31005859375,-2823.010009765625,17.010000228881836,16864.000244140625,-3947.0999145507812,2.800000011920929,0.5000000074505806,0.19999999552965164,-1938.5000610351562,128.0,0.0,,-0.009577909458986787,-2.844532921599354,-4.216689971305697e-05,True,60.0,False,4,14,16,,False
85,6012,157,False,False,0,6190.258775735346,1162.0999755859375,-698.1099853515625,218.3800048828125,8290.2001953125,-4079.4000244140625,3229.7000122070312,2784.5999145507812,-3877.3001098632812,-3588.2000732421875,0.0,0.1396542750358197,-1.268206424644664,-1.4434977317475628,76561198039309853,enpitsu,27.0,1094.02001953125,-722.6799926757812,90.5,-530.4000091552734,-3552.39990234375,2299.499969482422,-5453.2000732421875,715.5000305175781,2.0999999344348907,128.0,128.0,-0.6541241165924541,-1.7009634452420588,-0.00028859084825358616,True,False,5,19.0,False,6,,bf81d8692db,games5425898691,19.0,3284.590087890625,3400.3701171875,17.010000228881836,1949.2999267578125,-17561.099853515625,0.09999999776482582,0.0,0.7000000029802322,-121.30000114440918,255.0,128.0,,0.009595914504273058,-1.4736506191376786,0.00011510074095958665,True,208.03661079816922,True,16,14,4,,HarvM77,2535473491471165,8.0,3769.2099609375,2437.7900390625,16.299999237060547,-8042.19970703125,-18159.69970703125,101.99999809265137,-22.300000190734863,-79.49999809265137,-1273.1999969482422,255.0,0.0,False,0.011862064393426689,-2.001134804976003,-0.007114342044379307,True,112.42609885174741,True,12,6,8,,Maxwell6873,2533274960909038,9.0,754.3599853515625,40.630001068115234,17.010000228881836,-5129.2999267578125,-13857.80029296875,2.800000011920929,-1.4000000059604645,0.3999999910593033,-1938.2000732421875,128.0,0.0,,0.009745221067684861,-1.984077594735196,-3.174155399635938e-05,True,191.0,False,6,4,8,,False
86,6061,158,False,True,1,4944.040020995816,-2385.929931640625,1442.3699951171875,197.1999969482422,11988.299560546875,14531.400146484375,6306.199951171875,2814.1000366210938,-4654.700012207031,-2532.5999450683594,1.0,0.5629496165448008,-1.6156698034957637,-1.4333188992403714,2535473491471165,HarvM77,8.0,-2509.3701171875,1356.3199462890625,87.62999725341797,9990.700073242188,18960.0,1871.300048828125,652.3000335693359,5458.699951171875,-162.00000762939453,1.0,0.0,-0.05440654185811808,1.7417801170484624,0.7459867387772033,True,6,9,21.0,False,14,,2533274960909038,Maxwell6873,9.0,-1805.1199951171875,1429.5400390625,17.010000228881836,-15254.3994140625,2752.5,2.7000001072883606,0.9000000357627869,-1.7000000178813934,-1110.8999633789062,0.0,0.0,,-0.009839523635259943,0.17603148235993565,-0.00025629486757178715,True,133.0,False,8,4,6,,enpitsu,76561198039309853,27.0,-1111.02001953125,2069.889892578125,85.91000366210938,1407.4000549316406,15219.200439453125,3066.9000244140625,-4076.199951171875,3509.89990234375,-1146.3999938964844,255.0,0.0,False,-0.33883784072087336,1.4997518207047538,0.2294211540017231,True,0.0,False,8,False,7,,games5425898691,bf81d8692db,19.0,-2979.3701171875,618.6799926757812,80.51000213623047,5902.0001220703125,22120.6005859375,2150.7000732421875,-5306.099853515625,1447.1000671386719,-4.000000059604645,255.0,128.0,,-0.5354798064488917,1.8375254028778463,-0.0002516364815350477,True,84.0,False,4,15,18,,False
87,6115,160,False,False,0,9333.357598207074,104.8499984741211,-4139.5400390625,215.1999969482422,-9829.299926757812,6220.4998779296875,6643.4002685546875,4352.60009765625,2304.499969482422,-1069.5999908447266,0.0,-0.6916445952745032,2.7243965539393447,-2.6672860897685617,76561198039309853,enpitsu,27.0,94.55000305175781,-4257.72021484375,95.0199966430664,-17438.800048828125,655.1999664306641,1810.5999755859375,-2165.7000732421875,-5051.7999267578125,195.10000228881836,255.0,128.0,0.3348655531626391,2.9267517456716363,0.0561808944528332,True,False,9,11.0,False,10,,bf81d8692db,games5425898691,19.0,1214.6199951171875,-4541.85986328125,16.989999771118164,-17254.100341796875,-14983.499755859375,5.099999904632568,1.0000000149011612,0.7999999821186066,-341.8000030517578,255.0,79.0,,0.009592115118217438,-2.44652178295969,8.35573576406548e-05,True,27.0,False,18,16,4,,HarvM77,2535473491471165,9.0,-89.12999725341797,-4510.759765625,51.619998931884766,-15741.500244140625,-15622.39990234375,3242.39990234375,-9.399999976158142,-12.5,2529.4000244140625,239.0,255.0,,0.01676030149855298,-2.1396959463406278,0.0005844696283704039,False,31.0,False,16,6,10,,Maxwell6873,2533274960909038,8.0,997.4400024414062,-2618.580078125,17.010000228881836,-13849.49951171875,-1918.699951171875,2.5999999046325684,0.5999999865889549,-0.09999999776482582,0.0,255.0,128.0,,0.009551995518704016,-3.0039197127937323,4.7504981837229416e-05,True,133.0,False,6,4,8,,False
88,6161,162,False,False,1,2076.151852749175,1519.6800537109375,3159.739990234375,429.57000732421875,20912.39990234375,2429.600067138672,3044.8001098632812,-537.5,467.5,-5957.5,1.0,0.5218404403721826,1.9294919714697765,0.9139788643262523,2533274960909038,Maxwell6873,8.0,1344.9200439453125,3096.280029296875,325.6600036621094,13116.700439453125,3509.1000366210938,1202.3999786376953,-18.600000143051147,97.20000267028809,553.8999938964844,254.0,128.0,0.0974527478772081,2.8443867084829377,0.0028810759549904555,True,8,4,164.0,False,10,,2535473491471165,HarvM77,9.0,108.4000015258789,5955.56982421875,156.00999450683594,-10813.900146484375,-2509.199981689453,-4776.700134277344,-2440.5999755859375,-1896.0000610351562,912.3999786376953,255.0,255.0,,-0.4564885243194423,-0.2526209156611425,-1.0652190453544685,True,31.0,False,16,10,6,,enpitsu,76561198039309853,27.0,2849.159912109375,4030.6201171875,17.059999465942383,16884.100341796875,1805.8000183105469,2.0000000298023224,5.400000214576721,0.7999999821186066,405.49999237060547,255.0,255.0,False,-0.01676439068740822,3.0232496838688405,-9.313687467203323e-05,True,41.0,False,10,False,10,,games5425898691,bf81d8692db,20.0,1350.18994140625,3340.22998046875,160.36000061035156,9436.099853515625,-20811.79931640625,2316.999969482422,-2584.8001098632812,-153.99999618530273,1430.0999450683594,255.0,198.0,,0.7793597953977489,-2.207628967269042,-0.1470143038078965,True,0.0,False,4,16,20,,
89,6208,164,False,False,1,2949.6575182321235,3406.75,3591.89990234375,143.69000244140625,-3201.6000366210938,-6801.400146484375,5637.39990234375,-232.60000228881836,-5413.499755859375,-2576.6000366210938,1.0,0.8927578708861353,-0.17556047781683998,2.512868201940356,2533274960909038,Maxwell6873,8.0,3373.199951171875,3651.489990234375,16.299999237060547,6016.199951171875,1797.5,-796.1000061035156,2343.300018310547,387.20001220703125,-2384.2999267578125,128.0,58.0,-0.008696002097703897,2.934660701396478,0.019837923205908374,True,8,4,164.0,False,10,,2535473491471165,HarvM77,9.0,-34.040000915527344,3320.530029296875,94.26000213623047,513.1999969482422,-19634.49951171875,-498.49998474121094,3628.800048828125,-2416.1000061035156,-625.0,254.0,128.0,,0.6575208963250083,-2.2107630159674616,-1.1162188986301278,True,0.0,False,18,12,6,,enpitsu,76561198039309853,27.0,2632.2900390625,4721.39990234375,16.780000686645508,-7040.5999755859375,-11015.0,73.69999885559082,124.49999809265137,-16.90000057220459,2213.000030517578,0.0,255.0,False,-0.010643490775241439,-1.0558025948464262,0.0033273243777941276,True,247.0,False,10,False,10,,games5425898691,bf81d8692db,20.0,3668.9599609375,560.5599975585938,16.790000915527344,4305.799865722656,-16884.69970703125,50.0,0.5000000074505806,8.899999856948853,-1669.1999816894531,128.0,0.0,,-0.009474236754533714,-1.7816247925078443,0.0002966126106013168,False,0.0,False,4,18,20,,
90,6246,165,False,False,0,8065.294452199878,-2974.010009765625,-2653.0,292.92999267578125,-6254.0997314453125,26718.5009765625,4167.200012207031,3634.7000122070312,4462.5,-1695.2999877929688,0.0,0.851775872266602,-1.0204554794172622,1.938957981896498,76561198039309853,enpitsu,27.0,-2885.010009765625,-2858.889892578125,207.11000061035156,-5665.0,22154.7998046875,2460.2999877929688,-2525.800018310547,-662.9000091552734,4.4999998807907104,255.0,128.0,-0.16532247832173624,1.827056743076315,-0.0009009522675206949,True,False,11,159.0,False,12,,bf81d8692db,games5425898691,20.0,-1997.9599609375,111.0199966430664,17.010000228881836,16805.699462890625,-11628.1005859375,2.5,-0.5000000074505806,0.5000000074505806,-39.100000858306885,255.0,128.0,,0.009587767075562706,-0.6103827040693013,7.346966353234936e-05,True,183.0,False,20,18,4,,HarvM77,2535473491471165,9.0,-1.8700000047683716,-622.9299926757812,17.059999465942383,61.39999866485596,19733.699951171875,2.0000000298023224,0.0,0.0,-30.0,254.0,128.0,,0.01677735572166288,1.564817658753782,-4.435400374660507e-06,True,31.0,False,18,6,12,,Maxwell6873,2533274960909038,8.0,-3247.25,-2646.389892578125,17.010000228881836,11740.2001953125,9687.5,2.7000001072883606,1.7000000178813934,1.0000000149011612,1233.3999633789062,255.0,255.0,,0.009609208536297393,0.6921458320893643,0.00021328848384252617,True,116.0,False,8,4,10,,False
91,6343,169,False,False,0,2211.811799605615,-3087.25,4839.10986328125,443.5199890136719,8572.999877929688,7371.7999267578125,4565.4998779296875,-4471.000061035156,86.19999885559082,4000.2999877929688,0.0,-0.9190044352936428,-2.01977539323502,-2.463918218592302,76561198039309853,enpitsu,27.0,-3171.909912109375,4783.259765625,185.58999633789062,12938.299560546875,16182.60009765625,1933.3999633789062,1185.0,1842.8999328613281,-5044.700012207031,128.0,0.0,0.09220047478423887,0.9765019144431513,2.822185973621501,True,False,13,0.0,False,14,,bf81d8692db,games5425898691,19.0,-1956.1300048828125,1381.449951171875,17.010000228881836,9951.099853515625,14131.8994140625,2.7000001072883606,0.0,-0.09999999776482582,-91.09999656677246,255.0,127.0,,0.009595018479707066,0.9477782470322442,5.242864209902023e-05,True,165.0,False,20,18,4,,HarvM77,2535473491471165,9.0,-24.1200008392334,4631.509765625,17.059999465942383,-974.5999908447266,162.09999084472656,2.0000000298023224,-1.0000000149011612,-1.4000000059604645,27.5,241.0,128.0,False,0.01646419201394297,2.9648322968492145,-6.699928737948105e-05,True,122.0,False,18,6,12,,Maxwell6873,2533274960909038,8.0,-3367.409912109375,4267.02978515625,16.90999984741211,15874.89990234375,11391.8994140625,-28.09999942779541,-62.69999980926514,-88.00000190734863,503.49998474121094,254.0,255.0,,0.00868605529312948,0.579095491502005,-0.0009079478223550976,True,47.0,False,8,4,10,,False
92,6352,169,False,False,0,1910.59495159053,-2800.989990234375,4993.759765625,550.4299926757812,9629.69970703125,2850.4000854492188,2477.100067138672,-3124.5001220703125,0.7999999821186066,5122.19970703125,0.0,-1.1061726787506219,2.0629213578762187,1.2529009378453577,76561198039309853,enpitsu,27.0,-2759.419921875,5042.259765625,249.44000244140625,16704.3994140625,4204.700012207031,1865.8999633789062,2053.300018310547,1674.1999816894531,-4479.700012207031,,0.0,0.3713201805037466,0.19233205172675102,-2.373787950588981,True,False,14,,False,14,,bf81d8692db,games5425898691,19.0,-1708.8900146484375,1717.9599609375,17.010000228881836,10370.30029296875,13820.400390625,2.7000001072883606,0.0,0.29999999329447746,-11.100000143051147,255.0,,,0.009575741659043301,0.9256494483313453,-1.5117868595311143e-05,True,165.0,False,20,18,4,,HarvM77,2535473491471165,9.0,-86.80999755859375,4642.60986328125,17.059999465942383,-4054.2001342773438,719.3000030517578,2.0000000298023224,-0.5000000074505806,-0.3999999910593033,0.0,254.0,,,0.01654135752112096,2.9659481275589696,-4.294127973562388e-05,True,122.0,False,18,6,12,,Maxwell6873,2533274960909038,8.0,-2955.580078125,4668.4501953125,17.0,10103.599853515625,16035.0,4.000000059604645,-0.7999999821186066,-0.9000000357627869,1621.9000244140625,255.0,201.0,,0.009577676989228874,1.0792922017094329,-4.256541610924808e-05,True,47.0,False,8,4,10,,
93,6370,170,False,False,1,10247.94716541192,2193.159912109375,-5025.52001953125,581.1199951171875,-13867.60009765625,4845.199890136719,4911.400146484375,-1186.1000061035156,4684.599914550781,2988.699951171875,1.0,1.0263764618999531,1.895617639997503,2.997210138384634,2533274960909038,Maxwell6873,8.0,2285.06005859375,-5103.06005859375,433.0799865722656,-14798.299560546875,17.100000381469727,4567.099914550781,-2.5999999046325684,-813.0999755859375,18.200000524520874,255.0,128.0,0.2622947737963864,-0.00892809272117123,1.5682777442178228,True,8,4,18.766683683600476,True,10,,2535473491471165,HarvM77,9.0,260.17999267578125,-4680.10986328125,17.059999465942383,3026.7001342773438,-763.3000183105469,1.8000000715255737,-0.0,1.0000000149011612,0.0,158.0,128.0,,-0.01662108786135464,-2.8944938398185864,1.806381916674018e-05,True,122.0,False,18,12,6,,enpitsu,76561198039309853,27.0,1603.0799560546875,-5070.35986328125,207.24000549316406,-15832.19970703125,1026.9999694824219,-2900.0,3879.5999145507812,2266.199951171875,1768.5000610351562,255.0,0.0,,-0.22905981630622396,0.13550832778503277,-1.8701690303540994,True,,False,14,False,14,,games5425898691,bf81d8692db,19.0,1193.219970703125,-2607.14990234375,17.010000228881836,-1647.2000122070312,-7424.1998291015625,2.7000001072883606,-1.0999999940395355,0.29999999329447746,182.39999771118164,128.0,128.0,,-0.009721628055706652,-1.3686576837072153,-9.636584204290822e-05,True,165.0,False,4,18,20,,
