,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
74,4777,158.0,False,False,1,6656.6205368259925,3262.389892578125,-1081.800048828125,173.2899932861328,-9729.89990234375,20390.999755859375,-14479.599609375,-5749.000244140625,-906.6000366210938,1458.0000305175781,1.0,-0.2536320057153356,-1.324557375072474,-1.2683636093228818,bc023f3e8cb,Advenger31,7.0,3336.8701171875,-1198.719970703125,297.19000244140625,-2128.0999755859375,19871.199951171875,848.3000183105469,-3588.2000732421875,-3956.7001342773438,1310.8999633789062,255.0,216.0,False,-1.066021766349552,1.6817073538402645,-1.1129589722935,True,175.87655935748933,True,False,22,17,,76561197971038608,Bibz,7.0,4078.97998046875,-529.8300170898438,1136.699951171875,-2.0000000298023224,-12127.099609375,-1160.0,113.10000419616699,0.29999999329447746,0.3999999910593033,255.0,128.0,,-0.08423032556277786,-1.5803552648310637,1.57170250737936,True,70.0,False,False,16,16,,enpitsu,76561198039309853,25,4076.669921875,513.219970703125,238.82000732421875,-4.399999976158142,-7107.0001220703125,-387.09999084472656,2442.7999877929688,-27.799999713897705,-147.5,255.0,0.0,False,-0.007845516866856953,-1.5867516335812506,1.5003048597155129,True,12,10,141.0,False,False,,games5425898691,bf81d8692db,19.0,3195.919921875,3961.199951171875,16.989999771118164,-2834.2999267578125,22806.10107421875,4.600000083446503,-0.19999999552965164,2.800000011920929,883.4999847412109,255.0,246.0,-0.009597415505832355,1.4387273212935592,9.181192525211218e-05,True,20,14,False,0.0,False,40.0,
75,4843,160.0,False,False,0,7841.332309224722,-1585.1500244140625,-2670.989990234375,380.7699890136719,-9541.400146484375,2543.9999389648438,19463.00048828125,5501.199951171875,2189.7000122070312,970.1999664306641,0.0,-1.016609023541215,-0.023934169699187685,1.021747373524417,bf81d8692db,games5425898691,19.0,-1525.6500244140625,-2757.449951171875,207.75999450683594,-7731.099853515625,21456.79931640625,2971.7999267578125,-408.10001373291016,-1706.300048828125,-462.79998779296875,255.0,187.0,,-1.0147958095647915,2.166309633133346,-0.32323858006380685,True,174.2146838224062,True,False,22,15,,76561198039309853,enpitsu,25.0,-1811.2900390625,-2470.179931640625,17.030000686645508,9683.599853515625,-20861.99951171875,0.7999999821186066,0.0,-0.5000000074505806,107.29999542236328,255.0,128.0,,0.016787754249623685,-1.125847025312558,-7.431124460500643e-05,True,133.0,False,False,10,12,,Advenger31,bc023f3e8cb,7,-1422.969970703125,-2998.3798828125,153.24000549316406,22899.19921875,-1185.8999633789062,1793.6000061035156,-4466.499938964844,3153.900146484375,594.0000152587891,255.0,237.0,,0.3114566785660984,-0.25103038923075327,-0.606013964130963,,24,19,55.52150516356192,True,False,,Bibz,76561197971038608,7.0,-2379.429931640625,690.0399780273438,17.010000228881836,13406.099853515625,3883.5000610351562,2.3000000417232513,1.1999999731779099,0.3999999910593033,-2064.4000244140625,255.0,0.0,0.009559325962818693,0.23343125091054295,-0.00013392349790461542,True,16,16,False,70.0,False,,
76,4962,164.0,False,False,1,4531.430858907911,3866.75,1718.22998046875,861.9099731445312,-15672.19970703125,20373.399658203125,3894.5999145507812,1183.499984741211,71.5999984741211,5881.5997314453125,1.0,-1.1069316315606244,-0.18593918367264697,1.1486455232539505,76561197971038608,Bibz,7.0,3991.909912109375,1488.3900146484375,770.5999755859375,-9286.500244140625,18533.1005859375,4201.9000244140625,-1977.4000549316406,-1610.2000427246094,-4739.5001220703125,255.0,255.0,,0.23452847954258274,1.7625767115810318,-1.5524598417268105,True,0.0,False,False,18,17,,bc023f3e8cb,Advenger31,7.0,-1792.1700439453125,64.38999938964844,16.989999771118164,17604.200439453125,12884.599609375,3.799999952316284,-1.899999976158142,-1.4000000059604645,402.40001678466797,255.0,128.0,False,-0.009601741154344657,2.482760800857546,-1.8524190318149347e-05,True,178.0,False,False,20,24,,enpitsu,76561198039309853,25,-317.3699951171875,5092.47021484375,17.049999237060547,9852.100219726562,-3557.5,2.7000001072883606,-0.19999999552965164,0.5000000074505806,0.7999999821186066,255.0,128.0,False,-0.01665088378314367,-2.7952039732017644,3.89698488790184e-05,True,12,10,133.0,False,False,,games5425898691,bf81d8692db,19.0,-208.9199981689453,929.4299926757812,38.529998779296875,-9628.099975585938,20755.400390625,-2346.7999267578125,-1781.199951171875,-599.3999862670898,-9.900000095367432,255.0,58.0,0.3125043654797531,1.217839318100723,-0.03903766422526507,True,24,18,False,129.0,False,,
77,5037,167.0,False,True,1,1293.4201681183968,450.1300048828125,3925.860107421875,274.05999755859375,-6969.0997314453125,18696.800537109375,7150.4998779296875,5419.000244140625,-1749.9000549316406,1890.0,1.0,-0.2209377424532683,-3.02349409505114,0.5000046743857379,bc023f3e8cb,Advenger31,7.0,452.55999755859375,3672.820068359375,221.3800048828125,1551.6000366210938,22795.2001953125,1686.6000366210938,-5100.199890136719,-1807.7000427246094,-984.8000335693359,128.0,255.0,False,-0.07296010380116139,2.360982014207121,-0.6031694652985752,True,126.0,False,False,26,21,,76561197971038608,Bibz,7.0,2220.179931640625,4884.89990234375,16.25,-468.6000061035156,-6951.300048828125,117.5,154.0999984741211,-52.199997901916504,-2083.0999755859375,255.0,0.0,,-5.956096969573423e-05,-1.529115223501633,-0.003000245920994581,True,0.0,False,False,18,18,,enpitsu,76561198039309853,25,1076.6800537109375,3776.7900390625,38.0,6495.10009765625,-20388.1005859375,461.50001525878906,-1396.6000366210938,-404.50000762939453,367.40001678466797,255.0,0.0,False,0.4033799917836093,-1.7925657623578908,0.29286807421119954,True,12,10,133.0,False,False,,games5425898691,bf81d8692db,19.0,1093.199951171875,4009.860107421875,100.61000061035156,11436.300048828125,-13339.300537109375,-155.2999973297119,4228.500061035156,-3515.4998779296875,102.5,255.0,8.0,-0.08617592445736687,-2.559836423927554,2.6387178310462533,True,26,19,False,129.0,False,,
78,5147,171.0,False,False,0,9959.340000644353,858.1099853515625,-4663.64990234375,220.3699951171875,25481.8994140625,5098.2000732421875,5405.7000732421875,-430.0,-1469.2999267578125,164.50000762939453,0.0,-0.06471829687866502,1.2277752802975594,2.9289401196434084,bf81d8692db,games5425898691,19.0,609.5,-4706.81982421875,132.61000061035156,22169.599609375,5856.6998291015625,1790.3999328613281,603.8000106811523,-1357.5999450683594,-27.000000476837158,255.0,120.0,,-0.6489605839344058,0.4120761149509699,-0.014309245912824583,True,153.52632252375287,True,False,28,20,,76561198039309853,enpitsu,25.0,639.8099975585938,-5278.47021484375,19.219999313354492,2541.9000244140625,6624.1998291015625,2959.1000366210938,12.999999523162842,26.30000114440918,1775.8999633789062,0.0,128.0,False,0.01261141942032754,1.2683831697455854,0.0017288054293106423,True,45.21924297783965,True,False,10,14,,Advenger31,bc023f3e8cb,7,63.02000045776367,-3932.7099609375,17.010000228881836,12675.400390625,1314.1999816894531,2.199999988079071,-4.600000083446503,-0.29999999329447746,1777.4000549316406,255.0,148.0,,0.009555505512110955,0.14476929115906675,0.0001790306291482134,True,28,22,126.0,False,False,,Bibz,76561197971038608,7.0,,,,,,,,,,,,,,,True,,,,,,,
79,5210,173.0,False,False,0,8866.022573375201,3772.18994140625,-2397.530029296875,203.63999938964844,-11785.799560546875,19706.300048828125,6015.10009765625,1250.0,5490.4998779296875,2071.4999389648438,0.0,0.5010715774510176,2.3791700140748726,3.002621827308053,bf81d8692db,games5425898691,19.0,3903.199951171875,-2563.239990234375,85.44999694824219,-10818.1005859375,20139.3994140625,1705.0,-2483.699951171875,-3923.5000610351562,1640.0999450683594,255.0,236.0,,0.23950807001540597,1.8480795458761918,-0.572788290517868,True,217.0,False,False,30,21,,76561198039309853,enpitsu,25.0,2115.02001953125,-2994.1298828125,17.059999465942383,-6122.1002197265625,10640.30029296875,1.8000000715255737,2.800000011920929,-4.4999998807907104,2034.7000122070312,255.0,128.0,False,0.016717470862379583,2.16145941994793,-3.3919471028221844e-05,True,40.0,False,False,12,14,,Advenger31,bc023f3e8cb,7,2538.610107421875,-1762.5699462890625,17.010000228881836,13427.2998046875,8761.799926757812,2.3000000417232513,0.09999999776482582,0.19999999552965164,-2020.2000427246094,202.0,0.0,,0.009582537664455337,0.5097995582926439,-3.970340509417954e-05,True,28,22,90.0,False,False,,Bibz,76561197971038608,7.0,-2282.949951171875,4485.72021484375,17.010000228881836,2006.199951171875,-4909.5001220703125,2.3999999463558197,0.0,0.7999999821186066,2166.4999389648438,255.0,255.0,0.009484287021264918,-1.2259320900400617,0.00010294614451777772,True,False,False,False,85.0,False,,
80,5298,177.0,False,True,0,2329.089665984288,471.5899963378906,3254.699951171875,125.94999694824219,-10279.300537109375,23004.19921875,395.9000015258789,-1813.699951171875,3285.8999633789062,-1354.1999816894531,0.0,1.3245438029139416,-2.0812517349446367,-1.6134100022823734,bf81d8692db,games5425898691,19.0,523.7000122070312,3068.8798828125,16.989999771118164,-13472.2998046875,18641.199951171875,2.3000000417232513,1.0000000149011612,-1.4000000059604645,1273.7999725341797,255.0,166.0,,0.009599073750774853,2.234446917308095,0.00012807838146034533,True,59.51763424052992,True,False,30,22,,76561198039309853,enpitsu,25.0,-313.5899963378906,2596.800048828125,17.049999237060547,-13749.69970703125,17618.699951171875,2.5999999046325684,0.09999999776482582,0.0,-6.000000238418579,255.0,128.0,False,0.016785557288286432,2.2328143931024202,8.19742196979589e-06,True,59.0,False,False,14,16,,Advenger31,bc023f3e8cb,7,3508.179931640625,-615.6900024414062,17.010000228881836,-6518.4002685546875,5337.8997802734375,2.5999999046325684,-0.7000000029802322,0.29999999329447746,-2633.699951171875,255.0,0.0,False,0.009518291109270655,2.3938779793257097,-7.840276782387678e-06,True,30,22,6.0,False,False,,Bibz,76561197971038608,7.0,-964.719970703125,4650.68017578125,17.010000228881836,20767.5,-5322.2998046875,0.0,1.2999999523162842,-0.19999999552965164,-1838.9999389648438,255.0,0.0,0.009593958355711993,-0.3069808964342277,-0.00012496647683414764,True,False,False,False,148.46051583238827,True,,False
81,5311,177.0,False,False,1,9439.167823944914,-183.3000030517578,-4237.259765625,102.01000213623047,-26940.10009765625,1126.2999725341797,2553.5000610351562,-407.40001678466797,-5734.69970703125,1716.4999389648438,1.0,0.5761377627768286,2.7716238278680043,-1.792692470818992,76561197971038608,Bibz,7.0,44.02000045776367,-4298.56005859375,139.8800048828125,-17999.89990234375,1991.6999816894531,3785.4998779296875,3182.2000122070312,-4124.100036621094,1764.7999572753906,255.0,255.0,False,-0.340785856542979,0.408346308994233,-0.5389042793413581,True,170.0,False,False,4,3,34.0,bc023f3e8cb,Advenger31,7.0,-3414.14990234375,146.80999755859375,17.010000228881836,-3165.0,-10528.800048828125,2.0999999344348907,-0.19999999552965164,-0.19999999552965164,-549.0999984741211,255.0,128.0,False,-0.009553025345442254,-1.2283228148813912,0.0002604320746594987,True,0.0,False,False,22,30,,enpitsu,76561198039309853,25,965.8200073242188,-3434.110107421875,17.049999237060547,13730.899658203125,-17631.500244140625,2.5999999046325684,-0.09999999776482582,-0.0,0.0,255.0,255.0,False,-0.016785558965144415,-2.232454207838062,5.174022929356226e-06,True,16,14,90.0,False,False,,games5425898691,bf81d8692db,19.0,-34.209999084472656,-4095.340087890625,16.979999542236328,6634.1998291015625,-22022.39990234375,3.400000035762787,-1.0000000149011612,3.8999998569488525,650.9999847412109,255.0,128.0,-0.009587611242075918,-1.887488391069729,0.00014800939121525238,True,30,22,False,18.776163367814977,True,,
82,5386,180.0,False,False,1,9477.583330208154,-3962.35009765625,-2997.6298828125,926.2000122070312,8400.10009765625,21725.50048828125,3511.7999267578125,140.10000228881836,-2092.2999572753906,-3806.0000610351562,1.0,-1.186232834822338,-0.9662562201601899,2.444235131388713,76561197971038608,Bibz,8.0,-4079.85009765625,-3176.68994140625,880.75,-147.39999771118164,18622.39990234375,3527.5,-747.6999664306641,-287.5,-723.8999938964844,255.0,128.0,,0.15022916145532497,1.58085258025914,1.561944288549081,True,208.0,False,False,4,4,,bc023f3e8cb,Advenger31,7.0,-839.1300048828125,-4216.080078125,17.010000228881836,11445.6005859375,-18376.99951171875,2.3999999463558197,-0.29999999329447746,0.3999999910593033,2411.699981689453,255.0,255.0,True,-0.009588262614778657,-2.2356597330957104,0.00023512164809788913,True,195.0,False,False,24,32,,enpitsu,76561198039309853,25,3854.090087890625,-1418.5899658203125,19.270000457763672,-713.1999969482422,22975.70068359375,-26.90000057220459,-54.49999809265137,31.700000762939453,800.5000305175781,255.0,128.0,,-0.01894097441463791,1.5427733546073896,-0.07229375999719564,True,16,14,0.0,False,False,,games5425898691,bf81d8692db,19.0,891.4099731445312,-4744.1298828125,16.739999771118164,3124.8001098632812,10560.2001953125,47.10000038146973,-19.40000057220459,-103.80000114440918,-2291.7999267578125,255.0,0.0,-0.010005920716583551,1.8952580414166247,0.006294412485574548,False,30,22,False,,False,,
83,5483,183.0,False,True,1,2836.789474530432,-1466.52001953125,3569.68994140625,407.760009765625,13258.1005859375,17741.199951171875,6842.1002197265625,-3022.0001220703125,-4215.400085449219,-1377.2000122070312,1.0,0.41207813077491695,-1.30200701232206,0.13287106809286495,76561197971038608,Bibz,7.0,-1573.739990234375,3447.070068359375,213.41000366210938,13910.799560546875,17402.60009765625,1572.2999572753906,973.7999725341797,4263.800048828125,3334.8001098632812,128.0,0.0,,0.6840830040123529,1.8163294296269055,0.6975944348326725,True,90.0,False,False,8,5,,bc023f3e8cb,Advenger31,7.0,-478.239990234375,-1757.97998046875,17.010000228881836,-1905.3999328613281,16732.5,2.0999999344348907,-0.0,-0.0,-44.40000057220459,255.0,128.0,False,-0.009610595398004027,1.4632152256741595,2.0827361447744943e-05,True,199.0,False,False,26,34,,enpitsu,76561198039309853,25,130.33999633789062,4888.85009765625,17.049999237060547,-9813.800048828125,4755.4998779296875,2.5,-0.19999999552965164,0.5000000074505806,1.2999999523162842,128.0,255.0,,-0.01688945116180552,0.4510219045485953,-3.890327880531036e-05,True,16,14,255.0,False,False,,games5425898691,bf81d8692db,19.0,3561.360107421875,330.6600036621094,105.93000030517578,536.5000152587891,22686.4990234375,-284.89999771118164,-5051.000061035156,-795.6999969482422,69.49999809265137,255.0,128.0,1.358433193643595,1.477819450713387,0.06475272056584262,False,34,26,False,22.0,False,,
84,5554,186.0,False,False,1,1882.1375888610057,1124.7099609375,3271.81005859375,109.27999877929688,5388.4002685546875,-6750.999755859375,5358.599853515625,4069.89990234375,3248.3999633789062,2980.4000854492188,1.0,0.0590347729846148,0.6352700335812044,-2.001549409782815,bc023f3e8cb,Advenger31,7.0,1146.719970703125,3061.43994140625,127.66999816894531,3578.599853515625,22675.400390625,1366.199951171875,-1441.300048828125,-1621.9000244140625,24.600000381469727,128.0,255.0,False,-0.030156165476449046,2.3480624681751068,-0.024880944893449494,True,143.0,False,False,36,27,,76561197971038608,Bibz,7.0,-555.52001953125,5493.64990234375,22.510000228881836,489.7999954223633,-11400.2001953125,-442.40001678466797,10.299999713897705,-72.8000020980835,2366.300048828125,255.0,255.0,,-0.04821188689316508,-1.672791933122628,0.0050365699697550725,True,90.0,False,False,6,8,,enpitsu,76561198039309853,25,57.540000915527344,5878.58984375,72.20999908447266,1513.8999938964844,-2915.10009765625,-1775.2000427246094,-1451.7999267578125,-910.0,1433.6000061035156,255.0,128.0,,-0.5266755659699479,-1.9094158015275111,0.17877374816600441,True,16,14,255.0,False,False,,games5425898691,bf81d8692db,19.0,1766.239990234375,5077.22021484375,84.18000030517578,-19492.099609375,-1746.300048828125,-2882.60009765625,-2142.5,-1491.300048828125,756.3999938964844,255.0,238.0,-0.19111601129841754,-0.12398215549511286,-1.0509382766892563,True,34,26,False,255.0,False,,
85,5570,187.0,False,False,0,9774.384510804019,-788.2000122070312,-4633.7900390625,138.91000366210938,-8036.9000244140625,7523.0999755859375,3623.2000732421875,945.4000091552734,-708.7000274658203,5882.5,0.0,-0.1253685646062852,3.141436506494003,-2.533514438298116,bf81d8692db,games5425898691,19.0,-757.010009765625,-4774.39013671875,73.16000366210938,3828.599853515625,6170.2001953125,3389.5001220703125,-434.1999816894531,-3218.3999633789062,625.4000091552734,255.0,222.0,,-0.07435426192100882,0.48896216998342823,-0.05358300677709415,True,255.0,False,False,36,27,,76561198039309853,enpitsu,25.0,-241.97999572753906,-5558.4501953125,86.55999755859375,-4233.0999755859375,8333.200073242188,3838.599853515625,-38.399999141693115,-22.899999618530273,-629.5000076293945,255.0,255.0,,0.05602675594350377,1.962974382892385,0.015606343678903399,True,223.6222623291836,True,False,15,18,,Advenger31,bc023f3e8cb,7,-1423.3299560546875,-4255.740234375,139.47999572753906,-4642.60009765625,-19794.300537109375,-154.49999809265137,4524.89990234375,3118.800048828125,-217.19999313354492,128.0,128.0,False,-0.03949817948346469,-2.5380954360276586,1.8825914666298922,True,36,27,143.0,False,False,,Bibz,76561197971038608,7.0,292.8699951171875,-4817.25,17.010000228881836,-8421.300048828125,9669.600219726562,2.0999999344348907,3.100000023841858,-3.4999999403953552,1045.199966430664,255.0,128.0,0.009559310238035454,2.3537183768908476,-0.00012338828324446192,True,8,6,False,90.0,False,,
86,5614,188.0,False,False,0,8722.121498458933,-1993.949951171875,-3512.739990234375,146.82000732421875,-14627.39990234375,15529.49951171875,3661.199951171875,4648.299865722656,2234.2999267578125,3066.0000610351562,0.0,-0.9134109341772902,-0.9537535251554283,-1.3752571947168042,76561198039309853,enpitsu,25.0,-1912.0999755859375,-3596.9599609375,75.44000244140625,-11407.099609375,17950.799560546875,2031.1000061035156,-4390.899963378906,-3301.4999389648438,-263.1999969482422,255.0,128.0,,0.6461275192012172,2.110178844209126,-0.11082225531278715,True,205.0,False,False,20,17,,bf81d8692db,games5425898691,19.0,48.400001525878906,-4045.1298828125,17.0,531.8999862670898,9447.100219726562,3.6000001430511475,-0.29999999329447746,0.7999999821186066,2454.199981689453,255.0,255.0,,0.00950617612475627,1.5605754817037043,-4.0951782298593805e-05,True,255.0,False,False,28,36,,Advenger31,bc023f3e8cb,7,-2691.969970703125,-4447.7099609375,16.989999771118164,-14846.400146484375,10104.299926757812,2.199999988079071,-0.3999999910593033,0.0,0.0,255.0,128.0,False,0.009563258806092947,2.544013839816971,-1.5867179008633124e-05,True,36,28,55.21246443768987,True,False,,Bibz,76561197971038608,7.0,-1177.31005859375,-3029.280029296875,17.010000228881836,-16583.1005859375,8146.500244140625,2.199999988079071,-0.3999999910593033,0.09999999776482582,-1551.4999389648438,255.0,0.0,0.009595608377681336,2.6587061236260334,-0.0002238407277535502,True,8,6,False,63.0,False,,
87,5728,192.0,False,False,0,5137.810892256745,-3883.1298828125,959.7899780273438,121.8499984741211,5416.5997314453125,19840.6005859375,2004.4999694824219,645.5000305175781,5940.7000732421875,538.8000106811523,0.0,-0.21803974281489216,-2.558808237351901,-2.334295221117486,76561198039309853,enpitsu,25.0,-3922.18994140625,809.260009765625,32.970001220703125,-4484.100036621094,14996.8994140625,1225.8999633789062,-1400.8999633789062,3270.8999633789062,-2767.6998901367188,255.0,0.0,,-0.09156604786602189,1.813718183970739,0.3669152228792389,True,207.99698909123742,True,False,20,18,,bf81d8692db,games5425898691,19.0,-3054.72998046875,699.2100219726562,17.020000457763672,17071.500244140625,12861.99951171875,1.0000000149011612,0.19999999552965164,0.0,-1643.3999633789062,255.0,0.0,,0.009596595598172896,0.60591556662861,-0.00015989361920043602,True,169.0,False,False,28,36,,Advenger31,bc023f3e8cb,7,-1637.4300537109375,3678.050048828125,17.010000228881836,19587.7001953125,7456.400146484375,2.3000000417232513,0.5000000074505806,0.19999999552965164,1601.6000366210938,255.0,255.0,True,0.00957974051494219,0.39087838142467135,0.0002521114609664657,True,38,30,0.0,False,False,,Bibz,76561197971038608,7.0,-2658.429931640625,4622.8798828125,17.010000228881836,18237.900390625,7955.999755859375,2.3000000417232513,-0.19999999552965164,3.100000023841858,-1915.5000305175781,0.0,0.0,0.009692975279758705,0.3311323297923438,-3.763812279555758e-05,True,8,6,False,255.0,False,,
88,5773,194.0,False,True,0,2414.4227985214466,-3003.909912109375,3962.64990234375,100.76000213623047,20230.10009765625,8615.2001953125,4983.0999755859375,-4979.700012207031,-2396.6000366210938,-2336.199951171875,0.0,0.7496498370427347,-0.09553756400158275,0.7823157042792483,76561198039309853,enpitsu,25.0,-3175.25,3984.409912109375,17.030000686645508,17555.400390625,11946.8994140625,1.7000000178813934,-0.09999999776482582,0.0,-2068.800048828125,255.0,0.0,,0.016779708840874208,0.5198208337012551,2.4182883688629582e-05,True,139.0,False,False,20,18,,bf81d8692db,games5425898691,19.0,200.30999755859375,865.760009765625,17.020000457763672,20368.399658203125,542.7000045776367,0.7999999821186066,0.0,0.19999999552965164,37.40000009536743,255.0,128.0,,0.009566620649118339,0.030973143743880452,-2.988453835730067e-05,True,199.0,False,False,28,36,,Advenger31,bc023f3e8cb,7,-656.8900146484375,4704.330078125,17.010000228881836,129.79999542236328,50.300002098083496,2.0999999344348907,-0.9000000357627869,0.09999999776482582,9.100000262260437,0.0,128.0,False,0.009859681422707026,-2.811805647952828,-6.016524403739208e-05,True,38,30,0.0,False,False,,Bibz,76561197971038608,7.0,-2029.2900390625,4656.669921875,27.079999923706055,1086.2999725341797,-2089.199981689453,3079.5001220703125,-0.9000000357627869,-0.5000000074505806,0.0,128.0,128.0,0.009355750526574105,-1.0912743007802916,-6.255457867502377e-06,True,9,6,False,255.0,False,,False
89,5787,195.0,False,False,1,9589.86061529729,1988.300048828125,-4387.4501953125,271.7099914550781,-9871.300048828125,11687.39990234375,7871.500244140625,3575.10009765625,-1128.499984741211,4684.5001220703125,1.0,1.2809886484064006,-2.2131568257226775,2.652313206968455,76561197971038608,Bibz,7.0,1974.6600341796875,-4554.91015625,197.77999877929688,-2085.2999877929688,569.7999954223633,1478.9999389648438,-128.99999618530273,-3952.39990234375,3822.39990234375,255.0,128.0,False,-0.06843819173440943,1.0546929572321593,-0.03450105942804687,True,255.0,False,False,10,6,,bc023f3e8cb,Advenger31,7.0,583.2899780273438,-4734.0400390625,17.010000228881836,1526.1000061035156,-19.600000381469727,2.0000000298023224,-1.0000000149011612,0.3999999910593033,-984.5999908447266,255.0,0.0,False,-0.009456558238128654,2.9497756334864755,-0.00010373365331255762,True,0.0,False,False,30,38,,enpitsu,76561198039309853,25,2241.06005859375,-4188.5498046875,17.06999969482422,-18642.5,4845.400085449219,0.7000000029802322,-0.09999999776482582,0.19999999552965164,-2053.5000610351562,255.0,128.0,,-0.016790101249653508,0.3292373386080212,-2.746485454389652e-05,True,20,18,139.0,False,False,,games5425898691,bf81d8692db,19.0,-1261.8399658203125,-1156.1800537109375,17.020000457763672,-15436.300048828125,-13304.69970703125,-1.5000000596046448,0.5000000074505806,0.19999999552965164,1998.2000732421875,255.0,255.0,-0.009582513744021463,-0.7857243733976964,2.9239772868036136e-05,True,36,28,False,189.68455926833616,True,,
90,5859,197.0,False,False,0,3932.4000266412777,485.55999755859375,1458.280029296875,95.97000122070312,13970.2001953125,-18944.3994140625,7267.7001953125,3047.9000854492188,4952.0001220703125,1049.4999694824219,0.0,-0.485869965507657,2.987578048705631,-1.2684771235455399,bf81d8692db,games5425898691,19.0,417.6499938964844,1669.530029296875,17.0,-498.69998931884766,-17245.10009765625,0.7999999821186066,0.0,0.29999999329447746,-49.000000953674316,255.0,128.0,,0.009600209950681811,-1.6055232947924405,5.457718374360726e-05,True,95.14259807012408,True,False,36,28,,76561198039309853,enpitsu,25.0,1010.5800170898438,1187.52001953125,17.209999084472656,6479.000244140625,-5642.2998046875,-706.2999725341797,101.00000381469727,1463.9999389648438,-4451.7999267578125,128.0,255.0,,0.04173604068382003,2.692724010393666,-0.0036675432814069616,True,170.0,False,False,18,20,,Advenger31,bc023f3e8cb,7,-891.5800170898438,4724.740234375,17.010000228881836,6437.0001220703125,-707.3000335693359,2.0000000298023224,0.5999999865889549,0.0,3.0000001192092896,255.0,128.0,False,0.009478827753054196,-0.1089173460361808,-5.747543998822432e-05,True,40,30,0.0,False,False,,Bibz,76561197971038608,7.0,-680.7000122070312,4038.580078125,17.010000228881836,7451.9000244140625,-14587.60009765625,-0.3999999910593033,-0.5999999865889549,1.5000000596046448,-90.39999961853027,255.0,128.0,0.00959130721146995,-1.1096666790947678,0.00010417181738710858,True,10,6,False,192.36646027975178,True,,False
