,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
63,4740,157.0,False,False,0,4477.3753821295795,140.5,784.25,163.6999969482422,-8725.700073242188,27236.4990234375,11183.299560546875,116.5999984741211,-2878.800048828125,5262.8997802734375,0.0,-1.3028670863618614,2.9314053637771926,-0.20858740026241035,b51c74fbe8b,mGclub,5.0,123.37000274658203,611.0800170898438,97.86000061035156,-7155.8001708984375,21657.80029296875,2954.5999145507812,3092.39990234375,-1235.8000183105469,-2070.7000732421875,255.0,128.0,False,-0.076486281143794,1.797803012732135,-0.0445111655848252,True,34.50786262686535,True,62,10,45,,76561198008256716,RetroKarl,8.0,-552.7100219726562,-1921.260009765625,16.989999771118164,-13580.899658203125,-3660.0,4.600000083446503,-2.3000000417232513,-0.9000000357627869,-75.9000015258789,255.0,126.0,,0.009567983873412386,-2.869887005889769,-0.00016769878577744277,True,24,4,30,152.0,False,,enpitsu,76561198039309853,25,212.89999389648438,923.4199829101562,124.51000213623047,-18523.399658203125,2359.1000366210938,3629.2001342773438,-3125.2999877929688,-3557.7999877929688,-2797.0999145507812,255.0,128.0,,0.3470399527726059,-3.063798296795476,0.22313443271903421,True,16,False,225.0,False,13,,games5425898691,bf81d8692db,19.0,1709.9300537109375,735.969970703125,16.559999465942383,8885.2001953125,8610.499877929688,-271.00000381469727,1280.7000732421875,1020.2999877929688,-272.00000762939453,255.0,128.0,,0.01511797199881045,0.7615410230025615,-0.006540968176534453,True,34,92.0,False,44,False,
64,4742,157.0,False,False,1,6076.934076923129,-72.26000213623047,-859.2999877929688,235.13999938964844,20404.599609375,-5323.2000732421875,18627.39990234375,5505.9002685546875,-1936.0000610351562,1391.3999938964844,1.0,1.2790720716874373,-2.9904239916721704,0.029648530700839188,76561198039309853,enpitsu,25.0,-212.89999389648438,-923.4199829101562,124.51000213623047,18523.399658203125,-2359.1000366210938,3629.2001342773438,3125.2999877929688,3557.7999877929688,-2797.0999145507812,255.0,128.0,,-0.3470399527726059,3.063798296795476,0.22313443271903421,True,248.0,False,16,False,13,,bf81d8692db,games5425898691,19.0,-1785.1500244140625,-808.219970703125,16.729999542236328,-8990.800170898438,-8851.699829101562,52.5,59.699997901916504,65.0,618.8000106811523,255.0,232.0,,-0.009541176298581559,-0.7657395771344961,0.007198478441594537,True,34,False,44,92.0,False,,RetroKarl,76561198008256716,8,666.2999877929688,1950.219970703125,16.989999771118164,13710.50048828125,3097.0999145507812,4.799999892711639,-1.899999976158142,-0.09999999776482582,-1341.4999389648438,255.0,0.0,,-0.00957382230638142,2.920335721523908,-0.00023381423172526335,True,30,4,152.0,False,24,,mGclub,b51c74fbe8b,5.0,-123.37000274658203,-611.0800170898438,97.86000061035156,7155.8001708984375,-21657.80029296875,2954.5999145507812,-3092.39990234375,1235.8000183105469,-2070.7000732421875,255.0,128.0,False,0.076486281143794,-1.797803012732135,-0.0445111655848252,True,45,28.445049603780113,True,62,10,
65,4875,161.0,False,True,0,3310.157765212866,-2132.969970703125,2069.64990234375,533.6300048828125,9947.60009765625,22776.99951171875,-5126.400146484375,-4450.5999755859375,3841.199951171875,-1198.499984741211,0.0,0.4975426647694639,1.4905200354615695,-1.3507834114986863,76561198008256716,RetroKarl,8.0,-2192.2900390625,1848.0,569.6099853515625,8995.499877929688,17340.2001953125,668.8999938964844,-1500.8000183105469,174.3000030517578,-250.20000457763672,255.0,128.0,,0.3256297371612612,1.3987546334727674,-0.5480853638264565,True,88.37880440168485,True,32,6,24,,b51c74fbe8b,mGclub,5.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25,-1469.239990234375,3622.610107421875,17.040000915527344,2560.1998901367188,-5394.0997314453125,3.799999952316284,-1.2999999523162842,-0.7000000029802322,0.0,255.0,128.0,False,0.017270747406049922,-1.1275974912357623,-1.1455449555050188e-05,True,17,False,121.8517505994407,True,14,,games5425898691,bf81d8692db,19.0,131.6999969482422,5323.419921875,17.100000381469727,-1647.4000549316406,-818.0000305175781,-6.9999998807907104,-25.69999933242798,4.699999988079071,1133.1999969482422,255.0,255.0,,0.010928760873407245,-2.8691684532509925,-0.0023845910056594258,True,34,153.0,False,44,False,
66,4912,163.0,False,False,1,9846.179808750245,958.72998046875,-4705.97998046875,320.0299987792969,11759.000244140625,6935.9002685546875,6799.7998046875,5010.799865722656,-2441.699981689453,-2220.0,1.0,-0.3758663777259063,2.975874538503643,1.009690523560862,bf81d8692db,games5425898691,19.0,812.4299926757812,-4837.93994140625,204.94000244140625,11157.60009765625,5534.1998291015625,3758.5000610351562,575.6999969482422,-1448.800048828125,571.3999938964844,255.0,128.0,,0.7816777167814316,2.3905812547701606,-0.13552797798264965,True,121.6956988867893,True,46,False,34,,76561198039309853,enpitsu,25.0,1598.300048828125,-2426.510009765625,124.08000183105469,2479.600067138672,9968.800048828125,-2156.199951171875,-406.3999938964844,1139.800033569336,-117.60000228881836,,128.0,,-0.09725300078494083,1.2273271889895379,-0.6056326005700843,True,16,False,18,102.0,False,,RetroKarl,76561198008256716,8,918.1900024414062,-4364.60009765625,73.1500015258789,-9578.099975585938,-19499.599609375,-7551.400146484375,-644.3000030517578,-179.50000762939453,-861.8000030517578,255.0,127.0,,0.5316230456303778,-0.9804663594241326,-0.31747272191413556,True,32,6,38.0,False,24,,mGclub,b51c74fbe8b,5.0,2790.2099609375,4383.240234375,17.010000228881836,4730.0,-5344.1998291015625,2.0999999344348907,-1.0000000149011612,1.1999999731779099,583.4999847412109,255.0,128.0,,-0.009505289837155024,-2.3345866075961514,-0.00022764850883902468,True,False,85.0,False,False,False,
67,5015,167.0,False,False,1,8298.51841364748,3652.219970703125,-2687.429931640625,298.4200134277344,-3324.8001098632812,21205.30029296875,4253.500061035156,-243.70000839233398,1228.3999633789062,-355.40000915527344,1.0,-0.2188937394050763,-2.787370224489151,1.1277978806211213,bf81d8692db,games5425898691,19.0,3661.5,-2849.280029296875,171.58999633789062,2692.3001098632812,16768.399658203125,2416.699981689453,-151.40000343322754,107.5,-60.0,255.0,177.0,,0.5183070428950922,1.9965852700544815,0.06812579313987628,True,90.0,False,48,False,34,,76561198039309853,enpitsu,25.0,3490.7900390625,1767.1199951171875,16.979999542236328,-16786.400146484375,714.5999908447266,22.5,37.99999952316284,-51.500000953674316,1981.7999267578125,255.0,128.0,False,-0.014348294535809707,-0.0165195208529303,0.0022603808652655122,True,16,False,18,214.27814193951193,True,,RetroKarl,76561198008256716,8,-4029.81005859375,-1186.449951171875,113.47000122070312,-2296.0000610351562,19976.099853515625,2934.8001098632812,63.400001525878906,1950.8999633789062,-365.60001373291016,255.0,120.0,,0.16335913778002303,1.4456966542037837,0.909270104275354,True,32,6,255.0,False,24,,mGclub,b51c74fbe8b,5.0,3933.659912109375,-2424.820068359375,34.20000076293945,-11885.10009765625,-17385.2001953125,-5840.5999755859375,-102.10000038146973,5241.500244140625,-1663.0999755859375,255.0,1.0,True,-0.2549139397138539,-0.8783045173391616,0.3187667700522402,True,False,118.0,False,False,False,
68,5106,170.0,False,True,1,2609.286129459895,2735.31005859375,3289.239990234375,142.16000366210938,-14878.299560546875,8884.500122070312,6487.39990234375,-2283.8999938964844,4890.799865722656,2619.7000122070312,1.0,0.19091929884047099,0.5509085751202804,2.337061189872822,bf81d8692db,games5425898691,19.0,2904.31005859375,3286.89990234375,17.010000228881836,-16627.5,13919.300537109375,2.5,0.5000000074505806,-0.19999999552965164,2856.199951171875,128.0,255.0,True,-0.00959729741133379,0.4889875009349429,0.0001577420297002432,True,31.0,False,48,False,34,,76561198039309853,enpitsu,25.0,3062.699951171875,2828.169921875,25.940000534057617,1802.5,12672.80029296875,-2897.39990234375,5192.60009765625,1777.4000549316406,-355.99998474121094,255.0,255.0,False,-0.21156625681014954,1.781706061838536,0.008136345906902183,True,16,False,20,178.0,False,,RetroKarl,76561198008256716,8,-442.8599853515625,4771.06982421875,17.0,18777.900390625,6922.19970703125,3.4999999403953552,0.29999999329447746,-0.0,-1972.2000122070312,128.0,0.0,,-0.00963898636947894,2.8648323916987906,-2.4744581799556186e-05,True,32,6,182.0,False,24,,mGclub,b51c74fbe8b,5.0,621.2000122070312,1162.2099609375,16.969999313354492,-15348.699951171875,16348.900146484375,13.09999942779541,-0.9000000357627869,0.9000000357627869,25.799999237060547,255.0,128.0,False,-0.009591243522571647,0.8135682460420799,-8.473785755018846e-05,True,4,62.0,False,4,False,
69,5141,171.0,False,False,0,9563.11233351209,-830.8099975585938,-4422.89013671875,429.239990234375,7745.4998779296875,1939.4000244140625,15082.900390625,3863.599853515625,4112.5,-2039.2999267578125,0.0,-0.9077227511174741,-0.7605288830503307,-2.51513890871642,76561198008256716,RetroKarl,8.0,-838.5599975585938,-4449.18994140625,256.1700134277344,-3636.6000366210938,5167.19970703125,3050.7998657226562,4020.1998901367188,3351.199951171875,1690.2000427246094,255.0,255.0,,-1.0507642627967944,1.130314148505162,0.7731342647290494,True,150.66055906459854,True,34,6,24,,b51c74fbe8b,mGclub,5.0,-146.3699951171875,-3629.389892578125,17.010000228881836,-3677.0001220703125,-19113.1005859375,2.3000000417232513,0.29999999329447746,0.19999999552965164,1966.0000610351562,255.0,254.0,False,0.009570987438279764,-1.6905101462421563,3.0231526995405718e-05,True,4,False,4,62.0,False,,enpitsu,76561198039309853,24,-2032.9200439453125,-3457.320068359375,17.059999465942383,11910.999755859375,6022.80029296875,1.2999999523162842,0.7999999821186066,0.3999999910593033,29.500000476837158,255.0,128.0,False,0.016736319406976712,0.4719247869721646,-7.632016679437031e-05,True,20,False,178.0,False,16,,games5425898691,bf81d8692db,19.0,-2074.989990234375,-3260.830078125,17.010000228881836,316.1000061035156,9391.900024414062,2.0999999344348907,0.19999999552965164,6.299999952316284,-1418.3999633789062,255.0,125.0,False,0.00954177665011863,1.4947309355114775,-5.004249887531737e-05,True,34,31.0,False,48,False,
70,5236,175.0,True,True,1,2588.591636728178,-1276.6800537109375,3732.780029296875,395.8699951171875,12667.80029296875,16097.900390625,-2699.89990234375,-2725.10009765625,1976.7999267578125,-1836.9000244140625,1.0,-0.1605100299710275,-1.4772890830889298,0.05968573136080171,76561198039309853,enpitsu,25.0,-1377.3399658203125,3602.25,288.1700134277344,1626.3999938964844,9016.300048828125,2491.699981689453,1439.1999816894531,4459.4000244140625,2879.4000244140625,128.0,0.0,,0.5848648382294543,1.938859640845308,1.0314082449721933,True,75.0,False,22,False,17,,bf81d8692db,games5425898691,19.0,-1672.050048828125,685.6799926757812,17.010000228881836,-11331.600341796875,10794.69970703125,2.0999999344348907,-2.800000011920929,2.800000011920929,-974.8000335693359,255.0,128.0,,-0.009586105952580396,0.8182104641566298,7.153401011501173e-05,True,36,False,50,92.0,False,,RetroKarl,76561198008256716,8,2517.1201171875,2094.070068359375,17.010000228881836,4188.699951171875,11559.3994140625,0.7999999821186066,0.19999999552965164,1.0999999940395355,64.29999828338623,255.0,128.0,False,-0.00955463766276304,1.9091759419020362,-0.00011512372745822173,False,34,6,126.87684287307083,True,26,,mGclub,b51c74fbe8b,5.0,-2605.719970703125,4340.18017578125,17.010000228881836,-16992.39990234375,-2367.899932861328,2.199999988079071,-1.0999999940395355,-0.0,1321.300048828125,255.0,254.0,False,-0.009596498707419018,-0.1493567635531791,0.0002256873892898939,True,4,25.0,False,4,False,
71,5516,176.0,False,False,1,5205.407044891073,-10.770000457763672,14.180000305175781,94.69999694824219,-14528.499755859375,22226.99951171875,1812.7999877929688,3408.2998657226562,1961.4999389648438,4531.499938964844,1.0,0.026272988015089666,-0.06506028398767143,-0.049297228803978056,bf81d8692db,games5425898691,19.0,70.31999969482422,-128.69000244140625,93.69000244140625,-8271.599731445312,21279.89990234375,384.00001525878906,-3885.1998901367188,-3892.7999877929688,33.499999046325684,128.0,218.0,,-0.8951169212605534,1.985187332310067,-1.107272981143599,True,0.0,False,4,False,3,,76561198039309853,enpitsu,24.0,-0.0,-4086.610107421875,17.049999237060547,-0.0,9459.199829101562,2.5,-0.5000000074505806,-0.0,0.0,255.0,,,-0.016624641281612767,1.5707738416867794,1.8640349696194356e-07,True,False,False,False,107.0,False,,RetroKarl,76561198008256716,8,2618.239990234375,4114.39013671875,17.010000228881836,22279.69970703125,-563.1999969482422,1.8000000715255737,-2.3999999463558197,0.19999999552965164,-261.00000381469727,255.0,96.0,,-0.009576601146638617,-3.1172880873337645,7.706722059076058e-06,True,False,False,0.0,False,False,,mGclub,b51c74fbe8b,4.0,-176.25999450683594,182.05999755859375,58.61000061035156,17156.99951171875,-15233.699951171875,1602.8999328613281,-101.99999809265137,641.2999725341797,1444.1000366210938,255.0,254.0,True,0.16197335319593367,-2.305131635373112,0.6144697047436232,True,5,0.0,True,6,False,
72,5611,179.0,False,False,0,9192.671477530392,-2441.8701171875,-3921.760009765625,189.17999267578125,-23001.4990234375,910.2999877929688,12425.400390625,-5807.1002197265625,1428.0999755859375,486.6999816894531,0.0,-0.871969460515704,-1.533083187383945,-0.7641274260638441,76561198008256716,RetroKarl,8.0,-2305.2900390625,-3878.179931640625,86.16999816894531,-13828.299560546875,-5581.500244140625,2525.500030517578,-4056.199951171875,-469.39998626708984,-3684.5001220703125,255.0,0.0,False,-0.12464658703790141,-2.6072029529007454,0.05827611686716615,True,219.0,False,4,False,3,,b51c74fbe8b,mGclub,5.0,-2878.659912109375,282.510009765625,16.889999389648438,-16645.999755859375,2306.300048828125,29.200000762939453,-1.2999999523162842,5.600000023841858,-0.09999999776482582,255.0,128.0,False,0.00989347576903212,3.0038219430202195,-0.0001147940088094571,True,8,False,8,0.0,False,,enpitsu,76561198039309853,24,-15.779999732971191,-510.45001220703125,17.049999237060547,2489.600067138672,-13878.800048828125,2.5999999046325684,0.0,-0.3999999910593033,18.899999856948853,255.0,128.0,,0.016780144631159385,-1.3909396306062307,-4.197834712205434e-05,True,False,False,168.0,False,False,,games5425898691,bf81d8692db,19.0,-2300.969970703125,-3381.739990234375,159.55999755859375,-4688.900146484375,-13968.199462890625,2764.89990234375,-35.79999923706055,-299.6999931335449,-1537.2000122070312,255.0,67.0,,-0.15277263162704555,-2.3621393842711935,0.040376765060230545,True,6,31.0,False,8,False,
73,5757,184.0,True,True,0,5303.290418827756,-361.1400146484375,-136.25,156.85000610351562,5473.499755859375,27610.90087890625,1273.7000274658203,705.8000183105469,1433.6000061035156,-5783.2000732421875,0.0,0.5418429037648578,0.4418458707524216,-0.37521080859133465,b51c74fbe8b,mGclub,5.0,-387.4100036621094,-333.7099914550781,128.50999450683594,-1029.4999694824219,22931.298828125,586.8000030517578,-1724.6000671386719,-5222.1002197265625,66.90000057220459,255.0,254.0,True,0.01216948157800393,1.251879011136223,-1.2559282327593733,True,0.0,False,10,False,9,,76561198008256716,RetroKarl,8.0,-487.0,-4698.08984375,17.010000228881836,9412.5,10073.200073242188,2.0999999344348907,0.0,-0.09999999776482582,452.90000915527344,255.0,128.0,False,0.009578387456276937,0.864808210404586,-0.00021970537324982395,True,4,False,4,219.0,False,,enpitsu,76561198039309853,24,-3293.080078125,-585.0900268554688,107.26000213623047,3615.7000732421875,19107.80029296875,-137.60000228881836,-2584.7000122070312,4760.799865722656,-950.1999664306641,255.0,0.0,,0.9037699714881519,2.134214177716395,1.7302348547288773,True,4,False,37.0,False,3,,games5425898691,bf81d8692db,19.0,-1101.1700439453125,-772.7100219726562,119.0999984741211,11052.60009765625,19033.00048828125,415.40000915527344,-4848.599853515625,2595.2999877929688,66.30000114440918,255.0,128.0,,-0.6720022757213505,-2.0526739283901323,3.1261423529479453,True,11,0.0,False,12,False,
74,6070,187.0,False,False,1,5218.009433943861,15.710000038146973,-3.2200000286102295,110.62999725341797,14397.19970703125,-3020.0,5914.4000244140625,485.09998321533203,-848.6000061035156,-5919.7998046875,1.0,-0.0772487153637357,0.4274478763712604,0.06804470165321863,76561198039309853,enpitsu,25.0,-54.81999969482422,-118.2699966430664,90.19000244140625,-14473.699951171875,15478.499755859375,168.99999618530273,-1912.1000671386719,-4124.5001220703125,-3095.4000854492188,255.0,128.0,,-1.1860703133395816,-2.3149572999644823,-3.0133544704360697,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,-205.77999877929688,-4718.06982421875,17.010000228881836,1420.2000427246094,4472.5,2.0999999344348907,-0.0,0.5000000074505806,0.0,255.0,128.0,,-0.009465861130706816,1.8782789403729612,-4.6300353695732635e-05,True,4,False,4,116.0,False,,RetroKarl,76561198008256716,8,-12.960000038146973,205.25999450683594,38.209999084472656,9991.300048828125,-17381.8994140625,1838.2000732421875,-2572.3001098632812,3685.8999633789062,-1518.9999389648438,255.0,0.0,,0.057985089364878374,-1.9253878539442095,-0.31670376383497134,True,6,False,0.0,False,4,,mGclub,b51c74fbe8b,5.0,-3297.7900390625,4034.93994140625,27.75,-19347.39990234375,3146.6000366210938,-2927.0001220703125,83.99999618530273,-1285.0999450683594,3214.5999145507812,255.0,254.0,True,-0.07830808895969898,-0.4328718502124656,-0.29799042347734883,True,4,255.0,False,4,False,
75,6071,187.0,False,False,0,5172.742912319365,-59.5099983215332,35.34000015258789,132.39999389648438,-11303.699951171875,20030.30029296875,7207.39990234375,3241.0000610351562,-1537.7999877929688,4809.4000244140625,0.0,0.08851766468820867,-0.4291835107834592,0.12314309672818922,76561198008256716,RetroKarl,8.0,-26.75,-139.4600067138672,43.11000061035156,-2408.000030517578,16286.400146484375,858.6000061035156,3544.1000366210938,477.40001678466797,-314.0999984741211,255.0,0.0,,-0.32391526737092935,1.8821730200943252,-0.5015359167177666,True,0.0,False,6,False,5,,b51c74fbe8b,mGclub,5.0,3297.7900390625,-4034.93994140625,27.75,19347.39990234375,-3146.6000366210938,-2927.0001220703125,-83.99999618530273,1285.0999450683594,3214.5999145507812,255.0,254.0,True,0.07830808895969898,0.4328718502124656,-0.29799042347734883,True,4,False,4,255.0,False,,enpitsu,76561198039309853,25,54.81999969482422,118.2699966430664,90.19000244140625,14473.699951171875,-15478.499755859375,168.99999618530273,1912.1000671386719,4124.5001220703125,-3095.4000854492188,255.0,128.0,,1.1860703133395816,2.3149572999644823,-3.0133544704360697,True,2,False,0.0,False,1,,games5425898691,bf81d8692db,19.0,195.47999572753906,4685.64990234375,17.010000228881836,-1638.800048828125,-5161.099853515625,2.0999999344348907,0.0,-0.5000000074505806,0.0,255.0,128.0,,0.009465861130706816,-1.8782789403729612,-4.6300353695732635e-05,True,4,116.0,False,4,False,
76,6132,189.0,False,False,1,9570.061742848906,2487.919921875,-4296.72998046875,127.06999969482422,17092.39990234375,3456.300048828125,3589.89990234375,3772.6998901367188,-1511.6000366210938,4413.699951171875,1.0,-0.037240631557335646,-0.20901176755186177,0.39502832714090447,bf81d8692db,games5425898691,19.0,2363.280029296875,-4403.14013671875,17.010000228881836,20169.89990234375,2417.5,1.5000000596046448,1.4000000059604645,-0.0,-43.69999885559082,255.0,158.0,,-0.009597888346845284,3.049527906364804,0.00020990437250745177,True,0.0,False,4,False,4,,76561198039309853,enpitsu,25.0,-3373.27001953125,386.05999755859375,17.059999465942383,-13654.3994140625,-10155.10009765625,1.2999999523162842,-0.5000000074505806,-0.29999999329447746,0.0,255.0,255.0,,-0.016787015938281778,-0.6394825708674062,-5.0790570668984364e-05,True,2,False,2,0.0,False,,RetroKarl,76561198008256716,8,27.34000015258789,-2799.010009765625,73.37999725341797,-15395.899658203125,-10613.699951171875,2271.0000610351562,2825.2999877929688,-4717.900085449219,-92.70000457763672,255.0,128.0,,-0.4146427300904463,-0.5324203714817026,-0.002283345465690553,False,8,False,31.0,False,7,27.0,mGclub,b51c74fbe8b,5.0,-835.8099975585938,3267.659912109375,54.470001220703125,20438.199462890625,-1323.5000610351562,-2845.7000732421875,-614.7000122070312,1065.8000183105469,124.30000305175781,255.0,1.0,False,-0.05440864681816752,3.0367296272321522,0.5163304369914055,True,6,209.0,False,6,False,
77,6155,190.0,False,False,1,9625.837235171559,3864.739990234375,-4016.60009765625,201.16000366210938,17622.2998046875,9037.5,3697.0001220703125,4822.60009765625,3262.9998779296875,1447.1000671386719,1.0,0.044961644076836615,0.8961864174634143,1.3132340621601932,bf81d8692db,games5425898691,19.0,3792.409912109375,-4096.919921875,61.220001220703125,10511.700439453125,9327.80029296875,689.4000244140625,677.5,4023.9999389648438,349.50000762939453,255.0,255.0,,0.025714061183377233,2.3818504043132,-0.5846620432632148,True,0.0,False,4,False,4,,76561198039309853,enpitsu,25.0,-3999.3798828125,-795.47998046875,81.80999755859375,556.3999938964844,-17409.300537109375,-532.2000122070312,207.70000457763672,-300.10000228881836,147.60000228881836,255.0,128.0,,-0.05477158285000897,-1.6006318424664692,-0.7613946975948663,True,2,False,2,226.83000432547706,True,,RetroKarl,76561198008256716,8,-1227.1600341796875,-3664.070068359375,68.4000015258789,-15341.500244140625,-10580.799560546875,-1424.2999267578125,1479.9000549316406,-2523.9999389648438,-12.400000095367432,255.0,128.0,,0.654616350257614,-0.5339213706493809,-0.005542956195817053,False,8,False,61.0,False,8,,mGclub,b51c74fbe8b,5.0,791.8400268554688,3056.6201171875,17.020000457763672,21169.69970703125,1353.0000305175781,0.7000000029802322,-0.0,-0.0,408.8999938964844,255.0,128.0,False,-0.009598510532453901,3.0371389444915318,-0.0001843223669169326,True,6,193.0,False,6,False,
78,6267,194.0,False,False,0,5325.10462722148,-3592.429931640625,548.0499877929688,153.19000244140625,9436.300048828125,16846.8994140625,7785.0,1845.8000183105469,803.0999755859375,-1978.3999633789062,0.0,-1.2959925907449552,-2.58854311137386,-2.3826971222535502,b51c74fbe8b,mGclub,5.0,-3670.02001953125,356.0299987792969,75.36000061035156,1802.4000549316406,14081.199951171875,3293.2000732421875,553.6999893188477,-83.29999923706055,-258.4000015258789,255.0,91.0,,-0.019726068732012325,1.407442530804891,0.0005736304466056971,True,255.0,False,8,False,6,,76561198008256716,RetroKarl,8.0,2825.75,-1506.6800537109375,17.010000228881836,-17868.800048828125,-5428.599853515625,2.3000000417232513,-0.5999999865889549,-0.19999999552965164,-1946.300048828125,255.0,81.0,,0.009580972611884469,-2.921724195302888,-1.1693095203837665e-05,True,8,False,8,255.0,False,,enpitsu,76561198039309853,24,-154.61000061035156,4211.72021484375,17.059999465942383,3515.7000732421875,5855.30029296875,1.4000000059604645,1.5000000596046448,3.6000001430511475,974.5999908447266,0.0,128.0,,0.0169226255264299,-1.9838291254546905,-0.00026354479821526157,True,2,False,245.0,False,2,,games5425898691,bf81d8692db,19.0,-2328.60009765625,4924.43017578125,17.030000686645508,738.8999938964844,-139.49999809265137,-3.0000001192092896,-20.799999237060547,-5.199999809265137,83.4000015258789,255.0,155.0,,0.009430584890380352,-0.20736102444297244,-0.0009541737964520895,True,4,255.0,False,4,False,
79,6320,196.0,False,False,1,8847.015505421723,1829.6700439453125,-3657.610107421875,441.7900085449219,-5132.19970703125,20981.4990234375,10392.5,5476.199951171875,-1101.8000030517578,-2190.0,1.0,0.9848497602518103,-2.5061094411394524,-0.5021603816859977,bf81d8692db,games5425898691,19.0,1842.02001953125,-3917.489990234375,309.82000732421875,-4174.5001220703125,17513.499755859375,2894.5001220703125,-3724.4000244140625,-137.70000457763672,103.50000381469727,255.0,231.0,,0.3531821959940837,2.120448485165264,0.29493739958719795,True,186.09882166308742,True,6,False,5,,76561198039309853,enpitsu,24.0,-151.25999450683594,-5055.47998046875,17.059999465942383,3392.2000122070312,647.3999786376953,1.1999999731779099,-0.09999999776482582,-0.19999999552965164,0.0,255.0,128.0,False,-0.016606633828938,2.9529787678207646,2.63835440407939e-05,True,2,False,2,245.0,False,,RetroKarl,76561198008256716,8,481.5,1490.0400390625,17.010000228881836,12515.999755859375,10038.400268554688,2.3000000417232513,-0.3999999910593033,-0.19999999552965164,2025.5999755859375,255.0,255.0,,-0.009576852153580732,2.3962762491362617,5.407293805649762e-05,True,8,False,255.0,False,8,,mGclub,b51c74fbe8b,5.0,3140.820068359375,-1918.030029296875,17.020000457763672,-6962.5,-1518.3999633789062,0.7000000029802322,0.5999999865889549,-0.0,-9.49999988079071,255.0,128.0,,-0.009483573100130585,-0.21318313308844397,5.438219920554837e-05,True,6,255.0,False,8,False,
80,6411,199.0,False,False,0,8057.469328941837,-206.57000732421875,-2887.919921875,265.3699951171875,10020.599975585938,15079.49951171875,-7684.2999267578125,-5796.199951171875,1254.7000122070312,-910.6999969482422,0.0,-0.14274068438204465,1.6513315520963123,0.2572053820138211,76561198008256716,RetroKarl,8.0,-278.44000244140625,-3070.030029296875,239.25,8580.499877929688,8341.900024414062,3517.39990234375,-14.500000476837158,4717.200012207031,2827.7999877929688,255.0,42.0,False,-0.235597954450948,0.7990945901357747,0.6384346855795715,True,204.9481893995757,True,10,False,9,,b51c74fbe8b,mGclub,5.0,-3649.050048828125,-2982.52001953125,17.010000228881836,7604.5001220703125,-19915.2001953125,2.3999999463558197,0.09999999776482582,0.0,2004.2999267578125,255.0,254.0,False,0.009576966745723788,-1.1272072101566912,1.6694259068617307e-05,True,8,False,10,223.0,False,,enpitsu,76561198039309853,25,3290.330078125,2511.31005859375,17.059999465942383,3838.3999633789062,-19138.800048828125,1.7000000178813934,0.0,-0.7999999821186066,-1742.7000427246094,255.0,0.0,False,0.01677242674773006,-1.4157202537719242,-0.00017381859095604927,True,2,False,158.0,False,2,,games5425898691,bf81d8692db,19.0,1270.280029296875,1308.2900390625,16.989999771118164,16095.699462890625,-2213.5000610351562,4.799999892711639,0.0,0.0,-2016.6000366210938,255.0,0.0,,0.009581408905081953,-0.20597902816696204,-1.9472271074244197e-05,True,6,99.0,False,6,False,
