,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
99,6654,208.0,False,False,0,5643.789429330445,3835.030029296875,2062.7099609375,123.08000183105469,2201.199951171875,9679.600219726562,1655.8999633789062,3129.2001342773438,-637.2000122070312,1871.1000061035156,0.0,-1.2132079614000626,1.1704602205845556,2.4404375245104943,76561198119273035,dk.kars,4.0,3791.260009765625,1927.06005859375,16.5,964.5999908447266,8131.199951171875,27.300000190734863,30.399999618530273,-279.7999954223633,-2601.9000244140625,228.0,3.0,False,0.026762946799083392,1.4379988657551521,0.01861507480904075,True,12,False,130.0,False,14,,76561198186600047,DenniN,5.0,3165.739990234375,593.8499755859375,17.010000228881836,-619.1999816894531,1101.8000030517578,2.3999999463558197,-0.7999999821186066,-0.3999999910593033,865.8000183105469,255.0,249.0,False,0.009443454570813813,1.86701265614172,0.00014389549668207506,True,164.0,False,16,False,16,,enpitsu,76561198039309853,25.0,228.27999877929688,5450.91015625,20.860000610351562,65.70000171661377,53.400001525878906,5.699999928474426,0.09999999776482582,-0.5000000074505806,-0.5999999865889549,128.0,128.0,False,0.04698674456348077,-0.8708013433396012,0.0253672196034009,True,183.0,False,12,10,False,,games5425898691,bf81d8692db,20.0,3151.3798828125,2654.89990234375,17.010000228881836,17819.49951171875,-12458.900146484375,0.19999999552965164,-0.7999999821186066,0.29999999329447746,189.3000030517578,255.0,128.0,,0.009598199213697265,-0.5955133730202216,-3.92824220790814e-05,True,170.61491613490608,True,12,8,4,
100,6745,211.0,False,False,1,10355.847559103291,-3561.47998046875,-4207.43017578125,102.45999908447266,-5886.300048828125,2076.4999389648438,3646.400146484375,5120.0,-180.10000228881836,3122.9000854492188,1.0,0.21044877550184174,1.6527652239052129,-0.6862166863781628,bf81d8692db,games5425898691,20.0,-3456.179931640625,-4266.81982421875,16.93000030517578,5051.700134277344,8440.30029296875,-1071.6999816894531,1950.7000732421875,-2163.3999633789062,2340.800018310547,128.0,255.0,,-0.05911355483841639,2.0479592425177917,0.04327507372758545,True,12,4,128.0,False,8,,76561198039309853,enpitsu,25.0,-397.17999267578125,-5259.93994140625,17.059999465942383,0.9000000357627869,-0.5999999865889549,1.899999976158142,0.09999999776482582,-0.29999999329447746,0.0,128.0,128.0,False,-0.016722731442425164,0.6554961277529836,2.9363912605446613e-05,True,183.0,False,12,False,10,,DenniN,76561198186600047,5.0,-3270.280029296875,-1526.8499755859375,17.010000228881836,-1905.0999450683594,11699.7998046875,3.0000001192092896,-0.29999999329447746,-0.3999999910593033,-2138.3999633789062,255.0,14.0,False,-0.009523352627459387,1.470724148330698,4.912683764981757e-05,True,159.0,False,16,16,False,,dk.kars,76561198119273035,4.0,,,,,,,,,,,,,,,,True,,,,,,
101,6786,213.0,False,False,1,10089.625159783758,-3978.27001953125,-3694.139892578125,186.3699951171875,-6203.900146484375,10170.999755859375,7399.4000244140625,-616.5999984741211,5050.400085449219,3180.0,1.0,0.8534721390467631,-1.6828297628033033,-2.6446647598612905,bf81d8692db,games5425898691,20.0,-3921.889892578125,-3765.699951171875,38.65999984741211,-11086.700439453125,2842.7999877929688,4028.2000732421875,-2493.2000732421875,4143.500061035156,-890.9999847412109,255.0,128.0,,0.3902766829719392,0.22810935751527417,0.22585946425318432,True,12,4,62.22010316643662,True,8,,76561198039309853,enpitsu,25.0,-397.17999267578125,-5259.93994140625,17.059999465942383,-0.0,-0.0,1.899999976158142,-0.0,-0.5999999865889549,0.0,,,,-0.01673294750278767,0.6554961783039516,2.5889703228866648e-05,True,183.0,False,12,False,10,,DenniN,76561198186600047,5.0,-3633.43994140625,-565.25,17.010000228881836,3405.10009765625,2501.0000610351562,2.800000011920929,-0.0,-0.0,1856.0000610351562,0.0,9.0,False,-0.009688348860789432,-0.8668423713020357,6.67139265419016e-05,True,159.0,False,16,16,False,,dk.kars,76561198119273035,4.0,2887.5,3808.3798828125,17.059999465942383,-3943.0999755859375,-9615.30029296875,2.7000001072883606,-0.0,-0.0,-2379.7999572753906,255.0,0.0,,-0.016685560454159292,-1.1335870558313683,-2.2374410957602515e-06,True,255.0,False,False,False,False,
102,6802,213.0,False,False,1,9601.956765098115,-3993.2099609375,-3123.969970703125,517.530029296875,2251.699981689453,15136.600341796875,1992.1000671386719,-1546.300048828125,-236.90000534057617,1420.8999633789062,1.0,0.30125667448788024,1.1339167833048551,-3.1272327267924007,bf81d8692db,games5425898691,20.0,-4079.02001953125,-3280.010009765625,566.75,-25.0,13658.800048828125,5379.6002197265625,-1721.0000610351562,-1096.500015258789,-1550.8999633789062,255.0,0.0,,0.31212787502393446,1.5711042752302544,1.5577879925183291,True,12,4,12.094038637735476,True,8,,76561198039309853,enpitsu,25.0,-397.17999267578125,-5259.93994140625,17.059999465942383,-0.0,-0.0,1.899999976158142,-0.0,-0.5999999865889549,0.0,,,,-0.01673294750278767,0.6554961783039516,2.5889703228866648e-05,True,183.0,False,12,False,10,,DenniN,76561198186600047,5.0,-3534.1201171875,-260.1400146484375,17.010000228881836,-2047.2999572753906,7883.699951171875,1.899999976158142,-1.2999999523162842,4.000000059604645,-815.4000091552734,0.0,255.0,False,-0.00967264499237557,-1.8119217587787126,-0.0004189984273401024,True,159.0,False,16,16,False,,dk.kars,76561198119273035,4.0,2358.18994140625,3480.52001953125,17.059999465942383,-11819.89990234375,-2561.199951171875,1.899999976158142,1.0000000149011612,-0.0,-82.79999732971191,255.0,128.0,,-0.01669722775596124,-0.20386961544849194,0.00010816318494189295,True,255.0,False,False,False,False,
103,6845,215.0,False,False,1,7508.656161951957,-3650.699951171875,-835.5700073242188,124.91000366210938,12569.200439453125,13268.00048828125,7325.8001708984375,-2436.9000244140625,-5386.099853515625,1024.800033569336,1.0,0.7112001548817912,-1.404641060786899,-1.2895549699891957,bf81d8692db,games5425898691,20.0,-3827.409912109375,-914.6500244140625,15.520000457763672,11709.000244140625,11860.6005859375,-1513.8999938964844,1378.3000183105469,-2958.3999633789062,-1218.1999969482422,255.0,72.0,,-0.031569098914090266,2.4623898698970628,0.013700185338478391,True,14,4,0.0,False,8,,76561198039309853,enpitsu,25.0,-93.94999694824219,-4540.14013671875,17.059999465942383,5534.2999267578125,9251.599731445312,2.5999999046325684,-0.7000000029802322,-1.0000000149011612,2250.2999877929688,255.0,128.0,,-0.016709133726480165,2.0768793850997453,0.00013178908982738684,True,183.0,False,12,False,10,,DenniN,76561198186600047,5.0,-3118.919921875,1490.3599853515625,17.010000228881836,8257.999877929688,10520.30029296875,2.5,2.3000000417232513,3.100000023841858,-823.4999847412109,0.0,238.0,False,-0.009630508320844373,-0.8674122010982,-8.810047563329947e-05,True,255.0,False,16,16,False,,dk.kars,76561198119273035,4.0,673.9500122070312,2811.179931640625,17.059999465942383,-7889.4000244140625,4876.600036621094,2.3999999463558197,-1.4000000059604645,0.5999999865889549,-2070.500030517578,128.0,31.0,,-0.01684563475340179,0.599795589672972,3.0100923930759683e-06,True,255.0,False,False,False,False,
104,6912,217.0,False,False,0,7551.723151163363,776.5800170898438,-2224.169921875,166.5800018310547,6687.0001220703125,7233.4002685546875,8689.000244140625,5025.299987792969,-1716.199951171875,-1477.4000549316406,0.0,-1.2738514644471803,-0.8467382732568562,1.8290123782674375,76561198119273035,dk.kars,4.0,665.8599853515625,-2352.570068359375,105.0999984741211,1438.8999938964844,1009.8000335693359,2332.7000427246094,485.29998779296875,-1432.7999877929688,1177.699966430664,255.0,128.0,,-0.007350406783652209,0.7927248421239903,-0.012439297113203478,True,4,False,255.0,False,False,,76561198186600047,DenniN,5.0,875.5900268554688,-2533.2099609375,17.010000228881836,1780.0,-101.5999984741211,2.5,-0.19999999552965164,-0.3999999910593033,-1042.2000122070312,255.0,8.0,False,0.009524268300345766,0.12013475403065657,-0.00011359361294200402,True,255.0,False,16,False,16,,enpitsu,76561198039309853,25.0,-10.739999771118164,3236.679931640625,17.059999465942383,207.5,8930.10009765625,1.899999976158142,-0.7999999821186066,0.0,0.0,0.0,128.0,,0.016961627026021227,-1.5940588355426704,1.0865760929319226e-06,True,244.0,False,12,10,False,,games5425898691,bf81d8692db,20.0,493.2699890136719,-971.52001953125,17.010000228881836,-15271.099853515625,-960.5999755859375,2.800000011920929,0.5999999865889549,0.0,-1487.7999877929688,255.0,2.0,,0.009582496672593022,-3.0964075958058346,-0.00018818634460665974,False,0.0,False,16,8,4,
105,6989,220.0,False,False,0,6382.064769090882,2547.5400390625,-233.33999633789062,147.3300018310547,1232.5,26533.798828125,7810.5999755859375,1608.0999755859375,4304.599914550781,-1237.2000122070312,0.0,0.5121242807311397,-2.5305463295680033,2.238083643142608,76561198186600047,DenniN,5.0,2578.340087890625,-446.5400085449219,76.16000366210938,2786.199951171875,20458.399658203125,2384.4000244140625,-651.6999816894531,-1368.0000305175781,4905.799865722656,255.0,127.0,True,0.09556767320354834,1.6605774130488493,-0.021463290499275464,False,18,False,186.10431842906505,True,17,,76561198119273035,dk.kars,4.0,26.34000015258789,-1005.8699951171875,17.059999465942383,-9007.7001953125,9508.400268554688,1.899999976158142,-0.29999999329447746,0.29999999329447746,-274.20000076293945,255.0,128.0,,0.016740187520332413,2.3078946838867878,0.00011008682235579842,True,255.0,False,4,False,False,,enpitsu,76561198039309853,25.0,1422.2900390625,4356.31982421875,17.059999465942383,17448.900146484375,-6318.2000732421875,-2.8999999165534973,4.699999988079071,-1.4000000059604645,1116.2000274658203,255.0,255.0,False,0.016778160602002597,-0.34328713856371823,0.00029458556484333875,True,125.0,False,12,10,False,,games5425898691,bf81d8692db,20.0,-3872.3798828125,864.260009765625,21.709999084472656,3272.9000854492188,19496.199951171875,-602.7999877929688,-442.00000762939453,-1093.3000183105469,-1850.8000183105469,255.0,0.0,,0.049196651655342205,1.335277863370177,0.16941904784613848,True,229.9233033708347,True,18,10,4,
106,7061,223.0,False,False,1,10014.56270878215,-2351.31005859375,-4333.4599609375,146.27000427246094,3317.0999145507812,-5915.8001708984375,8576.599731445312,-3866.300048828125,-2.7000001072883606,-4588.0999755859375,1.0,-0.34253354292296545,-2.3399017126633574,2.468274190431315,76561198039309853,enpitsu,25.0,-2346.760009765625,-4190.6298828125,54.130001068115234,8420.499877929688,-3215.5999755859375,3006.099853515625,-865.6999969482422,2295.800018310547,2647.6998901367188,255.0,128.0,,-0.058629979448017906,-2.7613361471027607,-0.03078156836186519,True,14,False,255.0,False,11,,bf81d8692db,games5425898691,20.0,1110.6099853515625,-4747.1298828125,16.989999771118164,-12638.499755859375,-6245.10009765625,5.199999809265137,1.5999999642372131,0.7999999821186066,277.99999237060547,255.0,128.0,,-0.009587527426324556,-0.47120401838435144,2.1320646722654334e-05,True,198.0,False,18,4,10,,DenniN,76561198186600047,5.0,-2287.530029296875,-3827.56005859375,76.87000274658203,4513.999938964844,-22344.19921875,3059.2001342773438,3131.0000610351562,626.1000061035156,-1238.0999755859375,255.0,167.0,True,-0.10770866138501466,-1.4546257478734346,0.03950937866904366,True,89.92510121099413,True,20,19,False,,dk.kars,76561198119273035,4.0,351.9100036621094,-1844.6300048828125,17.059999465942383,-319.0999984741211,-5362.39990234375,1.8000000715255737,-3.3000001311302185,0.29999999329447746,-5.099999904632568,255.0,128.0,,-0.016808417285034523,-1.5103373882347155,1.8352080112027133e-05,True,255.0,False,4,False,False,
107,7092,224.0,False,False,0,2889.719040840282,1988.8900146484375,4973.009765625,683.5,-4466.000061035156,-4636.000061035156,2184.1000366210938,5999.7998046875,24.800000190734863,37.5,0.0,0.13350728927731104,2.061410723268814,2.3202788217043033,76561198186600047,DenniN,5.0,1985.949951171875,5102.97998046875,670.6199951171875,-5530.2001953125,-1.899999976158142,7955.5999755859375,-0.09999999776482582,-2394.2999267578125,-0.09999999776482582,255.0,255.0,False,-0.9311208313489683,3.1256337968721346,-1.5579807224914135,True,20,False,64.0,False,20,,76561198119273035,dk.kars,4.0,227.24000549316406,2404.9599609375,17.059999465942383,9842.80029296875,-2772.39990234375,2.5999999046325684,0.19999999552965164,0.0,-2378.300018310547,255.0,0.0,,0.016701716799638305,-0.3210583951092037,-3.193823758011536e-05,True,255.0,False,4,False,False,,enpitsu,76561198039309853,25.0,916.969970703125,4691.5,36.63999938964844,-13151.8994140625,4743.399963378906,-2738.599853515625,-1973.5000610351562,-1666.300048828125,-2988.699951171875,255.0,0.0,,-0.016957102034475584,2.2908730986296035,0.25169396844721453,True,255.0,False,14,12,False,,games5425898691,bf81d8692db,20.0,139.58999633789062,4924.89013671875,16.989999771118164,12055.0,-2458.5000610351562,5.099999904632568,-0.29999999329447746,-0.3999999910593033,96.40000343322754,255.0,137.0,,0.009608339634080802,-0.20205241823846512,5.083617634921401e-05,True,198.0,False,18,10,4,
108,7130,225.0,False,False,1,9747.280365735189,-1399.449951171875,-4333.14013671875,383.67999267578125,-5103.2000732421875,14700.30029296875,5972.5,-1272.6000213623047,5743.800048828125,1178.499984741211,1.0,0.9483585967448886,2.783236876256688,0.3073745297613528,bf81d8692db,games5425898691,20.0,-1333.489990234375,-4431.18017578125,213.69000244140625,-7784.000244140625,8460.399780273438,1855.2999877929688,-1572.8999328613281,-583.8000106811523,2588.3999633789062,255.0,34.0,,1.2292428839708176,0.3291330035822113,-0.17189158772507873,True,20,4,198.0,False,11,,76561198039309853,enpitsu,25.0,-576.7999877929688,-5190.31005859375,17.059999465942383,4668.299865722656,-4488.900146484375,1.8000000715255737,0.9000000357627869,4.4999998807907104,-723.4999847412109,255.0,128.0,False,-0.016879623587162784,0.876383828975087,0.000282562150843723,True,255.0,False,14,False,12,,DenniN,76561198186600047,5.0,-1003.1699829101562,-4915.4599609375,25.0,6170.999755859375,3248.5000610351562,-917.3999786376953,4571.499938964844,3057.7999877929688,-30.69999933242798,255.0,33.0,True,0.009917485683560568,2.5831958412451206,-0.5048043977282123,False,32.0,False,22,20,False,,dk.kars,76561198119273035,4.0,-1692.449951171875,-2446.77001953125,17.059999465942383,-10926.700439453125,3865.4000854492188,1.899999976158142,1.5999999642372131,-0.7999999821186066,6.200000047683716,152.0,120.0,,-0.016742637049856,0.33948970098493164,5.874722327688956e-05,True,255.0,False,4,False,False,
109,7195,228.0,False,False,0,5364.480393233106,2524.25,1007.260009765625,166.99000549316406,-5867.7001953125,701.6999816894531,6059.2999267578125,4766.099853515625,2736.199951171875,-2407.5999450683594,0.0,0.1410030027183758,-2.6171295791937337,-0.5509527340089837,76561198119273035,dk.kars,4.0,2633.719970703125,928.8800048828125,113.19000244140625,-8155.0,-3622.39990234375,2423.800048828125,-4829.700012207031,-2574.7000122070312,-541.8999862670898,255.0,0.0,False,0.0505967858538083,-2.6927694819075687,0.7022898348803283,True,6,False,234.0,False,3,,76561198186600047,DenniN,5.0,338.5299987792969,2168.3701171875,16.889999389648438,-914.8000335693359,-16801.099853515625,27.100000381469727,-2.800000011920929,22.000000476837158,-1144.1999816894531,255.0,8.0,False,0.009827037765703643,-1.6313688010465328,0.0008701295307669048,False,13.211294730504358,True,24,False,22,,enpitsu,76561198039309853,25.0,112.69000244140625,3500.3798828125,17.059999465942383,844.8999786376953,-13397.7001953125,2.0999999344348907,-0.29999999329447746,4.399999976158142,-278.0999946594238,255.0,128.0,False,0.01673799282100794,-1.4985302962863878,-8.968050012911719e-05,True,255.0,False,14,12,False,,games5425898691,bf81d8692db,20.0,3247.169921875,2271.659912109375,17.0,10665.799560546875,-16095.50048828125,1.5000000596046448,-0.7999999821186066,1.2999999523162842,-144.3000030517578,255.0,100.0,,0.009591305956739344,-0.9878200056245927,4.999342194561954e-05,True,123.36952254849092,True,20,12,4,
110,7243,229.0,False,False,1,6699.068221148487,-1573.6400146484375,-1087.22998046875,242.6999969482422,-15700.30029296875,17001.099853515625,5059.800109863281,3772.5,4429.4000244140625,-1465.5999755859375,1.0,0.7309693962768551,2.296901183220793,1.6849466651596028,76561198039309853,enpitsu,25.0,-1387.050048828125,-1254.7099609375,152.6999969482422,-15057.39990234375,17156.199951171875,2817.0001220703125,-3534.4000244140625,-3063.599853515625,-12.699999809265137,255.0,128.0,False,-0.12741656699760337,0.8569573538180285,-5.6397807702351503e-05,True,16,False,184.0,False,13,,bf81d8692db,games5425898691,20.0,-3481.820068359375,1122.27001953125,17.0,-893.1999969482422,18936.099853515625,4.099999964237213,-0.0,1.7000000178813934,-1619.1000366210938,255.0,0.0,,-0.00959292442977448,1.5530308250124873,-0.00026575566939353513,True,255.0,False,20,4,12,,DenniN,76561198186600047,5.0,459.69000244140625,1418.3800048828125,16.75,4289.700012207031,21886.0009765625,56.30000114440918,5.400000214576721,26.099998950958252,1745.8000183105469,255.0,255.0,False,-0.009597955575561248,1.7174278545991348,-0.001600004064961625,True,41.0,False,26,24,False,,dk.kars,76561198119273035,4.0,-1402.1300048828125,-826.3900146484375,51.91999816894531,3786.0000610351562,-10419.3994140625,3364.4000244140625,-4.799999892711639,15.700000524520874,-2886.400146484375,255.0,0.0,False,-0.016539636995825596,-1.6978664488765374,-0.0005379494687269453,True,208.0,False,8,4,False,
111,7301,231.0,False,False,1,5320.229812053049,-3483.949951171875,2119.919921875,93.02999877929688,8228.400268554688,8958.699951171875,2460.500030517578,-3078.0999755859375,3422.3001098632812,3848.599853515625,1.0,-0.6764813263260947,-1.2588721458317733,-1.1642818904501966,76561198039309853,enpitsu,25.0,-3521.2900390625,1941.75,17.059999465942383,2514.7999572753906,12020.999755859375,1.8000000715255737,-0.29999999329447746,-0.7999999821186066,-17.100000381469727,255.0,128.0,False,-0.016846410832098316,1.7793759528555404,7.783435309314905e-05,True,16,False,184.0,False,14,,bf81d8692db,games5425898691,20.0,-4022.659912109375,3259.169921875,104.16000366210938,-215.9000015258789,11476.300048828125,258.8999938964844,-1788.5000610351562,381.50001525878906,-1491.6999816894531,255.0,0.0,,-0.005251098729080793,1.5545813307073728,0.8911464871860378,True,255.0,False,20,4,12,,DenniN,76561198186600047,5.0,-65.45999908447266,4641.18994140625,17.010000228881836,-871.5000152587891,30.999999046325684,2.800000011920929,-1.1999999731779099,-0.0,-402.5,128.0,6.0,False,-0.009628554238660209,-0.1147523803940716,-7.91777541913575e-05,True,41.0,False,26,24,False,,dk.kars,76561198119273035,4.0,-2632.780029296875,-2089.679931640625,17.059999465942383,-6184.6002197265625,10263.199462890625,2.5999999046325684,-0.0,-0.0,-2374.7000122070312,255.0,0.0,False,-0.016713102602224927,1.0888807307826727,-9.837772375353077e-06,False,239.0,False,8,6,False,
112,7331,233.0,False,False,1,4108.88861574022,-2628.179931640625,3027.389892578125,112.0199966430664,16955.2001953125,3456.6000366210938,3184.5999145507812,-3874.7000122070312,-1964.4999694824219,-785.5999755859375,1.0,-0.27881295115543914,-1.2905896776051753,-0.8294648840948439,76561198039309853,enpitsu,25.0,-2770.93994140625,3081.27001953125,16.299999237060547,14208.900146484375,4396.000061035156,-231.5999984741211,151.5999984741211,10.800000429153442,-635.6000137329102,255.0,0.0,,-0.01961343552421548,2.8738902160446336,0.004769661136141484,True,16,False,115.76406015375606,True,14,,bf81d8692db,games5425898691,20.0,-2968.830078125,4252.60009765625,16.989999771118164,17481.800537109375,6482.5,2.800000011920929,2.7000001072883606,1.0000000149011612,-659.8000335693359,255.0,128.0,,-0.00958816953354409,2.8330286257095643,9.891781867749879e-05,True,202.31819373305126,True,20,4,12,,DenniN,76561198186600047,5.0,-354.1099853515625,4689.27001953125,17.010000228881836,-3770.8999633789062,-348.8999938964844,2.5,0.29999999329447746,0.29999999329447746,213.09999465942383,255.0,128.0,,-0.009506253750971461,-0.09605976341266172,-0.00012097712318953263,True,41.0,False,26,24,False,,dk.kars,76561198119273035,4.0,-2508.030029296875,-422.2799987792969,95.22000122070312,2650.8999633789062,16842.19970703125,-535.099983215332,-3795.0,2273.800048828125,-537.0000076293945,255.0,128.0,,0.9632440743900644,1.2526174189971173,-0.8125363310684173,True,239.0,False,10,8,False,
113,7363,234.0,True,True,1,2321.980681802976,-726.489990234375,3478.93994140625,125.08999633789062,6182.60009765625,20605.50048828125,3757.5,1387.8999328613281,4173.500061035156,4081.0000610351562,1.0,-0.3011643998782967,-0.338300298029153,-2.635294779681975,76561198039309853,enpitsu,25.0,-706.8200073242188,3262.909912109375,58.36000061035156,13338.699951171875,18550.400390625,2637.9998779296875,-2548.8999938964844,124.49999809265137,2890.5999755859375,255.0,255.0,,-0.0656023276253981,2.186863913713887,-0.008879610936329645,True,18,False,32.0,False,15,,bf81d8692db,games5425898691,20.0,-561.9199829101562,4488.1298828125,16.989999771118164,20692.900390625,10040.10009765625,2.7000001072883606,-3.700000047683716,-1.899999976158142,204.59999084472656,255.0,48.0,,-0.009594348372138496,2.635338810138727,-0.00023193219205142892,True,101.9229247621311,True,20,4,12,,DenniN,76561198186600047,5.0,-624.8499755859375,4027.469970703125,82.16000366210938,3642.0999145507812,-11916.500244140625,3386.7001342773438,249.40000534057617,1758.800048828125,1701.300048828125,255.0,214.0,True,-0.07181563441939288,-2.185644776511105,-0.14303800253208537,True,12.630227822129449,True,28,24,False,,dk.kars,76561198119273035,4.0,-2146.10009765625,1530.760009765625,17.059999465942383,6276.500244140625,15760.50048828125,2.3000000417232513,0.19999999552965164,1.0000000149011612,-1863.3000183105469,255.0,0.0,,-0.01676584952865459,1.9990660628384083,-0.00013247987207587857,True,239.0,False,10,8,False,
114,7648,235.0,False,False,0,5209.666106834581,-73.51000213623047,-4.329999923706055,92.0,-10220.499877929688,-6798.699951171875,446.8000030517578,-465.40000915527344,1339.1000366210938,-2618.699951171875,0.0,0.127739751639799,0.2672204729585002,-0.2950925825251509,76561198186600047,DenniN,5.0,45.400001525878906,-111.68000030517578,119.63999938964844,6350.10009765625,5351.7999267578125,1366.0000610351562,993.3000183105469,5379.2999267578125,570.4000091552734,255.0,28.0,True,0.1479664639939855,1.8693705253965844,1.3019625443511809,True,6,False,0.0,True,5,,76561198119273035,dk.kars,4.0,0.0,-1997.0400390625,16.889999389648438,-0.19999999552965164,14714.100341796875,40.300002098083496,11.799999475479126,0.0,0.0,255.0,,,0.01737240897306904,1.5708429191001885,3.4568264314984517e-07,True,146.0,False,4,False,4,,enpitsu,76561198039309853,25.0,0.0,4822.66015625,17.049999237060547,0.0,-4203.500061035156,3.1999999284744263,0.7999999821186066,0.0,0.0,255.0,255.0,,0.016533205208894935,-1.5708196185825298,-1.9234710407973537e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-9.34000015258789,138.88999938964844,103.37999725341797,-1848.3000183105469,-2800.2999877929688,237.90000915527344,3507.60009765625,884.0000152587891,-4142.9998779296875,128.0,128.0,,1.2584472589815374,1.5874596869331163,-2.9936564018117373,True,31.0,False,4,3,False,
115,7686,236.0,False,False,0,5973.725220466313,-1292.22998046875,-820.5700073242188,93.13999938964844,-7313.499755859375,-4945.400085449219,0.0,3215.5999755859375,-4605.7000732421875,-2108.800048828125,0.0,0.1295698836909384,-0.42492049732278353,-2.130035743983363,76561198119273035,dk.kars,4.0,-1109.3599853515625,-857.1799926757812,17.059999465942383,-13724.599609375,-2758.2000732421875,1.8000000715255737,-0.5999999865889549,0.09999999776482582,579.0000152587891,255.0,174.0,,0.01677685055551959,-2.937961973378064,7.091742492727048e-05,True,4,False,146.0,False,4,,76561198186600047,DenniN,5.0,907.0499877929688,453.1600036621094,17.010000228881836,6494.69970703125,-4601.700134277344,3.4999999403953552,6.299999952316284,-3.6000001430511475,-1512.2000122070312,255.0,128.0,False,0.009478306042350277,-0.6638856505664421,-6.589968923007732e-05,False,0.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-532.0999755859375,3766.22998046875,17.049999237060547,-4320.5999755859375,-5699.7998046875,3.1999999284744263,1.5000000596046448,-1.5999999642372131,22.200000286102295,0.0,128.0,,0.01719988340382818,-2.2152788764798075,-3.976821769768166e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-635.97998046875,-112.48999786376953,21.959999084472656,-10654.7998046875,500.9000015258789,3002.2000122070312,-4.4999998807907104,0.9000000357627869,-692.3999786376953,255.0,115.0,,0.009561025759885709,3.0710076393821537,2.4105400101857675e-05,True,0.0,False,5,4,False,
116,7714,237.0,False,False,0,6488.3290954703025,-2885.169921875,-1035.8900146484375,93.86000061035156,-13982.099609375,-2200.0,600.0,3232.9998779296875,-4668.500061035156,-1936.9999694824219,0.0,-0.5959193395620062,-0.5700859237633784,2.6318033722935175,76561198119273035,dk.kars,4.0,-2713.1201171875,-1269.18994140625,17.049999237060547,-18527.2998046875,664.4000244140625,3.700000047683716,0.0,0.0,-2088.800048828125,128.0,0.0,True,0.01676903853455315,3.0355032315294874,-0.00010699008552898445,True,4,False,131.0,False,4,,76561198186600047,DenniN,5.0,2162.800048828125,272.8599853515625,95.1500015258789,15881.500244140625,-741.2000274658203,-158.50000381469727,690.5999755859375,5448.699951171875,-289.7999954223633,255.0,128.0,False,0.07973248398505413,2.942443387333315,-3.085129158425903,False,0.0,False,8,False,7,,enpitsu,76561198039309853,25.0,-344.8900146484375,4057.85009765625,17.049999237060547,1704.4000244140625,7532.60009765625,3.3000001311302185,-1.4000000059604645,1.5000000596046448,590.099983215332,128.0,128.0,,0.016810404162079084,-1.7027394200927946,-0.00028484625962764133,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-2173.4599609375,10.5600004196167,70.38999938964844,-15811.300048828125,1288.9999389648438,-1525.0,-397.5,-2759.1000366210938,-10.800000429153442,255.0,128.0,,-0.618839033310235,3.001355036131286,-0.005132214660866917,True,31.0,False,6,6,False,
