,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
37,2587,87,False,False,0,10424.520945211128,2447.929931640625,-4733.64013671875,179.8300018310547,25535.10009765625,6190.7000732421875,-392.5,148.100004196167,1174.5999908447266,5882.0001220703125,0.0,0.22598468764828306,2.3250402450455514,-0.8645477680589674,76561198107122758,Ayannaki,2.0,2225.22998046875,-4822.4501953125,159.4499969482422,17153.199462890625,-7961.6998291015625,-397.99999237060547,5032.300109863281,-938.0000305175781,2011.300048828125,255.0,128.0,True,-0.23607868931216006,-0.12664716731045372,0.23957608882574172,True,7,4,10,149.8657978760299,True,,b0676e6613b,Cardo015,4.0,570.760009765625,-4613.7900390625,17.049999237060547,3981.7999267578125,469.00001525878906,2.7000001072883606,0.0,0.09999999776482582,1165.8000183105469,255.0,219.0,False,0.016591056612254667,0.05142657538727759,0.00014068585431537464,18,255.0,False,20,4,True,,enpitsu,76561198039309853,27,2237.56005859375,-4201.56005859375,81.47000122070312,-9885.999755859375,15792.60009765625,935.6999969482422,-5242.8997802734375,366.1000061035156,1621.0000610351562,255.0,128.0,False,0.43657153508801544,-2.8669245363259304,1.9064774591285856,True,138.0,False,30,27,False,,games5425898691,bf81d8692db,19.0,278.9100036621094,-1384.3900146484375,16.989999771118164,5742.1002197265625,-7923.4002685546875,4.900000095367432,-0.3999999910593033,0.09999999776482582,2198.9999389648438,255.0,255.0,0.009560903195223095,-0.9193714601390531,0.00011267223775725537,True,199.0,False,32,26,False,,
38,2664,90,False,False,1,5842.556194376614,-3980.580078125,1922.1700439453125,354.25,10594.49951171875,10382.60009765625,3107.0999145507812,2071.199951171875,-1379.7999572753906,5459.4000244140625,1.0,0.7461850574732485,-1.1177895261029929,1.1290704576486277,bf81d8692db,games5425898691,19.0,-3978.949951171875,1770.56005859375,260.0899963378906,-18487.60009765625,9310.0,-270.3000068664551,-4088.9999389648438,-3590.1998901367188,799.7000122070312,255.0,157.0,,-0.8393589266029194,0.6057682498175229,0.3014194601733718,True,27,False,34,141.31802157176446,True,,76561198039309853,enpitsu,27.0,-2154.25,154.8000030517578,17.049999237060547,-13457.60009765625,-7939.4000244140625,3.0000001192092896,-0.19999999552965164,-0.09999999776482582,-2038.3999633789062,255.0,0.0,False,-0.016768179252322633,-0.4709154174056336,-3.27298816607222e-05,28,138.0,False,30,False,True,,Cardo015,b0676e6613b,4,-1687.3299560546875,2551.989990234375,17.049999237060547,10944.89990234375,-1868.0999755859375,3.6000001430511475,-0.7000000029802322,-0.0,2712.6998901367188,255.0,255.0,False,-0.016726911532388093,-3.0752053571805633,-3.184219931835998e-05,True,255.0,False,20,18,4,,Ayannaki,76561198107122758,2.0,-3853.199951171875,2467.260009765625,147.55999755859375,-931.9000244140625,-21981.39892578125,2753.599853515625,-385.8000183105469,21.600000858306885,-588.6000061035156,255.0,128.0,0.1363545050923613,-1.3361085610198749,-0.024443983408508216,True,49.12807724809134,True,12,8,4,,False
39,2712,92,False,False,0,9318.322037557193,2286.429931640625,-3618.0400390625,167.27999877929688,21466.59912109375,-8485.10009765625,1285.3999328613281,3169.1000366210938,-2543.6000061035156,182.00000762939453,0.0,0.7634542038247113,-2.1760646380793975,1.8052266480959713,b0676e6613b,Cardo015,4.0,2052.360107421875,-3563.3798828125,162.85000610351562,12806.800537109375,-7961.500244140625,2461.9000244140625,3828.2998657226562,2025.7000732421875,-372.09999084472656,128.0,18.0,False,-0.12384816771947184,-0.0964331122501153,0.046621125352943625,True,19,4,22,255.0,False,,76561198107122758,Ayannaki,2.0,3493.6201171875,1201.97998046875,16.969999313354492,-944.3000030517578,1623.699951171875,12.799999713897705,-1.0999999940395355,-6.000000238418579,2432.5,255.0,255.0,False,0.008672653354725373,-2.361914349378111,0.0004546298893721454,10,50.0,False,12,4,True,,enpitsu,76561198039309853,27,2293.389892578125,-925.3400268554688,17.049999237060547,-9976.699829101562,7223.3001708984375,3.400000035762787,0.0,0.0,-2360.2999877929688,255.0,0.0,False,0.016726390164466667,2.4528249126336217,-1.0073752208835182e-05,True,138.0,False,30,28,False,,games5425898691,bf81d8692db,19.0,3628.35009765625,-2518.43994140625,17.010000228881836,-6312.39990234375,-3770.7000732421875,3.8999998569488525,-5.299999713897705,-3.799999952316284,-2412.5,255.0,0.0,0.00951905037610924,-2.608667699781768,-0.00039355900584685493,True,160.0,False,34,28,False,,
40,2786,95,False,False,0,9621.820830111705,3919.68994140625,-3189.97998046875,1006.6599731445312,-6420.0,12687.19970703125,3442.39990234375,5319.6002197265625,2660.10009765625,790.6999969482422,0.0,-0.23622683548894247,1.06342341761144,-1.6256606403989207,b0676e6613b,Cardo015,4.0,3997.489990234375,-3271.419921875,905.3900146484375,-11796.500244140625,14518.1005859375,-1062.5,-3767.0001220703125,-3457.0999145507812,2026.6000366210938,255.0,255.0,,0.43906088175735347,1.7337565137715234,-1.5364219922600628,True,21,4,24,151.5496343489616,True,,76561198107122758,Ayannaki,2.0,2456.909912109375,-1661.260009765625,16.81999969482422,-4268.800048828125,-15417.900390625,41.79999828338623,-16.399999856948853,-19.199999570846558,1631.4999389648438,255.0,255.0,,0.010077774390250574,-1.8187051101563412,-0.0011864359095708635,12,50.0,False,14,4,True,,enpitsu,76561198039309853,27,3846.580078125,342.5400085449219,18.5,-4959.599914550781,129.79999542236328,-511.19998931884766,-324.90001678466797,1110.8000183105469,2363.300018310547,255.0,255.0,False,0.054703050244652114,-3.1406273814177643,0.003917514762394818,True,255.0,False,30,28,False,,games5425898691,bf81d8692db,19.0,1367.56005859375,-885.1500244140625,17.010000228881836,4080.2999877929688,13394.69970703125,2.3000000417232513,0.09999999776482582,0.9000000357627869,-1953.6000061035156,255.0,16.0,0.009580861017851865,1.2287567061217166,-0.00011394980528955999,True,191.0,False,34,28,False,,
41,2839,97,False,False,1,5601.153855754261,-2766.659912109375,902.3300170898438,443.79998779296875,-9539.199829101562,17860.6005859375,-12778.1005859375,-4722.900085449219,-3126.199951171875,-1979.9000549316406,1.0,-0.28929970166924496,-0.8174803947709336,-2.3785284903730233,bf81d8692db,games5425898691,19.0,-2659.169921875,701.5399780273438,504.2799987792969,-9812.000122070312,9329.000244140625,5146.199951171875,-3413.2000732421875,-3638.599853515625,2315.0999450683594,255.0,113.0,,0.2065162405990956,0.6309812972757969,0.41676434484218816,True,29,False,36,112.75600861990321,True,,76561198039309853,enpitsu,27.0,-2757.639892578125,218.67999267578125,269.7099914550781,7577.9998779296875,3293.5000610351562,2090.399932861328,-610.4000091552734,-107.39999771118164,441.3999938964844,128.0,128.0,False,0.6614214699441966,1.9849655730193114,-0.3765144320406586,28,213.0,False,32,False,True,,Cardo015,b0676e6613b,4,-1701.1199951171875,262.9700012207031,321.8999938964844,11988.699951171875,-15746.700439453125,-8377.899780273438,54.000000953674316,340.49999237060547,158.50000381469727,128.0,152.0,False,1.2622427139783863,-2.8228679595609667,-0.2802937081038125,True,145.0,False,24,22,4,,Ayannaki,76561198107122758,2.0,-3015.080078125,4375.14013671875,17.0,3690.1998901367188,13660.699462890625,3.400000035762787,-0.0,0.19999999552965164,-2159.199981689453,255.0,0.0,-0.009553799747557743,1.8993612958628128,-2.9353055171067e-05,True,255.0,False,14,12,4,,
42,2915,99,False,False,0,10366.061689750148,3539.989990234375,-4228.9501953125,311.3999938964844,18092.5,285.3000068664551,8774.7998046875,4124.599914550781,-3942.0001220703125,1856.6999816894531,0.0,-0.24027948628537518,1.042026246372056,1.1208052455977244,76561198107122758,Ayannaki,2.0,3394.360107421875,-4282.18994140625,182.82000732421875,15447.099609375,1488.0000305175781,4134.5001220703125,-22.5,-48.60000133514404,1546.0000610351562,255.0,128.0,,-0.03385730188840291,0.84156677144046,-0.01578520414594895,True,12,5,16,201.74985799738153,True,,b0676e6613b,Cardo015,4.0,94.22000122070312,-1324.1600341796875,17.059999465942383,905.5000305175781,-14071.500244140625,1.2999999523162842,0.0,0.0,-46.30000114440918,255.0,128.0,False,0.016776483192861878,-1.5112853101588168,1.8470753155613228e-05,22,175.0,False,24,4,True,,enpitsu,76561198039309853,27,2588.260009765625,-674.8200073242188,17.059999465942383,6284.89990234375,9869.600219726562,1.1999999731779099,0.29999999329447746,0.9000000357627869,19.299999475479126,255.0,0.0,False,0.016704754465093865,1.0063343512616987,-8.5586212123397e-05,True,243.0,False,32,28,False,,games5425898691,bf81d8692db,19.0,3124.510009765625,-1685.5999755859375,17.010000228881836,-4576.300048828125,11488.399658203125,2.3999999463558197,-0.29999999329447746,0.7000000029802322,-2243.2000732421875,255.0,0.0,0.009558710123973756,1.8993476042359618,-9.363678215455721e-05,True,98.0,False,36,30,False,,
43,2971,101,False,False,1,5692.6533138812665,-3888.929931640625,2056.050048828125,287.8900146484375,-14345.0,21883.30078125,2902.0999145507812,3460.2999877929688,-1762.2999572753906,4573.800048828125,1.0,0.22057187451841914,-1.998209604539099,0.9241583947459935,bf81d8692db,games5425898691,19.0,-3825.47998046875,1826.4300537109375,182.58999633789062,-165.0,17118.399658203125,2691.199951171875,-1269.1000366210938,544.5000076293945,-135.39999961853027,255.0,128.0,,0.8195332633581626,1.8681774697360232,0.11923627964255537,True,31,False,38,57.25058055949468,True,,76561198039309853,enpitsu,27.0,-3307.010009765625,153.5800018310547,17.059999465942383,3180.0,4277.39990234375,1.7000000178813934,-0.0,0.5000000074505806,-2138.9999389648438,255.0,0.0,False,-0.01661838415881459,2.1639792684760124,-7.652290288263892e-05,28,243.0,False,32,False,True,,Cardo015,b0676e6613b,4,14.90999984741211,4188.990234375,17.059999465942383,-1984.7000122070312,13728.299560546875,2.199999988079071,0.09999999776482582,-0.5000000074505806,2627.9000854492188,255.0,255.0,False,-0.016767960001340745,1.3231043654878414,0.00018830413206133532,True,236.0,False,24,22,4,,Ayannaki,76561198107122758,2.0,-4073.919921875,2316.550048828125,276.8599853515625,3058.2998657226562,-12832.80029296875,-1452.2000122070312,2267.2999572753906,-192.19999313354492,124.70000267028809,255.0,255.0,-0.1453711673465212,-1.5672970214019977,-1.5709578501374686,True,157.0,False,17,12,6,,
44,2972,102,False,False,0,8714.202671006564,3921.929931640625,-2121.18994140625,300.19000244140625,-11052.19970703125,-5419.2999267578125,6004.69970703125,1007.3000335693359,2210.399932861328,5486.199951171875,0.0,-0.2480670715330844,2.3059385602901306,1.0527462693973855,76561198107122758,Ayannaki,2.0,4042.22998046875,-2199.18994140625,255.63999938964844,-3883.699951171875,12816.600341796875,-2670.7998657226562,-2761.300048828125,28.299999237060547,-301.00000381469727,255.0,255.0,,0.3692080693389974,1.5694099221249105,-1.5570050652513774,True,12,6,18,157.0,False,,b0676e6613b,Cardo015,4.0,-1.100000023841858,-4256.35986328125,17.059999465942383,3356.199951171875,-13250.6005859375,2.3999999463558197,-0.3999999910593033,0.7000000029802322,2851.099853515625,255.0,255.0,False,0.016769462840166467,-1.1846811777850266,0.00015319502578737548,22,236.0,False,24,4,True,,enpitsu,76561198039309853,27,3307.010009765625,-153.5800018310547,17.059999465942383,-3180.0,-4277.39990234375,1.7000000178813934,0.0,-0.5000000074505806,-2138.9999389648438,255.0,0.0,False,0.01661838415881459,-2.1639792684760124,-7.652290288263892e-05,True,243.0,False,32,28,False,,games5425898691,bf81d8692db,19.0,3821.219970703125,-1970.9300537109375,200.66000366210938,-1005.2999877929688,-14389.89990234375,1248.8999938964844,4275.899963378906,-2629.4000244140625,2247.5999450683594,255.0,153.0,-0.35381054422143465,-1.7864980425222408,0.26979758374046897,True,54.098012706284884,True,38,31,False,,
45,2974,102,False,False,1,5611.420057717154,-3875.75,2187.300048828125,349.42999267578125,1032.7999877929688,15665.10009765625,8807.19970703125,3803.0999755859375,3652.9000854492188,2862.0999145507812,1.0,0.1340379767633785,-2.5785141109008207,1.1177061114106168,bf81d8692db,games5425898691,19.0,-3821.219970703125,1970.9300537109375,200.66000366210938,1005.2999877929688,14389.89990234375,1248.8999938964844,-4275.899963378906,2629.4000244140625,2247.5999450683594,255.0,153.0,,0.35381054422143465,1.7864980425222408,0.26979758374046897,True,31,False,38,47.84182362915367,True,,76561198039309853,enpitsu,27.0,-3267.449951171875,196.33999633789062,17.059999465942383,4634.5001220703125,4183.399963378906,1.8000000715255737,-0.0,0.19999999552965164,-2292.5999450683594,255.0,0.0,False,-0.016640950975756373,2.38656436441986,-3.4735839675845705e-05,28,243.0,False,32,False,True,,Cardo015,b0676e6613b,4,1.100000023841858,4256.35986328125,17.059999465942383,-3356.199951171875,13250.6005859375,2.3999999463558197,0.3999999910593033,-0.7000000029802322,2851.099853515625,255.0,255.0,False,-0.016769462840166467,1.1846811777850266,0.00015319502578737548,True,236.0,False,24,22,4,,Ayannaki,76561198107122758,2.0,-4028.10009765625,2139.3798828125,240.4600067138672,7411.9000244140625,-14594.49951171875,-3117.39990234375,1777.2999572753906,-888.7000274658203,-3975.0,255.0,255.0,-0.46181351869406384,-1.431601662047259,-1.4061569770691407,True,157.0,False,18,13,6,,
46,3045,104,False,False,0,10158.735003816875,2464.330078125,-4446.8701171875,246.17999267578125,27005.70068359375,3552.0999145507812,-4515.4998779296875,731.2999725341797,2385.500030517578,-5293.900146484375,0.0,0.6834179835900147,-0.9838616913673436,2.3612151649588626,b0676e6613b,Cardo015,4.0,2327.110107421875,-4458.5498046875,212.50999450683594,13013.199462890625,2088.2000732421875,1137.300033569336,-279.7999954223633,4903.500061035156,2475.2000427246094,255.0,168.0,,-0.023164412506071697,-0.0017190983314189438,-0.027199597454393497,True,23,4,26,236.0,False,,76561198107122758,Ayannaki,2.0,2765.52001953125,957.4400024414062,17.010000228881836,-11855.50048828125,-539.5000076293945,2.3000000417232513,-0.29999999329447746,0.0,2388.000030517578,255.0,255.0,,0.009526604030912662,-3.0338427303185864,-3.19258993978878e-05,14,157.0,False,18,6,True,,enpitsu,76561198039309853,27,2710.10009765625,117.54000091552734,17.059999465942383,8443.400268554688,-6426.6998291015625,1.899999976158142,-1.4000000059604645,1.2999999523162842,2232.7999877929688,255.0,255.0,,0.016693838503654048,-0.6219119058217667,0.0001938639533146783,True,243.0,False,32,28,False,,games5425898691,bf81d8692db,19.0,2858.699951171875,-5056.58984375,505.4800109863281,-9982.999877929688,-3426.199951171875,-5293.900146484375,575.2999877929688,-2380.2000427246094,-1813.8999938964844,128.0,0.0,0.8965694285572708,-2.8143919046227537,1.5756463038916324,True,41.0,False,38,32,False,,
47,3106,106,False,False,0,9051.437943178149,3876.159912109375,-2551.22998046875,681.3400268554688,-13247.39990234375,23442.80029296875,-1549.7999572753906,-2176.1000061035156,-1266.2000274658203,2497.7000427246094,0.0,0.30345185233704847,-1.8825509685286779,2.8892084507550844,b0676e6613b,Cardo015,4.0,3986.820068359375,-2718.260009765625,687.2100219726562,-10446.600341796875,19997.80029296875,4466.700134277344,-2481.999969482422,-3238.900146484375,-2952.3001098632812,255.0,255.0,,-0.08708092676127326,1.4409677896482773,-1.5938884839053378,True,25,4,28,129.4468303316383,True,,76561198107122758,Ayannaki,2.0,2289.909912109375,-1942.81005859375,16.8799991607666,-10587.7001953125,-7795.4998779296875,30.299999713897705,0.29999999329447746,-10.0,-376.5999984741211,255.0,128.0,,0.009064117949930228,-2.5569296133996158,-0.00018481292670621344,16,144.45146682185512,True,20,6,True,,enpitsu,76561198039309853,27,3881.0,-2438.18994140625,582.1599731445312,-5270.5999755859375,-21470.400390625,4460.400085449219,-11.59999966621399,20.59999942779541,15.299999713897705,128.0,128.0,,-0.3307445727356475,-1.5384845464992993,1.545665332273652,True,154.0,False,34,28,False,,games5425898691,bf81d8692db,19.0,3434.5,-2482.85009765625,21.809999465942383,1665.3999328613281,16494.300537109375,3052.0999145507812,5.199999809265137,-12.5,587.0999908447266,255.0,131.0,0.009872809519404594,1.5100423135554513,0.00011218109699414781,False,71.0,False,41,34,False,,
48,3231,111,False,False,0,8504.590345535853,-2951.22998046875,-3112.52001953125,646.1199951171875,-19350.10009765625,17982.099609375,1930.2000427246094,-231.00000381469727,-615.9000015258789,-1485.5999755859375,0.0,0.9362428766733404,1.446512429679364,0.7582950970296144,76561198107122758,Ayannaki,2.0,-2845.239990234375,-3238.580078125,560.4099731445312,-17197.60009765625,12386.500244140625,-2203.5000610351562,3706.7999267578125,2118.699951171875,-174.50000762939453,255.0,128.0,,0.06872207172314657,2.2235014302464626,0.5007600376860418,True,16,8,22,94.2336258170426,True,,b0676e6613b,Cardo015,4.0,145.66000366210938,-809.219970703125,88.48999786376953,-3661.199951171875,-19749.300537109375,-1585.0999450683594,2619.8001098632812,-948.0999755859375,-751.9000244140625,255.0,0.0,,-0.4912671108675678,-1.7732754329361513,0.04004867277216097,28,121.0,False,30,4,True,,enpitsu,76561198039309853,27,-952.8599853515625,-4204.77001953125,17.020000457763672,-22824.599609375,-2834.89990234375,2.0999999344348907,-0.5999999865889549,0.09999999776482582,65.39999961853027,255.0,128.0,False,0.016812631692890073,-3.0113682058784033,-6.610207134956047e-05,True,45.0,False,34,28,False,,games5425898691,bf81d8692db,19.0,-73.27999877929688,4691.8701171875,16.989999771118164,-22784.599609375,-1513.5000610351562,4.4999998807907104,-0.19999999552965164,-0.5000000074505806,0.09999999776482582,128.0,128.0,0.009582162581399224,-3.0752290141170575,-3.278617475707755e-05,True,233.0,False,42,36,False,,
49,3319,114,False,False,0,4703.072645176844,-1534.9300537109375,480.5299987792969,146.66000366210938,13333.900146484375,-2865.10009765625,7199.4000244140625,-5899.000244140625,-483.6000061035156,983.7000274658203,0.0,-0.2844124469703628,-2.069884521939103,2.577946024477818,b0676e6613b,Cardo015,4.0,-1552.0400390625,496.510009765625,16.170000076293945,10970.899658203125,-10450.10009765625,-32.200000286102295,-8.100000023841858,-173.4000015258789,-1776.3999938964844,255.0,0.0,,0.02304561335535888,-0.8307766254687975,-0.003884875069564134,True,28,4,30,76.0,False,,76561198107122758,Ayannaki,3.0,-3442.52001953125,24.549999237060547,17.0,9646.199951171875,10047.7001953125,3.400000035762787,0.29999999329447746,0.29999999329447746,-2158.2000732421875,255.0,0.0,,0.00954194098531197,0.7479694548665682,-5.12107971948326e-05,16,255.0,False,22,8,True,,enpitsu,76561198039309853,27,-2212.3798828125,135.4499969482422,17.030000686645508,17494.599609375,14922.900390625,5.0,-0.19999999552965164,-0.19999999552965164,-5.600000023841858,255.0,255.0,,0.016780498756926363,0.7056101662704214,3.312649906915725e-05,True,194.0,False,34,28,False,,games5425898691,bf81d8692db,19.0,-1657.68994140625,1451.0799560546875,16.989999771118164,12085.50048828125,-19568.800048828125,2.199999988079071,-0.29999999329447746,0.5000000074505806,-111.49999618530273,255.0,126.0,0.009602592131561406,-1.029587525907652,9.064291554691399e-05,True,195.45542356788468,True,42,36,False,,
50,3383,116,False,False,1,5504.867493711905,-1431.260009765625,151.27000427246094,121.37999725341797,674.8999786376953,13339.100341796875,8977.899780273438,4367.200012207031,-2325.800018310547,-3393.699951171875,1.0,1.321491968693166,1.6750599489961728,2.53037721500744,76561198039309853,enpitsu,27.0,-1509.4100341796875,65.75,16.760000228881836,-7084.69970703125,19578.599853515625,-228.79999160766602,796.2999725341797,-300.0,-2308.000030517578,255.0,255.0,,-0.011343226872626656,1.323648949313618,-0.003988163431665178,True,28,False,34,168.0,False,,bf81d8692db,games5425898691,19.0,-786.8200073242188,2077.9599609375,17.010000228881836,-5465.7000732421875,15813.299560546875,2.199999988079071,-0.0,-0.19999999552965164,-1575.2999877929688,255.0,15.0,,-0.009599142143996826,1.2681189206260732,-0.00014135378753253936,36,199.0,False,42,False,True,,Cardo015,b0676e6613b,4,-1139.260009765625,2694.64990234375,17.059999465942383,-4836.7999267578125,18085.10009765625,1.2999999523162842,0.09999999776482582,-0.9000000357627869,-306.00000381469727,255.0,128.0,,-0.016774952716647102,1.3395394477817055,0.00019714114996461672,True,76.0,False,30,28,4,,Ayannaki,76561198107122758,3.0,988.3499755859375,1435.3900146484375,17.0,-3293.2000732421875,13709.100341796875,3.1999999284744263,0.09999999776482582,-0.7000000029802322,-11.90000057220459,255.0,128.0,-0.009563277471122355,1.336628435436896,7.241522836512467e-05,True,255.0,False,22,16,8,,
51,3454,119,False,False,0,8850.681847843227,1289.050048828125,-3436.719970703125,181.02000427246094,6614.000244140625,4916.700134277344,-13297.099609375,-5586.300048828125,1664.4999694824219,-1421.9999694824219,0.0,0.24590796753215882,-0.2062158185820033,-1.838850432052036,b0676e6613b,Cardo015,4.0,1218.489990234375,-3523.389892578125,350.1199951171875,1253.8999938964844,5627.19970703125,-326.1000061035156,4310.899963378906,-1539.1999816894531,-3048.9999389648438,128.0,128.0,,-1.4721624053051212,-2.014918441257003,0.10749335326537567,True,29,4,32,53.0,False,,76561198107122758,Ayannaki,2.0,2383.889892578125,-2711.25,830.280029296875,17950.0,-2513.3999633789062,4056.0000610351562,1736.9999694824219,-4804.4000244140625,2036.9999694824219,255.0,0.0,True,0.1743397811908903,-1.0236944909338794,-1.2354977420876687,16,175.0,False,24,10,True,,enpitsu,76561198039309853,27,2109.510009765625,-2018.949951171875,23.649999618530273,-5966.199951171875,8089.0997314453125,-1275.6999969482422,1880.3999328613281,1934.2999267578125,4792.900085449219,255.0,255.0,,0.1665885528532903,2.5192196458070217,0.0034520220721106164,True,199.0,False,34,28,False,,games5425898691,bf81d8692db,19.0,2080.830078125,-2866.22998046875,16.90999984741211,-5662.1002197265625,1363.699951171875,25.09999990463257,17.200000286102295,-1.8000000715255737,2302.7000427246094,255.0,255.0,0.009733139717916558,2.883551329114296,0.0009295500197996732,True,229.0,False,42,36,False,,
52,3520,121,False,False,1,4422.973914181088,-2502.429931640625,2309.2099609375,257.69000244140625,-10178.200073242188,2751.6000366210938,4557.300109863281,4213.800048828125,3987.0999145507812,-1531.7999267578125,1.0,-0.15792207827763952,1.0889223993286319,2.8611424302987167,76561198039309853,enpitsu,27.0,-2444.320068359375,2251.14990234375,120.61000061035156,-10347.60009765625,343.80001068115234,5448.599853515625,-5213.499755859375,-808.0000305175781,-470.29998779296875,0.0,128.0,False,0.14821774448593134,0.1824599489413477,0.09436569114339892,True,28,2,36,207.0,False,,bf81d8692db,games5425898691,19.0,-844.4600219726562,1851.6099853515625,16.989999771118164,-7317.5,-8722.80029296875,4.799999892711639,1.0999999940395355,1.2999999523162842,-1887.1000671386719,255.0,0.0,,-0.009543177292012471,-0.8553714475114337,-0.00013813338736449703,36,200.0,False,42,False,True,,Cardo015,b0676e6613b,4,-2136.7900390625,2626.679931640625,17.059999465942383,-10632.60009765625,1390.5999755859375,1.899999976158142,-3.1999999284744263,0.19999999552965164,-1996.1000061035156,255.0,0.0,False,-0.01669761887344367,0.13401293539148448,-0.0003905910696053512,True,53.0,False,32,30,4,,Ayannaki,76561198107122758,2.0,-4007.860107421875,3865.139892578125,144.08999633789062,6551.400146484375,10699.69970703125,-5798.900146484375,1763.800048828125,-3488.0999755859375,23.09999942779541,255.0,255.0,-0.3808382891297534,2.1042729906681923,1.0325568031735086,True,175.0,False,24,16,10,,False
53,3562,123,False,False,1,5436.997247605622,-3970.89990234375,2716.320068359375,199.32000732421875,6946.199951171875,1166.6000366210938,-669.4000244140625,3028.699951171875,2792.0001220703125,2281.1000061035156,1.0,0.26434388765278954,-2.840439868993117,-0.8634469880191371,76561198039309853,enpitsu,27.0,-4037.5400390625,2452.75,268.9700012207031,-1223.3000183105469,2035.0999450683594,-2999.5999145507812,292.39999771118164,1538.699951171875,5272.19970703125,255.0,128.0,False,0.1197135530844671,2.8098309667711496,1.8449532524953558,True,28,2,36,192.0,False,,bf81d8692db,games5425898691,19.0,-2656.5400390625,591.3200073242188,16.989999771118164,-15185.0,-10017.7001953125,4.4999998807907104,-0.3999999910593033,-0.0,54.60000038146973,255.0,128.0,,-0.009609909113691723,-0.5901201230223828,-6.200237584720261e-05,36,188.0,False,42,False,True,,Cardo015,b0676e6613b,4,-3123.360107421875,4140.5,17.059999465942383,-10509.69970703125,8542.899780273438,1.899999976158142,0.9000000357627869,-0.7000000029802322,2021.9000244140625,255.0,255.0,False,-0.016756606898300545,0.6459637079548955,0.00017726840412163368,True,255.0,False,32,30,4,,Ayannaki,76561198107122758,2.0,-2448.8701171875,5092.22998046875,110.62999725341797,12644.89990234375,1786.0000610351562,4813.800048828125,4078.2998657226562,1938.5000610351562,-578.1000137329102,255.0,0.0,0.39717597432760066,3.006243991424263,1.166208127749851,True,175.0,False,24,16,10,,False
