,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
27,2339,70,False,False,1,3693.245594741507,-1710.949951171875,2523.919921875,396.2200012207031,-17920.10009765625,11516.199951171875,16369.599609375,704.8999786376953,5689.5001220703125,-1769.6000671386719,1.0,0.36174831221981835,-3.137850726534684,-1.0572199605214605,5627679971258560558,EVIL-2-Y,120.0,-1644.1199951171875,2332.969970703125,305.3999938964844,-7016.099853515625,10419.49951171875,679.1000366210938,448.69998931884766,5075.5999755859375,2070.399932861328,106.0,0.0,,0.17525821855675058,1.8290792396305564,-2.200226939312706,True,2.817410802328459,True,7,8,False,,be9b8dd5cfb,YT-shocxk,13.0,-907.6699829101562,4863.06982421875,16.989999771118164,-1299.7000122070312,-6914.0997314453125,8.999999761581421,13.899999856948853,4.399999976158142,-105.9000015258789,255.0,128.0,False,-0.00875888267878209,-1.3726839603069985,0.00041758899800252853,True,12,0.0,False,False,10,,enpitsu,76561198039309853,25,-1575.8499755859375,2555.06005859375,269.010009765625,-14394.49951171875,-17845.400390625,1810.0999450683594,2553.8999938964844,-4834.2999267578125,597.0999908447266,255.0,0.0,False,-0.058278958096317175,-0.49241244353533214,0.15890790477184347,True,7,179.0,False,8,False,,games5425898691,bf81d8692db,20.0,-1165.43994140625,4663.990234375,17.020000457763672,4935.899963378906,-3901.7999267578125,1.0999999940395355,0.29999999329447746,-0.09999999776482582,-2348.8999938964844,255.0,0.0,,-0.009502177927858962,-2.485405335193163,-6.027457833631883e-05,True,6,False,6,213.0,False,
28,2500,76,False,False,0,9679.366190425768,2539.1298828125,-3909.31005859375,109.45999908447266,17.40000009536743,15537.19970703125,-1012.7999877929688,-205.9000015258789,-2826.400146484375,382.59998321533203,0.0,0.03102210269861292,2.769151208659287,-1.0333172373102297,76561198039309853,enpitsu,25.0,2536.800048828125,-4130.64013671875,17.049999237060547,-1648.9999389648438,9238.400268554688,-1.5000000596046448,-0.9000000357627869,5.0,312.60000228881836,255.0,128.0,,0.016677545325115995,1.736417650402272,5.209024078607564e-05,True,171.49516548648958,True,8,8,False,,bf81d8692db,games5425898691,20.0,-747.3300170898438,-3463.409912109375,17.010000228881836,-7316.199951171875,12267.19970703125,2.3000000417232513,-0.29999999329447746,0.19999999552965164,-2126.3999938964844,255.0,0.0,,0.009579683949677472,2.041571074081195,-3.2668557758583846e-05,True,6,210.0,False,False,6,,YT-shocxk,be9b8dd5cfb,13,2187.219970703125,-1746.1199951171875,17.010000228881836,3340.4998779296875,-6968.2000732421875,2.0999999344348907,0.29999999329447746,-0.9000000357627869,35.49999952316284,255.0,128.0,,0.009524098199831172,-1.1185018057828098,-8.683698528364721e-05,True,12,31.0,False,14,False,,EVIL-2-Y,5627679971258560558,32.0,2803.1201171875,-1484.050048828125,17.049999237060547,-579.0999984741211,-11938.800048828125,1.899999976158142,0.5999999865889549,-0.19999999552965164,0.0,147.0,128.0,,0.01671320981098832,-1.6192790955727099,-1.601329977651599e-05,True,8,False,8,184.0,False,
29,2520,76,False,False,0,8744.68201523482,2527.860107421875,-2906.530029296875,93.76000213623047,-316.1000061035156,13242.2998046875,197.39999771118164,-5644.4000244140625,-1893.8999938964844,382.59998321533203,0.0,-0.05278365991349934,-1.5865515313714846,1.3301793580644203,76561198039309853,enpitsu,25.0,2423.06005859375,-3171.030029296875,46.130001068115234,1730.2000427246094,15548.00048828125,3454.5001220703125,-410.09998321533203,70.79999923706055,-560.2999877929688,255.0,128.0,,0.025484823994583173,1.4046036296713078,0.0010776304395752113,True,136.0,False,9,10,False,,bf81d8692db,games5425898691,20.0,-483.5199890136719,-2590.449951171875,17.010000228881836,10826.700439453125,4650.199890136719,2.3000000417232513,-0.3999999910593033,0.0,-2237.2999572753906,128.0,0.0,,0.009636200282495656,0.34208805922206603,2.7541363471896193e-05,True,6,241.0,False,False,6,,YT-shocxk,be9b8dd5cfb,13,2401.8701171875,-2470.409912109375,17.010000228881836,5012.900085449219,-10492.2998046875,2.0999999344348907,0.5000000074505806,-1.0000000149011612,81.49999618530273,255.0,128.0,,0.009562117698176836,-1.1138721580851636,-0.00012648767790533402,True,12,31.0,False,14,False,,EVIL-2-Y,5627679971258560558,32.0,2687.5400390625,-2261.340087890625,17.049999237060547,-3607.6998901367188,-10283.199462890625,-1.7000000178813934,2.0000000298023224,7.200000286102295,-965.9999847412109,255.0,7.0,,0.0166868403803775,-1.8729485370093686,-0.0004951837673920087,True,8,False,8,161.95520867070843,True,
30,2523,76,False,False,1,4178.853868517847,-2530.830078125,2748.419921875,101.36000061035156,-10377.7001953125,14492.099609375,10450.0,5579.89990234375,1133.0000305175781,1891.9999694824219,1.0,0.8399920992298616,1.6491681764987494,1.643531833305305,be9b8dd5cfb,YT-shocxk,13.0,-2444.949951171875,2558.89990234375,17.010000228881836,-5275.3997802734375,10723.499755859375,2.0999999344348907,-0.19999999552965164,0.7999999821186066,19.800000190734863,255.0,128.0,,-0.009570212622719232,1.1105054530507572,-7.71966288893544e-05,True,31.0,False,12,14,False,,5627679971258560558,EVIL-2-Y,32.0,-2651.8798828125,2350.320068359375,17.049999237060547,4960.0,10914.7998046875,-1.1999999731779099,1.2999999523162842,4.4999998807907104,-1986.3999938964844,255.0,12.0,,-0.016701773957380536,2.0103993488929315,-0.00036975398073697157,True,8,152.7223309470761,True,False,8,,enpitsu,76561198039309853,25,-2507.820068359375,2912.169921875,91.11000061035156,-8239.299926757812,-18729.7998046875,2353.9999389648438,2559.4000244140625,-4800.4998779296875,-808.8999938964844,255.0,128.0,,-0.5007508585490634,-1.367120458476257,0.44138471534988505,True,9,136.0,False,10,False,,games5425898691,bf81d8692db,20.0,392.989990234375,2562.25,17.010000228881836,-10828.1005859375,-2367.899932861328,2.3999999463558197,-0.0,-0.0,-2244.7999572753906,128.0,0.0,,-0.009637387998515,-0.15519922968970803,-2.78082602428983e-06,True,6,False,6,241.0,False,
31,2524,76,False,False,0,8609.596350479915,2600.72998046875,-2727.530029296875,132.50999450683594,26934.49951171875,10785.699462890625,13563.399658203125,-2126.199951171875,-1043.0999755859375,2861.099853515625,0.0,-0.9454238753462201,-1.584036952557228,1.8159946336226236,76561198039309853,enpitsu,25.0,2507.820068359375,-2912.169921875,91.11000061035156,8239.299926757812,18729.7998046875,2353.9999389648438,-2559.4000244140625,4800.4998779296875,-808.8999938964844,255.0,128.0,,0.5007508585490634,1.367120458476257,0.44138471534988505,True,136.0,False,9,10,False,,bf81d8692db,games5425898691,20.0,-392.989990234375,-2562.25,17.010000228881836,10828.1005859375,2367.899932861328,2.3999999463558197,0.0,0.0,-2244.7999572753906,128.0,0.0,,0.009637387998515,0.15519922968970803,-2.78082602428983e-06,True,6,241.0,False,False,6,,YT-shocxk,be9b8dd5cfb,13,2484.239990234375,-2616.8798828125,14.0600004196167,4035.7000732421875,-2253.8999938964844,502.90000915527344,144.3000030517578,353.3000183105469,2861.099853515625,255.0,128.0,,-0.1081390763453672,-0.9661239011527935,-0.15849331182753623,True,12,31.0,False,14,False,,EVIL-2-Y,5627679971258560558,32.0,2651.8798828125,-2350.320068359375,17.049999237060547,-4960.0,-10914.7998046875,-1.1999999731779099,-1.2999999523162842,-4.4999998807907104,-1986.3999938964844,255.0,12.0,,0.016701773957380536,-2.0103993488929315,-0.00036975398073697157,True,8,False,8,149.6109159351677,True,
32,2611,80,False,False,0,5608.266452837885,13.789999961853027,-393.9800109863281,286.6300048828125,4812.39990234375,18051.500244140625,-3110.7998657226562,2755.4998779296875,-482.09999084472656,-5307.8997802734375,0.0,0.5870252969194047,-1.1611339309726916,0.11327572568433988,bf81d8692db,games5425898691,20.0,-107.29000091552734,-505.6400146484375,205.85000610351562,-3144.89990234375,19693.399658203125,1089.1000366210938,-3759.4000244140625,1584.2999267578125,3688.599853515625,255.0,26.0,,-0.24324159510764115,1.898727593093773,0.5566065880504714,True,213.5305807308484,True,7,8,False,,76561198039309853,enpitsu,25.0,2924.72998046875,760.1400146484375,17.049999237060547,-10879.7998046875,8789.099731445312,2.5999999046325684,2.0999999344348907,-1.4000000059604645,821.9999694824219,255.0,255.0,,0.016760160541438085,2.5213315438509656,-0.00022156264785344208,True,10,136.0,False,False,10,,YT-shocxk,be9b8dd5cfb,13,3169.72998046875,-3098.699951171875,80.13999938964844,-4164.700012207031,21364.3994140625,32.40000009536743,-3584.7000122070312,3519.7000122070312,-2238.3999633789062,0.0,128.0,False,0.4621693929626715,2.350703347513124,1.2610231282670359,True,13,179.81675712011193,True,16,False,,EVIL-2-Y,5627679971258560558,31.0,327.4100036621094,-412.760009765625,309.2300109863281,-5379.7998046875,16752.19970703125,-476.50001525878906,3723.599853515625,-3636.400146484375,1777.7000427246094,110.0,223.0,,1.2501116196751696,1.0955937165447285,0.17731049945943245,True,10,False,9,44.0,False,
33,2618,80,False,False,1,5266.31875741655,-115.33000183105469,-28.299999237060547,192.85000610351562,4382.60009765625,-19782.19970703125,-7692.2998046875,-32.89999961853027,5275.30029296875,-2858.2998657226562,1.0,-1.2221113052370087,2.229571135307014,0.291010485178826,5627679971258560558,EVIL-2-Y,31.0,-209.1699981689453,8.0,302.8399963378906,4648.900146484375,-18280.10009765625,-223.70000839233398,-2400.399932861328,3561.7999267578125,3435.1998901367188,103.0,195.0,,-0.18849307276377775,-1.2959205154970699,-0.716527614192361,True,22.07290316909873,True,9,10,False,,be9b8dd5cfb,YT-shocxk,13.0,-3042.830078125,2531.659912109375,83.8499984741211,5374.000244140625,-22339.19921875,-148.1999969482422,3344.4000244140625,-3835.2999877929688,-2086.7999267578125,0.0,128.0,False,-0.385410540664103,-2.287935638512365,2.9537895474827067,True,16,167.0,False,False,13,,enpitsu,76561198039309853,25,-2641.929931640625,-947.3400268554688,17.049999237060547,12420.999755859375,-6542.2998046875,3.0000001192092896,-0.0,-0.0,1707.2999572753906,255.0,0.0,,-0.016761112869876006,-2.6747392359229005,0.00022371335886033026,True,10,136.0,False,10,False,,games5425898691,bf81d8692db,20.0,196.52000427246094,22.399999618530273,208.94000244140625,4518.800048828125,-21328.20068359375,-168.70000839233398,4216.499938964844,-2453.8999938964844,2539.4000244140625,255.0,7.0,,-0.1469711819457493,-2.837061748172978,1.9596015572219752,True,8,False,7,196.0,False,
34,2682,82,False,True,0,1836.4244661557216,-851.280029296875,3304.1201171875,150.0800018310547,2686.400146484375,7310.8001708984375,6437.5,-3935.4000854492188,-4521.499938964844,-261.1000061035156,0.0,0.3036667584653733,-1.3416611696220049,1.8535383199760775,bf81d8692db,games5425898691,20.0,-903.2000122070312,3305.35009765625,17.010000228881836,7654.0997314453125,5072.39990234375,2.5,-0.09999999776482582,0.0,-2477.4000549316406,255.0,0.0,,0.009526497577069066,0.5417456184779956,3.077182323953244e-05,True,227.0,False,8,8,False,,76561198039309853,enpitsu,25.0,-729.7000122070312,2995.52001953125,17.049999237060547,-11220.400390625,10101.099853515625,2.5999999046325684,0.7000000029802322,-0.29999999329447746,-38.59999895095825,255.0,128.0,,0.016795554610066838,2.4039455057243218,7.296851783784675e-05,True,10,90.0,False,False,10,,YT-shocxk,be9b8dd5cfb,13,721.510009765625,1894.300048828125,148.47999572753906,-13147.7001953125,18755.6005859375,-317.00000762939453,-3857.0001220703125,-3336.400146484375,375.6999969482422,128.0,128.0,False,-1.3691566159174062,-0.4888498982538039,2.765824106694787,True,16,167.0,False,18,False,,EVIL-2-Y,5627679971258560558,31.0,-513.77001953125,3289.97998046875,114.0,-2573.9999389648438,4661.400146484375,-154.7000026702881,-4907.9998779296875,-2463.0999755859375,306.5999984741211,112.0,0.0,,-0.08901715623440289,-2.788071836753909,2.855862298622399,True,12,False,11,0.0,False,
35,2732,84,True,True,0,756.6351026868027,-357.45001220703125,4608.52978515625,225.7899932861328,15310.10009765625,13345.699462890625,-5154.5001220703125,-5696.9000244140625,1164.4000244140625,1479.4000244140625,0.0,0.799783940005752,-2.784935110550305,-0.20808305956011544,76561198039309853,enpitsu,25.0,-537.7999877929688,4508.35986328125,232.1999969482422,10344.599609375,10386.99951171875,2308.0999755859375,-5102.0001220703125,432.99999237060547,-2007.7999877929688,,255.0,,-0.394010654865361,-0.048589542731242295,-0.9376172465170034,True,52.0,False,11,12,False,,bf81d8692db,games5425898691,20.0,543.1599731445312,3777.0400390625,17.010000228881836,-3202.0999145507812,13699.89990234375,1.899999976158142,-0.5000000074505806,1.8000000715255737,495.29998779296875,255.0,170.0,,0.009585123881288043,1.834975205771261,-0.00019651851733135957,True,8,207.0,False,False,8,,YT-shocxk,be9b8dd5cfb,13,-459.80999755859375,5119.4599609375,182.05999755859375,8059.7998046875,16730.799560546875,1543.9999389648438,-4197.799987792969,1355.2999877929688,43.400001525878906,0.0,0.0,,0.9837979636618801,1.5219719388168493,1.5968858638074677,True,16,197.0,False,18,False,,EVIL-2-Y,5627679971258560558,30.0,-991.47998046875,4135.68994140625,17.049999237060547,2971.300048828125,7921.199951171875,2.800000011920929,0.19999999552965164,0.5999999865889549,-1816.6999816894531,221.0,69.0,,0.01670298196084307,1.1733378142229853,0.00012286395089692424,True,12,False,12,,False,
36,3003,85,False,False,1,5148.607884590234,38.15999984741211,63.36000061035156,94.94000244140625,15585.30029296875,26651.99951171875,1469.6000671386719,-2341.300048828125,1105.8999633789062,3301.6000366210938,1.0,0.030007591197453647,-0.0817196036328591,0.057354489006993865,5627679971258560558,EVIL-2-Y,30.0,-102.66000366210938,-189.7899932861328,61.369998931884766,12799.7998046875,18886.8994140625,2906.099853515625,784.7000122070312,4138.0999755859375,-2782.9998779296875,216.0,0.0,,-0.039184745199449936,2.0328806234581727,0.0490807571792588,True,0.0,False,5,6,False,,be9b8dd5cfb,YT-shocxk,18.0,-2856.6298828125,-4177.58984375,17.010000228881836,-13934.49951171875,6809.000244140625,2.199999988079071,3.4999999403953552,-1.2999999523162842,-538.4999847412109,255.0,0.0,,-0.009616669649752227,0.44871970446620235,-7.520917675329038e-05,True,4,0.0,False,False,4,,enpitsu,76561198039309853,25,-0.0,2355.570068359375,17.049999237060547,-0.0,-14081.400146484375,2.7000001072883606,0.7000000029802322,-0.0,0.0,255.0,255.0,,-0.016700997939493475,-1.570774477373452,-2.4226578640790356e-07,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,20.0,21.450000762939453,473.69000244140625,64.8499984741211,-318.99999618530273,-22801.298828125,2890.7998657226562,4578.999938964844,-63.400001525878906,0.0,128.0,128.0,,-0.1099751602117485,-1.556848006136143,-3.5966282681592e-06,True,4,False,3,31.0,False,
37,3005,85,False,False,0,5337.019799822878,-133.63999938964844,-142.2899932861328,118.61000061035156,-25423.1005859375,4526.700134277344,8437.60009765625,3577.9998779296875,-788.6000061035156,4751.300048828125,0.0,-0.1669784781263901,0.4063208685811853,0.28986568667777085,bf81d8692db,games5425898691,20.0,-16.329999923706055,-253.1699981689453,87.7300033569336,700.1000213623047,19475.30029296875,1489.4999694824219,-4798.599853515625,-1691.199951171875,2088.6000061035156,128.0,128.0,,0.8993634384671142,1.5779427264169217,-0.128507918643705,True,31.0,False,3,4,False,,76561198039309853,enpitsu,25.0,-0.550000011920929,-2238.199951171875,17.049999237060547,-319.20000076293945,14063.599853515625,3.0000001192092896,-0.7000000029802322,6.200000047683716,753.4999847412109,255.0,255.0,,0.016708014570633808,1.5839600228526238,0.0001480639151134886,True,False,116.0,False,False,False,,YT-shocxk,be9b8dd5cfb,18,2856.6298828125,4177.58984375,17.010000228881836,13934.49951171875,-6809.000244140625,2.199999988079071,-3.4999999403953552,1.2999999523162842,-538.4999847412109,255.0,0.0,,0.009616669649752227,-0.44871970446620235,-7.520917675329038e-05,True,4,255.0,False,4,False,,EVIL-2-Y,5627679971258560558,30.0,-11.920000076293945,20.959999084472656,86.80999755859375,-11092.900390625,-16355.400390625,2239.600067138672,-1980.0,-5120.3997802734375,331.5999984741211,222.0,0.0,,0.0232261414234876,-2.04819655473116,0.7413576959385707,True,6,False,5,0.0,False,
38,3077,87,False,True,0,4399.972022507889,-2472.360107421875,1032.0999755859375,139.9600067138672,15734.89990234375,24371.201171875,1885.8999633789062,1093.0000305175781,5213.499755859375,-2761.099853515625,0.0,-0.9340829719841142,-1.712070453847928,-1.2809018891434905,76561198039309853,enpitsu,25.0,-2513.14990234375,759.239990234375,48.900001525878906,-4394.5001220703125,17895.699462890625,3294.5001220703125,-505.2000045776367,-114.20000076293945,-1808.3000183105469,255.0,0.0,,0.029669848467882304,1.7016569394846464,-0.0020320667828055815,True,61.0,False,1,2,False,,bf81d8692db,games5425898691,20.0,2200.39990234375,1314.530029296875,88.3499984741211,13767.39990234375,-14801.700439453125,-143.80000114440918,4063.0999755859375,3706.7999267578125,-0.3999999910593033,255.0,128.0,,1.4914002342909238,2.3116718078506397,-3.1406724140250857,False,6,0.0,False,False,5,,YT-shocxk,be9b8dd5cfb,18,936.3499755859375,4695.759765625,17.010000228881836,-13430.50048828125,6194.0997314453125,2.3000000417232513,1.0000000149011612,-0.19999999552965164,1911.4999389648438,255.0,255.0,False,0.009608437438035031,2.754048316246909,0.00013215386943314848,True,4,236.0,False,4,False,,EVIL-2-Y,5627679971258560558,30.0,-3372.9599609375,-793.3400268554688,89.4800033569336,-11763.900146484375,17089.89990234375,-156.70000076293945,-4793.900146484375,-2695.7000732421875,-32.00000047683716,216.0,35.0,,0.022359167621915407,-0.947541597387405,-3.0927041593266154,True,8,False,7,0.0,False,
39,3110,88,False,False,1,8897.326101826018,701.9600219726562,-3755.2099609375,159.1999969482422,1686.9000244140625,4344.200134277344,15241.600341796875,4472.0001220703125,-3875.7000732421875,-989.3000030517578,1.0,0.28223319550976833,-0.07948867687303697,-3.0325696232849375,be9b8dd5cfb,YT-shocxk,18.0,687.4000244140625,-3819.860107421875,13.40999984741211,11190.2001953125,11687.80029296875,338.4000015258789,623.8999938964844,448.6000061035156,2408.8999938964844,255.0,128.0,,-0.019397373109247794,2.2157201539521347,-0.0669680154863681,True,215.2195957988821,True,4,4,False,,5627679971258560558,EVIL-2-Y,30.0,3946.2099609375,-1290.8299560546875,43.790000915527344,-5796.400146484375,-17136.400146484375,-2997.7999877929688,-400.60001373291016,2822.39990234375,16.799999475479126,221.0,128.0,,-0.17730405066943106,-1.237498972405963,0.44172206397228353,True,8,,False,False,8,,enpitsu,76561198039309853,25,2284.02001953125,-3191.7099609375,18.280000686645508,-5128.0999755859375,-18569.599609375,-936.2000274658203,-1323.6000061035156,-2027.7000427246094,-1896.9000244140625,255.0,0.0,,-0.03527932776798551,-1.2545778001768984,-0.04813473758984172,True,2,61.0,False,2,False,,games5425898691,bf81d8692db,20.0,-3798.9599609375,393.3800048828125,17.010000228881836,-8306.400146484375,16838.800048828125,2.5,1.0999999940395355,-1.2999999523162842,-1983.9999389648438,255.0,0.0,,-0.009619963138429825,1.1851966093988153,9.793546583422359e-05,True,6,False,6,255.0,False,
40,3222,92,False,False,1,7239.675894437852,1338.3399658203125,-2086.14990234375,819.8300170898438,-6051.199951171875,20247.39990234375,4608.399963378906,3071.4999389648438,-1596.0000610351562,-2823.0999755859375,1.0,0.750189070329595,0.12871043501547053,-2.4293965463601426,5627679971258560558,EVIL-2-Y,30.0,1360.1199951171875,-2168.659912109375,671.989990234375,-6738.900146484375,9865.30029296875,1706.0000610351562,407.99999237060547,5405.2001953125,930.9999847412109,122.0,0.0,False,1.2513055474019696,0.4209622016562805,-0.34688941466187645,True,167.89498488364674,True,8,10,4,,be9b8dd5cfb,YT-shocxk,16.0,1282.489990234375,-2436.659912109375,313.80999755859375,568.1000137329102,6066.300048828125,-867.3000335693359,-2158.6000061035156,72.1999979019165,-19.40000057220459,128.0,128.0,,-0.22878619693903565,1.6066981711381356,-0.016176687810841122,False,6,234.74330332202294,True,4,4,,enpitsu,76561198039309853,25,1232.280029296875,-2638.260009765625,17.049999237060547,3056.9000244140625,-885.5999755859375,2.8999999165534973,-0.5999999865889549,0.29999999329447746,1516.9999694824219,255.0,255.0,,-0.01661762218558935,-2.7300408187719976,0.00021834703551963625,True,2,61.0,False,2,False,,games5425898691,bf81d8692db,20.0,480.010009765625,2461.52001953125,17.020000457763672,-2765.5999755859375,-8105.999755859375,0.7999999821186066,-0.19999999552965164,0.19999999552965164,-397.40001678466797,255.0,128.0,,-0.00954810880432576,-1.2055077549494406,0.00023812591834422627,True,6,False,6,255.0,False,
41,3276,94,False,False,0,6891.543571708591,-189.55999755859375,-1715.239990234375,498.44000244140625,9040.0,4687.0001220703125,7637.19970703125,5929.4000244140625,-525.0,-752.5,0.0,-0.3537403985963641,-0.6736526502248495,1.9377861709805522,bf81d8692db,games5425898691,20.0,-208.02000427246094,-1834.5400390625,378.1300048828125,8563.699951171875,1496.199951171875,-911.9999694824219,-645.1000213623047,4886.700134277344,2439.7999572753906,255.0,0.0,,0.15272907247038287,1.5155725268839564,1.8028215223979596,True,176.70020617464536,True,7,8,False,,76561198039309853,enpitsu,25.0,-1940.8800048828125,180.25999450683594,17.049999237060547,4928.900146484375,-22465.6005859375,-2.199999988079071,0.19999999552965164,-1.0000000149011612,32.10000038146973,255.0,128.0,,0.016785780838829544,-1.351475427850424,-6.307261974546326e-05,True,2,0.0,False,False,2,,YT-shocxk,be9b8dd5cfb,16,-301.44000244140625,1218.77001953125,17.010000228881836,6800.30029296875,-9807.5,2.0999999344348907,1.899999976158142,-2.8999999165534973,-955.2999877929688,255.0,128.0,,0.009551567018529074,-1.0332829570386242,0.0002012490420131956,True,4,221.0,False,6,4,,EVIL-2-Y,5627679971258560558,30.0,-201.0,-468.5799865722656,379.5,5985.10009765625,-17013.399658203125,-5714.69970703125,2087.7000427246094,-4846.300048828125,-369.00001525878906,211.0,2.0,False,-0.021465655649948265,-1.1797452853416222,-1.2431928512023713,True,10,4,8,83.7327395203293,True,
42,3337,97,False,False,1,5175.623158733502,-1771.8800048828125,704.969970703125,548.0599975585938,-899.1000366210938,12335.50048828125,-330.0,-4059.7000122070312,522.9000091552734,-2165.800018310547,1.0,-0.23546605835751636,0.8561174577675625,2.643384287050646,be9b8dd5cfb,YT-shocxk,13.0,-1799.300048828125,568.1400146484375,430.95001220703125,-9228.300170898438,9202.5,439.3000030517578,1644.7000122070312,4261.7999267578125,3062.9000854492188,128.0,128.0,,0.5232462347836246,2.024388407777837,0.7149758008447016,True,178.21975057868548,True,4,8,6,,5627679971258560558,EVIL-2-Y,30.0,-2424.22998046875,1156.1700439453125,17.049999237060547,-17080.0,-15403.399658203125,0.29999999329447746,-0.29999999329447746,-0.3999999910593033,0.5000000074505806,210.0,128.0,False,-0.01677828354179701,-0.733900775677014,-3.0088669157538496e-05,False,10,0.0,False,4,8,,enpitsu,76561198039309853,25,-494.42999267578125,3685.449951171875,17.049999237060547,-9738.599853515625,17663.900146484375,3.3000001311302185,0.3999999910593033,-0.7000000029802322,2273.2000732421875,255.0,255.0,False,-0.016782487965585187,0.9900377230464321,0.0002771558210338113,True,2,31.0,False,2,False,,games5425898691,bf81d8692db,20.0,-1649.0999755859375,1234.72998046875,17.010000228881836,-10322.80029296875,4019.1000366210938,2.3000000417232513,4.600000083446503,-1.5999999642372131,-1510.5999755859375,255.0,0.0,,-0.009566715051280232,0.3833015007293936,-4.289999238242521e-06,True,8,False,8,159.0,False,
43,3389,99,False,False,0,8397.213543121155,1906.2900390625,-2775.830078125,255.9600067138672,-255.6999969482422,1246.8000030517578,5993.800048828125,5316.6998291015625,-443.6000061035156,-410.49999237060547,0.0,-0.11771906347120675,0.5443405453885801,0.051738954571881116,bf81d8692db,games5425898691,20.0,1950.699951171875,-2897.659912109375,125.80999755859375,-781.1000061035156,-2021.9000244140625,3761.7999267578125,-1720.8999633789062,4211.300048828125,-2997.6998901367188,255.0,41.0,,-0.3272487938213869,2.976701769712539,0.12020016010594708,True,159.0,False,9,10,False,,76561198039309853,enpitsu,25.0,1811.739990234375,-3077.530029296875,94.54000091552734,4684.89990234375,16227.7001953125,3323.5000610351562,-4770.299987792969,-534.0999984741211,2684.89990234375,255.0,128.0,,0.22543238766974652,1.1774641482702513,-0.012247316430666656,True,4,,False,False,3,,YT-shocxk,be9b8dd5cfb,13,2782.070068359375,-1535.0799560546875,17.010000228881836,-3795.10009765625,3734.7000122070312,2.199999988079071,0.0,0.0,-2215.399932861328,255.0,0.0,False,0.009500395785789043,2.3993343252063872,1.93029893386358e-06,True,4,161.0,False,8,6,,EVIL-2-Y,5627679971258560558,30.0,3940.7099609375,466.0199890136719,42.88999938964844,4962.699890136719,1830.0,2071.999969482422,-825.4000091552734,-3060.7998657226562,2135.0999450683594,25.0,0.0,,0.355254324790073,-2.563953206279075,0.24847763631408898,True,10,4,8,,False,
