,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
32,1855,52,False,False,1,3961.7662085847746,673.6199951171875,1184.47998046875,145.64999389648438,-5727.19970703125,7453.900146484375,607.5,-669.8999786376953,-808.3000183105469,-3939.1000366210938,1.0,1.2860135200992124,-1.8948350845846331,-2.8585729653087033,2535470475960198,JoItd,31.0,754.0800170898438,1109.510009765625,17.010000228881836,-1710.2000427246094,6017.39990234375,0.09999999776482582,-0.0,-0.29999999329447746,2278.300018310547,255.0,255.0,,-0.009489447600421719,1.3161720167465,7.632521739788778e-05,False,172.6016001778264,True,4,False,4,,bfe797bb3fb,Teak.-,27.0,-1916.7099609375,-4094.570068359375,17.010000228881836,9764.299926757812,10141.599731445312,2.3000000417232513,-0.19999999552965164,-0.0,2151.999969482422,255.0,255.0,False,-0.009580570970336483,2.2700638456882407,3.931815427647894e-05,True,255.0,False,False,6,8,,enpitsu,76561198039309853,25,927.1300048828125,3579.409912109375,17.059999465942383,-5771.5997314453125,-12135.6005859375,1.1999999731779099,-0.19999999552965164,-0.7999999821186066,3.6000001430511475,255.0,128.0,,-0.01673589532751103,-1.1273641842559925,-7.334181974524e-05,True,2,61.0,False,False,2,,games5425898691,bf81d8692db,20.0,956.77001953125,5022.68017578125,19.6200008392334,1635.5999755859375,180.30000686645508,34.20000076293945,130.39999961853027,-4.300000071525574,-99.30000305175781,0.0,128.0,,-0.03885419074764803,-0.14517041749900594,-0.08817625367552953,True,4,4,False,255.0,False,
33,1878,53,False,False,1,3394.038657055515,62.40999984741211,1849.9200439453125,95.7699966430664,-6235.2001953125,6744.89990234375,1815.8000183105469,-3650.2999877929688,-3445.2999877929688,-3287.0001220703125,1.0,0.7943880874209609,1.9041017653825414,-2.3600267331134943,2535470475960198,JoItd,31.0,38.58000183105469,1611.949951171875,17.0,-12820.30029296875,3695.8999633789062,3.6000001430511475,-2.7000001072883606,0.5999999865889549,-2005.2000427246094,226.0,0.0,,-0.009572013948967237,0.3106506360498719,-0.0002811475518809372,False,140.0,False,4,False,4,,bfe797bb3fb,Teak.-,27.0,-1369.1600341796875,-3036.669921875,17.010000228881836,3817.6998901367188,13549.89990234375,2.0999999344348907,-0.09999999776482582,-1.4000000059604645,414.0999984741211,255.0,128.0,False,-0.00959813484761404,1.8111706534416048,-0.00012938868598064731,True,255.0,False,False,6,8,,enpitsu,76561198039309853,25,246.0800018310547,2524.030029296875,17.059999465942383,-12450.0,-15336.400146484375,-4.099999964237213,0.3999999910593033,0.5999999865889549,-3.8999998569488525,255.0,128.0,,-0.01678874860266023,-0.888438175785425,3.81584719377228e-05,True,4,31.0,False,False,2,,games5425898691,bf81d8692db,20.0,765.6500244140625,5010.39013671875,16.760000228881836,-7245.0,-344.50000762939453,13.40000033378601,40.900001525878906,-26.19999885559082,-6.499999761581421,255.0,128.0,,-0.007149719015486329,-0.04945100574298587,0.006571657307860552,True,4,4,False,255.0,False,
34,1884,53,False,False,0,7156.80473643654,72.6500015258789,-1950.949951171875,130.67999267578125,5663.3001708984375,23756.0009765625,7514.2999267578125,3533.3999633789062,213.1999969482422,4844.5001220703125,0.0,-0.2630543878807909,-1.8886014282519958,2.8284934933838337,76561198039309853,enpitsu,25.0,81.18000030517578,-2126.5,70.79000091552734,15691.700439453125,16696.99951171875,1994.4000244140625,-1887.5,2803.5000610351562,-993.0000305175781,255.0,255.0,,0.12334495967944663,0.8720106136846074,0.016948868311439692,True,22.0,False,4,False,3,,bf81d8692db,games5425898691,20.0,-559.1500244140625,-5000.16015625,17.0,9130.599975585938,450.8000183105469,3.400000035762787,-2.0000000298023224,0.5999999865889549,-0.09999999776482582,255.0,128.0,,0.009489925286956673,0.0492660584396853,9.890230745035278e-05,True,255.0,False,False,4,4,,Teak.-,bfe797bb3fb,27,1313.6099853515625,2808.52001953125,17.010000228881836,-3115.4998779296875,-13749.300537109375,2.0999999344348907,-0.09999999776482582,-0.5999999865889549,25.199999809265137,255.0,128.0,False,0.009600711723304985,-1.789921206545406,-8.132557149722488e-05,True,8,255.0,False,False,6,,JoItd,2535470475960198,31.0,190.6699981689453,-1730.27001953125,21.969999313354492,9786.699829101562,-7889.0997314453125,3000.8999633789062,0.7000000029802322,0.0,-2199.600067138672,128.0,4.0,,0.009590893697514874,-0.7421661161078178,-3.284539673060523e-05,False,5,4,False,140.0,False,
35,1941,55,False,False,1,8295.324150592627,-1220.8599853515625,-2880.679931640625,266.67999267578125,-2117.899932861328,-14067.900390625,5040.0,2608.800048828125,-494.90001678466797,2164.7999572753906,1.0,0.3645171858120857,1.8963286691878085,2.855946690719306,bfe797bb3fb,Teak.-,27.0,-1218.3299560546875,-2839.93994140625,114.7300033569336,-1657.5,-11372.900390625,-154.49999809265137,1973.6000061035156,3349.5999145507812,-3890.2999877929688,128.0,111.0,False,0.62228386929509,-1.3044575073686975,2.0568892665247827,True,255.0,False,10,False,7,,2535470475960198,JoItd,31.0,-2288.89990234375,1692.9000244140625,17.010000228881836,-10233.400268554688,-6089.7998046875,2.3000000417232513,0.09999999776482582,-0.0,1817.7999877929688,255.0,226.0,,-0.009531078799335147,-0.5830083838281493,1.543704156323108e-05,True,140.0,False,False,6,6,,enpitsu,76561198039309853,24,-1897.8499755859375,1526.3199462890625,76.06999969482422,-11951.800537109375,-12329.7998046875,2692.0999145507812,4236.499938964844,-3495.8999633789062,283.29999923706055,255.0,128.0,,-0.2657068807055963,-0.8934621258721739,0.0012939387664672474,True,6,0.0,False,False,5,,games5425898691,bf81d8692db,20.0,-114.48999786376953,2818.3798828125,17.0,-1001.9999694824219,-13554.49951171875,3.3000001311302185,-0.0,0.5000000074505806,-149.3000030517578,255.0,108.0,,-0.009577091355549986,-1.4883273662794276,4.011722276265696e-05,True,4,4,False,255.0,False,
36,2010,58,False,False,1,9861.742569028462,-1705.1400146484375,-4372.52001953125,177.6199951171875,-3780.7998657226562,-9125.800170898438,7840.30029296875,-4895.4998779296875,-3286.7999267578125,-1109.3000030517578,1.0,0.512888743785606,2.9740056242750974,-2.4642144951362215,bfe797bb3fb,Teak.-,27.0,-1686.18994140625,-4220.27001953125,82.41000366210938,3301.400146484375,-4977.60009765625,2662.9000854492188,3228.9999389648438,-1501.7999267578125,-1269.000015258789,255.0,0.0,False,-0.028714349376111913,-2.0305386213481538,0.023332942762379273,True,255.0,False,12,False,8,,2535470475960198,JoItd,31.0,-3521.25,-1715.3499755859375,16.989999771118164,3632.0001220703125,-19930.10009765625,2.3000000417232513,-0.0,-0.19999999552965164,-1383.9999389648438,255.0,13.0,,-0.009601712191844207,-1.7241661198311038,-0.0001804777047841225,True,15.00402596432676,True,False,6,6,,enpitsu,76561198039309853,25,-4076.110107421875,-516.5900268554688,240.9199981689453,-173.60000610351562,4743.599853515625,818.1999969482422,-2085.7000732421875,428.80001068115234,-101.00000381469727,255.0,0.0,True,0.31314416969968023,1.5309315939799206,1.4708848348612351,True,6,255.0,False,False,6,,games5425898691,bf81d8692db,20.0,-1741.5999755859375,-2081.56005859375,17.0,-4028.9999389648438,-22474.09912109375,3.400000035762787,-0.0,-0.0,97.79999732971191,255.0,128.0,,-0.009596947131161658,-1.4032705011468167,-4.778365926486959e-05,True,4,4,False,134.0,False,
37,2058,59,False,False,0,3162.2929338673703,2202.239990234375,4506.75,337.989990234375,-10699.599609375,5085.10009765625,2379.2999267578125,736.9000244140625,3814.2001342773438,3381.0000610351562,0.0,0.9134089209107739,0.7464266939177704,-2.4736594781116787,bf81d8692db,games5425898691,20.0,2312.31005859375,4420.75,214.85000610351562,-1911.4999389648438,7064.69970703125,1778.0999755859375,388.80001068115234,-4008.699951171875,879.0000152587891,255.0,255.0,,-0.733775347684933,2.151991954742643,-0.6644643866134636,True,165.0,False,6,False,5,,76561198039309853,enpitsu,25.0,3092.81005859375,840.1300048828125,17.059999465942383,-6564.000244140625,11294.000244140625,1.1999999731779099,0.19999999552965164,-0.7999999821186066,0.0,255.0,0.0,,0.01671640246940341,2.097245330741959,7.180431729139486e-05,True,255.0,False,False,6,6,,Teak.-,bfe797bb3fb,27,1766.800048828125,4717.8798828125,16.989999771118164,6628.4002685546875,910.4000091552734,4.600000083446503,-2.7000001072883606,-0.3999999910593033,762.6999664306641,128.0,128.0,,0.00965749910425712,0.18491288311394544,-0.00020439612239844037,True,12,211.0,False,False,8,,JoItd,2535470475960198,31.0,2198.0,4290.2001953125,175.8699951171875,-6742.60009765625,14538.599853515625,3557.0999145507812,-1060.0,4924.700012207031,743.7999725341797,254.0,0.0,,-0.6619753144522641,2.087071223762306,0.20550316551993872,True,8,7,False,4.35235275760774,True,
38,2060,59,False,False,1,10161.21291866312,-2115.260009765625,-4564.77001953125,364.5199890136719,8707.80029296875,-16968.1005859375,7798.2000732421875,-3599.2001342773438,-1222.7999877929688,4642.099914550781,1.0,-0.939858141857067,-1.4614557874059384,-1.9871194206863576,2535470475960198,JoItd,31.0,-2128.7099609375,-4439.4501953125,211.3699951171875,7037.60009765625,-15165.999755859375,3468.2998657226562,1878.5000610351562,-3971.4999389648438,3308.699951171875,254.0,0.0,,0.6720657367872663,-1.9608706457519136,1.0101516492285902,True,2.0,False,8,False,7,,bfe797bb3fb,Teak.-,27.0,-1777.719970703125,-4719.490234375,16.989999771118164,-6524.1998291015625,-989.5999908447266,4.600000083446503,1.1999999731779099,0.29999999329447746,555.099983215332,128.0,128.0,,-0.009665755167211753,-0.19496010791438564,-0.00023104734132062277,True,211.0,False,False,8,12,,enpitsu,76561198039309853,25,-3037.6201171875,-935.0800170898438,17.059999465942383,6666.9000244140625,-11471.600341796875,1.1999999731779099,-0.09999999776482582,0.7999999821186066,0.0,255.0,0.0,,-0.016725754135309807,-2.097245204707925,6.642189529745991e-05,True,6,255.0,False,False,6,,games5425898691,bf81d8692db,20.0,-2299.7099609375,-4483.3701171875,221.08999633789062,1078.3999633789062,-6033.4002685546875,100.29999732971191,-1990.0,3315.2999877929688,-3911.199951171875,255.0,255.0,,0.5836919954603416,-2.273797088515501,-1.407538707501115,True,6,5,False,165.0,False,
39,2112,61,False,True,0,2605.6153021300647,1086.8800048828125,3449.610107421875,239.14999389648438,-9742.7001953125,25509.19921875,2794.89990234375,-324.3000030517578,-103.00000190734863,371.3999938964844,0.0,1.125581691854595,-1.0731364399773653,-2.7358127891629254,76561198039309853,enpitsu,25.0,1155.8699951171875,3239.830078125,160.2100067138672,-12084.200439453125,15420.699462890625,3145.4000854492188,141.99999809265137,178.1999969482422,-665.8000183105469,255.0,128.0,,-0.09674479753230517,2.1783409130252136,0.0037580748357065865,True,181.0,False,8,False,7,,bf81d8692db,games5425898691,20.0,2446.68994140625,5102.990234375,211.80999755859375,7168.4002685546875,-2.800000011920929,-1301.9999694824219,-3.1999999284744263,2414.499969482422,1.8000000715255737,255.0,0.0,,0.13795239020172245,0.009500107150660016,1.5722610265492543,True,165.0,False,False,6,6,,Teak.-,bfe797bb3fb,27,1890.1400146484375,3921.080078125,16.989999771118164,-13674.599609375,-4769.2999267578125,2.5999999046325684,0.0,-0.19999999552965164,-2183.3999633789062,255.0,0.0,,0.009572361034012291,-2.8751124078012715,1.479096866623388e-05,True,12,154.6121547734866,True,False,8,,JoItd,2535470475960198,31.0,1155.9300537109375,4814.39013671875,61.5099983215332,-8154.5001220703125,288.50000381469727,3806.099853515625,69.00000095367432,886.6999816894531,-18.99999976158142,254.0,160.0,,-0.02790174258154034,3.0531618234364717,0.0014992009988355629,True,9,8,False,2.0,False,
40,2126,62,False,False,1,9939.458547399188,-561.739990234375,-4691.97998046875,312.1099853515625,20700.80078125,3186.6000366210938,6183.499755859375,1216.8000030517578,-184.89999771118164,187.99999237060547,1.0,-0.9408806914260264,0.9851844993164335,-2.853020395186389,2535470475960198,JoItd,31.0,-684.2000122070312,-4824.83984375,217.6699981689453,12535.6005859375,-2173.5000610351562,849.4999694824219,4217.900085449219,3090.7998657226562,-1704.4000244140625,254.0,158.0,,0.2473611056618855,3.0797676786947985,-0.015373345764637034,True,0.0,False,10,False,9,,bfe797bb3fb,Teak.-,27.0,-1163.9599609375,-4049.969970703125,16.989999771118164,14224.000244140625,-10031.500244140625,4.300000071525574,-0.0,-0.0,-1961.6999816894531,255.0,0.0,,-0.0096032842833413,-2.4589596694375473,6.59901552373794e-06,True,123.0,False,False,8,12,,enpitsu,76561198039309853,24,-670.2100219726562,-4256.39013671875,182.6199951171875,8777.7001953125,-18996.199951171875,-150.50000190734863,4610.400085449219,-2851.7001342773438,928.0000305175781,255.0,128.0,,0.3819382296535233,2.965486016346991,-2.9651863036317367,True,8,181.0,False,False,7,,games5425898691,bf81d8692db,20.0,-2754.300048828125,-4931.2001953125,18.43000030517578,-3774.5001220703125,9418.699951171875,-1419.6000671386719,3452.60009765625,-1838.8999938964844,262.60000228881836,255.0,208.0,,-0.06859668231932363,1.2560157134919832,0.09559090170926052,True,6,6,False,165.0,False,
41,2225,65,False,False,1,8660.45072115458,3912.570068359375,-2978.110107421875,711.8200073242188,-9890.30029296875,12080.400390625,2672.39990234375,-343.8999938964844,-3666.9000244140625,4736.499938964844,1.0,0.16324379010183215,3.109931493801826,-2.8924345494854933,bfe797bb3fb,Teak.-,27.0,4074.0400390625,-3128.5400390625,624.0900268554688,-2997.6998901367188,14258.900146484375,7302.80029296875,-682.0999908447266,5.899999737739563,0.0,255.0,227.0,,0.4767842007151147,1.5814402185562495,-1.5659411053077998,False,233.0655740409769,True,13,False,8,,2535470475960198,JoItd,31.0,1313.72998046875,-4040.64990234375,17.020000457763672,-11902.39990234375,2887.7999877929688,0.7999999821186066,-1.2999999523162842,0.09999999776482582,115.29999732971191,255.0,128.0,,-0.00955469303488984,0.22237690916074504,-0.00013852659990082705,False,31.0,False,False,10,10,,enpitsu,76561198039309853,24,120.05000305175781,-2131.320068359375,17.049999237060547,-1073.499984741211,22199.7998046875,2.5,-0.0,-0.29999999329447746,0.0,255.0,0.0,False,-0.016788997593710633,1.5224779986623684,3.173446434168468e-05,True,8,125.0,False,False,8,,games5425898691,bf81d8692db,20.0,-730.0999755859375,1512.3699951171875,17.010000228881836,7273.3001708984375,21161.10107421875,2.0999999344348907,-0.19999999552965164,-1.0000000149011612,401.6999816894531,255.0,128.0,,-0.009601172434256783,1.866273304338928,-0.00011758859388105504,True,8,8,False,202.0,False,
42,2275,67,False,False,0,4462.722363994656,-2189.179931640625,868.75,145.61000061035156,-12819.49951171875,13775.999755859375,8539.299926757812,2669.1000366210938,4930.400085449219,2136.699981689453,0.0,0.5405468961817631,1.6654673458421612,2.909783112101049,76561198039309853,enpitsu,25.0,-2095.580078125,753.1300048828125,49.27000045776367,-7381.6998291015625,7231.400146484375,769.7000122070312,-5067.699890136719,-188.60000610351562,-2043.2000732421875,255.0,128.0,False,0.10246678828513718,2.3032484072016213,0.06562090751871201,True,125.0,False,10,False,9,,bf81d8692db,games5425898691,20.0,14.140000343322754,-3958.330078125,17.010000228881836,-10692.39990234375,2515.0,2.3999999463558197,0.09999999776482582,-0.09999999776482582,-2383.2000732421875,255.0,0.0,,0.009538396808281948,2.852843993918827,2.519936179221649e-05,True,202.0,False,False,8,8,,Teak.-,bfe797bb3fb,27,-2037.6400146484375,568.7100219726562,478.239990234375,11826.800537109375,-13788.900146484375,-6702.1002197265625,1884.9000549316406,1651.4999389648438,250.30000686645508,128.0,128.0,False,1.0859193403505496,-1.9417712749530929,2.5453345853652776,True,14,223.0,False,False,10,,JoItd,2535470475960198,31.0,1475.1400146484375,4138.669921875,17.020000457763672,18726.99951171875,225.30000686645508,1.0000000149011612,-0.5999999865889549,0.0,1683.699951171875,132.0,255.0,,0.009596231534708509,0.052105025005011005,0.00016911407876063188,True,10,10,False,14.0,False,
43,2350,70,False,False,0,2499.0516478803397,-3121.93994140625,4004.02001953125,181.41000366210938,14619.69970703125,13015.10009765625,7859.1998291015625,4381.600036621094,-3603.699951171875,1953.0000305175781,0.0,-0.6293693224465893,1.402194239769601,-0.33082083100193005,76561198039309853,enpitsu,25.0,-3219.97998046875,3951.3701171875,68.72000122070312,13811.8994140625,17002.099609375,2891.7001342773438,-694.4999694824219,1879.9000549316406,-3274.1000366210938,255.0,128.0,,0.08890544674124276,0.7609095643453548,0.0020160588039773845,True,88.0,False,12,False,11,,bf81d8692db,games5425898691,20.0,-1807.6300048828125,-356.1199951171875,17.010000228881836,10676.700439453125,19329.599609375,2.0000000298023224,-0.29999999329447746,-0.7000000029802322,-43.80000114440918,255.0,128.0,,0.009595778511516195,1.060617750192817,9.172962364874193e-05,True,176.0,False,False,8,8,,Teak.-,bfe797bb3fb,27,-1769.780029296875,1938.739990234375,91.9800033569336,-3936.6000366210938,18542.5,-1430.0,-2858.800048828125,-472.40001678466797,-251.49999618530273,255.0,99.0,,-0.5890937627310074,1.9082864126020231,-0.1518873606676077,True,16,123.0,False,False,12,,JoItd,2535470475960198,31.0,1276.77001953125,3834.2900390625,17.020000457763672,-12892.80029296875,10336.300048828125,0.7000000029802322,0.29999999329447746,-0.3999999910593033,-1.899999976158142,254.0,128.0,,0.009582853821242876,2.4654941946153133,4.5132200966150026e-05,True,10,10,False,0.0,False,
44,2373,71,False,False,0,1043.9619938884816,-1931.0799560546875,5004.10986328125,595.6400146484375,10686.8994140625,-7610.999755859375,461.3999938964844,-334.3000030517578,-1760.5000305175781,5726.099853515625,0.0,0.6951445649763921,1.0246382499720073,-0.11550627127751617,76561198039309853,enpitsu,25.0,-2108.0400390625,5104.5,308.6400146484375,4660.400085449219,-275.3000068664551,10165.399780273438,119.79999542236328,1674.4000244140625,265.3000068664551,255.0,0.0,False,-1.2470127451424171,0.05722604040586676,1.498145661230407,True,88.0,False,12,False,12,,bf81d8692db,games5425898691,20.0,-842.719970703125,1219.5400390625,17.010000228881836,12624.89990234375,19225.2001953125,0.0,0.0,-0.09999999776482582,1302.4000549316406,255.0,239.0,,0.009595213672080207,1.0152628994004316,0.00020737562069700317,True,157.29328188075814,True,False,8,8,,Teak.-,bfe797bb3fb,27,-1786.4200439453125,3422.429931640625,17.010000228881836,4351.499938964844,13073.00048828125,2.199999988079071,-1.4000000059604645,1.0999999940395355,-1380.5000305175781,0.0,22.0,,0.009832045722195912,1.212903856521189,-8.047401923542852e-05,True,16,153.0,False,False,12,,JoItd,2535470475960198,31.0,247.61000061035156,4617.6298828125,17.020000457763672,-9831.699829101562,3894.89990234375,1.1999999731779099,1.2999999523162842,1.2999999523162842,2058.2000732421875,128.0,254.0,,0.009759276972151506,2.8021766140365076,0.00012845249135501718,True,10,10,False,0.0,False,
45,2402,72,False,False,1,9363.649954383574,798.2899780273438,-4223.14013671875,300.3999938964844,-17689.89990234375,-762.5,5077.0001220703125,-1785.7000732421875,-5727.9998779296875,15.299999713897705,1.0,-0.7309296898719335,-1.1400708513943598,0.10806939254856794,bfe797bb3fb,Teak.-,27.0,932.0700073242188,-4148.97021484375,127.91999816894531,-2133.9999389648438,-4783.0999755859375,2861.7999267578125,-731.8000030517578,2685.7000732421875,524.3000030517578,255.0,182.0,,0.24906253965995787,-0.8402605089740953,-0.033695222201374095,True,137.34193544490364,True,18,False,13,,2535470475960198,JoItd,31.0,372.05999755859375,-4470.0,162.57000732421875,5275.7000732421875,8800.10009765625,3084.2001342773438,-1401.0000610351562,-1329.1999816894531,806.6999816894531,254.0,203.0,,0.4912383884803776,2.228787204295861,-0.10692434118244867,True,0.0,False,False,11,12,,enpitsu,76561198039309853,25,1380.239990234375,-5102.93017578125,273.5400085449219,-2597.9998779296875,1.4000000059604645,-12081.99951171875,-0.0,-2365.500030517578,0.0,255.0,0.0,False,-1.4104997157474506,-0.10495589378375157,1.674431967992066,True,12,88.0,False,False,12,,games5425898691,bf81d8692db,20.0,704.3400268554688,-3683.22998046875,149.41000366210938,-169.59999084472656,-22953.89892578125,1443.9999389648438,2127.2000122070312,-1476.0000610351562,-408.80001068115234,255.0,102.0,,0.7083414454717218,-1.3271453915056641,0.307869603140022,True,10,9,False,87.27901934551934,True,
46,2503,76,False,False,0,4828.2498278017865,3676.669921875,3589.93994140625,222.42999267578125,-3941.199951171875,-2533.5000610351562,3001.300048828125,809.7000122070312,826.1000061035156,5887.39990234375,0.0,-0.9355684940296143,0.9356421871046171,-2.5075041665998374,76561198039309853,enpitsu,24.0,3729.929931640625,3568.6298828125,92.5999984741211,6038.900146484375,-2583.800048828125,2423.5000610351562,-5009.89990234375,-2269.199981689453,30.59999942779541,128.0,255.0,False,-0.6964698510537238,-1.1410372575580918,0.014425215528334033,True,255.0,False,16,False,15,,bf81d8692db,games5425898691,20.0,718.1199951171875,5502.27001953125,22.860000610351562,-2583.3999633789062,-6155.8001708984375,-241.39999389648438,-0.29999999329447746,-3.799999952316284,-32.00000047683716,255.0,128.0,,0.045736938142721874,-1.9730765337063867,-0.015651386080438243,True,54.0,False,False,10,10,,Teak.-,bfe797bb3fb,27,3710.0400390625,3851.389892578125,17.010000228881836,12365.10009765625,-8824.600219726562,2.3999999463558197,0.5999999865889549,0.7000000029802322,-1754.4999694824219,0.0,0.0,,0.009887076419831768,-0.6875822921183276,7.29358257435151e-06,True,20,46.0,False,False,16,,JoItd,2535470475960198,31.0,-2210.989990234375,1720.6400146484375,17.010000228881836,-8709.000244140625,-10738.199462890625,2.0999999344348907,-0.5000000074505806,-0.7999999821186066,57.10000038146973,254.0,131.0,,0.009565885693967645,-2.2452957678986376,-8.79527699493446e-05,True,12,12,False,0.0,False,
47,2569,78,False,False,1,8874.55042433197,-2619.830078125,-3008.409912109375,162.33999633789062,11729.7998046875,4071.4999389648438,3704.5001220703125,-154.60000038146973,-2540.8999633789062,4295.400085449219,1.0,-0.3925283880479191,-1.9356796756071415,-1.5397086254105496,bfe797bb3fb,Teak.-,27.0,-2721.52001953125,-3045.090087890625,21.969999313354492,12560.400390625,1430.5000305175781,3000.4998779296875,7.200000286102295,0.5000000074505806,-325.99998474121094,255.0,183.0,,-0.009546866550204453,3.0628767320848125,0.00010059119957341158,True,27.0,False,21,False,16,,2535470475960198,JoItd,31.0,985.8200073242188,-1898.1600341796875,113.0,-7280.3997802734375,-14903.699951171875,-392.20001220703125,4617.9998779296875,856.6999816894531,849.8999786376953,254.0,128.0,False,0.8307465192872067,-0.5755288466728674,1.127393888649766,True,0.0,False,False,14,14,,enpitsu,76561198039309853,24,-3918.02001953125,-932.4600219726562,38.470001220703125,843.3999633789062,7455.30029296875,-2088.3999633789062,-3302.2000122070312,-3390.7998657226562,-2335.2999877929688,255.0,255.0,False,-0.398140535358365,-2.5223397093732283,-0.1184018498672165,True,16,242.40372478321035,True,False,16,,games5425898691,bf81d8692db,20.0,-2163.489990234375,-2738.409912109375,17.010000228881836,-20580.400390625,1210.8000183105469,2.199999988079071,0.09999999776482582,-0.09999999776482582,1742.7999877929688,255.0,240.0,,-0.009575809364314113,-0.005260035664647236,9.00017200808637e-06,True,10,10,False,0.0,False,
48,2576,78,False,False,1,8662.535942215703,-2338.18994140625,-2896.139892578125,246.00999450683594,15549.3994140625,11483.1005859375,9111.099853515625,2765.1998901367188,-2745.4000854492188,2872.9000854492188,1.0,0.06514723996637252,-2.968864370253547,-1.1174516347742176,bfe797bb3fb,Teak.-,27.0,-2364.68994140625,-2948.10009765625,100.62999725341797,14600.30029296875,7078.599853515625,2003.800048828125,-4654.800109863281,2443.000030517578,1616.7999267578125,255.0,222.0,,-0.7423472082898751,2.9250553470609293,-0.587989381124277,True,27.0,False,22,False,17,,2535470475960198,JoItd,31.0,802.77001953125,-2272.02001953125,83.51000213623047,-7356.099853515625,-15015.799560546875,-1928.3000183105469,2024.7999572753906,127.29999542236328,646.2999725341797,255.0,128.0,False,0.2902940341441059,-1.1745488682091534,0.44972096213945634,True,0.0,False,False,14,14,,enpitsu,76561198039309853,25,-3887.97998046875,-870.4600219726562,26.15999984741211,2000.2999877929688,-721.2000274658203,-547.400016784668,186.8000030517578,-1060.1000213623047,333.49998474121094,255.0,255.0,False,-0.10967768995735873,-2.3673864533907096,-0.18632929871633147,True,16,220.56417211409536,True,False,16,,games5425898691,bf81d8692db,20.0,-2625.989990234375,-2811.669921875,17.010000228881836,-18475.10009765625,-7194.4000244140625,2.199999988079071,0.09999999776482582,-0.0,1988.800048828125,255.0,255.0,,-0.00958997351382907,-0.44563227913165715,3.2164761354323776e-05,True,10,10,False,0.0,False,
