,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
77,4967,137,False,False,1,9704.808126728345,2637.0400390625,-4407.35986328125,97.75,5447.9998779296875,9953.800048828125,1558.8999938964844,470.40000915527344,1352.5,625.9999847412109,1.0,0.04416123961681719,-0.11985015990639619,-0.10858352178589903,be4a6dacb2b,BakkerBox,4.0,2629.800048828125,-4576.5,17.049999237060547,5932.1002197265625,8857.999877929688,23.09999942779541,802.6999664306641,267.09999084472656,325.09998321533203,255.0,128.0,,0.0012875463523324396,2.114595598655089,0.011716846574024201,True,10,12,False,194.0,False,,7908226093659348458,KjellisKing,6.0,289.5799865722656,-4334.9599609375,17.030000686645508,3.6000001430511475,-0.7000000029802322,-0.3999999910593033,-0.3999999910593033,-0.09999999776482582,0.0,128.0,128.0,,-0.00954811828079925,-2.945471520545159,2.0185699506175024e-05,True,False,255.0,False,8,8,,enpitsu,76561198039309853,27,3506.669921875,-189.27999877929688,17.059999465942383,-0.0,-0.0,1.2999999523162842,-0.09999999776482582,-0.0,0.0,128.0,128.0,False,-0.016804077377367648,-1.376786845492091,1.2879845244374628e-05,True,6,6,False,255.0,False,,games5425898691,bf81d8692db,19.0,2408.409912109375,-3514.780029296875,17.020000457763672,5195.9002685546875,-16920.400390625,-1.5000000596046448,0.3999999910593033,-0.0,1974.2999267578125,255.0,255.0,,-0.009563234570973826,-1.938246201737685,-1.552104955677903e-05,True,8,False,10,155.94639160556184,True,
78,5072,141,False,False,1,6218.497231813116,1920.280029296875,-993.5599975585938,1052.219970703125,-919.5999908447266,22340.70068359375,9129.69970703125,3575.7000732421875,-4802.5,-386.50001525878906,1.0,-0.056158070929430114,-1.2529348373426095,-2.9130042038385264,7908226093659348458,KjellisKing,6.0,1889.31005859375,-1102.43994140625,865.5700073242188,10836.800537109375,16480.999755859375,2094.7999572753906,-5052.39990234375,-491.1000061035156,-2116.9000244140625,253.0,219.0,True,0.8699165766491094,-3.03616435983396,-1.2843965207509491,True,8,10,4,139.0,False,,be4a6dacb2b,BakkerBox,4.0,2460.469970703125,-2828.06005859375,17.010000228881836,-7390.30029296875,12880.2001953125,1.899999976158142,-0.0,-0.0,1.7000000178813934,255.0,128.0,,-0.009597612163455229,1.0495909206897431,-1.4740756131328785e-05,True,False,147.0,False,10,12,,enpitsu,76561198039309853,27,1485.530029296875,1475.4000244140625,17.059999465942383,-6529.2999267578125,11106.99951171875,1.1999999731779099,0.7000000029802322,0.29999999329447746,0.0,255.0,128.0,False,-0.016807048996062106,1.039347350913502,1.1876531090748678e-05,True,6,6,False,255.0,False,,games5425898691,bf81d8692db,19.0,3479.25,26.989999771118164,82.44999694824219,-2506.9000244140625,22651.99951171875,-922.9000091552734,-3709.7000122070312,-389.50000762939453,-0.7000000029802322,255.0,128.0,,0.9150565758199939,1.465623871191363,-0.000506845954080673,False,12,False,14,62.0,False,
79,5196,145,False,False,1,2081.980392037031,1509.3299560546875,3150.409912109375,513.3499755859375,-9529.600219726562,10372.80029296875,11210.10009765625,5558.3001708984375,-691.8000030517578,2150.8999633789062,1.0,-0.17710524461017654,2.6457479183851094,-0.8206222758355592,be4a6dacb2b,BakkerBox,4.0,1586.5999755859375,3022.39990234375,399.94000244140625,-3583.2998657226562,11527.2998046875,5210.8001708984375,2928.3999633789062,-3989.5001220703125,-2399.499969482422,217.0,255.0,True,0.4770536523497119,0.6271188742534208,3.073260107247891,True,10,14,4,166.81422768100614,True,,7908226093659348458,KjellisKing,5.0,2199.679931640625,2806.719970703125,280.04998779296875,-9523.699951171875,237.70000457763672,2526.1000061035156,-46.99999809265137,741.6000366210938,2043.699951171875,251.0,128.0,,0.10758855892124346,-0.3657105495954145,-0.016062676271774455,True,6,139.0,False,8,12,,enpitsu,76561198039309853,27,269.1199951171875,5119.18994140625,17.059999465942383,698.4999847412109,-7171.199951171875,-2.7000001072883606,0.5000000074505806,-1.8000000715255737,-1931.199951171875,255.0,128.0,,-0.01664861345681983,-1.7030363932916026,-0.00038866252476948206,True,6,6,False,218.0,False,,games5425898691,bf81d8692db,19.0,916.1400146484375,4755.18017578125,807.5599975585938,-4190.899963378906,-1948.699951171875,-5343.4002685546875,657.6000213623047,-261.3999938964844,1086.9999694824219,255.0,128.0,,0.4505863804909705,-0.3882854434728928,-1.782022167649683,True,14,False,16,219.0,False,
80,5290,148,False,False,0,9456.105793599441,1151.47998046875,-4091.780029296875,339.1000061035156,20452.099609375,21083.60107421875,-2848.800048828125,-2410.2000427246094,755.4000091552734,-5442.39990234375,0.0,1.1399343628785255,-0.566980740318455,-2.4101445255232203,76561198039309853,enpitsu,27.0,937.5999755859375,-4310.39990234375,285.4700012207031,10740.10009765625,17560.0,1742.4000549316406,-5424.2999267578125,-712.2000122070312,-564.5999908447266,255.0,128.0,False,0.257409327856816,0.7842838309521288,-0.5143424746322992,True,7,8,False,131.0,False,,bf81d8692db,games5425898691,19.0,1247.760009765625,-5086.740234375,108.41999816894531,14104.300537109375,-1641.0000610351562,201.20000839233398,-1953.2000732421875,-1601.199951171875,-4068.599853515625,128.0,0.0,,-0.735259591985592,-2.675854748681538,1.2069001175999512,True,False,250.0,False,14,16,,BakkerBox,be4a6dacb2b,4,916.25,-5044.52001953125,53.27000045776367,3436.9000244140625,13.899999856948853,-416.19998931884766,-3674.1000366210938,-1363.2000732421875,-777.5,255.0,255.0,False,-0.9226872905370495,-1.015060336572439,-0.0026020516016612024,False,14,10,4,43.0,False,,KjellisKing,7908226093659348458,5.0,758.5399780273438,-3633.06005859375,78.26000213623047,1699.7999572753906,-3501.4999389648438,-1952.5,-1459.1999816894531,-2175.2000427246094,1051.500015258789,255.0,234.0,,0.6646561973337078,-1.0855793920362518,-0.16170652686851475,True,10,6,14,147.0,False,
81,5403,153,False,False,0,5609.999602407814,3927.2099609375,2274.909912109375,950.75,-7289.0997314453125,18397.7001953125,1296.9999694824219,4912.099914550781,3438.699951171875,213.4000015258789,0.0,0.6566956510960522,2.1644271033423563,0.18089322209353292,76561198039309853,enpitsu,27.0,4024.219970703125,2168.719970703125,832.3200073242188,-3407.5,22587.19970703125,-2684.4000244140625,-112.70000457763672,-564.3999862670898,-4643.500061035156,255.0,128.0,False,0.12253055192634818,1.4424821915524708,-1.5866685659336397,True,9,10,False,209.0,False,,bf81d8692db,games5425898691,19.0,3661.929931640625,-797.6500244140625,16.989999771118164,2632.6998901367188,22592.60009765625,4.600000083446503,0.09999999776482582,1.1999999731779099,-303.0999946594238,255.0,128.0,,0.009588588900717706,1.4297950251807585,7.242221165679801e-05,True,False,225.0,False,14,16,,BakkerBox,be4a6dacb2b,4,2957.580078125,-2213.02001953125,43.290000915527344,-139.79999542236328,15883.00048828125,3295.7000732421875,-359.0999984741211,509.00001525878906,728.4999847412109,255.0,74.0,True,0.014761382178291458,1.6701713136926986,0.00808283700190412,False,18,12,4,0.0,False,,KjellisKing,7908226093659348458,6.0,2665.580078125,2994.0,17.010000228881836,7539.89990234375,21017.900390625,2.3000000417232513,0.3999999910593033,0.5000000074505806,-1368.3000183105469,255.0,67.0,False,0.009612455354241147,1.1943156031248616,-0.00017684281749418712,True,12,6,16,0.0,False,
82,5456,155,False,False,0,3289.7093760722973,2373.800048828125,4778.6201171875,108.51000213623047,-7780.4998779296875,-4359.4000244140625,5427.80029296875,2671.7999267578125,-4768.699951171875,-2473.800048828125,0.0,0.3954771115280392,-2.9791347526257486,2.569860382012523,76561198039309853,enpitsu,27.0,2592.0,4672.1298828125,21.850000381469727,-15193.299560546875,-6120.7000732421875,3058.800048828125,64.0999984741211,-66.50000095367432,-1118.3000183105469,128.0,0.0,,0.013614832035021824,-2.756312859914406,0.0009023190401416459,True,10,11,False,201.0,False,,bf81d8692db,games5425898691,19.0,3052.530029296875,3349.14990234375,16.989999771118164,-15431.99951171875,14285.2001953125,4.600000083446503,-2.5,2.3999999463558197,1015.2999877929688,255.0,255.0,,0.009589124602177259,2.3949680840123833,0.00017818587683866188,True,False,255.0,False,14,16,,BakkerBox,be4a6dacb2b,4,3512.72998046875,1707.3699951171875,17.010000228881836,2474.9000549316406,20927.19970703125,2.0999999344348907,0.5000000074505806,0.0,0.0,255.0,,,0.009637254880205904,1.453059273201166,-2.4302468645079206e-06,True,18,14,4,,False,,KjellisKing,7908226093659348458,6.0,2148.1201171875,5102.97998046875,288.55999755859375,-11612.19970703125,-1.8000000715255737,-3653.9999389648438,1.2999999523162842,-2308.5000610351562,-0.7000000029802322,255.0,255.0,,0.3360027035151772,3.131538069641732,-1.5740494277485653,True,12,6,16,255.0,False,
83,5485,156,False,True,0,2594.0010531186963,1572.780029296875,4343.77978515625,323.239990234375,-9931.099853515625,6451.7999267578125,6236.5997314453125,4156.199951171875,-3960.1998901367188,-1744.1000366210938,0.0,0.36339294135770134,-2.960863422897477,2.548972150276713,bf81d8692db,games5425898691,19.0,1589.22998046875,4262.4501953125,167.27999877929688,-10251.400146484375,6362.60009765625,1800.2000427246094,3271.400146484375,4104.89990234375,-1592.1000671386719,255.0,128.0,,-0.9141996106023548,2.1043577877313733,0.28124441184653887,True,14,18,False,255.0,False,,76561198039309853,enpitsu,27.0,1116.0699462890625,4586.27978515625,172.99000549316406,-13511.099853515625,1170.2999877929688,-749.5999908447266,-3045.4998779296875,1670.8000183105469,-516.1000061035156,128.0,128.0,,0.14761109840167125,2.639790668795059,-1.1150530416036022,True,False,201.0,False,12,12,,BakkerBox,be4a6dacb2b,4,2725.260009765625,3625.25,17.010000228881836,-15626.199951171875,11921.099853515625,2.0000000298023224,-0.5000000074505806,0.3999999910593033,14.40000057220459,255.0,128.0,,0.009594351699605014,2.491875764842392,-6.052687959876208e-05,True,18,14,4,,False,,KjellisKing,7908226093659348458,6.0,1420.1099853515625,4581.33984375,75.41000366210938,-1809.9000549316406,-5284.6002197265625,3294.2999267578125,1098.3999633789062,-203.99999618530273,1826.3999938964844,128.0,123.0,,0.08852084272061266,-1.6203855288781153,0.006206441438011933,True,12,6,18,255.0,False,
84,5535,157,False,False,0,881.1221912087959,-15.489999771118164,5107.16015625,95.05999755859375,-5072.099914550781,-237.99999237060547,5702.39990234375,211.29999160766602,-4504.599914550781,-3957.6998901367188,0.0,-0.27459827384796087,-1.2784462261863616,2.9694764752178817,76561198039309853,enpitsu,27.0,-276.989990234375,5231.31005859375,184.52999877929688,942.3999786376953,8427.39990234375,154.60000038146973,-2750.7000732421875,4748.500061035156,-366.89998626708984,128.0,0.0,,0.05773462432501031,2.0573605186716053,1.3381150726086781,True,13,14,False,179.0,False,,bf81d8692db,games5425898691,19.0,-450.010009765625,4355.83984375,307.25,-11439.100341796875,-240.10000228881836,-4411.7999267578125,-5350.8001708984375,959.3000030517578,-835.4000091552734,255.0,128.0,,-1.1359937387605066,1.7305838558884177,-0.37118371538661776,True,False,255.0,False,14,18,,BakkerBox,be4a6dacb2b,4,-102.45999908447266,5366.60986328125,368.989990234375,-16999.200439453125,6886.300048828125,5335.7000732421875,3395.5999755859375,-415.99998474121094,2352.2999572753906,128.0,255.0,,-0.48959537410035586,-2.067995982158629,-0.8422765665939844,True,20,14,6,0.0,False,,KjellisKing,7908226093659348458,6.0,844.9000244140625,4501.8701171875,260.79998779296875,-3439.4000244140625,175.9000015258789,-4451.7999267578125,940.6999969482422,349.0999984741211,-962.6999664306641,161.0,128.0,False,-0.18197859011336767,2.604165294486805,-0.03060615052895585,True,12,8,18,255.0,False,
85,5575,159,True,True,0,185.03169962364373,-715.1900024414062,5179.2998046875,229.13999938964844,3672.60009765625,25391.39892578125,-618.3000183105469,146.49999618530273,-5423.4002685546875,214.3000030517578,0.0,0.9452209443564125,-2.881582084075593,-1.9718705693748892,bf81d8692db,games5425898691,19.0,-780.010009765625,4877.75,177.13999938964844,3593.3999633789062,15683.00048828125,3444.5999145507812,-2947.0001220703125,-1342.8999328613281,-109.60000038146973,255.0,179.0,,-0.47539117674254655,1.31655286373408,-0.09314184038176185,True,15,20,False,179.0,False,,76561198039309853,enpitsu,27.0,-436.2699890136719,5884.93994140625,76.0999984741211,-5855.5999755859375,-3356.9000244140625,-2570.4998779296875,-2250.5999755859375,-1059.7000122070312,2078.000030517578,255.0,255.0,False,0.33772197240977186,-2.596804246101683,-0.5386395824401768,True,False,179.0,False,14,14,,BakkerBox,be4a6dacb2b,4,-637.469970703125,5606.27001953125,29.440000534057617,2649.4000244140625,-4246.400146484375,2792.39990234375,0.5000000074505806,81.19999885559082,-2024.4999694824219,224.0,0.0,,0.041729189819503076,-0.9572497745929095,0.02268189344977394,True,21,14,6,0.0,False,,KjellisKing,7908226093659348458,6.0,-279.80999755859375,4937.5498046875,76.1500015258789,-13604.89990234375,5417.19970703125,2731.300048828125,577.9000091552734,1557.4000549316406,-85.20000457763672,255.0,121.0,False,-0.10807319916205532,2.782752525495048,-0.0006243717613426588,True,12,8,20,188.6145808517292,True,
86,5836,159,False,False,1,5196.750891046573,-70.83999633789062,33.97999954223633,106.29000091552734,-26540.2001953125,9729.000244140625,-601.5999984741211,-304.3000030517578,482.40001678466797,5972.80029296875,1.0,0.0989455907492862,-0.07745706784531045,-0.09578944559212506,7908226093659348458,KjellisKing,5.0,25.950000762939453,-78.01000213623047,88.55000305175781,-802.3000335693359,6004.7998046875,-135.10000228881836,-2491.199951171875,-1680.7000732421875,4606.300048828125,255.0,172.0,False,-1.3789391426099074,0.3048500365409269,0.7441635895378236,True,3,4,False,0.0,False,,be4a6dacb2b,BakkerBox,4.0,-3021.070068359375,-4163.509765625,17.010000228881836,-7790.999755859375,-15454.7998046875,2.199999988079071,0.3999999910593033,0.09999999776482582,1948.3999633789062,255.0,255.0,,-0.009559689095923984,-1.1711170614197672,4.0974727371483795e-05,True,False,251.81417628001142,True,False,False,,enpitsu,76561198039309853,27,3047.760009765625,4054.469970703125,17.049999237060547,10397.099609375,-4270.4998779296875,4.4999998807907104,-0.0,-0.29999999329447746,-3400.10009765625,255.0,0.0,False,-0.016729808106718716,-2.2447093316762694,-5.6895136363966814e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,19.0,38.88999938964844,133.6300048828125,105.5,1319.9000549316406,-5191.400146484375,592.9000091552734,5156.9000244140625,-1722.4000549316406,-830.2999877929688,128.0,128.0,,-1.5150308431559951,2.9250361131702776,2.1720581762066624,True,3,False,4,31.0,False,
87,5984,164,False,False,1,5089.697359499876,-3759.659912109375,3083.340087890625,108.05999755859375,-999.8000335693359,3117.2000122070312,7073.2000732421875,-3417.7999877929688,-1096.2999725341797,2034.7000122070312,1.0,-0.632600468820211,-1.5796876564562996,-0.4782436016267852,7908226093659348458,KjellisKing,6.0,-3820.429931640625,2897.070068359375,17.209999084472656,3410.5999755859375,13291.600341796875,-99.70000267028809,-42.800002098083496,-540.099983215332,597.7999877929688,255.0,170.0,False,-0.020755872272353194,1.8290564491513366,0.016455058170957708,True,6,6,False,206.21616340452624,True,,be4a6dacb2b,BakkerBox,4.0,-1524.530029296875,1163.8499755859375,17.010000228881836,15728.399658203125,410.99998474121094,2.3000000417232513,-0.19999999552965164,-0.0,2019.7999572753906,226.0,255.0,,-0.00959604376294202,3.0492155941276167,1.6897157155754425e-05,True,False,237.0,False,4,4,,enpitsu,76561198039309853,27,-415.0899963378906,5202.6298828125,17.040000915527344,-4852.900085449219,-2642.39990234375,3.8999998569488525,-0.19999999552965164,-0.09999999776482582,0.0,128.0,128.0,,-0.016613612656251,-0.4986358870507766,-2.8660490547661512e-05,True,False,False,False,225.0,False,,games5425898691,bf81d8692db,19.0,3940.830078125,2049.919921875,36.459999084472656,-11558.299560546875,18986.8994140625,-5907.7001953125,88.90000343322754,5495.999755859375,-187.60000228881836,255.0,128.0,,-0.23809563547994592,1.0042711625257812,-0.3922688663146373,True,6,False,6,145.37509695176152,True,
88,6045,167,False,False,1,3005.821728212333,-2092.669921875,4819.35009765625,385.5,20504.19921875,7417.80029296875,-1413.3999633789062,2421.3999938964844,1581.300048828125,27.200000286102295,1.0,0.4239625009932777,-2.5391521987147,0.1291827905888936,7908226093659348458,KjellisKing,6.0,-2249.5,4803.89990234375,291.3599853515625,13481.600341796875,6975.9002685546875,542.2999954223633,3589.2001342773438,297.8000068664551,252.19999313354492,255.0,190.0,False,0.1519145477270465,-2.8494817640327246,0.5520445640645898,True,6,8,False,188.0,False,,be4a6dacb2b,BakkerBox,4.0,-499.0799865722656,2743.22998046875,17.010000228881836,973.0000305175781,9459.500122070312,2.0999999344348907,-0.09999999776482582,0.19999999552965164,3.4999999403953552,161.0,128.0,,-0.009562567173387646,1.6726860064752294,-3.6865128241878055e-05,True,False,237.0,False,4,4,,enpitsu,76561198039309853,27,-493.3299865722656,5104.39013671875,17.040000915527344,3995.4000854492188,1464.9000549316406,3.8999998569488525,-0.5000000074505806,0.3999999910593033,0.0,255.0,128.0,,-0.016745269267436132,-0.35148352296314944,-3.459342271156257e-05,True,False,False,False,225.0,False,,games5425898691,bf81d8692db,19.0,1075.8399658203125,4867.6298828125,17.0,-18263.499755859375,-374.59999084472656,4.000000059604645,11.90000057220459,-1.7000000178813934,-1836.1000061035156,128.0,0.0,,-0.009533621917573003,0.03603166966798285,0.0005674394644009991,True,6,False,6,162.0,False,
89,6064,167,False,False,0,10106.908483242663,813.2999877929688,-4821.31982421875,127.1500015258789,2089.7999572753906,22937.60009765625,971.6000366210938,-1325.5000305175781,-1001.8000030517578,5765.30029296875,0.0,0.1362909376426233,-0.8582135615715629,0.9925718788288855,76561198039309853,enpitsu,27.0,693.9000244140625,-4983.169921875,87.5199966430664,5212.7001953125,9837.2998046875,3258.0999755859375,-4263.500061035156,423.10001373291016,3448.599853515625,255.0,255.0,,0.19040296422264164,0.9672023354275634,-0.009276463956139293,True,1,2,False,198.0,False,,bf81d8692db,games5425898691,19.0,108.94000244140625,-5107.2001953125,17.0,16463.499755859375,-3118.900146484375,3.4999999403953552,-1.4000000059604645,3.1999999284744263,1741.1000061035156,0.0,255.0,,0.009629132748282209,-0.13669869822291092,0.000135723414129316,True,False,162.0,False,6,6,,BakkerBox,be4a6dacb2b,4,320.0899963378906,-3403.909912109375,17.010000228881836,-6995.5999755859375,-9109.299926757812,2.3999999463558197,-0.19999999552965164,-0.29999999329447746,-2175.8999633789062,255.0,4.0,,0.009556194508529221,-2.2621782165552022,-0.00012505062851549318,True,4,4,False,237.0,False,,KjellisKing,7908226093659348458,6.0,1308.6099853515625,-5101.509765625,157.22999572753906,-13080.699462890625,534.3000030517578,-5562.7001953125,1531.9999694824219,-1896.9999694824219,-351.3999938964844,247.0,0.0,False,0.43957513165639317,3.113383647778926,1.5186408588566778,True,6,False,8,188.0,False,
90,6156,171,False,False,1,6872.8321706798315,-1373.5,-1347.31005859375,103.38999938964844,-20460.799560546875,-4020.7998657226562,5997.8997802734375,2971.9000244140625,2781.099853515625,-4408.2000732421875,1.0,1.1875453996551562,-1.6001670458242685,-0.8324236334697814,be4a6dacb2b,BakkerBox,4.0,-1227.9100341796875,-1412.7900390625,15.930000305175781,-17718.599853515625,-11099.200439453125,-242.90000915527344,1316.4999389648438,697.9000091552734,1872.1000671386719,255.0,255.0,False,-0.009531230964914466,-0.46700364079553097,-0.040884913574784146,True,6,6,False,184.0,False,,7908226093659348458,KjellisKing,7.0,-2378.18994140625,-294.239990234375,16.989999771118164,2696.4999389648438,-20820.10009765625,3.4999999403953552,1.2999999523162842,1.2999999523162842,231.20000839233398,255.0,127.0,False,-0.009501106354303158,-1.7251474182458393,-6.111654810406558e-05,False,False,57.272567943860125,True,8,10,,enpitsu,76561198039309853,27,-1939.52001953125,-572.97998046875,17.030000686645508,-6844.5001220703125,-20925.70068359375,5.699999928474426,-0.0,-0.0,-2046.9000244140625,255.0,0.0,,-0.016771634721040204,-1.1763444067287039,-1.3614107398802339e-05,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,19.0,-1411.1099853515625,-620.5999755859375,17.0,1188.7999725341797,-22776.4990234375,3.400000035762787,-0.19999999552965164,4.399999976158142,936.9000244140625,255.0,128.0,,-0.009596994042260979,-1.6774781068624551,-1.478180875364195e-05,True,6,False,6,21.0,False,
91,6233,173,False,False,1,8197.79629132749,-2508.760009765625,-2317.31005859375,151.33999633789062,1678.0999755859375,26924.29931640625,-1423.5000610351562,1746.199951171875,5031.700134277344,-2762.5,1.0,-0.1366058122057709,0.05406775494487454,2.049653057552527,be4a6dacb2b,BakkerBox,4.0,-2477.31005859375,-2591.489990234375,163.24000549316406,-5266.500244140625,16872.80029296875,3221.099853515625,-2137.899932861328,4671.9000244140625,1962.5999450683594,128.0,0.0,True,0.07226786829031989,1.1741380753197652,1.475804049723861,True,7,8,False,135.71927741778794,True,,7908226093659348458,KjellisKing,6.0,-3727.6298828125,-4166.2001953125,61.470001220703125,1365.5999755859375,7612.60009765625,-4904.5001220703125,1019.1999816894531,-3879.2999267578125,-1606.4999389648438,156.0,0.0,False,-0.5381239320102806,1.8516907366065847,0.29022066555658205,True,False,255.0,False,8,10,,enpitsu,76561198039309853,27,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19.0,3144.7900390625,226.6199951171875,27.809999465942383,16908.00048828125,15233.800048828125,-2603.2000732421875,-1633.699951171875,2193.0999755859375,-383.6000061035156,255.0,255.0,,0.17721685403349052,2.2965884980428934,-0.03890119191222284,,8,False,8,,False,
92,6296,176,False,False,0,8552.380700164927,2118.179931640625,-2863.6201171875,117.9000015258789,12721.400146484375,21048.40087890625,9424.7998046875,5526.6998291015625,-1620.0999450683594,1682.2000122070312,0.0,-1.4428254176016875,-0.5324386337342428,2.9259560768292943,76561198039309853,enpitsu,27.0,2030.6199951171875,-3046.60009765625,47.7400016784668,1847.5999450683594,12907.60009765625,2352.4000549316406,2510.500030517578,1906.6000366210938,-4506.7999267578125,255.0,0.0,,-0.001109751806497913,1.2737269376297138,0.03295358666438432,True,1,2,False,0.0,False,,bf81d8692db,games5425898691,19.0,-2525.179931640625,-4752.83984375,17.010000228881836,19302.900390625,-8702.80029296875,2.3000000417232513,0.0,0.0,2008.699951171875,255.0,255.0,,0.009590407084434394,-0.34445317951156085,1.2828960443268248e-05,True,False,255.0,False,8,8,,BakkerBox,be4a6dacb2b,4,4065.06005859375,-350.54998779296875,175.0,3153.800048828125,8085.999755859375,8556.799926757812,-1714.2999267578125,-3471.9000244140625,1971.4999389648438,255.0,255.0,False,-0.7931136335925459,1.2438892054720354,-1.0857685433439588,True,8,8,False,68.0,False,,KjellisKing,7908226093659348458,6.0,2314.800048828125,1664.719970703125,16.969999313354492,-8985.700073242188,-5383.4002685546875,13.09999942779541,-3.400000035762787,0.0,-2311.7999267578125,239.0,17.0,False,0.009663072801661633,-2.6486452951184845,-0.0001778951714730189,True,10,False,12,255.0,False,
93,6417,180,False,False,1,9101.498215035304,-2263.969970703125,-3395.330078125,198.3699951171875,10625.10009765625,5611.099853515625,4520.7000732421875,4789.2999267578125,-3445.5999755859375,1090.6999969482422,1.0,0.6918887407606756,2.547763010361093,1.9947185637868945,7908226093659348458,KjellisKing,9.0,-2390.179931640625,-3527.47998046875,73.66999816894531,16925.6005859375,3494.2999267578125,3052.2000122070312,-1512.5,2684.2001342773438,3328.2998657226562,128.0,172.0,False,-0.11287119220814616,2.741519389171571,0.006881269887313436,True,11,14,False,168.0,False,,be4a6dacb2b,BakkerBox,4.0,-4063.300048828125,-2814.1298828125,352.260009765625,-1274.3000030517578,-2938.9999389648438,-1777.7999877929688,-4761.700134277344,-976.6000366210938,2573.2998657226562,255.0,50.0,False,-0.18820962648953554,-1.3106516433396616,-1.3942661422448437,True,False,58.7627442190724,True,8,10,,enpitsu,76561198039309853,27,-2973.7099609375,-2309.52001953125,17.049999237060547,13375.899658203125,-12393.499755859375,3.0000001192092896,-0.0,-0.0,2020.2000427246094,255.0,128.0,,-0.016775906295189883,-2.4649855517665893,5.491467839933707e-06,True,2,2,False,180.0,False,,games5425898691,bf81d8692db,19.0,-2179.6298828125,-2502.2099609375,17.010000228881836,-1473.2000732421875,-22844.89990234375,2.199999988079071,-0.0,0.29999999329447746,1458.800048828125,255.0,241.0,,-0.009600515887916541,-1.5442164498390676,0.000139457080463539,True,8,False,8,138.0,False,
