,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
40,3149,90,False,False,0,8621.306678239582,2208.64990234375,-2902.889892578125,172.3000030517578,21944.69970703125,6506.300048828125,7988.0999755859375,1393.5000610351562,-5205.3997802734375,310.0,0.0,-0.7582707691640223,-1.541678218424166,0.5793369515133562,bf81d8692db,games5425898691,22.0,2056.760009765625,-2956.7099609375,58.02000045776367,20403.499755859375,4544.200134277344,3497.2000122070312,-172.5,813.8999938964844,-246.39999389648438,128.0,128.0,,0.04091647018252546,0.19927334961624335,-0.0005022333397666226,True,6,4,False,61.0,False,,76561198039309853,enpitsu,25.0,-2754.800048828125,-4312.2900390625,17.059999465942383,11001.300048828125,-1613.699951171875,2.5,1.0000000149011612,-0.09999999776482582,1704.1000366210938,255.0,128.0,,0.01670715096767109,-0.14699843086974496,0.0002574301725842741,True,8,False,8,,False,,Lakichtadu75,b4adad3172b,4,3843.97998046875,-314.2699890136719,18.43000030517578,3742.3001098632812,-9428.699951171875,212.19999313354492,261.1000061035156,-667.3000335693359,222.09999084472656,128.0,140.0,False,-0.012293601899670964,-1.1852423235145368,0.04636090192562229,True,255.0,False,10,False,10,,vMopX_,448436829834284167,29.0,-2208.18994140625,-3748.77001953125,16.989999771118164,10520.400390625,9902.5,5.099999904632568,0.7000000029802322,0.5999999865889549,915.8000183105469,255.0,192.0,,0.009592056423636927,0.7632468849320295,9.987541066912673e-05,False,217.0,False,4,6,4,
41,3207,92,False,False,1,4687.4102397242,-2412.989990234375,1820.0,141.1199951171875,12893.1005859375,7423.900146484375,1538.5000610351562,5439.89990234375,-477.5,-2485.5999755859375,1.0,0.085439743859507,0.7111328642614787,-1.3917574155709784,b4adad3172b,Lakichtadu75,4.0,-2483.639892578125,1713.5400390625,16.989999771118164,12104.89990234375,7082.7001953125,2.800000011920929,0.7000000029802322,0.5000000074505806,250.6999969482422,255.0,139.0,False,-0.009574539972175842,2.59106303119652,-0.00013799120240915938,True,10,10,False,195.4519484658395,True,,448436829834284167,vMopX_,29.0,311.6099853515625,891.489990234375,16.989999771118164,-16216.400146484375,-2668.5000610351562,5.299999713897705,-0.0,-0.0,-2008.3000183105469,255.0,0.0,,-0.009586768929196358,-0.09371629960220278,-9.516097750593832e-06,True,4,4,6,183.0,False,,enpitsu,76561198039309853,25,143.88999938964844,4305.89013671875,17.059999465942383,-3775.4998779296875,-287.60000228881836,1.8000000715255737,-0.3999999910593033,3.3000001311302185,-3.0000001192092896,255.0,128.0,,-0.017066052955170656,-0.07546705328081668,-1.9773030138414363e-05,True,61.0,False,8,False,8,,games5425898691,bf81d8692db,22.0,-4069.050048828125,3657.1298828125,206.19000244140625,1977.8999328613281,11198.399658203125,-8440.30029296875,-311.299991607666,-1951.6999816894531,-1438.0999755859375,255.0,128.0,,-0.6565346356561346,1.7963934619403898,1.341228410781928,True,92.0,False,4,6,False,
42,3231,93,False,False,1,3395.9245413051344,-1297.93994140625,2547.909912109375,94.93000030517578,12494.100341796875,13679.49951171875,2557.100067138672,2841.400146484375,2165.800018310547,-2488.6000061035156,1.0,-0.22177939643469824,0.12077911213050167,-0.4206648254060091,b4adad3172b,Lakichtadu75,4.0,-1336.760009765625,2382.469970703125,16.639999389648438,12643.399658203125,11633.00048828125,-176.90000534057617,163.1999969482422,125.20000457763672,1488.8999938964844,255.0,199.0,False,-0.00900148105741926,2.334967264825665,0.004128392686443817,False,10,10,False,148.210752648692,True,,448436829834284167,vMopX_,29.0,-622.3800048828125,1643.699951171875,16.989999771118164,-2575.4000854492188,14004.49951171875,5.299999713897705,-0.0,0.5000000074505806,-1920.5000305175781,251.0,26.0,,-0.009594339571903848,1.4371938045208559,-8.454723039168512e-05,True,4,4,6,213.0,False,,enpitsu,76561198039309853,26,67.0199966430664,4296.72021484375,17.059999465942383,1959.9000549316406,458.69998931884766,1.899999976158142,-0.7000000029802322,2.3000000417232513,473.3000183105469,255.0,128.0,False,-0.01672669084233053,-0.4122914932385582,-0.00010122274168121541,True,61.0,False,8,False,8,,games5425898691,bf81d8692db,22.0,-3039.840087890625,4173.759765625,16.989999771118164,16846.199951171875,3289.89990234375,2.800000011920929,0.3999999910593033,0.5000000074505806,-2.3999999463558197,255.0,128.0,,-0.009558807348684127,2.9490706924879224,-3.633128266452251e-05,True,236.21621531824914,True,4,6,False,
43,3252,94,False,False,0,9304.416380478038,228.6199951171875,-4096.2001953125,262.8699951171875,3057.5,-21272.60009765625,12523.00048828125,4122.099914550781,-2738.800048828125,-3392.2000122070312,0.0,-0.2971044444017737,1.7377829226014336,0.4100550008129978,76561198039309853,enpitsu,26.0,162.36000061035156,-4049.1201171875,135.55999755859375,4772.300109863281,6836.5997314453125,6002.1002197265625,1.899999976158142,3.3000001311302185,980.8999633789062,128.0,0.0,False,0.01633657023751678,1.2177148105514473,-0.0003491895243667594,True,10,8,2,39.0,False,,bf81d8692db,games5425898691,22.0,1341.75,-4504.97998046875,16.989999771118164,-22540.400390625,-4574.800109863281,2.800000011920929,-3.0000001192092896,-1.0000000149011612,451.19998931884766,255.0,237.0,,0.009554570952651786,-2.9417520793732357,4.159132459002501e-05,True,4,False,6,170.3105808842567,True,,Lakichtadu75,b4adad3172b,4,761.8800048828125,-3774.489990234375,88.05000305175781,-6860.8001708984375,-21952.2998046875,-155.2999973297119,3720.7998657226562,3921.300048828125,1014.0000152587891,255.0,129.0,False,-0.01299450260100185,-2.644460703715522,2.562782234024721,True,140.0,False,12,False,11,,vMopX_,448436829834284167,29.0,183.61000061035156,-2553.739990234375,16.989999771118164,-11061.099853515625,-8540.499877929688,5.400000214576721,-0.7999999821186066,-0.29999999329447746,-2086.9000244140625,246.0,11.0,,0.009597840526468488,-2.536456802279766,-9.540765383132193e-05,True,213.0,False,4,6,4,
44,3333,97,False,False,1,3681.5335223576167,-1109.3900146484375,2052.590087890625,679.4299926757812,-13150.6005859375,15039.49951171875,-1193.6000061035156,-5760.7000732421875,347.59998321533203,151.99999809265137,1.0,-0.40942784143701483,-2.911787367140314,0.9840234141794699,448436829834284167,vMopX_,28.0,-1031.47998046875,1892.8599853515625,606.989990234375,-15634.3994140625,3059.5001220703125,5047.39990234375,-1136.8000030517578,1758.800048828125,2085.2000427246094,255.0,44.0,False,0.6491756594730371,1.5516910241272117,1.1874397896473272,True,8,4,6,138.75524292453645,True,,b4adad3172b,Lakichtadu75,4.0,333.760009765625,5234.580078125,16.469999313354492,-3581.300048828125,-14251.8994140625,64.40000057220459,39.80000019073486,-23.499999046325684,-924.3000030517578,255.0,107.0,,-0.0062688071238283325,-1.3060218651286308,-8.820733422192815e-05,True,12,False,12,93.01220622113952,True,,enpitsu,76561198039309853,25,-1573.93994140625,2376.39990234375,17.059999465942383,-5601.199951171875,-7524.6002197265625,3.3000001311302185,-0.0,0.29999999329447746,3204.2001342773438,255.0,255.0,False,-0.016716448374608544,-1.398033206656323,7.635568741592629e-05,True,39.0,False,10,2,8,,games5425898691,bf81d8692db,22.0,-978.9400024414062,4885.81982421875,17.010000228881836,-9790.10009765625,-6587.80029296875,2.5999999046325684,0.5999999865889549,-0.0,-1.5999999642372131,255.0,128.0,,-0.009534061410413406,-0.5919928774589525,4.7932062877520384e-05,True,140.0,False,4,6,False,
45,3366,98,False,False,0,9630.368155069797,2675.1298828125,-3803.77001953125,112.94000244140625,14632.5,14296.600341796875,7896.199951171875,5657.1002197265625,-102.5,1996.4999389648438,0.0,0.0329485393848575,2.7758212761675147,0.15106759780665197,bf81d8692db,games5425898691,22.0,2580.0400390625,-3989.1201171875,82.61000061035156,18119.49951171875,13817.900390625,2166.4999389648438,-5115.899963378906,1946.3999938964844,536.8999862670898,255.0,242.0,,0.5118474899057824,0.3156390000627428,-0.4956967460383322,True,8,5,False,94.0,False,,76561198039309853,enpitsu,26.0,972.47998046875,-2433.889892578125,17.059999465942383,-5672.9998779296875,-9258.499755859375,1.899999976158142,-0.19999999552965164,-0.9000000357627869,13.999999761581421,255.0,255.0,False,0.016682503874257758,-2.1186174202521033,-8.289173937767664e-05,True,8,2,10,69.0,False,,Lakichtadu75,b4adad3172b,4,139.07000732421875,-2836.989990234375,95.02999877929688,2185.500030517578,22380.10009765625,-139.60000038146973,-5188.900146484375,-1591.6999816894531,889.1000366210938,128.0,128.0,,-0.2688377435127976,-1.0834642842714486,2.9327553939880437,True,86.0,False,14,False,13,8.0,vMopX_,448436829834284167,28.0,2594.090087890625,-2356.7900390625,667.22998046875,11789.200439453125,-4468.0999755859375,-3527.0999145507812,-2240.7000732421875,2606.4999389648438,2027.2000122070312,228.0,134.0,False,-0.5533350941641989,-2.1998859277653207,-0.5570132483693608,True,107.0,False,4,8,6,
46,3430,100,False,False,1,5412.971924667924,-2838.93994140625,1222.030029296875,97.72000122070312,-2436.6000366210938,22837.7001953125,8091.099853515625,3880.5999755859375,1039.3000030517578,-3398.699951171875,1.0,0.55082025383271,-0.5621707390586518,0.9179568560240509,b4adad3172b,Lakichtadu75,4.0,-2801.60009765625,1068.969970703125,16.030000686645508,-9155.900268554688,11815.10009765625,-888.3000183105469,1529.4999694824219,2867.2000122070312,-4437.200012207031,255.0,29.0,,0.037178951857236825,1.0768778467461082,0.029794525507713613,True,14,14,False,106.58914408888867,True,,448436829834284167,vMopX_,28.0,-3244.699951171875,2607.949951171875,17.0,5382.19970703125,-13188.00048828125,1.8000000715255737,0.5999999865889549,-0.9000000357627869,-2120.7000732421875,255.0,57.0,False,-0.009564060944531107,-1.8877675622797643,6.513536587079127e-06,True,4,6,8,16.676963608752022,True,,enpitsu,76561198039309853,25,44.65999984741211,4823.75,17.059999465942383,0.5999999865889549,7185.8001708984375,2.0999999344348907,-4.000000059604645,0.5000000074505806,895.8999633789062,255.0,128.0,False,-0.016491748908527414,-0.038124121094581395,0.0007406927747454638,True,100.0,False,10,2,8,,games5425898691,bf81d8692db,22.0,-3429.010009765625,1540.8299560546875,19.450000762939453,16597.7001953125,-9375.999755859375,2969.2001342773438,-12.999999523162842,32.59999990463257,-987.5,255.0,73.0,,-0.008599240551280047,-2.620170437675507,0.0008605489206799866,True,36.0,False,6,9,False,
47,3496,102,False,False,0,10238.910931052395,2142.97998046875,-4637.52001953125,129.5399932861328,15737.5,11309.200439453125,1696.9000244140625,527.599983215332,-5755.999755859375,1608.9999389648438,0.0,-0.2100993675779178,-1.3668565489315223,-0.25263608643502217,76561198039309853,enpitsu,26.0,1990.25,-4704.4501953125,96.38999938964844,16615.50048828125,1757.5,2303.3999633789062,-15.59999942779541,5499.5001220703125,66.79999828338623,255.0,255.0,False,0.7616170195157402,0.014599691322034106,-0.0027380972965664646,True,12,9,2,100.0,False,,bf81d8692db,games5425898691,22.0,-63.54999923706055,-669.9000244140625,53.09000015258789,-5961.6998291015625,-13971.099853515625,2941.9000244140625,685.9999847412109,-239.50000762939453,514.1999816894531,255.0,143.0,,0.033798404866193295,-1.893733920697064,-0.0004188116322382823,True,9,False,12,66.0,False,,Lakichtadu75,b4adad3172b,4,2645.1298828125,-575.5900268554688,17.010000228881836,10224.600219726562,7126.9000244140625,2.8999999165534973,-1.5000000596046448,-1.4000000059604645,-1481.9999694824219,255.0,42.0,False,0.009579195247958569,0.6056665888565054,-0.0001778225967956976,True,130.0,False,14,False,14,,vMopX_,448436829834284167,28.0,2776.929931640625,1292.8800048828125,17.020000457763672,-17256.500244140625,-92.89999961853027,-0.5999999865889549,0.19999999552965164,0.0,1998.800048828125,255.0,255.0,False,0.009592996562385337,-3.0665484512093033,9.20835561792943e-06,True,233.08862789984673,True,6,10,6,
48,3553,105,False,False,1,5408.857308356338,-3991.7900390625,2823.699951171875,574.1400146484375,14094.69970703125,18399.000244140625,4348.399963378906,1859.2999267578125,-2666.300048828125,-5043.0999755859375,1.0,0.6320093397194458,2.2969804986118465,0.37865773918311807,b4adad3172b,Lakichtadu75,4.0,-4080.330078125,2675.64990234375,534.1099853515625,-984.3000030517578,14766.700439453125,-985.5999755859375,2961.9000244140625,-4501.000061035156,-1103.1999969482422,255.0,0.0,,-0.041561782215597566,1.5731067018868004,1.5279070428365067,True,14,14,False,69.0,False,,448436829834284167,vMopX_,29.0,-844.0499877929688,597.8900146484375,17.020000457763672,11782.80029296875,2303.6000061035156,1.4000000059604645,0.5999999865889549,0.19999999552965164,455.8000183105469,255.0,163.0,,-0.009548451959937627,2.949492949616705,6.90504192976933e-05,True,6,6,10,241.0,False,,enpitsu,76561198039309853,25,-3594.820068359375,3857.8798828125,17.030000686645508,5522.80029296875,-228.50000381469727,11.399999856948853,0.7000000029802322,14.800000190734863,3074.5001220703125,255.0,255.0,,-0.01591229316983628,2.698189109944939,-0.00040054592618997745,True,100.0,False,12,2,10,,games5425898691,bf81d8692db,23.0,1045.8499755859375,4589.490234375,17.010000228881836,-9925.399780273438,12882.900390625,2.800000011920929,0.09999999776482582,0.19999999552965164,1983.0999755859375,255.0,255.0,,-0.009627018069326648,0.8460972792661527,2.3070774470872418e-06,True,97.0,False,10,12,False,
49,3604,106,False,False,1,2767.1044665804957,-1759.030029296875,4360.4599609375,282.95001220703125,-122.5,8830.30029296875,2121.699981689453,2048.3999633789062,-2454.499969482422,5077.300109863281,1.0,1.009103807596751,-2.3664629770545154,-1.0878342548946116,b4adad3172b,Lakichtadu75,4.0,-1716.9100341796875,4265.7998046875,186.16000366210938,19075.6005859375,11046.8994140625,3179.2999267578125,-4297.0001220703125,-2702.5,-2116.9000244140625,255.0,255.0,True,0.4021449060773926,2.578048829215863,-0.9061927641237697,True,16,15,False,245.0,False,,448436829834284167,vMopX_,29.0,-349.95001220703125,2144.31005859375,17.020000457763672,3713.699951171875,3982.3001098632812,1.4000000059604645,1.2999999523162842,2.7000001072883606,-955.1000213623047,128.0,117.0,,-0.009582969608282596,2.3477201127234077,0.0001504490014839235,True,6,6,10,222.0,False,,enpitsu,76561198039309853,26,-1613.760009765625,4595.72021484375,22.030000686645508,10602.19970703125,-3289.2999267578125,2999.8001098632812,2.3000000417232513,7.400000095367432,-1826.1000061035156,0.0,0.0,,-0.017224790927649437,-2.7941067684493635,-7.088979261209647e-05,True,38.80936785154445,True,14,2,10,,games5425898691,bf81d8692db,23.0,-1250.1500244140625,4476.83984375,46.11000061035156,-13644.89990234375,-10189.400024414062,3347.7999877929688,248.4000015258789,-332.99999237060547,1.8000000715255737,255.0,128.0,,-0.018244027575891605,-0.641840155242461,-3.562456359457457e-05,True,52.0,False,10,14,False,
50,3670,109,False,False,1,2713.2003498036975,-1684.8499755859375,4302.93994140625,120.94000244140625,9131.300048828125,16963.900146484375,3498.699951171875,485.99998474121094,1498.6000061035156,-5789.4000244140625,1.0,0.3607099238531814,-1.6832889287034147,-1.038974597461263,448436829834284167,vMopX_,29.0,-1734.81005859375,4101.759765625,70.33999633789062,-8687.000122070312,16263.199462890625,3521.400146484375,65.70000171661377,9.700000286102295,-1959.4999694824219,244.0,0.0,False,-0.005976420497932106,1.259420765138856,-0.0013710783263116636,True,12,6,6,202.0,False,,b4adad3172b,Lakichtadu75,4.0,739.02001953125,5978.08984375,225.69000244140625,-4334.89990234375,-907.6000213623047,-6817.2998046875,-3070.0,-2733.900146484375,-478.49998474121094,255.0,255.0,False,-0.998141785113334,-0.300759750461932,-1.3067555550917938,True,16,False,16,245.0,False,,enpitsu,76561198039309853,26,-1405.1099853515625,4442.02978515625,49.02000045776367,-7784.7998046875,2003.0999755859375,3400.4998779296875,-107.29999542236328,-503.4000015258789,2795.0,255.0,255.0,False,-0.02929329927064884,0.11230677851711914,0.0009741214374544844,True,0.0,False,16,2,13,,games5425898691,bf81d8692db,23.0,-3773.699951171875,4148.009765625,76.43000030517578,9087.899780273438,10714.69970703125,811.9999694824219,785.5999755859375,227.5,-467.5,255.0,128.0,,0.059864944376122026,2.2578547921333145,0.7138815867764106,True,52.0,False,12,14,False,
51,3672,109,False,False,0,9892.861516834582,1630.1800537109375,-4424.89013671875,152.82000732421875,16657.7001953125,-7813.499755859375,12816.800537109375,2430.0999450683594,-3767.7999877929688,-3987.2000122070312,0.0,-0.4260221774681553,1.2575080922805502,-1.2331473049860222,76561198039309853,enpitsu,26.0,1453.510009765625,-4449.7900390625,67.58000183105469,11250.699462890625,2711.199951171875,3013.0999755859375,-1408.0000305175781,2347.7000427246094,3447.2000122070312,255.0,255.0,False,0.09286735607793453,0.06891691294257306,-0.003567364133748241,True,16,13,2,0.0,False,,bf81d8692db,games5425898691,23.0,3696.7099609375,-4236.169921875,84.08000183105469,-9323.699951171875,-10494.89990234375,992.6999664306641,-246.70000076293945,-387.00000762939453,85.0,255.0,128.0,,-0.07268432947687853,-2.2725651390322295,0.7572753699696345,True,12,False,14,52.0,False,,Lakichtadu75,b4adad3172b,4,-704.0700073242188,-5958.31005859375,158.55999755859375,3208.3999633789062,3568.900146484375,-7503.2000732421875,3727.2000122070312,2415.2999877929688,871.6000366210938,255.0,255.0,False,1.0066192251932202,0.9690981847097307,-0.5304845393908416,True,245.0,False,16,False,16,,vMopX_,448436829834284167,29.0,1816.8599853515625,-4237.669921875,97.43000030517578,8954.400024414062,-14437.2998046875,2598.9999389648438,-3192.9000854492188,477.79998779296875,-3899.8001098632812,205.0,0.0,False,-0.2117444050667937,-1.5473794992874492,-0.0854257632560276,True,202.0,False,6,12,6,
52,3767,112,False,False,0,8730.525422218121,3510.1201171875,-2397.1201171875,249.75,-10739.69970703125,17175.999755859375,-479.1999816894531,-918.0999755859375,-720.5000305175781,-5885.30029296875,0.0,-0.8070052379993508,-2.1068747542127744,1.130270570224896,76561198039309853,enpitsu,26.0,3602.85009765625,-2542.360107421875,116.58999633789062,-7501.9000244140625,10639.300537109375,247.5,-723.8999938964844,-5367.39990234375,956.9999694824219,255.0,255.0,False,0.8652898095536119,1.7290384417132447,-1.1766104390728958,True,18,15,2,31.0,False,,bf81d8692db,games5425898691,23.0,3658.2099609375,-3080.3701171875,17.010000228881836,-4637.60009765625,11912.7001953125,2.8999999165534973,-0.09999999776482582,0.0,2312.5,255.0,255.0,,0.009562084521237302,2.009352394173689,-1.0726491961579546e-05,True,12,False,14,52.0,False,,Lakichtadu75,b4adad3172b,4,242.2100067138672,844.0700073242188,17.010000228881836,7452.80029296875,20738.701171875,2.800000011920929,0.09999999776482582,0.0,-1697.2000122070312,255.0,34.0,False,0.009613247459958237,1.1707411954847864,-8.066435438012488e-05,True,200.0,False,18,False,18,,vMopX_,448436829834284167,29.0,2813.610107421875,-1059.5699462890625,88.06999969482422,2045.2000427246094,22898.60107421875,-684.0000152587891,-1735.5999755859375,-3238.900146484375,429.70001220703125,255.0,128.0,False,-0.13225758995101053,1.2200235681077216,1.0520990940801977,False,47.0,False,8,14,6,
53,3812,114,False,False,1,5916.838465253168,-1949.4599609375,-47.709999084472656,134.1999969482422,11103.299560546875,16541.300048828125,14381.400146484375,5578.2000732421875,1471.300048828125,-1648.6000061035156,1.0,0.2153419807614488,-0.6786143731934848,1.1560071401491447,b4adad3172b,Lakichtadu75,4.0,-1991.280029296875,-231.89999389648438,17.010000228881836,1373.6000061035156,17176.700439453125,2.5999999046325684,-0.19999999552965164,-3.700000047683716,-533.6999893188477,255.0,60.0,False,-0.009586427201851069,1.6451397688947693,-7.402487629961612e-05,True,18,18,False,218.0,False,,448436829834284167,vMopX_,29.0,-3464.72998046875,-2637.719970703125,17.0,-1334.7999572753906,-22905.90087890625,3.8999998569488525,-0.09999999776482582,-2.5,1124.1999816894531,255.0,254.0,False,-0.009603831954703747,-1.525341877779246,0.00015563349834854523,False,8,6,14,31.0,False,,enpitsu,76561198039309853,25,-2319.050048828125,695.0999755859375,46.25,10787.19970703125,-10617.60009765625,3469.8001098632812,268.29999923706055,318.50000381469727,1168.499984741211,255.0,255.0,False,-0.025498498420944083,-2.456584635000753,-0.0009183926407139352,True,0.0,False,20,2,17,,games5425898691,bf81d8692db,23.0,-1951.260009765625,1041.8499755859375,17.010000228881836,12888.900146484375,-13319.300537109375,2.800000011920929,-0.5000000074505806,0.7000000029802322,1888.800048828125,255.0,255.0,,-0.009583662005779802,-2.3993115934241693,9.67752652236271e-05,True,31.0,False,12,14,False,
54,3930,118,False,False,0,9290.709452081928,-2180.0400390625,-4061.550048828125,221.22999572753906,-10376.199951171875,22510.2001953125,3170.10009765625,-5284.7998046875,125.79999923706055,2838.0999755859375,0.0,0.06412851302862317,0.7665254597730361,0.5443654270690097,bf81d8692db,games5425898691,22.0,-2125.300048828125,-4188.02978515625,84.56999969482422,-6786.400146484375,12279.000244140625,2468.5000610351562,-5134.000244140625,1892.7999877929688,-555.2999877929688,255.0,76.0,,0.4398973925699319,2.1866799859038233,0.5085112519563322,True,16,13,False,61.0,False,,76561198039309853,enpitsu,25.0,-3539.919921875,-2816.14990234375,17.040000915527344,3597.3001098632812,-22610.70068359375,4.399999976158142,0.0,0.5999999865889549,-118.90000343322754,255.0,128.0,False,0.01677741877612534,-1.424810878096985,8.698201178171192e-05,True,18,2,20,186.0,False,,Lakichtadu75,b4adad3172b,4,-2569.679931640625,-3690.429931640625,115.26000213623047,19935.50048828125,-11041.300048828125,2700.8999633789062,-896.5000152587891,2026.300048828125,1347.8999328613281,255.0,255.0,,0.028191264673609058,-0.6826799512856621,-0.015975741776925415,True,169.08915280526688,True,20,False,19,,vMopX_,448436829834284167,28.0,-1415.6800537109375,437.4800109863281,17.010000228881836,-3769.2001342773438,-9991.400146484375,2.8999999165534973,0.29999999329447746,0.29999999329447746,2241.1000061035156,128.0,246.0,,0.009621911484760898,-1.8740500535306397,3.478134430559848e-05,True,255.0,False,10,16,6,
55,3933,118,False,False,1,1824.4457630028048,2237.139892578125,3903.090087890625,273.5,-10220.900268554688,-1648.0000305175781,17848.800048828125,4318.399963378906,4152.300109863281,-330.2000045776367,1.0,-0.3581322858172639,-0.7760243152497046,-0.03157910529295516,b4adad3172b,Lakichtadu75,4.0,2402.6201171875,3783.659912109375,134.66000366210938,-19982.60009765625,11214.7998046875,1979.4999694824219,2994.1000366210938,-4586.099853515625,501.8000030517578,255.0,237.0,,-0.23617352411518222,0.6671559464777999,-0.5596106632708131,True,20,19,False,159.69269686360516,True,,448436829834284167,vMopX_,28.0,1437.8800048828125,-351.6300048828125,17.010000228881836,1763.3999633789062,10563.599853515625,2.8999999165534973,0.3999999910593033,-0.09999999776482582,2336.199951171875,255.0,245.0,,-0.009576280968659229,1.6827087584738667,2.905040253278066e-05,True,10,6,16,255.0,False,,enpitsu,76561198039309853,25,3511.52001953125,3004.800048828125,17.040000915527344,-3295.1998901367188,22653.701171875,4.399999976158142,-0.0,-0.29999999329447746,-39.80000019073486,255.0,128.0,False,-0.016777598775242965,1.4305069923977876,3.9197881506538544e-05,True,186.0,False,20,2,18,,games5425898691,bf81d8692db,22.0,2169.60009765625,4109.91015625,93.55999755859375,6470.9002685546875,-11132.5,83.29999923706055,4783.2000732421875,-2693.5000610351562,339.59999084472656,255.0,80.0,,-0.6142684144915266,-2.39374787557814,0.9324607419728015,True,61.0,False,13,16,False,
56,4010,121,True,True,1,1822.8677070524916,-249.63999938964844,3722.1298828125,345.4200134277344,5609.7998046875,27505.2001953125,-3041.7001342773438,-916.2999725341797,5471.5997314453125,937.9000091552734,1.0,0.13255714293776324,-2.7794797863460823,1.808846443600353,448436829834284167,vMopX_,29.0,-291.1199951171875,3492.510009765625,257.3699951171875,-7138.800048828125,21676.69921875,2855.7000732421875,-34.60000038146973,5023.900146484375,2238.000030517578,255.0,0.0,,0.5034727038703842,1.7899018018538535,2.7931190372825605,True,18,10,6,163.2424945164752,True,,b4adad3172b,Lakichtadu75,4.0,-1405.2900390625,3205.419921875,17.010000228881836,-5576.5997314453125,-14812.5,2.7000001072883606,-0.0,-0.09999999776482582,-1380.0999450683594,255.0,54.0,False,-0.009590167894627412,-1.1848711427198029,-0.00013255100194844372,True,20,False,20,187.0,False,,enpitsu,76561198039309853,26,-214.3699951171875,3763.39990234375,181.35000610351562,-16699.300537109375,-5921.500244140625,2485.7000732421875,-4048.5000610351562,-3703.699951171875,-375.8000183105469,255.0,0.0,False,-0.031104335642985897,-0.7119402711962375,0.6601662385965763,True,153.0,False,22,2,19,,games5425898691,bf81d8692db,22.0,2852.340087890625,4278.68017578125,17.020000457763672,-16053.00048828125,10768.1005859375,-1.2999999523162842,-0.09999999776482582,0.5999999865889549,0.19999999552965164,255.0,128.0,,-0.009618909109155893,0.5907972557513993,-2.2931355362713524e-05,True,229.961797716797,True,14,16,False,
