,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_ball_cam,opp_2_boost_collect,team_mate_handbrake
87,5446,145,False,False,1,9482.898820284254,2717.580078125,-4166.2998046875,193.1300048828125,10713.00048828125,4879.100036621094,11030.30029296875,5126.500244140625,-3084.5001220703125,452.40001678466797,1.0,0.25199766131560664,1.4237947202805534,1.9911669495473656,76561199013179223,max,7.0,2588.550048828125,-4315.740234375,77.68000030517578,19841.199951171875,11411.800537109375,2247.4000549316406,-1995.8999633789062,2837.0999145507812,428.8999938964844,231.0,155.0,False,-0.15596994321443075,2.6412427616017373,-0.0020030814497036566,True,11,0.0,False,12,False,,76561198984101187,Dylan,8.0,1275.9100341796875,-188.22000122070312,88.83999633789062,5417.80029296875,-22288.1005859375,-147.7999973297119,5331.6998291015625,-1349.4000244140625,-38.09999942779541,250.0,0.0,0.4694438506477174,-2.885528614086379,-1.4665598824627055,True,31.0,False,False,16,20,,enpitsu,76561198039309853,25.0,232.82000732421875,-1265.97998046875,17.049999237060547,-18244.69970703125,7162.0001220703125,3.400000035762787,-1.0000000149011612,0.29999999329447746,-2519.4000244140625,255.0,0.0,False,-0.016770349426415063,0.49399499794314583,-1.6847074650124617e-05,True,218.0,False,16,False,16,,games5425898691,bf81d8692db,19.0,4063.8798828125,-1830.469970703125,173.69000244140625,3709.1000366210938,-8102.0001220703125,9425.2001953125,-1991.9000244140625,-4583.699951171875,260.2000045776367,255.0,255.0,,0.9209225639668969,-2.0430847902398312,0.9891812185647967,108.0,False,10,8,False,True,,False
88,5500,147,False,True,0,3194.3514034668265,-3527.60009765625,3329.320068359375,936.030029296875,21382.099609375,12053.00048828125,-4741.499938964844,-2756.300048828125,-728.8999938964844,-5279.2999267578125,0.0,0.024495800389991534,-0.1739874429271346,2.0641113344451125,bf81d8692db,games5425898691,19.0,-3669.2900390625,3206.300048828125,968.5900268554688,10909.000244140625,14615.899658203125,-192.00000762939453,-779.1999816894531,5210.30029296875,-1579.4000244140625,255.0,0.0,,0.15018698918031712,2.2711946331761648,-2.7529352177914337,True,9,108.0,False,12,False,,76561198039309853,enpitsu,25.0,-1591.800048828125,277.6000061035156,17.049999237060547,-9808.200073242188,14080.999755859375,-1.4000000059604645,0.7999999821186066,-1.0999999940395355,-118.29999923706055,255.0,128.0,0.01678770669062296,2.1662389533122837,0.00011536246677884896,True,198.03936337911955,True,False,16,16,,Dylan,76561198984101187,8.0,-2218.72998046875,4338.990234375,16.989999771118164,10159.69970703125,7447.80029296875,5.799999833106995,0.3999999910593033,0.0,-3580.10009765625,224.0,0.0,False,0.00958510911408814,0.1303408263877722,3.827680624807285e-06,True,14.0,False,20,False,16,,max,76561199013179223,7.0,-4078.97998046875,2945.239990234375,986.22998046875,2.199999988079071,-9414.7998046875,-1822.5,2356.699981689453,0.0,0.29999999329447746,225.0,255.0,False,0.1958750706359979,-1.58056387630704,-1.572705943447632,255.0,False,12,12,False,True,,False
89,5527,148,False,False,1,9649.09213878708,1505.0699462890625,-4489.85009765625,214.22000122070312,-3600.10009765625,-10105.10009765625,6442.60009765625,3611.7999267578125,-4326.300048828125,-2058.300018310547,1.0,-0.3330067072074848,-0.22737358782050018,2.220450570143468,76561198984101187,Dylan,8.0,1456.5400390625,-4459.06982421875,71.80999755859375,-2470.5999755859375,451.3999938964844,3227.9000854492188,-3541.9000244140625,3200.5999755859375,1317.5,255.0,126.0,False,0.1122708461884804,-0.856201825747155,-0.0043235156451846,True,17,24.737505328270696,True,22,False,,76561199013179223,max,7.0,3945.18994140625,-2759.60009765625,40.959999084472656,-9677.39990234375,-8854.400024414062,-4931.7999267578125,610.0,4560.5999755859375,380.29998779296875,192.0,128.0,-0.33120988132465917,-0.7235181079708684,0.32967379063102314,True,255.0,False,False,12,12,,enpitsu,76561198039309853,25.0,1861.31005859375,-1968.3800048828125,17.049999237060547,-13304.89990234375,-10836.099853515625,3.1999999284744263,0.09999999776482582,0.09999999776482582,-2046.4999389648438,255.0,128.0,False,-0.016772805239565942,-0.6106358981377091,3.147796509159649e-05,True,216.0,False,16,False,16,,games5425898691,bf81d8692db,18.0,2715.659912109375,-4533.56005859375,836.97998046875,-9719.299926757812,-13696.400146484375,-4169.200134277344,-104.0999984741211,870.5000305175781,-856.1000061035156,255.0,128.0,,-0.9898583443834993,-1.2508755700298317,0.852257827416776,108.0,False,12,10,False,True,,False
90,5578,150,False,False,1,9421.621551787126,1047.0799560546875,-4280.41015625,315.29998779296875,-24730.80078125,-3075.7000732421875,7633.599853515625,-809.0000152587891,5426.7999267578125,2427.899932861328,1.0,1.250783565141366,0.15503299689883066,-2.0400657475520694,76561199013179223,max,7.0,1170.199951171875,-4266.06982421875,203.6199951171875,-20613.5009765625,5.799999833106995,2837.3001098632812,-3085.8999633789062,-2203.300018310547,-3983.9999389648438,202.0,226.0,,-0.024245564901411172,0.6862977832164114,0.02118152718701778,True,12,169.0,False,14,4,,76561198984101187,Dylan,8.0,878.3900146484375,-4572.10009765625,192.91000366210938,-33.09999942779541,-1.5999999642372131,4258.900146484375,24.40000057220459,1582.2999572753906,0.0,128.0,,0.09897175617731234,0.015332251844263204,-0.0004883972765872547,True,7.0,False,4,18,24,,enpitsu,76561198039309853,25.0,1121.300048828125,-3982.090087890625,169.77000427246094,-5682.39990234375,-16664.49951171875,3078.3999633789062,-1687.7000427246094,-4551.700134277344,2585.10009765625,128.0,0.0,,0.6525125601023359,-1.5730295276620294,0.13849488493240086,True,205.0,False,18,False,17,,games5425898691,bf81d8692db,18.0,1409.6700439453125,-4305.93994140625,16.989999771118164,-7245.0,13817.900390625,2.199999988079071,-0.5000000074505806,0.09999999776482582,11.59999966621399,255.0,128.0,,-0.009564699870978806,1.086204665951287,-3.306217357423407e-05,70.37454619458929,True,12,10,False,True,,
91,5652,153,False,False,0,4483.759056041199,3221.610107421875,3365.35009765625,156.42999267578125,2167.5,20719.3994140625,8502.000122070312,2065.5999755859375,-269.20000076293945,5626.6998291015625,0.0,1.1054817063503846,-2.0220513440109698,2.2339009411724176,bf81d8692db,games5425898691,18.0,3115.239990234375,3115.610107421875,81.72000122070312,15525.2001953125,11779.49951171875,4210.10009765625,-23.499999046325684,22.799999713897705,1250.2999877929688,255.0,251.0,,0.010083561864841049,0.8847350478050598,-0.0005066106729270718,True,12,57.0,False,16,False,,76561198039309853,enpitsu,25.0,696.6599731445312,4415.58984375,17.040000915527344,158.59999656677246,-16223.199462890625,4.4999998807907104,0.0,-1.1999999731779099,-1898.9999389648438,255.0,128.0,0.01678522566911622,-1.6096451839977666,-0.00015057651722176328,True,166.0,False,False,18,18,,Dylan,76561198984101187,8.0,-490.55999755859375,5059.169921875,97.05999755859375,10513.399658203125,-1189.4000244140625,255.79999923706055,861.5000152587891,5431.6998291015625,57.30000019073486,254.0,128.0,False,1.296185794160742,-0.12008889500461518,0.0401357895963145,True,7.0,False,26,4,19,,max,76561199013179223,7.0,498.80999755859375,5350.490234375,17.43000030517578,2634.8001098632812,-9247.7001953125,-213.89999389648438,-490.40000915527344,-121.5999984741211,800.4000091552734,203.0,128.0,False,0.02774082257045691,-1.2363656463276576,0.005858887278722159,169.0,False,14,12,4,True,,
92,5726,156,False,False,1,9655.523320499024,-1063.1700439453125,-4314.669921875,246.77000427246094,-6239.2999267578125,14755.0,5792.8997802734375,1790.5999755859375,5720.9002685546875,252.99999237060547,1.0,0.35794091290515073,1.043130788390273,-0.37223283009845315,76561198984101187,Dylan,8.0,-941.530029296875,-4502.14990234375,140.83999633789062,-2743.0999755859375,11437.5,3498.599853515625,-1210.6999969482422,462.79998779296875,-1498.0000305175781,255.0,126.0,False,0.288219922256758,1.5564205497550314,0.05929904225649085,True,21,7.0,False,28,4,,76561199013179223,max,7.0,-1683.800048828125,-4371.72021484375,17.010000228881836,2201.300048828125,6215.7000732421875,2.3000000417232513,-0.09999999776482582,-0.0,-2393.9999389648438,255.0,0.0,-0.009489751518446709,1.9069007933209499,-3.131733083047388e-05,True,169.0,False,4,12,14,,enpitsu,76561198039309853,25.0,-1255.4200439453125,-1356.030029296875,17.040000915527344,-5158.3001708984375,10750.799560546875,4.4999998807907104,-0.09999999776482582,-0.0,-2374.2999267578125,255.0,0.0,False,-0.016720786445719213,1.1830961356547256,-2.187680759748906e-05,True,166.0,False,18,False,18,,games5425898691,bf81d8692db,18.0,-2627.22998046875,-3471.610107421875,16.989999771118164,15219.3994140625,9828.400268554688,2.3000000417232513,1.5000000596046448,1.0000000149011612,-1459.7000122070312,255.0,55.0,,-0.009589796129350535,2.62993040713771,2.6875080612696114e-05,198.57511401176447,True,16,12,False,True,,False
93,5778,157,False,False,1,7409.359531603437,-2212.389892578125,-1585.81005859375,174.2899932861328,-7627.80029296875,26575.90087890625,-971.3999938964844,-300.10000228881836,3192.0999145507812,3305.7000732421875,1.0,-0.5803929927210819,1.1560650613964987,-1.2635598067461897,76561199013179223,max,7.0,-2177.669921875,-1785.9599609375,89.69999694824219,-8663.900146484375,21305.400390625,-118.19999694824219,-5069.700012207031,-2132.5,2.0999999344348907,255.0,128.0,False,-1.404448340401302,1.1702553957632214,0.0023462653591696443,True,13,75.0,False,16,4,,76561198984101187,Dylan,8.0,-1548.3800048828125,-2667.090087890625,17.010000228881836,-10331.700439453125,3069.2999267578125,2.5999999046325684,0.7999999821186066,-0.0,2888.2000732421875,250.0,225.0,-0.009561175141202968,0.14681302608434618,3.797012454498197e-05,True,7.0,False,4,22,28,,enpitsu,76561198039309853,25.0,-2405.1298828125,-838.260009765625,40.459999084472656,-4154.599914550781,-17050.899658203125,3322.5,207.60000228881836,-18.799999952316284,1174.1000366210938,255.0,255.0,False,-0.019399137593649033,-1.4394433861271119,-0.0006795952064291679,True,85.831871017333,True,20,False,19,,games5425898691,bf81d8692db,18.0,-957.8400268554688,-1209.739990234375,16.989999771118164,-8923.200073242188,20991.0009765625,2.199999988079071,-0.19999999552965164,0.7999999821186066,2.5,255.0,128.0,,-0.00960778383253971,1.168490286210057,-7.312718508255905e-05,113.3504602780906,True,16,12,False,True,,False
94,5782,158,False,False,0,5086.585367198265,2319.510009765625,1198.699951171875,154.66000366210938,-13192.099609375,-8636.199951171875,4281.400146484375,3722.3001098632812,897.5,4619.2999267578125,0.0,0.41141865381983456,-0.22132335948477846,-0.7019021191130284,76561198039309853,enpitsu,25.0,2451.02001953125,1078.8299560546875,85.4000015258789,-1922.7999877929688,21155.2001953125,2999.7000122070312,-3794.89990234375,-2885.10009765625,2742.9998779296875,255.0,255.0,False,0.19337640058300715,1.683220239709736,-0.021184383360063938,True,19,83.0,False,20,False,,bf81d8692db,games5425898691,18.0,1108.260009765625,856.1599731445312,16.989999771118164,9007.000122070312,-21162.7001953125,3.799999952316284,0.19999999552965164,-0.7999999821186066,0.09999999776482582,255.0,128.0,0.00960778773737931,-1.1683868213447293,-7.263002502363185e-05,True,107.0,False,False,12,16,,Dylan,76561198984101187,8.0,1636.280029296875,2654.669921875,17.010000228881836,10635.10009765625,-207.00000762939453,2.5999999046325684,-0.5000000074505806,0.0,2676.099853515625,249.0,255.0,False,0.009563702773168757,0.08515142954674829,-1.9149523951150406e-05,True,7.0,False,28,4,22,,max,76561199013179223,7.0,2318.02001953125,1448.5699462890625,86.33999633789062,8371.099853515625,-20071.99951171875,-149.0999984741211,5354.2999267578125,1246.2000274658203,-167.80000686645508,254.0,128.0,False,0.5707689128837614,1.8009276768088778,-3.108423067191893,75.0,False,16,13,4,True,,
95,5847,160,True,True,0,5808.819213371647,-415.9599914550781,-648.9500122070312,105.7699966430664,3977.2000122070312,21709.19921875,6191.099853515625,1933.0000305175781,894.4000244140625,-5609.1998291015625,0.0,0.0845347658165977,1.3196097990873736,0.9045667434021124,bf81d8692db,games5425898691,18.0,-500.8699951171875,-763.5399780273438,42.459999084472656,-9782.39990234375,18403.399658203125,2220.8999633789062,1349.1000366210938,-3323.800048828125,3040.4998779296875,255.0,179.0,,0.01299548195152955,2.047425856670526,-0.09445203093672097,True,12,85.05049470675887,True,17,False,,76561198039309853,enpitsu,25.0,3005.52001953125,1238.1300048828125,17.049999237060547,7146.7999267578125,-11962.80029296875,-1.2999999523162842,-1.0999999940395355,2.5,1970.3999328613281,255.0,128.0,0.016746571112066677,-0.9992581113269632,0.00024457008988157484,True,17.0,False,False,20,20,,Dylan,76561198984101187,8.0,-101.68000030517578,3113.610107421875,80.87999725341797,-16760.400390625,-3646.0000610351562,-911.9000244140625,-2512.4000549316406,-2294.7000122070312,-783.7000274658203,,0.0,,-0.3902391476771078,-2.3663937390174485,-0.9418957253943977,True,22.0,False,30,4,24,,max,76561199013179223,7.0,2538.06005859375,1419.030029296875,17.0,-4356.000061035156,-9615.30029296875,3.400000035762787,0.19999999552965164,0.7000000029802322,-3.0000001192092896,223.0,,,0.009561826726148569,-1.9967469678651353,7.099316393959849e-05,75.0,False,16,14,4,True,,
96,6180,163,False,False,1,5197.323922499449,10.069999694824219,18.739999771118164,94.66000366210938,17648.699951171875,23335.2001953125,2437.2000122070312,3464.2001342773438,-2305.800018310547,4322.200012207031,1.0,-0.028861154381395606,-0.05150652342982741,-0.04100665191376881,76561198984101187,Dylan,8.0,-183.3800048828125,-236.8000030517578,60.689998626708984,14807.7001953125,17411.700439453125,2561.199951171875,-554.5000076293945,4315.899963378906,-71.99999809265137,255.0,0.0,,-0.05479832587937642,1.8224492523523512,0.04870226406966254,True,5,0.0,True,6,False,,76561199013179223,max,7.0,40.130001068115234,-2047.3900146484375,17.010000228881836,875.6999969482422,12839.300537109375,2.0999999344348907,-0.0,-0.29999999329447746,-5.400000214576721,217.0,128.0,-0.00957449839075781,1.639773700951661,4.372159071937834e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,-32.11000061035156,1552.989990234375,17.049999237060547,444.59999084472656,-13898.900146484375,2.5999999046325684,-0.0,-0.09999999776482582,0.0,255.0,128.0,,-0.016741520913089593,-1.6027910745063791,-1.4544006316665537e-05,True,61.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,115.05999755859375,355.9700012207031,77.3499984741211,-5381.300048828125,-22157.900390625,2523.6000061035156,5499.000244140625,-93.4000015258789,-45.50000190734863,128.0,153.0,,-0.49462015944753623,-1.2477697078592667,-0.16121375252086195,0.0,False,4,3,False,True,,False
97,6181,163,False,False,0,5283.671612201296,-87.0,-81.37000274658203,118.2300033569336,-9820.999755859375,14135.699462890625,8992.80029296875,4571.300048828125,-1458.3999633789062,3602.0999145507812,0.0,-0.010050593817813815,0.37321762745472253,0.04586614022268635,bf81d8692db,games5425898691,18.0,-115.05999755859375,-355.9700012207031,77.3499984741211,5381.300048828125,22157.900390625,2523.6000061035156,-5499.000244140625,93.4000015258789,-45.50000190734863,128.0,153.0,,0.49462015944753623,1.2477697078592667,-0.16121375252086195,True,3,0.0,False,4,False,,76561198039309853,enpitsu,25.0,32.11000061035156,-1552.989990234375,17.049999237060547,-444.59999084472656,13898.900146484375,2.5999999046325684,0.0,0.09999999776482582,0.0,255.0,128.0,0.016741520913089593,1.6027910745063791,-1.4544006316665537e-05,True,61.0,False,False,False,False,,Dylan,76561198984101187,8.0,42.810001373291016,71.5,80.98999786376953,-13251.800537109375,-15460.799560546875,1610.5999755859375,-272.1999931335449,-5365.5999755859375,-1177.0999908447266,255.0,0.0,,0.24282086013621107,-1.855407236630393,0.762835004628178,True,0.0,False,6,False,5,,max,76561199013179223,7.0,-46.040000915527344,1961.300048828125,17.010000228881836,-894.8999786376953,-12974.89990234375,2.0999999344348907,0.0,0.29999999329447746,-1.5999999642372131,230.0,128.0,False,0.009574502800113207,-1.639965726160773,4.280256840704543e-05,116.0,False,False,False,False,True,,
98,6182,163,False,False,1,5124.99132106775,169.94000244140625,66.69999694824219,143.19000244140625,29938.701171875,-14324.49951171875,9536.400146484375,-4143.699951171875,396.19998931884766,4321.099853515625,1.0,0.09757020168429155,-0.5300701831299963,0.20859120723824304,76561198984101187,Dylan,8.0,-42.810001373291016,-71.5,80.98999786376953,13251.800537109375,15460.799560546875,1610.5999755859375,272.1999931335449,5365.5999755859375,-1177.0999908447266,255.0,0.0,,-0.24282086013621107,1.855407236630393,0.762835004628178,True,5,0.0,False,6,False,,76561199013179223,max,7.0,46.040000915527344,-1961.300048828125,17.010000228881836,894.8999786376953,12974.89990234375,2.0999999344348907,-0.0,-0.29999999329447746,-1.5999999642372131,230.0,128.0,-0.009574502800113207,1.639965726160773,4.280256840704543e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,-28.40999984741211,1436.550048828125,17.049999237060547,448.69998931884766,-14029.7998046875,2.5999999046325684,-0.0,-0.09999999776482582,0.0,255.0,128.0,,-0.016741520913089593,-1.6027910745063791,-1.4544006316665537e-05,True,61.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,81.4000015258789,198.77000427246094,92.4800033569336,315.0,-10366.99951171875,757.3000335693359,3573.2000732421875,996.9000244140625,4060.4998779296875,128.0,152.0,,-1.198355683445326,-1.0458926555665065,-0.804293012284198,0.0,False,4,3,False,True,,False
99,6260,166,False,False,1,8564.496196462618,1515.52001953125,-3402.06005859375,201.6199951171875,12409.89990234375,-31070.0,-2715.7000732421875,99.20000076293945,-204.89999771118164,-3678.800048828125,1.0,0.8408999170565968,1.3334393457758666,-0.347021319568908,76561199013179223,max,7.0,1390.25,-3236.590087890625,189.32000732421875,8303.200073242188,-20468.800048828125,-83.59999656677246,3647.3001098632812,4112.699890136719,-178.70000839233398,255.0,128.0,False,-1.2475126928491707,-2.318877537514097,-0.1034948306143775,True,3,59.0,False,4,False,,76561198984101187,Dylan,8.0,824.5999755859375,-2110.070068359375,28.440000534057617,-548.1000137329102,-13983.1005859375,-2653.3999633789062,2542.100067138672,-890.9999847412109,1028.8999938964844,234.0,128.0,0.19371084066802657,-1.4493564147240672,-0.06832687054513926,True,0.0,False,False,8,8,,enpitsu,76561198039309853,25.0,1608.3800048828125,-3265.330078125,97.20999908447266,790.9999847412109,-22911.59912109375,1793.3999633789062,5225.7000732421875,-1675.2000427246094,-367.2999954223633,255.0,0.0,False,-0.7370931021235558,-1.199824178359185,-0.061103350373457856,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,3420.699951171875,108.87999725341797,17.0,13627.39990234375,-3155.7998657226562,3.6000001430511475,1.0000000149011612,-0.19999999552965164,-2087.5,255.0,0.0,,-0.009579718056895054,-2.8616504613687495,-0.00010209566804952032,255.0,False,4,4,False,True,160.0,
100,6338,169,False,False,0,3860.3120637511897,-3839.9599609375,2642.97998046875,1624.77001953125,19023.599853515625,2992.6998901367188,1783.2000732421875,-1056.9000244140625,2561.7999267578125,-5321.5997314453125,0.0,0.6291689701611273,1.048351712265802,1.342612796639041,bf81d8692db,games5425898691,19.0,-4005.699951171875,2583.27001953125,1560.5400390625,8137.9998779296875,10800.6005859375,8060.2001953125,-1201.1000061035156,-2829.7000122070312,2231.300048828125,255.0,23.0,,-0.5965538664637411,1.7648541815559802,1.3548861272762904,True,5,192.0,False,6,False,,76561198039309853,enpitsu,25.0,-3053.169921875,4178.08984375,17.049999237060547,-4051.0000610351562,-13118.900146484375,3.100000023841858,0.0,-0.09999999776482582,1800.2999877929688,255.0,0.0,0.016748266078109062,-1.8458678313014583,0.0001928668057342324,True,0.0,False,False,2,2,,Dylan,76561198984101187,8.0,-4008.679931640625,3643.18994140625,91.45999908447266,-2196.999969482422,-10268.499755859375,1766.0000610351562,1039.4999694824219,1583.8999938964844,1579.6000671386719,166.0,255.0,False,-0.06023496825191297,-1.707057452853865,-0.8254821656544176,True,255.0,False,8,False,8,,max,76561199013179223,7.0,-3172.9599609375,3982.5400390625,16.989999771118164,-3362.6998901367188,-4875.10009765625,4.900000095367432,0.5999999865889549,-0.09999999776482582,2117.899932861328,128.0,255.0,,0.00960247873076599,-2.1716700305468137,-1.9730932638163027e-05,8.0,False,4,4,False,True,,
101,6474,174,False,False,1,10183.444497041099,-3843.340087890625,-3873.389892578125,166.55999755859375,-2723.5000610351562,9966.900024414062,4023.3999633789062,4113.399963378906,-2582.7999877929688,-3522.5,1.0,0.8061950792888206,-2.57299966397702,0.11084220676789273,76561198984101187,Dylan,8.0,-3888.22998046875,-3947.169921875,56.060001373291016,-5088.299865722656,10432.900390625,-880.1999664306641,-475.60001373291016,-716.8000030517578,-756.8000030517578,255.0,131.0,False,-0.1053513289252747,1.1575023624811716,0.5852786541137674,True,10,189.0,False,10,False,,76561199013179223,max,7.0,-749.1300048828125,-3309.830078125,17.010000228881836,-13934.49951171875,-8014.89990234375,2.0999999344348907,0.29999999329447746,0.09999999776482582,-5.5000001192092896,202.0,128.0,-0.009595120055148846,-0.5211481768990793,5.150816918277589e-05,True,100.0,False,False,6,6,,enpitsu,76561198039309853,25.0,3387.989990234375,3204.02001953125,17.049999237060547,-5256.300048828125,21471.4990234375,-2.0999999344348907,-0.19999999552965164,0.7999999821186066,24.200000762939453,255.0,128.0,,-0.016777241881089956,1.328171031211523,-5.293638537823992e-05,True,1.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,-1759.72998046875,-3144.64990234375,16.989999771118164,-21643.60107421875,6232.7001953125,4.600000083446503,0.3999999910593033,0.19999999552965164,-16.200000047683716,255.0,128.0,,-0.009623729131108018,0.28245887955997934,4.30466438802862e-05,90.0,False,6,6,False,True,,
102,6491,174,False,False,1,9736.073495084811,-4000.31005859375,-3275.300048828125,288.20001220703125,1603.3999633789062,8307.100219726562,286.299991607666,4113.399963378906,-1875.8999633789062,517.2999954223633,1.0,-0.8920411261035324,1.3695002932649802,-0.5673535931148018,76561198984101187,Dylan,8.0,-4033.419921875,-3509.77001953125,120.41000366210938,-1118.0999755859375,4841.499938964844,1489.1999816894531,-770.4000091552734,668.8999938964844,-419.3000030517578,255.0,27.0,False,0.4016211101128509,1.3018366559939594,0.8783443541869564,True,10,189.0,False,10,False,,76561199013179223,max,7.0,-1507.25,-3897.219970703125,17.010000228881836,-13024.000244140625,-10634.100341796875,0.0,-0.5999999865889549,-0.5000000074505806,-1633.9999389648438,255.0,0.0,-0.009582762724830385,-0.6577248578612999,-0.0002355235959172289,True,84.28972049426005,True,False,6,6,,enpitsu,76561198039309853,25.0,2865.2099609375,4366.0498046875,17.049999237060547,-16363.1005859375,13899.89990234375,3.0000001192092896,-0.0,-0.0,2050.0,255.0,255.0,,-0.0167705795227794,0.626754972017205,3.939628845276996e-06,True,255.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,-3006.35009765625,-2933.570068359375,64.73999786376953,-22362.2998046875,843.3999633789062,3876.0000610351562,16.100000143051147,1037.699966430664,120.39999961853027,255.0,128.0,,0.037989437964831785,0.01016459018737271,-0.0003410896865004572,90.0,False,8,6,False,True,,
103,6501,175,False,False,0,5249.943801256688,3940.340087890625,3097.52001953125,306.6199951171875,-12524.599609375,8568.800048828125,3676.4999389648438,784.3000030517578,2488.8999938964844,-5402.7001953125,0.0,-0.23024553579619864,-1.697878981098056,-1.2629864861718136,bf81d8692db,games5425898691,18.0,3924.580078125,2923.25,191.35000610351562,20757.900390625,460.60001373291016,773.4999847412109,-2889.4000244140625,4679.800109863281,-23.599998950958252,255.0,216.0,,0.27870590483101304,0.22716793794521054,-0.25431382949878567,True,7,58.79934623677244,True,8,False,,76561198039309853,enpitsu,25.0,-2047.0899658203125,-4594.52978515625,17.049999237060547,19854.000244140625,1819.4000244140625,2.5,0.7999999821186066,-0.19999999552965164,440.9000015258789,255.0,128.0,0.016814014759077237,0.13272094053932615,-0.00022886211206549702,True,255.0,False,False,6,6,,Dylan,76561198984101187,8.0,4052.090087890625,3220.56005859375,150.7100067138672,-143.100004196167,-8470.599975585938,-325.8000183105469,313.0999946594238,192.19999313354492,-134.49999809265137,242.0,127.0,False,0.03917535510554125,-1.5714902964553403,1.1227704918848753,True,189.0,False,10,False,10,,max,76561199013179223,7.0,2219.840087890625,4128.759765625,17.010000228881836,18241.99951171875,-389.0999984741211,2.0000000298023224,0.09999999776482582,0.0,-497.5,228.0,125.0,,0.0095879561130078,-0.06701056772269484,0.00020222523486556934,101.0,False,6,6,False,True,,
104,6570,177,False,False,1,10335.025361799588,-1207.199951171875,-4978.759765625,159.83999633789062,15841.8994140625,3472.60009765625,1643.3000183105469,4411.600036621094,-2130.0999450683594,3463.9999389648438,1.0,1.3106408907716882,-1.017694863022737,-0.3778308881085239,76561199013179223,max,7.0,-1276.02001953125,-5067.85986328125,66.62000274658203,16871.700439453125,1665.7000732421875,-3602.0001220703125,3871.199951171875,1513.2000732421875,-1535.3999328613281,255.0,255.0,,-0.21629063822320493,3.0352269275263044,-0.8449728112831351,True,6,176.0,False,6,False,,76561198984101187,Dylan,8.0,-2327.550048828125,-3627.5,16.190000534057617,10287.900390625,-5817.2998046875,118.10000419616699,-55.900001525878906,-1.8000000715255737,255.10000228881836,150.0,133.0,-0.011511601516788527,-2.6451340776401353,0.003588320972011002,True,189.0,False,False,12,12,,enpitsu,76561198039309853,25.0,1130.969970703125,218.00999450683594,52.13999938964844,2250.7000732421875,-22793.40087890625,-2096.300048828125,2601.300048828125,-165.49999237060547,-50.19999980926514,255.0,,,0.3339153754875175,-1.5139958552289985,-0.020922054727401287,True,238.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-1398.0400390625,-4187.16015625,37.75,18268.599853515625,-8169.2999267578125,-187.99999237060547,-4115.5999755859375,1647.7999877929688,-2984.2001342773438,255.0,6.0,,-0.10331990071310634,-3.0815652651299072,0.7433549167741944,,False,8,8,False,True,,
